,title_x,publish_time_x,abstract,authors,journal,url,category
59346,Assessment of Effects on Prolonged Usage of Face Mask by ENT Professionals During Covid-19 Pandemic,2021-10-08,"Objective: Coronavirus disease 2019 (COVID-19) is a disease with a high rate of progression to critical illness. However, the stratification of patients at risk of mortality is not well defined. In this study, we aimed to define a mortality risk index to allocate patients to the appropriate intensity of care. Methods: This is a 12 months observational longitudinal study designed to develop and validate a pragmatic mortality risk score to stratify COVID-19 patients aged ≥18 years and admitted to hospital between March 2020 and March 2021. Main outcome was in-hospital mortality. Results: 244 patients were included in the study (mortality rate 29.9%). The Covid-19 Assessment for Survival at Admission (CASA) index included seven variables readily available at admission: respiratory rate, troponin, albumin, CKD-EPI, white blood cell count, D-dimer, Pa02/Fi02. The CASA index showed high discrimination for mortality with an AUC of 0.91 (sensitivity 98.6%; specificity 69%) and a better performance compared to SOFA (AUC = 0.76), age (AUC = 0.76) and 4C mortality (AUC = 0.82). The cut-off identified (11.994) for CASA index showed a negative predictive value of 99.16% and a positive predictive value of 57.58%. Conclusions: A quick and readily available index has been identified to help clinicians stratify COVID-19 patients according to the appropriate intensity of care and minimize hospital admission to patients at high risk of mortality.","Bagnato, Gianluca; La Rosa, Daniela; Ioppolo, Carmelo; De Gaetano, Alberta; Chiappalone, Marianna; Zirilli, Natalia; Viapiana, Valeria; Tringali, Maria Concetta; Tomeo, Simona; Aragona, Caterina Oriana; Napoli, Francesca; Lillo, Sara; Irrera, Natasha; Roberts, William Neal; Imbalzano, Egidio; Micari, Antonio; Ventura Spagnolo, Elvira; Squadrito, Giovanni; Gangemi, Sebastiano; Versace, Antonio Giovanni",Front Med (Lausanne),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8514624/,824
121113,Rigorous surveillance is necessary for high confidence in end-of-outbreak declarations for Ebola and other infectious diseases.,2019,,"Ganesh, Aravind",Neurology,https://doi.org/10.1212/wnl.0000000000011604; https://www.ncbi.nlm.nih.gov/pubmed/33723023/,824
193079,[Role of physical and rehabilitation medicine in the aftermath of SARS-CoV-2 disease].,2020,,"Pandey, Anjana; Agrawal, Prabhat; Pursnani, Nikhil; Maheshwari, P K; Gautam, Ashish",The Journal of the Association of Physicians of India,https://www.ncbi.nlm.nih.gov/pubmed/33527823/,824
195742,"[SARS-CoV-2 and COVID-19: not at the end of doubts, questions and controversies].",2020,"Nowadays, scientists may learn a lot about the organisms studied just by analyzing their genetic material. This requires the development of methods of reading genomes with high accuracy. It has become clear that the knowledge of the changes occurring within a viral genome is indispensable for effective fighting of the pathogen. A good example is SARS-CoV, which was a cause of death of many people and frightened the entire world with its fast and hard to prevent propagation. Rapid development of sequencing methods, like shotgun sequencing or sequencing by hybridization (SBH), gives scientists a good tool for reading genomes. However, since sequencing methods can read fragments of up to 1000 bp only, methods for sequence assembling are required in order to read whole genomes. In this paper a new assembling method, based on graph theoretical approach, is presented. The method was tested on SARS-CoV and the results were compared to the outcome of other widely known methods.","Błazewicz, Jacek; Figlerowicz, Marek; Formanowicz, Piotr; Kasprzak, Marta; Nowierski, Bartosz; Styszyński, Rafał; Szajkowski, Lukasz; Widera, Pawł; Wiktorczyk, Mariusz",Acta biochimica Polonica,https://www.ncbi.nlm.nih.gov/pubmed/15625570/,824
201081,Management of ENT Surgical Emergencies Amidst COVID-19 Lockdown: Our Experience in a Tertiary Referral Hospital,2020,"BACKGROUND & OBJECTIVES Crimean - Congo hemorrhagic fever is an acute viral hemorrhagic fever with considerable mortality. Despite increasing knowledge about hemorrhagic fever viruses, the pathogenesis of Crimean -Congo hemorrhagic fever and causes of death were not well described. We aimed to evaluate whether there were electrocardiographic parameters designating mortality among these patients. STUDY DESIGN This retrospective study was performed among confirmed Crimean -Congo hemorrhagic fever cases in Turkey. Electrocardiography was available in 49 patients within 24 h of hospitalization. All electrocardiograms were evaluated by two expert cardiologists according to Minnesota coding system. RESULTS Among patients with available electrocardiograms, there were 31 patients who survived, and 18 patients who died of Crimean - Congo hemorrhagic fever. Both groups were similar in terms of age, sex, body temperature, heart rate, and blood parameters. T-wave changes and bundle branch block were more frequently encountered among those who died. Presence of T-wave negativity or bundle branch block in this cohort of patients with Crimean -Congo hemorrhagic fever predicted death with a sensitivity of 72.7%, specificity of 92.6%, positive predictive value of 88.9%, negative predictive value of 80.6%. CONCLUSIONS We think within the light of our findings that simple electrocardiography at admission may help risk stratification among Crimean-Congo hemorrhagic fever cases.","Yilmaz, Mehmet Birhan; Engin, Aynur; Bektasoglu, Gokhan; Zorlu, Ali; Ege, Meltem Refiker; Bakir, Mehmet; Dokmetas, Ilyas",Journal of vector borne diseases,https://www.ncbi.nlm.nih.gov/pubmed/21946714/,824
217672,Aerosol Generation During Myringotomy With Tympanostomy Tube Insertion: Implications for Otolaryngology in the COVID-19 Era,2021,"2020 presented unprecedented challenges in the higher education system. The first wave and the still-lasting COVID-19 pandemic brought the need for a new mindset, both from educators-teachers and students around the world. In this paper, we focus on our country Hungary and present the general feedback on distance education at Budapest University of Technology, Faculty of Electrical Engineering, and Informatics from the viewpoint of teachers. After a survey within the course coordinators at the faculty, we present the general results and the lessons learned from the obtained data. The feedback form questions focused on the aspect of knowledge transfer and the examination methodologies at the faculty. The results and the responses give an overall outlook on the success of the transitional semester and might offer directions for future problem-solving in remote education.","Geczy, A.; Krammer, O.; Sujbert, L.; Ieee,",2020 Ieee 26th International Symposium for Design and Technology in Electronic Packaging,,824
220864,Pediatric rigid bronchoscopy and foreign body removal during the COVID-19 pandemic: case report,2020,,"Faustino Martins, Jorge-Miguel; Fischer, Cornelius; Urzi, Alessia; Vidal, Ramon; Kunz, Severine; Ruffault, Pierre-Louis; Kabuss, Loreen; Hube, Iris; Gazzerro, Elisabeta; Birchmeier, Carmen; Spuler, Simone; Sauer, Sascha; Gouti, Mina",Cell Stem Cell,,824
222888,Re: COVID-19: could CT provide the best population level biomarker? Incidental COVID-19 in major trauma patients suggests higher than predicted rates of infection in London. A reply,2021,,"Garcia, Dainelys; Blizzard, Angela M; Peskin, Abigail; Rothenberg, W Andrew; Schmidt, Ellyn; Piscitello, Jennifer; Espinosa, Natalie; Salem, Hanan; Rodriguez, Gabriela M; Sherman, Jamie A; Parlade, Meaghan V; Landa, Alexis L; Davis, Eileen M; Weinstein, Allison; Garcia, Angela; Perez, Camille; Rivera, Jessica M; Martinez, Chary; Jent, Jason F",Prev Sci,,824
224874,Variability in instructions for performance of nasopharyngeal swabs across Canada in the era of COVID-19 - what type of swab is actually being performed?,2021,"PURPOSE: To improve and test the generalizability of a deep learning-based model for assessment of COVID-19 lung disease severity on chest radiographs (CXRs) from different patient populations MATERIALS AND METHODS: A published convolutional Siamese neural network-based model previously trained on hospitalized patients with COVID-19 was tuned using 250 outpatient CXRs This model produces a quantitative measure of COVID-19 lung disease severity (pulmonary x-ray severity (PXS) score) The model was evaluated on CXRs from four test sets, including 3 from the United States (patients hospitalized at an academic medical center (N=154), patients hospitalized at a community hospital (N=113), and outpatients (N=108)) and 1 from Brazil (patients at an academic medical center emergency department (N=303)) Radiologists from both countries independently assigned reference standard CXR severity scores, which were correlated with the PXS scores as a measure of model performance (Pearson r) The Uniform Manifold Approximation and Projection (UMAP) technique was used to visualize the neural network results RESULTS: Tuning the deep learning model with outpatient data improved model performance in two United States hospitalized patient datasets (r=0 88 and r=0 90, compared to baseline r=0 86) Model performance was similar, though slightly lower, when tested on the United States outpatient and Brazil emergency department datasets (r=0 86 and r=0 85, respectively) UMAP showed that the model learned disease severity information that generalized across test sets CONCLUSIONS: Performance of a deep learning-based model that extracts a COVID-19 severity score on CXRs improved using training data from a different patient cohort (outpatient versus hospitalized) and generalized across multiple populations","Li, M. D.; Arun, N. T.; Aggarwal, M.; Gupta, S.; Singh, P.; Little, B. P.; Mendoza, D. P.; Corradi, G. C. A.; Takahashi, M. S.; Ferraciolli, S. F.; Succi, M. D.; Lang, M.; Bizzo, B. C.; Dayan, I.; Kitamura, F. C.; Kalpathy-Cramer, J.",medRxiv,,824
224875,Variability in instructions for performance of nasopharyngeal swabs across Canada in the era of COVID-19 - what type of swab is actually being performed?,2021,"BACKGROUND: Human immunodeficiency virus (HIV) testing is a crucial strategy for HIV prevention. HIV testing rates remain low among men who have sex with men (MSM) in China. Digital network-based secondary distribution is considered as an effective model to enhance HIV self-testing (HIVST) among key populations. Digital platforms provide opportunities for testers to apply for HIVST kits by themselves, and secondary distribution allows them to apply for multiple kits to deliver to their sexual partners or members within their social network. We describe a three-arm randomized controlled trial to examine the effect of monetary incentives and peer referral in promoting digital network-based secondary distribution of HIVST among MSM in China. METHODS: Three hundred MSM in China will be enrolled through a digital platform for data collection. The eligibility criteria include being biological male, 18 years of age or over, ever having had sex with another man, being able to apply for kits via the online platform, and being willing to provide personal telephone number for follow-up. Eligible participants will be randomly allocated into one of the three arms: standard secondary distribution arm, secondary distribution with monetary incentives arm, and secondary distribution with monetary incentives plus peer referral arm. Participants (defined as ""index"") will distribute actual HIV self-test kits to members within their social network (defined as ""alter"") or share referral links to encourage alters to apply HIV self-test kits by themselves. All index participants will be requested to complete a baseline survey and a 3-month follow-up survey. Both indexes and alters will complete a survey upon returning the results by taking a photo of the used kits with the unique identification number. DISCUSSION: HIV testing rates remain suboptimal among MSM in China. Innovative interventions are needed to further expand the uptake of HIV testing among key populations. The findings of the trial can provide scientific evidence and experience on promoting secondary distribution of HIVST to reach key populations who have not yet been covered by existing testing services. TRIAL REGISTRATION: The study was registered in the Chinese Clinical Trial Registry (ChiCTR1900025433) on 26, August 2019, http://www.chictr.org.cn/showproj.aspx?proj=42001. Prospectively registered.","Lu, Ying; Ni, Yuxin; Li, Xiaofeng; He, Xi; Huang, Shanzi; Zhou, Yi; Dai, Wencan; Wu, Dan; Tucker, Joseph D; Shen, Guangquan; Sha, Yongjie; Jiang, Hongbo; Huang, Liqun; Tang, Weiming",BMC Public Health,,824
