,title_x,publish_time_x,abstract,authors,journal,url,category
6050,Exantheme nach Auslandsreisen,2019-10-09,"Leukotoxin is a linoleic acic oxide produced by leukocytes and has been associated with the multiple organ failure and adult respiratory distress syndrome seen in some severe burn patients. Leukotoxin has been reported to be toxic when injected into animals intravenously. Herein, we report that this lipid is not directly cytotoxic in at least two in vitro systems. Using a baculovirus expression system we demonstrate that leukotoxin is only cytotoxic in the presence of epoxide hydrolases. In addition, it is the diol metabolite that proves toxic to pulmonary alveolar epithelial cells, suggesting a critical role for the diol in leukotoxin-associated respiratory disease. In vivo data also support the toxicity of leukotoxin diol. For the first time we demonstrate that soluble epoxide hydrolase can bioactivate epoxides to diols that are apparently cytotoxic. Thus leukotoxin should be regarded as a protoxin corresponding to the more toxic diol. This clearly has implications for designing new clinical interventions.","Moghaddam, Mehran F.; Grant, David F.; Cheek, Jeffrey M.; Greene, Jessica F.; Williamson, Kristin C.; Hammock, Bruce D.",Nat Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095900/,496
6623,Subject Index to Volume 45 (2008),2008-11-16,"The excitement of molecular biology and of genetic knowledge and their possibilities must be balanced against our limitations in using this information for the care of our patients. There is a great discrepancy between what we know and what we can do. There are many reasons for this. A major one is that science must simplify/reduce the variables in experimentation and then generalize in terms of a specific factor or effect, whereas patients are complex with variables that we do not yet understand completely. This powerful science is now teaching us about the genetic diversity in both susceptibility and outcome of disease, and the diversity in life experiences and antigen exposures. Clinicians have tried to lump together and treat in a similar way many diverse human diseases. This has not worked well. Pancreatitis and perforated diverticulitis both produce inflammation and sepsis, but they are different processes and may both lead to multiple organ failure. This lumping together has contributed to the failure of so-called magic bullets. There are new contributors to organ damage. Gender, lifestyle and prior disease differences also complicate the care of patients. Despite this, we are slowly and gradually improving the care of our surgical patients by careful pre-, intra- and postoperative support and better, simpler and safer operations.","Baue, Arthur E.",Langenbecks Arch Surg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101854/,496
6955,Impact of comorbidity on outcomes and overall survival after open and minimally invasive esophagectomy for locally advanced esophageal cancer,2013-07-12,"PURPOSE OF REVIEW: The expanding population of immunocompromised patients coupled with the recognition of a growing number of different species of fungi responsible for diseases in such hosts makes the diagnosis of invasive fungal infection (IFI) a challenging task. The recent advances and challenges in the diagnosis of IFI in the setting of immunocompromised hosts are reviewed. The advantages and limitations of histopathology and the role of culture-independent methods, such as those based on the use of nucleic acids applied to fresh and formalin-fixed, paraffin-embedded sections, besides culture- and non-culture-based diagnostic methods, to obtain a timely and correct diagnosis of IFI are highlighted. RECENT FINDINGS: The therapeutic implications of identifying the genus and species of the fungus present in the specimen with the molecular diagnostics applied to tissue specimens are reviewed. No method alone is efficient in correctly identifying fungi and it is essential to combine the traditional histochemical staining with molecular methods to achieve a rapid and genus-/species-specific diagnosis of IFI. SUMMARY: We review the recent findings and challenges in the hystopathologic diagnosis of IFI in the setting of immunocompromised hosts. Non method alone is efficient in correctly identify fungi and pathologists should combine classic staining with molecular methods to achieve a rapid and genus/species fungal diagnosis.","Antinori, Spinello; Corbellino, Mario; Parravicini, Carlo",Curr Fungal Infect Rep,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102396/,496
7080,Abstracts from USCAP 2020: Autopsy and Forensics (1-36),2020-03-05,,,Mod Pathol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7104440/,496
9057,"Les Annales de l'Institut Pasteur, 100 ans après",2006-09-17,,"Johnston, A.M.",Lancet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7134703/,496
9743,Report of the Executive Committee for 2006,2008-01-10,,"Haase, Ashley T.; Pagano, J.; Waksman, Byron; Nathanson, Neal",Ann Neurol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159563/,496
9745,EQUINE HERPESVIRUSES 4. CONCURRENT INFECTION IN HORSES WITH STRANGLES AND CONJUNCTIVITIS,2008-03-10,,,Aust Vet J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159571/,496
9748,NEWS,2012-09-24,,"DIXON, R. J.; HARTLEY, W. J.; HUTCHINS, D. R.; LEPHERD, E. E.; FEILEN, CAROLINE; JONES, R. F.; LOVE, DARIA N.; SABINE, MARGARET; WELLS, ANNE L.",Aust Vet J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159581/,496
9776,NEWS,2009-09-25,,"Chubb, R. C.; Vanessa,",Aust Vet J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159744/,496
9777,NEWS,2014-10-28,"This paper presents the results of the New Zealand Poverty Measurement Project's analysis of the effects of the 1990s social reforms in New Zealand on the incidence and severity of poverty, and assesses the impact of five social and economic policies introduced by the Labour‐led coalition governments since 1999: New Zealand superannuation, income‐related rents on state houses, active labour market policies for an employment‐rich economy, the Primary Health Care Strategy and the planned income support policy to reduce child poverty. Superannuation is assessed as both adequate and sustainable, rents for state houses are found to be affordable, and GDP growth and employment have increased incrementally as unemployment and benefit numbers have decreased. The Primary Health Care Strategy is an innovative initiative that will increase affordable access to general practitioners, but it and the proposed child assistance initiatives are too new to be adequately assessed. Of the challenges that remain, policy priorities should centre on housing alternatives, including home ownership for low‐income households not in state houses; income support for poor households, particularly those with children; and multi‐sector development of education and training aimed at lifting economic and social capacity.","Waldegrave, Charles; Stephens, Robert; King, Peter",Aust J Soc Issues,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159747/,496
9778,An overview of Australia's poultry industry in 1989,2008-03-10,"Schultz ([1949] Am. J. Phys. Anthropol. 7:401–424) presented a conundrum: among primates, sexual dimorphism of the pelvis is a developmental adjunct to dimorphism in other aspects of the body, albeit in the converse direction. Among species in which males are larger than females in body size, females are larger than males in some pelvic dimensions; species with little sexual dimorphism in nonpelvic size show little pelvic dimorphism. Obstetrical difficulty does not explain this relationship. The present study addresses this issue, evaluating the relationship between pelvic and femoral sexual dimorphism in 12 anthropoid species. The hypothesis is that species in which males are significantly larger than females in femoral size will have a higher incidence, magnitude, and variability of pelvic sexual dimorphism, with females having relatively larger pelves than males, compared with species monomorphic in femoral size. The results are consistent with the hypothesis. The proposed explanation is that the default pelvic anatomy in adulthood is that of the female; testosterone redirects growth from the default type to that of the male by differentially enhancing and repressing growth among the pelvic dimensions. Testosterone also influences sexual dimorphism of the femur. The magnitude of the pelvic response to testosterone is greater in species that are sexually dimorphic in the femur than in those that are monomorphic. Am J Phys Anthropol, 2005. © 2004 Wiley‐Liss, Inc.","Tague, Robert G.",Am J Phys Anthropol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159750/,496
9788,NEWS,2014-11-26,"Influenza C virus contains a single surface glycoprotein in its lipid envelope which is the hemagglutinin‐esterase‐fusion glycoprotein (HEF). HEF binds cell‐surface receptors, is a receptor‐destroying enzyme (a 9‐O‐acetylesterase), and mediates the fusion of virus and host cell membranes. A bromelain‐released soluble form of HEF has been crystallized. Two different tetragonal forms have been identified from crystals with the same morphology [P (1(3))22, a = b = 154.5, c = 414.4 Å, and P4(1(3))2(1)2, a = b = 217.4, c = 421.4 Å]. Both crystal forms share a common packing scheme. Synchrotron data collection and flash cooling of crystals have been used for high‐resolution data collection.","Rosenthal, P. B.; Formanowski, F.; Treharne, A. C.; Newman, J.; Skehel, J. J.; Meier‐Ewert, H.; Wiley, D. C.",Acta Crystallogr D Biol Crystallogr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159800/,496
9790,Letters,2008-03-10,,"Song, Baoan; Seiber, James N.; Duke, Stephen O.; Li, Qing X.",Engineering (Beijing),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7159853/,496
11065,Frailty Predicts Morbidity and Mortality After Laparoscopic Cholecystectomy for Acute Cholecystitis: An ACS-NSQIP Cohort Analysis,2020-03-24,"HIV infection can be effectively treated by lifelong administration of combination antiretroviral therapy, but an effective vaccine will likely be required to end the HIV epidemic. Although the majority of current vaccine strategies focus on the induction of neutralizing antibodies, there is substantial evidence that cellular immunity mediated by CD8(+) T cells can sustain long-term disease-free and transmission-free HIV control and may be harnessed to induce both therapeutic and preventive antiviral effects. In this Review, we discuss the increasing evidence derived from individuals who spontaneously control infection without antiretroviral therapy as well as preclinical immunization studies that provide a clear rationale for renewed efforts to develop a CD8(+) T cell-based HIV vaccine in conjunction with B cell vaccine efforts. Further, we outline the remaining challenges in translating these findings into viable HIV prevention, treatment and cure strategies.","Collins, David R.; Gaiha, Gaurav D.; Walker, Bruce D.",Nat Rev Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222980/,496
12202,Influence of trace erythromycin and erythromycin-H(2)O on carbon and nutrients removal and on resistance selection in sequencing batch reactors (SBRs),2009-09-02,"Metagenomics has paved the way for cultivation-independent assessment and exploitation of microbial communities present in complex ecosystems. In recent years, significant progress has been made in this research area. A major breakthrough was the improvement and development of high-throughput next-generation sequencing technologies. The application of these technologies resulted in the generation of large datasets derived from various environments such as soil and ocean water. The analyses of these datasets opened a window into the enormous phylogenetic and metabolic diversity of microbial communities living in a variety of ecosystems. In this way, structure, functions, and interactions of microbial communities were elucidated. Metagenomics has proven to be a powerful tool for the recovery of novel biomolecules. In most cases, functional metagenomics comprising construction and screening of complex metagenomic DNA libraries has been applied to isolate new enzymes and drugs of industrial importance. For this purpose, several novel and improved screening strategies that allow efficient screening of large collections of clones harboring metagenomes have been introduced.","Simon, Carola; Daniel, Rolf",Appl Microbiol Biotechnol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2773367/,496
13936,Correction: Corrigendum: Minimum information about a single amplified genome (MISAG) and a metagenome-assembled genome (MIMAG) of bacteria and archaea,2018-02-06,,"Khatun, Mst Reshma; Arifuzzaman, Sarder",Inflammopharmacology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7609281/,496
14028,"Initial introduction of robot-assisted, minimally invasive esophagectomy using the microanatomy-based concept in the upper mediastinum",2020-11-10,"Au(PEt(3))I (AF-I hereafter), the iodide analog of the FDA-approved drug auranofin (AF hereafter), is a promising anticancer agent that produces its pharmacological effects through interaction with non-genomic targets such as the thioredoxin reductase system. AF-I is endowed with a very favorable biochemical profile showing potent in vitro cytotoxic activity against several cancer types including ovarian and colorectal cancer. Remarkably, in a recent publication, some of us reported that AF-I induces an almost complete and rapid remission in an orthotopic in vivo mouse model of ovarian cancer. The cytotoxic potency does not bring about highly severe side effects, making AF-I very well-tolerated even for higher doses, even more so than the pharmacologically active ones. All these promising features led us to expand our studies on the mechanistic aspects underlying the antitumor activity of AF-I. We report here on an integrated experimental and theoretical study on the reactivity of AF-I, in comparison with auranofin, toward relevant aminoacidic residues or their molecular models. Results point out that the replacement of the thiosugar moiety with iodide significantly affects the overall reactivity toward the amino acid residues histidine, cysteine, methionine, and selenocysteine. Altogether, the obtained results contribute to shed light into the enhanced antitumoral activity of AF-I compared with AF.","Tolbatov, Iogann; Cirri, Damiano; Marchetti, Lorella; Marrone, Alessandro; Coletti, Cecilia; Re, Nazzareno; La Mendola, Diego; Messori, Luigi; Marzo, Tiziano; Gabbiani, Chiara; Pratesi, Alessandro",Front Chem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7531625/,496
