,title_x,publish_time_x,abstract,authors,journal,url,category
4387,Research Communications of the 29th ECVIM‐CA Congress,2019-12-14,,,J Vet Intern Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6979267/,442
13283,Erratum regarding previously published articles,2020-10-14,"Aging, defined by a decrease in the physical and functional integrity of the tissues, leads to age-associated degenerative diseases. There is a relation between aged dental pulp and the senescence of dental pulp stem cells (DPSCs). Therefore, it is important to investigate the molecular processes underlying the senescence of DPSCs to elucidate the dental pulp aging mechanisms. p-Cresol (PC), a uremic toxin, is strongly related to cellular senescence. Here, age-related phenotypic changes including senescence, apoptosis, inflammation, and declining odontoblast differentiation in PC-treated canine DPSCs were investigated. Under the PC condition, cellular senescence was induced by decreased proliferation capacity and increased cell size, senescence-associated β-galactosidase (SA-β-gal) activity, and senescence markers p21, IL-1β, IL-8, and p53. Exposure to PC could stimulate inflammation by the increased expression of IL-6 and cause the distraction of the cell cycle by the increased level of Bax protein and decreased Bcl-2. The levels of odontoblast differentiation markers, dentin sialophosphoprotein (DSPP), dentin matrix protein 1, and osterix, were decreased. Consistent with those findings, the alizarin red staining, alkaline phosphatase, and DSPP protein level were decreased during the odontoblast differentiation process. Taken together, these findings indicate that PC could induce cellular senescence in DPSCs, which may demonstrate the changes in aging dental pulp.","Zayed, Mohammed; Iohara, Koichiro",Int J Mol Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555360/,442
15078,Temporal Trends in Incidence Rates of Lower Extremity Amputation and Associated Risk Factors Among Patients Using Veterans Health Administration Services From 2008 to 2018,2021-01-22,"Sepsis is the life-threatening organ dysfunction caused by a dysregulated host response to infection. With an estimated 48.9 million patients being affected by sepsis every year, sepsis is one of the most common diseases worldwide. Approximately 20% of global deaths are considered as sepsis-related. In Germany, a study based on nationwide hospital discharge data of almost all German hospitals found a sepsis incidence of 158 per 100,000 inhabitants. Estimates based on clinical patient data from other industrialized countries were 780/100,000 (Sweden) and 517/100,000 (USA). However, the comparability of incidence rates is limited due to the different data sources and sepsis case identification strategies used. In all, 41.7% of sepsis patients died in hospital, and 17.9% of intensive care unit patients are affected by sepsis. Case identification of sepsis in health claims data has a low sensitivity; therefore, it is likely that sepsis incidence is underestimated using these data, as many sepsis cases are not coded as such. For the purpose of epidemiological surveillance, health claims data should be complemented by other data sources such as registries or electronic health records.","Fleischmann-Struzek, C.; Schwarzkopf, D.; Reinhart, K.",Med Klin Intensivmed Notfmed,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7841759/,442
16199,2020 ACVIM Forum On Demand Research Abstract Program,2020-10-10,"Thyroid hormone (TH) regulates many functions including metabolism, cell differentiation, and nervous system development. Alteration of thyroid hormone level in the body can lead to nervous system-related problems linked to cognition, visual attention, visual processing, motor skills, language, and memory skills. TH has also been associated with neuropsychiatric disorders including schizophrenia, bipolar disorder, anxiety, and depression. Males and females display sex-specific differences in neuronal signaling. Steroid hormones including testosterone and estrogen are considered to be the prime regulators for programing the neuronal signaling in a male- and female-specific manner. However, other than steroid hormones, TH could also be one of the key signaling molecules to regulate different brain signaling in a male- and female-specific manner. Thyroid-related diseases and neurological diseases show sex-specific incidence; however, the molecular mechanisms behind this are not clear. Hence, it will be very beneficial to understand how TH acts in male and female brains and what are the critical genes and signaling networks. In this review, we have highlighted the role of TH in nervous system regulation and disease outcome and given special emphasis on its sex-specific role in male and female brains. A network model is also presented that provides critical information on TH-regulated genes, signaling, and disease.","Baksi, Shounak; Pradhan, Ajay",Biol Sex Differ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7971120/,442
21031,Evaluation of Technology-Enabled Monitoring of Patient-Reported Outcomes to Detect and Treat Toxic Effects Linked to Immune Checkpoint Inhibitors,2021-08-30,"Value-based initiatives are growing in importance as strategic models of healthcare management, prompting the need for an in-depth exploration of their outcome measures. This systematic review aimed to identify measures that are being used in the application of the value agenda. Multiple electronic databases (PubMed/MEDLINE, Embase, Scopus, Cochrane Central Register of Controlled Trials) were searched. Eligible studies reported various implementations of value-based healthcare initiatives. A qualitative approach was used to analyze their outcome measurements. Outcomes were classified according to a tier-level hierarchy. In a radar chart, we compared literature to cases from Harvard Business Publishing. The value agenda effect reported was described in terms of its impact on each domain of the value equation. A total of 7,195 records were retrieved; 47 studies were included. Forty studies used electronic health record systems for data origin. Only 16 used patient-reported outcome surveys to cover outcome tiers that are important to patients, and 3 reported outcomes to all 6 levels of our outcome measures hierarchy. A considerable proportion of the studies (36%) reported results that contributed to value-based financial outcomes focused on cost savings. However, a gap remains in measuring outcomes that matter to patients. A more complete application of the value agenda by health organizations requires advances in technology and culture change management.","Zanotto, Bruna Stella; Etges, Ana Paula Beck da Silva; Marcolino, Miriam Allein Zago; Polanczyk, Carisi Anne",J Healthc Manag,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8423138/,442
21949,Obesity and Sex-Related Associations With Differential Effects of Sucralose vs Sucrose on Appetite and Reward Processing: A Randomized Crossover Trial,2021-09-28,,"Kanaris, Constantinos",Intensive Care Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8485765/,442
21974,Errors in Table and Figure,2021-09-30,"BACKGROUND: Little guidance exists regarding how best to upskill and support those delivering complex healthcare interventions to ensure robust trial outcomes and implementation fidelity. Mentoring was provided to occupational therapists (OTs) delivering a complex vocational rehabilitation (VR) intervention to stroke survivors. This study aimed to explore mentors’ roles in supporting OTs with intervention delivery and fidelity, and to describe factors affecting the mentoring process and intervention delivery. METHODS: Quantitative data (duration, mode and total time of mentoring support) was extracted from mentoring records and emails between mentors and OTs, alongside qualitative data on barriers and facilitators to intervention delivery. Semi-structured interviews with mentors (n = 6) and OTs (n = 19) explored experiences and perceptions of intervention training, delivery and the mentoring process. Mean total and monthly time spent mentoring were calculated per trial site. Qualitative data were analysed thematically. RESULTS: Forty-one OTs across 16 sites were mentored between March 2018 and April 2020. Most mentoring was provided by phone or Microsoft Teams (range: 88.6–100%), with the remainder via email and SMS (Short Message Service) text messages. Mentors suggested strategies to enhance trial recruitment, improved OTs’ understanding of- and adherence to trial processes, intervention delivery and fidelity, and facilitated independent problem-solving. Barriers to mentoring included OT non-attendance at mentoring sessions and mentors struggling to balance mentoring with clinical roles. Facilitators included support from the trial team and mentors having protected time for mentoring. CONCLUSIONS: Mentoring supported mentee OTs in various ways, but it remains unclear to what extent the OTS would have been able to deliver the intervention without mentoring support, or how this might have impacted fidelity. Successful implementation of mentoring alongside new complex interventions may increase the likelihood of intervention effectiveness being observed and sustained in real-life contexts. Further research is needed to investigate how mentors could be selected, upskilled, funded and mentoring provided to maximise impact. The clinical- and cost-effectiveness of mentoring as an implementation strategy and its impact on fidelity also requires testing in a future trial. TRIAL REGISTRATION: ISRCTN, ISRCTN12464275. Registered on 13th March 2018. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s12874-021-01382-y.","Craven, Kristelle; Holmes, Jain; Powers, Katie; Clarke, Sara; Cripps, Rachel L.; Lindley, Rebecca; Phillips, Julie; Tyerman, Ruth; McKevitt, Christopher; Clarke, David; Radford, Kathryn",BMC Med Res Methodol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8487447/,442
22313,Oral Research Communications of the 23rd ECVIM‐CA Congress,2013-12-26,"The increasing antimicrobial-resistant prevalence has become a severe health problem. It has led to the invention of a new antimicrobial agent such as antimicrobial peptides. Heteroscorpine-1 is an antimicrobial peptide that has the ability to kill many bacterial strains. It consists of 76 amino acid residues with a cecropin-like region in N-terminal and a defensin-like region in the C-terminal. The cecropin-like region from heteroscorpine-1 (CeHS-1) is similar to cecropin B, but it lost its glycine-proline hinge region. The bioinformatics prediction was used to help the designing of mutant peptides. The addition of glycine-proline hinge and positively charged amino acids, the deletion of negatively charged amino acids, and the optimization of the hydrophobicity of the peptide resulted in two mutant peptides, namely, CeHS-1 GP and CeHS-1 GPK. The new mutant peptide showed higher antimicrobial activity than the native peptide without increasing toxicity. The interaction of the peptides with the membrane showed that the peptides were capable of disrupting both the inner and outer bacterial cell membrane. Furthermore, the SEM analysis showed that the peptides created the pore in the bacterial cell membrane resulted in cell membrane disruption. In conclusion, the mutants of CeHS-1 had the potential to develop as novel antimicrobial peptides.","Erviana, Rima; Saengkun, Yutthakan; Rungsa, Prapenpuksiri; Jangpromma, Nisachon; Tippayawat, Patcharaporn; Klaynongsruang, Sompong; Daduang, Jureerut; Daduang, Sakda",Molecules,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8512776/,442
22314,Research Communications of the 24th ECVIM‐CA Congress,2015-01-10,"The use of imagined speech with electroencephalographic (EEG) signals is a promising field of brain-computer interfaces (BCI) that seeks communication between areas of the cerebral cortex related to language and devices or machines. However, the complexity of this brain process makes the analysis and classification of this type of signals a relevant topic of research. The goals of this study were: to develop a new algorithm based on Deep Learning (DL), referred to as CNNeeg1-1, to recognize EEG signals in imagined vowel tasks; to create an imagined speech database with 50 subjects specialized in imagined vowels from the Spanish language (/a/,/e/,/i/,/o/,/u/); and to contrast the performance of the CNNeeg1-1 algorithm with the DL Shallow CNN and EEGNet benchmark algorithms using an open access database (BD1) and the newly developed database (BD2). In this study, a mixed variance analysis of variance was conducted to assess the intra-subject and inter-subject training of the proposed algorithms. The results show that for intra-subject training analysis, the best performance among the Shallow CNN, EEGNet, and CNNeeg1-1 methods in classifying imagined vowels (/a/,/e/,/i/,/o/,/u/) was exhibited by CNNeeg1-1, with an accuracy of 65.62% for BD1 database and 85.66% for BD2 database.","Sarmiento, Luis Carlos; Villamizar, Sergio; López, Omar; Collazos, Ana Claros; Sarmiento, Jhon; Rodríguez, Jan Bacca",Sensors (Basel),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8512781/,442
22319,2015 ACVIM Forum Research Abstract Program,2015-05-27,"Neurodegenerative diseases (NDDs) are one of the leading causes of death and disability in humans. From a mechanistic perspective, the complexity of pathophysiological mechanisms contributes to NDDs. Therefore, there is an urgency to provide novel multi-target agents towards the simultaneous modulation of dysregulated pathways against NDDs. Besides, their lack of effectiveness and associated side effects have contributed to the lack of conventional therapies as suitable therapeutic agents. Prevailing reports have introduced plant secondary metabolites as promising multi-target agents in combating NDDs. Polydatin is a natural phenolic compound, employing potential mechanisms in fighting NDDs. It is considered an auspicious phytochemical in modulating neuroinflammatory/apoptotic/autophagy/oxidative stress signaling mediators such as nuclear factor-κB (NF-κB), NF-E2–related factor 2 (Nrf2)/antioxidant response elements (ARE), matrix metalloproteinase (MMPs), interleukins (ILs), phosphoinositide 3-kinases (PI3K)/protein kinase B (Akt), and the extracellular regulated kinase (ERK)/mitogen-activated protein kinase (MAPK). Accordingly, polydatin potentially counteracts Alzheimer’s disease, cognition/memory dysfunction, Parkinson’s disease, brain/spinal cord injuries, ischemic stroke, and miscellaneous neuronal dysfunctionalities. The present study provides all of the neuroprotective mechanisms of polydatin in various NDDs. Additionally, the novel delivery systems of polydatin are provided regarding increasing its safety, solubility, bioavailability, and efficacy, as well as developing a long-lasting therapeutic concentration of polydatin in the central nervous system, possessing fewer side effects.","Fakhri, Sajad; Gravandi, Mohammad Mehdi; Abdian, Sadaf; Akkol, Esra Küpeli; Farzaei, Mohammad Hosein; Sobarzo-Sánchez, Eduardo",Molecules,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8513080/,442
