,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
1662,1662,1662,MiR-23a Facilitates the Replication of HSV-1 through the Suppression of Interferon Regulatory Factor 1,11.559994,7.755132,2014-12-02,"MicroRNAs (miRNAs) are small, non-coding RNAs that negatively regulate gene expression. It has been reported that miRNAs are involved in host-virus interaction, but evidence that cellular miRNAs promote virus replication has been limited. Here, we found that miR-23a promoted the replication of human herpes simplex virus type 1 (HSV-1) in HeLa cells, as demonstrated by a plaque-formation assay and quantitative real-time PCR. Furthermore, interferon regulatory factor 1 (IRF1), an innate antiviral molecule, is targeted by miR-23a to facilitate viral replication. MiR-23a binds to the 3′UTR of IRF1 and down-regulates its expression. Suppression of IRF1 expression reduced RSAD2 gene expression, augmenting HSV-1 replication. Ectopic expression of IRF1 abrogated the promotion of HSV-1 replication induced by miR-23a. Notably, IRF1 contributes to innate antiviral immunity by binding to IRF-response elements to regulate the expression of interferon-stimulated genes (ISGs) and apoptosis, revealing a complex interaction between miR-23a and HSV-1. MiR-23a thus contributes to HSV-1 replication through the regulation of the IRF1-mediated antiviral signal pathway, which suggests that miR-23a may represent a promising target for antiviral treatments.","Ru, Jing; Sun, Huahui; Fan, Hongxia; Wang, Chunmei; Li, Yixuan; Liu, Min; Tang, Hua",PLoS One,237,1
2593,2593,2593,Development of in vitro and in vivo rabies virus neutralization assays based on a high-titer pseudovirus system,11.761061,7.1642637,2017-02-20,"Pseudoviruses are useful virological tools because of their safety and versatility; however the low titer of these viruses substantially limits their wider applications. We developed a highly efficient pseudovirus production system capable of yielding 100 times more rabies pseudovirus than the traditional method. Employing the high-titer pseudoviruses, we have developed robust in vitro and in vivo neutralization assays for the evaluation of rabies vaccine, which traditionally relies on live-virus based assays. Compared with current rapid fluorescent focus inhibition test (RFFIT), our in vitro pseudovirus-based neutralization assay (PBNA) is much less labor-intensive while demonstrating better reproducibility. Moreover, the in vivo PBNA assay was also found to be superior to the live virus based assay. Following intravenous administration, the pseudovirus effectively infected the mice, with dynamic viral distributions being sequentially observed in spleen, liver and brain. Furthermore, data from in vivo PBNA showed great agreement with those generated from the live virus model but with the experimental time significantly reduced from 2 weeks to 3 days. Taken together, the effective pseudovirus production system facilitated the development of novel PBNA assays which could replace live virus-based traditional assays due to its safety, rapidity, reproducibility and high throughput capacity.","Nie, Jianhui; Wu, Xiaohong; Ma, Jian; Cao, Shouchun; Huang, Weijin; Liu, Qiang; Li, Xuguang; Li, Yuhua; Wang, Youchun",Sci Rep,237,28
3071,3071,3071,Selection of suitable reference genes for normalization of quantitative RT-PCR (RT-qPCR) expression data across twelve tissues of riverine buffaloes (Bubalus bubalis),11.551547,9.37862,2018-03-06,"Selection of reference genes has become an integral step in any real time quantitative PCR (RT-qPCR) based expression studies. The importance of this study stems from the fact that riverine buffaloes are major dairy species of Indian sub-continent and the information generated here will be of great interest to the investigators engaged in functional genomic studies of this important livestock species. In this study, an effort was made to evaluate a panel of 10 candidate reference genes (glyceraldehyde 3-phosphate dehydrogenase (GAPDH), beta- actin (ACTB), ubiquitously expressed transcript (UXT), ribosomal protein S15 (RPS15), ribosomal protein L-4 (RPL4), ribosomal protein S9 (RPS9), ribosomal protein S23 (RPS23), hydroxymethylbilane synthase (HMBS), β2 Microglobulin (β2M) and eukaryotic translation elongation factor 1 alpha 1 (EEF1A1) across 12 tissues (mammary gland, kidney, spleen, liver, heart, intestine, ovary, lung, muscle, brain, subcutaneous fat and testis) of riverine buffaloes. In addition to overall analysis, tissue wise evaluation of expression stability of individual RG was also performed. Three different algorithms provided in geNorm, NormFinder and BestKeeper softwares were used to evaluate the stability of 10 potential reference genes from different functional classes. The M-value given by geNorm ranged from 0.9797 (RPS9 and UXT) to 1.7362 (RPS15). From the most stable to the least stable, genes were ranked as: UXT/RPS9> RPL4> RPS23> EEF1A1> ACTB> HMBS> GAPDH> B2M> RPS15. While NormFinder analysis ranked the genes as: UXT> RPS23> RPL4> RPS9> EEF1A1> HMBS> ACTB> β2M> GAPDH> RPS15. Based on the crossing point SD value and range of fold change expression, BestKeeper analysis ranked the genes as: RPS9> RPS23/UXT> RPL4> GAPDH> EEF1A1> ACTB> HMBS> β2M> RPS15. Overall the study has identified RPS23, RPS9, RPL4 and UXT genes to be the most stable and appropriate RGs that could be utilized for normalization of transcriptional data in various tissues of buffaloes. This manuscript thus provide useful information on panel of reference genes that could be helpful for researchers conducting functional genomic studies in riverine buffaloes.","Kaur, Ramneek; Sodhi, Monika; Sharma, Ankita; Sharma, Vijay Lakshmi; Verma, Preeti; Swami, Shelesh Kumar; Kumari, Parvesh; Mukesh, Manishi",PLoS One,237,1
7246,7246,7246,"Standardisation and controls, why can’t we overcome the hurdles?",11.736166,9.4295025,2004-08-18,"AIMS: Electrical cardioversion is one cornerstone for the rhythm control strategy of atrial fibrillation (AF), which is, however, hampered by immediate AF recurrence (IRAF) or failed electrical cardioversion (FECV). We aimed to investigate the potential role of vernakalant for facilitated electrical cardioversion in cardioversion-resistant AF. METHODS AND RESULTS: The subjects of this study were 63 patients referred to the Heart Centre Leipzig between November 2011 and May 2014 for transthoracic electrical cardioversion of AF. All patients experienced after antiarrhythmic-naïve electrical cardioversion either IRAF (n = 44; 70%) or FECV (n = 19; 30%). After drug infusion, electrical cardioversion was successful in 66.7% of vernakalant-treated as opposed to 46.7% of amiodarone-treated patients (P = 0.109). Multivariate analysis revealed treatment with vernakalant (OR 0.057, 95% CI 0.006–0.540, P = 0.013), treatment with ACEI or ARB (OR 0.101, 95% CI 0.015–0.691 P = 0.019), and IRAF after initial CV (OR 0.047, 95% CI 0.004–0.498, P = 0.011) as predictors for successful, drug-facilitated electrical cardioversion. Subgroup analysis of 18 patients with previous AF ablation revealed a significantly higher success rate of electrical cardioversion after infusion of vernakalant than after infusion of amiodarone (66.7 vs. 11.1%, P = 0.016). CONCLUSION: Vernakalant may therefore be considered as a useful agent for facilitated electrical cardioversion in cardioversion-resistant AF.","Müssigbrodt, Andreas; John, Silke; Kosiuk, Jedrzej; Richter, Sergio; Hindricks, Gerhard; Bollmann, Andreas",Europace,237,1
8122,8122,8122,Comparison of nasal swabs with throat swabs for the detection of respiratory viruses by real-time reverse transcriptase PCR in adult Hajj pilgrims,11.591723,9.821855,2014-09-01,,"Neu, Josef",Pediatr Clin North Am,237,1
10051,10051,10051,A novel real‐time PCR system for simultaneous detection of human viruses in clinical samples from patients with uncertain diagnoses,11.669388,8.686576,2010-12-22,"[Chemical structure: see text] Environmentally benign oxidation methods satisfy the postulates of green chemistry. Heterocyclic Noxides have applications in synthetic organic chemistry, chemotherapy and agrochemicals. Synthesis of Noxides using green oxidants will be attractive over the conventional methods. The presence of the N‐oxide group in the azine ring makes it more subject to electrophilic and nucleophilic attack and substantially expands the synthetic approaches for the modification of nitrogen‐containing heterocyclics. That is the reason for the increasing interest in the chemistry of heterocyclic N‐oxides. Some reactions adopted for oxidation of N‐heterocyclics have been discussed. Stereochemical and spectroscopic aspects have been mentioned. It will be advantageous if anchored catalysts are employed for industrial exploitation. Several physiochemical aspects of various methods have been discussed.","Sivasubramanian, Ganarajan; Parameswaran, Veembil Ramachandran",J Heterocycl Chem,237,11
19942,19942,19942,The potential risks of delaying the second vaccine dose during the SARS-CoV-2 pandemic,11.616294,9.4630375,2021-05-22,"Selenium is an essential trace element for humans and animals. As with oxygen and sulfur, etc., it belongs to the sixth main group of the periodic table of elements. Therefore, the corresponding amino acids, such as selenocysteine (Sec), serine (Ser), and cysteine (Cys), have similar spatial structure, physical, and chemical properties. In this review, we focus on the neglected but key role of serine in a possible mechanism of the physiological adaptation to Se-deficiency in human beings with an adequate intake of dietary protein: the insertion of Cys in place of Sec during the translation of selenoproteins dependent on the Sec insertion sequence element in the 3′UTR of mRNA at the UGA codon through a novel serine-dependent pathway for the de novo synthesis of the Cys-tRNA([Ser]Sec), similar to Sec-tRNA([Ser]Sec). We also discuss the important roles of serine in the metabolism of selenium directly or indirectly via GSH, and the maintenance of selenium homostasis regulated through the methylation modification of Sec-tRNA([Ser]Sec) at the position 34U by SAM. Finally, we propose a hypothesis to explain why Keshan disease has gradually disappeared in China and predict the potential health risk of the human body in the physiological adaptation state of low selenium based on the results of animal experiments.","Wang, Qin; Zhan, Shuo; Han, Feng; Liu, Yiqun; Wu, Hongying; Huang, Zhenwu",Biol Trace Elem Res,237,20
20469,20469,20469,Optimization of DNA Extraction from Field-Collected Mammalian Whole Blood on Filter Paper for Trypanosoma cruzi (Chagas Disease) Detection,11.374371,9.74278,2021-08-17,"In our study, Allium subhirsutum L. (AS) was investigated to assess its phenolic profile and bioactive molecules including flavonoids and organosulfur compounds. The antioxidant potential of AS and wound healing activity were addressed using skin wound healing and oxidative stress and inflammation marker estimation in rat models. Phytochemical and antiradical activities of AS extract (ASE) and oil (ASO) were studied. The rats were randomly assigned to four groups: group I served as a control and was treated with simple ointment base, group II was treated with ASE ointment, group III was treated with ASO ointment and group IV (reference group; Ref) was treated with a reference drug “Cytolcentella(®) cream”. Phytochemical screening showed that total phenols (215 ± 3.5 mg GAE/g) and flavonoids (172.4 ± 3.1 mg QE/g) were higher in the ASO than the ASE group. The results of the antioxidant properties showed that ASO exhibited the highest DPPH free radical scavenging potential (IC50 = 0.136 ± 0.07 mg/mL), FRAP test (IC50 = 0.013 ± 0.006 mg/mL), ABTS test (IC50 = 0.52 ± 0.03 mg/mL) and total antioxidant capacity (IC50 = 0.34 ± 0.06 mg/mL). In the wound healing study, topical application of ASO performed the fastest wound-repairing process estimated by a chromatic study, percentage wound closure, fibrinogen level and oxidative damage status, as compared to ASE, the Cytolcentella reference drug and the untreated rats. The use of AS extract and oil were also associated with the attenuation of oxidative stress damage in the wound-healing treated rats. Overall, the results provided that AS, particularly ASO, has a potential medicinal value to act as effective skin wound healing agent.","Saoudi, Mongi; Badraoui, Riadh; Chira, Ahlem; Saeed, Mohd; Bouali, Nouha; Elkahoui, Salem; Alam, Jahoor M.; Kallel, Choumous; El Feki, Abdelfattah",Molecules,237,17
22806,22806,22806,How and who does SARS kill?,11.594596,5.220994,2003-06-10,,"Kimball, Ann Marie",Ecohealth,237,20
23496,23496,23496,Neuartiges Coronavirus (SARS-CoV-2),11.570491,9.749179,2020-02-24,,,Clin Infect Dis,237,20
