,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
10615,10615,10615,Double-Edged Spike: Are SARS-CoV-2 Serologic Tests Safe Right Now?,10.539429,10.525044,2020-04-23,"ABSTRACT. The presence of concomitant viral or bacterial infection was evaluated in 20 patients hospitalized for adenovirus infection of the middle or lower airways by using new serological methods for detection of both antigens and antibodies. Adenovirus infection was identified by measurement of antibodies with complement fixation test or by direct detection of viral antigen in nasopharyngeal aspirates. Mixed infection was present in 11 (55%) of the 20 patients. Viral coinfection was demonstrated in five (25%) and bacterial in nine (45%) patients. Bacterial coinfection was common, 67%, in children with an infection focus, pneumonia or acute otitis media, but rare, 13%, in those without it. Seroconversion to nontypable Haemophilus influenzae was indicated in six children; four of them were infants, four had pneumonia and three acute otitis media. Pneumococcal infection was indicated in two patients with pneumonia, both aged over two years. Chlamydia trachomatis was involved in one case. The results indicate that bacterial coinfection is common in respiratory adenovirus infection affecting lower airways, especially if pneumonia is present.","KORPPI, M.; LEINONEN, M.; MÄKELÄ, P. H.; LAUNIALA, K.",Acta Paediatr,601,20
17123,17123,17123,Osteologie im Blickpunkt,10.413308,2.5441349,2021-04-27,"The introduction of genome editing reagents into mammalian zygotes has traditionally been accomplished by cytoplasmic or pronuclear microinjection. This time-consuming procedure requires expensive equipment and a high level of skill. Electroporation of zygotes offers a simplified and more streamlined approach to transfect mammalian zygotes. There are a number of studies examining the parameters used in electroporation of mouse and rat zygotes. Here, we review the electroporation conditions, timing, and success rates that have been reported for mice and rats, in addition to the few reports about livestock zygotes, specifically pigs and cattle. The introduction of editing reagents at, or soon after, fertilization can help reduce the rate of mosaicism, the presence of two of more genotypes in the cells of an individual; as can the introduction of nuclease proteins rather than mRNA encoding nucleases. Mosaicism is particularly problematic in large livestock species with long generation intervals as it can take years to obtain non-mosaic, homozygous offspring through breeding. Gene knockouts accomplished via the non-homologous end joining pathway have been more widely reported and successfully accomplished using electroporation than have gene knock-ins. Delivering large DNA plasmids into the zygote is hindered by the zona pellucida (ZP), and the majority of gene knock-ins accomplished by electroporation have been using short single stranded DNA (ssDNA) repair templates, typically less than 1 kb. The most promising approach to deliver larger donor repair templates of up to 4.9 kb along with genome editing reagents into zygotes, without using cytoplasmic injection, is to use recombinant adeno-associated viruses (rAAVs) in combination with electroporation. However, similar to other methods used to deliver clustered regularly interspaced palindromic repeat (CRISPR) genome-editing reagents, this approach is also associated with high levels of mosaicism. Recent developments complementing germline ablated individuals with edited germline-competent cells offer an approach to avoid mosaicism in the germline of genome edited founder lines. Even with electroporation-mediated delivery of genome editing reagents to mammalian zygotes, there remain additional chokepoints in the genome editing pipeline that currently hinder the scalable production of non-mosaic genome edited livestock.","Lin, Jason C.; Van Eenennaam, Alison L.",Front Genet,601,1
25520,25520,25520,Priming Time: How Cellular Proteases Arm Coronavirus Spike Proteins,10.605556,7.3751907,2018-02-16,"Patient- and family-centered care (FCC) has become central to the delivery of medical care over the last 20 years and has been shown to improve patient outcomes. Infection control practices have the potential to greatly influence family centeredness and care providers, and hospital personnel must consider the potential impacts of isolation and the use of personal protective equipment (PPE). Approaching infection control with the perspective of FCC requires balancing patient safety and overall patient well-being. In this chapter, authors consider infection control and the benefits of FCC, family and sibling visitation, the use of playrooms, animals in healthcare settings including animal-assisted interventions, the potential adverse effects of infection control practices, and strategies to mitigate these impacts.","Darby, John; Falco, Carla",Healthcare-Associated Infections in Children,601,33
28840,28840,28840,MERS-CoV : la piste chameau (re)confirmée,10.336037,10.456126,2014-08-01,"This paper describes the eighth edition of the BioASQ Challenge, which will run as an evaluation Lab in the context of CLEF2020. The aim of BioASQ is the promotion of systems and methods for highly precise biomedical information access. This is done through the organization of a series of challenges (shared tasks) on large-scale biomedical semantic indexing and question answering, where different teams develop systems that compete on the same demanding benchmark datasets that represent the real information needs of biomedical experts. In order to facilitate this information finding process, the BioASQ challenge introduced two complementary tasks: (a) the automated indexing of large volumes of unlabelled data, primarily scientific articles, with biomedical concepts, (b) the processing of biomedical questions and the generation of comprehensible answers. Rewarding the most competitive systems that outperform the state of the art, BioASQ manages to push the research frontier towards ensuring that the biomedical experts will have direct access to valuable knowledge.","Krallinger, Martin; Krithara, Anastasia; Nentidis, Anastasios; Paliouras, Georgios; Villegas, Marta",Advances in Information Retrieval,601,20
35241,35241,35241,Identification of multiple large deletions in ORF7a resulting in in-frame gene fusions in clinical SARS-CoV-2 isolates,10.571221,10.895606,2020-06-23,"While scheduling problems in deterministic models are quite well investigated, the same problems in an uncertain environment require very often further exploration and examination. In the paper we consider a single machine tabu search method with block approach in an uncertain environment modeled by random variables with the normal distribution. We propose a modification to the tabu search method which improves the robustness of the obtained solutions. The conducted computational experiments show that the proposed improvement results in a much more robust solutions than the ones obtained in the classic block approach.","Bożejko, Wojciech; Rajba, Paweł; Wodecki, Mieczysław",Computational Science - ICCS 2020,601,20
36434,36434,36434,The divergence between SARS-CoV-2 and RaTG13 might be overestimated due to the extensive RNA modification,10.398301,10.500892,2020-03-24,,"Schmitz, Stephan",best practice onkologie,601,20
37823,37823,37823,Coronavirus: Was bisher über SARS-CoV-2 bekannt ist,10.347556,10.666531,2020-04-28,,"Geissel, Wolfgang",CME (Berl),601,20
38094,38094,38094,Revisiting Underapproximate Reachability for Multipushdown Systems,10.518102,1.248679,2020-03-13,,"Bonilla-Molina, Luis",Postdigit Sci Educ,601,1
39538,39538,39538,Transmission of SARS-CoV-2 in South Asian countries: molecular evolutionary model based phylogenetic and mutation analysis,10.753565,10.602445,2020-09-18,"Es kann geschätzt werden, dass etwa 2 von 10.000 Neugeborenen oder 1–2 Neugeborene pro 1 Mio. Einwohner jährlich auf eine Lebertransplantation angewiesen sein werden.","Ganschow, Rainer; Melter, Michael; Deutsch, Johann","P&#x000e4;diatrische Gastroenterologie, Hepatologie und Ern&#x000e4;hrung",601,20
39706,39706,39706,"Functional urology surgery and SARS-CoV-2: How and why surgical activity should be resumed now, adapting to the new reality()",10.515904,10.553735,2020-09-23,"Preventive procedures against COVID-19 pandemic have caused many changes in everyday life’s material aspects. Confinement and social distancing have certainly been the most impacting ones. Such condition highlighted that religions, usually taken as something private and transcendent, are actually very material, in the sense that they are made in contact with and through body practices. The interruption of rituals and gatherings for religious activities prompted new religious material forms, like the use of technology for virtual ceremonies and protection masks adorned with religious motifs, the main point of this paper. Masks with Christian and Afro-Brazilian religious motifs sold on the internet as well as the process of making masks for donation as an unexpected form of religious activity will be here investigated. The goal is to show that material forms are intrinsic to religion and when they are suppressed in a way, they come around in another, for people need materiality to make unreal, real. The use of Material Religion approaches to examine such object should reveal that the many changes in religion triggered by pandemic will have occurred not because of the ideas it may evoke but through the material changes it might have occasioned.","de Souza, Patrícia Rodrigues",Int J Lat Am Relig,601,20
