,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
17223,17223,17223,Pharmaceutical effluent: a critical link in the interconnected ecosystem promoting antimicrobial resistance,23.570059,7.3340063,2021-04-30,"BACKGROUND: A critical shortage of health workers with needed maternal and newborn competencies remains a major challenge for the provision of quality care for mothers and newborns, particularly in low- and middle-income countries. Supply-side challenges related to human resources for health (HRH) worsen shortages and can negatively affect health worker performance and quality of care. This review scoped country-focused sources to identify and map evidence on HRH-related challenges to quality facility-based newborn care provision by nurses and midwives. METHODS: Evidence for this review was collected iteratively, beginning with pertinent World Health Organization documents and extending to articles identified via database and manual reference searches and country reports. Evidence from country-focused sources from 2000 onward was extracted using a data extraction tool that was designed iteratively; thematic analysis was used to map the 10 categories of HRH challenges. FINDINGS: A total of 332 peer-reviewed articles were screened, of which 22 met inclusion criteria. Fourteen additional sources were added from manual reference search and gray literature sources. Evidence has been mapped into 10 categories of HRH-related challenges: (1) lack of health worker data and monitoring; (2) poor health worker preservice education; (3) lack of HW access to evidence-based practice guidelines, continuing education, and continuing professional development; (4) insufficient and inequitable distribution of health workers and heavy workload; (5) poor retention, absenteeism, and rotation of experienced staff; (6) poor work environment, including low salary; (7) limited and poor supervision; (8) low morale, motivation, and attitude, and job dissatisfaction; (9) weaknesses of policy, regulations, management, leadership, governance, and funding; and (10) structural and contextual barriers. CONCLUSION: The mapping provides needed insight that informed new World Health Organization strategies and supporting efforts to address the challenges identified and strengthen human resources for neonatal care, with the ultimate goal of improving newborn care and outcomes.","Bolan, Nancy; Cowgill, Karen D.; Walker, Karen; Kak, Lily; Shaver, Theresa; Moxon, Sarah; Lincetto, Ornella",Glob Health Sci Pract,688,1
19262,19262,19262,Biopolymer-based flocculants: a review of recent technologies,23.475355,7.4185762,2021-07-14,"BACKGROUND: Actinomycetes associated with marine sponge represent a promising source of bioactive compounds. Herein, we report the isolation, identification, and bioactivity evaluation of Streptomyces sp. NMF6 associated with the marine sponge Diacarnus ardoukobae. RESULTS: Results showed that the strain belonged to the genus Streptomyces, and it was designated as Streptomyces sp. NMF6 with the GenBank accession number MW015111. Ethyl acetate (EtOAc) extract of the strain NMF6 demonstrated a promising antimicrobial activity against Staphylococcus aureus, Enterococcus faecalis, Vibrio damsela, and Candida albicans and a strong antioxidant activity, which were confirmed by DPPH, ferric-reducing power, and phosphomolybdenum assays; results are expressed as ascorbic acid equivalents. NMF6 extract also demonstrated cytotoxicity against breast cancer cell line (MCF-7), hepatocellular carcinoma cell line (Hep-G2), and human colon carcinoma cell line (HCT-116); the selectivity index values were < 2. The extract showed promising antiviral activity against HSV-1, CoxB4, and hepatitis A viruses at concentrations that were nontoxic to the host cells, with the selectivity index values being 13.25, 9.42, and 8.25, respectively. GC-MS analysis of the extract showed the presence of 20 compounds, with bis(2-ethylhexyl) phthalate being the major component (48%). CONCLUSIONS: Our study indicates that the marine sponge–associated Streptomyces sp. NMF6 strain is a potential source of bioactive compounds that could be developed into therapeutic agents.","Fahmy, Nayer Mohamed; Abdel-Tawab, Asmaa Mohamed",J Genet Eng Biotechnol,688,1
21359,21359,21359,Deciphering the role of nanoparticles for management of bacterial meningitis: an update on recent studies,23.557344,7.3757973,2021-09-20,"Monocyte locomotion inhibitory factor (MLIF) is a heat-stable pentapeptide from Entamoeba histolytica. Our previous study found that MLIF protects against ischemic stroke in rats and mice and exerts a neuroprotection effect in human neuroblastoma SH-SY5Y cells. Microglia/macrophage polarization has been proven to be vital in the pathology of ischemic stroke. Nevertheless, whether MLIF is able to modulate microglia/macrophage polarization remains unclear. We performed middle cerebral artery occlusion (MCAO) on C57BL/6J male mice and induced cultured BV2 microglia by oxygen-glucose deprivation (OGD), respectively. Immunfluorescence was utilized to detect the M1/2 markers, such as CD206 and CD16/32. qPCR and ELISA were used to detect the signature gene change of M1/2. The MAPK and NF-κB pathway associated proteins were measured by Western blot. To identify the protein target of MLIF, a pull-down assay was performed. We found that MLIF promoted microglia transferring from a “sick” M1 phenotype to a “healthy” M2 phenotype in vivo or in vitro. Furthermore, we proved that eukaryotic elongation factor 1A1 (eEF1A1) was involved in the modulation of microglia/macrophage polarization. Knocking down eEF1A1 by siRNA exhibited the M1 promotion effect and M2 inhibition effect. Taken together, our results demonstrated MLIF modulated microglia/macrophage polarization by targeting eEF1A1 in ischemic stroke.","Liu, Yulan; Deng, Shanshan; Song, Zhibing; Zhang, Qian; Guo, Yuchen; Yu, Yongsheng; Wang, Yuliang; Li, Tiejun; Megahed, Fayed A. K.; Addissouky, Tamer A.; Mao, Junqin; Zhang, Yuefan",Front Pharmacol,688,1
60316,60316,60316,Confidentiality and treatment refusal: conservative shifts on reproductive rights by Brazilian medical boards.,23.121185,7.453759,2020-12-04,,"Roberts, Inna; Gluck, Natalie; Smith, Michael S; Morrison, Mary F",The American journal of psychiatry,688,11
68577,68577,68577,CMV seroconversion in pregnant army personnel of the IDF: Trends and risk factors.,23.143496,7.69247,2021-03-17,"BACKGROUND Patients with alcohol use disorder (AUD) are likely to suffer disproportionate harms related to the COVID-19 pandemic and related policy measures. While many surveys have been conducted, most are focused on drinking changes in the general population and validation with biological markers is lacking. METHOD We performed a retrospective cohort study among patients with AUD attending a urine drug screening program. With mixed-effects logistic regression models, we assessed the probability of screening positive for ethyl glucuronide according to patients' main clinical characteristics and time of analysis (either prior to or after a lockdown was implemented in Spain). RESULTS A total of 362 patients provided 2,040 urine samples (1,295 prior to lockdown, 745 during lockdown). The mean age of participants was 52.0 years (SD 12.6), and 69.2% were men. Of the 43% of patients tested for other drugs 22% screened positive. After adjusting for all covariates, the odds of screening positive for ethyl glucuronide during lockdown almost doubled (OR = 1.99, 95% CI 1.20 to 3.33, p = 0.008). Other significant covariates included testing positive for other drugs (OR = 10.79, 95% CI 4.60 to 26.97) and length of treatment (OR = 0.59, 95% CI 0.47 to 0.74). CONCLUSIONS Our data support an association between the lockdown due to COVID-19 and increased alcohol use in patients with AUD. Thus, addiction healthcare systems could face significant challenges ahead. In light of these findings, it is essential to evaluate prospectively how patients with AUD are affected by the pandemic and how health systems respond to their needs.","Barrio, Pablo; Baldaquí, Nuria; Andreu, Magalí; Kilian, Carolin; Rehm, Jürgen; Gual, Antoni; Manthey, Jakob","Alcoholism, clinical and experimental research",688,1
76695,76695,76695,Girl-centered campaigns to increase and sustain uptake of the HPV vaccine.,23.120934,7.666001,2020-09-22,"The aim of this study was to evaluate the knowledge of and attitudes toward coronavirus disease 2019 (COVID-19) among the parents of child dental patients in Shenzhen during the outbreak. A structured questionnaire containing 10 questions was used, and each question had 2 or 3 possible answers. The parents of children (aged 0-14 years) who visited the dental department of our hospital last year were eligible to participate in this study. A total of 148 parents were interviewed by telephone in February 2020 by research staff. A total of 94.59% of the parents said they paid high attention to COVID-19 and explained it to their children; 66.22% thought the dental department environment was more dangerous than other public places; 91.89% believed the dental department had a higher risk of virus infection; and 83.78% said they would take their children to a dental department if the children had a severe toothache. Approximately 81.08% of the parents expressed confidence after we informed them about the preventive measures taken in the dental department to ensure safe treatment for their children. In conclusion, all parents were concerned about COVID-19, and most of them had talked about it with their children often. In addition, a considerable percentage of them would not take their children to the dental department even if they had severe dental pain and thought that the dental environment could be more dangerous than other environments. More information about this topic should be delivered to this population.","Sun, Jin; Xu, Yan; Qu, Qian; Luo, Wei",Brazilian oral research,688,1
78804,78804,78804,Systematic review of Doppler for detecting intrapartum fetal heart abnormalities and measuring perinatal mortality in low- and middle-income countries.,23.198387,7.617083,2019,"Peptide modified nanoparticles have emerged as powerful tools for enhanced cancer diagnosis and novel treatment strategies. Here, human programmed death-ligand 1 (PD-L1) peptides were used for the first time for the modification of gold nanoprisms (GNPs) to enhance targeting efficiency. A multifunctional nanoprobe was developed that the GNPs@PEG/Ce6-PD-L1 peptide (GNPs@PEG/Ce6-P) was used for imaging-guided photothermal/ photodynamic therapy by using the targeting effect of PD-L1. Both confocal imaging and flow cytometry experiments demonstrated a remarkable affinity of the as-prepared nanoprobes GNPs@PEG/Ce6-P to lung cancer cells (HCC827), which have a high PD-L1 expression. Subsequent in vitro and in vivo experiments further demonstrated that the nanoprobes GNPs@PEG/Ce6-P not only allowed for real-time visualization via fluorescence (FL) imaging and photoacoustic (PA) imaging, but also served as phototherapy agents for synergistic photothermal therapy (PTT) and photodynamic therapy (PDT). Furthermore, treatments on human lung cancer cells-derived tumors demonstrated that the nanoprobes GNPs@PEG/Ce6-P could significantly suppress tumor growth through PTT and PDT from GNPs and Ce6, respectively. In conclusion, the as-prepared new nanoprobes show promising potential for nanomedicine with remarkable targeting ability for dual-mode imaging and enhanced PDT and PTT effects on lung cancer.","Liu, Bin; Qiao, Guanglei; Han, Yu; Shen, E; Alfranca, Gabriel; Tan, Haisong; Wang, Lirui; Pan, Shaojun; Ma, Lijun; Xiong, Wujun; Liu, Yanlei; Cui, Daxiang",Acta biomaterialia,688,7
125004,125004,125004,Successful extracorporeal cardiopulmonary resuscitation for a puerpera with amniotic fluid embolism.,23.128187,7.5100017,2021-05-16,,"Singh, Rajan Kumar; Chawla, Nishtha; Chadda, Rakesh Kumar",The International journal of social psychiatry,688,6
191238,191238,191238,[COVID-related ENT affections: acute management and issues of rehabilitation strategy].,23.29068,7.7685943,2021-10-06,"The effects of irradiation were studied on porcine interferon-alpha (IFN-alpha) secreting cells (IFN-alpha SC). IFN-alpha SC were characterized by an ELISPOT assay on non-adherent PBMC following incubation with the transmissible gastroenteritis coronavirus. In vitro irradiation of PBMC was followed by a decrease in the number of IFN-alpha SC while IFN-gamma production and cell viability were not affected. These data indicate that porcine IFN-alpha SC are relatively radiosensitive. Indeed, the frequency of blood IFN-alpha SC decreased markedly and rapidly after in vivo whole body or partial lymphoid irradiation. In addition, within several days of compatible bone-marrow engraftment in the irradiated animals, the number of blood IFN-alpha SC returned to normal values. These data demonstrate that circulating porcine IFN-alpha SC are derived from bone-marrow progenitors.","Charley, B; Nowacki, W; Vaiman, M",Veterinary research,688,33
191514,191514,191514,[Principles of prevention and precaution : some guidelines for understanding them].,23.325146,7.8166695,2020-11-04,"We report attack rates and contact-related predictors among community contacts of severe acute respiratory syndrome (SARS) cases from the 2003 Toronto-area outbreak. Community contact data was extracted from public health records for single, well-defined exposures to a SARS case. In total, 8662 community-acquired exposures resulted in 61 probable cases; a crude attack rate of 0.70% [95% confidence interval (CI) 0.54-0.90]. Persons aged 55-69 years were at higher risk of acquiring SARS (1.14%) than those either younger (0.60%) or older (0.70%). In multivariable analysis exposures for at least 30 min at a distance of <or=1 m increased the likelihood of becoming a SARS case 20.4-fold (95% CI 11.8-35.1). Risk related to duration of illness in the source case at time of exposure was greatest for illness duration of 7-10 days (rate ratio 3.4, 95% CI 1.9-6.1). Longer and closer proximity exposures incurred the highest rate of disease. Separate measures of time and distance from source cases should be added to minimum datasets for the assessment of interventions for SARS and other emerging diseases.","Rea, E; Laflèche, J; Stalker, S; Guarda, B K; Shapiro, H; Johnson, I; Bondy, S J; Upshur, R; Russell, M L; Eliasziw, M",Epidemiology and infection,688,7
