,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
10258,10258,10258,Loop mediated isothermal amplification (LAMP): a new generation of innovative gene amplification technique; perspectives in clinical diagnosis of infectious diseases,8.851,9.320344,2008-08-20,,,Respirology,595,22
43304,43304,43304,Recombinant SARS-CoV-2 Spike Protein Mediates Glycolytic and Inflammatory Activation in Human Monocytes,9.073007,9.459063,2020-12-16,"The novel coronavirus disease, COVID-19, was identified in China in December 2019. The responsible agent, SARS-COV2, was first isolated in China on January 9, 2020.","Tanzini, Michela; Romano, Elisa; Bonaventura, Aldo; Vecchié, Alessandra; La Regina, Micaela",Textbook of Patient Safety and Clinical Risk Management,595,1
55033,55033,55033,3D Physical Models of the SARS‐CoV‐2 Spike Protein: Exploring the Impact of the D614G Mutation on Viral Infectivity,8.706004,9.664905,2021-05-14,"We report a case of hospital-acquired Legionella pneumonia that was detected by metagenomic next-generation sequencing (mNGS) of blood from a 7-year-old girl after umbilical cord blood stem cell transplantation (UCBT) with myelodysplastic syndrome. UCBT is traditionally associated with an increased risk of infection, particularly during the first 3 months after transplantation. Controlling interstitial pneumonia and severe infection is the key to reducing patient mortality from infection. Legionella pneumophila can cause a mild cough to rapidly fatal pneumonia. After mNGS confirmed that the pathogen was L. pneumophila, azithromycin, cefoperazone sulbactam, and posaconazole were used for treatment, and the patient's temperature decreased and remained normal. The details of this case highlight the benefits of the timely use of metagenomic NGS to identify pathogens for the survival of immunocompromised patients.","Wang, Yangyan; Dai, Yuanyuan; Lu, Huaiwei; Chang, Wenjiao; Ma, Fan; Wang, Ziran; Liu, Zhican; Ma, Xiaoling",Front Med (Lausanne),595,16
55092,55092,55092,Recombinant rod domain of vimentin binds to spike protein to block SARS‐CoV‐2 replication in vitro,9.163923,9.514834,2021-05-14,"FUNDING ACKNOWLEDGEMENTS: Type of funding sources: Other. Main funding source(s): Dutch Olympic Committee*Dutch Sports Federation (NOC*NSF) Amsterdam Movement Sciences (AMS) ABSTRACT: Most studies investigating the cardiotropic effects of SARS-CoV-2 focus on cardiac complications in severely ill patients. Little is known about eventual sustained cardiac involvement after recovery from COVID-19, especially in patients with a moderate or mild course of illness. Furthermore, as physical exercise can potentially worsen the prognosis of patients with COVID-19 peri- or myocarditis, cardiac involvement in athletes or in the physically active population warrants investigation. Finally, the risk of arrhythmias in such individuals remains largely unknown. We aim to provide a comprehensive overview of myocardial and pericardial involvement after SARS-CoV-2 infection, long-term cardiac sequelae after infection, and risks of SCD/SCD in a predominantly healthy/physical active population, including athletes. We performed a systematic PubMed and MedRxiv search through December 19th, 2020, with the combined terms or synonyms for: COVID-19, SARS-CoV-2, cardiovascular imaging, cardiac MRI, athletes. Exclusion criteria were: no CMR investigations reported, ≥1 comorbidities, age ≤16 years, and reviews. Two investigators independently screened and assessed all identified manuscripts, and additionally searched for reported arrhythmia outcomes. The initial search yielded 127 papers; after extensive review, we included a total of nine papers comprising 607 recovered post-COVID patients/athletes. The table summarises the main CMR findings. No study reported arrhythmias except for Ho et al. who found 18% undefined arrhythmias at baseline. In 5 studies in 201 patients, the weighted mean for the prevalence of elevated T1 was 55%, elevated T2 48%, myocardial LGE 35%, and pericardial LGE 17%. One study (Knight et al.) did not report T1 and T2 measurements. Ho et al. and Ming-Yen et al. found respectively 40% and 19% of patients to meet the Lake Louise Criteria (LLC) for myocarditis; Puntmann et al. reported that 60% had active myocardial inflammation. Second, in 1 study in 139 healthcare workers, the mean for the prevalence of elevated T1 was 42%, T2 4%, LGE 30%, and 5% met LCC for myocarditis. Third, in 3 studies in 96 athletes, the weighted mean for the prevalence of elevated T1 was 21%, T2 24%, myocardial LGE 4%, and pericardial LGE 29%. Brito et al., Clark et al. and Rajpal et al. reported that respectively 0%, 5% and 15% met the LCC for myocarditis. Studies investigating peri- and myocardial sequelae after SARS-CoV-2 infection report varying prevalences of cardiac abnormalities. Such studies are limited in numbers, generally include a low number of individuals, and report no follow-up; only 1 study reported non-specified arrhythmia outcomes. Based on the available studies, the short-term risk for post-COVID-19 SCD due to arrhythmias caused by myocardial inflammation appears to be low. Prospective investigations in larger, well-defined populations, including longer-term follow up and arrhythmia monitoring, are urgently needed.","Van Hattum, J; Spies, JL; Verwijs, SM; Verwoert, GC; Boekholdt, SM; Groenink, M; Pinto, YM; Wilde, AAM; Jorstad, HT",Eur J Prev Cardiol,595,24
55157,55157,55157,SARS‐CoV‐2 spike protein induces degradation of junctional proteins that maintain endothelial barrier integrity,9.035158,9.486085,2021-05-14,,"Vogelmeier, Claus; Schmeck, Bernd",Pneumologe (Berl),595,33
60470,60470,60470,Context contribution to the intermolecular recognition of human ACE2-derived peptides by SARS-CoV-2 spike protein: implications for improving the peptide affinity but not altering the peptide specificity by optimizing indirect readout.,8.869587,9.5424595,2020-11-11,"BACKGROUND For meshes to be used effectively for hernia repair, it is imperative that engineers and surgeons standardize the terminology and techniques related to physicomechanical evaluation of these materials. The objectives of this study were to propose standard techniques, perform physicomechanical testing, and classify materials commonly used for inguinal hernia repair. STUDY DESIGN Nine meshes were evaluated: 4 polypropylene, 1 polyester, 1 polytetrafluoroethylene, and 3 partially absorbable. Physical properties were determined through image analysis, laser micrometry, and density measurements. Biomechanical properties were determined through suture retention, tear resistance, uniaxial, and ball burst testing with specimens tested in 2 different orientations. A 1-way ANOVA with Tukey's post-test or a t-test were performed, with p < 0.05. RESULTS Significant differences were observed due to both mesh type and orientation. Areas of interstices ranged from 0.33 ± 0.01 mm² for ProLite (Atrium Medical Corp) and C-QUR Lite (Atrium Medical Corp) Large to 4.10 ± 0.06 mm² for ULTRAPRO (Ethicon), and filament diameters ranged from 99.00 ±8.1 μm for ProLite Ultra (Atrium Medical Corp) and C-QUR Lite Small to 338.8 ± 3.7 μm for Parietex Flat Sheet TEC (Covidien). These structural characteristics influenced biomechanical properties such as tear resistance and tensile strength. ProLite Ultra, C-QUR Lite Small, ULTRAPRO and INFINIT (WL Gore & Associates) did not resist tearing as effectively as the others. All meshes exhibited supraphysiologic burst strengths except INFINIT and ULTRAPRO. CONCLUSIONS Significant differences exist between the physicomechanical properties of polypropylene, polyester, polytetrafluoroethylene, and partially absorbable mesh prostheses commonly used for inguinal hernia repair. Orientation of the mesh was also shown to be critical for the success of meshes, particularly those demonstrating anisotropy.","Deeken, Corey R; Abdo, Michael S; Frisella, Margaret M; Matthews, Brent D",Journal of the American College of Surgeons,595,16
76455,76455,76455,Dynamic Profiling of Binding and Allosteric Propensities of the SARS-CoV-2 Spike Protein with Different Classes of Antibodies: Mutational and Perturbation-Based Scanning Reveals the Allosteric Duality of Functionally Adaptable Hotspots.,8.736361,9.6242075,2021-06-17,"BACKGROUND In 2018, the Northeastern Society of Plastic Surgeons first Women in Plastic Surgery was established, reflecting the national trend to address the gender gap between men and women in surgery. Conferences, such as the annual NESPS, are important opportunities to increase visibility of female role models and resources to address deterrents to surgical careers. We thus sought to examine the participation and visibility of women in the NESPS over the last decade. METHODS Abstracts and programs from the NESPS regional conferences between 2013 and 2019 were accessed via the publicly available past meetings archives, and registration lists were provided by the NESPS. Registrants, panelists, speakers, moderators, and first author and senior author listed for each poster presentation, podium presentation was listed, sex was determined (male or female), and sex were aggregated by category of participation. Significance was set at a P value of less than 0.05. RESULTS Registration of women for the NESPS annual conferences was constant for 5 years (2013-2017), followed by an increase in female registrants from 27.1% in 2017 to 42.3% in 2019. Female representation among poster and podium presentations also increased from 2017 to 2019 (7.7%-23.3% poster presentations and 11.1%-23.4% podium presentations). Invited positions (speakers, panelists, and moderators) had a peak of 32.2% in 2017, but otherwise, there is no clear evidence of improved representation of women. CONCLUSIONS We found an increase in the proportion of female registrants at the annual NESPS conferences from 2013 to 2019. However, visibility of female participants fluctuated over the same period; addressing this represents one opportunity for closing the gender gap at the NESPS. As the percentage of female trainees continues to rise, we look to female faculty to continue to participate in educational events, such as the NESPS meeting, and to be present as role models for the growing new generation of female plastic surgeons.","Xun, Helen; He, Waverley; Chen, Jonlin; Long, Chao; Kraenzlin, Franca; Lee, Erica; Yesantharao, Pooja; Cooney, Carisa S; Amalfi, Ashley; Huston, Tara L; Broderick, Kristen",Annals of plastic surgery,595,32
82405,82405,82405,Chaga Medicinal Mushroom Inonotus obliquus (Agaricomycetes) Terpenoids May Interfere with SARS-CoV-2 Spike Protein Recognition of the Host Cell: A Molecular Docking Study.,9.073645,9.342834,2021,,"Ozdemir, Cevdet; Kucuksezer, Umut C; Tamay, Zeynep Ülker",Allergy,595,24
85294,85294,85294,Construction and immunogenic studies of a mFc fusion receptor binding domain (RBD) of spike protein as a subunit vaccine against SARS-CoV-2 infection.,9.066232,9.414594,2020-07-02,"BACKGROUND Recent reports have shown that sleeve gastrectomy (SG) accelerates gastric emptying (GE), but the etiology remains unclear. This study aimed to investigate the factors affecting GE before and after SG. METHODS We enrolled 35 normal weight healthy subjects and 23 obese patients receiving SG. The normal individuals and obese patients before and 3 months after SG received oatmeal-based scintigraphy to measure GE. Gastrointestinal symptoms and circulating levels of peptide YY (PYY) were also measured. RESULTS There were no differences in the GE parameters, including simple half-time at 3 h and percentage of gastric retention at 0.5, 1, 2, and 3 h between healthy controls and pre-SG obese subjects. SG led to accelerated GE, more gastrointestinal symptoms, and increased fasting PYY levels postoperatively. Based on our previously established normal GE values, 18 (78.3%) obese patients with rapid postoperative GE had higher levels of preoperative fasting glucose and glycated hemoglobin, and homeostasis model assessment of the insulin resistance index than those with normal postoperative GE. Twelve (52.2%) obese patients had preoperative diabetes mellitus (DM), and only four (17.4%) remained diabetic after SG. The post-SG gastric retention at 0.5 and 1 h was lower in patients with preoperative DM than in those without preoperative DM. Neither severity of gastrointestinal symptoms nor fasting PYY levels were associated with postoperative GE alterations. CONCLUSION Most of the obese patients had accelerated GE after SG. A higher preoperative glycemic profile was associated with rapid post-SG GE.","Yang, Po-Jen; Cheng, Mei-Fang; Yang, Wei-Shiung; Tsai, Ming-Shian; Lee, Po-Chu; Chen, Chiung-Nien; Lin, Ming-Tsan; Tseng, Ping-Huei",Obesity surgery,595,28
86650,86650,86650,Mechanic Forces Promote Brain Endothelial Activation by SARS-CoV-2 Spike Protein.,8.746969,9.475017,2020-11-09,"PURPOSE To highlight the perioperative risk of intracapsular haematoma of the spleen or splenic ruptures during thoracoscopic spine surgery in patients with chronic pancreatitis. METHODS A 38-year-old patient with an L1 burst fracture (AO A3.3) underwent a standard thoracoscopic corpectomy and replacement of the vertebral body with an extendable vertebral body replacement 10 days after posterior instrumentation of T12-L2. In patients history chronic abusive alcoholism with related diseases such as pancreatitis, followed by hemipancreatectomy was found. Six hours after the surgery, the patient became hemodynamically unstable. An emergency CT scan revealed a splenic rupture. Emergent splenectomy was performed. RESULTS After surgical treatment of the L1 burst fracture, a rupture of the spleen was detected. An immediate splenectomy was performed. At the 18-month follow-up, an unchanged stable position of the cage was observed on CT. CONCLUSIONS Due to its proximity to the thoracolumbar junction, the spleen is vulnerable to injury during spine surgery. If the patient has undergone previous intra-abdominal operations or chronic inflammation of the pancreas is found, special care of the spleen during the operation is necessary.","Bogner, Robert; Resch, Herbert; Mayer, Michael; Lederer, Stefan; Ortmaier, Reinhold","European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",595,19
