,title_x,publish_time_x,abstract,authors,journal,url,category
2322,Clinical profile and outcome of patients with acute kidney injury requiring dialysis—an experience from a haemodialysis unit in a developing country,2016-07-22,"BACKGROUND: The first government funded and sustainable dialysis unit was established in Ethiopia at Saint Paul’s Hospital Millennium Medical College (SPHMMC). This has led to the development of a unique cohort of patients about which very little is known. This study was conducted to describe the clinical profile and outcome of adult Acute Kidney Injury (AKI) patients treated with intermittent haemodialysis at the dialysis center of SPHMMC. METHODS: A retrospective review of clinical records of cases of AKI who required haemodialysis support during the time period from August 1, 2013 to February 1, 2015 was conducted. RESULTS: A total of 151 cases AKI requiring dialysis were included for the study. Overall, the patients were generally younger with a mean age of 36.7 years and thus with few premorbid conditions. The most common causes of AKI were hypovolemia (22.5 %), acute glomerulonephritis (AGN) (21.9 %) and pregnancy related causes (18.5 %). Nearly a third (29.1 %) of patients succumbed to the AKI. CONCLUSION: Infections, AGN, obstetric causes and nephrotoxins were the primary causes of dialysis requiring AKI. Most of these causes can be prevented with simple interventions such as health education on oral rehydration, quality prenatal and emergency obstetric care, appropriate management of infections and taking appropriate precautions when prescribing potentially nephrotoxic medications.","Ibrahim, Ahmed; Ahmed, Momina M.; Kedir, Seman; Bekele, Delayehu",BMC Nephrol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4957374/,351
4200,Risk factors and outcomes of acute kidney injury in South African critically ill adults: a prospective cohort study,2019-12-10,"BACKGROUND: There is a marked paucity of data concerning AKI in Sub-Saharan Africa, where there is a substantial burden of trauma and HIV. METHODS: Prospective data was collected on all patients admitted to a multi-disciplinary ICU in South Africa during 2017. Development of AKI (before or during ICU admission) was recorded and renal recovery 90 days after ICU discharge was determined. RESULTS: Of 849 admissions, the mean age was 42.5 years and mean SAPS 3 score was 48.1. Comorbidities included hypertension (30.5%), HIV (32.6%), diabetes (13.3%), CKD (7.8%) and active tuberculosis (6.2%). The most common reason for admission was trauma (26%). AKI developed in 497 (58.5%). Male gender, illness severity, length of stay, vasopressor drugs and sepsis were independently associated with AKI. AKI was associated with a higher in-hospital mortality rate of 31.8% vs 7.23% in those without AKI. Age, active tuberculosis, higher SAPS 3 score, mechanical ventilation, vasopressor support and sepsis were associated with an increased adjusted odds ratio for death. HIV was not independently associated with AKI or hospital mortality. CKD developed in 14 of 110 (12.7%) patients with stage 3 AKI; none were dialysis-dependent. CONCLUSIONS: In this large prospective multidisciplinary ICU cohort of younger patients, AKI was common, often associated with trauma in addition to traditional risk factors and was associated with good functional renal recovery at 90 days in most survivors. Although the HIV prevalence was high and associated with higher mortality, this was related to the severity of illness and not to HIV status per se.","Aylward, Ryan E.; van der Merwe, Elizabeth; Pazi, Sisa; van Niekerk, Minette; Ensor, Jason; Baker, Debbie; Freercks, Robert J.",BMC Nephrol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6902455/,351
4463,Diagnosis of ventilator-associated pneumonia using electronic nose sensor array signals: solutions to improve the application of machine learning in respiratory research,2020-02-07,"BACKGROUND: Our recent meta-analysis indicated that vitamin C may shorten the length of ICU stay and the duration of mechanical ventilation. Here we analyze modification of the vitamin C effect on ventilation time, by the control group ventilation time (which we used as a proxy for severity of disease in the patients of each trial). METHODS: We searched MEDLINE, Scopus, and the Cochrane Central Register of Controlled Trials and reference lists of relevant publications. We included controlled trials in which the administration of vitamin C was the only difference between the study groups. We did not limit our search to randomized trials and did not require placebo control. We included all doses and all durations of vitamin C administration. One author extracted study characteristics and outcomes from the trial reports and entered the data in a spreadsheet. Both authors checked the data entered against the original reports. We used meta-regression to examine whether the vitamin C effect on ventilation time depends on the duration of ventilation in the control group. RESULTS: We identified nine potentially eligible trials, eight of which were included in the meta-analysis. We pooled the results of the eight trials, including 685 patients in total, and found that vitamin C shortened the length of mechanical ventilation on average by 14% (P = 0.00001). However, there was significant heterogeneity in the effect of vitamin C between the trials. Heterogeneity was fully explained by the ventilation time in the untreated control group. Vitamin C was most beneficial for patients with the longest ventilation, corresponding to the most severely ill patients. In five trials including 471 patients requiring ventilation for over 10 h, a dosage of 1–6 g/day of vitamin C shortened ventilation time on average by 25% (P < 0.0001). CONCLUSIONS: We found strong evidence that vitamin C shortens the duration of mechanical ventilation, but the magnitude of the effect seems to depend on the duration of ventilation in the untreated control group. The level of baseline illness severity should be considered in further research. Different doses should be compared directly in future trials.","Hemilä, Harri; Chalker, Elizabeth",J Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7006137/,351
7918,Current Concepts of Severe Pneumococcal Community-acquired Pneumonia,2007,"Much of our current understanding of measles has come from experiments in non-human primates. In 1911, Goldberger and Anderson showed that macaques inoculated with filtered secretions from measles patients developed measles, thus demonstrating that the causative agent of this disease was a virus. Since then, different monkey species have been used for experimental measles virus infections. Moreover, infection studies in macaques demonstrated that serial passage of the virus in vivo and in vitro resulted in virus attenuation, providing the basis for all current live-attenuated measles vaccines. This chapter will review the macaque model for measles, with a focus on vaccination and immunopathogenesis studies conducted over the last 15 years. In addition, recent data are highlighted demonstrating that the application of a recombinant measles virus strain expressing enhanced green fluorescent protein dramatically increased the sensitivity of virus detection, both in living and sacrificed animals, allowing new approaches to old questions on measles vaccination and pathogenesis.","de Swart, R. L.",Measles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7122137/,351
10844,Prehospital reversal of profound respiratory acidosis and hypercapnic coma by non-invasive ventilation: a report of two cases,2020-05-07,"Complement is a key component of the innate immune system. Inappropriate complement activation underlies the pathophysiology of a variety of diseases. Complement component 5 (C5) is a validated therapeutic target for complement-mediated diseases, but the development of new therapeutics has been limited by a paucity of preclinical models to evaluate the pharmacokinetic (PK) and pharmacodynamic (PD) properties of candidate therapies. The present report describes a novel humanized C5 mouse and its utility in evaluating a panel of fully human anti-C5 antibodies. Surprisingly, humanized C5 mice revealed marked differences in clearance rates amongst a panel of anti-C5 antibodies. One antibody, pozelimab (REGN3918), bound C5 and C5 variants with high affinity and potently blocked complement-mediated hemolysis in vitro. In studies conducted in both humanized C5 mice and cynomolgus monkeys, pozelimab demonstrated prolonged PK and durable suppression of hemolytic activity ex vivo. In humanized C5 mice, a switch in dosing from in-house eculizumab to pozelimab was associated with normalization of serum C5 concentrations, sustained suppression of hemolytic activity ex vivo, and no overt toxicity. Our findings demonstrate the value of humanized C5 mice in identifying new therapeutic candidates and treatment options for complement-mediated diseases.","Latuszek, Adrianna; Liu, Yashu; Olsen, Olav; Foster, Randi; Cao, Marc; Lovric, Irena; Yuan, Ming; Liu, Nina; Chen, Henry; Zhang, Qian; Xiao, Hui; Springer, Carola; Ehrlich, George; Kamat, Vishal; Rafique, Ashique; Hu, Ying; Krueger, Pamela; Huang, Tammy; Poueymirou, William; Babb, Robert; Rosconi, Michael P.; Retter, Marc W.; Chen, Gang; Morton, Lori; Zambrowicz, Brian; Cao, Jingtai; Romano, Carmelo; Olson, William C.",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7209288/,351
11057,Clinical relevance and impact of Corynebacterium isolation in lower respiratory tract of critically ill patients requiring mechanical ventilation,2020-03-17,"Notwithstanding successful harmonization efforts, the global regulatory framework governing product safety is complex and continually evolving, as evidenced by additional regional guidance and regulations. In this regulatory review, we provide an overview from both global and regional perspectives. A historical perspective, with a focus on recent developments, enables identification of important long–term trends, such as a shift from single–case medical review of serious adverse events to an interdisciplinary evaluation of aggregate data for the purpose of judging product causality and informing benefit–risk assessments. We will show how these trends lead to opportunities for closer interdisciplinary collaboration, for bridging the gap between preand postmarketing surveillance, and for a more proactive determination of patient populations with a positive benefit–risk profile for product use. We will conclude by pointing to ongoing and future work that seeks to provide specific solutions for ongoing aggregate safety evaluation.","Ball, Greg; Kurek, Raffael; Hendrickson, Barbara A.; Buchanan, James; Wang, William W.; Duke, Susan P.; Bhattacharyya, Amit; Li, Mengchun; O’Brien, Dennis; Weigel, Judith; Wang, Wenquan; Jiang, Qi; Ahmad, Faiz; Seltzer, Jonathan H.; Herrero-Martinez, Esteban; Tremmel, Lothar",Ther Innov Regul Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222952/,351
11122,Refeeding syndrome: multimodal monitoring and clinical manifestation of an internal severe neurotrauma,2020-05-04,"BACKGROUND: The optimal surgical strategy for pulmonary atresia with ventricular septal defect (PA/VSD) in neonates and young infants is controversial. Staged repair may be associated with a higher risk of inter-stage mortality, while primary repair may lead to frequent post-repair re-interventions. METHODS: From 2004 to 2017, 65 patients with PA/VSD who underwent surgical intervention before 90 days of age were identified and enrolled in this retrospective study. The cohort was divided into two groups: group-SR, who underwent initial palliation with staged repair (n = 50), and group-PR who underwent primary repair (n = 15). RESULTS: There were three post-palliation in-hospital mortalities, four inter-stage mortalities, and one post-repair in-hospital mortality in group-SR. In group-PR, there was one in-hospital death and one late death. Five-year survival rates were comparable between the two groups (group-SR: 83.6%; group-PR: 86.7%; p = 0.754). During the median follow-up duration of 44.7 months (Inter-quartile range, 19–109 months), 40 post-repair re-interventions (22 in group-SR, 18 in group-PR) were performed in 26 patients (18 in group-SR, 8 in group-PR). On Cox proportional hazards model, primary repair was identified as the only risk factor for decreased time to death/1st post-repair re-intervention (Hazard ratio (HR): 2.3, p = 0.049) and death/2nd post-repair re-intervention (HR 2.91, p = 0.033). CONCLUSIONS: A staged repair strategy, compared with primary repair, was associated with comparable overall survival with less frequent re-interventions after repair in young infants with PA/VSD. Lowering the inter-stage mortality after initial palliation by vigilant outpatient care and aggressive home monitoring may be the key to better surgical outcomes in this subset. GRAPHIC ABSTRACT: Surgical outcomes of PA with VSD according to the surgical strategies. Patient 1 (birth weight: 2.7 kg) underwent primary Rastelli-type repair at post-natal day # 50 (body weight: 3.8 kg) using Contegra® 12 mm. The postoperative course was rocky, with long ventilatory support (10 days), ICU stay (14 days), and hospital stay (20 days). Cardiac CT scan at 9 months post-repair showed severe branch pulmonary artery stenosis, which necessitated LPA stenting at 12 months post-repair and RV-PA conduit replacement with extensive pulmonary artery reconstruction at 25 months post-repair. Patient 2 (birth weight: 2.5 kg) underwent RMBT at post-natal day #30 (body weight: 3.4 kg) using 4 mm PTFE vascular graft and staged Rastelli-type repair at post-natal 11 months using a hand-made Gore-Tex valved conduit (14 mm). No post-repair re-intervention has been performed. Cardiac CT scan at 90 months post-repair showed no branch pulmonary artery stenosis. [Image: see text] CT computed tomography, ICU intensive care unit, LPA left pulmonary artery, PA pulmonary atresia, PTFE polytetrafluoroethylene, RMBT right modified Blalock–Taussig shunt, RV-PA right ventricle to pulmonary artery, VSD ventricular septal defect.","Lee, Won Young; Kang, Seung Ri; Im, Yu Mi; Yun, Tae-Jin",Pediatr Cardiol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223124/,351
11258,Influence of different PEEP levels on electrical impedance tomography findings in patients under general anesthesia ventilated in the lateral decubitus position,2019-05-06,"Melanocortin 4 receptor gene plays an important role in food intake, energy balance, and weight control. The autosomal dominantly inherited MC4R variants cause obesity by causing hyperphagia and decreased sense of satiety. Homozygous variants are rarely reported, and they cause earlier/severe obesity. Our objective is to determine the MC4R gene variant frequency in children and adolescents with familial early-onset obesity. One hundred thirty-nine children and adolescents (57 girls/82 boys) whose weight increase started before the age of 5 years and who had early-onset obesity in at least one of their first-degree relatives were included in the study. Obesity is defined as body mass index (BMI) of ≥ 95th percentile, and as extreme obesity is defined if the BMI ≥ 120% of the 95th percentile or ≥ 35 kg/m(2). Children having genetic syndromes associated with obesity and mental retardation or taking drugs that promote changes in eating behavior or weight were excluded from the study. Coding region of the MC4R gene was sequenced by using the Illumina MiSeq Next Generation Sequencing System. The mean age of the patients was 7.3 ± 3.7 years, and the mean BMI SDS was 3.7 ± 0.7. While 118 patients (85%) were prepubertal, 21 patients (15%) were pubertal. Seven different variants were identified in 12 patients by giving a variant detection rate of 8.6%, of these five were previously identified missense variants p.N274S, p.S136F, p.V166I, p.R165W, and p.I291SfsX10. One homozygous variant p.I291SfsX10 (c.870delG) was detected in a severely obese 2-year-old boy, and other variants were heterozygous. Two novel variants were found: p.M200del and p.S188L. By using the in silico analysis software, these novel variants were predicted to be disease causing. Conclusion: MC4R gene variants are quite common in childhood obesity in Turkish population. Screening the variants in MC4R gene is necessary in patients with severe childhood-onset obesity. In such patients, comorbidities of obesity can be seen from early years.","Aykut, Ayça; Özen, Samim; Gökşen, Damla; Ata, Aysun; Onay, Hüseyin; Atik, Tahir; Darcan, Şükran; Özkinay, Ferda",Eur J Pediatr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223532/,351
11396,The application of non-invasive and invasive mechanical ventilation in the first episode of acute respiratory failure,2020-03-30,"BACKGROUND: Bacteremia and endocarditis caused by Staphylococcus aureus (S. aureus), particularly methicillin-resistant S. aureus (MRSA), are challenging to treat and are associated with high morbidity and mortality. Telavancin is a lipoglycopeptide antibacterial active against susceptible Gram-positive pathogens, including MRSA. OBJECTIVE: This registry study assessed the real-world use and clinical outcomes of telavancin in patients with bacteremia or endocarditis enrolled in the Telavancin Observation Use Registry (TOUR™). METHODS: The subset of patients enrolled in TOUR who were diagnosed with endocarditis and/or bacteremia with a known or unknown primary source (N = 151) were analyzed. Data including demographics, infection type, baseline pathogens, prior or concomitant antimicrobial therapy, dosing regimen, clinical response, treatment-emergent adverse events (TEAEs) of interest, and mortality were collected by retrospective medical chart review. RESULTS: Telavancin was primarily used as a second-line or greater therapy (n = 132, 87.4%). MRSA was present in 87 (57.6%) patients. Median telavancin dose was 740.6 mg (interquartile range (IQR) 206.0 mg) and median duration of therapy was 9.0 days (IQR 24.0 days). Of the 132/151 (87.4%) patients with an available assessment at the end of telavancin therapy, a positive clinical response was achieved in 98/132 (74.2%), while 14/132 (10.6%) failed therapy and 20/132 (15.2%) had an indeterminant outcome. TEAEs occurred in 24 (15.9%) patients. The most frequent TEAE was renal failure (n = 12, 7.9%); seven of these patients were receiving concomitant nephrotoxic medications. There was no change in creatinine clearance for 67/89 (75.3%) patients with values recorded at the beginning and the end of telavancin therapy. CONCLUSIONS: In real-world clinical practice, overall positive clinical outcomes are observed in patients with bacteremia or endocarditis treated with telavancin, including in those patients infected with MRSA or another S. aureus pathogen. Telavancin may be an alternative treatment option for these patients. TRIAL REGISTRATION: This trial was registered with clinicaltrials.gov (NCT02288234) on 11 November 2014. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s40801-020-00191-x) contains supplementary material, which is available to authorized users.","Reilly, Joseph; Jacobs, Micah A.; Friedman, Bruce; Cleveland, Kerry O.; Lombardi, David A.; Castaneda-Ruiz, Bibiana",Drugs Real World Outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223833/,351
11464,Neurally adjusted ventilatory assist preserves cerebral blood flow velocity in patients recovering from acute brain injury,2020-05-09,,"Skern, Tim",Arch Virol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223981/,351
