,title_x,publish_time_x,abstract,authors,journal,url,category
5999,"DEGRO 2009 15. Jahreskongress der Deutschen Gesellschaft für Radioonkologie, Radioonkologie · Medizinische Physik · Strahlenbiologie: Bremen, 11. bis 14. Juni 2009",2009-08-15,,"Mann, Adam",Nat Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095820/,493
6275,Back to the roots: Stehen wir vor einem neuen Zeitalter der Infektionskrankheiten?,2009-10-02,"The aim of the present study was to investigate whether TIPE2 participates in the protective actions of dexmedetomidine (DEX) in a mouse model of sepsis-induced acute lung injury (ALI). We administered TIPE2 adeno-associated virus (AAV-TIPE2) intratracheally into the lungs of mice. Control mice were infected with an adeno-associated virus expressing no transgene. Three weeks later, an animal model of caecal ligation-perforation (CLP)-induced sepsis was established. DEX was administered intravenously 30 min after CLP. Twenty-four hours after sepsis, lung injury was assayed by lung histology, the ratio of polymorphonuclear leukocytes (PMNs) to total cells in the bronchoalveolar lavage fluid (BALF), myeloperoxidase (MPO) activity, BALF protein content and the lung wet-to-dry (W/D) weight ratio. Proinflammatory factor levels in the BALF of mice were measured. The protein expression levels in lung tissues were analysed by Western blotting. The results showed that DEX treatment markedly mitigated sepsis-induced lung injury, which was characterized by the deterioration of histopathology, histologic scores, the W/D weight ratio and total protein levels in the BALF. Moreover, DEX markedly attenuated sepsis-induced lung inflammation, as evidenced by the decrease in the number of PMNs in the BALF, lung MPO activity and proinflammatory cytokines in the BALF. In addition, DEX dramatically prevented sepsis-induced pulmonary cell apoptosis in mice, as reflected by decreases in the number of TUNEL-positive cells, the protein expression of cleaved caspase-9 and cleaved caspase 3 and the Bax/Bcl-2 ratio. In addition, evaluation of protein expression showed that DEX blocked sepsis-activated JNK phosphorylation and NF-κB p65 nuclear translocation. Similar results were also observed in the TIPE2 overexpression group. Our study demonstrated that DEX inhibits acute inflammation and apoptosis in a murine model of sepsis-stimulated ALI via the upregulation of TIPE2 and the suppression of the activation of the NF-κB and JNK signalling pathways.","Kong, Qian; Wu, Xiaojing; Qiu, Zhen; Huang, Qin; Xia, Zhongyuan; Song, Xuemin",Inflammation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7099173/,493
6362,Mit neun Fragen der Ursache auf der Spur,2015-10-08,,,Lab Invest,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7100258/,493
6387,Fieber nach Tropenaufenthalt,2018-10-22,,,MMW Fortschr Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7100564/,493
10571,COVID-19: Keine Entwarnung im Sommer?,2020-04-30,"Aim: The most frequent cause of lower respiratory tract infection in infants is bronchiolitis. Up to now there is no agreement on the upper limit age of bronchiolitis. Our aim was to identify if there are clinical differences in infants hospitalized for bronchiolitis between 0–6 months and 6–12 months of age. A secondary aim was to establish whether there was differences in terms of recurrent wheezing at 12, 24, and 36 months of follow-up. Methods: We retrospectively analyzed clinical and virological records of 824 infants hospitalized for bronchiolitis during 11 consecutive epidemic seasons. From each infant at admission to the hospital nasopharyngeal washing was collected, clinical severity was assessed and clinical data were extracted from a structured questionnaire. At 12–24–36 months after discharge, parents were interviewed seeking information on recurrent wheezing. Results: A total of 773 infants (Group1) were ≤6 months of age, while 51 were >6 months (Group 2). No differences between family history for atopy and passive smoking exposure were observed between the two groups. Respiratory syncyzial virus was detected more frequently in Group 1 and human bocavirus in Group 2. The clinical severity score (p = 0.011) and the use of intravenous fluids (p = 0.0001) were higher in Group 1 with respect to Group 2 infants. At 36 months follow-up 163/106 (39.4%) Group 1 and 9/9 Group 2 infants experienced recurrent wheezing (p = 0.149). Conclusion: We demonstrated that 0-6 months old infants bronchiolitis differs from > 6 months bronchiolitis.","Nenna, Raffaella; Frassanito, Antonella; Petrarca, Laura; Di Mattia, Greta; Midulla, Fabio",Front Pediatr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7184923/,493
10629,Mitteilungen der agswn,2020-04-29,,,Notf Rett Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7189637/,493
10632,Mitteilungen der DGINA,2020-04-29,"Insertion sequences (ISs), arguably the smallest and most numerous autonomous transposable elements (TEs), are important players in shaping their host genomes. This review focuses on prokaryotic ISs. We discuss IS distribution and impact on genome evolution. We also examine their effects on gene expression, especially their role in activating neighbouring genes, a phenomenon of particular importance in the recent upsurge of bacterial antibiotic resistance. We explain how ISs are identified and classified into families by a combination of characteristics including their transposases (Tpases), their overall genetic organisation and the accessory genes which some ISs carry. We then describe the organisation of autonomous and nonautonomous IS‐related elements. This is used to illustrate the growing recognition that the boundaries between different types of mobile element are becoming increasingly difficult to define as more are being identified. We review the known Tpase types, their different catalytic activities used in cleaving and rejoining DNA strands during transposition, their organisation into functional domains and the role of this in regulation. Finally, we consider examples of prokaryotic IS domestication. In a more speculative section, we discuss the necessity of constructing more quantitative dynamic models to fully appreciate the continuing impact of TEs on prokaryotic populations.","Siguier, Patricia; Gourbeyre, Edith; Chandler, Mick",FEMS Microbiol Rev,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7190074/,493
13370,Mitteilungen der DGIM,2020-10-22,,"Kaltwasser, Arnold; Dubb, Rolf",Med Klin Intensivmed Notfmed,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7582029/,493
14189,"Je höher der Blutzucker, desto gefährlicher die SARS-CoV-2-Infektion: COVID-19 bei Diabetikern",2020-11-26,"Scientists increasingly post images and photos on social media to share their research activities. However, posting images and photos could potentially exclude people with visual impairments. Here, we outline actions that should be taken to foster accessibility and inclusion in posting scientific images on social media.","Chiarella, Domenico; Yarbrough, Justin; Jackson, Christopher A.-L.",Nat Commun,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7670408/,493
14757,Langzeitpflege in COVID-19-Zeiten: Leitfaden zur medizinischen Versorgung,2021-01-21,"Microbial natural products constitute a wide variety of chemical compounds, many which can have antibiotic, antiviral, or anticancer properties that make them interesting for clinical purposes. Natural product classes include polyketides (PKs), nonribosomal peptides (NRPs), and ribosomally synthesized and post-translationally modified peptides (RiPPs). While variants of biosynthetic gene clusters (BGCs) for known classes of natural products are easy to identify in genome sequences, BGCs for new compound classes escape attention. In particular, evidence is accumulating that for RiPPs, subclasses known thus far may only represent the tip of an iceberg. Here, we present decRiPPter (Data-driven Exploratory Class-independent RiPP TrackER), a RiPP genome mining algorithm aimed at the discovery of novel RiPP classes. DecRiPPter combines a Support Vector Machine (SVM) that identifies candidate RiPP precursors with pan-genomic analyses to identify which of these are encoded within operon-like structures that are part of the accessory genome of a genus. Subsequently, it prioritizes such regions based on the presence of new enzymology and based on patterns of gene cluster and precursor peptide conservation across species. We then applied decRiPPter to mine 1,295 Streptomyces genomes, which led to the identification of 42 new candidate RiPP families that could not be found by existing programs. One of these was studied further and elucidated as a representative of a novel subfamily of lanthipeptides, which we designate class V. The 2D structure of the new RiPP, which we name pristinin A3 (1), was solved using nuclear magnetic resonance (NMR), tandem mass spectrometry (MS/MS) data, and chemical labeling. Two previously unidentified modifying enzymes are proposed to create the hallmark lanthionine bridges. Taken together, our work highlights how novel natural product families can be discovered by methods going beyond sequence similarity searches to integrate multiple pathway discovery criteria.","Kloosterman, Alexander M.; Cimermancic, Peter; Elsayed, Somayah S.; Du, Chao; Hadjithomas, Michalis; Donia, Mohamed S.; Fischbach, Michael A.; van Wezel, Gilles P.; Medema, Marnix H.",PLoS Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7794033/,493
