,title_x,publish_time_x,abstract,authors,journal,url,category
1711,IFNL4 and IFNL3 Associated Polymorphisms Strongly Influence the Spontaneous IFN-Alpha Receptor-1 Expression in HCV-Infected Patients,2015-02-12,"Single-nucleotide polymorphism in IFNL3 gene (rs12979860) predicts spontaneous and therapy-induced HCV clearance. In a previous study from our group PBMC from patients with favourable rs12979860 genotype showed higher levels of IFNAR-1 mRNA. Recently, a dinucleotide polymorphism, ss469415590 (TT or ΔG), has been discovered in the region upstream IFNL3 gene, which is in high linkage disequilibrium with rs12979860. ss469415590[ΔG] is a frameshift variant that creates a novel gene, designed IFNL4, encoding the interferon-lambda 4 protein (IFNL4). The aim of the present study was to extend the analysis of IFNAR-1 mRNA levels to the ss469415590 variants. Our results highlight that the difference of IFNAR-1 mRNA levels between favourable and unfavourable genotype combinations, at both rs12979860 and ss469415590 loci, is stronger than that observed for single polymorphisms at each locus. These findings suggest may represent the biological basis for the observed association between IFNL3 CC and IFNL4 TT/TT genotypes and favourable outcome of either natural HCV infection (clearance vs chronic evolution) or IFN-based therapy.","Bordi, Licia; Caglioti, Claudia; Garbuglia, Anna Rosa; Lapa, Daniele; Castilletti, Concetta; Taibi, Chiara; Capobianchi, Maria Rosaria; Lalle, Eleonora",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4326132/,316
2056,Survival in Idiopathic pulmonary fibrosis acute exacerbations: the non-steroid approach,2015-12-14,"BACKGROUND: Idiopathic pulmonary fibrosis acute exacerbation (IPF-AE) constitutes IPF’s most devastating event, representing the unexpected superimposition of diffuse alveolar damage of unknown etiology. Guidelines recommend high-dose steroids treatment despite unproven benefit. We hypothesized that previous immunosuppression and the administration of high-dose steroids adversely affect IPF-AE outcome. METHODS: We studied all consecutive patients hospitalized in our department for IPF deterioration from 2007 to June 2013. Our protocol consisted of immediate cessation of immunosuppression (if any), best supportive care, broad-spectrum antimicrobials and thorough evaluation to detect reversible causes of deterioration. Patients were followed-up for survival; post-discharge none received immunosuppression. RESULTS: Twenty-four out of 85 admissions (28 %) fulfilled IPF-AE criteria. IPF-AE were analyzed both as unique events and as unique patients. As unique events 50 % survived; 3 out of 12 (25 %) in the group previously treated with immunosuppression whereas nine out of 12 (75 %) in the group not receiving immunosuppression (p = 0.041). As unique patients 35.3 % survived; 3 out of 6 (50 %) in the never treated group whereas three out of 11 (27.3 %) in the group receiving immunosuppression (p = 0.685). The history of immunosuppression significantly and adversely influenced survival (p = 0.035). Survival was greater in the never treated group compared to the immunosuppressed patients (p = 0.022). Post-discharge, our IPF-AE survivors had an 83 % 1-year survival. CONCLUSIONS: By applying the above mentioned protocol half of our patients survived. The history of immunosuppression before IPF-AE adversely influences survival. Avoiding steroids in IPF patients may favor the natural history of the disease even at the moment of its most devastating event.","Papiris, Spyros A; Kagouridis, Konstantinos; Kolilekas, Likurgos; Papaioannou, Andriana I; Roussou, Aneza; Triantafillidou, Christina; Baou, Katerina; Malagari, Katerina; Argentos, Stylianos; Kotanidou, Anastasia; Karakatsani, Anna; Manali, Effrosyni D",BMC Pulm Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4678631/,316
3432,"Therapeutic Efficacy and Safety of Prolonged Macrolide, Corticosteroid, Doxycycline, and Levofloxacin against Macrolide-Unresponsive Mycoplasma pneumoniae Pneumonia in Children",2018-09-18,"BACKGROUND: We aimed to compare the therapeutic efficacy of prolonged macrolide (PMC), corticosteroids (CST), doxycycline (DXC), and levofloxacin (LFX) against macrolide-unresponsive Mycoplasma pneumoniae (MP) pneumonia in children and to evaluate the safety of the secondary treatment agents. METHODS: We retrospectively analyzed the data of patients with MP pneumonia hospitalized between January 2015 and April 2017. Macrolide-unresponsiveness was clinically defined with a persistent fever of ≥ 38.0°C at ≥ 72 hours after macrolide treatment. The cases were divided into four groups: PMC, CST, DXC, and LFX. We compared the time to defervescence (TTD) after secondary treatment and the TTD after initial macrolide treatment in each group with adjustment using propensity score-matching analysis. RESULTS: Among 1,165 cases of MP pneumonia, 190 (16.3%) were unresponsive to macrolides. The proportion of patients who achieved defervescence within 48 hours in CST, DXC, and LFX groups were 96.9% (31/33), 85.7% (12/14), and 83.3% (5/6), respectively. The TTD after initial macrolide treatment did not differ between PMC and CST groups (5.1 vs. 4.2 days, P = 0.085), PMC and DXC groups (4.9 vs. 5.7 days, P = 0.453), and PMC and LFX groups (4.4 vs. 5.0 days, P = 0.283). No side effects were observed in the CST, DXC, and LFX groups. CONCLUSION: The change to secondary treatment did not show better efficacy compared to PMC in children with macrolide-unresponsive MP pneumonia. Further studies are needed to guide appropriate treatment in children with MP pneumonia.","Ha, Seok Gyun; Oh, Kyung Jin; Ko, Kwang-Pil; Sun, Yong Han; Ryoo, Eell; Tchah, Hann; Jeon, In Sang; Kim, Hyo Jeong; Ahn, Jung Min; Cho, Hye-Kyung",J Korean Med Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6193889/,316
3992,Is Fever a Red Flag for Bacterial Pneumonia in Children With Viral Bronchiolitis?,2019-08-06,"We hypothesized that fever in children with viral bronchiolitis indicates the need for consideration of superimposed bacterial pneumonia. We conducted a retrospective study of 349 children aged 2 years and younger with diagnoses of respiratory syncytial virus (RSV) and viral upper respiratory infection. Data were analyzed using Pearson χ(2) test. One hundred seventy-eight children had RSV with no other identified virus. The majority of children (56%) who had only RSV were afebrile. Febrile children with RSV were over twice as likely to be diagnosed with bacterial pneumonia as those who were afebrile (60% vs 27%, P < .001). In the 171 children who had bronchiolitis caused by a virus other than RSV, 51% were afebrile. These children were 8 times more likely to be diagnosed with pneumonia than those who were afebrile (65% vs 8%, P < .001). Evaluation of febrile children with viral bronchiolitis may allow early diagnosis and treatment of secondary bacterial pneumonia.","Elmore, Dominique; Yaslam, Balfaqih; Putty, Krista; Magrane, Thomas; Abadir, Anthony; Bhatt, Saloni; Frazier, Marie; Flesher, Susan",Glob Pediatr Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6686317/,316
4271,A Cholecystokinin Receptor Antagonist Halts Nonalcoholic Steatohepatitis and Prevents Hepatocellular Carcinoma,2019-07-11,"BACKGROUND AND AIMS: Nonalcoholic steatohepatitis (NASH) is a common inflammatory liver condition that may lead to cirrhosis and hepatocellular carcinoma (HCC). Risk factors for NASH include a saturated fat diet, altered lipid metabolism, and genetic and epigenetic factors, including microRNAs. Serum levels of cholecystokinin (CCK) are elevated in mice and humans that consume a high-saturated fat diet. CCK receptors (CCK-Rs) have been reported on fibroblasts which when activated can induce fibrosis; however, their role in hepatic fibrosis remains unknown. We hypothesized that elevated levels of CCK acting on the CCK-Rs play a role in the development of NASH and in NASH-associated HCC. METHODS: We performed a NASH Prevention study and Reversal study in mice fed a saturated fat 75% choline-deficient–ethionine-supplemented (CDE) diet for 12 or 18 weeks. In each study, half of the mice received untreated drinking water, while the other half received water supplemented with the CCK-R antagonist proglumide. CCK-R expression was evaluated in mouse liver and murine HCC cells. RESULTS: CCK receptor antagonist treatment not only prevented NASH but also reversed hepatic inflammation, fibrosis, and steatosis and normalized hepatic transaminases after NASH was established. Thirty-five percent of the mice on the CDE diet developed HCC compared with none in the proglumide-treated group. We found that CCK-BR expression was markedly upregulated in mouse CDE liver and HCC cells compared with normal hepatic parenchymal cells, and this expression was epigenetically regulated by microRNA-148a. CONCLUSION: These results support the novel role of CCK receptors in the pathogenesis of NASH and HCC.","Tucker, Robin D.; Ciofoaia, Victor; Nadella, Sandeep; Gay, Martha D.; Cao, Hong; Huber, Matthew; Safronenka, Anita; Shivapurkar, Narayan; Kallakury, Bhaskar; Kruger, Annie J.; Kroemer, Alexander H. K.; Smith, Jill P.",Dig Dis Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6946881/,316
6490,Emergency versus elective living-donor liver transplantation: a comparison of a single center analysis,2011-11-25,"We retrospectively evaluated the tolerability and efficacy of fractionated total body irradiation (TBI) (1,200 cGy) and melphalan (MEL) (100–110 mg/m(2)) myeloablative conditioning in 48 patients with nonremission AML (n = 14), ALL (n = 10), NHL (n = 18), and other refractory hematologic malignancies (n = 6) who received allogeneic stem cell transplantation (SCT) between 2002 and 2011. Median age was 48 years (22 to 68); 14 out of 26 leukemia patients (54 %) had circulating blasts at transplant, 20 (50 %) evaluable patients had poor-risk cytogenetics, 12 (25 %) had prior SCT, and 10 (21 %) received stem cells from a mismatch donor. All patients received tacrolimus with or without methotrexate for GVHD prophylaxis. At the time of analysis, 13 patients (27 %) were alive and disease free. Engraftment was complete in all patients. The median time to ANC recovery (>500) was 12 days (range, 6–28). The most common grade III and IV toxicities were mucositis and infections. Eighteen patients (43 %) developed grade II–IV acute GVHD, and eight (26 %) had extensive chronic GVHD. Of 44 evaluable patients for response, 28 (64 %) achieved a complete remission (CR), and seven (15 %) had a partial remission after the transplant. With a median follow-up of 30 months (4 to 124 months) for surviving patients, the cumulative incidence of relapse was 45 % at 1 year, and the probability of overall survival (OS) at 5 years was 22.5 %. Multivariate analysis showed that platelet count (<80,000/mL) and lactic dehydrogenase (>500 IU/L) at SCT were associated with relapse. Age less than 53 years and CR after SCT were associated with better OS. Our data suggest that TBI-MEL can result in CR in two thirds, durable remission in one third, and 5-year survival in about one quarter of patients with nonremission hematologic malignancies. Further studies with TBI-MEL in standard risk transplant patients are warranted.","Bhatnagar, Bhavana; Rapoport, Aaron P.; Fang, Hong-Bin; Ilyas, Can; Marangoz, Deniz; Akbulut, Vinil; Ruehle, Kathleen; Badros, Ashraf; Yanovich, Saul; Akpek, Görgün",Ann Hematol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101620/,316
6534,Septicemia due toStreptococcus mitis in neutropenic patients with acute leukemia,1990,"Umbilical cord blood transplantation (UCBT) with two units has been conducted with promising results in adults to overcome the limitation of low cell numbers. In an attempt to improve the outcomes, double UCBT was performed in children and adolescents. Sixty-one patients, including 44 acute leukemia, and 17 other hematologic diseases, received double UCBT. Donor-type engraftment achieved in 82% of patients. Except one patient with persistent mixed chimerism of two units, other 49 patients showed dominancy of one unit and only the CFU-GM was significant factor influencing dominancy. The event-free survival (EFS) of leukemia and other hematologic disease were 59% and 53%, respectively, and the EFS of acute leukemia patients who received transplant in first or second CR (68.6%) was significantly better than in those with advanced disease (22.2%) (P = 0.007). Among the factors influencing outcomes, low cell dose difference between two units (TNC difference/TNC of large unit <15%) were associated with higher TRM, relapse, and lower EFS. Double UCBT was a promising modality of transplant in children and adolescence. However, engraftment and other results were not so satisfactory yet. To improve the outcomes, development of new selection guideline, probably including cell dose difference between two units and technology to enhance engraftment and reduce transplantation-related mortality are warranted.","Kang, Hyoung Jin; Yoo, Keon Hee; Lee, Ji Won; Kim, Hyery; Lee, Soo Hyun; Sung, Ki Woong; Park, Kyung Duk; Koo, Hong Hoe; Shin, Hee Young; Ahn, Hyo Seop",Ann Hematol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101701/,316
6639,A case of pulmonary toxicity associated with G-CSF and doxorubicin administration,2001,"Coccidioidomycosis, a fungal infection endemic in the southwestern United States, can cause life-threatening infections in immunosuppressed patients. We report the contrasting cases of two adolescents with lupus nephritis, treated with intravenous pulse cyclophosphamide and daily oral corticosteroids, who developed pulmonary coccidioidomycosis. One patient developed a fatal form of fulminant disseminated coccidioidomycosis, while the other patient developed a solitary pulmonary Coccidioides immitis abscess which was responsive to intravenous liposomal amphotericin and fluconazole therapy. Because serologies and initial X-ray studies can be negative, definitive diagnostic studies including bronchioaveolar lavage and needle aspiration should be performed when there is clinical suspicion of coccidioidomycosis in an immunocompromised patient. Immunosuppressed patients with coccidioidomycosis should receive early intravenous amphotericin therapy and may benefit from long-term suppressive antifungal therapy to prevent relapse.","Yorgin, Peter D.; Rewari, Mona; Al-Uzri, Amira Y.; Theodorou, Andreas A.; Scott, Katherine M.; Barton, Leslie L.",Pediatr Nephrol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101878/,316
6717,Clinical study of Japanese spotted fever and its aggravating factors,2003,"Every year, influenza causes seasonal epidemics and is responsible for increased morbidity and mortality worldwide. In general, clinical signs include fever, respiratory symptoms and myalgia. Human influenza viruses include influenza viruses A/H1N1, A/H3N2, A/H1N1pdm09, influenza virus B and influenza virus C. Wild waterfowl are the natural reservoir of influenza A virus. On a sporadic basis novel viruses can emerge from the zoonotic reservoir and cross the species barrier. In such events clinical presentation in humans can range from mild (e.g. conjunctivitis) to severe pneumonia and acute respiratory distress syndrome (ARDS). In early 2013, a novel avian influenza A virus H7N9 emerged in China and the clinical presentation included bilateral pneumonia with ARDS and a high case fatality rate. In this article a summary is given on diagnosis, therapy and prophylaxis of influenza and on future developments.","Panning, M.",Pneumologe (Berl),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102018/,316
6814,Changes in the coagulation-fibrinolysis balance of endothelial cells and mononuclear phagocytes: role in disseminated intravascular coagulation associated with infectious diseases,1992,"With increased use of medical imaging, the incidental detection of benign solid liver tumors has become more frequent. Facing with benign disease, the indications for surgery are still object of discussion in light of the stable natural course of most lesions and obvious drawbacks of any surgical intervention; therefore, in most situations, a conservative approach is recommended, and surgery is mainly reserved for those cases with persistent or worsening symptoms, or who are at risk for complications as malignant transformation. The advent of ablative techniques has widened the range of treatment options available to these patients, presenting as a valid alternative to resection in terms of safety and efficacy in selected cases, particularly in patients who are considered poor surgical candidates and with smaller lesions. This review outlines the role of percutaneous ablative methods for benign solid liver tumors that are encountered in adults, providing a per histology analysis of the existing evidence. The up-to-date strategies for management of the most common benign solid tumors are recapitulated.","Carnevale, Aldo; Pellegrino, Fabio; Cossu, Alberto; Ierardi, Anna Maria; Parenti, Gian Carlo; Carrafiello, Gianpaolo; Giganti, Melchiore",Med Oncol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102179/,316
