,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
2377,2377,2377,The Occupational Risk of Influenza A (H1N1) Infection among Healthcare Personnel during the 2009 Pandemic: A Systematic Review and Meta-Analysis of Observational Studies,18.568012,9.911333,2016-08-31,"INTRODUCTION: The aim of this review was to record systematically and assess the published literature relating to the occupational risk of influenza A (H1N1) infection among healthcare personnel during the 2009 pandemic. METHODS: The literature search was performed in June 2015. An update was carried out in May 2016. It was applied to the electronic databases EMBASE, MEDLINE, PsycINFO, PubMed, CINAHL and Google Scholar. The quality assessment was conducted with a tool using eight criteria. A meta-analysis was carried out to compute pooled effect estimates for influenza A (H1N1) infection. RESULTS: A total of 26 studies were included in the review, 15 studies met the criteria for the meta-analysis. After a sensitivity analysis the pooled analysis showed a significantly increased odds for influenza A (H1N1) infection for healthcare personnel compared to controls/comparisons (OR = 2.08, 95% CI = 1.73 to 2.51). The pooled prevalence rate for healthcare personnel alone was 6.3%. CONCLUSIONS: This review corroborates the assumption that healthcare personnel were particularly at risk of influenza A (H1N1) infection during the 2009 pandemic. Healthcare facilities should intensify their focus on strategies to prevent infections among healthcare personnel, especially during the first period of pandemics.","Lietz, Janna; Westermann, Claudia; Nienhaus, Albert; Schablon, Anja",PLoS One,353,27
2973,2973,2973,Development of global health research in China,18.840763,1.69403,2017-11-23,,"Guo, Yan",,353,5
4303,4303,4303,A double-blind placebo-controlled trial of azithromycin to reduce mortality and improve growth in high-risk young children with non-bloody diarrhoea in low resource settings: the Antibiotics for Children with Diarrhoea (ABCD) trial protocol,18.791115,10.319917,2020-01-13,"BACKGROUND: Acute diarrhoea is a common cause of illness and death among children in low- to middle-income settings. World Health Organization guidelines for the clinical management of acute watery diarrhoea in children focus on oral rehydration, supplemental zinc and feeding advice. Routine use of antibiotics is not recommended except when diarrhoea is bloody or cholera is suspected. Young children who are undernourished or have a dehydrating diarrhoea are more susceptible to death at 90 days after onset of diarrhoea. Given the mortality risk associated with diarrhoea in children with malnutrition or dehydrating diarrhoea, expanding the use of antibiotics for this subset of children could be an important intervention to reduce diarrhoea-associated mortality and morbidity. We designed the Antibiotics for Childhood Diarrhoea (ABCD) trial to test this intervention. METHODS: ABCD is a double-blind, randomised trial recruiting 11,500 children aged 2–23 months presenting with acute non-bloody diarrhoea who are dehydrated and/or undernourished (i.e. have a high risk for mortality). Enrolled children in Bangladesh, India, Kenya, Malawi, Mali, Pakistan and Tanzania are randomised (1:1) to oral azithromycin 10 mg/kg or placebo once daily for 3 days and followed-up for 180 days. Primary efficacy endpoints are all-cause mortality during the 180 days post-enrolment and change in linear growth 90 days post-enrolment. DISCUSSION: Expanding the treatment of acute watery diarrhoea in high-risk children to include an antibiotic may offer an opportunity to reduce deaths. These benefits may result from direct antimicrobial effects on pathogens or other incompletely understood mechanisms including improved nutrition, alterations in immune responsiveness or improved enteric function. The expansion of indications for antibiotic use raises concerns about the emergence of antimicrobial resistance both within treated children and the communities in which they live. ABCD will monitor antimicrobial resistance. The ABCD trial has important policy implications. If the trial shows significant benefits of azithromycin use, this may provide evidence to support reconsideration of antibiotic indications in the present World Health Organization diarrhoea management guidelines. Conversely, if there is no evidence of benefit, these results will support the current avoidance of antibiotics except in dysentery or cholera, thereby avoiding inappropriate use of antibiotics and reaffirming the current guidelines. TRIAL REGISTRATION: Clinicaltrials.gov, NCT03130114. Registered on April 26 2017.",,Trials,353,1
4555,4555,4555,"Predictors of 1-year mortality in patients on prolonged mechanical ventilation after surgery in intensive care unit: a multicenter, retrospective cohort study",18.696796,10.380054,2020-02-21,"Rotavirus (RV) is a major foodborne pathogen. For RV prevention and control, it is a key to uncover the interaction mechanism between virus and its receptors. However, it is hard to specially purify the viral receptors, including histo-blood group antigens (HBGAs). Previously, the protruding domain protein (P protein) of human norovirus (genotype II.4) was displayed on the surface of Escherichia coli, and it specifically recognized and captured the viral ligands. In order to further verify the feasibility of the system, P protein was replaced by VP8* of RV (G9P[8]) in this study. In the system, VP8* could be correctly released by thrombin treatment with antigenicity retaining, which was confirmed by Western blot and Enzyme-Linked Immunosorbent Assays. Type A HBGAs from porcine gastric mucin (PGM) were recognized and captured by this system. From saliva mixture, the captured viral receptor bound with displayed VP8* was confirmed positive with monoclonal antibody against type A HBGAs. It indicated that the target ligands could be easily separated from the complex matrix. These results demonstrate that the bacterial surface display system will be an effective platform to explore viral receptors/ligands from cell lines or food matrix.","Liu, Danlei; Geng, Haoran; Zhang, Zilei; Xing, Yifan; Yang, Danlu; Liu, Zhicheng; Wang, Dapeng",Virol Sin,353,12
6527,6527,6527,Critical Care of the Liver Transplant Recipient,18.799978,10.197044,2015-12-01,"Hemorrhagic shock (HS) results in the initiation of an inflammatory cascade that is critical for survival following successful resuscitation. We identified a complex sequence of molecular events including shock-dependent and reperfusion-dependent responses that offer a new comprehensive approach for consequences of HS. Shock-dependent initializing mechanisms include the induction of inducible nitric oxide synthase (iNOS), cyclooxygenase (COX)-2, and CD14 and play a catalyzing role for subsequent phenotypic changes following resuscitation. The early immediate response genes iNOS and COX-2 promote the inflammatory response by the rapid and excessive production of nitric oxide (NO) and prostaglandins. The transcription factor hypoxia-inducible factor-1 (HIF-1) may regulate the induction of iNOS during the ischemic phase of shock. NO is an important signaling molecule which is involved in redox-sensitive mechanisms including the downstream activation of nuclear factor (NF)-κB. NO-dependent NF-κB activation promotes the induction of inflammatory cytokine expression during the reperfusion phase. Peroxynitrite-mediated direct toxicity and NO-mediated inflammatory toxicity contribute to organ injury. Patients suffering consequences of severe HS are susceptible to systemic inflammation, organ injury, and mortality if physiologic and therapeutic mechanisms are ineffective in limiting the activation of the inflammatory cascade.","Hierholzer, Christian; Billiar, Timothy R.",Langenbecks Arch Surg,353,12
9473,9473,9473,Effect of initial infusion rates of fluid resuscitation on outcomes in patients with septic shock: a historical cohort study,18.848745,10.070222,2020-04-07,"Influenza virus infection increases the methylation of lysine 79 of histone 3 catalyzed by the Dot1L enzyme. The role of Dot1L against infections was highlighted by an increase of influenza A and vesicular stomatitis virus replication in Dot1L-inhibited cells mediated by a decreased antiviral response. Interferon-beta (IFN-β) reporter assays indicate that Dot1L is involved in the control of retinoic acid-inducible gene-I protein (RIG-I) signaling. Accordingly, Dot1L inhibition decreases the IFN-β promoter stimulation and RIG-I- mitochondria-associated viral sensor (RIG-I-MAVS) association upon viral infection. Replication of an influenza A virus lacking NS1 (delNS1), incapable of counteracting the antiviral response, is not affected by Dot1L inhibition. Consequently, RIG-I-MAVS association and nuclear factor–κB (NF-κB) nuclear translocation, are not affected by the Dot1L inhibition in delNS1 infected cells. Restoration of NS1 expression in trans also reinstated Dot1L as a regulator of the RIG-I-dependent signaling in delNS1 infections. Interferon-inducible E3 ligase tripartite motif-containing protein 25 (TRIM25) expression increases in influenza virus infected cells, but Dot1L inhibition reduces both the TRIM25 expression and TRIM25 protein levels. TRIM25 overexpression reverses the defective innate response mediated by Dot1L inhibition elicited upon virus infection or by overexpression of RIG-I signaling intermediates. Thus, TRIM25 is a control point of the RIG-I recognition pathway controlled by Dot1L and may have a general role in RNA viruses recognized by the RIG-I sensor.","Marcos-Villar, Laura; Nistal-Villan, Estanislao; Zamarreño, Noelia; Garaigorta, Urtzi; Gastaminza, Pablo; Nieto, Amelia",Cells,353,12
10573,10573,10573,Noninvasive oxygenation strategies in adult patients with acute respiratory failure: a protocol for a systematic review and network meta-analysis,18.66286,10.160942,2020-04-26,"We have generated polyclonal antibodies against the amino-terminal third of the Menkes protein (ATP7A; MNK) by immunizing rabbits with a histidine-tagged MNK fusion construct containing metal-binding domains 1–4. The purified antibodies were used in Western analysis of cell lysates and in indirect immunofluorescence experiments on cultured cells. On Western blots, the antibodies recognized the ∼165 kDa MNK protein in CHO cells and human fibroblasts. No MNK signal could be detected in fibroblasts from a patient with Menkes disease or in Hep3B hepatocellular carcinoma cells, confirming the specificity of the antibodies. Immunocytochemical analysis of CHO cells and human fibroblasts showed a distinct perinuclear signal corresponding to the pattern of the Golgi complex. This staining pattern was similar to that of α-mannosidase II which is a known resident enzyme of the Golgi complex. Using brefeldin A, a fungal inhibitor of protein secretion, we further demonstrated that the MNK protein is localized to the trans-Golgi network. This data provides direct evidence for a subcellular localization of the MNK protein which is similar to the proposed vacuolar localization of Ccc2p, the yeast homolog of MNK and WND (ATP7B), the Wilson disease gene product. In light of the proposed role of MNK both in subcellular copper trafficking and in copper efflux, these data suggest a model for how these two processes are linked and represent an important step in the functional analysis of the MNK protein.","Dierick, Herman A.; Adam, Ayla N.; Escara-Wilke, June F.; Glover, Thomas W.",Hum Mol Genet,353,27
10988,10988,10988,Effect of early cognitive interventions on delirium in critically ill patients: a systematic review,18.737173,10.012979,2020-04-24,"Phage display (PD) is a technology based on the presentation of functional exogenous peptides on the capsid surface of bacteriophages. PD is performed by introducing a DNA sequence of interest at a specific position within a functional viral gene. In addition, peptide phage libraries are powerful tools for expressing a wide range of random peptides and for specific peptide screening. Specifically, PD applications include the analysis of binding and interactions between proteins, the identification of bioactive peptides that bind to receptors, the identification of disease-associated antigens, and the identification of cell-specific peptides. Since its emergence, PD technology has revolutionized several fields in the biological sciences, such as oncology, cell biology, and pharmacology, the innumerable applications for which will be described throughout this review.","Zambrano-Mila, Marlon S.; Blacio, Karen Elizabeth Sánchez; Vispo, Nelson Santiago",Ther Innov Regul Sci,353,27
11023,11023,11023,Continuous feeding versus intermittent bolus feeding for premature infants with low birth weight: a meta-analysis of randomized controlled trials,18.655384,10.111054,2019-10-28,"OBJECTIVES: Globally, norovirus (NoV) is the leading cause of gastroenteritis infection among all ages. The development of prevention strategies in the field of occupational health requires a detailed knowledge about the impact of the disease on employees. This review article aims not only at evaluating the burden of NoV outbreaks on staff but also at discussing implications for future prevention strategies. METHODS: Published NoV outbreaks in Central and Northern Europe were identified via a systematic literature search. Additionally, published NoV outbreaks in Germany were detected via a manual literature search. Key epidemiological data, as the number of symptomatic staff, was then extracted. The proportion of affected employees was calculated for each dataset (single NoV outbreaks or aggregated data of multiple outbreaks). RESULTS: Overall, 116 datasets were extracted from 72 relevant articles. 144,852 persons were affected by NoV gastroenteritis, 25,408 out of them (17.5%) were employees. 23,874 (94.0%) of them fell sick during outbreaks in hospitals and related settings. NoV cases among personnel in food establishments were reported only sporadically (mean ratio: 0.01). CONCLUSIONS: Employees in hospitals and community facilities seem quantitatively to be most vulnerable towards NoV epidemics. Therefore, high quality of prevention measures in these settings, respective compliance with prevention strategies should have the highest priority. The disease can be considered as an occupational disease, even regularly without long-term consequences. Following work safety rules, a vaccination for vulnerable groups should be recommended if the vaccine development turns out to be successful. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00420-020-01543-4) contains supplementary material, which is available to authorized users.","Hofmann, Felix Martin; Olawumi, Edward; Michaelis, Martina; Stößel, Ulrich; Hofmann, Friedrich",Int Arch Occup Environ Health,353,1
11033,11033,11033,Effects of intraoperative positive end-expiratory pressure optimization on respiratory mechanics and the inflammatory response: a randomized controlled trial,18.523808,10.270857,2020-05-09,"INTRODUCTION: Obesity is a risk factor for poor patient outcomes after organ transplantation (TXP). While metabolic and bariatric surgery (MBS) is safe and effective in treating severe obesity, the role of MBS in transplant patients continues to evolve. METHODS: A retrospective analysis was performed of sleeve gastrectomy (SG) and Roux-en-Y gastric bypass (RYGB) patients in the 2017 Metabolic and Bariatric Surgery Accreditation Quality and Improvement Project (MBSAQIP) database. Propensity and case-control matching, and multivariable logistic regression were performed for 30-day post-operative outcomes. RESULTS: A total of 336 transplant patients were compared with 157,413 patients without transplant. Propensity and case-control matching reveal no significant differences in mortality (p > 0.2). However, case-control matching revealed longer operative time (104 min versus 76 min, p < 0.001), increased length of stay (2 days versus 1 day, p < 0.05), perioperative transfusions (2% versus 0.22%, p = 0.009), and leak rates (2.2% versus 0.55%, p = 0.02) in the transplant cohort. On multivariable regression analysis, prior transplantation was associated with higher rates of overall (OR 1.6, p = 0.007) and bariatric-related morbidity (OR 1.78, p = 0.004), leak (OR 3.47, p = 0.0027), and surgical site infection (OR 3.32, p = 0.004). Prior transplantation did not predict overall (p = 0.55) nor bariatric-related mortality (p = 0.99). CONCLUSION: MBS in prior solid organ transplantation patients is overall safe, but is associated with increased operative time and length of stay, as well as higher rates of some post-operative morbidity.","Fagenson, Alexander M.; Mazzei, Michael M.; Zhao, Huaqing; Lu, Xiaoning; Edwards, Michael A.",Obes Surg,353,1
