,title_x,publish_time_x,abstract,authors,journal,url,category
2837,"Ethical, legal and societal considerations on Zika virus epidemics complications in scaling-up prevention and control strategies",2017-08-25,"Much of the fear and uncertainty around Zika epidemics stem from potential association between Zika virus (ZIKV) complications on infected pregnant women and risk of their babies being born with microcephaly and other neurological abnormalities. However, much remains unknown about its mode of transmission, diagnosis and long-term pathogenesis. Worries of these unknowns necessitate the need for effective and efficient psychosocial programs and medical-legal strategies to alleviate and mitigate ZIKV related burdens. In this light, local and global efforts in maintaining fundamental health principles of moral, medical and legal decision-making policies, and interventions to preserve and promote individual and collectiveHuman Rights, autonomy, protection of the most vulnerable, equity, dignity, integrity and beneficence that should not be confused and relegated by compassionate humanitarian assistance and support. This paper explores the potential medical and ethical-legal implications of ZIKV epidemics emergency response packages and strategies alongside optimizing reproductive and mental health policies, programs and best practice measures. Further long-term cross-borders operational research is required in elucidating Zika-related population-based epidemiology, ethical-medical and societal implications in guiding evidence-based local and global ZIKV maternal-child health complications related approaches and interventions. Core programs and interventions including future Zika safe and effective vaccines for global Zika immunization program in most vulnerable and affected countries and worldwide should be prioritized.","Tambo, Ernest; Madjou, Ghislaine; Khayeka-Wandabwa, Christopher; Olalubi, Oluwasogo A.; Chengho, Chryseis F.; Khater, Emad I.M.",Philos Ethics Humanit Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5574124/,377
7689,Dysfonction immunitaire induite par la ventilation mécanique,2014-01-11,"Treatment of acute respiratory distress syndrome (ARDS) has been subject to many researches, sometimes leading to intense controversy. New findings in this field are varied. Effects on prognosis of commonly used treatments for ARDS have recently been investigated. Consistently, prone position, previously known to improve oxygenation without effect on mortality, has been shown to improve survival of the most severely hypoxemic patients. Administration of neuromuscular blocking agents in the acute phase of ARDS has been also shown to be beneficial on survival. In contrast, the exact place of extracorporeal membrane oxygenation (ECMO) in ARDS management remains to be defined despite data suggesting its possible efficiency. In addition, a new era of research has emerged with the advent of cell therapy. Mesenchymal stem cells are able to both promote alveolar epithelium repair and prevent infections. Their efficacy in animal models of ARDS still needs to be confirmed by clinical trials. Finally, other promising therapies including beta-2 adrenergic agonists and omega-3 fatty acids have shown significant limitations in large clinical studies on ARDS.","Gaudry, S.; Dreyfuss, D.; Ricard, J. -D.",Reanimation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7117833/,377
7732,04 – Apport des explorations microbiologiques au diagnostic des infections des voies respiratoires basses,2006-11-13,,"Farquharson, Carolyn; Baguley, Karen",J Emerg Nurs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7119307/,377
12063,"Digital technology adoption scale in the blended learning context in higher education: Development, validation and testing of a specific tool",2020-07-10,"Adipose tissue is a central regulator of metabolism and an important pharmacological target to treat the metabolic consequences of obesity, such as insulin resistance and dyslipidemia. Among the various cellular compartments, the adipocyte cell surface is especially appealing as a drug target as it contains various proteins that when activated or inhibited promote adipocyte health, change its endocrine function and eventually maintain or restore whole-body insulin sensitivity. In addition, cell surface proteins are readily accessible by various drug classes. However, targeting individual cell surface proteins in adipocytes has been difficult due to important functions of these proteins outside adipose tissue, raising various safety concerns. Thus, one of the biggest challenges is the lack of adipose selective surface proteins and/or targeting reagents. Here, we discuss several receptor families with an important function in adipogenesis and mature adipocytes to highlight the complexity at the cell surface and illustrate the problems with identifying adipose selective proteins. We then discuss that, while no unique adipocyte surface protein might exist, how splicing, posttranslational modifications as well as protein/protein interactions can create enormous diversity at the cell surface that vastly expands the space of potentially unique epitopes and how these selective epitopes can be identified and targeted.","Onogi, Yasuhiro; Khalil, Ahmed Elagamy Mohamed Mahmoud; Ussar, Siegfried",Biochem J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360119/,377
20907,Higher education and science popularization: Can they achieve coordinated growth?,2021-09-07,"BACKGROUND: Leishmania tarentolae is a protozoan isolated from geckoes (Tarentola annularis, Tarentola mauritanica), which is considered non-pathogenic and is transmitted by herpetophilic Sergentomyia spp. sand flies. This species occurs in sympatry with Leishmania infantum in areas where canine leishmaniasis is endemic. In the present study, we investigated the circulation of L. tarentolae and L. infantum in sand flies, dogs and lizards in a dog shelter in southern Italy, where canine leishmaniasis by L. infantum is endemic. METHODS: Sheltered dogs (n = 100) negative for Leishmania spp. (March 2020) were screened by immunofluorescence antibody test (IFAT) using promastigotes of both species at two time points (June 2020 and March 2021). Whole blood from dogs, tissues of Podarcis siculus lizards (n = 28) and sand flies (n = 2306) were also sampled and tested by a duplex real-time PCR (dqPCR). Host blood meal was assessed in sand flies by PCR. RESULTS: Overall, 16 dogs became positive for L. infantum and/or L. tarentolae by IFAT at one or both sampling periods. One canine blood sample was positive for L. infantum, whilst two for L. tarentolae by dqPCR. At the cytology of lizard blood, Leishmania spp. amastigote-like forms were detected in erythrocytes. Twenty-two tissue samples, mostly lung (21.4%), scored molecularly positive for L. tarentolae, corresponding to 10 lizards (i.e., 35.7%). Of the female Sergentomyia minuta sampled (n = 1252), 158 scored positive for L. tarentolae, four for L. infantum, and one co-infected. Two Phlebotomus perniciosus (out of 29 females) were positive for L. tarentolae. Engorged S. minuta (n = 10) fed on humans, and one P. perniciosus, positive for L. tarentolae, on lagomorphs. CONCLUSIONS: Dogs and lacertid lizards (Podarcis siculus) were herein found for the first time infected by L. tarentolae. The detection of both L. tarentolae and L. infantum in S. minuta and P. perniciosus suggests their sympatric circulation, with a potential overlap in vertebrate hosts. The interactions between L. tarentolae and L. infantum should be further investigated in both vectors and vertebrate hosts to understand the potential implications for the diagnosis and control of canine leishmaniasis in endemic areas. GRAPHICAL ABSTRACT: [Image: see text]","Mendoza-Roldan, Jairo Alfonso; Latrofa, Maria Stefania; Iatta, Roberta; R. S. Manoj, Ranju; Panarese, Rossella; Annoscia, Giada; Pombi, Marco; Zatelli, Andrea; Beugnet, Fred; Otranto, Domenico",Parasit Vectors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8423600/,377
22679,Identification of indoor contaminant source location by a single concentration sensor,2014-07-18,,,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7082856/,377
23312,MP747 EFFECTS OF ISOLATION ON HEMODIALYSIS PATIENTS WITH MERS-COV EXPOSURE IN KOREA: A COHORT STUDY,2017-05-26,,"Ludvík, J.; Beneš, K.; Tupý, J.; Slavík, J.; Hodáňova, Danuše; Gichner, T.; Brčák, J.; Zadrazil, S.; Čatský, J.; Slavík, B.; Slavíková, Jiřina",Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102006/,377
26059,"Knowledge Dissemination and Best Practice Transfer on Biosafety, Biosecurity and Biorisk Management Through a Sustainable and Effective Education and Awareness System",2016-03-14,"The global proliferation of weapons of mass destruction (WMD) presents a clear and present danger to global health security. Unlike conventional weapons that confine themselves to a defined and targeted area, WMD’s cross international boundaries and borders. Moreover, the release of WMDs can be achieved using a low technology approach resulting in a transformation and redefinition of the mission of global health providers. This chapter will focus on the ease of access to WMDs, the impact biological weapons and bioterrorism plays on global health security, United States global policies on public health, and the role actors and non-state actors play in the global health landscape. In addition, this chapter will focus on global WMD proliferation prevention to include international efforts, treaties, and conventions. The chapter will conclude with a discussion of ongoing research initiatives, identification of emerging threats, and additional recommended readings.","Reynolds, Chris",Global Health Security,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7122872/,377
29764,Diarrhée aiguë,2016-09-23,,"Platt, Simon R.",Handbook of Small Animal Practice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152056/,377
30063,Safety and Security Issues in Tourism,2009-11-16,,"CARTAGENA, RAFAEL; PASSANNANTE, ANTHONY N.; ROCK, PETER",Anesthesia and Uncommon Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152499/,377
