,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
13362,13362,13362,Evolving consensus on managing vitreo-retina and uvea practice in post-COVID-19 pandemic era,18.044188,3.6196523,2020-07-11,"Infections caused by Staphylococcus aureus pose a serious and sometimes fatal health issue. With the aim of exploring a novel therapeutic approach, we chose GraXRS, a Two-Component System (TCS) that determines bacterial resilience against host innate immune barriers, as an alternative target to disarm S. aureus. Following a drug repurposing methodology, and taking advantage of a singular staphylococcal strain that lacks the whole TCS machinery but the target one, we screened 1.280 off-patent FDA-approved drug for GraXRS inhibition. Reinforcing the connection between this signaling pathway and redox sensing, we found that antioxidant and redox-active molecules were capable of reducing the expression of the GraXRS regulon. Among all the compounds, verteporfin (VER) was really efficient in enhancing PMN-mediated bacterial killing, while topical administration of such drug in a murine model of surgical wound infection significantly reduced the bacterial load. Experiments relying on the chemical mimicry existing between VER and heme group suggest that redox active residue C227 of GraS participates in the inhibition exerted by this FDA-approved drug. Based on these results, we propose VER as a promising candidate for sensitizing S. aureus that could be helpful to combat persistent or antibiotic-resistant infections.","Prieto, Juana María; Rapún-Araiz, Beatriz; Gil, Carmen; Penadés, José R.; Lasa, Iñigo; Latasa, Cristina",Sci Rep,661,24
14673,14673,14673,A Novel Approach to Standardization and Resident Involvement in the Psychiatry Clerkship OSCE,18.382456,3.6981938,2021-01-09,"BACKGROUND: Maternal admission to the intensive care unit (ICU) during pregnancy or in the postpartum period is a marker of severe acute maternal morbidity. Mechanical ventilation is an important and basic method of maintaining life support in the ICU, but prolonged mechanical ventilation (PMV) is associated with a prolonged length of hospital stay and other adverse outcomes. Therefore, we conducted this retrospective study to describe morbidity and further try to identify the risk factors for PMV in critically ill obstetric women. METHODS: The clinical data were obtained from a single-centre retrospective comparative study of 143 critically ill obstetric patients at a tertiary teaching hospital in mainland China between January 1, 2009, and December 31, 2019. PMV was defined as a mechanical ventilation length of more than 24 h. Clinical and obstetric parameters were collected to analyse the risk factors for PMV. Patients were separated into groups with and without PMV. Potential risk factors were identified by univariate testing. Multivariate logistic regression was used to evaluate independent predictors of PMV. RESULTS: Out of 29,236 hospital deliveries, 265 critically ill obstetric patients entered the ICU. One hundred forty-five (54.7%) of them were treated with mechanical ventilation. Two were excluded because of death within 24 h. Sixty-five critically ill obstetric patients (45.5%) underwent PMV. The independent risk factors for PMV included estimated blood loss (odds ratio (OR) =1.296, P=0.029), acute kidney injury (AKI) (OR=4.305, P=0.013), myocardial injury (OR=4.586, P=0.012), and PaO(2)/FiO(2) (OR=0.989, P< 0.001). The area under the receiver operating characteristic (ROC) curve based on the predicted probability of the logistic regression was 0.934. CONCLUSIONS: Estimated blood loss, AKI, myocardial injury, and PaO(2)/FiO(2) were independent risk factors for PMV in critically ill obstetric patients. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s12884-020-03524-4.","Zhao, Huiying; Wang, Guangjie; Lyu, Jie; Zhang, Xiaohong; An, Youzhong",BMC Pregnancy Childbirth,661,1
15748,15748,15748,Association between 30-day readmission rates and health information technology capabilities in US hospitals,18.250757,3.6699667,2021-02-26,"OBJECTIVE: We aimed to develop a deep neural network for segmenting lung parenchyma with extensive pathological conditions on non-contrast chest computed tomography (CT) images. MATERIALS AND METHODS: Thin-section non-contrast chest CT images from 203 patients (115 males, 88 females; age range, 31–89 years) between January 2017 and May 2017 were included in the study, of which 150 cases had extensive lung parenchymal disease involving more than 40% of the parenchymal area. Parenchymal diseases included interstitial lung disease (ILD), emphysema, nontuberculous mycobacterial lung disease, tuberculous destroyed lung, pneumonia, lung cancer, and other diseases. Five experienced radiologists manually drew the margin of the lungs, slice by slice, on CT images. The dataset used to develop the network consisted of 157 cases for training, 20 cases for development, and 26 cases for internal validation. Two-dimensional (2D) U-Net and three-dimensional (3D) U-Net models were used for the task. The network was trained to segment the lung parenchyma as a whole and segment the right and left lung separately. The University Hospitals of Geneva ILD dataset, which contained high-resolution CT images of ILD, was used for external validation. RESULTS: The Dice similarity coefficients for internal validation were 99.6 ± 0.3% (2D U-Net whole lung model), 99.5 ± 0.3% (2D U-Net separate lung model), 99.4 ± 0.5% (3D U-Net whole lung model), and 99.4 ± 0.5% (3D U-Net separate lung model). The Dice similarity coefficients for the external validation dataset were 98.4 ± 1.0% (2D U-Net whole lung model) and 98.4 ± 1.0% (2D U-Net separate lung model). In 31 cases, where the extent of ILD was larger than 75% of the lung parenchymal area, the Dice similarity coefficients were 97.9 ± 1.3% (2D U-Net whole lung model) and 98.0 ± 1.2% (2D U-Net separate lung model). CONCLUSION: The deep neural network achieved excellent performance in automatically delineating the boundaries of lung parenchyma with extensive pathological conditions on non-contrast chest CT images.","Yoo, Seung-Jin; Yoon, Soon Ho; Lee, Jong Hyuk; Kim, Ki Hwan; Choi, Hyoung In; Park, Sang Joon; Goo, Jin Mo",Korean J Radiol,661,19
16977,16977,16977,Professional Quality of Life Factors and Relationships in Nursing and Psychiatric Nursing Students: An Exploratory Study,18.258833,3.6020632,2021-02-17,"Mayaro virus (MAYV) is an alphavirus endemic to South and Central America associated with sporadic outbreaks in humans. MAYV infection causes severe joint and muscle pain that can persist for weeks to months. Currently, there are no approved vaccines or therapeutics to prevent MAYV infection or treat the debilitating musculoskeletal inflammatory disease. In the current study, a prophylactic MAYV vaccine expressing the complete viral structural polyprotein was developed based on a non-replicating human adenovirus V (AdV) platform. Vaccination with AdV-MAYV elicited potent neutralizing antibodies that protected WT mice against MAYV challenge by preventing viremia, reducing viral dissemination to tissues and mitigating viral disease. The vaccine also prevented viral-mediated demise in IFN⍺R1(-/-) mice. Passive transfer of immune serum from vaccinated animals similarly prevented infection and disease in WT mice as well as virus-induced demise of IFN⍺R1(-/-) mice, indicating that antiviral antibodies are protective. Immunization with AdV-MAYV also generated cross-neutralizing antibodies against two related arthritogenic alphaviruses–chikungunya and Una viruses. These cross-neutralizing antibodies were protective against lethal infection in IFN⍺R1(-/-) mice following challenge with these heterotypic alphaviruses. These results indicate AdV-MAYV elicits protective immune responses with substantial cross-reactivity and protective efficacy against other arthritogenic alphaviruses. Our findings also highlight the potential for development of a multi-virus targeting vaccine against alphaviruses with endemic and epidemic potential in the Americas.","Powers, John M.; Haese, Nicole N.; Denton, Michael; Ando, Takeshi; Kreklywich, Craig; Bonin, Kiley; Streblow, Cassilyn E.; Kreklywich, Nicholas; Smith, Patricia; Broeckel, Rebecca; DeFilippis, Victor; Morrison, Thomas E.; Heise, Mark T.; Streblow, Daniel N.",PLoS Negl Trop Dis,661,1
17900,17900,17900,The challenge of the COVID-19 pandemic: what can we learn from history?,18.246773,3.652876,2021-03-19,"Ensuring the grain supply-demand balance and achieving grain security had been the main tasks for the government of Bangladesh. On the supply side, Bangladesh’s supply of grain products has increased substantially, with an average annual growth rate of 1.99 million tons in 1998–2018. Domestic grain production, especially rice production, accounted for the largest proportion in its structure. However, under the constraints of resources and environment, imports and international aid were needed to ensure a stable and sustainable grain supply. On the demand side, Bangladesh’s demand for grain products continued to grow at an average annual rate of 2.09 million tons and its structure was constantly diversified. In recent years, domestic grain production has fully met the grain demand for food use, but the overall grain supply dependence on foreign gradually increased. From the analysis of the influencing factors, the grain supply, especially the domestic production of rice and maize, had the greatest impact on the balance of grain supply-demand in Bangladesh. Moreover, multiple cropping index, chemical fertilizer application per hectare and irrigation rate were the three main factors affecting grain production. As a typical agricultural country, Bangladesh’s grain security was faced with challenges, such as high population density, insufficient cultivated land resources, international grain trade and frequent natural disasters. It is suggested that its government should strengthen scientific and technological research, adjust agricultural structure, improve the efficient utilization of agricultural resources and grain circulation systems, and balance the grain demand between food use and indirect use, so as to achieve complete grain self-sufficiency and overall grain security.","Jiang, Luguang; Wu, Si; Liu, Ye; Yang, Cheng",PLoS One,661,24
19419,19419,19419,"Association between Mobile Phone Addiction Index and Sugar-Sweetened Food Intake in Medical College Students Stratified by Sex from Shanghai, China",18.456865,3.6432867,2021-06-30,"Currently, no specific licensed antiviral exists for treating the illness caused by dengue virus (DENV). Therefore, the search for compounds of natural origin with antiviral activity is an important area of research. In the present study, three compounds were isolated and identified from seeds of Tabernaemontana cymosa plants. The in vitro antiviral effect of those compounds and voacangine against different DENV strains was assessed using different experimental approaches: compounds added before the infection (Pre), at the same time with the virus (Trans), after the infection (Post) or compounds present in all moments of the experiment (Pre-Trans-Post, Combined treatment). In silico studies (docking and molecular dynamics) were also performed to explain the possible antiviral mechanisms. The identified compounds were three structural analogs of voacangine (voacangine-7-hydroxyindolenine, rupicoline and 3-oxo-voacangine). In the Pre-treatment, only voacangine-7-hydroxyindolenine and rupicoline inhibited the infection caused by the DENV-2/NG strain (16.4% and 29.6% infection, respectively). In the Trans-treatment approach, voacangine, voacangine-7-hydroxyindolenine and rupicoline inhibited the infection in both DENV-2/NG (11.2%, 80.4% and 75.7% infection, respectively) and DENV-2/16681 infection models (73.7%, 74.0% and 75.3% infection, respectively). The latter strain was also inhibited by 3-oxo-voacangine (82.8% infection). Moreover, voacangine (most effective virucidal agent) was also effective against one strain of DENV-1 (DENV-1/WestPac/74) and against the third strain of DENV-2 (DENV-2/S16803) (48.5% and 32.4% infection, respectively). Conversely, no inhibition was observed in the post-treatment approach. The last approach (combined) showed that voacangine, voacangine-7-hydroxyindolenine and rupicoline inhibited over 90% of infections (3.5%, 6.9% and 3.5% infection, respectively) of both strains (DENV-2/NG and DENV-2/16681). The free energy of binding obtained with an in silico approach was favorable for the E protein and compounds, which ranged between −5.1 and −6.3 kcal/mol. Finally, the complex formed between DENV-2 E protein and the best virucidal compound was stable for 50 ns. Our results show that the antiviral effect of indole alkaloids derived from T. cymose depends on the serotype and the virus strain.","Monsalve-Escudero, Laura Milena; Loaiza-Cano, Vanessa; Zapata-Cardona, Maria Isabel; Quintero-Gil, Diana Carolina; Hernández-Mira, Estiven; Pájaro-González, Yina; Oliveros-Díaz, Andrés Felipe; Diaz-Castillo, Fredyc; Quiñones, Wistón; Robledo, Sara; Martinez-Gutierrez, Marlen",Plants (Basel),661,17
20792,20792,20792,"Autonomic, endocrine, and psychological stress responses to different forms of blood draw",18.066797,3.7095938,2021-09-03,"OBJECTIVE: Although heated tobacco products (HTPs) have become popular worldwide, research on occupational differences in smoking HTPs remains scarce. We aimed to examine the prevalence of smoking HTPs among a working population in Japan. SETTING, DESIGN AND PARTICIPANTS: In 2018, we conducted a cross-sectional study comprised of 7714 retail business workers in the service industry in Japan. PRIMARY AND SECONDARY OUTCOME MEASURES: For the definition of smoking HTPs, we identified current HTP smokers who only smoked HTPs, using five mutual categories of current smoking status (never, former, HTPs only, combustible cigarettes only and dual smokers who smoked both combustible cigarettes and HTPs). Occupational classes were classified into office workers (eg, upper non-manual workers) and other workers. ORs and 95% CIs of office workers were estimated for HTP usage, adjusted for age, sex, employment type and cigarette smoking-related health knowledge. RESULTS: The overall prevalence of smoking HTPs was 3.0% (male 5.0%, female 2.2%). The prevalence of HTP smokers differed across occupational classes (5.6% in office workers vs 2.5% in others; p<0.05). Compared with other workers, the adjusted odds of office workers for smoking HTPs remained elevated (OR: 1.97, 95% CI: 1.40 to 2.77). Sensitivity analyses with workers of all smoking status showed the same pattern. When stratified by sex, the occupational difference only remained significant in male workers. CONCLUSIONS: We found a positive occupational difference in smoking HTPs, particularly among male workers in the retail sector in Japan. National tobacco control should explicitly address this occupational gap and further encourage individuals to quit smoking.","Myagmar-Ochir, Enkhtuguldur; Kaneko, Makiko; Tomiyama, Kiyomi; Zaitsu, Masayoshi; Watanabe, Shuichi; Nishino, Yoshitaka; Takahashi, Kyo; Haruyama, Yasuo; Kobashi, Gen",BMJ Open,661,1
29372,29372,29372,SFM India Oriented Guidelines for Ultrasound Establishments During the COVID 19 Pandemic,18.494717,4.0567183,2020-04-11,,"Natarajan, Pavithra; Miller, Alastair",Infectious Diseases,661,24
32434,32434,32434,India and COVID – 19 Pandemic - Standing at Crossroad!!!!!,18.345894,5.299825,2020-04-30,"Adverse Drug Reaction (ADR) is a significant public health concern world-wide. Numerous graph-based methods have been applied to biomedical graphs for predicting ADRs in pre-marketing phases. ADR detection in post-market surveillance is no less important than pre-marketing assessment, and ADR detection with large-scale clinical data have attracted much attention in recent years. However, there are not many studies considering graph structures from clinical data for detecting an ADR signal, which is a pair of a prescription and a diagnosis that might be a potential ADR. In this study, we develop a novel graph-based framework for ADR signal detection using healthcare claims data. We construct a Drug-disease graph with nodes representing the medical codes. The edges are given as the relationships between two codes, computed using the data. We apply Graph Neural Network to predict ADR signals, using labels from the Side Effect Resource database. The model shows improved AUROC and AUPRC performance of 0.795 and 0.775, compared to other algorithms, showing that it successfully learns node representations expressive of those relationships. Furthermore, our model predicts ADR pairs that do not exist in the established ADR database, showing its capability to supplement the ADR database.","Kwak, Heeyoung; Lee, Minwoo; Yoon, Seunghyun; Chang, Jooyoung; Park, Sangmin; Jung, Kyomin",Advances in Knowledge Discovery and Data Mining,661,24
32716,32716,32716,COVID-19 pandemic prompts the development of a Web-OSCE using Zoom teleconferencing to resume medical students’ clinical skills training at Weill Cornell Medicine-Qatar,18.457718,3.7785356,2020-05-03,,,Reactions Weekly,661,24
