,title_x,publish_time_x,abstract,authors,journal,url,category
6046,"Abstracts: 11(th) European Congress of Trauma and Emergency Surgery May 15–18, 2010 Brussels, Belgium",2010,"Monitoring of organ function is one of the core tasks of intensive care medicine. Although various monitoring devices and parameters have already been established for some organs, there are no or only few conditionally useful parameters or scores available for the kidneys, liver, gastrointestinal tract, and blood coagulation. Therefore, specific biomarkers and scores as well as combinations of both are currently investigated for better monitoring of these organs. This article gives a critical overview of currently used as well as investigational biomarkers, tests and scores in general, and shows some examples of the implications for common diseases, clinical situations and constellations in the intensive care unit.","Lehner, G.F.; Pechlaner, C.; Graziadei, I.W.; Joannidis, M.",Med Klin Intensivmed Notfmed,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095894/,495
6494,Invasive Meningococcal Infection: Analysis of 110 cases from a Tertiary Care Centre in North East India,2012-07-22,"The review summarizes data on DNA/RNA aptamers, a novel class of molecular recognition elements. Special attention is paid to the aptamers to proteins involved into pathogenesis of wide spread human diseases. These include aptamers to serine proteases, cytokines, influenza viral proteins, immune deficiency virus protein and nucleic acid binding proteins. High affinity and specific binding of aptamers to particular protein targets make them attractive as direct protein inhibitors. They can inhibit pathogenic proteins and data presented here demonstrate that the idea that nucleic acid aptamers can regulate (inhibit) activity of protein targets has been transformed from the stage of basic developments into the stage of realization of practical tasks.","Spiridonova, V. A.",Biochem Mosc Suppl B Biomed Chem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101625/,495
6551,Clinical course and end-of-life care in patients who have died after allogeneic stem cell transplantation,2017-05-27,"Anti-MDA5 antibodies have been strongly associated with rapidly progressive interstitial lung disease (RP-ILD) in dermatomyositis (DM) patients, especially in the clinically amyopathic subset (CADM). We present a case of anti-MDA5 antibody-associated RP-ILD in a patient with arthritis but with no other clinical signs suggestive of DM or CADM successfully treated with a combination of cyclophosphamide, cyclosporine and corticoids. A review of the literature was also done. Despite its rarity, anti-MDA5 antibody-associated ILD should be suspected in cases of RP-ILD even without other signs of DM or CADM as prompt and aggressive treatment could improve prognosis.","González-Moreno, Juan; Raya-Cruz, Manuel; Losada-Lopez, Ines; Cacheda, Ana Paula; Oliver, Cristina; Colom, Bartomeu",Rheumatol Int,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101732/,495
6775,Unusual and rare manifestations of dengue during a dengue outbreak in a tertiary care hospital in South India,2014-02-09,"Cystinuria is an autosomal recessive disorder of the tubular and intestinal resorption of cystine, ornithine, lysine and arginine leading to nephrolithiasis. Three cystinuria types can be distinguished by the mode of inheritance (true recessive or intermediate) and by the pattern of the intestinal amino acid transport. In the present study phenotypes were assessed by the urinary excretion of amino acids related to creatinine, the percentage tubular amino acid reabsorption and the urinary excretion of polyamines as a possible indicator of the intestinal transport defect. However, our thorough phenotyping did not reveal more than two cystinuria types. Genotypes were examined in linkage analyses and single-strand conformation polymorphism-based mutation identification. The SLC3A1 mutations M467T and T216M were disease causing in our homozygous patients of type I cystinuria. We can show the association of type I cystinuria with SLC3A1 and of non-type I cystinuria with a yet unidentified gene on chromosome 19q13.1. Our phenotype and genotype analyses provide evidence for only two types of cystinuria in the investigated patient cohort.","Langen, H.; von Kietzell, D.; Byrd, D.; Arslan-Kirchner, M.; Vester, U.; Stuhrmann, M.; Dörk, T.; Saar, K.; Reis, A.; Schmidtke, J.; Brodehl, J.",Pediatr Nephrol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102113/,495
7251,Relationship between microbiology of throat swab and clinical course among primary care patients with acute cough: a prospective cohort study,2019-12-17,"The calcium-sensing receptor (CaR) regulates transepithelial calcium transport into milk by mammary epithelial cells. Using a genome-wide screening strategy, we identified the plasma membrane calcium ATPase isoform 2 (PMCA2) as a potential downstream target of the CaR. We show that PMCA2 expression in the mouse mammary gland increases during lactation and that PMCA2 is localized solely to the apical plasma membrane of mammary epithelial cells. In milk from deafwaddler mice, which have mutations in the gene encoding PMCA2, calcium concentrations were reduced, confirming its importance in calcium transport into milk. Furthermore, in cultured primary and EpH4 mouse mammary epithelial cells, CaR stimulation up-regulated calcium-dependent ATPase activity in plasma membrane preparations. By small interfering RNA-mediated gene knockdown of PMCA2, we show that PMCA2 accounts for the preponderance of calcium-ATPase activity. We also show that reduction of CaR expression with small interfering RNA eliminates the ability of extracellular calcium to elicit an increase in calcium-dependent ATPase activity in EpH4 cell membranes. These results demonstrate that activation of the CaR increases PMCA2 activity in mouse mammary epithelial cells, providing a mechanism for the regulation of transepithelial calcium transport by calcium in the lactating mouse mammary gland.","VanHouten, Joshua N.; Neville, Margaret C.; Wysolmerski, John J.",Endocrinology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7108505/,495
10034,Scalp Verruca from Barber Clippers: an Epidemiologic Assessment of a Common Fomite,2020-04-18,"OBJECTIVE: To evaluate the rate of specific pathogens and clinical syndromes associated with acute respiratory tract infections (ARTI) in frail older persons attending daycare. DESIGN: Prospective descriptive study, without intervention. SETTING: Two sites of a senior daycare program providing all‐inclusive care for the older persons in Rochester, New York. PARTICIPANTS: Staff members and participants of the daycare. MEASUREMENTS: Demographic, medical, and physical findings were collected from older subjects at baseline and while ill with respiratory illnesses. Nasopharyngeal specimens for viral and Chlamydia culture and sputum for bacterial culture were obtained from subjects when ill. Acute and convalescent sera were also collected with each illness and examined for viral, chlamydial, and mycoplasma infection. MAIN RESULTS: One hundred sixty‐five illnesses were documented in 165 older daycare participants as well as 113 illnesses among 67 staff members during the 15‐month study. The rate of ARTI in the elderly group was 10.8 per 100 person months. The most common etiologies in both the staff and elderly participants were respiratory syncytial virus (RSV), Influenza A, and coronavirus. The etiologies of illnesses in the staff compared with those in elderly group were similar except that bacterial infections were significantly more common among the elderly (7% vs. 0, P = 0.05). Multiple pathogens were found to cocirculate within centers, and no clear outbreak of a predominant organism was noted. Cough and nasal congestion characterized most illnesses. The elderly experienced significantly more cough, dyspnea, and sputum production than did the staff. There were 10 hospitalizations related to respiratory infections and four deaths during the acute illness among the elderly group and none in staff. CONCLUSIONS: Acute respiratory infections are a common occurrence in both the staff and participants of a senior daycare center and are the cause of substantial morbidity in frail older persons.","Falsey, Ann R.; McCann, Robert M.; Hall, William J.; Tanner, Martin A.; Criddle, Mary M.; Formica, Maria A.; Irvine, Carrie S.; Kolassa, John E.; Barker, William H.; Treanor, John J.",J Am Geriatr Soc,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7166334/,495
10779,Management of Travel-Related Infectious Diseases in the Emergency Department,2020-05-06,,,Z Rheumatol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7201113/,495
11006,Prolonged Outbreak of Candida krusei Candidemia in Paediatric Ward of Tertiary Care Hospital,2020-01-25,"BACKGROUND: The use of appropriate and relevant nurse-sensitive indicators provides an opportunity to demonstrate the unique contributions of nurses to patient outcomes. The aim of this work was to develop relevant metrics to assess the quality of nursing care in low- and middle-income countries (LMICs) where they are scarce. MAIN BODY: We conducted a scoping review using EMBASE, CINAHL and MEDLINE databases of studies published in English focused on quality nursing care and with identified measurement methods. Indicators identified were reviewed by a diverse panel of nursing stakeholders in Kenya to develop a contextually appropriate set of nurse-sensitive indicators for Kenyan hospitals specific to the five major inpatient disciplines. We extracted data on study characteristics, nursing indicators reported, location and the tools used. A total of 23 articles quantifying the quality of nursing care services met the inclusion criteria. All studies identified were from high-income countries. Pooled together, 159 indicators were reported in the reviewed studies with 25 identified as the most commonly reported. Through the stakeholder consultative process, 52 nurse-sensitive indicators were recommended for Kenyan hospitals. CONCLUSIONS: Although nurse-sensitive indicators are increasingly used in high-income countries to improve quality of care, there is a wide heterogeneity in the way indicators are defined and interpreted. Whilst some indicators were regarded as useful by a Kenyan expert panel, contextual differences prompted them to recommend additional new indicators to improve the evaluations of nursing care provision in Kenyan hospitals and potentially similar LMIC settings. Taken forward through implementation, refinement and adaptation, the proposed indicators could be more standardised and may provide a common base to establish national or regional professional learning networks with the common goal of achieving high-quality care through quality improvement and learning.","Gathara, David; Zosi, Mathias; Serem, George; Nzinga, Jacinta; Murphy, Georgina A. V.; Jackson, Debra; Brownie, Sharon; English, Mike",Hum Resour Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222310/,495
11113,Parents’ acceptance and regret about end of life care for children who died due to malignancy,2019-05-01,"Worldwide, we observe an increasing focus on fostering well-being in adolescents. This is reflected in growing research in the field of care. However, empirical research is lacking that focuses on the relationship between components of care: receiving care, self-care and extending care. This lack of research is mirrored in the lack of valid measures for assessing care competencies in educational contexts. The present research, therefore, has four goals: 1) to create a valid and reliable scale assessing levels of care competencies based on the multifaceted and multidimensional concept of care; 2) to explore the relationship between socio-demographic characteristics and care competencies in adolescents; 3) to examine the psychological outcomes associated with different levels of care competencies in adolescents; 4) to explore the interaction of the three care dimensions in predicting adolescents’ well-being. Based on data from 742 adolescents, a reliable and valid scale could be developed with six subscales: Receiving care, self-care and extending care, with each of them falling apart in care competencies and care failures. Gender, age and academic achievement were related to care competencies/failures. Findings support the link between adolescents’ well-being and care competencies/failures. These results have implications for promoting adolescents’ well-being through school-based care-cultivation programs.","Tuong, Nguyen Phuoc Cat; Beyers, Wim; Valcke, Martin",Curr Psychol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223108/,495
11154,ECTES Abstracts 2020,2020-05-11,"The antimicrobial functions of neutrophils are facilitated by a defensive armamentarium of proteins stored in granules, and by the formation of neutrophil extracellular traps (NETs). However, the toxic nature of these structures poses a threat to highly vascularized tissues, such as the lungs. Here, we identified a cell-intrinsic program that modified the neutrophil proteome in the circulation and caused the progressive loss of granule content and reduction of the NET-forming capacity. This program was driven by the receptor CXCR2 and by regulators of circadian cycles. As a consequence, lungs were protected from inflammatory injury at times of day or in mouse mutants in which granule content was low. Changes in the proteome, granule content and NET formation also occurred in human neutrophils, and correlated with the incidence and severity of respiratory distress in pneumonia patients. Our findings unveil a ‘disarming’ strategy of neutrophils that depletes protein stores to reduce the magnitude of inflammation.","Adrover, Jose M.; Aroca-Crevillén, Alejandra; Crainiciuc, Georgiana; Ostos, Fernando; Rojas-Vega, Yeny; Rubio-Ponce, Andrea; Cilloniz, Catia; Bonzón-Kulichenko, Elena; Calvo, Enrique; Rico, Daniel; Moro, María A.; Weber, Christian; Lizasoaín, Ignacio; Torres, Antoni; Ruiz-Cabello, Jesús; Vázquez, Jesús; Hidalgo, Andrés",Nat Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223223/,495
