,title_x,publish_time_x,abstract,authors,journal,url,category
2659,Emotional crisis in a naturalistic context: characterizing outpatient profiles and treatment effectiveness,2017-04-07,"BACKGROUND: Crisis happens daily yet its understanding is often limited, even in the field of psychiatry. Indeed, a challenge is to assess the potential for change of patients so as to offer appropriate therapeutic interventions and enhance treatment program efficacy. This naturalistic study aimed to identify the socio-demographical characteristics and clinical profiles at admission of patients referred to a specialized Crisis Intervention Center (CIC) and to examine the effectiveness of the intervention. METHOD: The sample was composed of 352 adult outpatients recruited among the referrals to the CIC. Assessment completed at admission and at discharge examined psychiatric symptoms, defense mechanisms, recovery styles and global functioning. The crisis intervention consisted in a psychodynamically oriented multimodal approach associated with medication. RESULTS: Regarding the clinical profiles at intake, patients were middle-aged (M = 38.56, SD = 10.91), with a higher proportion of women (62.22%). They were addressed to the CIC because they had attempted to commit suicide or had suicidal ideation or presented depressed mood related to interpersonal difficulties. No statistical differences were found between patients dropping out (n = 215) and those attending the crisis intervention (n = 137). Crisis intervention demonstrated a beneficial effect (p < 0.01) on almost all variables, with Effect Sizes (ES) ranging from small to large (0.12 < ES < 0.75; median = 0.49). However, the Reliable Change Index indicated that most of the issues fall into the undetermined category (range 41.46 to 96.35%; median = 66.20%). CONCLUSIONS: This study establishes the profile of patients referred to the CIC and shows that more than half of the patients dropped out from the crisis intervention before completion. Our findings suggest that people presenting an emotional crisis benefit from crisis intervention. However, given methodological constraints, these results need to be considered with caution. Moreover, the clinical significance of the improvements is not confirmed. Thus, the effectiveness of crisis intervention in naturalistic context is not fully determined and should be more rigorously studied in future research. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s12888-017-1293-3) contains supplementary material, which is available to authorized users.","Zanello, Adriano; Berthoud, Laurent; Bacchetta, Jean-Pierre",BMC Psychiatry,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5384152/,366
4163,Global scientific trends on aflatoxin research during 1998–2017: a bibliometric and visualized study,2019-11-21,"BACKGROUND: Aflatoxins are fungal metabolites associated with contaminated food products. Intake of aflatoxin-contaminated food results in serious health hazards and even death. Therefore, the aim of this study is to evaluate the global scientific output of research of aflatoxin by using bibliometric techniques. METHODS: This bibliometric study was conducted using Scopus database and classified the retrieved publications were classified from different aspects, including the countries/region of focus, journals, authors, institutes, citations, and content analysis to discover any hot and emerging topics. In addition, the bibliometric analysis of the international collaborative network and hot research topics were generated by VOSviewer© software version 1.6.10. The publication period was restricted in the search for two decades (1998–2017). RESULTS: The search engine of the Scopus database found 9845 documents published in the field of aflatoxin. The USA is the top publishing source in the world (22.85%), followed by China (11.85%), India (9.32%), and Italy (5.25%). In earlier years, researchers focused on terms related to the topics of “sources and biosynthesis of aflatoxin”, “health effects by aflatoxin”, and “detoxification and treatment of aflatoxin”. However, in recent years, researchers pay more attention to the topic of detection and quantification of aflatoxin. CONCLUSIONS: The quantity of research in global aflatoxin has substantially increased over the past two decades. The evaluation of the historical status and development trend in aflatoxin scientific research can guide future research, and ultimately provide the basis for improving management procedures for governmental decisions, healthcare, industries, and educational institutions.","Zyoud, Sa’ed H.",J Occup Med Toxicol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6873441/,366
4590,Comparison of T-piece and pressure support ventilation as spontaneous breathing trials in critically ill patients: a systematic review and meta-analysis,2020-02-26,,,Bull World Health Organ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7047037/,366
10115,Genetic variability of alcohol dehydrogenase among Australian Drosophila species: Correlation of ADH biochemical phenotype with ethanol resource utilization,2005-05-12,,,J Small Anim Pract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7166994/,366
13645,mGlu5 receptor availability in youth at risk for addictions: effects of vulnerability traits and cannabis use,2020-05-15,"The endocannabinoid system (ECS) has received extensive attention for its neuroprotective effect on the brain. This system comprises endocannabinoids, endocannabinoid receptors, and the corresponding ligands and proteins. The molecular players involved in their regulation and metabolism are potential therapeutic targets for neuropsychiatric diseases including anxiety, depression and neurodegenerative diseases such as Alzheimer’s disease (AD) and Parkinson’s disease (PD). The inhibitors of two endocannabinoid hydrolases, i.e., fatty acid amide hydrolase (FAAH) and monoacylglycerol lipase (MAGL), have the capacity to increase the level of endocannabinoids indirectly, causing fewer side effects than those associated with direct supplementation of cannabinoids. Their antidepressant and anxiolytic mechanisms are considered to modulate the hypothalamic-pituitary-adrenal axis and regulate synaptic and neural plasticity. In terms of AD/PD, treatment with FAAH/MAGL inhibitors leads to reduction in amyloid β-protein deposition and inhibition of the death of dopamine neurons, which are commonly accepted to underlie the pathogenesis of AD and PD, respectively. Inflammation as the cause of depression/anxiety and PD/AD is also the target of FAAH/MAGL inhibitors. In this review, we summarize the application and involvement of FAAH/MAGL inhibitors in related neurological diseases. Focus on the latest research progress using FAAH/MAGL inhibitors is expected to facilitate the development of novel approaches with therapeutic potential.","Ren, Si-yu; Wang, Zhen-zhen; Zhang, Yi; Chen, Nai-hong",Acta Pharmacol Sin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7608191/,366
14481,The reflective risk assessment model of professional quality of life in Chinese nurses,2020-12-17,,"Navarro, Kathleen; Vaidyanathan, Ambarish",MMWR Morb Mortal Wkly Rep,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7737688/,366
14971,Nobody ever questions—Polypharmacy in care homes: A mixed methods evaluation of a multidisciplinary medicines optimisation initiative,2021-01-07,"This study explores whether an oath to honesty can reduce both shirking and lying among crowd-sourced internet workers. Using a classic coin-flip experiment, we first confirm that a substantial majority of Mechanical Turk workers both shirk and lie when reporting the number of heads flipped. We then demonstrate that lying can be reduced by first asking each worker to swear voluntarily on his or her honor to tell the truth in subsequent economic decisions. Even in this online, purely anonymous environment, the oath significantly reduced the percent of subjects telling “big” lies (by roughly 27%), but did not affect shirking. We also explore whether a truth-telling oath can be used as a screening device if implemented after decisions have been made. Conditional on flipping response, MTurk shirkers and workers who lied were significantly less likely to agree to an ex-post honesty oath. Our results suggest oaths may help elicit more truthful behavior, even in online crowd-sourced environments.","Jacquemet, Nicolas; James, Alexander G.; Luchini, Stéphane; Murphy, James J.; Shogren, Jason F.",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7810327/,366
15051,Decline in general surgery emergencies during COVID-19 pandemic. Has its severity increased? Analysis in a large volume hospital in Europe(),2020-11-06,,"King, Carina; Einhorn, Lena; Brusselaers, Nele; Carlsson, Marcus; Einhorn, Stefan; Elgh, Fredrik; Frisén, Jonas; Gustafsson, Åke; Hanson, Stefan; Hanson, Claudia; Hedner, Thomas; Isaksson, Olle; Jansson, Anders; Lundkvist, Åke; Lötvall, Jan; Lundback, Bo; Olsen, Björn; Söderberg-Nauclér, Cecilia; Wahlin, Anders; Steineck, Gunner; Vahlne, Anders",Lancet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7836894/,366
15954,Consultant-led triage of paediatric hospital referrals: a service evaluation,2021-02-22,"OBJECTIVES: Few children undergoing heart surgery are recruited to clinical trials and little is known about the views and attitudes of parents towards trials. This study explored parents’ perspectives on decision-making about their child’s participation in a clinical trial during their elective cardiac surgery. DESIGN: Qualitative interview study. SETTING: Single-centre substudy of a multicentre, double-blind, randomised controlled trial to investigate the effects of remote ischaemic preconditioning in children undergoing cardiac surgery. PARTICIPANTS: Parents of children approached to participate in the trial, both consenters and decliners. METHODS: Semistructured interviews were conducted face-to-face or by telephone following discharge, digitally audio-recorded, transcribed and thematically analysed. RESULTS: Of 46 patients approached for the trial, 24 consenting and 2 declining parents agreed to participate in an interview (21 mothers, 5 fathers). Parental decision-making about research was influenced by (1) potential risks or additional procedures; (2) personal benefit and altruism for the ‘cardiac community’; (3) information, preparation, timing and approach; and (4) trust in the clinical team and collaboration with researchers. All of these were placed within the context of their understanding of the trial and knowledge of research. CONCLUSIONS: Parents of children undergoing cardiac surgery attach value to clinical research and are supportive of clinical trials when there is no or minimal perceived additional risk. These findings enhance our understanding of the factors that influence parents’ decision-making and should be used to inform the design and conduct of future paediatric surgical trials. TRIAL REGISTRATION NUMBER: ISRCTN12923441; Pre-results.","Drury, Nigel E; Menzies, Julie C; Taylor, Clare J; Jones, Timothy J; Lavis, Anna C",BMJ Open,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7907877/,366
16297,The Burden of Invasive Vaccine-Preventable Diseases in Adults in the Middle East and North Africa (MENA) Region,2021-03-22,,"Maxwell, Dre Cynthia",J Obstet Gynaecol Can,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7984860/,366
