,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
16799,16799,16799,Correction to Lancet Respir Med 2021; published online March 26. https://doi.org/10.1016/S2213-2600(21)00169-7,22.888992,0.92174035,2021-04-14,"The effect of low-level laser therapy (LLLT) on an experimental model of ventilator-induced lung injury (VILI) was evaluated in this study. 24 adult Wistar rats were randomized into four groups: protective mechanical ventilation (PMV), PMV + laser, VILI and VILI + laser. The animals of the PMV and VILI groups were ventilated with tidal volumes of 6 and 35 ml kg(−1), respectively, for 90 minutes. After the first 60 minutes of ventilation, the animals in the laser groups were irradiated (808 nm, 100 mW power density, 20 J cm(−2) energy density, continuous emission mode, and exposure time of 5 s) and after 30 minutes of irradiation, the animals were euthanized. Lung samples were removed for morphological analysis, bronchoalveolar lavage (BAL) and real time quantitative polynucleotide chain reaction (RT-qPCR). The VILI group showed a greater acute lung injury (ALI) score with an increase in neutrophil infiltration, higher neutrophil count in the BAL fluid and greater cytokine mRNA expression compared to the PMV groups (p < 0.05). The VILI ± laser group when compared to the VILI group showed a lower ALI score (0.35 ± 0.08 vs. 0.54 ± 0.13, p < 0.05), alveolar neutrophil infiltration (7.00 ± 5.73 vs. 21.50 ± 9.52, p < 0.05), total cell count (1.90 ± 0.71 vs. 4.09 ± 0.96 × 10(5), p < 0.05) and neutrophil count in the BAL fluid (0.60 ± 0.37 vs. 2.28 ± 0.48 × 10(5), p < 0.05). Moreover, LLLT induced a decrease in pro-inflammatory and an increase of anti-inflammatory mRNA levels compared to the VILI group (p < 0.05). In conclusion, LLLT was found to reduce the inflammatory response in an experimental model of VILI.","Fazza, Thaís Fernanda; Pinheiro, Bruno Valle; da Fonseca, Lídia Maria Carneiro; da Silva Sergio, Luiz Philippe; Botelho, Mateus Pinto; de Moura Lopes, Gabrielle; de Paoli, Flavia; da Fonseca, Adenilson de Souza; Lucinda, Leda Marília Fonseca; Reboredo, Maycon Moura",Photochem Photobiol Sci,680,22
19246,19246,19246,Correction to Lancet Infect Dis 2020; published online March 25. https://doi.org/10.1016/S1473-3099(21)00151-1,23.257788,0.88598734,2021-03-31,"Kinship networks are a fundamental social unit in human societies, and like social networks in general, provide social support in times of need. Here, we investigate the impact of sudden environmental shock, the M(s) 7.0 2013 Ya’an earthquake, on the mobile communications patterns of local families, which we operationalize using anonymized individual-level mobile telecommunications metadata from family plan subscribers of a major carrier (N = 35,565 people). We demonstrate that families’ communications dynamics after the earthquake depended on their triadic embeddedness structure, a structural metric we propose that reflects the number of dyads in a family triad that share social ties. We find that individuals in more embedded family structures were more likely to first call other family plan members and slower in calling non-family ties immediately after the earthquake; these tendencies were stronger at higher earthquake intensity. In the weeks after the event, individuals in more embedded family structures had more reciprocal communications and contacted more social ties in their broader social network. Overall, families that are structurally more embedded displayed higher levels of intra-family coordination and mobilization of non-family social connections.","Jia, Jayson S.; Li, Yiwei; Lu, Xin; Ning, Yijian; Christakis, Nicholas A.; Jia, Jianmin",Nat Commun,680,3
20936,20936,20936,Correction to Lancet Respir Med 2021; published online Sept 1. https://doi.org/10.1016/S2213-2600(21)00331-3,23.056469,0.920643,2021-09-08,"BACKGROUND: This systematic review aims to assess how different urbanisation patterns related to rapid urban growth, unplanned expansion, and human population density affect the establishment and distribution of Aedes aegypti and Aedes albopictus and create favourable conditions for the spread of dengue, chikungunya, and Zika viruses. METHODS AND FINDINGS: Following the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, a systematic review was conducted using the PubMed, Virtual Health Library, Cochrane, WHO Library Database (WHOLIS), Google Scholar, and and the Institutional Repository for Information Sharing (IRIS) databases. From a total of 523 identified studies, 86 were selected for further analysis, and 29 were finally analysed after applying all inclusion and exclusion criteria. The main explanatory variables used to associate urbanisation with epidemiological/entomological outcomes were the following: human population density, urban growth, artificial geographical space, urban construction, and urban density. Associated with the lack of a global definition of urbanisation, several studies provided their own definitions, which represents one of the study’s limitations. Results were based on 8 ecological studies/models, 8 entomological surveillance studies, 7 epidemiological surveillance studies, and 6 studies consisting of spatial and predictive models. According to their focus, studies were categorised into 2 main subgroups, namely “Aedes ecology” and “transmission dynamics.” There was a consistent association between urbanisation and the distribution and density of Aedes mosquitoes in 14 of the studies and a strong relationship between vector abundance and disease transmission in 18 studies. Human population density of more than 1,000 inhabitants per square kilometer was associated with increased levels of arboviral diseases in 15 of the studies. CONCLUSIONS: The use of different methods in the included studies highlights the interplay of multiple factors linking urbanisation with ecological, entomological, and epidemiological parameters and the need to consider a variety of these factors for designing effective public health approaches.","Kolimenakis, Antonios; Heinz, Sabine; Wilson, Michael Lowery; Winkler, Volker; Yakob, Laith; Michaelakis, Antonios; Papachristos, Dimitrios; Richardson, Clive; Horstick, Olaf",PLoS Negl Trop Dis,680,22
21174,21174,21174,Correction to Lancet Infect Dis 2021; published online Jan 20. https://doi.org/10.1016/S1473-3099(20)30990-7,23.238855,0.64691365,2021-02-15,,"Kumar, Vijay",Int Immunopharmacol,680,3
21198,21198,21198,Correction to Lancet Infect Dis 2020; published online March 27. https://doi.org/10.1016/S1473-3099(20)30249-8,23.256628,0.5641354,2020-04-21,,,Lancet Digit Health,680,3
21220,21220,21220,Correction to Lancet Infect Dis 2021; published online Feb 8. https://doi.org/10.1016/S1473-3099(21)00078-5,23.010801,0.9347162,2021-03-01,"PURPOSE: Social isolation has negative effects on physical and brain health across the lifespan. However, the prevalence of social isolation, specifically with regard to sociodemographic and socioeconomic factors, is not well known. METHODS: Database was the Leipzig population-based study of adults (LIFE-Adult Study, n = 10,000). The short form of the Lubben Social Network Scale (LSNS-6) was used to assess social isolation (cutoff < 12 points). Sampling weights were applied to account for differences in sampling fractions. RESULTS: Data were available for 9392 study participants; 51.6% were women, the mean age was 45.2 years (SD = 17.3). The prevalence of social isolation was 12.3% (95% CI 11.6–13.0) across ages 18–79 years. Social isolation was more prevalent in men (13.8%, 95% CI 12.8–14.8) compared to women (10.9%, 95% CI 10.0–11.8; [Formula: see text] (1) = 18.83, p < .001), and it showed an increase with increasing age from 5.4% (95% CI 4.7–6.0) in the youngest age group (18–39 years) to 21.7% (95% CI 19.5–24.0) in the oldest age group (70–79 years; [Formula: see text] (4) = 389.51, p < .001). Prevalence differed largely with regard to socioeconomic status (SES); showing lower prevalence in high SES (7.2%, 95% CI 6.0–8.4) and higher prevalence in low SES (18.6%, 95% CI 16.9–20.3; [Formula: see text] (2) = 115.78; p < .001). CONCLUSION: More than one in ten individuals in the adult population reported social isolation, and prevalence varied strongly with regard to sociodemographic and socioeconomic factors. Social isolation was particularly frequent in disadvantaged socioeconomic groups. From a public health perspective, effective prevention of and intervention against social isolation should be a desired target as social isolation leads to poor health. Countermeasures should especially take into account the socioeconomic determinants of social isolation, applying a life-course perspective.","Röhr, Susanne; Wittmann, Felix; Engel, Christoph; Enzenbach, Cornelia; Witte, A. Veronica; Villringer, Arno; Löffler, Markus; Riedel-Heller, Steffi G.",Soc Psychiatry Psychiatr Epidemiol,680,3
34074,34074,34074,Correction to Lancet Infect Dis 2019; published online April 20. https://doi.org/10.1016/S1473-3099(20)30160-2,23.171349,0.57457,2020-06-08,"Time series are temporal ordered data available in many fields of science such as medicine, physics, astronomy, audio, etc. Various methods have been proposed to analyze time series. Amongst them, time series classification consists in predicting the class of a time series according to a set of already classified data. However, the performance of a time series classification algorithm depends on the quality of the known labels. In real applications, time series are often labeled by an expert or by an imprecise process, leading to noisy classes. Several algorithms have been developed to handle uncertain labels in case of non-temporal data sets. As an example, the fuzzy k-NN introduces for labeled objects a degree of membership to belong to classes. In this paper, we combine two popular time series classification algorithms, Bag of SFA Symbols (BOSS) and the Dynamic Time Warping (DTW) with the fuzzy k-NN. The new algorithms are called Fuzzy DTW and Fuzzy BOSS. Results show that our fuzzy time series classification algorithms outperform the non-soft algorithms especially when the level of noise is high.","Wagner, Nicolas; Antoine, Violaine; Koko, Jonas; Lardy, Romain",Information Processing and Management of Uncertainty in Knowledge-Based Systems,680,3
35486,35486,35486,Correction to Lancet Infect Dis 2020; published online June 15. https://doi.org/10.1016/S1473-3099(20)30466-7,23.103672,0.7078445,2020-06-25,"Nowadays, ubiquitous computing and mobile applications are controlling all our life’s aspects, from social media and entertainment to the very basic needs like commerce, learning, government, and health. These systems have the ability to self-adapt to meet changes in their execution environment and the user’s context. In the healthcare domain, information systems have proven their efficiency, not only by organizing and managing patients’ data and information but also by helping doctors and medical experts in diagnosing disease and taking precluding procedure to avoid serious conditions. In chronic diseases, telemonitoring systems provide a way to monitor the patient’s state and biomarkers within their usual life’s routine. In this article, we are combining the healthcare telemonitoring systems with the context awareness and self-adaptation paradigm to provide a self-adaptive framework architecture for COPD patients.","Mcheick, Hamid; Sayegh, John; Ajami, Hicham",The Impact of Digital Technologies on Public Health in Developed and Developing Countries,680,3
57313,57313,57313,Correction to Lancet Respir Med 2021; published online July 9. https://doi.org/10.1016/S2213-2600(21)00263-0,22.943981,0.9667073,2021-09-02,"STUDY QUESTION: How to ensure a reliable and accurate detection of SARS-CoV–2 in seminal plasma and spermatozoa fractions of human sperm samples? SUMMARY ANSWER: This RT-PCR assay showed high sensibility, repeatability and reproducibility for SARS-CoV–2 detection in seminal plasma and spermatozoa fractions, with a detection limit of 17 genomes/reaction. WHAT IS KNOWN ALREADY: SARS-CoV–2 pandemic brings numerous concerns, such as the safety of gametes for patients undergoing assisted reproductive technologies, fertility preservation or sperm donation. Transient viremia and expression of SARS-CoV–2 receptors in testis and accessory glands bring the question of the presence of the virus in sperm samples. Moreover, the contamination during sperm collection may be possible. The few available studies about this issue mostly showed the absence of SARS-CoV–2 detection in semen of COVID–19 patients, except one reported study. All these studies performed SARS-CoV–2 detection with RT-PCR assays approved for naso-pharyngeal swabs, without a process specifically validated for semen fractions. STUDY DESIGN, SIZE, DURATION: Method validation was conducted between July 2020 and January 2021. SARS-CoV–2 direct detection was performed according to the French Society of Microbiology guidelines (SFM). Repeatability (n = 6), reproducibility (n = 3), limit of quantification (n = 2) and of detection (n = 6) were evaluated in seminal plasma (SP) and spermatozoa samples isolated after density gradient centrifugation and cryopreserved. In addition, variability of the whole analytical method efficiency was evaluated in samples of men with normal (n = 6) or altered sperm parameters (n = 6). PARTICIPANTS/MATERIALS, SETTING, METHODS: Samples were surplus semen obtained from men undergoing routine semen analysis after granting informed consent. Assays were performed on SP and frozen spermatozoa fractions. After automated RNA extraction (MGISP–960, MGI-Tech®), real-time RT-PCR was performed using the one-step multiplex TaqPath COVID–19 kit (ThermoFisher®) targeting three viral regions (ORF1, nucleocapsid-N and spike-S proteins). An exogenous internal control was added before RNA extraction. Positive samples and dilution ranges were prepared with a standard (SARS-CoV–2 inactivated virus, QnosticTM Randox®). MAIN RESULTS AND THE ROLE OF CHANCE: RT-PCR assay applied for human sperm samples has been previously validated and is routinely used for SARS-CoV–2 detection in naso-pharyngeal swabs. We evaluated the efficiency of RNA extraction and RT-PCR for SARS-CoV–2 detection in semen fractions. The qualitative and quantitative performance of the whole analytical method was validated with an accuracy profile for SP and spermatozoa fractions. Overall, for repeatability, the standard deviation (SD) of the cycle threshold (Ct) was lower than 0.40 for the strong positive sample and 0.50 for the low positive one. An exception was observed for the S target of the low positive SP samples (SD = 3) which was consistent with S being the less sensitive target of the assay. For reproducibility, SD of the Ct was lower than 0.30 for the strong positive sample and 0.80 for the low positive, except for the S target of the low positive (SD = 1.5). The linearity range was determined for N target, the most sensitive target of the RT-PCR assay. It layed between 5200 and 52 SARS-CoV–2 genomes/reaction. The limit of detection of the RT-PCR assay was 17 viral genomes/reaction. Equal efficiency of the assay was observed for SP and spermatozoa independently of semen parameters (normal and altered sperm parameters). Limitations, reasons for caution: Our detection method was validated for the whole process: RNA extraction (reagents and system), RT-PCR (reagents and thermocycler QuantStudio 5(TM)) and for both SP and frozen spermatozoa fractions. Variability might be observed with a different extraction system or a different type of biological sample. Wider implications of the findings: This validated RT-PCR assay enables accurate and reliable screening of SARS-CoV–2 in SP and spermatozoa fractions, mandatory to investigate the presence of the virus in semen samples of patients undergoing assisted reproductive techniques, fertility preservation or sperm donation, and to ensure viral safety in the cryobanking process during covid–19 pandemic. TRIAL REGISTRATION NUMBER: EudraCT 2020-A01409–30","Chabrolles, H; Pons, H; Chaput, L; Brebion, A; Fiot, M; Pereira, B; Henquell, C; Brugnon, F",Hum Reprod,680,13
60512,60512,60512,Correction to Lancet Infect Dis 2020; published online July 17. https://doi.org/10.1016/S1473-3099(20)30274-7.,23.111633,0.53259045,2020-07-30,"The neurotropic parasite Toxoplasma gondii is a globally distributed parasitic protozoan among mammalian hosts, including humans. During the course of infection, the CNS is the most commonly damaged organ among invaded tissues. The polymorphic rhoptry protein 18 (ROP18) is a key serine (Ser)/threonine (Thr) kinase that phosphorylates host proteins to modulate acute virulence. However, the basis of neurotropism and the specific substrates through which ROP18 exerts neuropathogenesis remain unknown. Using mass spectrometry, we performed proteomic analysis of proteins that selectively bind to active ROP18 and identified RTN1-C, an endoplasmic reticulum (ER) protein that is preferentially expressed in the CNS. We demonstrated that ROP18 is associated with the N-terminal portion of RTN1-C and specifically phosphorylates RTN1-C at Ser7/134 and Thr4/8/118. ROP18 phosphorylation of RTN1-C triggers ER stress-mediated apoptosis in neural cells. Remarkably, ROP18 phosphorylation of RTN1-C enhances glucose-regulated protein 78 (GRP78) acetylation by attenuating the activity of histone deacetylase (HDAC), and this event is associated with an increase of neural apoptosis. These results clearly demonstrate that both RTN1-C and HDACs are involved in T. gondii ROP18-mediated pathogenesis of encephalitis during Toxoplasma infection.","An, Ran; Tang, Yuewen; Chen, Lijian; Cai, Haijian; Lai, De-Hua; Liu, Kang; Wan, Lijuan; Gong, Linli; Yu, Li; Luo, Qingli; Shen, Jilong; Lun, Zhao-Rong; Ayala, Francisco J; Du, Jian",Proceedings of the National Academy of Sciences of the United States of America,680,20
