,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
12019,12019,12019,Reply to Modesto-Alapont et al.: Breaking Circular Thinking about the Value of Oxygenation,19.785627,12.558149,2020-07-15,"OBJECTIVES: Expound upon priorities for basic/translational science identified in a recent paper by a group of experts assigned by the Society of Critical Care Medicine and the European Society of Intensive Care Medicine. DATA SOURCES: Original paper, search of the literature. STUDY SELECTION: This study is selected by several members of the original task force with specific expertise in basic/translational science. Data extraction and data synthesis are not available. CONCLUSIONS: In the first of a series of follow-up reports to the original paper, several members of the original task force with specific expertise provided a more in-depth analysis of the five identified priorities directly related to basic/translational science. This analysis expounds on what is known about the question and what was identified as priorities for ongoing research. It is hoped that this analysis will aid the development of future research initiatives.","Deutschman, Clifford S.; Hellman, Judith; Roca, Ricard Ferrer; De Backer, Daniel; Coopersmith, Craig M.",Intensive Care Med Exp,629,12
60253,60253,60253,Increases in electroencephalogram and electromyogram variability are associated with an increased incidence of intraoperative somatic response.,19.353123,12.651221,2012,,"Padley, Guy J; Desai, Shivani S; Weaver, Chrissy; Price, Laura C; Arachchillage, Deepa J; Ridge, Carole A",Seminars in thrombosis and hemostasis,629,22
60639,60639,60639,Respiratory rate monitoring: characterizing performance for emerging technologies.,19.406446,12.492487,2014,"Novel coronavirus disease-19 (COVID-19) has widely spread all over the world and seriously threatened people's health. This disease is currently diagnosed by clinical features, chest computed tomography (CT) scan, and nucleic acid test of severe acute respiratory syndrome coronavirus (SARS-CoV-2). Recently, some studies have suggested parenchymal consolidation and air bronchogram in severe cases. However, the effective treatment for COVID-19 patients with bronchogram has not been discussed. Herein, we report a case of 47-year-old woman who suffered from COVID-19 with bronchogram. These findings revealed that the body temperature and clinical laboratory test all returned to normal after this patient received a prolonged treatment. Furthermore, chest CT showed the bronchogram and consolidation resolved and nucleic acid retest of SARS-CoV-2 was also negative. These results provide an important reference for treatment option of COVID-19 with bronchogram.","Qian, W-J; Li, L; Sun, L-Y; Shi, H-R; Liu, H; Jing, X",European review for medical and pharmacological sciences,629,1
62296,62296,62296,"What is ""the Flu""?",19.503145,12.425562,2020-09-15,,"Feinmann, Jane",BMJ,629,15
72366,72366,72366,Apparent Increase in COPD Mortality Likely an Artifact of Changes in Documentation and Coding.,19.686632,12.515871,2020-11-09,,"Pistelli, L; Sitzia, C; Carrara, M; Borlini, S; Tejada, M; Sammarco, G; Fulceri, F; Valaperta, R; Giubbilini, P; Rigolini, R; Rampoldi, B; Cornetta, M; Mazza, S; Corino, S D; Pettinato, A; Ferrari, S; Paduraru, C; Moroni, A; Jance, B; Costa, E; Corsi Romanelli, M M",Journal of biological regulators and homeostatic agents,629,9
77942,77942,77942,Prevention of airway fires: do not overlook the expired oxygen concentration.,19.338228,12.511997,2013,,"Packer, Greg; Bangash, Mansoor N",Alimentary pharmacology & therapeutics,629,27
79523,79523,79523,Nosocomial contamination of laryngoscope handles: challenging current guidelines.,19.336311,12.536367,2009,"OBJECTIVES Primary dysmenorrhea is a painful uterine contraction caused by endometrial laceration. Drug therapies and complementary medicine have been used to treat dysmenorrhea. The aim of this study was to investigate and offer an updated perspective on the treatments for dysmenorrhea. METHODS The present study was conducted in accordance with the PRISMA checklist for systematic reviews and meta-analyses. The required information was collected based on searches for the following keywords: treatment, primary dysmenorrhea, medicinal plants, chemical drugs, and herbs. Searches were performed on databases Pubmed, Web of Sciences, Scopus, Iran medex, and SID by March 2018 to find literature in the English and Persian languages on this subject without a time limit. RESULTS This review included 17 papers, 10 of which on complementary medicine, three on drug therapies, and four on acupuncture and acupressure. The largest and smallest samples had 303 and 24 patients, respectively. Length of treatment ranged from one to six months and the measures most commonly used in the studies were the visual analogue scale and clinical efficacy. Reported complications included gastrointestinal events, nausea, vomiting, diarrhea, abdominal pain, and liver and kidney disorders. CONCLUSION Medicinal plants, drugs, and acupressure seem to suppress pain by reducing the level of prostaglandins, mediating nitric oxide, increasing beta-endorphin levels, blocking the calcium channel, and enhancing circulatory flow through the uterine pathway. Further trials are required to confirm the benefits of the procedures described and ensure the absence of complications.","Sharghi, Maedeh; Mansurkhani, Shabnam Malekpour; Larky, Damoon Ashtary; Kooti, Wesam; Niksefat, Mehdi; Firoozbakht, Mohammad; Behzadifar, Masoud; Azami, Milad; Servatyari, Karo; Jouybari, Leila",JBRA assisted reproduction,629,31
83125,83125,83125,Randomized Trial Comparing Early and Late Administration of Rocuronium Before and After Checking Mask Ventilation in Patients With Normal Airways.,19.45253,12.521024,2019,"This study explored how ethnic Yazidi refugee women overcome adversity to promote psychosocial health and well-being within the context of U.S. resettlement. Nine Yazidi women participated in two small photovoice groups, each group lasting eight sessions (16 sessions total). Women discussed premigration and resettlement challenges, cultural strengths and resources, and strategies to overcome adversity. Yazidi women identified trauma and perceived loss of culture as primary stressors. Participants' resilience processes included using naan (as sustenance and symbol) to survive and thrive as well as by preserving an ethnoreligious identity. Findings suggest that women's health priorities and resilience-promoting strategies center on fostering a collective cultural, religious, and ethnic identity postmigration. Importantly, women used naan (bread) as a metaphor to index cultural values, experiences of distress, and coping strategies. We discuss implications for this in promoting refugees' mental and psychosocial health in U.S. resettlement.","Tippens, Julie A; Roselius, Kaitlin; Padasas, Irene; Khalaf, Gulie; Kohel, Kara; Mollard, Elizabeth; Sheikh, Izdihar Vianne",Qualitative health research,629,7
85486,85486,85486,MicroRNAs as Biomarkers in CS-resistant/Neutrophilic Asthma: Still a Long Way to Go!,19.536152,12.431908,2020-04-30,"INTRODUCTION Efficient adoption of clinically effective novel surgical innovations has great potential benefits for patients. Factors affecting the adoption of surgical innovation are not well understood and proposed models of adoption do not accurately correlate with historical evidence. This protocol is for a systematic review that aims to identify the qualitative evidence relating to surgeon views regarding the adoption of novel surgical innovation into clinical practice. METHODS AND ANALYSIS A systematic review following Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidance will be performed. Two independent reviewers will search the following databases: MEDLINE, Embase, Science Direct, Scopus, Web of Science and the Cochrane Library of Systematic Reviews. Inclusion criteria are studies which report on the views of surgeons who adopt a novel surgical innovation into clinical practice. Each article will be screened for inclusion and assessed according to a Critical Appraisal Skills Programme tool. Data will be synthesised and analysed according to thematic analysis. Given the anticipated yield of a small heterogeneous body of evidence meeting the eligibility criteria for the review, a narrative-based summary is planned. ETHICS AND DISSEMINATION This review does not require formal ethical approval as it does not involve direct patient contact or patient-identifiable data. The results of this review will be published in a peer-reviewed journal and presented at relevant conferences. The results will also inform an empirical qualitative study exploring surgeon and other stakeholder views regarding the introduction of novel surgical technology and procedures into clinical practice. PROSPERO REGISTRATION NUMBER CRD42017076715.","Lewis, Thomas L; Furness, Hugh N; Miller, George W; Parsons, Nicholas; Seers, Kate; Underwood, Martin; Metcalfe, Andrew J",BMJ open,629,26
89639,89639,89639,A Miss is as Good as a Mile: Ultrasound Estimation of Needle Angulation Cannot be Overlooked in Paramedian Spinal Approach.,19.390705,12.589517,2020-07-01,"BACKGROUND Chalazia are common inflammatory eyelid lesions, but their epidemiology remains understudied. This retrospective case-control study examined the prevalence, risk factors and geographic distribution of chalazia in a large veteran population. METHODS Data on all individuals seen at a Veterans Affairs (VA) clinic between October 2010 and October 2015 were extracted from the VA health database. Subjects were grouped based on International Classification of Diseases, Ninth Revision (ICD-9) code for chalazion. Univariable logistic regression modelling was used to identify clinical and demographic factors associated with chalazion presence, followed by multivariable modelling to examine which factors predicted risk concomitantly. All cases were mapped across the continental US using geographic information systems modelling to examine how prevalence rates varied geographically. RESULTS Overall, 208 720 of 3 453 944 (6.04%) subjects were diagnosed with chalazion during the study period. Prevalence was highest in coastal regions. The mean age of the population was 69.32±13.9 years and most patients were male (93.47%), white (77.13%) and non-Hispanic (93.72%). Factors associated with chalazion risk included smoking (OR=1.12, p<0.0005), conditions of the tear film (blepharitis (OR=4.84, p<0.0005), conjunctivitis (OR=2.78, p<0.0005), dry eye (OR=3.0, p<0.0005)), conditions affecting periocular skin (eyelid dermatitis (OR=2.95, p<0.0005), rosacea (OR=2.50, p<0.0005)), allergic conditions (history of allergies (OR=1.56, p<0.0005)) and systemic disorders (gastritis (OR=1.54, p<0.0005), irritable bowel syndrome (OR=1.45, p<0.0005), depression (OR=1.35, p<0.0005), anxiety (OR=1.31, p<0.0005)). These factors remained associated with chalazion risk when examined concomitantly. CONCLUSION Periocular skin, eyelid margin and tear film abnormalities were most strongly associated with risk for chalazion. The impact of environmental conditions on risk for chalazion represents an area in need of further study.","Patel, Sneh; Tohme, Natalia; Gorrin, Emmanuel; Kumar, Naresh; Goldhagen, Brian; Galor, Anat",The British journal of ophthalmology,629,29
