,title_x,publish_time_x,abstract,authors,journal,url,category
293,Diagnosis and management of drug-associated interstitial lung disease,2004-08-31,"Symptoms of drug-associated interstitial lung disease (ILD) are nonspecific and can be difficult to distinguish from a number of illnesses that commonly occur in patients with non-small-cell lung cancer (NSCLC) on therapy. Identification of drug involvement and differentiation from other illnesses is problematic, although radiological manifestations and clinical tests enable many of the alternative causes of symptoms in advanced NSCLC to be excluded. In lung cancer patients, high-resolution computed tomography (HRCT) is more sensitive than a chest radiograph in evaluating the severity and progression of parenchymal lung disease. Indeed, the use of HRCT imaging has led to the recognition of many distinct patterns of lung involvement and, along with clinical signs and symptoms, helps to predict both outcome and response to treatment. This manuscript outlines the radiology of drug-associated ILD and its differential diagnosis in NSCLC. An algorithm that uses clinical tests to exclude alternative diagnoses is also described.","Müller, N L; White, D A; Jiang, H; Gemma, A",Br J Cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2750814/,139
617,Informational needs assessment of non‐Hodgkin lymphoma survivors and their physicians,2010-03-29,,"Friedman, Daphne R.; Coan, April D.; Smith, Sophia K.; Herndon, James E.; Abernethy, Amy P.",Am J Hematol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3160829/,139
861,Prognosis of hospitalized patients with 2009 H1N1 influenza in Spain: influence of neuraminidase inhibitors,2012-03-30,"BACKGROUND: The H1N1 influenza pandemic strain has been associated with a poor prognosis in hospitalized patients. The present report evaluates the factors influencing prognosis. METHODS: A total of 813 patients hospitalized with H1N1 influenza in 36 hospitals (nationwide) in Spain were analysed. Detailed histories of variables preceding hospital admission were obtained by interview, validating data on medications and vaccine with their attending physicians. Data on treatment and complications during hospital stay were recorded. As definition of poor outcome, the endpoints of death and admission to intensive care were combined; and as a further outcome, length of stay was used. RESULTS: The mean age was 38.5 years (SD 22.8 years). There were 10 deaths and 79 admissions to intensive care (combined, 88). The use of neuraminidase inhibitors was reported by 495 patients (60.9%). The variables significantly associated with a poor outcome were diabetes (OR = 2.21, 95% CI = 1.21–4.02), corticosteroid therapy (OR = 3.37, 95% CI = 1.39–8.20) and use of histamine-2 receptor antagonists (OR = 2.68, 95% CI = 1.14–6.36), while the use of neuraminidase inhibitors (OR = 0.57, 95% CI = 0.34–0.94) was protective. Neuraminidase inhibitors within the first 2 days after the influenza onset reduced hospital stay by a mean of 1.9 days (95% CI = 4.7–6.6). CONCLUSIONS: The use of neuraminidase inhibitors decreases the length of hospital stay and admission to intensive care and/or death.","Delgado-Rodríguez, Miguel; Castilla, Jesús; Godoy, Pere; Martín, Vicente; Soldevila, Nuria; Alonso, Jordi; Astray, Jenaro; Baricot, Maretva; Cantón, Rafael; Castro, Ady; Gónzález-Candelas, Fernando; Mayoral, José María; Quintana, José María; Pumarola, Tomás; Tamames, Sonia; Sáez, Marc; Domínguez, Angela",J Antimicrob Chemother,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3370819/,139
1130,ACE2-Ang-(1-7)-Mas Axis in Brain: A Potential Target for Prevention and Treatment of Ischemic Stroke,2013-03-11,"The renin-angiotensin system (RAS) in brain is a crucial regulator for physiological homeostasis and diseases of cerebrovascular system, such as ischemic stroke. Overactivation of brain Angiotensin-converting enzyme (ACE) - Angiotensin II (Ang II) - Angiotensin II type 1 receptor (AT(1)R) axis was found to be involved in the progress of hypertension, atherosclerosis and thrombogenesis, which increased the susceptibility to ischemic stroke. Besides, brain Ang II levels have been revealed to be increased in ischemic tissues after stroke, and contribute to neural damage through elevating oxidative stress levels and inducing inflammatory response in the ischemic hemisphere via AT(1)R. In recent years, new components of RAS have been discovered, including ACE2, Angiotensin-(1–7) [Ang-(1-7)] and Mas, which constitute ACE2-Ang-(1-7)-Mas axis. ACE2 converts Ang II to Ang-(1-7), and Ang-(1-7) binds with its receptor Mas, exerting benefical effects in cerebrovascular disease. Through interacting with nitric oxide and bradykinin, Ang-(1-7) could attenuate the development of hypertension and the pathologic progress of atherosclerosis. Besides, its antithrombotic activity also prevents thrombogenic events, which may contribute to reduce the risk of ischemic stroke. In addition, after ischemia insult, ACE2-Ang-(1-7)-Mas has been shown to reduce the cerebral infarct size and improve neurological deficits through its antioxidative and anti-inflammatory effects. Taken together, activation of the ACE2-Ang-(1-7)-Mas axis may become a novel therapeutic target in prevention and treatment of ischemia stroke, which deserves further investigations.","Jiang, Teng; Gao, Li; Lu, Jie; Zhang, Ying-Dong",Curr Neuropharmacol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3637674/,139
1131,Baicalein Reduces Airway Injury in Allergen and IL-13 Induced Airway Inflammation,2013-04-30,"BACKGROUND: Baicalein, a bioflavone present in the dry roots of Scutellaria baicalensis Georgi, is known to reduce eotaxin production in human fibroblasts. However, there are no reports of its anti-asthma activity or its effect on airway injury. METHODOLOGY/PRINCIPAL FINDINGS: In a standard experimental asthma model, male Balb/c mice that were sensitized with ovalbumin (OVA), treated with baicalein (10 mg/kg, ip) or a vehicle control, either during (preventive use) or after OVA challenge (therapeutic use). In an alternate model, baicalein was administered to male Balb/c mice which were given either IL-4 or IL-13 intranasally. Features of asthma were determined by estimating airway hyperresponsiveness (AHR), histopathological changes and biochemical assays of key inflammatory molecules. Airway injury was determined with apoptotic assays, transmission electron microscopy and assessing key mitochondrial functions. Baicalein treatment reduced AHR and inflammation in both experimental models. TGF-β(1), sub-epithelial fibrosis and goblet cell metaplasia, were also reduced. Furthermore, baicalein treatment significantly reduced 12/15-LOX activity, features of mitochondrial dysfunctions, and apoptosis of bronchial epithelia. CONCLUSION/SIGNIFICANCE: Our findings demonstrate that baicalein can attenuate important features of asthma, possibly through the reduction of airway injury and restoration of mitochondrial function.","Mabalirajan, Ulaganathan; Ahmad, Tanveer; Rehman, Rakhshinda; Leishangthem, Geeta Devi; Dinda, Amit Kumar; Agrawal, Anurag; Ghosh, Balaram; Sharma, Surendra Kumar",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3639905/,139
1258,Therapy and prophylaxis of opportunistic infections in HIV-infected patients: a guideline by the German and Austrian AIDS societies (DAIG/ÖAG) (AWMF 055/066),2013-09-14,"INTRODUCTION: There was a growing need for practical guidelines for the most common OIs in Germany and Austria under consideration of the local epidemiological conditions. MATERIALS AND METHODS: The German and Austrian AIDS societies developed these guidelines between March 2010 and November 2011. A structured Medline research was performed for 12 diseases, namely Immune reconstitution inflammatory syndrome, Pneumocystis jiroveci pneumonia, cerebral toxoplasmosis, cytomegalovirus manifestations, candidiasis, herpes simplex virus infections, varizella zoster virus infections, progressive multifocal leucencephalopathy, cryptosporidiosis, cryptococcosis, nontuberculosis mycobacteria infections and tuberculosis. Due to the lack of evidence by randomized controlled trials, part of the guidelines reflects expert opinions. The German version was accepted by the German and Austrian AIDS Societies and was previously published by the Arbeitsgemeinschaft der Wissenschaftlichen Medizinischen Fachgesellschaften (AWMF; German Association of the Scientific Medical Societies). CONCLUSION: The review presented here is a translation of a short version of the German–Austrian Guidelines of opportunistic infections in HIV patients. These guidelines are well-accepted in a clinical setting in both Germany and Austria. They lead to a similar treatment of a heterogeneous group of patients in these countries.","Thoden, J.; Potthoff, A.; Bogner, J. R.; Brockmeyer, N. H.; Esser, S.; Grabmeier-Pfistershammer, K.; Haas, B.; Hahn, K.; Härter, G.; Hartmann, M.; Herzmann, C.; Hutterer, J.; Jordan, A. R.; Lange, C.; Mauss, S.; Meyer-Olson, D.; Mosthaf, F.; Oette, M.; Reuter, S.; Rieger, A.; Rosenkranz, T.; Ruhnke, M.; Schaaf, B.; Schwarze, S.; Stellbrink, H. J.; Stocker, H.; Stoehr, A.; Stoll, M.; Träder, C.; Vogel, M.; Wagner, D.; Wyen, C.; Hoffmann, C.",Infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3776256/,139
1653,Autopsy analyses in acute exacerbation of idiopathic pulmonary fibrosis,2014-09-01,"BACKGROUND: Acute exacerbation of idiopathic pulmonary fibrosis (AE-IPF) is associated with high mortality. However, few studies have so far reviewed analyses of autopsy findings in patients with AE-IPF. METHODS: We retrospectively reviewed 52 consecutive patients with AE-IPF who underwent autopsies at five university hospitals and one municipal hospital between 1999 and 2013. The following variables were abstracted from the medical records: demographic and clinical data, autopsy findings and complications during the clinical course until death. RESULTS: The median age at autopsy was 71 years (range 47–86 years), and the subjects included 38 (73.1%) males. High-dose corticosteroid therapy was initiated in 45 (86.5%) patients after AE-IPF. The underling fibrotic lesion was classified as having the usual interstitial pneumonia (UIP) pattern in all cases. Furthermore, 41 (78.8%) patients had diffuse alveolar damage (DAD), 15 (28.8%) exhibited pulmonary hemorrhage, nine (17.3%) developed pulmonary thromboembolism and six (11.5%) were diagnosed with lung carcinoma. In addition, six (11.5%) patients developed pneumothorax prior to death and 26 (53.1%) developed diabetes that required insulin treatment after the administration of high-dose corticosteroid therapy. In addition, 15 (28.8%) patients presented with bronchopneumonia during their clinical course and/or until death, including fungal (seven, 13.5%), cytomegalovirus (six, 11.5%) and bacterial (five, 9.6%) infections. CONCLUSIONS: The pathological findings in patients with AE-IPF represent not only DAD, but also a variety of pathological conditions. Therefore, making a diagnosis of AE-IPF is often difficult, and the use of cautious diagnostic approaches is required for appropriate treatment.","Oda, Keishi; Ishimoto, Hiroshi; Yamada, Sohsuke; Kushima, Hisako; Ishii, Hiroshi; Imanaga, Tomotoshi; Harada, Tatsuhiko; Ishimatsu, Yuji; Matsumoto, Nobuhiro; Naito, Keisuke; Yatera, Kazuhiro; Nakazato, Masamitsu; Kadota, Jun-ichi; Watanabe, Kentaro; Kohno, Shigeru; Mukae, Hiroshi",Respir Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4243719/,139
1678,Novel PDE4 Inhibitors Derived from Chinese Medicine Forsythia,2014-12-30,"Cyclic adenosine monophosphate (cAMP) is a crucial intracellular second messenger molecule that converts extracellular molecules to intracellular signal transduction pathways generating cell- and stimulus-specific effects. Importantly, specific phosphodiesterase (PDE) subtypes control the amplitude and duration of cAMP-induced physiological processes and are therefore a prominent pharmacological target currently used in a variety of fields. Here we tested the extracts from traditional Chinese medicine, Forsythia suspense seeds, which have been used for more than 2000 years to relieve respiratory symptoms. Using structural-functional analysis we found its major lignin, Forsynthin, acted as an immunosuppressant by inhibiting PDE4 in inflammatory and immune cell. Moreover, several novel, selective small molecule derivatives of Forsythin were tested in vitro and in murine models of viral and bacterial pneumonia, sepsis and cytokine-driven systemic inflammation. Thus, pharmacological targeting of PDE4 may be a promising strategy for immune-related disorders characterized by amplified host inflammatory response.","Coon, Tiffany A.; McKelvey, Alison C.; Weathington, Nate M.; Birru, Rahel L.; Lear, Travis; Leikauf, George D.; Chen, Bill B.",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4280171/,139
2401,Bibliometric analysis of global scientific research on carbapenem resistance (1986–2015),2016-09-23,"BACKGROUND: Antimicrobial resistance is a global public health challenge and carbapenem resistance, in particular, is considered an urgent global health threat. This study was carried out to give a bibliometric overview of literature on carbapenem resistance. In specific, number of publications, top productive countries and institutes, highly cited articles, citation analysis, co-authorships, international collaboration, top active authors, and journals publishing articles on carbapenem resistance were analyzed and discussed. METHODS: Specific keywords pertaining to carbapenem resistance were used in Scopus database. Quantitative and qualitative analysis of retrieved data were presented using appropriate bibliometric indicators and visualization maps. RESULTS: A total of 2617 journal articles were retrieved. The average number of citations per article was of 21.47. The growth of publications showed a dramatic increase from 2008 to 2015. Approximately 9 % of retrieved articles on carbapenem resistance were published in Antimicrobial Agents and Chemotherapy journal. Retrieved articles were published by 102 different countries. The United States of America (USA) contributed most with 437 (16.70 %) articles followed by China with 257 (9.82 %) articles. When productivity was stratified by population size, Greece ranked first followed by France. Greece also ranked first when data were stratified by gross domestic product (GDP). Asian countries have lesser international collaboration compared with other countries in the top ten list. Five of top ten productive institutes were Europeans (France, the UK, Greece, Italy, and Switzerland) and two were Asians (China and South Korea). Other active institutes included an Israeli and a Brazilian institute. Four of the top ten cited articles were published in Antimicrobial Agents and Chemotherapy journal and two were published in The Lancet Infectious Diseases. CONCLUSION: There was a dramatic increase in number of publications on carbapenem resistance in the past few years. These publications were produced from different world regions including Asia, Europe, Middle East, and Latin America. International collaboration needs to be encouraged particularly for researchers in Asia. Molecular biology and epidemiology dominated the theme of the top ten cited articles on carbapenem resistance. This bibliometric study will hopefully help health policy makers in planning future research and allocating funds pertaining to carbapenem resistance.","Sweileh, Waleed M.; Shraim, Naser Y.; Al-Jabi, Samah W.; Sawalha, Ansam F.; AbuTaha, Adham S.; Zyoud, Sa’ed H.",Ann Clin Microbiol Antimicrob,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5035509/,139
3705,An outbreak of leptospirosis with predominant cardiac involvement: a case series,2019-03-18,"BACKGROUND: Severe leptospirosis is known to cause multi organ dysfunction including cardiac involvement. In the clinical setting with limited resources, high degree of suspicion is needed to diagnose cardiac involvement including myocarditis. Although myocarditis is not reported as a common complication due to lack of diagnostic facilities, there are evidence to support myocarditis is more prevalent in post mortem studies of patients died due to leptospirosis. We present a case series of severe leptospirosis with cardiac involvement observed during a period of one month at Colombo-North Teaching Hospital, Sri Lanka. CASE PRESENTATION: We report here five patients with severe leptospirosis complicated with cardiac involvement, admitted to a single medical ward, Colombo-North Teaching Hospital, Sri Lanka during a one-month period. Out of six suspected leptospirosis patients admitted during that period, five in a raw developed severe leptospirosis with cardiac involvement. In this case series, four patients were confirmed serologically or quantitative PCR and one patient had possible leptospirosis. All patients developed shock during their course of illness. Two patients developed rapid atrial fibrillation. One patient had dynamic T wave changes in ECG and the other two had sinus tachycardia. Two patients had evidence of myocarditis in 2D echocardiogram, whereas other two patients had nonspecific findings and one patient had normal 2D echocardiogram. All five patients had elevated cardiac troponin I titre and it was normalized with the recovery. All five patients developed acute kidney injury. Four patients needed inotropic/vasopressor support to maintain mean arterial pressure and one patient recovered from shock with fluid resuscitation. All patients were recovered from their illness and repeat 2D echocardiograms after recovery did not show residual complications. One patient had serologically proven dengue co-infection with leptospirosis. CONCLUSIONS: Myocarditis and cardiac involvement in leptospirosis may be overlooked due to non-specific clinical findings and co-existing multi-organ dysfunction. Atypical presentation of this case series may be due to micro-geographic variation and unusual outbreak of leptospirosis. Co-infection of dengue with leptospirosis should be considered in managing patients especially in endemic areas.","Jayathilaka, P. G. N. S.; Mendis, A. S. V.; Perera, M. H. M. T. S.; Damsiri, H. M. T.; Gunaratne, A. V. C.; Agampodi, Suneth Buddhika",BMC Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6423826/,139
