,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
248,248,248,A Statistical Framework for the Adaptive Management of Epidemiological Interventions,14.262273,4.8375363,2009-06-05,"BACKGROUND: Epidemiological interventions aim to control the spread of infectious disease through various mechanisms, each carrying a different associated cost. METHODOLOGY: We describe a flexible statistical framework for generating optimal epidemiological interventions that are designed to minimize the total expected cost of an emerging epidemic while simultaneously propagating uncertainty regarding the underlying disease model parameters through to the decision process. The strategies produced through this framework are adaptive: vaccination schedules are iteratively adjusted to reflect the anticipated trajectory of the epidemic given the current population state and updated parameter estimates. CONCLUSIONS: Using simulation studies based on a classic influenza outbreak, we demonstrate the advantages of adaptive interventions over non-adaptive ones, in terms of cost and resource efficiency, and robustness to model misspecification.","Merl, Daniel; Johnson, Leah R.; Gramacy, Robert B.; Mangel, Marc",PLoS One,122,1
488,488,488,Annual Symposium of the Society for the Study of Inborn Errors of Metabolism,14.357448,6.72333,2011-07-26,,,J Inherit Metab Dis,122,1
494,494,494,Travel Patterns in China,14.309355,4.838309,2011-02-02,"The spread of infectious disease epidemics is mediated by human travel. Yet human mobility patterns vary substantially between countries and regions. Quantifying the frequency of travel and length of journeys in well-defined population is therefore critical for predicting the likely speed and pattern of spread of emerging infectious diseases, such as a new influenza pandemic. Here we present the results of a large population survey undertaken in 2007 in two areas of China: Shenzhen city in Guangdong province, and Huangshan city in Anhui province. In each area, 10,000 randomly selected individuals were interviewed, and data on regular and occasional journeys collected. Travel behaviour was examined as a function of age, sex, economic status and home location. Women and children were generally found to travel shorter distances than men. Travel patterns in the economically developed Shenzhen region are shown to resemble those in developed and economically advanced middle income countries with a significant fraction of the population commuting over distances in excess of 50 km. Conversely, in the less developed rural region of Anhui, travel was much more local, with very few journeys over 30 km. Travel patterns in both populations were well-fitted by a gravity model with a lognormal kernel function. The results provide the first quantitative information on human travel patterns in modern China, and suggest that a pandemic emerging in a less developed area of rural China might spread geographically sufficiently slowly for containment to be feasible, while spatial spread in the more economically developed areas might be expected to be much more rapid, making containment more difficult.","Garske, Tini; Yu, Hongjie; Peng, Zhibin; Ye, Min; Zhou, Hang; Cheng, Xiaowen; Wu, Jiabing; Ferguson, Neil",PLoS One,122,1
511,511,511,Nursing heroism in the 21(st )Century',14.378039,4.7488055,2011-02-16,"BACKGROUND: The Vivian Bullwinkel Oration honours the life and work of an extraordinary nurse. Given her story and that of her World War II colleagues, the topic of nursing heroism in the 21(st )century could not be more germane. DISCUSSION: Is heroism a legitimate part of nursing, or are nurses simply 'just doing their job' even when facing extreme personal danger? In this paper I explore the place and relevance of heroism in contemporary nursing. I propose that nursing heroism deserves a broader appreciation and that within the term lie many hidden, 'unsung' or 'unrecorded' heroisms. I also challenge the critiques of heroism that would condemn it as part of a 'militarisation' of nursing. Finally, I argue that nursing needs to be more open in celebrating our heroes and the transformative power of nursing achievements. SUMMARY: The language of heroism may sound quaint by 21(st )Century standards but nursing heroism is alive and well in the best of our contemporary nursing ethos and practice.","Darbyshire, Philip",BMC Nurs,122,1
1075,1075,1075,Enhancing Bioaerosol Sampling by Andersen Impactors Using Mineral-Oil-Spread Agar Plate,14.404413,5.096416,2013-02-27,"As a bioaerosol sampling standard, Andersen type impactor is widely used since its invention in 1950s, including the investigation of the anthrax attacks in the United States in 2001. However, its related problems such as impaction and desiccation stress as well as particle bounce have not been solved. Here, we improved its biological collection efficiencies by plating a mineral oil layer (100 µL) onto the agar plate. An Andersen six-stage sampler and a BioStage impactor were tested with mineral-oil-spread agar plates in collecting indoor and outdoor bacterial and fungal aerosols. The effects of sampling times (5, 10 and 20 min) were also studied using the BioStage impactor when sampling environmental bioaerosols as well as aerosolized Bacillus subtilis (G+) and Escherichia coli (G-). In addition, particle bounce reduction by mineral-oil-plate was also investigated using an optical particle counter (OPC). Experimental results revealed that use of mineral-oil-spread agar plate can substantially enhance culturable bioaerosol recoveries by Andersen type impactors (p-values<0.05). The recovery enhancement was shown to depend on bioaerosol size, type, sampling time and environment. In general, more enhancements (extra 20%) were observed for last stage of the Andersen six-stage samplers compared to the BioStage impactor for 10 min sampling. When sampling aerosolized B. subtilis, E. coli and environmental aerosols, the enhancement was shown to increase with increasing sampling time, ranging from 50% increase at 5 min to ∼100% at 20 min. OPC results indicated that use of mineral oil can effectively reduce the particle bounce with an average of 66% for 10 min sampling. Our work suggests that enhancements for fungal aerosols were primarily attributed to the reduced impaction stress, while for bacterial aerosols reduced impaction, desiccation and particle bounce played major roles. The developed technology can readily enhance the agar-based techniques including those high volume portable samplers for bioaerosol monitoring.","Xu, Zhenqiang; Wei, Kai; Wu, Yan; Shen, Fangxia; Chen, Qi; Li, Mingzhen; Yao, Maosheng",PLoS One,122,1
2068,2068,2068,A simple novel device for air sampling by electrokinetic capture,14.526724,5.145865,2015-12-27,"BACKGROUND: A variety of different sampling devices are currently available to acquire air samples for the study of the microbiome of the air. All have a degree of technical complexity that limits deployment. Here, we evaluate the use of a novel device, which has no technical complexity and is easily deployable. RESULTS: An air-cleaning device powered by electrokinetic propulsion has been adapted to provide a universal method for collecting samples of the aerobiome. Plasma-induced charge in aerosol particles causes propulsion to and capture on a counter-electrode. The flow of ions creates net bulk airflow, with no moving parts. A device and electrode assembly have been re-designed from air-cleaning technology to provide an average air flow of 120 lpm. This compares favorably with current air sampling devices based on physical air pumping. Capture efficiency was determined by comparison with a 0.4 μm polycarbonate reference filter, using fluorescent latex particles in a controlled environment chamber. Performance was compared with the same reference filter method in field studies in three different environments. For 23 common fungal species by quantitative polymerase chain reaction (qPCR), there was 100 % sensitivity and apparent specificity of 87 %, with the reference filter taken as “gold standard.” Further, bacterial analysis of 16S RNA by amplicon sequencing showed equivalent community structure captured by the electrokinetic device and the reference filter. Unlike other current air sampling methods, capture of particles is determined by charge and so is not controlled by particle mass. We analyzed particle sizes captured from air, without regard to specific analyte by atomic force microscopy: particles at least as low as 100 nM could be captured from ambient air. CONCLUSIONS: This work introduces a very simple plug-and-play device that can sample air at a high-volume flow rate with no moving parts and collect particles down to the sub-micron range. The performance of the device is substantially equivalent to capture by pumping through a filter for microbiome analysis by quantitative PCR and amplicon sequencing.","Gordon, Julian; Gandhi, Prasanthi; Shekhawat, Gajendra; Frazier, Angel; Hampton-Marcell, Jarrad; Gilbert, Jack A.",Microbiome,122,1
2441,2441,2441,Exposure science in an age of rapidly changing climate: challenges and opportunities,14.463667,4.861851,2016-08-03,"Climate change is anticipated to alter the production, use, release, and fate of environmental chemicals, likely leading to increased uncertainty in exposure and human health risk predictions. Exposure science provides a key connection between changes in climate and associated health outcomes. The theme of the 2015 Annual Meeting of the International Society of Exposure Science—Exposures in an Evolving Environment—brought this issue to the fore. By directing attention to questions that may affect society in profound ways, exposure scientists have an opportunity to conduct “consequential science”—doing science that matters, using our tools for the greater good and to answer key policy questions, and identifying causes leading to implementation of solutions. Understanding the implications of changing exposures on public health may be one of the most consequential areas of study in which exposure scientists could currently be engaged. In this paper, we use a series of case studies to identify exposure data gaps and research paths that will enable us to capture the information necessary for understanding climate change-related human exposures and consequent health impacts. We hope that paper will focus attention on under-developed areas of exposure science that will likely have broad implications for public health.","LaKind, Judy S; Overpeck, Jonathan; Breysse, Patrick N; Backer, Lorrie; Richardson, Susan D; Sobus, Jon; Sapkota, Amir; Upperman, Crystal R; Jiang, Chengsheng; Beard, C Ben; Brunkard, J M; Bell, Jesse E; Harris, Ryan; Chretien, Jean-Paul; Peltier, Richard E; Chew, Ginger L; Blount, Benjamin C",J Expo Sci Environ Epidemiol,122,7
2784,2784,2784,Are disease reservoirs special? Taxonomic and life history characteristics,14.557355,5.0609694,2017-07-13,"Pathogens that spill over between species cause a significant human and animal health burden. Here, we describe characteristics of animal reservoirs that are required for pathogen spillover. We assembled and analyzed a database of 330 disease systems in which a pathogen spills over from a reservoir of one or more species. Three-quarters of reservoirs included wildlife, and 84% included mammals. Further, 65% of pathogens depended on a community of reservoir hosts, rather than a single species, for persistence. Among mammals, the most frequently identified reservoir hosts were rodents, artiodactyls, and carnivores. The distribution among orders of mammalian species identified as reservoirs did not differ from that expected by chance. Among disease systems with high priority pathogens and epidemic potential, we found birds, primates, and bats to be overrepresented. We also analyzed the life history traits of mammalian reservoir hosts and compared them to mammals as a whole. Reservoir species had faster life history characteristics than mammals overall, exhibiting traits associated with greater reproductive output rather than long-term survival. Thus, we find that in many respects, reservoirs of spillover pathogens are indeed special. The described patterns provide a useful resource for studying and managing emerging infectious diseases.","Plourde, Benjamin T.; Burgess, Tristan L.; Eskew, Evan A.; Roth, Tara M.; Stephenson, Nicole; Foley, Janet E.",PLoS One,122,17
3624,3624,3624,"Quality and quantity of dromedary camel DNA sampled from whole-blood, saliva, and tail-hair",14.444881,5.0636535,2019-01-31,"Camels are livestock with unique adaptations to hot-arid regions. To effectively study camel traits, a biobank of camel DNA specimens with associated biological information is needed. We examined whole-blood, saliva (buccal swabs), and tail-hair follicle samples to determine which is the best source for establishing a DNA biobank. We inspected five amounts of each of whole-blood, buccal swabs, and tail-hair follicles in nine camels, both qualitatively via gel electrophoresis and quantitatively using a NanoDrop spectrophotometer. We also tested the effects of long term-storage on the quality and quantity of DNA, and measured the rate of degradation, by analyzing three buccal swab samples and 30 tail-hair follicles over a period of nine months. Good quality DNA, in the form of visible large size DNA bands, was extracted from all three sources, for all five amounts. The five volumes of whole-blood samples (20–100μl) provided ~0.4–3.6 μg, the five quantities of buccal swabs (1–5) produced ~0.1–12 μg, while the five amounts of tail-hair follicles (10–50) resulted in ~0.7–25 μg. No differences in the rate of degradation of buccal swab and tail-hair follicle DNA were detected, but there was clearly greater deterioration in the quality of DNA extracted from buccal swabs when compared to tail-hair follicles. We recommend using tail-hair samples for camel DNA biobanking, because it resulted in both an adequate quality and quantity of DNA, along with its ease of collection, transportation, and storage. Compared to its success in studies of other domesticated animals, we anticipate that using ~50 tail-hair follicles will provide sufficient DNA for sequencing or SNP genotyping.","Alhaddad, Hasan; Maraqa, Tasneem; Alabdulghafour, Suha; Alaskar, Huda; Alaqeely, Randa; Almathen, Faisal; Alhajeri, Bader H.",PLoS One,122,1
3639,3639,3639,Estimation in emerging epidemics: biases and remedies,14.581874,5.1326914,2019-01-16,"When analysing new emerging infectious disease outbreaks, one typically has observational data over a limited period of time and several parameters to estimate, such as growth rate, the basic reproduction number R(0), the case fatality rate and distributions of serial intervals, generation times, latency and incubation times and times between onset of symptoms, notification, death and recovery/discharge. These parameters form the basis for predicting a future outbreak, planning preventive measures and monitoring the progress of the disease outbreak. We study inference problems during the emerging phase of an outbreak, and point out potential sources of bias, with emphasis on: contact tracing backwards in time, replacing generation times by serial intervals, multiple potential infectors and censoring effects amplified by exponential growth. These biases directly affect the estimation of, for example, the generation time distribution and the case fatality rate, but can then propagate to other estimates such as R(0) and growth rate. We propose methods to remove or at least reduce bias using statistical modelling. We illustrate the theory by numerical examples and simulations.","Britton, Tom; Scalia Tomba, Gianpaolo",J R Soc Interface,122,1
