,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
319,319,319,Breaking the Waves: Modelling the Potential Impact of Public Health Measures to Defer the Epidemic Peak of Novel Influenza A/H1N1,20.83486,0.2523269,2009-12-21,"BACKGROUND: On June 11, 2009, the World Health Organization declared phase 6 of the novel influenza A/H1N1 pandemic. Although by the end of September 2009, the novel virus had been reported from all continents, the impact in most countries of the northern hemisphere has been limited. The return of the virus in a second wave would encounter populations that are still nonimmune and not vaccinated yet. We modelled the effect of control strategies to reduce the spread with the goal to defer the epidemic wave in a country where it is detected in a very early stage. METHODOLOGY/PRINCIPAL FINDINGS: We constructed a deterministic SEIR model using the age distribution and size of the population of Germany based on the observed number of imported cases and the early findings for the epidemiologic characteristics described by Fraser (Science, 2009). We propose a two-step control strategy with an initial effort to trace, quarantine, and selectively give prophylactic treatment to contacts of the first 100 to 500 cases. In the second step, the same measures are focused on the households of the next 5,000 to 10,000 cases. As a result, the peak of the epidemic could be delayed up to 7.6 weeks if up to 30% of cases are detected. However, the cumulative attack rates would not change. Necessary doses of antivirals would be less than the number of treatment courses for 0.1% of the population. In a sensitivity analysis, both case detection rate and the variation of R0 have major effects on the resulting delay. CONCLUSIONS/SIGNIFICANCE: Control strategies that reduce the spread of the disease during the early phase of a pandemic wave may lead to a substantial delay of the epidemic. Since prophylactic treatment is only offered to the contacts of the first 10,000 cases, the amount of antivirals needed is still very limited.","an der Heiden, Matthias; Buchholz, Udo; Krause, Gérard; Kirchner, Göran; Claus, Hermann; Haas, Walter H.",PLoS One,151,30
1217,1217,1217,Steps to a Sustainable Public Health Surveillance Enterprise A Commentary from the International Society for Disease Surveillance,20.621098,0.38106456,2013-07-01,"More than a decade into the 21(st) century, the ability to effectively monitor community health status, as well as forecast, detect, and respond to disease outbreaks and other events of public health significance, remains a major challenge. As an issue that affects population health, economic stability, and global security, the public health surveillance enterprise warrants the attention of decision makers at all levels. Public health practitioners responsible for surveillance functions are best positioned to identify the key elements needed for creating and maintaining effective and sustainable surveillance systems. This paper presents the recommendations of the Sustainable Surveillance Workgroup convened by the International Society for Disease Surveillance (ISDS) to identify strategies for building, strengthening, and maintaining surveillance systems that are equipped to provide data continuity and to handle both established and new data sources and public health surveillance practices.","Mirza, Nabila; Reynolds, Tera; Coletta, Michael; Suda, Katie; Soyiri, Ireneous; Markle, Ariana; Leopold, Henry; Lenert, Leslie; Samoff, Erika; Siniscalchi, Alan; Streichert, Laura",Online J Public Health Inform,151,30
1706,1706,1706,Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited,20.615553,0.27503645,2015-01-23,,"Fouchier, Ron A. M.",mBio,151,30
2023,2023,2023,The Return of Lombroso? Ethical Aspects of (Visions of) Preventive Forensic Screening,20.79004,0.3806747,2015-01-28,"The vision of legendary criminologist Cesare Lombroso to use scientific theories of individual causes of crime as a basis for screening and prevention programmes targeting individuals at risk for future criminal behaviour has resurfaced, following advances in genetics, neuroscience and psychiatric epidemiology. This article analyses this idea and maps its ethical implications from a public health ethical standpoint. Twenty-seven variants of the new Lombrosian vision of forensic screening and prevention are distinguished, and some scientific and technical limitations are noted. Some lures, biases and structural factors, making the application of the Lombrosian idea likely in spite of weak evidence are pointed out and noted as a specific type of ethical aspect. Many classic and complex ethical challenges for health screening programmes are shown to apply to the identified variants and the choice between them, albeit with peculiar and often provoking variations. These variations are shown to actualize an underlying theoretical conundrum in need of further study, pertaining to the relationship between public health ethics and the ethics and values of criminal law policy.","Munthe, Christian; Radovic, Susanna",Public Health Ethics,151,30
2320,2320,2320,Anticipating the Species Jump: Surveillance for Emerging Viral Threats,20.475277,0.14749764,2011-09-14,"Zoonotic disease surveillance is typically triggered after animal pathogens have already infected humans. Are there ways to identify high-risk viruses before they emerge in humans? If so, then how and where can identifications be made and by what methods? These were the fundamental questions driving a workshop to examine the future of predictive surveillance for viruses that might jump from animals to infect humans. Virologists, ecologists and computational biologists from academia, federal government and non-governmental organizations discussed opportunities as well as obstacles to the prediction of species jumps using genetic and ecological data from viruses and their hosts, vectors and reservoirs. This workshop marked an important first step towards envisioning both scientific and organizational frameworks for this future capability. Canine parvoviruses as well as seasonal H3N2 and pandemic H1N1 influenza viruses are discussed as exemplars that suggest what to look for in anticipating species jumps. To answer the question of where to look, prospects for discovering emerging viruses among wildlife, bats, rodents, arthropod vectors and occupationally exposed humans are discussed. Finally, opportunities and obstacles are identified and accompanied by suggestions for how to look for species jumps. Taken together, these findings constitute the beginnings of a conceptual framework for achieving a virus surveillance capability that could predict future species jumps.","Flanagan, M. L.; Parrish, C. R.; Cobey, S.; Glass, G. E.; Bush, R. M.; Leighton, T. J.",Zoonoses and Public Health,151,30
3958,3958,3958,Hepatitis E in southern Vietnam: Seroepidemiology in humans and molecular epidemiology in pigs,20.630255,0.08751264,2018-02-01,"Viral pathogens account for a significant proportion of the burden of emerging infectious diseases in humans. The Wellcome Trust-Vietnamese Initiative on Zoonotic Infections (WT-VIZIONS) is aiming to understand the circulation of viral zoonotic pathogens in animals that pose a potential risk to human health. Evidence suggests that human exposure and infections with hepatitis E virus (HEV) genotypes (GT) 3 and 4 results from zoonotic transmission. Hypothesising that HEV GT3 and GT4 are circulating in the Vietnamese pig population and can be transmitted to humans, we aimed to estimate the seroprevalence of HEV exposure in a population of farmers and the general population. We additionally performed sequence analysis of HEV in pig populations in the same region to address knowledge gaps regarding HEV circulation and to evaluate if pigs were a potential source of HEV exposure. We found a high prevalence of HEV GT3 viral RNA in pigs (19.1% in faecal samples and 8.2% in rectal swabs) and a high HEV seroprevalence in pig farmers (16.0%) and a hospital-attending population (31.7%) in southern Vietnam. The hospital population was recruited as a general-population proxy even though this particular population subgroup may introduce bias. The detection of HEV RNA in pigs indicates that HEV may be a zoonotic disease risk in this location, although a larger sample size is required to infer an association between HEV positivity in pigs and seroprevalence in humans.","Berto, A.; Pham, H. A.; Thao, T. T. N.; Vy, N. H. T.; Caddy, S. L.; Hiraide, R.; Tue, N. T.; Goodfellow, I.; Carrique-Mas, J. J.; Thwaites, G. E.; Baker, S.; Boni, M. F.",Zoonoses Public Health,151,30
4359,4359,4359,Canadian Newspaper Coverage of the A/H1N1 Vaccine Program,20.610168,0.10936748,2011-05-01,"OBJECTIVES: The A/H1N1 mass vaccination program in Canada garnered considerable attention from the media, including extensive newspaper coverage. Media reports have been shown to influence the public’s health care decisions, including vaccination choices. We analyzed Canadian newspapers’ portrayal of the A/H1N1 vaccine including mention of risks and benefits of the vaccine and whether the article supported, questioned or was neutral about the vaccine. METHODS: We compiled a data set of Canadian newspaper articles (N=234) and conducted a frequency content analysis to examine discussion and/or mention of evidence concerning vaccination, risks of the A/H1N1 virus and the vaccine, and tone of article in regards to the vaccination program in Canada. RESULTS: Reasons for getting vaccinated appeared in 71.8% of the articles, whereas only 18.4% provided reasons against getting vaccinated. Discussion of evidence to support claims for or against getting vaccinated appeared in only 27.8% and 6.8% of the articles, respectively. Risks associated with contracting the A/H1N1 virus were discussed in 49.6% of the articles and risks of the A/H1N1 vaccine were discussed in 12.4% of the articles. CONCLUSION: Newspaper coverage in Canada was largely supportive of the A/H1N1 mass vaccination program. However, serious risks associated with contracting the A/H1N1 virus were also frequently discussed in the print media. The news articles rarely presented direct evidence to support statements that the vaccine was safe, effective and properly tested. Known risks (such as potential allergic reactions and flu-like side effects) of the vaccine were rarely reported. The relationship between media portrayals and vaccine uptake warrants further research.","Rachul, Christen M.; Ries, Nola M.; Caulfield, Timothy",Can J Public Health,151,30
4369,4369,4369,"“Think Tank on the Future of Public Health in Canada”: Calgary, May 10, 2003",20.459053,0.23488112,2004-01-01,,"Frank, John; Di Ruggiero, Erica; Moloughney, Brent",Can J Public Health,151,30
4370,4370,4370,Fortune Favours the Prepared Mind: A National Perspective on Pandemic Preparedness,20.479912,0.37045226,2005-11-01,"The rapid spread of avian influenza H5N1 in Asia in late 2003 has moved the world to a new state of pandemic alert. The risk of further human cases will persist, as will opportunities for a pandemic virus to emerge. Therefore, Canada has taken a number of steps to strengthen national pandemic preparedness. Coordination has been fostered through the development of a national pandemic preparedness plan and ongoing development of systems and processes for national health emergency management. Specific areas of advancement include: enhancement of rapid surveillance and communication capacity, the pandemic vaccine strategy, acquisition of an antiviral stockpile, research prioritization, international collaboration, and an international meeting of Ministers of Health (October 2005) to enhance global cooperation and coordination in advance of a possible influenza pandemic. Key next steps include: publication of the 2005 edition of the Canadian Pandemic Influenza Plan; conducting emergency exercises to help strengthen planning at all levels and across health care, emergency management and NGO sectors; developing H5N1 vaccine and clinical trials; evaluating the need to supplement national antiviral stockpile; and undertaking public and key stakeholder consultations to provide further input into planning strategies and activities.","Tam, Theresa; Sciberras, Jill; Mullington, Beatrice; King, Arlene",Can J Public Health,151,30
5234,5234,5234,Biobanking and public health: is a human rights approach the tie that binds?,20.659737,0.40637457,2011-07-15,"Methicillin-resistant Staphylococcus aureus (MRSA) is able to persist not only in hospitals (with a high level of antimicrobial agent use) but also in the community (with a low level of antimicrobial agent use). The former is called hospital-acquired MRSA (HA-MRSA) and the latter community-acquired MRSA (CA-MRSA). It is believed MRSA clones are generated from S. aureus through insertion of the staphylococcal cassette chromosome mec (SCCmec), and outbreaks occur as they spread. Several worldwide and regional clones have been identified, and their epidemiological, clinical, and genetic characteristics have been described. CA-MRSA is likely able to survive in the community because of suitable SCCmec types (type IV or V), a clone-specific colonization/infection nature, toxin profiles (including Pantone-Valentine leucocidin, PVL), and narrow drug resistance patterns. CA-MRSA infections are generally seen in healthy children or young athletes, with unexpected cases of diseases, and also in elderly inpatients, occasionally surprising clinicians used to HA-MRSA infections. CA-MRSA spreads within families and close-contact groups or even through public transport, demonstrating transmission cores. Re-infection (including multifocal infection) frequently occurs, if the cores are not sought out and properly eradicated. Recently, attention has been given to CA-MRSA (USA300), which originated in the US, and is growing as HA-MRSA and also as a worldwide clone. CA-MRSA infection in influenza season has increasingly been noted as well. MRSA is also found in farm and companion animals, and has occasionally transferred to humans. As such, the epidemiological, clinical, and genetic behavior of CA-MRSA, a growing threat, is focused on in this study.","Yamamoto, Tatsuo; Nishiyama, Akihito; Takano, Tomomi; Yabe, Shizuka; Higuchi, Wataru; Razvina, Olga; Shi, Da",J Infect Chemother,151,30
