,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
10856,10856,10856,Mitteilungen des BDI,9.551674,2.0435567,2020-05-11,"The coronavirus disease 2019, SARS-COV-2 (the cause of COVID-19), has led to a worldwide shortage of personal protective equipment (PPE) and an increased stress on hospital resources, which has resulted in a spike in the anxiety of the frontline healthcare workers. News reports and information about the virus are rapidly changing. We present a case of a patient with COVID-19 who had a seizure-like spell for which an EEG was performed. In early to mid-March, there were no clear guidelines or recommendations available from neurodiagnostic-related organizations or hospitals on how to adapt procedure workflow to those with COVID-19. When caring for COVID-19 patients, as when caring for any patient with an infectious disease, it is hospital protocol to follow contact, droplet/airborne precautions by wearing appropriate PPE. However, because we knew very little about the coronavirus, this case was different. In this article, we discuss our experience with our EEG workflow and concerns for staff exposure. We then discuss our adaptations and modifications to our standard procedures and protocols. A time analysis comparing our standard EEG protocol with our modified COVID-19 protocol revealed a significant decrease in technologist exposure time (99 minutes versus 51 minutes), which theoretically would reduce the chance of virus transmission to our technologist. At this critical moment in time, we hope such modifications will allow us to continue delivering high quality patient care while optimizing resource utilization and above all keeping our technologists safe.","Haines, Seline; Caccamo, Amy; Chan, Fonda; Galaso, German; Catinchi, Alexis; Gupta, Puneet K.",Neurodiagn J,605,1
14792,14792,14792,Mitteilungen des BDI,9.407797,1.9924098,2021-01-20,"Multiplex polymerase chain reaction (PCR) has multiple applications in molecular biology, including developing new targeted next-generation sequencing (NGS) panels. We present NGS-PrimerPlex, an efficient and versatile command-line application that designs primers for different refined types of amplicon-based genome target enrichment. It supports nested and anchored multiplex PCR, redistribution among multiplex reactions of primers constructed earlier, and extension of existing NGS-panels. The primer design process takes into consideration the formation of secondary structures, non-target amplicons between all primers of a pool, primers and high-frequent genome single-nucleotide polymorphisms (SNPs) overlapping. Moreover, users of NGS-PrimerPlex are free from manually defining input genome regions, because it can be done automatically from a list of genes or their parts like exon or codon numbers. Using the program, the NGS-panel for sequencing the LRRK2 gene coding regions was created, and 354 DNA samples were studied successfully with a median coverage of 97.4% of target regions by at least 30 reads. To show that NGS-PrimerPlex can also be applied for bacterial genomes, we designed primers to detect foodborne pathogens Salmonella enterica, Escherichia coli O157:H7, Listeria monocytogenes, and Staphylococcus aureus considering variable positions of the genomes.","Kechin, Andrey; Borobova, Viktoria; Boyarskikh, Ulyana; Khrapov, Evgeniy; Subbotin, Sergey; Filipenko, Maxim",PLoS Comput Biol,605,1
22487,22487,22487,Ärztliches Berufsrecht. Hat ein Assistenzarzt bei Vertretung eines Chefarztes Anspruch auf Vergütung?,9.721292,2.177779,2004-05-29,,"Vahora, Jennifer; Arwady, M. Allison",Online J Public Health Inform,605,1
24807,24807,24807,Tracheobronchitis und Bronchiolitis,9.282946,2.3432698,2007,"Upper respiratory tract infections are the most common type of infectious diseases and a leading cause of outpatient illness (1,2).","Georgiev, Vassil St.","National Institute of Allergy and Infectious Diseases, NIH",605,1
25459,25459,25459,Impfungen,9.217863,2.1258435,2007,"Es war einmal der Wunsch, die Replikation von Viren besser zu verstehen oder gar zu entschlüsseln, um wirksame Präparate gegen virale Erkrankungen zu entwickeln. Paul Ehrlich hatte bereits 1908 die antibakterielle Wirkung von Arsphenamin und damit das erste Medikament gegen Syphilis, Alexander Fleming 1928 das Penicillin und Gerhard Domagk 1935 die Sulfonamide entdeckt. Alle drei erhielten für ihre Entdeckungen Nobelpreise und retteten mit ihren Entwicklungen wahrscheinlich Millionen von Menschen das Leben.","Limmroth, Volker",Betaferon&#x000ae;,605,1
25947,25947,25947,Infektionskrankheiten,9.3347225,2.182554,2010-01-07,"Necrotizing enterocolitis (NEC) is the most common life threatening surgical and medical emergency affecting the gastrointestinal tract encountered in the neonatal intensive care unit. NEC occurs in 2–5% of all preterm infants although the majority of cases develop in infants less than 36 weeks of gestational age. It has been noted that infants born at earlier gestational age, develop NEC at a later chronological age. The average age of onset of disease is 20.2 days for infants born less than 30 weeks of gestation whereas disease onset is reduced to 13.8 days for infants born at 31–33 weeks and 5.4 days for infants born after 34 weeks of gestation. Epidemiological studies have identifi ed multiple risk factors for NEC, although a history of hypoxia, asphyxia and the introduction of enteral feeding are characteristically associated with premature infants that develop NEC. Despite its predilection for premature infants, NEC has also been described in term infants particularly those with cyanotic heart disease. There is no clear evidence to suggest that geographical origin, ethnicity or gender alter the incidence of NEC.","Hunter, Catherine J.; Ford, Henri R.; Camerini, Victoria",Pediatric Surgery,605,1
26015,26015,26015,Tag 2: Infektionskrankheiten,9.718956,2.2007973,2016-09-17,"Many recombinant vaccines against novel (HIV, HCV) or ever-changing (influenza) infectious agents require the presence of adjuvants/delivery vehicles to induce strong immune responses. The necessity of their improvement led to the major effort towards development of vaccine delivery systems that are generally particulate (e.g., nano- and microparticles) and have comparable dimensions to the pathogens (viruses or bacteria). The mode of action of these adjuvants is not fully understood but implies the stimulation of the innate or antigen-specific immune responses, and/or the increase of antigen uptake or processing by antigen-presenting cells (APC). Moreover, enhancement of adjuvant activity through the use of micro- and nanoparticulate delivery systems often resulted from the synergistic effects producing immune responses stronger than those elicited by the adjuvant or delivery system alone. Among particulate adjuvants, biodegradable micro- and nanoparticles of poly(D,L-lactide-co-glycoside) (PLGA) or poly(D,L-lactide) (PLA) have been reported to enhance both humoral and cellular immune responses against an encapsulated protein antigen. Cationic and anionic polylactide co-glycolide (PLG) microparticles have been successfully used to adsorb a variety of agents, which include plasmid DNA, recombinant proteins and adjuvant active oligonucleotides and are also currently tested in several vaccine applications. Another approach envisions specific targeting of APC, especially peripheral DC and exploitation of particulate systems that are small enough for lymphatic uptake (polystyrene nanobeads). Micro- and nanoparticles offer the possibility of enhancement of their uptake by appropriate cells through manipulation of their surface properties. Still, questions regarding toxicity and molecular interaction between micro- and nano-particles and immune cells, tissues and whole organisms remain to be addressed. These risks and other possible side effects should be assessed in detail especially if mass-production and massive administration of such preparations is to be considered.","Ilyinskii, P.",Silicon Versus Carbon,605,1
26084,26084,26084,Komplementsystem und Komplementdefekte,9.435106,2.0218883,2014-07-25,"The immune defence mechanisms by which an organism combats viral infections can be divided into two systems. On the one hand, there are the unspecific, non-adaptive immune reactions, which recognize and eliminate invading foreign pathogens. This so-called natural or innate immune system becomes primarily active after a virus has overcome the external physical protection barriers of the body (skin, mucous membranes). It consists of dendritic cells, granulocytes, monocytes, macrophages and natural killer cells (NK cells). They have proteins that serve as receptors, e.g. Toll-like receptors (TLRs) and complement receptors, for specific structures of pathogens and for the soluble products of the innate immune system (acute-phase proteins, factors of the complement system, cytokines, chemokines and interferons). The effects and functions of cytokines, chemokines and interferons will be discussed separately in Chap. 8. The specific, adaptive immune response is the second line of defence, and is developed only during or after the establishment of an infection. It includes antibody-producing B cells – the humoral immune system – as well as T-helper (T(H)) cells and cytotoxic T lymphocytes, which collectively constitute the cellular defence system. The adaptive immune reactions can selectively recognize certain pathogen types or subtypes, and in the case of a reinfection, they are able to recognize the pathogens again and eliminate them. They are long-lasting and a subset of stimulated lymphocytes transform into memory cells during their development, which confers on the organism an efficient protective immunity against infections with the same pathogen. The systems of the specific and non-specific immune responses are in close contact with each other, particularly via cytokines, chemokines and interferons. An immune response is generally triggered by antigens. These may be the infectious pathogens, individual protein components or sugar structures. The immune system recognizes these as foreign, and thus can distinguish between endogenous and exogenous components. However, the antigens must be of a certain size to trigger different immune responses. Molecules with a molecular mass of less than 3–4 kDa are usually incapable of doing that.","Modrow, Susanne; Falke, Dietrich; Truyen, Uwe; Schätzl, Hermann",Molecular Virology,605,1
30728,30728,30728,Buchtipps,9.221722,2.1802297,2020-04-29,"Among the misinformation spread on social media is the idea that cocaine can fight the coronavirus. It's not clear where this is coming from — Russia? The State Department has already blamed Russia for false personas. Garlic and masturbation have been added to the mythology. Whether this is disinformation or misinformation is unclear. But it is playing into everyone's fear. These “cures” are not only not cures; they're dangerous. Well, cocaine is at least.",,,605,1
31849,31849,31849,Digital agieren gewinnt,9.500141,2.5465882,2020-04-29,"Neben den im vorangegangenen Kapitel besprochenen Krankheitsbildern gibt es im Rahmen der Durchführung eines Intensivtransportes Patienten, die nicht „krank“ im eigentlichen Sinne sind, jedoch aufgrund spezieller Entwicklungs-, Krankheits- oder Therapieverläufe einer besonderen Aufmerksamkeit bedürfen. Hierzu zählen normale Früh- und Neugeborene, Neugeborene mit angeborenen Herzfehlern oder Lungenversagen, und ebenso Patienten, bei denen eine Infektion mit therapieresistenten Erregern besteht.","Hecker, Uwe; Schramm, Christoph; Springer, Wolfgang; Tremml, Andreas",Praxis des Intensivtransports,605,1
