,title_x,publish_time_x,abstract,authors,journal,url,category
12512,The Impact of Receiving Pretravel Health Advice on the Prevention of Hajj-Related Illnesses Among Australian Pilgrims: Cohort Study,2020-07-14,"This work aimed to study the anti-bacterial, anti-biofilm and anti-oxidant potential effects of low molecular weight (LMW) peptides (Br-p) isolated from burdock (Arctium lappa L.) roots. We conducted a preliminary study to exclude or confirm the antibiotic activity of the LMW peptides fraction of this plant. Br-p were isolated using gel filtration and a 10 kDa cut-off membrane. The obtained peptides were identified by MALDI TOF/TOF. Antibacterial activity was tested against acne strains using diffusion tests, MIC and MBC. The fibroblast cytotoxicity of Br-p was tested, and the selectivity index (SI) value was determined. The fraction of 46 Br-p peptides isolated from burdock root with a molecular weight below 5000 Da and theoretic pI (isoelectric point) of 3.67–11.83 showed a narrow spectrum of activity against Gram-positive acne bacterial strains. One of the Br-p peptides assessed on MALDI RapidDeNovo was LRCDYGRFFASKSLYDPLKKRR cationic peptide. It was analogous to that contained in A. lappa protein, and theoretically it was matched as a peptide with antibiotic nature. Br-p did not show toxicity to fibroblasts in the tested concentration up to 10 mg/mL, obtaining CC(50) 10 mg/mL. The SI value for the tested Propionibacterium strains ranged from 160 to 320. Finally, an active dressing based on chitosan/alginate/genipin was prepared using freeze-drying. The formed dressing was evaluated for its anti-acne activity. To sum up: preliminary biological studies confirmed the anti-acne properties of the isolated peptide fraction from burdock root and pointed to the possibility of using it to create an active dressing on the skin.","Miazga-Karska, Malgorzata; Michalak, Katarzyna; Ginalska, Grazyna",Molecules,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7248785/,632
16172,Use of #SaludTues Tweetchats for the Dissemination of Culturally Relevant Information on Latino Health Equity: Exploratory Case Study,2021-03-01,"Although some studies have suggested the effectiveness of hyperbaric oxygen (HBO) therapy for hemorrhagic cystitis (HC) after allogeneic hematopoietic stem cell transplantation (HSCT), the role of HBO has not been established. We compared the treatment outcomes of 8 patients with viral HC (adenovirus [ADV], n = 2; BK virus [BKV], n = 6) treated with HBO (HBO[+]) and 8 patients (ADV, n = 2; BKV, n = 6) treated with conventional therapy (HBO[−]), such as urinary catheterization and intravenous cidofovir. HBO therapy was performed at 2.1 atmospheres for 90 min/day until clinical improvement was achieved. The median number of HBO treatments was 10 (range 8–12). The median duration of HBO treatment was 19.5 days (range 10–23 days). All 8 HBO(+) patients achieved complete remission (CR) at a median of 14.5 days (range 5–25 days). Of the 8 HBO(−) patients, 5 (62.5%) obtained CR and 3 remained symptomatic for 2–6 months. The cumulative incidence of transplant-related mortality at day 100 after allogeneic HSCT was significantly higher in the HBO(−) patients than in the HBO(+) patients (14.2 vs. 0%, P < 0.05). No severe HBO-related adverse effects were observed. In conclusion, HBO is a feasible option for treating viral HC after allogeneic HSCT.","Hosokawa, Kohei; Aoki, Go; Ohata, Kinya; Takamatsu, Hiroyuki; Nakagawa, Noriharu; Imi, Tatsuya; Iwaki, Noriko; Ito, Kiyoaki; Kawano, Mitsuhiro; Nakamura, Takashi; Takamori, Masato; Ishiyama, Ken; Kondo, Yukio; Yamazaki, Hirohito; Nakao, Shinji",Int J Hematol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7962929/,632
16263,Combining Wearable Devices and Mobile Surveys to Study Child and Youth Development in Malawi: Implementation Study of a Multimodal Approach,2021-03-05,"BACKGROUND: Elevated levels of tenascin-C are linked to increased risk and severity of major depressive disorder (MDD), while testosterone shows a protective effect. The present study explored associations between serum levels of tenascin-C and testosterone in Chinese men with MDD. METHODS: Testosterone and tenascin-C levels were measured in sera of 412 men with MDD and 237 age- and sex-matched controls. Serum levels of thyroid hormone, lipids, and high-sensitivity C-reactive protein (hs-CRP) were also quantified. Potential associations were examined using covariance, subgroup analysis, and multivariate linear regression analyses. RESULTS: Significantly higher concentrations of tenascin-C were detected in sera of subjects with MDD than in controls. Among subjects with MDD, testosterone concentrations inversely correlated with tenascin-C levels. This relationship was observed when patients were stratified by age at onset; duration or severity of depression; or concentration of thyroid hormones, low- or high-density lipoprotein, or hs-CRP. The negative association remained even when the statistical model was adjusted for age, smoking status, alcohol use, and body mass index. Linear regression with bootstrap resampling confirmed that high tenascin-C levels inversely correlated with testosterone levels. CONCLUSION: In men with MDD, high tenascin-C concentrations correlate with testosterone deficiency. The combination of elevated tenascin-C and testosterone deficiency may be associated with MDD progression.","Peng, Rui; Li, Yan",J Inflamm Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7981168/,632
60620,Definitions and Prevalence of Multimorbidity in Large Database Studies: A Scoping Review.,2021-02-09,"The paper presents the results of experimental studies of the influence of the local anodic oxidation control parameters on the geometric parameters of oxide nanoscale structures (ONS) and profiled nanoscale structures (PNS) on the surface of epitaxial structures of silicon doped gallium arsenide with an impurity concentration of 5 × 1017 cm-3. X-ray photoelectron spectroscopy measurements showed that GaAs oxide consists of oxide phases Ga2O3 and As2O3, and the thickness of the Ga2O3 layer is 2-3 times greater than the thickness of As2O3 area-i.e., the oxidized GaAs region consists mainly of Ga2O3. The experimental studies of the influence of ONS thickness on the resistive switching effect were obtained. An increase in the ONS thickness from 0.8 ± 0.3 to 7.6 ± 0.6 nm leads to an increase in the switching voltage Uset from 2.8 ± 0.3 to 6.8 ± 0.9 V. The results can be used in the development of technological processes for the manufacturing of nano-electronic elements, such as ReRAM, as well as a high-efficiency quantum dot laser.","Avilov, Vadim; Polupanov, Nikita; Tominov, Roman; Solodovnik, Maxim; Konoplev, Boris; Smirnov, Vladimir; Ageev, Oleg",Materials,https://doi.org/10.3390/ma13163451; https://www.ncbi.nlm.nih.gov/pubmed/32764373/,632
60735,"Does Active Design Influence Activity, Sitting, Wellbeing and Productivity in the Workplace? A Systematic Review.",2020-12-10,"Hyaluronan (HA) is a natural linear polysaccharide that has excellent hydrophilicity, biocompatibility, biodegradability, and low immunogenicity, making it one of the most attractive biopolymers used for biomedical researches and applications. Due to the multiple functional sites on HA and its intrinsic affinity for CD44, a receptor highly expressed on various cancer cells, HA has been widely engineered to construct different drug-loading nanoparticles (NPs) for CD44- targeted anti-tumor therapy. When a cocktail of drugs is co-loaded in HA NP, a multifunctional nano-carriers could be obtained, which features as a highly effective and self-targeting strategy to combat the cancers with CD44 overexpression. The HA-based multidrug nano-carriers can be a combination of different drugs, various therapeutic modalities, or the integration of therapy and diagnostics (theranostics). Up to now, there are many types of HA-based multidrug nano-carriers constructed by different formulation strategies including drug co-conjugates, micelles, nano-gels and hybrid NP of HA and so on. This multidrug nano-carrier takes the full advantages of HA as NP matrix, drug carriers and targeting ligand, representing a simplified and biocompatible platform to realize the targeted and synergistic combination therapy against the cancers. In this review, recent progresses about HA-based multidrug nano-carriers for combination cancer therapy are summarized and its potential challenges for translational applications have been discussed.","Gao, Menghan; Deng, Hong; Zhang, Weiqi",Current topics in medicinal chemistry,https://doi.org/10.2174/1568026620666200922113846; https://www.ncbi.nlm.nih.gov/pubmed/32962617/,632
65066,Burnout in relation to specific contributing factors and health outcomes among nurses: a systematic review.,2013,"BACKGROUND Cystic fibrosis (CF) is a life-threatening genetic disease, affecting around 10 500 people in the UK. Precision medicines have been developed to treat specific CF-gene mutations. The newest, elexacaftor/tezacaftor/ivacaftor (ELEX/TEZ/IVA), has been found to be highly effective in randomised controlled trials (RCTs) and became available to a large proportion of UK CF patients in 2020. Understanding the potential health economic impacts of ELEX/TEZ/IVA is vital to planning service provision. METHODS We combined observational UK CF Registry data with RCT results to project the impact of ELEX/TEZ/IVA on total days of intravenous (IV) antibiotic treatment at a population level. Registry data from 2015 to 2017 were used to develop prediction models for IV days over a 1-year period using several predictors, and to estimate 1-year population total IV days based on standards of care pre-ELEX/TEZ/IVA. We considered two approaches to imposing the impact of ELEX/TEZ/IVA on projected outcomes using effect estimates from RCTs: approach 1 based on effect estimates on FEV1% and approach 2 based on effect estimates on exacerbation rate. RESULTS ELEX/TEZ/IVA is expected to result in significant reductions in population-level requirements for IV antibiotics of 16.1% (~17 800 days) using approach 1 and 43.6% (~39 500 days) using approach 2. The two approaches require different assumptions. Increased understanding of the mechanisms through which ELEX/TEZ/IVA acts on these outcomes would enable further refinements to our projections. CONCLUSIONS This work contributes to increased understanding of the changing healthcare needs of people with CF and illustrates how Registry data can be used in combination with RCT evidence to estimate population-level treatment impacts.","Keogh, Ruth H; Cosgriff, Rebecca; Andrinopoulou, Eleni-Rosalina; Brownlee, Keith G; Carr, Siobhán B; Diaz-Ordaz, Karla; Granger, Emily; Jewell, Nicholas P; Lewin, Alex; Leyrat, Clemence; Schlüter, Daniela K; van Smeden, Maarten; Szczesniak, Rhonda D; Connett, Gary J",Thorax,https://doi.org/10.1136/thoraxjnl-2020-216265; https://www.ncbi.nlm.nih.gov/pubmed/34556554/,632
65852,Medical student interpreter training schemes: an aid in post-COVID primary care?,2020-11-06,"Venous thromboembolism (VTE) is common in patients with coronavirus disease-2019 (COVID-19). However, limited data exist on patient characteristics, treatments, and outcomes. To describe the clinical characteristics, treatment patterns, and short-term outcomes of patients diagnosed with VTE during hospitalization for COVID-19. This is a prospective multinational study of patients with incident VTE during the course of hospitalization for COVID-19. Data were obtained from the Registro Informatizado de la Enfermedad TromboEmbólica (RIETE) registry. All-cause mortality, VTE recurrences, and major bleeding during the first 10 days were separately investigated for patients in hospital wards versus those in intensive care units (ICUs). As of May 03, 2020, a total number of 455 patients were diagnosed with VTE (83% pulmonary embolism, 17% isolated deep vein thrombosis) during their hospital stay; 71% were male, the median age was 65 (interquartile range, 55-74) years. Most patients (68%) were hospitalized in medical wards, and 145 in ICUs. Three hundred and seventeen (88%; 95% confidence interval [CI]: 84-91%) patients were receiving thromboprophylaxis at the time of VTE diagnosis. Most patients (88%) received therapeutic low-molecular-weight heparin, and 15 (3.6%) received reperfusion therapies. Among 420 patients with complete 10-day follow-up, 51 (12%; 95% CI: 9.3-15%) died, no patient recurred, and 12 (2.9%; 95% CI: 1.6-4.8%) experienced major bleeding. The 10-day mortality rate was 9.1% (95% CI: 6.1-13%) among patients in hospital wards and 19% (95% CI: 13-26%) among those in ICUs. This study provides characteristics and early outcomes of patients diagnosed with acute VTE during hospitalization for COVID-19. Additional studies are needed to identify the optimal strategies to prevent VTE and to mitigate adverse outcomes associated.","Fernández-Capitán, Carmen; Barba, Raquel; Díaz-Pedroche, María Del Carmen; Sigüenza, Patricia; Demelo-Rodriguez, Pablo; Siniscalchi, Carmine; Pedrajas, José María; Farfán-Sedano, Ana I; Olivera, Pavel Eduardo; Gómez-Cuervo, Covadonga; Llamas, Pilar; Villares, Paula; Sanchez, Olivier; López-Reyes, Raquel; Catella, Judith; Bikdeli, Behnood; Weinberg, Ido; Tafur, Alfonso J; Jiménez, David; Monreal, Manuel",Seminars in thrombosis and hemostasis,https://doi.org/10.1055/s-0040-1718402; https://www.ncbi.nlm.nih.gov/pubmed/33086403/,632
66361,Yoga and Mindfulness Interventions for Preschool-Aged Children in Educational Settings: A Systematic Review.,2021-06-05,,"Rycroft-Malone, Jo",Worldviews on evidence-based nursing,https://doi.org/10.1111/j.1741-6787.2012.00262.x; https://www.ncbi.nlm.nih.gov/pubmed/22849357/,632
70355,Multiple Health Risk Factors in Vocational Education Students: A Systematic Review.,2021-01-13,"The coronavirus pandemic faces a number of challenges for healthcare professionals. The virus is spread by droplet infection and has a high virulence, so any intervention that involves the formation of respiratory aerosols potentially endangers the health of those involved in care. Mortality from coronavirus infection can be as high as 10%, so resuscitation is common in COVID-19 patients. During resuscitation, the likelihood of airway aerosol formation is increased, so there is a high risk of infection for care staff. The aim of our article is to provide a practice-oriented overview of the specialties of resuscitation in patients infected with coronavirus. Orv Hetil. 2020; 161 (17): 710-712.","László, István; Molnár, Csilla; Koszta, György; Végh, Tamás; Fábián, Ákos; Berhés, Mariann; Juhász, Marianna; Fülesdi, Béla",Orvosi hetilap,https://doi.org/10.1556/650.2020.31816; https://www.ncbi.nlm.nih.gov/pubmed/32324367/,632
77999,Increasing Rural Recruitment and Retention through Rural Exposure during Undergraduate Training: An Integrative Review.,2020-09-03,"SARS-CoV-2 is a positive stranded-RNA human viral pathogen that attacks the central nervous system (CNS), causing interminable diseases. Although alcohol-based hand sanitizers (ABHS) control the widespread transmission of such pathogens through dermal contact, excessive exposure to alcohol mists and vapors causes CNS disorders, apart from skin infections and negative impacts on the useful microbiome. Herein, we propose bentonite paste, which interacts strongly with different +RNA viruses such as SARS-CoV-2/poliovirus, for dermal sanitization. Repeated hand cleansing with bentonite paste not only provides complete protection against any viruses but also improves the skin condition. The proposed method is useful for contact isolation and as a strict infection control tool in hospital settings and in public.","Das, Partha; Tadikonda, Bharat Venkata",ACS chemical neuroscience,https://doi.org/10.1021/acschemneuro.0c00609; https://www.ncbi.nlm.nih.gov/pubmed/33006886/,632
