,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
4614,4614,4614,Latest assessment on COVID-19 from the European Centre for Disease Prevention and Control (ECDC),15.747726,5.6167507,2020-02-27,,,Scand J Trauma Resusc Emerg Med,382,16
5068,5068,5068,"Anglo American media representations, traditional medicine, and HIV/AIDS in South Africa: from muti killings to garlic cures",15.607577,5.375855,2010-03-23,"Neonatal necrotizing enterocolitis is the most common serious gastrointestinal disorder encountered in neonatal intensive care units. It is a major cause of morbidity and mortality in the newborn, particularly in premature infants. Consistent risk factors are birth weight and prematurity. Polycythemia and hyperviscosity altering blood flow and infectious agents are also implicated. Clinical findings include abdominal distention and diarrhea, and systemic symptoms such as apnea, acidosis, and lethargy. Pneumatosis intestinalis can be demonstrated radiographically. Mucosal ulcerations, hemorrhage, and thrombosis occur early, followed by inflammatory changes. Later still necrosis develops. Ischemia, infection, and enteral feedings are suspected to be involved in the pathophysiology. Eicosanoids, especially thromboxane, platelet-activating factor, and leukotrienes are likely mediators.","Cheromcha, David P.; Hyman, Paul E.",Dig Dis Sci,382,19
7135,7135,7135,How HHS Plans to Move Medical Innovations Forward: Summary of Task Force Report and Recommendations,15.822823,5.625595,2005-05-26,"PURPOSE: The purpose of this study was to investigate the effectiveness and safety of the operation for type III esophageal atresia using a thoracoscope. METHODS: The clinical data for 92 patients with type III esophageal atresia in our hospital from January 2015 to December 2018 were analyzed retrospectively. There were 49 patients in group A who underwent thoracoscopic surgery and 43 patients in group B who underwent conventional surgery. RESULTS: The mechanical ventilation time (55.7 ± 11.4 h vs 75.6 ± 19.2 h), intensive care time (3.6 ± 1.8d vs 4.7 ± 2.0d), postoperative hospitalization time (13.1 ± 2.2d vs 16.8 ± 4.3d), thoracic drainage volume (62.7 ± 25.5 ml vs 125.4 ± 46.1 ml), blood transfusion volume (30.5 ± 10.4 ml vs 55.3 ± 22.7 ml) and surgical incision length (2.0 ± 0.5 cm vs 8.0 ± 1.8 cm) in group A were lower than those in group B, and the differences were statistically significant (P < 0.05). Among the postoperative complications, the incidences of postoperative severe pneumonia (8.2% vs 23.3%), poor wound healing (2.0% vs 14.0%) and chest wall deformity (0% vs 11.6%) in group A were significantly lower than those in group B (P < 0.05). There was no significant difference in the incidence of anastomotic stricture, tracheomalacia or gastroesophageal reflux between the two groups after surgery and early during follow-up (P > 0.05), and there were no complications such as achalasia signs and esophageal diverticulum in either group. CONCLUSION: Surgery for type III esophageal atresia via thoracoscopy has the same safety and clinical effectiveness as traditional surgery and has the advantages of smaller incision and chest wall deformity.","Zhang, Jianqin; Wu, Qiang; Chen, Liu; Wang, Yunjin; Cui, Xu; Huang, Wenhua; Zhou, Chaoming",J Cardiothorac Surg,382,17
7857,7857,7857,Pharmacological Characterization of Human Histamine Receptors and Histamine Receptor Mutants in the Sf9 Cell Expression System,15.785376,5.5535316,2017-02-24,"Synthetic biology aims at designing and building new biological functions in living organisms. The complexity of cellular regulation (regulatory, metabolic, and signaling interactions, and their coordinated action) can be tackled via the development of quantitative mathematical models. These models are useful to test biological hypotheses and observations, and to predict the possible behaviors of a synthetic network. Indeed, synthetic biology uses such models to design synthetic networks, prior to their construction in the cell, to perform specific tasks, or to change a biological process in a desired way. The synthetic network is built by assembling biological “parts” taken from different systems; therefore it is fundamental to identify, isolate, and test regulatory motifs which occur frequently in biological pathways. In this chapter, we describe how to model and predict the behavior of synthetic networks in two difference cases: (1) a synthetic network composed of five genes regulating each other through a variety of regulatory interactions in the yeast Saccharomyces cerevisiae (2) a synthetic transcriptional positive feedback loop stably integrated in Human Embryonic Kidney 293 cells (HEK293).","di Bernardo, Diego; Marucci, Lucia; Menolascina, Filippo; Siciliano, Velia",Synthetic Gene Networks,382,11
10532,10532,10532,Effects of Age on Voice Onset Time and Variability in Children with Repaired Cleft Palate,15.763374,5.2584496,2019-04-08,,"Threadgill, Simon",Br Dent J,382,1
11056,11056,11056,Treatment of An Acute Severe Cadmium Poisoning Patient Combined with Multiple Organ Dysfunction Syndromes by Integrated Chinese and Western Medicines: A Case Report,15.958839,10.606806,2020-04-21,"A suboptimal intrauterine environment is thought to increase the probability of deviation from the typical neurodevelopmental trajectory, potentially contributing to the etiology of learning disorders. Yet the cumulative influence of individual antenatal risk factors on emergent learning skills has not been sufficiently examined. We sought to determine whether antenatal complications, in aggregate, are a source of variability in preschoolers’ kindergarten readiness, and whether specific classes of antenatal risk play a prominent role. We recruited 160 preschoolers (85 girls; ages 3–4 years), born ≤33(6)/(7) weeks’ gestation, and reviewed their hospitalization records. Kindergarten readiness skills were assessed with standardized intellectual, oral-language, prewriting, and prenumeracy tasks. Cumulative antenatal risk was operationalized as the sum of complications identified out of nine common risks. These were also grouped into four classes in follow-up analyses: complications associated with intra-amniotic infection, placental insufficiency, endocrine dysfunction, and uteroplacental bleeding. Linear mixed model analyses, adjusting for sociodemographic and medical background characteristics (socioeconomic status, sex, gestational age, and sum of perinatal complications) revealed an inverse relationship between the sum of antenatal complications and performance in three domains: intelligence, language, and prenumeracy (p = 0.003, 0.002, 0.005, respectively). Each of the four classes of antenatal risk accounted for little variance, yet together they explained 10.5%, 9.8%, and 8.4% of the variance in the cognitive, literacy, and numeracy readiness domains, respectively. We conclude that an increase in the co-occurrence of antenatal complications is moderately linked to poorer kindergarten readiness skills even after statistical adjustment for perinatal risk. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s10802-019-00577-8) contains supplementary material, which is available to authorized users.","Heitzer, Andrew M.; Piercy, Jamie C.; Peters, Brittany N.; Mattes, Allyssa M.; Klarr, Judith M.; Batton, Beau; Ofen, Noa; Raz, Sarah",J Abnorm Child Psychol,382,0
11281,11281,11281,Uniportal Thoracoscopic McKeown Esophagectomy,15.994793,5.394621,2020-02-13,"The use of bioactive scaffolds in tissue engineering has a significant effect on the damaged tissue healing by an increase in speed and quality of the process. Herein, electrospinning was applied to fabricate composite nanofibrous scaffolds by Poly lactic-co-glycolic acid (PLGA) and Polyurethane (PU) with and without poly-phosphate (poly-P). Scaffolds were characterized morphologically by scanning electron microscope (SEM), and their biocompatibility was also investigated by SEM, protein adsorption, cell attachment and survival assays. The applicability of the scaffolds for bladder tissue engineering was also evaluated by culturing mesenchymal stem cells (MSCs) on the scaffolds and their differentiation into smooth muscle cell (SMC) was studied at the gene and protein levels. The results demonstrated that scaffold biocompatibility was increased significantly by loading poly-P. SMC related gene and protein expression level in MSCs cultured on poly-P-loaded scaffold was also increased significantly compared to those cells cultured on empty scaffold. It can be concluded that poly-P hasn’t also increased scaffold biocompatibility, but also SMC differentiation potential of MSCs was also increased while cultured on the poly-P containing scaffold compared to the empty scaffold. Taken together, our study showed that PLGA–PU–poly-P alone and in combination with MSCs has a promising potential for support urinary bladder smooth muscle tissue engineering.","Rezaei, Hossein; Rezaie, Zahra; Seifati, Seyed Morteza; Ardeshirylajimi, Abdolreza; Basiri, Abbas; Taheri, Mohammad; Omrani, Mir Davood",Cell Tissue Bank,382,1
12473,12473,12473,Channeling in the Use of Nonprescription Paracetamol and Ibuprofen in an Electronic Medical Records Database: Evidence and Implications,15.894186,5.4873543,2017-08-05,"Differences in size between males and females, called the sexual size dimorphism, are common in insects. These differences may be followed by differences in the duration of development. Accordingly, it is believed that insect sex may be used to increase the accuracy of insect age estimates in forensic entomology. Here, the sex-specific differences in the development of Creophilus maxillosus were studied at seven constant temperatures. We have also created separate developmental models for males and females of C. maxillosus and tested them in a validation study to answer a question whether sex-specific developmental models improve the accuracy of insect age estimates. Results demonstrate that males of C. maxillosus developed significantly longer than females. The sex-specific and general models for the total immature development had the same optimal temperature range and similar developmental threshold but different thermal constant K, which was the largest in the case of the male-specific model and the smallest in the case of the female-specific model. Despite these differences, validation study revealed just minimal and statistically insignificant differences in the accuracy of age estimates using sex-specific and general thermal summation models. This finding indicates that in spite of statistically significant differences in the duration of immature development between females and males of C. maxillosus, there is no increase in the accuracy of insect age estimates while using the sex-specific thermal summation models compared to the general model. Accordingly, this study does not support the use of sex-specific developmental data for the estimation of insect age in forensic entomology. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00414-017-1713-4) contains supplementary material, which is available to authorized users.","Frątczak-Łagiewska, Katarzyna; Matuszewski, Szymon",Int J Legal Med,382,17
13268,13268,13268,Inflammatory Correlated Response in Two Lines of Rabbit Selected Divergently for Litter Size Environmental Variability,15.668055,5.5727134,2020-09-01,"Movement integration (MI) products are designed to provide children with physical activity during general education classroom time. The purpose of this study was to examine elementary classroom teachers’ self-reported use of MI products and subsequent perceptions of the facilitators of and barriers to MI product use. This study utilized a mixed-methods design. Elementary classroom teachers (n = 40) at four schools each tested four of six common MI products in their classroom for one week. Teachers completed a daily diary, documenting duration and frequency of product use. Following each product test, focus groups were conducted with teachers to assess facilitators and barriers. MI product use lasted for 11.2 (Standard Deviation (SD) = 7.5) min/occasion and MI products were used 4.1 (SD = 3.5) times/week on average. Activity Bursts in the Classroom for Fitness, GoNoodle, and Physical Activity Across the Curriculum were most frequently used. Facilitators of and barriers to MI product use were identified within three central areas—logistics, alignment with teaching goals, and student needs and interests. Teachers were receptive to MI products and used them frequently throughout the week. When considering the adoption of MI products, teachers, administrators, and policy makers should consider products that are readily usable, align with teaching goals, and are consistent with student needs and interests.","Dugger, Roddrick; Rafferty, Aaron; Hunt, Ethan; Beets, Michael; Webster, Collin; Chen, Brian; Rehling, Jeff; Weaver, Robert Glenn",Children (Basel),382,25
13536,13536,13536,Longitudinal Predictors of Self-Regulation at School Entry: Findings from the All Our Families Cohort,16.003456,5.4365773,2020-10-16,"Ebolaviruses, discovered in 1976, belongs to the Filoviridae family, which also includes Marburg and Lloviu viruses. They are negative-stranded RNA viruses with six known species identified to date. Ebola virus (EBOV) is a member of Zaire ebolavirus species and can cause the Ebola virus disease (EVD), an emerging zoonotic disease that results in homeostatic imbalance and multi-organ failure. There are three EBOV outbreaks documented in the last six years resulting in significant morbidity (>32,000 cases) and mortality (>13,500 deaths). The potential factors contributing to the high infectivity of this virus include multiple entry mechanisms, susceptibility of the host cells, employment of multiple immune evasion mechanisms and rapid person-to-person transmission. EBOV infection leads to cytokine storm, disseminated intravascular coagulation, host T cell apoptosis as well as cell mediated and humoral immune response. In this review, a concise recap of cell types targeted by EBOV and EVD symptoms followed by detailed run-through of host innate and adaptive immune responses, virus-driven regulation and their combined effects contributing to the disease pathogenesis has been presented. At last, the vaccine and drug development initiatives as well as challenges related to the management of infection have been discussed.","Jain, Sahil; Khaiboullina, Svetlana F.; Baranwal, Manoj",Pathogens,382,1
