,title_x,publish_time_x,abstract,authors,journal,url,category
360,Predicting Drug-Target Interaction Networks Based on Functional Groups and Biological Features,2010-03-11,"BACKGROUND: Study of drug-target interaction networks is an important topic for drug development. It is both time-consuming and costly to determine compound-protein interactions or potential drug-target interactions by experiments alone. As a complement, the in silico prediction methods can provide us with very useful information in a timely manner. METHODS/PRINCIPAL FINDINGS: To realize this, drug compounds are encoded with functional groups and proteins encoded by biological features including biochemical and physicochemical properties. The optimal feature selection procedures are adopted by means of the mRMR (Maximum Relevance Minimum Redundancy) method. Instead of classifying the proteins as a whole family, target proteins are divided into four groups: enzymes, ion channels, G-protein- coupled receptors and nuclear receptors. Thus, four independent predictors are established using the Nearest Neighbor algorithm as their operation engine, with each to predict the interactions between drugs and one of the four protein groups. As a result, the overall success rates by the jackknife cross-validation tests achieved with the four predictors are 85.48%, 80.78%, 78.49%, and 85.66%, respectively. CONCLUSION/SIGNIFICANCE: Our results indicate that the network prediction system thus established is quite promising and encouraging.","He, Zhisong; Zhang, Jian; Shi, Xiao-He; Hu, Le-Le; Kong, Xiangyin; Cai, Yu-Dong; Chou, Kuo-Chen",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2836373/,163
427,SYSGENET: a meeting report from a new European network for systems genetics,2010-07-11,"The first scientific meeting of the newly established European SYSGENET network took place at the Helmholtz Centre for Infection Research (HZI) in Braunschweig, April 7-9, 2010. About 50 researchers working in the field of systems genetics using mouse genetic reference populations (GRP) participated in the meeting and exchanged their results, phenotyping approaches, and data analysis tools for studying systems genetics. In addition, the future of GRP resources and phenotyping in Europe was discussed.","Schughart, Klaus",Mamm Genome,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2923724/,163
536,"Peptide model helices in lipid membranes: insertion, positioning, and lipid response on aggregation studied by X-ray scattering",2010-12-23,"Studying membrane active peptides or protein fragments within the lipid bilayer environment is particularly challenging in the case of synthetically modified, labeled, artificial, or recently discovered native structures. For such samples the localization and orientation of the molecular species or probe within the lipid bilayer environment is the focus of research prior to an evaluation of their dynamic or mechanistic behavior. X-ray scattering is a powerful method to study peptide/lipid interactions in the fluid, fully hydrated state of a lipid bilayer. For one, the lipid response can be revealed by observing membrane thickening and thinning as well as packing in the membrane plane; at the same time, the distinct positions of peptide moieties within lipid membranes can be elucidated at resolutions of up to several angstroms by applying heavy-atom labeling techniques. In this study, we describe a generally applicable X-ray scattering approach that provides robust and quantitative information about peptide insertion and localization as well as peptide/lipid interaction within highly oriented, hydrated multilamellar membrane stacks. To this end, we have studied an artificial, designed β-helical peptide motif in its homodimeric and hairpin variants adopting different states of oligomerization. These peptide lipid complexes were analyzed by grazing incidence diffraction (GID) to monitor changes in the lateral lipid packing and ordering. In addition, we have applied anomalous reflectivity using synchrotron radiation as well as in-house X-ray reflectivity in combination with iodine-labeling in order to determine the electron density distribution ρ(z) along the membrane normal (z axis), and thereby reveal the hydrophobic mismatch situation as well as the position of certain amino acid side chains within the lipid bilayer. In the case of multiple labeling, the latter technique is not only applicable to demonstrate the peptide’s reconstitution but also to generate evidence about the relative peptide orientation with respect to the lipid bilayer. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00249-010-0645-4) contains supplementary material, which is available to authorized users.","Schneggenburger, Philipp E.; Beerlink, André; Weinhausen, Britta; Salditt, Tim; Diederichsen, Ulf",Eur Biophys J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3070074/,163
1291,Vaccines for the future: learning from human immunology,2012-02-20,"Conventional vaccines have been extremely successful in preventing infections by pathogens expressing relatively conserved antigens through antibody‐mediated effector mechanisms. Thanks to vaccination some diseases have been eradicated and mortality due to infectious diseases has been significantly reduced. However, there are still many infections that are not preventable with vaccination, which represent a major cause of mortality worldwide. Some of these infections are caused by pathogens with a high degree of antigen variability that cannot be controlled only by antibodies, but require a mix of humoral and cellular immune responses. Novel technologies for antigen discovery, expression and formulation allow now for the development of vaccines that can better cope with pathogen diversity and trigger multifunctional immune responses. In addition, the application of new genomic assays and systems biology approaches in human immunology can help to better identify vaccine correlates of protection. The availability of novel vaccine technologies, together with the knowledge of the distinct human immune responses that are required to prevent different types of infection, should help to rationally design effective vaccines where conventional approaches have failed.","De Gregorio, Ennio; Rappuoli, Rino",Microb Biotechnol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3815775/,163
1540,Choindroitinase ABC I-Mediated Enhancement of Oncolytic Virus Spread and Anti Tumor Efficacy: A Mathematical Model,2014-07-21,"Oncolytic viruses are genetically engineered viruses that are designed to kill cancer cells while doing minimal damage to normal healthy tissue. After being injected into a tumor, they infect cancer cells, multiply inside them, and when a cancer cell is killed they move on to spread and infect other cancer cells. Chondroitinase ABC (Chase-ABC) is a bacterial enzyme that can remove a major glioma ECM component, chondroitin sulfate glycosoamino glycans from proteoglycans without any deleterious effects in vivo. It has been shown that Chase-ABC treatment is able to promote the spread of the viruses, increasing the efficacy of the viral treatment. In this paper we develop a mathematical model to investigate the effect of the Chase-ABC on the treatment of glioma by oncolytic viruses (OV). We show that the model's predictions agree with experimental results for a spherical glioma. We then use the model to test various treatment options in the heterogeneous microenvironment of the brain. The model predicts that separate injections of OV, one into the center of the tumor and another outside the tumor will result in better outcome than if the total injection is outside the tumor. In particular, the injection of the ECM-degrading enzyme (Chase-ABC) on the periphery of the main tumor core need to be administered in an optimal strategy in order to infect and eradicate the infiltrating glioma cells outside the tumor core in addition to proliferative cells in the bulk of tumor core. The model also predicts that the size of tumor satellites and distance between the primary tumor and multifocal/satellite lesions may be an important factor for the efficacy of the viral therapy with Chase treatment.","Kim, Yangjin; Lee, Hyun Geun; Dmitrieva, Nina; Kim, Junseok; Kaur, Balveen; Friedman, Avner",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4105445/,163
1569,Rapid RNA Exchange in Aqueous Two-Phase System and Coacervate Droplets,2014-02-28,"Compartmentalization in a prebiotic setting is an important aspect of early cell formation and is crucial for the development of an artificial protocell system that effectively couples genotype and phenotype. Aqueous two-phase systems (ATPSs) and complex coacervates are phase separation phenomena that lead to the selective partitioning of biomolecules and have recently been proposed as membrane-free protocell models. We show in this study through fluorescence recovery after photobleaching (FRAP) microscopy that despite the ability of such systems to effectively concentrate RNA, there is a high rate of RNA exchange between phases in dextran/polyethylene glycol ATPS and ATP/poly-L-lysine coacervate droplets. In contrast to fatty acid vesicles, these systems would not allow effective segregation and consequent evolution of RNA, thus rendering these systems ineffective as model protocells. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s11084-014-9355-8) contains supplementary material, which is available to authorized users.","Jia, Tony Z.; Hentrich, Christian; Szostak, Jack W.",Orig Life Evol Biosph,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4141154/,163
1751,A rewarding 2014 for Saudi Medical Journal,2015,,"AlBarrak, Ali",Saudi Med J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4362192/,163
1794,New global viral threats,2015,"Infectious diseases have caused great catastrophes in human history, as in the example of the plague, which wiped out half of the population in Europe in the 14th century. Ebola virus and H7N9 avian influenza virus are 2 lethal pathogens that we have encountered in the second decade of the 21st century. Ebola infection is currently being seen in West Africa, and H7N9 avian flu appears to have settled in Southeast Asia. This article focuses on the current situation and the future prospects of these potential infectious threats to mankind.","Erdem, Hakan; Ünal, Serhat",Saudi Med J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4404471/,163
1993,"Antibody engineering and therapeutics conference: The annual meeting of the antibody society, Huntington Beach, CA, December 7–11, 2014",2014-10-29,"The 25(th) anniversary of the Antibody Engineering & Therapeutics Conference, the Annual Meeting of The Antibody Society, will be held in Huntington Beach, CA, December 7–11, 2014. Organized by IBC Life Sciences, the event will celebrate past successes, educate participants on current activities and offer a vision of future progress in the field. Keynote addresses will be given by academic and industry experts Douglas Lauffenburger (Massachusetts Institute of Technology), Ira Pastan (National Cancer Institute), James Wells (University of California, San Francisco), Ian Tomlinson (GlaxoSmithKline) and Anthony Rees (Rees Consulting AB and Emeritus Professor, University of Bath). These speakers will provide updates of their work, placed in the context of the substantial growth of the industry over the past 25 years.","Larrick, James W; Parren, Paul WHI; Huston, James S; Plückthun, Andreas; Bradbury, Andrew; Tomlinson, Ian M; Chester, Kerry A; Burton, Dennis R; Adams, Gregory P; Weiner, Louis M; Scott, Jamie K; Alfenito, Mark R; Veldman, Trudi; Reichert, Janice M",MAbs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4622443/,163
2300,"Two Multiplex Real-Time PCR Assays to Detect and Differentiate Acinetobacter baumannii and Non- baumannii Acinetobacter spp. Carrying bla(NDM), bla(OXA-23-Like), bla(OXA-40-Like), bla(OXA-51-Like), and bla(OXA-58-Like) Genes",2016-07-08,"Nosocomial infections caused by Acinetobacter spp. resistant to carbapenems are increasingly reported worldwide. Carbapenem-resistant Acinetobacter (CRA) is becoming a serious concern with increasing patient morbidity, mortality, and lengths of hospital stay. Therefore, the rapid detection of CRA is essential for epidemiological surveillance. Polymerase chain reaction (PCR) has been extensively used for the rapid identification of most pathogens. In this study, we have developed two multiplex real-time PCR assays to detect and differentiate A. baumannii and non-A. baumannii Acinetobacter spp, and common carbapenemase genes, including bla(NDM), bla(OXA-23-like), bla(OXA-40-like), bla(OXA-51-like), and bla(OXA-58-like). We demonstrate the potential utility of these assays for the direct detection of bla(NDM)-, bla(OXA-23-like)-, bla(OXA-40-like)-, bla(OXA-51-like)-, and bla(OXA-58-like)-positive CRA in clinical specimens. Primers were specifically designed, and two multiplex real-time PCR assays were developed: multiplex real-time PCR assay1 for the detection of Acinetobacter baumannii 16S–23S rRNA internal transcribed spacer sequence, the Acinetobacter recA gene, and class-B-metalloenzyme-encoding gene bla(NDM); and multiplex real-time PCR assay2 to detect class-D-oxacillinase-encoding genes (bla(OXA-23-like), bla(OXA-40-like), bla(OXA-51-like),and bla(OXA-58-like)). The assays were performed on an ABI Prism 7500 FAST Real-Time PCR System. CRA isolates were used to compare the assays with conventional PCR and sequencing. Known amounts of CRA cells were added to sputum and fecal specimens and used to test the multiplex real-time PCR assays. The results for target and nontarget amplification showed that the multiplex real-time PCR assays were specific, the limit of detection for each target was 10 copies per 20 μL reaction volume, the assays were linear over six log dilutions of the target genes (r(2) > 0.99), and the Ct values of the coefficients of variation for intra- and interassay reproducibility were less than 5%. The multiplex real-time PCR assays showed 100% concordance with conventional PCR when tested against 400 CRA isolates and their sensitivity for the target DNA in sputum and fecal specimens was 10(2) CFU/mL. Therefore, these novel multiplex real-time PCR assays allow the sensitive and specific characterization and differentiation of bla(NDM)-, bla(OXA-23-like)-, bla(OXA-40-like)-, bla(OXA-51-like)-, and bla(OXA-58-like)-positive CRA, making them potential tools for the direct detection of CRA in clinical specimens and the surveillance of nosocomial infections.","Yang, Qiu; Rui, Yongyu",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4938629/,163
