,title_x,publish_time_x,abstract,authors,journal,url,category
2085,Real-Time Reverse Transcription PCR Assay for Detection of Senecavirus A in Swine Vesicular Diagnostic Specimens,2016-01-12,"Senecavirus A (SV-A), formerly, Seneca Valley virus (SVV), has been detected in swine with vesicular lesions and is thought to be associated with swine idiopathic vesicular disease (SIVD), a vesicular disease syndrome that lacks a defined causative agent. The clinical presentation of SIVD resembles that of other more contagious and economically devastating vesicular diseases, such as foot-and-mouth disease (FMD), swine vesicular disease (SVD), and vesicular stomatitis (VS), that typically require immediate rule out diagnostics to lift restrictions on animal quarantine, movement, and trade. This study presents the development of a sensitive, SYBR Green RT-qPCR assay suitable for detection of SV-A in diagnostic swine specimens. After testing 50 pigs with clinical signs consistent with vesicular disease, 44 (88%) were found to be positive for SV-A by RT-qPCR as compared to none from a negative cohort of 35 animals without vesicular disease, indicating that the assay is able to successfully detect the virus in an endemic population. SV-A RNA was also detectable at a low level in sera from a subset of pigs that presented with (18%) or without (6%) vesicular signs. In 2015, there has been an increase in the occurrence of SV-A in the US, and over 200 specimens submitted to our laboratory for vesicular investigation have tested positive for the virus using this method. SV-A RNA was detectable in all common types of vesicular specimens including swabs and tissue from hoof lesions, oral and snout epithelium, oral swabs, scabs, and internal organ tissues such as liver and lymph node. Genome sequencing analysis from recent virus isolates was performed to confirm target amplicon specificity and was aligned to previous isolates.","Bracht, Alexa J.; O’Hearn, Emily S.; Fabian, Andrew W.; Barrette, Roger W.; Sayed, Abu",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4710529/,337
2297,Depletion of Alveolar Macrophages Does Not Prevent Hantavirus Disease Pathogenesis in Golden Syrian Hamsters,2016-06-24,"Andes virus (ANDV) is associated with a lethal vascular leak syndrome in humans termed hantavirus pulmonary syndrome (HPS). The mechanism for the massive vascular leakage associated with HPS is poorly understood; however, dysregulation of components of the immune response is often suggested as a possible cause. Alveolar macrophages are found in the alveoli of the lung and represent the first line of defense to many airborne pathogens. To determine whether alveolar macrophages play a role in HPS pathogenesis, alveolar macrophages were depleted in an adult rodent model of HPS that closely resembles human HPS. Syrian hamsters were treated, intratracheally, with clodronate-encapsulated liposomes or control liposomes and were then challenged with ANDV. Treatment with clodronate-encapsulated liposomes resulted in significant reduction in alveolar macrophages, but depletion did not prevent pathogenesis or prolong disease. Depletion also did not significantly reduce the amount of virus in the lung of ANDV-infected hamsters but altered neutrophil recruitment, MIP-1α and MIP-2 chemokine expression, and vascular endothelial growth factor (VEGF) levels in hamster bronchoalveolar lavage (BAL) fluid early after intranasal challenge. These data demonstrate that alveolar macrophages may play a limited protective role early after exposure to aerosolized ANDV but do not directly contribute to hantavirus disease pathogenesis in the hamster model of HPS. IMPORTANCE Hantaviruses continue to cause disease worldwide for which there are no FDA-licensed vaccines, effective postexposure prophylactics, or therapeutics. Much of this can be attributed to a poor understanding of the mechanism of hantavirus disease pathogenesis. Hantavirus disease has long been considered an immune-mediated disease; however, by directly manipulating the Syrian hamster model, we continue to eliminate individual immune cell types. As the most numerous immune cells present in the respiratory tract, alveolar macrophages are poised to defend against hantavirus infection, but those antiviral responses may also contribute to hantavirus disease. Here, we demonstrate that, like in our prior T and B cell studies, alveolar macrophages neither prevent hantavirus infection nor cause hantavirus disease. While these studies reflect pathogenesis in the hamster model, they should help us rule out specific cell types and prompt us to consider other potential mechanisms of disease in an effort to improve the outcome of human HPS.","Hammerbeck, Christopher D.; Brocato, Rebecca L.; Bell, Todd M.; Schellhase, Christopher W.; Mraz, Steven R.; Queen, Laurie A.; Hooper, Jay W.",J Virol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4936146/,337
3578,Identification of Diaryl-Quinoline Compounds as Entry Inhibitors of Ebola Virus,2018-11-30,"Ebola virus is the causative agent of Ebola virus disease in humans. The lethality of Ebola virus infection is about 50%, supporting the urgent need to develop anti-Ebola drugs. Glycoprotein (GP) is the only surface protein of the Ebola virus, which is functionally critical for the virus to attach and enter the host cells, and is a promising target for anti-Ebola virus drug development. In this study, using the recombinant HIV-1/Ebola pseudovirus platform we previously established, we evaluated a small molecule library containing various quinoline compounds for anti-Ebola virus entry inhibitors. Some of the quinoline compounds specifically inhibited the entry of the Ebola virus. Among them, compound SYL1712 was the most potent Ebola virus entry inhibitor with an IC(50) of ~1 μM. The binding of SYL1712 to the vial glycoprotein was computationally modeled and was predicted to interact with specific residues of GP. We used the time of the addition assay to show that compound SYL1712 blocks Ebola GP-mediated entry. Finally, consistent with being an Ebola virus entry inhibitor, compound SYL1712 inhibited infectious Ebola virus replication in tissue culture under biosafety level 4 containment, with an IC(50) of 2 μM. In conclusion, we identified several related molecules with a diaryl-quinoline scaffold as potential anti-EBOV entry inhibitors, which can be further optimized for anti-Ebola drug development.","Cui, Qinghua; Cheng, Han; Xiong, Rui; Zhang, Gang; Du, Ruikun; Anantpadma, Manu; Davey, Robert A.; Rong, Lijun",Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6315506/,337
5511,Comparison of JEV neutralization assay using pseudotyped JEV with the conventional plaque-reduction neutralization test,2014-03-07,"Hepatitis E virus (HEV) is a causative agent of acute hepatitis and jaundice. The number of human infections is approximated to be over 20 million cases per year. The transmission is mainly via the fecal-oral route and contaminated water and food are considered to be a major source of infection. As a mouse model is not available, a recent development of a cell culture-adapted HEV strain (47832c) is considered as a very important tools for molecular analysis of HEV pathogenesis in cells. Previously, we demonstrated that HEV-encoded methyltransferase (MeT) encoded by the 47832c strain inhibits MDA5- and RIG-I-mediated activation of interferon β (IFN-β) promoter. Here, we report that MeT impairs the phosphorylation and activation of interferon regulatory factor 3 and the p65 subunit of NF-κB in a dose-dependent manner. In addition, the MeT encoded by the 47832c, but not that of HEV clinical or field isolates (SAR-55, Mex-14, KC-1, and ZJ-1), displays the inhibitory effect. A deeper understanding of MeTmediated suppression of IFN-β expression would provide basis of the cell culture adaptation of HEV.","Myoung, Jinjong; Lee, Jeong Yoon; Min, Kang Sang",J Microbiol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7090864/,337
7237,Ultrasensitive Monitoring of HIV-1 Viral Load by a Low-Cost Real-Time Reverse Transcription-PCR Assay with Internal Control for the 5′ Long Terminal Repeat Domain,2006-07-01,"BACKGROUND: Hospital-based studies identify parechovirus (PeV), primarily PeV-A3, as an important cause of severe infections in young children. However, few community-based studies have been published and the true PeV infection burden is unknown. We investigated PeV epidemiology in healthy children participating in a community-based, longitudinal birth cohort study. METHODS: Australian children (n = 158) enrolled in the Observational Research in Childhood Infectious Diseases (ORChID) study were followed from birth until their second birthday. Weekly stool and nasal swabs and daily symptom diaries were collected. Swabs were tested for PeV by reverse-transcription polymerase chain reaction and genotypes determined by subgenomic sequencing. Incidence rate, infection characteristics, clinical associations, and virus codetections were investigated. RESULTS: PeV was detected in 1423 of 11 124 (12.8%) and 17 of 8100 (0.2%) stool and nasal swabs, respectively. Major genotypes among the 306 infection episodes identified were PeV-A1 (47.9%), PeV-A6 (20.1%), and PeV-A3 (18.3%). The incidence rate was 144 episodes (95% confidence interval, 128–160) per 100 child-years. First infections appeared at a median age of 8 (interquartile range, 6.0–11.7) months. Annual seasonal peaks changing from PeV-A1 to PeV-A3 were observed. Infection was positively associated with age ≥6 months, summer season, nonexclusive breastfeeding at age <3 months, and formal childcare attendance before age 12 months. Sole PeV infections were either asymptomatic (38.4%) or mild (32.7%), while codetection with other viruses in stool swabs was common (64.4%). CONCLUSIONS: In contrast with hospital-based studies, this study showed that diverse and dynamically changing PeV genotypes circulate in the community causing mild or subclinical infections in children. Parechovirus can cause severe illnesses in children. However, studies focus mainly on hospitalized populations. True disease burden in the community remains largely unknown. From our community-based cohort, we found diverse parechovirus genotypes in the community, causing mild or subclinical infections in children.","Wang, Claire Y T; Ware, Robert S; Lambert, Stephen B; Mhango, Lebogang P; Tozer, Sarah; Day, Rebecca; Grimwood, Keith; Bialasiewicz, Seweryn",Clin Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7108192/,337
21413,Enhanced Microfluidic Sample Homogeneity and Improved Antibody-Based Assay Kinetics Due to Magnetic Mixing,2021-06-30,"BACKGROUND: Cystic echinococcosis (CE) is a serious parasitic zoonosis caused by the larvae of the tapeworm Echinococcus granulosus. The development of an effective vaccine is one of the most promising strategies for controlling CE. METHODS: The E. granulosus 3-hydroxyacyl-CoA dehydrogenase (EgHCDH) gene was cloned and expressed in Escherichia coli. The distribution of EgHCDH in protoscoleces (PSCs) and adult worms was analyzed using immunofluorescence. The transcript levels of EgHCDH in PSCs and adult worms were analyzed using quantitative real-time reverse transcription PCR (RT-qPCR). The immune protective effects of the rEgHCDH were evaluated. RESULTS: The 924-bp open reading frame sequence of EgHCDH, which encodes a protein of approximately 34 kDa, was obtained. RT-qPCR analysis revealed that EgHCDH was expressed in both the PSCs and adult worms of E. granulosus. Immunofluorescence analysis showed that EgHCDH was mainly localized in the tegument of PSCs and adult worms. Western blot analysis showed that the recombinant protein was recognized by E. granulosus-infected dog sera. Animal challenge experiments demonstrated that dogs immunized with recombinant (r)EgHCDH had significantly higher serum IgG, interferon gamma and interleukin-4 concentrations than the phosphate-buffered saline (PBS) control group. The rEgHCDH vaccine was able to significantly reduce the number of E. granulosus and inhibit the segmental development of E. granulosus compared to the PBS control group. CONCLUSIONS: The results suggest that rEgHCDH can induce partial immune protection against infection with E. granulosus and could be an effective candidate for the development of new vaccines. GRAPHICAL ABSTRACT: [Image: see text] SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s13071-021-05001-z.","Xian, Jinwen; Wang, Ning; Zhao, Pengpeng; Zhang, Yanyan; Meng, Jimeng; Ma, Xun; Guo, Xiaola; Wang, Zhengrong; Bo, Xinwen",Parasit Vectors,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8460197/,337
22060,Publisher Correction: Agreement between commercially available ELISA and in-house Luminex SARS-CoV-2 antibody immunoassays,2021-10-05,"Several B-cell subsets with distinct functions and polarized cytokine profiles that extend beyond antibody production have been reported in different cancers. Here we have demonstrated that proliferating B cells were predominantly found in the peritumoral region of esophageal squamous cell carcinoma (ESCC). These B cells were enriched in tumor nests with high expression of high-mobility group box 1 (HMGB1). High densities of peritumoral proliferating B cells and concomitantly high intratumoral HMGB1 expression showed improved prognostic significance, surpassing prognostic stratification of ESCC patients based on HMGB1 positivity alone. This striking association led us to set up models to test whether cancer-derived HMGB1 could shape tumor microenvironment via modulation on B cells. Overexpression of HMGB1 in ESCC cell lines (KYSE510 and EC18) enhanced proliferation and migration of B cells. Transcriptomic analysis showed that migratory B cells exhibited high enrichment of proangiogenic genes. VEGF expression in proliferating B cells was induced upon co-culture of HMGB1-overexpressing tumor cells and B cells. Secretome array profiling of conditioned media (CM) from the co-culture revealed rich expression of proangiogenic proteins. Consequently, incubation of human umbilical vein endothelial cells with CM promoted angiogenesis in tube formation and migration assays. HMGB1 inhibitor, glycyrrhizin, abolishes all the observed proangiogenic phenotypes. Finally, co-injection of B cells and CM with HMGB1-overexpressing tumor cells, but not with glycyrrhizin, significantly enhanced tumor growth associated with increased microvascular density in ESCC xenograft mice model. Our results indicate that cancer-derived HMGB1 elevates angiogenesis in ESCC by shifting the balance toward proangiogenic signals in proliferating B cells. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s10456-021-09819-0.","Kam, Ngar Woon; Wu, Ka Chun; Dai, Wei; Wang, Ying; Yan, Leo Yik Chun; Shakya, Reshma; Khanna, Rajiv; Qin, Yanru; Law, Simon; Lo, Anthony Wing Ip; Lee, Victor Ho Fun; Guan, Xin-Yuan; Kwong, Dora Lai-Wan",Angiogenesis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8494172/,337
24776,Investigation of Animal Reservoir(s) of SARS-CoV,2008,"The analysis of bio-aerosols poses a technology challenge, particularly when sampling and analysis are done in situ. Mass spectrometry laboratory technology has been modified to achieve quick bacteria typing of aerosols in the field. Initially, aerosol material was collected and subjected off-line to minimum sample treatment and mass spectrometry analysis. More recently, sampling and analysis were combined in a single process for the real-time analysis of bio-aerosols in the field. This chapter discusses the development of technology for the mass spectrometry of bio-aerosols, with a focus on bacteria aerosols. Merits and drawbacks of the various technologies and their typing signatures are discussed. The chapter concludes with a brief view of future developments in bio-aerosol mass spectrometry.","van Wuijckhuijse, Arjan L.; van Baar, Ben L.M.","Principles of Bacterial Detection: Biosensors, Recognition Receptors and Microsystems",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7121197/,337
30428,PERSONAL,2008-03-10,,,Reisemedizin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156010/,337
32645,About clarity in diagrams: again!,2020-05-18,"We present a continuous formulation of epidemic spreading on multilayer networks using a tensorial representation, extending the models of monoplex networks to this context. We derive analytical expressions for the epidemic threshold of the susceptible-infected-susceptible (SIS) and susceptible-infected-recovered dynamics, as well as upper and lower bounds for the disease prevalence in the steady state for the SIS scenario. Using the quasistationary state method, we numerically show the existence of disease localization and the emergence of two or more susceptibility peaks, which are characterized analytically and numerically through the inverse participation ratio. At variance with what is observed in single-layer networks, we show that disease localization takes place on the layers and not on the nodes of a given layer. Furthermore, when mapping the critical dynamics to an eigenvalue problem, we observe a characteristic transition in the eigenvalue spectra of the supra-contact tensor as a function of the ratio of two spreading rates: If the rate at which the disease spreads within a layer is comparable to the spreading rate across layers, the individual spectra of each layer merge with the coupling between layers. Finally, we report on an interesting phenomenon, the barrier effect; i.e., for a three-layer configuration, when the layer with the lowest eigenvalue is located at the center of the line, it can effectively act as a barrier to the disease. The formalism introduced here provides a unifying mathematical approach to disease contagion in multiplex systems, opening new possibilities for the study of spreading processes.","de Arruda, Guilherme Ferraz; Cozzo, Emanuele; Peixoto, Tiago P.; Rodrigues, Francisco A.; Moreno, Yamir",Phys Rev X,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7219475/,337
