,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
67933,67933,67933,[Research progress of coagulation dysfunction in coronavirus disease 2019].,15.676131,15.661529,2020-09-01,,"Nickel, Brooke; Glover, Anthony; Miller, Julie A",JAMA otolaryngology-- head & neck surgery,880,1
69016,69016,69016,[Combating coronavirus disease 2019: voice of critical care medicine].,15.930986,15.634034,2020-03-01,,"Ishida, Koto; Torres, Jose; Yaghi, Shadi",Stroke,880,5
70488,70488,70488,[Clinical and laboratory characteristics of 215 cases of coronavirus disease 2019 with different prognosis].,15.614209,15.976604,2020-12-01,"Although continuous outbreak of coronavirus disease 2019, it has been widely reported, there were few reports regarding family cases. We reported a group of family cluster outbreak cases confirmed in Xiangya Hospital, Central South University, China, and their clinical and image characteristics have been analyzed in order to provide reference for the prevention and early diagnosis of this disease. A total of 5 patients from one family, including 4 adults and 1 child, had a history of human contact in Wuhan, Hubei. Four adult patients showed different symptoms, including cough, fever, pharyngeal pain, and dyspnea, while the child patient had no symptoms. Laboratory examination showed no abnormality in all the patients except for slight increase in CRP in 2 patients and mild abnormal liver function index in 1 patient. The chest CT showed that all patients had abnormal images, with different degrees of manifestations.All patients were finally diagnosed by the nucleic acid test.","Luo, Weijun; Xiong, Zeng; Tang, Haixiong; Zhou, Hui",Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,880,1
70840,70840,70840,[Glucocorticoid for coronavirus disease 2019: a dilemma].,15.792852,15.846774,2020-03-01,"Background and purpose: Ureteral stricture is a rare, but serious complication following ureteroscopy (URS) for stones. The aim of this study was to investigate how many patients ended up with a ureteral stricture after URS at our hospital and how these were treated. We also wanted to identify potential risk factors for post endoscopic stricture formation. Materials and methods: A retrospective evaluation of 1001 URS for stone treatment at the day-case surgery unit between 2013 - 2018 was performed. Data on pretreatment status, the surgical procedure and follow-up were recorded. Exact χ2 and independent-samples t-tests were used comparing data among those who developed strictures and those who did not. Multiple logistic regression was performed analyzing risk factors for stricture formation. Results: In total, 1001 URS were performed in 725 patients, 289 women and 436 men. Of these, 995 cases were eligible for analysis. At follow-up with computed tomography after 3 months, 28 (3.0%) strictures were identified. Of these, 20 received endourological treatment with balloon dilatation of which 15 (75%) were successful. Definitive treatment in the 13 patients with failed or unattempted endourological treatment included nephrectomy, reconstructive surgery, permanent nephrostomy or observation with no further treatment. In multiple regression analysis, use of access sheath (UAS) (OR 4.6, p = 0.011), ureteral perforation (OR 11.8, p < 0.0001) and surgical time > 60 minutes (OR 5.7, p < 0.005) were found to be risk factors for stricture formation. Conclusion: Ureteral stricture is a rare complication of URS. Balloon dilatation should be the first line of treatment. Use of UAS, perforation and excessive operating time were found to be risk factors for post endoscopic ureteral stricture formation. Special attention to these risk factors should be given to reduce the incidence of ureteral strictures.","Ulvik, Øyvind; Harneshaug, Jill-Randi; Gjengstø, Peder",Journal of endourology,880,1
71001,71001,71001,[Correlation between hyponatremia and the severity of coronavirus disease 2019].,15.8286295,15.671957,2020-07-01,"BACKGROUND/AIMS Both endothelin-1 (ET-1) and the renin-angiotensin system (RAS) are implicated in the pathogenesis and progression of chronic obstructive pulmonary disease (COPD). In the present study, we explored the interaction between ET-1 and the RAS by examining the effect of ET-1 on angiotensin-converting enzyme-2 (ACE2) expression and activity in human bronchial epithelial cells (HBEpCs). METHODS HBEpCs were treated with ET-1 (1, 10, 20, 40 or 50 nmol/l) for 6, 12, 18, 24 or 30 h with or without the transcription inhibitor actinomycin D, endothelin A (ETA) receptor blocker BQ123, endothelin B receptor blocker BQ788, or different kinase inhibitors. RESULTS ET-1 decreased the ACE2 mRNA level in a dose- and time-dependent manner within 24 h, which led to dose-dependent downregulation of the ACE2 promoter activity, protein level and the cell membrane ACE2 activity. Actinomycin D (1 mg/ml), BQ123 (1 μmol/l), and the p38 mitogen-activated protein kinase (MAPK) siRNA and inhibitor PD169316 (25 μmol/l) completely abolished the effect of ET-1 on ACE2 expression in HBEpCs. CONCLUSION ET-1 downregulates ACE2 expression and activity at the transcription level in HBEpCs via the ETA receptor by a p38 MAPK-dependent mechanism. This is the first evidence of crosstalk between the ET-1/ETA axis and the RAS in regard to the pathogenesis and progression of COPD.","Zhang, Hongliang; Li, Yamin; Zeng, Yan; Wu, Renrong; Ou, Jianjun",Pharmacology,880,17
71979,71979,71979,[Coronavirus disease 2019 in Northeastern Sichuan: clinical characteristics and treatment analysis of 59 cases].,15.675668,15.68994,2021-03-01,,"Veljovic, Veselin; Spalevic, Zeljko; Bubanja, Marija; Masanovic, Bojan",Nutricion hospitalaria,880,16
75020,75020,75020,[Nationwide survey on clinical treatment of coronavirus disease 2019 in 9 provinces and municipalities].,15.590714,15.692171,2020-04-01,"BACKGROUND There is an increasing tendency to treat spinal dural arteriovenous fistulas (SDAVFs) endovascularly despite the lack of clear evidence favoring embolization over surgery. OBJECTIVE To compare the initial failure and recurrence rates of primary treatment of SDAVFs by surgery and endovascular techniques. METHODS A meta-analysis using the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) standard was performed. All the English literature from 2004 onward was evaluated. From each article that compared the 2 treatment modalities, the odds ratio (OR) was calculated. Combined ORs were calculated with Review Manager 5.3 of The Cochrane Collaboration. RESULTS A total of 35 studies harboring 1112 patients were assessed. Initial definitive fistula occlusion was observed in 588 of 609 surgical patients (96.6%; 95% confidence interval [CI], 94.8-97.8) vs 363 of 503 endovascularly treated patients (72.2%; 95% CI, 68.1-75.9; P < .001). The combined OR from 18 studies that assessed both treatment modalities (730 patients) was 6.15 (95% CI, 3.45-11.0) in favor of surgical treatment. Late recurrence (13 studies, 480 patients) revealed an OR of 3.15 (95% CI, 1.66-5.96; P < .001) in favor of surgery. In a subgroup, recurrence was reported in 10 of 22 patients (45%) treated with Onyx vs 8 of 35 (23%) treated with n-butyle-2-cyanoacrylate (OR, 2.51; 95% CI, 0.75-8.37; P = .13). CONCLUSION Although hampered by inclusion of poor quality studies, this meta-analysis shows a definite advantage of primary surgical treatment of SDAVF over endovascular treatment in initial failure rate and late recurrences. The often-used argument that endovascular techniques have improved and therefore outweigh surgery is not supported by this meta-analysis.","Bakker, Nicolaas A; Uyttenboogaart, Maarten; Luijckx, G J; Eshghi, Omid S; Mazuri, Aryan; Metzemaekers, Jan D M; Groen, Rob J M; Van Dijk, J Marc C",Neurosurgery,880,1
75202,75202,75202,[How to coexist peacefully with 2019 novel coronavirus in daily life].,15.605862,15.677036,2021-02-01,"Attachment of a virus with a specific receptor on the cell surface is the first and foremost step in virus infection. In case of enveloped viruses, their interaction with the host cell receptor is mediated by viral encoded glycoproteins on its envelope, a host derived lipid bilayer. Since, virus entry is a multistep process, after receptor recognition, envelope proteins mediate internalisation of virus particles into the host cell. Envelope glycoproteins are the first proteins that the host immune system encounters upon infection. Thus, envelope proteins are important drug target with multiple strategies to inhibit entry of the virus into the host. Currently, there very few drugs that function as envelope protein inhibitors which are approved for human use. Here, we reviewed different classes of envelop proteins of various viruses and emphasized the use of small molecules to inhibit fusion of envelope proteins. Based on the available information in the literature, envelope proteins can be important drug targets and small molecules inhibitors can serve as potential antiviral drugs to block viral infection at an initial stage.","Verma, Jyoti; Subbarao, Naidu; Rajala, Maitreyi S",Journal of drug targeting,880,31
77782,77782,77782,[Clinical study of artesunate in the treatment of coronavirus disease 2019].,15.829957,15.669538,2020-04-01,"The Autophagy, Inflammation and Metabolism (AIM) Center organized a globally accessible, virtual eSymposium during the COVID-19 pandemic in 2020. The conference included presentations from scientific leaders, as well as a career discussion panel, and provided a much-needed platform for early-career investigators (ECIs) to showcase their research in autophagy. This Perspective summarizes the science presented by the ECIs during the event and discusses the lessons learned from a virtual meeting of this kind during the pandemic. The meeting was a learning experience for all involved, and the ECI participants herein offer their thoughts on the pros and cons of virtual meetings as a modality, either as standalone or hybrid events, with a view towards the post-pandemic world.","Nieto-Torres, Jose L; Durgan, Joanne; Franco-Romero, Anais; Grumati, Paolo; Guardia, Carlos M; Leidal, Andrew M; Mandell, Michael A; Towers, Christina G; Wang, Fei",Journal of cell science,880,31
77858,77858,77858,[Analysis of gastrointestinal symptoms in 80 patients with coronavirus disease 2019].,15.841053,15.812656,2020-04-01,"OBJECTIVE This study aimed to identify diets with improved nutrient quality and environmental impact within the boundaries of dietary practices. DESIGN We used Data Envelopment Analysis to benchmark diets for improved adherence to food-based dietary guidelines (FBDG). We then optimised these diets for dietary preferences, nutrient quality and environmental impact. Diets were evaluated using the Nutrient Rich Diet score (NRD15.3), diet-related greenhouse gas emission (GHGE) and a diet similarity index that quantified the proportion of food intake that remained similar as compared with the observed diet. SETTING National dietary surveys of four European countries (Denmark, Czech Republic, Italy and France). SUBJECTS Approximately 6500 adults, aged 18-64 years. RESULTS When dietary preferences were prioritised, NRD15·3 was ~6 % higher, GHGE was ~4 % lower and ~85 % of food intake remained similar. This diet had higher amounts of fruit, vegetables and whole grains than the observed diet. When nutrient quality was prioritised, NRD15·3 was ~16 % higher, GHGE was ~3 % lower and ~72 % of food intake remained similar. This diet had higher amounts of legumes and fish and lower amounts of sweetened and alcoholic beverages. Finally, when environmental impact was prioritised, NRD15·3 was ~9 % higher, GHGE was ~21 % lower and ~73 % of food intake remained similar. In this diet, red and processed meat partly shifted to either eggs, poultry, fish or dairy. CONCLUSIONS Benchmark modelling can generate diets with improved adherence to FBDG within the boundaries of dietary practices, but fully maximising health and minimising GHGE cannot be achieved simultaneously.","Mertens, Elly; Kuijsten, Anneleen; Kanellopoulos, Argyris; Dofková, Marcela; Mistura, Lorenza; D'Addezio, Laura; Turrini, Aida; Dubuisson, Carine; Havard, Sabrina; Trolle, Ellen; Eckl, Marion; Biesbroek, Sander; Bloemhof, Jacqueline; Geleijnse, Johanna M; van 't Veer, Pieter",Public health nutrition,880,27
