,title_x,publish_time_x,abstract,authors,journal,url,category
1927,Upstream Disaster Management to Support People Experiencing Homelessness,2015-08-18,"The unique context of day-to-day living for people who are chronically homeless or living with housing insecurity puts them at high risk during community disasters. The impacts of extreme events, such as flooding, storms, riots, and other sources of community disruption, underscore the importance of preparedness efforts and fostering community resilience. This study is part of larger initiative focused on enhancing resilience and preparedness among high risk populations. The purpose of this study was to explore critical issues and strategies to promote resilience and disaster preparedness among people who are homeless in Canada. A sample of interviews (n=21) from key informants across Canada was analyzed to explore existing programs and supports for homeless populations. The data was selected from a larger sample of (n=43) interviews focused on programs and supports for people who are at heightened risk for negative impacts during disasters. Qualitative content analysis was used to extract emergent themes and develop a model of multi-level collaboration to support disaster resilience among people who are homeless. The results indicate there is a need for more upstream continuity planning, collaboration and communication between the emergency management sector and community service organizations that support people who are homeless. Prioritization and investment in the social determinants of health and community supports is necessary to promote resilience among this high-risk population. The findings from this study highlight the importance of acknowledging community support organizations as assets in disaster preparedness. Day-to-day resilience is an ongoing theme for people who are chronically homeless or living with housing insecurity. Upstream investment to build adaptive capacity and collaborate with community organizations is an important strategy to enhance community resilience.","Sundareswaran, Madura; Ghazzawi, Andrea; O'Sullivan, Tracey L.",PLoS Curr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4552382/,328
4333,Antimicrobial Stewardship Programs in Community Health Systems Perceived by Physicians and Pharmacists: A Qualitative Study with Gap Analysis,2019-12-05,"Antimicrobial stewardship program (ASP) is one of the most important strategies for managing infectious disease treatment and preventing antimicrobial resistance. The successful implementation of ASP in the community health system (CHS) has been challenging. We evaluated perceptions of current ASP, potential setbacks of ASP implementation, and future demands on ASP services among physicians and pharmacists in the CHS. The qualitative research was conducted through in-depth individual interviews and focus group discussions with 11 physicians and 11 pharmacists. In addition, a quantitative gap analysis was conducted to assess the different awareness and demands on services of ASP and preferred antimicrobial-related problems (ARP). In overall, perceptions of ASP varied by profession. The identified setbacks were unorganized institutional leadership, the undefined roles of healthcare professionals, a lack of reimbursement, the hierarchical structure of the health system, and the labor-intensive working environment of pharmacy services. Although demands for ASP improvement were similar among professionals, they had different preferences in prioritizing each service item of ASP/ARP development and the profession responsible for each service. Continuous administrative and financial investments, understanding ASP contents, ASP-specific information technology, and interdisciplinary collaboration with good communication among healthcare professions are needed to continue the progression of ASP.","Park, Sohyun; Kang, Ji Eun; Choi, Hee Jung; Kim, Chung-Jong; Chung, Eun Kyoung; Kim, Sun Ah; Rhie, Sandy Jeong",Antibiotics (Basel),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6963390/,328
9558,Learnings for Health Economics from the Early Stages of the COVID-19 Pandemic,2020-04-10,"Type I interferons (IFNs) are soluble molecules that exert potent antiviral activity and are currently used for the treatment of a panel of viral infections. In the case of HIV, the use of type I IFN has had limited success, and has almost been abandoned. During the last decade, a series of studies has highlighted how HIV infection may cause overactivation of type I IFN production, which contributes to the exhaustion of the immune system and to disease progression. This review describes the transition from the proposed use of type I IFN as antiviral drugs in HIV infection, to the idea that blocking their activity or production may provide an immunologic benefit of much greater importance than their antiviral activity.","Boasso, Adriano",HIV Ther,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7147345/,328
14606,"“I Took the Trouble to Make Inquiries, So I Refuse to Accept Your Instructions”: Religious Authority and Vaccine Hesitancy Among Ultra-Orthodox Jewish Mothers in Israel",2021-01-02,"This paper presents two studies that explored community attitudes to autism in Australia; and autistic people and their families’ perspectives of community attitudes. In Study One 2424 (primarily non-autistic) people completed a survey on autism-related knowledge and attitudes; identifying a number of misperceptions and knowledge gaps in the general community. In Study Two 1353 people (primarily parents and carers of autistic people) completed a survey on autism-related experiences; identifying that the community’s awareness of autism does not appear to extend to understanding how to support autistic people. There is a need for more research which integrates the perspectives of both autistic people and the broader community; and the development of communication and education interventions, with rather than about autistic people. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s10803-020-04819-3.","Jones, Sandra C.; Akram, Muhammad; Gordon, Chloe S.; Murphy, Nicole; Sharkie, Fiona",J Autism Dev Disord,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7778837/,328
16599,Editorial: Psychological Distress Among University Students,2021-03-22,"Increasing patient loyalty through improved health care quality and patient–provider relationships becomes the key factor in medical providers’ successes. This study explored the mediated relationship of patients’ perceived value, patient commitment, and patient loyalty and the moderating effect of patient trust on the mediated relationship. A cross-sectional research design was adopted. Mediation and moderated mediation were tested using the PROCESS macro v3.5 for the SPSS supplement. Convenience sampling was used for the distribution of questionnaires to members of the public with experience of seeking medical attention in Taiwan. Among the 254 valid questionnaires recovered, 59.4% of the respondents were male, 38.6% were married, 90.2% were in the 20 to 49 year age range, and 54.7% had a bachelor’s degree or above. This study indicated a significant mediated relationship among patients’ perceived value of medical services, commitment to the patient–provider relationship, and patient loyalty. Furthermore, when the patient demonstrated higher levels of trust in a healthcare provider, the relationship of perceived value, commitment, and patient loyalty was also enhanced. This study discussed and demonstrated the effect of perceived value, trust, and commitment on patient loyalty. The research suggests that improving patient loyalty benefits sustainable operation of medical providers and the treatment effects for patients.","Huang, Ing-Chung; Du, Pey-Lan; Lin, Long-Sheng; Liu, Ting-Yu; Lin, Tsai-Fei; Huang, Wei-Chang",Inquiry,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8020221/,328
18885,Strategies for the implementation of best practice guidelines in operating theatres: An integrative literature review,2021-06-29,"The Western Cape is a dynamic province that is disaster-prone, particularly the vulnerable urban communities in and around its environs. Such communities are more vulnerable to wildfire, flooding, pandemic, natural and human-made hazards because of poverty and, consequently, poor living conditions such as overcrowding and non-understanding of community resilience. The inability of these communities to understand community resilience and withstand adversities affects the sustainability of initiatives to develop them. This study aims to identify the mechanisms influencing the level of understanding of community resilience in a vulnerable community and to contribute to the understanding of community resilience to disaster risk. Fieldwork was conducted in an informal settlement in South Africa. The research study was conducted in two cycles of data collection and analysis. Data in the form of observation notes, document analysis and interviews were analysed using grounded-theory principles. Ten inter-related variables or mechanisms emerged from the analysis. The theoretical model consists of four reinforcing (R) feedback loops (R1, R2, R3 and R4), respectively, which explain how the understanding of community resilience in the informal settlement maps on to the relative achievement systems archetype. Negative reinforcing behaviour would explain the lack of understanding of community resilience, while positive reinforcing behaviour indicates how an understanding of community resilience develops. In addition, the variable with the leverage to improve the mechanisms influencing the understanding of community resilience was found to be the ‘level of public education and awareness’. The theory of how these variables behave in context was represented as a qualitative system dynamics model.","Onyeagoziri, Onyekachi J.; Shaw, Corrinne; Ryan, Tom",Jamba,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8252161/,328
19058,"Global, Regional, and National Prevalence, Incidence, and Disability-Adjusted Life Years for Oral Conditions for 195 Countries, 1990–2015: A Systematic Analysis for the Global Burden of Diseases, Injuries, and Risk Factors",2017-04-11,,,Blood Adv,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6560351/,328
22115,Protecting refugees during the COVID-19 pandemic,2021-06-17,"BACKGROUND: Cardiovascular disease (CVD) is a major cause of morbidity and mortality in kidney transplant recipients (KTRs). CVD risk scores underestimate risk in this population as CVD is driven by clustering of traditional and non-traditional risk factors, which lead to prognostic pathological changes in cardiovascular structure and function. While exercise may mitigate CVD in this population, evidence is limited, and physical activity levels and patient activation towards exercise and self-management are low. This pilot study will assess the feasibility of delivering a structured, home-based exercise intervention in a population of KTRs at increased cardiometabolic risk and evaluate the putative effects on cardiovascular structural and functional changes, cardiorespiratory fitness, quality of life, patient activation, healthcare utilisation and engagement with the prescribed exercise programme. METHODS AND ANALYSIS: Fifty KTRs will be randomised 1:1 to: (1) the intervention; a 12week, home-based combined resistance and aerobic exercise intervention; or (2) the control; usual care. Intervention participants will have one introductory session for instruction and practice of the recommended exercises prior to receiving an exercise diary, dumbbells, resistance bands and access to instructional videos. The study will evaluate the feasibility of recruitment, randomisation, retention, assessment procedures and the intervention implementation. Outcomes, to be assessed prior to randomisation and postintervention, include: cardiac structure and function with stress perfusion cardiac MRI, cardiorespiratory fitness, physical function, blood biomarkers of cardiometabolic health, quality of life and patient activation. These data will be used to inform the power calculations for future definitive trials. ETHICS AND DISSEMINATION: The protocol was reviewed and given favourable opinion by the East Midlands-Nottingham 2 Research Ethics Committee (reference: 19/EM/0209; 14 October 2019). Results will be published in peer-reviewed academic journals and will be disseminated to the patient and public community via social media, newsletter articles and presentations at conferences. TRIAL REGISTRATION NUMBER: NCT04123951.","Billany, Roseanne E; Vadaszy, Noemi; Bishop, Nicolette C; Wilkinson, Thomas J; Adenwalla, Sherna F; Robinson, Katherine A; Croker, Kathryn; Brady, Emer M; Wormleighton, Joanne V; Parke, Kelly S; Cooper, Nicola J; Webster, Angela C; Barratt, Jonathan; McCann, Gerry P; Burton, James O; Smith, Alice C; Graham-Brown, Matthew PM",BMJ Open,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8493915/,328
25412,Epidemiology and Etiology of Mental Retardation,2007,"The claim that it is possible to rationally design a structure-based HIV-1 vaccine is based on misconceptions regarding the nature of protein epitopes and of immunological specificity. Attempts to use reverse vaccinology to generate an HIV-1 vaccine on the basis of the structure of viral epitopes bound to monoclonal neutralizing antibodies have failed so far because it was not possible to extrapolate from an observed antigenic structure to the immunogenic structure required in a vaccine. Vaccine immunogenicity depends on numerous extrinsic factors such as the host immunoglobulin gene repertoire, the presence of various cellular and regulatory mechanisms in the immunized host and the process of antibody affinity maturation. All these factors played a role in the appearance of the neutralizing antibody used to select the epitope to be investigated as potential vaccine immunogen, but they cannot be expected to be present in identical form in the host to be vaccinated. It is possible to rationally design and optimize an epitope to fit one particular antibody molecule or to improve the paratope binding efficacy of a monoclonal antibody intended for passive immunotherapy. What is not possible is to rationally design an HIV-1 vaccine immunogen that will elicit a protective polyclonal antibody response of predetermined efficacy. An effective vaccine immunogen can only be discovered by investigating experimentally the immunogenicity of a candidate molecule and demonstrating its ability to induce a protective immune response. It cannot be discovered by determining which epitopes of an engineered antigen molecule are recognized by a neutralizing monoclonal antibody. This means that empirical immunogenicity trials rather than structural analyses of antigens offer the best hope of discovering an HIV-1 vaccine.","Van Regenmortel, Marc H V","HIV/AIDS: Immunochemistry, Reductionism and Vaccine Design",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7122000/,328
32991,How Right-Leaning Media Coverage of COVID-19 Facilitated the Spread of Misinformation in the Early Stages of the Pandemic in the U.S.,2020-05-01,,"Postigo, Andrea; González-Mansilla, Ana; Bermejo, Javier; Elízaga, Jaime; Fernández-Avilés, Francisco; Martínez-Sellés, Manuel",Rev Esp Cardiol (Engl Ed),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245220/,328
