,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
811,811,811,Human Metapneumovirus and Severity of Respiratory Syncytial Virus Disease,12.921307,10.15462,2004-07-11,,"Lazar, Isaac; Weibel, Carla; Dziura, James; Ferguson, David; Landry, Marie L.; Kahn, Jeffrey S.",Emerg Infect Dis,240,3
1085,1085,1085,Immunological disturbances associated with malarial infection,13.0060215,9.893807,2012-09-27,"Malaria is a reemerging disease in the countries where it was eradicated previously, whereas it is endemic in many countries including tropical countries. In India, malarial infection is on rise due to rapid urbanization and overcrowding in all major metropolitan cities. The incidence of morbidity and mortality due to malaria infection is increasing and could be attributed to drug resistance in strains of malarial parasite. Combining immune modulation strategies with anti-malarial drugs has a beneficial effect in an attempt to improve treatment for malaria. Along with clinical presentation and outcome of this parasitic infection, it is important to understand immunological disturbances associated with biological mechanisms underlying these actions in better understanding of pathogenesis of malarial infection. Immune and inflammatory responses in malarial infection are controlled and co-ordinated by various cytokines and chemokines. This review focuses on commonly seen immunological disturbances associated with malarial infection resulting in related humoral and cell mediated immune functions primarily with innate to subsequent adaptive immunity in tackling this parasitic infection.","Pradhan, Vandana; Ghosh, Kanjaksha",J Parasit Dis,240,1
1580,1580,1580,Multiyear Persistence of 2 Pandemic A/H1N1 Influenza Virus Lineages in West Africa,12.676255,10.027104,2014-07-01,"Our understanding of the global ecology of influenza viruses is impeded by historically low levels of viral surveillance in Africa. Increased genetic sequencing of African A/H1N1 pandemic influenza viruses during 2009–2013 revealed multiyear persistence of 2 viral lineages within West Africa, raising questions about the roles of reduced air traffic and the asynchrony of seasonal influenza epidemics among West African countries in the evolution of independent lineages. The potential for novel influenza virus lineages to evolve within Africa warrants intensified influenza surveillance in Africa and other understudied areas.","Nelson, Martha I.; Njouom, Richard; Viboud, Cecile; Niang, Mbayame N. D.; Kadjo, Hervé; Ampofo, William; Adebayo, Adedeji; Tarnagda, Zekiba; Miller, Mark A.; Holmes, Edward C.; Diop, Ousmane M.",J Infect Dis,240,3
1942,1942,1942,"Comparative Analysis of Host Cell Entry of Ebola Virus From Sierra Leone, 2014, and Zaire, 1976",12.765713,10.102256,2015-10-01,"The ongoing Ebola virus (EBOV) disease (EVD) epidemic in Western Africa is the largest EVD outbreak recorded to date and requires the rapid development and deployment of antiviral measures. The viral glycoprotein (GP) facilitates host cell entry and, jointly with cellular interaction partners, constitutes a potential target for antiviral intervention. However, it is unknown whether the GPs of the currently and previously circulating EBOVs use the same mechanisms for cellular entry and are thus susceptible to inhibition by the same antivirals and cellular defenses. Here, we show that the GPs of the EBOVs circulating in 1976 and 2014 transduce the same spectrum of target cells, use the same cellular factors for host cell entry, and are comparably susceptible to blockade by antiviral interferon-induced transmembrane proteins and neutralizing antibody KZ52. Thus, the viruses responsible for the ongoing EVD epidemic should be fully susceptible to established antiviral strategies targeting GP and cellular entry factors.","Hofmann-Winkler, Heike; Gnirß, Kerstin; Wrensch, Florian; Pöhlmann, Stefan",J Infect Dis,240,3
2029,2029,2029,Prevalence and molecular characterizations of enterovirus D68 among children with acute respiratory infection in China between 2012 and 2014,12.918093,10.174825,2015-11-16,"EV-D68 is associated with respiratory tract infections (RTIs). Since its first isolation, EV-D68 has been detected sporadically. However, the US and Canada have experienced outbreaks of EV-D68 infections between August and December 2014. This study aimed to investigate the molecular epidemiology and clinical characteristics of EV-D68 in Chongqing, Southwestern China. From January 2012 to November 2014, 1876 nasopharyngeal aspirate specimens (NPAs) were collected from hospitalized children with RTIs. Among the 1876 NPAs, EV-D68 was detected in 19 samples (1.0%, 19/1876). Of these, 13 samples were detected in September and October 2014 (9.8%, 13/132). Phylogenetic analysis showed that all 13 strains detected in the 2014 Chongqing had high homology with the main strains of the 2014 US outbreak. Among the children with EV-D68 infection, 13 (68%) had a history of recurrent wheezing. A total of 13 children had a discharge diagnosis of asthma. Of these, 11 children were diagnosed with acute asthma exacerbation. EV-D68 was the predominant pathogen that evoked asthma exacerbation in September and October 2014. In conclusion, our results found that a history of recurrent wheezing may be a risk factor for the detection of EV-D68 and viral-induced asthma exacerbation may be a clinical feature of EV-D68 infection.","Xiao, Qiuyan; Ren, Luo; Zheng, Shouyan; Wang, Lili; Xie, Xiaohong; Deng, Yu; Zhao, Yao; Zhao, Xiaodong; Luo, Zhengxiu; Fu, Zhou; Huang, Ailong; Liu, Enmei",Sci Rep,240,1
2118,2118,2118,Angiotensin-converting enzyme 2 activator diminazene aceturate prevents lipopolysaccharide-induced inflammation by inhibiting MAPK and NF-κB pathways in human retinal pigment epithelium,13.167032,10.038628,2016-02-09,"BACKGROUND: Retinal inflammation is a devastating pathological process in ocular diseases. Functional impairment of retinal pigment epithelium (RPE) is associated with inflammatory retinal diseases. Enhancing the protective axis namely ACE2/Ang-(1-7)/Mas by activation of ACE2 presents anti-inflammatory properties. We investigated whether diminazene aceturate (DIZE), an angiotensin-converting enzyme 2 (ACE2) activator, prevented lipopolysaccharide (LPS)-induced inflammatory response by activating the protective axis and whether the effect was mediated by inhibiting the mitogen-activated protein kinase (MAPK) and the nuclear factor-κB (NF-κB) pathways. METHODS: Cell counting kit-8 (CCK-8) assay and real-time PCR were used to determine the optimum concentration and incubation time of DIZE. ARPE-19 cells and primary cultured human retinal pigment epithelia (hRPE) were incubated with or without 10 μg/mL DIZE for 6 h before stimulated with 5 μg/mL LPS for 24 h. The mRNA expression of inflammatory cytokines, AT1R, and AT2R was analyzed. The protein level of inflammatory cytokines, Ang II, and Ang-(1-7) was detected. Phosphorylation of p38 MAPK, extracellular signal-regulated kinase (ERK)1/2, c-Jun N-terminal kinase (JNK) and phosphorylated transcription inhibition factor-κB-α (p-IκB-α) were measured. Inhibitors of MAPKs and NF-κB were added to verify the involvement of these pathways. A small interfering RNA (siRNA) targeted to ACE2 and a selective Ang-(1-7) antagonist A779 was used to confirm the role of ACE2 and the involvement of ACE2/Ang-(1-7)/Mas axis. RESULTS: DIZE remarkably increased the expression of ACE2 and inhibited the expression of IL-6, IL-8, and MCP-1 at both mRNA and protein levels in both RPE cell lines stimulated with LPS. Inhibitors of p38, ERK1/2, JNK, and NF-κB significantly decreased LPS-induced overproduction of IL-6, IL-8, and MCP-1. DIZE reduced the expression of Ang II and AT1R, whereas increased Ang-(1-7). Furthermore, DIZE downregulated the phosphorylation of p38MAPK, ERK1/2, JNK, and the activation of NF-κB upon stimulation with LPS. Downregulating ACE2 and pre-treatment with A779 abrogated the effects of DIZE on production of cytokines, the expression of Ang II, Ang-(1-7), AT1R, phosphorylation of MAPKs and activation of NF-κB. CONCLUSIONS: DIZE inhibits LPS-induced inflammatory response by activating ACE2/Ang-(1-7)/Mas axis in human RPE cells. The protective effect is mediated by inhibiting the p38MAPK, ERK1/2, JNK, and NF-κB pathways.","Tao, Lifei; Qiu, Yiguo; Fu, Xinyu; Lin, Ru; Lei, Chunyan; Wang, Jiaming; Lei, Bo",J Neuroinflammation,240,11
2294,2294,2294,"Global epidemiology of avian influenza A(H5N1) virus infection in humans, 1997 – 2015: a systematic review",12.781286,10.333273,2016-05-17,"Avian influenza viruses A(H5N1) have caused a large number of typically severe human infections since the first human case was reported in 1997. However, there is a lack of comprehensive epidemiological analysis of global human cases of H5N1 from 1997-2015. Moreover, few studies have examined in detail the changing epidemiology of human H5N1 cases in Egypt, especially given the most recent outbreaks since November 2014 which have the highest number of cases ever reported globally over a similar period. Data on individual cases were collated from different sources using a systematic approach to describe the global epidemiology of 907 human H5N1 cases between May 1997 and April 2015. The number of affected countries rose between 2003 and 2008, with expansion from East and Southeast Asia, then to West Asia and Africa. Most cases (67.2%) occurred from December to March, and the overall case fatality risk was 53.5% (483/903) which varied across geographical regions. Although the incidence in Egypt has increased dramatically since November 2014, compared to the cases beforehand there were no significant differences in the fatality risk , history of exposure to poultry, history of human case contact, and time from onset to hospitalization in the recent cases.","Lai, Shengjie; Qin, Ying; Cowling, Benjamin J.; Ren, Xiang; Wardrop, Nicola A.; Gilbert, Marius; Tsang, Tim K.; Wu, Peng; Feng, Luzhao; Jiang, Hui; Peng, Zhibin; Zheng, Jiandong; Liao, Qiaohong; Li, Sa; Horby, Peter W.; Farrar, Jeremy J.; Gao, George F.; Tatem, Andrew J.; Yu, Hongjie",Lancet Infect Dis,240,3
2869,2869,2869,"Diagnosis of Fatal Human Case of St. Louis Encephalitis Virus Infection by Metagenomic Sequencing, California, 2016",12.921307,11.407131,2017-10-11,We used unbiased metagenomic next-generation sequencing to diagnose a fatal case of meningoencephalitis caused by St. Louis encephalitis virus in a patient from California in September 2016. This case is associated with the recent 2015–2016 reemergence of this virus in the southwestern United States.,"Chiu, Charles Y.; Coffey, Lark L.; Murkey, Jamie; Symmes, Kelly; Sample, Hannah A.; Wilson, Michael R.; Naccache, Samia N.; Arevalo, Shaun; Somasekar, Sneha; Federman, Scot; Stryke, Doug; Vespa, Paul; Schiller, Gary; Messenger, Sharon; Humphries, Romney; Miller, Steve; Klausner, Jeffrey D.",Emerg Infect Dis,240,3
5181,5181,5181,Low prevalence of Chlamydia pneumoniae and Mycoplasma pneumoniaeamong patients with symptoms of respiratory tract infections inDutch general practices,13.190682,10.063022,2000,"Organotin polyamine ethers containing acyclovir in their backbone were synthesized in moderate to high yield employing the aqueous interfacial polycondensation system. The products are high molecular weight polymers. Infrared spectroscopy of the products shows new bands characteristic of the formation of Sn–N and Sn–O bonds consistent with the proposed structure. MALDI-TOF MS below 2000 Da shows the presence of organotin and acyclovir units containing these two moieties. The products show moderate inhibition of a number of cancer cell lines and exhibit the ability to inhibit a number of viruses, particularly the herpes simplex virus-1 and varicella zoster virus that are responsible for herpes, chicken pox and shingles.","Carraher, Charles E.; Sabir, Theodore S.; Roner, Michael R.; Shahi, Kimberely; Bleicher, Robert E.; Roehr, Joanne L.; Bassett, Kelly D.",J Inorg Organomet Polym Mater,240,1
5609,5609,5609,Elective bone marrow transplantation in a child with X-linked hyper-IgM syndrome presenting with acute respiratory distress syndrome,13.013459,9.846286,2002-07-16,"We evaluated 40 patients undergoing high-dose chemo/radiotherapy (HDCT) and hematopoietic stem cell transplantation (HSCT) (allogeneic (22), autologous (18)) to determine the safety and feasibility of administering low molecular weight heparin (LMWH) as hepatic veno-occlusive disease (VOD) prophylaxis. Patients received a once daily subcutaneous injection of dalteparin 2500 anti-Xa i.u. commencing the day prior to starting HDCT, and continuing until day +30 post HSCT or hospital discharge, whichever came first. Dosage adjustments were made for patients developing renal failure. All bleeding episodes were recorded and graded and VOD was diagnosed and graded according to Seattle criteria. At 100 days of follow-up, the overall survival and probability of regimen-related mortality were 85 and 15%, respectively. Nine patients developed VOD. The probability of developing VOD post allogeneic and autologous HSCT was 28% (95% CI, 6–45) and 17% (95% CI, 0–32), respectively. VOD was graded as moderate (n=8) and severe (n=1). VOD resolved in all cases except for one patient who died secondary to severe VOD and multiorgan failure. Clinically significant bleeding episodes occurred in three patients; 24 patients developed minor bleeding not requiring specific therapy. All bleeding episodes resolved. These results suggest that LMWH for VOD prophylaxis is safe with a low incidence of serious bleeding events. Whether it is superior to unfractionated heparin, however, is unknown and should be addressed within the context of a randomized controlled trial.","Forrest, D L; Thompson, K; Dorcas, V G; Couban, S H; Pierce, R",Bone Marrow Transplant,240,9
