,title_x,publish_time_x,abstract,authors,journal,url,category
1556,Arrival time pattern and waiting time distribution of patients in the emergency outpatient department of a tertiary level health care institution of North India,2014,"BACKGROUND: Emergency Department (ED) of tertiary health care institute in India is mostly overcrowded, over utilized and inappropriately staffed. The challenges of overcrowded EDs and ill-managed patient flow and admission processes result in excessively long waits for patients. AIM: The objective of the present study was to analyze the patient flow system by assessing the arrival and waiting time distribution of patients in an Emergency out Patient Department (EOPD). MATERIALS AND METHODS: This short cross-sectional descriptive study was conducted in the EOPD of a Tertiary level health care Institution in North India in the month of May, 2011. The data was obtained from 591 patients, who were present in the EOPD during the month of May, 2011. The waiting time, inter arrival time between two consecutive patients were calculated in addition to the daily census data (discharge rate, admission rate and transfer out rates etc.) of the emergency. RESULTS: Arrival time pattern of patients in the EOPD was highly stochastic with the peak arrival hours to be 9.00-12.00 h in which around 26.3% patients arrived in the EOPD. The primary waiting areas of patients included patients under observation (29.6%); waiting for routine diagnostic tests (16.4%) and waiting for discharge (14.6%). Around 71% patients were waiting due to reasons within emergency complex. CONCLUSION: The patient flow of the ED could only be addressed by multifaceted, multidisciplinary and hospital wide approach.","Tiwari, Yogesh; Goel, Sonu; Singh, Amarjeet",J Emerg Trauma Shock,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4126114/,307
7326,Influenza Vaccination of Health Care Workers in Long-Term-Care Hospitals Reduces the Mortality of Elderly Patients,1997-01-11,"In countries where malaria transmission has decreased substantially, thanks to the scale-up of control interventions, malaria elimination may be feasible. Nevertheless, this goal requires new strategies such as the active detection and treatment of infected individuals. As the detection threshold for the currently used diagnostic methods is 100 parasites/μL, most low-density, asymptomatic infections able to maintain transmission cannot be detected. Identifying them by molecular methods such as PCR is a possible option but the field deployment of these tests is problematic. Isothermal amplification of nucleic acids (at a constant temperature) offers the opportunity of addressing some of the challenges related to the field deployment of molecular diagnostic methods. One of the novel isothermal amplification methods for which a substantial amount of work has been done is the loop-mediated isothermal amplification (LAMP) assay. The present review describes LAMP and several other isothermal nucleic acid amplification methods, such as thermophilic helicase-dependent amplification, strand displacement amplification, recombinase polymerase amplification and nucleic acid sequence-based amplification, and explores their potential use as high-throughput, field-based molecular tests for malaria diagnosis.","Oriero, Eniyou C.; Jacobs, Jan; Van Geertruyden, Jean-Pierre; Nwakanma, Davis; D'Alessandro, Umberto",J Antimicrob Chemother,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7109677/,307
7729,Linkages of acute care and emergency medical services to state and local public health programs: the role of interactive information systems for responding to events resulting in mass injury(),2004-06-16,"The diagnosis of community-acquired pneumonia is usually based on clinical and radiological criteria. The identification of a causative organism is not required for the diagnosis. Although numerous microbiological techniques are available, their sensitivity and specificity are not high enough to guide first-line antimicrobial therapy. Consequently, this treatment remains most often empiric. If the causative organism is identified, the antimicrobial treatment is adapted. Sputum analysis may be proposed as a diagnostic tool for patients with an acute exacerbation of chronic obstructive pulmonary disease, in specific cases (prior antibiotherapy, hospitalization, failure of the empiric antimicrobial treatment).","Leroy, O.",Med Mal Infect,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7119138/,307
8571,Human brain evolution and the “Neuroevolutionary Time-depth Principle:” Implications for the Reclassification of fear-circuitry-related traits in DSM-V and for studying resilience to warzone-related posttraumatic stress disorder,2006-03-23,"The present study was undertaken to ascertain whether or not patients with chronic otitis media are infected with viruses or Mycoplasma at the time of sudden increase in otorrhea. From 26 patients with acute exacerbation of chronic otitis media, sera were collected at the time of sudden increase in otorrhea and three to four weeks later. These paired sera were examined for antibody titer to respiratory viruses (21 species) and Mycoplasma pneumoniae. Of them, influenza B virus and RSV infections were demonstrated in four and two cases, respectively. Examinations showed no infection in 10 control cases without acute exacerbation. In 36 cases of acute exacerbation of chronic otitis media, attempts were made to isolate viruses and Mycoplasma pneumoniae from the pharynx and otorrhea. Consequently, influenza B virus was detected in pharyngeal mucous scrapings in two cases and RSV in one. The probability of respiratory virus infection leading to acute exacerbation of chronic otitis media appears to be lower than that provoking acute otitis media in children and infants. However, the present data suggest that the development of respiratory virus infection in patients with chronic otitis media may cause an increase in the otorrhea, eventually resulting in an acute exacerbation of inflammation.","Sugiyama, Masao; Nakai, Yoshiaki; Tanabe, Kyoji; Chang, Kuan Cheng",Auris Nasus Larynx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7130747/,307
11012,Improving transitions in care for children with complex and medically fragile needs: a mixed methods study,2020-05-14,"This paper is a qualitative analysis of perspectives on leadership development among working peer support specialists and highlights the challenges, needs and efficacy these individuals experience in their work settings. Six participants engaged in a 2 h semi-structured focus group. Participants were guided through a series of nine questions regarding their transition to leadership, professional communication and relationships. Seven themes emerged: managing dual relationships; having difficult conversations; push and pull of leadership; taking responsibility for others; taking responsibility for self-care; addressing stigma in the workplace, and, spirituality/a calling to help. These professionals integrate their personal experiences of recovery into their direct care and leadership approaches in the workplace. This blending of recovery concepts and supervision approaches reflect some of the powerful elements that peer recovery specialists are uniquely qualified to lead in the healthcare workforce. These findings provide important implications for leadership development among this growing segment of the healthcare workforce.","Jenkins, G. Trey; Shafer, Michael S.; Janich, Nicole",Community Ment Health J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7222857/,307
11564,Multiple arboviral infections during a DENV-2 outbreak in Solomon Islands,2020-05-15,"Immunotherapy is the most promising therapeutic approach against malignant pleural mesothelioma (MPM). Despite technological progress, the number of targetable antigens or specific antibodies is limited, thus hindering the full potential of recent therapeutic interventions. All possibilities of finding new targeting molecules must be exploited. The specificity of targeting is guaranteed by the use of monoclonal antibodies, while fully human antibodies are preferred, as they are functional and generate no neutralizing antibodies. The aim of this review is to appraise the latest advances in screening methods dedicated to the identification and harnessing of fully human antibodies. The scope of identifying useful molecules proceeds along two avenues, i.e., through the antigen-first or binding-first approaches. The first relies on screening human antibody libraries or plasma from immunized transgenic mice or humans to isolate binders to specific antigens. The latter takes advantage of specific binding to tumor cells of antibodies present in phage display libraries or in responders’ plasma samples without prior knowledge of the antigens. Additionally, next-generation sequencing analysis of B-cell receptor repertoire pre- and post-therapy in memory B-cells from responders allows for the identification of clones expanded and matured upon treatment. Human antibodies identified can be subsequently reformatted to generate a plethora of therapeutics like antibody-drug conjugates, immunotoxins, and advanced cell-therapeutics such as chimeric antigen receptor-transduced T-cells.","Nicolini, Fabio; Bocchini, Martine; Angeli, Davide; Bronte, Giuseppe; Delmonte, Angelo; Crinò, Lucio; Mazza, Massimiliano",Cancers (Basel),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7226231/,307
11670,Association between racial discrimination and health-related quality of life and the impact of social relationships,2020-05-22,"BACKGROUND: Informal caregivers of palliative patients show higher levels of depression and distress compared with the general population. Fegg’s (2013) existential behavioural therapy was shortened to two individual 1-h sessions (short-term existential behavioural therapy). AIM: Testing the effectiveness of sEBT on psychological symptoms of informal caregivers in comparison with active control. DESIGN: Randomised controlled trial. SETTING/PARTICIPANTS: Informal caregivers of palliative in-patients. METHODS: The primary outcome was depression; secondary outcomes were anxiety, subjective distress and minor mental disorders, positive and negative affect, satisfaction with life, quality of life and direct health care costs. General linear mixed models allow several measurements per participant and change over time. Reasons for declining the intervention were investigated by Rosenstock’s Health Belief Model. RESULTS: Overall inclusion rate was 41.0%. Data of 157 caregivers were available (63.1% females; mean age: 54.6 years, standard deviation (SD): 14.1); 127 participants were included in the main analysis. Participation in sEBT or active control was not significantly associated with post-treatment depression. Outcomes showed prevailingly significant association with time of investigation. Self-efficacy, scepticism of benefit of the intervention, belief of better coping alone and support by family and friends were significant factors in declining participation in the randomised controlled trial. CONCLUSION: Inclusion rate was tripled compared with a previously evaluated longer EBT group intervention. By shortening the intervention, inclusion rate was traded for effectiveness and the intervention could not impact caregivers’ psychological state. Early integration of sEBT and combination of individual and group setting and further study of the optimal length for caregiver interventions are suggested.","Kühnel, Martina B; Marchioro, Linda; Deffner, Veronika; Bausewein, Claudia; Seidl, Hildegard; Siebert, Sarah; Fegg, Martin",Palliat Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7243077/,307
11772,Ophthalmology of clinically normal alpacas (Vicugna pacos) in the United Kingdom: a cross-sectional study,2020-05-16,"INTRODUCTION: Incidence of total knee arthroplasty (TKA) is projected to rise 276% in 2030, and psychological distress affects up to 42% of people with knee osteoarthritis undergoing TKA, with demonstrated detrimental effects on postoperative outcomes. Few studies have assessed psychological treatment in people awaiting TKA, and these have been psychologist-delivered treatments. No evidence exists regarding psychologically-informed interventions delivered by health professionals currently embedded in TKA clinical pathways. The primary aim of this pilot study is to explore the safety, acceptability and feasibility of the Knee Osteoarthritis Management with Physiotherapy informed by Acceptance and Commitment Therapy (KOMPACT) approach in people awaiting TKA. METHODS AND ANALYSIS: 51 community-dwelling adults scheduled for a primary TKA at two hospitals will be recruited to this pilot, mixed-methods, prospective randomised controlled trial with assessor blinding. Participants will be randomised in a 1:2 ratio to either usual care (education class) or usual care plus KOMPACT (2 hours 20 min of preoperative physiotherapy informed by Acceptance and Commitment Therapy). Our primary outcome measures are safety (length of stay, complications and psychological health after KOMPACT), acceptability (treatment credibility and qualitative data) and feasibility (recruitment, retention and intervention fidelity) of the KOMPACT approach. Secondary outcomes include health service outcomes, patient-reported physical and psychological outcomes, and physical performance measures. Quantitative data collection was conducted at baseline, 1–2 weeks before TKA, 6 weeks after TKA and 6 months after TKA. Qualitative data collection is 1–2 weeks before TKA. Data analysis will take a quantitative-led approach with triangulation after thematic analysis of the qualitative data. ETHICS AND DISSEMINATION: This study has full ethics approval (HREC/18/WMEAD/440). Results from this study will be published in peer-reviewed journals and presented at local and international conferences. TRIAL REGISTRATION NUMBER: Australia New Zealand Clinical Trials Registry (ACTRN12618001867280p).","March, Marie K; Harmer, Alison; Godfrey, Emma; Venkatesh, Shruti; Thomas, Bijoy; Dennis, Sarah",BMJ Open,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7279646/,307
12804,Stressing the potential of guanfacine as a treatment for cocaine use disorder,2020-03-09,"In addition to the well-known cardiotonic effects, cardiac glycosides (CGs) produce potent anticancer effects with various molecular mechanisms. We previously show that ouabain induces autophagic cell death in human lung cancer cells by regulating AMPK-mediated mTOR and Src-mediated ERK1/2 signaling pathways. However, whether and how AMPK and Src signaling interacts in ouabain-treated cancer cells remains unclear. Given the pivotal role of AMPK in metabolism, whether ouabain affects cancer cell metabolism remains elusive. In this study we showed that treatment with ouabain (25 nM) caused simultaneous activation of AMPK and Src signaling pathways in human lung cancer A549 cells and human breast cancer MCF7 cells. Cotreatment with AMPK inhibitor compound C or siRNA greatly abrogates ouabain-induced Src activation, whereas cotreatment with Src inhibitor PP2 has little effect on ouabain-induced AMPK activity, suggesting that AMPK served as an upstream regulator of the Src signaling pathway. On the other hand, ouabain treatment greatly depletes ATP production in A549 and MCF7 cells, and supplement of ATP (100 μM) blocked ouabain-induced AMPK activation. We further demonstrated that ouabain greatly inhibited the mitochondrial oxidative phosphorylation (OXPHOS) in the cancer cells, and exerted differential metabolic effects on glycolysis depending on cancer cell type. Taken together, this study reveals that the altered cancer cell metabolism caused by ouabain may contribute to AMPK activation, as well as its cytotoxicity towards cancer cells.","Shen, Jia-jia; Zhan, Yue-chen; Li, Hui-ying; Wang, Zhen",Acta Pharmacol Sin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7468359/,307
12870,Does rural primary care ophthalmology teaching need revisiting?,2020-03-11,"Serum- and glucocorticoid-inducible kinease-1 (SGK1) is a serine/threonine kinase regulated by hypotonic stimuli, which is involved in regulation of cell cycle and apoptosis. Our previous study shows that activation of volume-regulated Cl(−) channels (VRCCs) protects rat basilar artery smooth muscle cells (BASMCs) against hydrogen peroxide (H(2)O(2))-induced apoptosis. In the present study, we investigated whether SGK1 was involved in the protective effect of VRCCs in BASMCs. We showed that hypotonic challenge significantly reduced H(2)O(2)-induced apoptosis, and increased SGK1 phosphorylation, but did not affect SGK1 protein expression. The protective effect of hypotonic challenge against H(2)O(2)-induced apoptosis was mediated through inhibiting mitochondria-dependent apoptotic pathway, evidenced by increased Bcl-2/Bax ratio, stabilizing mitochondrial membrane potential (MMP), decreased cytochrome c release from the mitochondria to the cytoplasm, and inhibition of the activation of caspase-9 and caspase-3. These protective effects of hypotonic challenge against H(2)O(2)-induced apoptosis was diminished and enhanced, respectively, by SGK1 knockdown and overexpression. We further revealed that SGK1 activation significantly increased forkhead box O3a (FOXO3a) phosphorylation, and then inhibited the translocation of FOXO3a into nucleus and the subsequent expression of Bcl-2 interacting mediator of cell death (Bim). In conclusion, SGK1 mediates the protective effect of VRCCs against H(2)O(2)-induced apoptosis in BASMCs via inhibiting FOXO3a/Bim signaling pathway. Our results provide compelling evidences that SGK1 is a critical link between VRCCs and apoptosis, and shed a new light on the treatment of vascular apoptosis-associated diseases, such as vascular remodeling, angiogenesis, and atherosclerosis.","Chen, Bao-yi; Huang, Cheng-cui; Lv, Xiao-fei; Zheng, Hua-qing; Zhang, Ya-juan; Sun, Lu; Wang, Guan-lei; Ma, Ming-ming; Guan, Yong-yuan",Acta Pharmacol Sin,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7470837/,307
