,title_x,publish_time_x,abstract,authors,journal,url,category
1220,Estimating the reproductive number in the presence of spatial heterogeneity of transmission patterns,2013-07-26,"BACKGROUND: Estimates of parameters for disease transmission in large-scale infectious disease outbreaks are often obtained to represent large groups of people, providing an average over a potentially very diverse area. For control measures to be more effective, a measure of the heterogeneity of the parameters is desirable. METHODS: We propose a novel extension of a network-based approach to estimating the reproductive number. With this we can incorporate spatial and/or demographic information through a similarity matrix. We apply this to the 2009 Influenza pandemic in South Africa to understand the spatial variability across provinces. We explore the use of five similarity matrices to illustrate their impact on the subsequent epidemic parameter estimates. RESULTS: When treating South Africa as a single entity with homogeneous transmission characteristics across the country, the basic reproductive number, R(0), (and imputation range) is 1.33 (1.31, 1.36). When fitting a new model for each province with no inter-province connections this estimate varies little (1.23-1.37). Using the proposed method with any of the four similarity measures yields an overall R(0) that varies little across the four new models (1.33 to 1.34). However, when allowed to vary across provinces, the estimated R(0) is greater than one consistently in only two of the nine provinces, the most densely populated provinces of Gauteng and Western Cape. CONCLUSIONS: Our results suggest that the spatial heterogeneity of influenza transmission was compelling in South Africa during the 2009 pandemic. This variability makes a qualitative difference in our understanding of the epidemic. While the cause of this fluctuation might be partially due to reporting differences, there is substantial evidence to warrant further investigation.","White, Laura F; Archer, Brett; Pagano, Marcello",Int J Health Geogr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3735474/,273
4170,The socio-economic distribution of exposure to Ebola: Survey evidence from Liberia and Sierra Leone,2019-11-15,"Socio-economic factors are widely believed to have been an important driver of the transmission of Ebola Virus Disease (EVD) during the West African outbreak of 2014–16, however, studies that have investigated the relationship between socio-economic status (SES) and EVD have found inconsistent results. Using nationally representative household survey data on whether respondents knew a close friend or family member with Ebola, we explore the SES determinants of EVD exposure along individual, household, and community lines in Liberia and Sierra Leone. While we find no overall association between household wealth and EVD exposure, we find that pooled data mask important differences observed within countries with higher wealth households more likely to have been exposed to EVD in Sierra Leone and the opposite relationship in Liberia. Finally, we also generally find a positive association between education and EVD exposure both at the individual and the community levels in the full sample. There is an urgent need to better understand these relationships to examine both why the outbreak spread and to help prepare for future outbreaks.","Grépin, Karen A.; Poirier, Mathieu J.P.; Fox, Ashley M.",SSM Popul Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6880008/,273
4761,Diagnosis of severe respiratory infections in immunocompromised patients,2020-02-07,"An interdisciplinary working group from the German Society of Hospital Hygiene (DGKH) and the German Society for Anesthesiology and Intensive Care (DGAI) worked out the following recommendations for infection prevention during anesthesia by using breathing system filters (BSF). The BSF shall be changed after each patient. The filter retention efficiency for airborne particles is recommended to be >99% (II). The retention performance of BSF for liquids is recommended to be at pressures of at least 60 hPa (=60 mbar) or 20 hPa above the selected maximum ventilation pressure in the anesthetic system. The anesthesia breathing system may be used for a period of up to 7 days provided that the functional requirements of the system remain unchanged and the manufacturer states this in the instructions for use. The breathing system and the manual ventilation bag are changed immediately after the respective anesthesia if the following situation has occurred or it is suspected to have occurred: Notifiable infectious disease involving the risk of transmission via the breathing system and the manual bag, e.g. tuberculosis, acute viral hepatitis, measles, influenza virus, infection and/or colonization with a multi-resistant pathogen or upper or lower respiratory tract infections. In case of visible contamination e.g. by blood or in case of defect, it is required that the BSF and also the anesthesia breathing system is changed and the breathing gas conducting parts of the anesthesia ventilator are hygienically reprocessed. Observing of the appropriate hand disinfection is very important. All surfaces of the anesthesia equipment exposed to hand contact must be disinfected after each case.","Kranabetter, R.",Anaesthesist,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7080057/,273
5801,Is there a place for granulocyte colony-stimulating factor in non-neutropenic critically ill patients?,2003-10-31,"This small but inventive island is putting transgenics and nanotechnology to novel uses. A pay rise might be all it needs to lure its expatriate scientists home, says Paul Smaglik.","Smaglik, Paul",Nature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095069/,273
7742,"Teaching “One Medicine, One Health”",2008-03-04,,"Raphael Shulman, N.",Am J Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7119390/,273
8347,Building the Capacity of Schools to Improve the Health of Nations,2010-06-24,"Exacerbations of chronic obstructive pulmonary disease (COPD) are an important cause of morbidity and mortality in the condition, and their incidence increases with its severity. Some patients suffer frequent exacerbations leading to hospital admission, with considerable impact on their quality of life and activities of daily living. COPD exacerbations are associated with considerable physiological deterioration and increased airway inflammatory changes caused by factors such as viruses, bacteria and, possibly, common pollutants. Current evidence suggests that appropriate management and prevention of exacerbations may modify the long-term course of COPD.","Seemungal, Terence; Wedzicha, Jadwiga A",Medicine (Abingdon),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129387/,273
11782,Joint Statement of the Korean Society for Preventive Medicine and the Korean Society of Epidemiology on the response to the COVID-19 outbreak,2020-04-29,,"Cleland, Jennifer",Acad Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288763/,273
14455,Continuous external negative pressure improves oxygenation and respiratory mechanics in Experimental Lung Injury in Pigs – A pilot proof-of-concept trial,2020-12-18,"BACKGROUND: Flow-controlled ventilation (FCV) allows expiratory flow control, reducing the collapse of the airways during expiration. The performance of FCV during one-lung ventilation (OLV) under intravascular normo- and hypovolaemia is currently unknown. In this explorative study, we hypothesised that OLV with FCV improves PaO(2) and reduces mechanical power compared to volume-controlled ventilation (VCV). Sixteen juvenile pigs were randomly assigned to one of two groups: (1) intravascular normovolaemia (n = 8) and (2) intravascular hypovolaemia (n = 8). To mimic inflammation due to major thoracic surgery, a thoracotomy was performed, and 0.5 μg/kg/h lipopolysaccharides from Escherichia coli continuously administered intravenously. Animals were randomly assigned to OLV with one of two sequences (60 min per mode): (1) VCV–FCV or (2) FCV–VCV. Variables of gas exchange, haemodynamics and respiratory signals were collected 20, 40 and 60 min after initiation of OLV with each mechanical ventilation mode. The distribution of ventilation was determined using electrical impedance tomography (EIT). RESULTS: Oxygenation did not differ significantly between modes (P = 0.881). In the normovolaemia group, the corrected expired minute volume (P = 0.022) and positive end-expiratory pressure (PEEP) were lower during FCV than VCV. The minute volume (P ≤ 0.001), respiratory rate (P ≤ 0.001), total PEEP (P ≤ 0.001), resistance of the respiratory system (P ≤ 0.001), mechanical power (P ≤ 0.001) and resistive mechanical power (P ≤ 0.001) were lower during FCV than VCV irrespective of the volaemia status. The distribution of ventilation did not differ between both ventilation modes (P = 0.103). CONCLUSIONS: In a model of OLV in normo- and hypovolemic pigs, mechanical power was lower during FCV compared to VCV, without significant differences in oxygenation. Furthermore, the efficacy of ventilation was higher during FCV compared to VCV during normovolaemia.","Wittenstein, Jakob; Scharffenberg, Martin; Ran, Xi; Keller, Diana; Michler, Pia; Tauer, Sebastian; Theilen, Raphael; Kiss, Thomas; Bluth, Thomas; Koch, Thea; Gama de Abreu, Marcelo; Huhle, Robert",Intensive Care Med Exp,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7746431/,273
16290,This Month in JAAD: May 2021,2021-03-22,"Bone morphogenetic protein two (BMP-2) has been widely used as an osteoinductive agent in the treatment of bone diseases. However, some side effects, such as osteoclast activation have emerged when it was used at high doses. In this study, by considering the osteoclast-suppressing capability of melatonin (MEL), its effect on osteoclast differentiation induced by BMP-2 was investigated. These two factors, MEL and BMP-2, were embedded into chitosan/hydroxyapatite (HAp) scaffolds that were characterized morphologically by scanning electron microscopy (SEM) and micro-computed tomography (μ-CT). Release profiles of MEL and BMP-2 from scaffolds were determined in vitro and then, the differentiation of RAW 264.7 cells to osteoclasts was investigated on the scaffolds. Results of tartrate-resistant acid phosphatase (TRAP) staining, SEM imaging and expression of cathepsin K gene showed that, in the presence of BMP-2, osteoclast differentiation increased, whereas it decreased in MEL and MEL/BMP-2 embedded scaffolds suggesting that melatonin successfully attenuated osteoclast differentiation induced by BMP-2. Thus, the MEL/BMP-2 loaded chitosan/HAp scaffolds that have dual function in enhancing bone formation and inhibiting osteoclast activity are recommended biomaterials in the field of bone regeneration. [Image: see text]","Jarrar, Hala; Çetin Altındal, Damla; Gümüşderelioğlu, Menemşe",J Mater Sci Mater Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7983354/,273
17054,"Well-Being and Cooking Behavior: Using the Positive Emotion, Engagement, Relationships, Meaning, and Accomplishment (PERMA) Model as a Theoretical Framework",2021-04-12,,"Plontke, Stefan K.",HNO,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8072301/,273
