,title_x,publish_time_x,abstract,authors,journal,url,category
59439,Avoidance of noninfectious sternal dehiscence: figure-of-8 wiring is superior to straight wire closure.,2013,"In Papua New Guinea (PNG), mining has been surrounded by controversy related to its environmental and social impacts for several decades. In this context, the research reported herein is an investigation of the way in which mining has impacted on poverty in two large mining regions at Ok Tedi and Porgera. We surveyed 609 households, of which 309 were in indigenous mining communities and 300 were in non-mining indigenous communities, across the two regions. To compare these households, logistic regression and propensity score matching methods were used. Based on the sustainable livelihood framework, the analysis focused on four important metrics: the rich–poor ladder to understand the communities’ views of their own affluence, level of education, food eaten in the last 30 days and income satisfaction (or satisfaction derived from a given level of income). The results overall suggest that mining does reduce poverty and improve welfare, but the differences between mining and non-mining villages, such as average level of education, are small. This research work is first of its kind to examine the economic impacts of mining in PNG using the propensity score matching method.","Yamarak, Londari; Parton, Kevin A.",Miner Econ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8515917/,916
114886,"Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Antibodies at Delivery in Women, Partners, and Newborns.",2020-10-27,"Coronavirus nonstructural proteins 1 to 3 are processed by one or two papain-like proteases (PLP1 and PLP2) at specific cleavage sites (CS1 to -3). Murine hepatitis virus (MHV) PLP2 and orthologs recognize and cleave at a position following a p4-Leu-X-Gly-Gly-p1 tetrapeptide, but it is unknown whether these residues are sufficient to result in processing by PLP2 at sites normally cleaved by PLP1. We demonstrate that exchange of CS1 and/or CS2 with the CS3 p4-p1 amino acids in engineered MHV mutants switches specificity from PLP1 to PLP2 at CS2, but not at CS1, and results in altered protein processing and virus replication. Thus, the p4-p1 residues are necessary for PLP2 processing but require a specific protein or cleavage site context for optimal PLP recognition and cleavage.","Gadlage, Mark J; Denison, Mark R",Journal of virology,https://doi.org/10.1128/jvi.00752-10; https://www.ncbi.nlm.nih.gov/pubmed/20427532/,916
122652,A double-inactivated severe acute respiratory syndrome coronavirus vaccine provides incomplete protection in mice and induces increased eosinophilic proinflammatory pulmonary response upon challenge.,2011,"New and reemerging infectious diseases, such as pandemic viruses and resistant bacteria, pose a serious threat in the 21st century. Some of these agents represent global security threats. This review provides an overview of diagnostic challenges presented by pandemic influenza and biothreat agents. The article summarizes recent pandemics and disease outbreaks, point-of-care influenza diagnostic tests, biothreat agents, biothreat instrument systems, and technologies in development. It highlights how medical innovation and health care initiatives can help prepare health care professionals and public health personnel to handle future crises. Based on gap analysis for current point-of-care testing deficiencies, it concludes with policy recommendations that will enhance preparedness.","Louie, Richard F; Kitano, Tyler; Brock, T Keith; Derlet, Robert; Kost, Gerald J",Disaster medicine and public health preparedness,https://doi.org/10.1097/dmp.0b013e3181be6dc4; https://www.ncbi.nlm.nih.gov/pubmed/19797963/,916
125085,Characterization of the prefusion and transition states of severe acute respiratory syndrome coronavirus S2-HR2.,2008,"The COVID-19 pandemic is broadly undercutting global health and economies, while disproportionally impacting socially disadvantaged populations. An impactful pandemic surveillance solution must draw from multi-dimensional integration of social determinants of health (SDoH) to contextually inform traditional epidemiological factors. In this article, we describe an Urban Public Health Observatory (UPHO) model which we have put into action in a mid-sized U.S. metropolitan region to provide near real-time analysis and dashboarding of ongoing COVID-19 conditions. Our goal is to illuminate associations between SDoH factors and downstream pandemic health outcomes to inform specific policy decisions and public health planning.","Brakefield, Whitney S; Ammar, Nariman; Olusanya, Olufunto; Ozdenerol, Esra; Thomas, Fridtjof; Stewart, Altha J; Johnson, Karen C; Davis, Robert L; Schwartz, David L; Shaban-Nejad, Arash",Studies in health technology and informatics,https://doi.org/10.3233/shti200687; https://www.ncbi.nlm.nih.gov/pubmed/33227733/,916
130793,Optimal size of sample pooling for RNA pool testing: An avant-garde for scaling up severe acute respiratory syndrome coronavirus-2 testing.,2020,"BACKGROUND Persistent urachal sinuses or fistulas are rare but may potentially cause various symptoms and lead to repeated operations. Both laparoscopic and open surgery have been used for the resection of the urachus. METHODS This report describes the first case of an external urachal fistula with recurrent infections and discharge of the umbilicus treated by complete resection using single-incision laparoscopic surgery (SILS). This involved a laparoscopic single-incision three-trocar-technique, leaving the infected site of the umbilicus untouched. RESULTS Healing of the umbilicus was uneventful and complete. To date, the authors have not seen any recurrence of the fistula or its symptoms. CONCLUSIONS Remnants of the urachus should be considered in cases of recurrent infections or discharge of the umbilicus. The SILS procedure is an excellent option for the radical resection of the remnant urachus. Compared with the standard laparoscopic approach, it requires only one incision, decreasing the risks compared with those of several trocars. At the same time, the patient benefits from the better cosmetic result.","Patrzyk, Maciej; Glitsch, Anne; Schreiber, André; von Bernstorff, Wolfram; Heidecke, Claus-Dieter",Surgical endoscopy,https://doi.org/10.1007/s00464-010-0922-4; https://www.ncbi.nlm.nih.gov/pubmed/20174937/,916
175214,High Glucose Level Increases Expression of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) Receptors,2021,"The context of the COVID pandemic has accelerated the pace of the digitalization of society, especially of its business fabric. Among the various applications offered by the Internet, social networking platforms have been identified as powerful tools that organizations have at their disposal for the development of their online business activities. This is due to the closeness and trust generated by word-of-mouth communication. In this context, the aim of this article is to identify which organizational characteristics are directly related to popularity on social networks, measured by the number of followers on these accounts. In order to achieve this objective, the Argentinean beekeeping organizations have been taken as a case study and the fuzzy set Qualitative Comparative Analysis method has been used. The results obtained allow us to validate the different organizational factors which, beyond the use of Facebook itself, lead to better results for the organizations in their social network strategies. These factors include their cooperative nature, localization, environmental sensitivity and presence on other digital platforms. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Andrieu, J.; Fernández-Uclés, D.; Mozas-Moral, A.; Bernal-Jurado, E.",Agriculture (Switzerland),https://doi.org/10.3390/agriculture11080694,916
192598,"[Establishment of a system for determination of emerging infectious diseases (RDV method), and its application].",2007,"The objective of this contribution is to summarize recent findings on the potential of cyclodextrins (CDs) and their derivatives as carriers for therapeutically important peptides, proteins and oligonucleotides. As one of the indices relevant to bioadaptability of CDs in pharmaceutical uses, their interaction with cellular membranes in vitro is outlined. CDs enable the creation of advanced dosage forms for the next generation of drugs that are difficult to formulate and deliver with the existing pharmaceutical excipients. Furthermore, the diagnostic uses of CDs for the direct measurement of cholesterol in high-density and low-density lipoproteins in serum are discussed on the basis of their ability to recognize the surface properties of each lipoprotein particle.","Irie,; Uekama,",Advanced drug delivery reviews,https://www.ncbi.nlm.nih.gov/pubmed/10837711/,916
193358,"Comparison of effectiveness of whole viral, N and N199 proteins by ELISA for the rapid diagnosis of severe acute respiratory syndrome coronavirus.",2007,"The intestine is highly sensitive to ischemia/reperfusion (I/R) injury. Intestinal I/R may cause local tissue injury and disruption of the intestinal mucosal barrier, allowing the passage of viable bacteria and endotoxins from the gastrointestinal lumen to distant organs. This phenomenon, known as bacterial translocation (BT), may lead to systemic disorders with high morbidity and mortality. Oxidative stress mediators such as reactive oxygen species, polymorphonuclear neutrophils and nitric oxide are believed to contribute to the intestinal I/R injury. Many antioxidants have shown protective effects against I/R injury of various organs. The present article provides an overview of studies investigating the effect of antioxidant supplementation on BT after intestinal I/R.","Tassopoulos, A; Chalkias, A; Papalois, A; Iacovidou, N; Xanthos, T",Redox report : communications in free radical research,https://www.ncbi.nlm.nih.gov/pubmed/27734759/,916
194625,Mechanisms of host defense following severe acute respiratory syndrome-coronavirus (SARS-CoV) pulmonary infection of mice.,2004,"In December 2019, an unprecedented outbreak of pneumonia cases associated with acute respiratory distress syndrome (ARDS) first occurred in Wuhan, Hubei Province, China. The disease, later named Coronavirus disease 2019 (COVID-19) by the World Health Organization (WHO), was caused by the Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2), and on January 30, 2020, the WHO declared the outbreak of COVID-19 to be a public health emergency. COVID-19 is now a global pandemic impacting more than 43,438,043 patients with 1,158,596 deaths globally as of August 26th, 2020. COVID-19 is highly contagious and has caused more deaths than SARS in 2002-2003 or the Middle East Respiratory Syndrome (MERS) in 2012-2013 combined and represents an unprecedented human affliction not seen since the influenza pandemic of 1918. COVID-19 has been associated with several cardiac complications, including hypercoagulability, acute myocardial injury and myocarditis, arrhythmias, and acute coronary syndromes. Patients with pre-existing cardiovascular disease (CVD) are at the highest risk for myocardial injury and mortality among infected patients. The mechanism by which COVID-infected patients develop cardiac complications remains unclear, though it may be mediated by increased ACE-2 gene expression. Despite initial concerns, there is no evidence that angiotensin-converting enzyme (ACE) inhibitor or angiotensin receptor blocker (ARB) therapy increases risk for myocardial injury among those infected with COVID-19. In the current report, we summarize the peer-reviewed and preprint literature on cardiovascular risks and complications associated with COVID-19, as well as provide insights into its pathogenesis and management.","Krittanawong, Chayakrit; Kumar, Anirudh; Hahn, Joshua; Wang, Zhen; Zhang, Hong Ju; Sun, Tao; Bozkurt, Biykem; Ballantyne, Christie M; Virani, Salim S; Halperin, Jonathan L; Jneid, Hani",American journal of cardiovascular disease,https://www.ncbi.nlm.nih.gov/pubmed/33224599/,916
233786,Immune Memory Response After a Booster Injection of mRNA-1273 for Severe Acute Respiratory Syndrome Coronavirus-2 (SARS-CoV-2),2021,"Abstract Following the emergence of a novel coronavirus in Wuhan, China instituted shutdown measures starting in late January and continuing into February 2020 to arrest the spread of the disease This resulted in a sharp economic contraction unparalleled in recent Chinese history Satellite retrievals show that nitrogen dioxide pollution declined by an unprecedented amount (~50% regionally) from its expected unperturbed value, but regional-scale column aerosol loadings and cloud microphysical properties were not detectably affected The disparate impact is tied to differential economic impacts of the shutdown, in which transportation, a disproportionate source of nitrogen oxide emissions, underwent drastic declines (~90% reductions in passenger traffic), whereas industry and power generation, responsible for &gt;90% of particulate emissions, were relatively less affected (~20% reductions in electricity and thermal power generation) A combination of anomalously warm and humid meteorological conditions and complex chemical interactions further decreased nitrogen dioxide concentrations but likely enhanced secondary aerosol formation","Diamond, Michael S.; Wood, Robert",Geophysical Research Letters,,916
