,title_x,publish_time_x,abstract,authors,journal,url,category
63,"26th International Symposium on Intensive Care and Emergency Medicine, 21–24 March 2006, Brussels, Belgium",2006-05-18,,"Wurz, Jeannie",Crit Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1550926/,48
497,Tracheostomy and mechanical ventilation weaning in children affected by respiratory virus according to a weaning protocol in a pediatric intensive care unit in Argentina: an observational restrospective trial,2011-01-19,"We describe difficult weaning after prolonged mechanical ventilation in three tracheostomized children affected by respiratory virus infection. Although the spontaneous breathing trials were successful, the patients failed all extubations. Therefore a tracheostomy was performed and the weaning plan was begun. The strategy for weaning was the decrease of ventilation support combining pressure control ventilation (PCV) with increasing periods of continuous positive airway pressure + pressure support ventilation (CPAP + PSV) and then CPAP + PSV with increasing intervals of T-piece. They presented acute respiratory distress syndrome on admission with high requirements of mechanical ventilation (MV). Intervening factors in the capabilities and loads of the respiratory system were considered and optimized. The average MV time was 69 days and weaning time 31 days. We report satisfactory results within the context of a directed weaning protocol.","Caprotta, Gustavo; Gonzalez Crotti, Patricia; Frydman, Judith",Ital J Pediatr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3035030/,48
834,Severe imported malaria in an intensive care unit: a review of 59 cases,2012-03-29,"BACKGROUND: In view of the close relationship of Portugal with African countries, particularly former Portuguese colonies, the diagnosis of malaria is not a rare thing. When a traveller returns ill from endemic areas, malaria should be the number one suspect. World Health Organization treatment guidelines recommend that adults with severe malaria should be admitted to an intensive care unit (ICU). METHODS: Severe cases of malaria in patients admitted to an ICU were reviewed retrospectively (1990-2011) and identification of variables associated with in-ICU mortality performed. Malaria prediction score (MPS), malaria score for adults (MSA), simplified acute physiology score (SAPSII) and a score based on WHO's malaria severe criteria were applied. Statistical analysis was performed using StataV12. RESULTS: Fifty nine patients were included in the study, all but three were adults; 47 (79,6%) were male; parasitaemia on admission, quantified in 48/59 (81.3%) patients, was equal or greater than 2% in 47 of them (97.9%); the most common complications were thrombocytopaenia in 54 (91.5%) patients, associated with disseminated intravascular coagulation (DIC) in seven (11.8%), renal failure in 31 (52.5%) patients, 18 of which (30.5%) oliguric, shock in 29 (49.1%) patients, liver dysfunction in 27 (45.7%) patients, acidaemia in 23 (38.9%) patients, cerebral dysfunction in 22 (37.2%) patients, 11 of whom with unrousable coma, pulmonary oedema/ARDS in 22 (37.2%) patients, hypoglycaemia in 18 (30.5%) patients; 29 (49.1%) patients presented five or more dysfunctions. The case fatality rate was 15.2%. Comparing the four scores, the SAPS II and the WHO score were the most sensitive to death prediction. In the univariate analysis, death was associated with the SAPS II score, cerebral malaria, acute renal and respiratory failure, DIC, spontaneous bleeding, acidosis and hypoglycaemia. Age, partial immunity to malaria, delay in malaria diagnosis and the level of parasitaemia were not associated with death in this cohort. CONCLUSION: Severe malaria cases should be continued monitored in the ICUs. SAPS II and the WHO score are good predictors of mortality in malaria patients, but other specific scores deserve to be studied prospectively.","Santos, Lurdes C; Abreu, Cândida F; Xerinda, Sandra M; Tavares, Margarida; Lucas, Raquel; Sarmento, António C",Malar J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350412/,48
960,National intensive care unit bed capacity and ICU patient characteristics in a low income country,2012-09-01,"BACKGROUND: Primary health care delivery in the developing world faces many challenges. Priority setting favours HIV, TB and malaria interventions. Little is known about the challenges faced in this setting with regard to critical care medicine. The aim of this study was to analyse and categorise the diagnosis and outcomes of 1,774 patients admitted to a hospital intensive care unit (ICU) in a low-income country over a 7-year period. We also assessed the country’s ICU bed capacity and described the challenges faced in dealing with critically ill patients in this setting. FINDINGS: A retrospective audit was conducted in a general ICU in a university hospital in Uganda. Demographic data, admission diagnosis, and ICU length of stay were recorded for the 1,774 patients who presented to the ICU in the period January 2003 to December 2009. Their mean age was 35.5 years. Males accounted for 56.5% of the study population; 92.8% were indigenous, and 42.9% were referrals from upcountry units. The average mortality rate over the study period was 40.1% (n = 715). The highest mortality rate (44%) was recorded in 2004 and the lowest (33.2%) in 2005. Children accounted for 11.6% of admissions (40.1% mortality). Sepsis, ARDS, traumatic brain injuries and HIV related conditions were the most frequent admission diagnoses. A telephonic survey determined that there are 33 adult ICU beds in the whole country. CONCLUSIONS: Mortality was 40.1%, with sepsis, head injury, acute lung injury and HIV/AIDS the most common admission diagnoses. The country has a very low ICU bed capacity. Prioritising infectious diseases poses a challenge to ensuring that critical care is an essential part of the health care package in Uganda.","Kwizera, Arthur; Dünser, Martin; Nakibuuka, Jane",BMC Res Notes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3470976/,48
1189,Plasma in the PICU: why and when should we transfuse?,2013-06-02,"Whereas red blood cell transfusions have been used since the 19th century, plasma has only been available since 1941. It was originally mainly used as volume replacement, mostly during World War II and the Korean War. Over the years, its indication has shifted to correct coagulation factors deficiencies or to prevent bleeding. Currently, it remains a frequent treatment in the intensive care unit, both for critically ill adults and children. However, observational studies have shown that plasma transfusion fail to correct mildly abnormal coagulation tests. Furthermore, recent epidemiological studies have shown that plasma transfusions are associated with an increased morbidity and mortality in critically ill patients. Therefore, plasma, as any other treatment, has to be used when the benefits outweigh the risks. Based on observational data, most experts suggest limiting its use either to massively bleeding patients or bleeding patients who have documented abnormal coagulation tests, and refraining for transfusing plasma to nonbleeding patients whatever their coagulation tests. In this paper, we will review current evidence on plasma transfusions and discuss its indications.","Labarinas, Sonia; Arni, Delphine; Karam, Oliver",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3698065/,48
3380,Streptococcal toxic shock syndrome in the intensive care unit,2018-09-17,"The streptococcal toxic shock syndrome is a severe complication associated with invasive infections by group A streptococci. In spite of medical progresses in the care of patients with septic shock during the last decades, this condition has remained associated with a high mortality. Early recognition and multidisciplinary management are key to the care of patients with streptococcal toxic shock syndrome, with intensive and appropriate intensive support of failing organs, rapid diagnosis of infectious source(s), and surgical management. The epidemiology and risk factors for streptococcal toxic shock syndrome remain to be better studied, including the possible causal role of exposure to nonsteroidal anti-inflammatory drugs. In this review article, the authors review the current knowledge of streptococcal toxic shock syndrome and discuss the pathophysiology as well as its supportive and specific treatment.","Schmitz, Marylin; Roux, Xavier; Huttner, Benedikt; Pugin, Jérôme",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141408/,48
3630,Severe toxicity from checkpoint protein inhibitors: What intensive care physicians need to know?,2019-02-01,"Checkpoint protein inhibitor antibodies (CPI), including cytotoxic T-lymphocyte-associated antigen 4 inhibitors (ipilimumab, tremelimumab) and the programmed cell death protein 1 pathway/programmed cell death protein 1 ligand inhibitors (pembrolizumab, nivolumab, durvalumab, atezolizumab), have entered routine practice for the treatment of many cancers. They improve the outcome for many cancers, and more patients will be treated with CPI in the future. Although CPI can lead to adverse events (AE) less frequently than for chemotherapy, their use can require intensive care unit admission in case of severe immune-related adverse events (IrAE). Moreover, some of these events, particularly late events, are poorly documented, so a high level of suspicion should be maintained for patients receiving CPI. Intensivists should be aware in general of the known complications and appropriate management of these AE. Nevertheless, a multidisciplinary collaboration remains essential for their diagnosis and management. This review described the most severe complications related to CPI. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1186/s13613-019-0487-x) contains supplementary material, which is available to authorized users.","Lemiale, Virginie; Meert, Anne-Pascale; Vincent, François; Darmon, Michael; Bauer, Philippe R.; Van de Louw, Andry; Azoulay, Elie",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6358632/,48
3724,"Proceedings of Réanimation 2019, the French Intensive Care Society International Congress",2019-03-29,,,Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6439134/,48
3863,Preclinical septic shock research: why we need an animal ICU,2019-06-10,"Animal experiments are widely used in preclinical medical research with the goal of disease modeling and exploration of novel therapeutic approaches. In the context of sepsis and septic shock, the translation into clinical practice has been disappointing. Classical animal models of septic shock usually involve one-sex-one-age animal models, mostly in mice or rats, contrasting with the heterogeneous population of septic shock patients. Many other factors limit the reliability of preclinical models and may contribute to preclinical research failure in critical care, including the host specificity of several pathogens, the fact that laboratory animals are raised in pathogen-free facilities and that organ support techniques are either absent or minimal. Advanced animal models have been developed with the aim of improving the clinical translatability of experimental findings. So-called animal ICUs refer to the preclinical investigation of adult or even aged animals of either sex, using—in case of rats and mice—miniaturized equipment allowing for reproducing an ICU environment at a small animal scale and integrating chronic comorbidities to more closely reflect the clinical conditions studied. Strength and limitations of preclinical animal models designed to decipher the mechanisms involved in septic cardiomyopathy are discussed. This article reviews the current status and the challenges of setting up an animal ICU.","Guillon, Antoine; Preau, Sebastien; Aboab, Jérôme; Azabou, Eric; Jung, Boris; Silva, Stein; Textoris, Julien; Uhel, Fabrice; Vodovar, Dominique; Zafrani, Lara; de Prost, Nicolas; Radermacher, Peter",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6557957/,48
4362,Response to Huang et al. “Herpesviridae reactivation for poor outcome in ARDS patients with ECMO: criminal or witness?”,2020-01-21,,"Hraiech, Sami; Papazian, Laurent",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6973884/,48
4405,Herpesviridae reactivation for poor outcome in ARDS patients with ECMO: criminal or witness?,2020-01-28,,"Huang, Huixue; He, Hangyong",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6987285/,48
4572,Effects of synbiotic supplementation on energy and macronutrients homeostasis and muscle wasting of critical care patients: study protocol and a review of previous studies,2020-02-24,The PLOS Medicine editors discuss prospects for health and development in the coming decade.,,PLoS Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7041788/,48
4591,Antimicrobial-associated harm in critical care: a narrative review,2020-01-29,"Porcine circovirus type 2 (PCV2) is considered as the primary pathogen of porcine circovirus-associated disease (PCVAD), which results in significant economic losses worldwide. Clinically, PCV2 often causes disease through coinfection with other bacterial pathogens, including Streptococcus suis (S. suis), and especially the highly prevalent S. suis serotype 2 (SS2). The present study determined that continuous PCV2 infection in piglets down-regulates tight junction proteins (TJ) ZO-1 and occludin in the lungs. Swine tracheal epithelial cells (STEC) were used to explore the mechanisms and consequences of disruption of TJ, and an in vitro tracheal epithelial barrier model was established. Our results show that PCV2 infection in STEC decreases the expression levels of ZO-1 and occludin and increases the permeability of the tracheal epithelial barrier, resulting in easier translocation of SS2. Moreover, Western blot analysis indicates that PCV2 infection activates the JNK/MAPK pathway. The disruption of TJ in SETC and increased permeability of the epithelial barrier induced by PCV2 could be alleviated by inhibition of JNK phosphorylation, which indicates that the JNK/MAPK pathway regulates the expression of ZO-1 and occludin during PCV2 infection. This study allows us to better understand the mechanisms of PCV2 coinfection with bacterial pathogens and provides new insight into controlling the occurrence of PCVAD.","Wang, Qing; Zhou, Hong; Lin, Huixing; Ma, Zhe; Fan, Hongjie",Vet Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7047418/,48
4595,Impact of protocolized diuresis for de-resuscitation in the intensive care unit,2020-02-28,"Sarcocystis neurona was recognised as an important cause of mortality in southern sea otters (Enhydra lutris nereis) after an outbreak in April 2004 and has since been detected in many marine mammal species in the Northeast Pacific Ocean. Risk of S. neurona exposure in sea otters is associated with consumption of clams and soft-sediment prey and is temporally associated with runoff events. We examined the spatial distribution of S. neurona exposure risk based on serum antibody testing and assessed risk factors for exposure in animals from California, Washington, British Columbia and Alaska. Significant spatial clustering of seropositive animals was observed in California and Washington, compared with British Columbia and Alaska. Adult males were at greatest risk for exposure to S. neurona, and there were strong associations with terrestrial features (wetlands, cropland, high human housing-unit density). In California, habitats containing soft sediment exhibited greater risk than hard substrate or kelp beds. Consuming a diet rich in clams was also associated with increased exposure risk. These findings suggest a transmission pathway analogous to that described for Toxoplasma gondii, with infectious stages traveling in freshwater runoff and being concentrated in particular locations by marine habitat features, ocean physical processes, and invertebrate bioconcentration.","Burgess, Tristan L.; Tinker, M. Tim; Miller, Melissa A.; Smith, Woutrina A.; Bodkin, James L.; Murray, Michael J.; Nichol, Linda M.; Saarinen, Justin A.; Larson, Shawn; Tomoleoni, Joseph A.; Conrad, Patricia A.; Johnson, Christine K.",Sci Rep,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7048795/,48
4706,Chapter 2. Surge capacity and infrastructure considerations for mass critical care,2010-03-07,,"Welte, T.; Vogelmeier, C. F.",Internist (Berl),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7079881/,48
5662,Artificial Intelligence in the Intensive Care Unit,2020-03-24,This article is one of ten reviews selected from the Annual Update in Intensive Care and Emergency Medicine 2020. Other selected articles can be found online at https://www.biomedcentral.com/collections/annualupdate2020. Further information about the Annual Update in Intensive Care and Emergency Medicine is available from http://www.springer.com/series/8901.,"Jonkman, Annemijn H.; de Vries, Heder J.; Heunks, Leo M. A.",Crit Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7092542/,48
5734,"Asynchrony, neural drive, ventilatory variability and COMFORT: NAVA versus pressure support in pediatric patients. A non-randomized cross-over trial",2012-04-06,,,Dis Mon,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094909/,48
5738,Experience with ARDS caused by tuberculosis in a respiratory intensive care unit,2005-07-09,,"Djibré, Michel; Berkane, Nadia; Salengro, Anne; Ferrand, Edouard; Denis, Michel; Chalumeau-Lemoine, Ludivine; Parrot, Antoine; Mayaud, Charles; Fartoukh, Muriel",Intensive Care Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094918/,48
5752,Current management and outcome of tracheobronchial malacia and stenosis presenting to the paediatric intensive care unit,2001-02-16,"PURPOSE: Severe community-acquired pneumonia (SCAP) is still associated with substantial morbidity and mortality. In this point-of-view review paper, a group of experts discuss the main controversies in SCAP: the role of severity scores to guide patient settings of care and empiric antibiotic therapy; the emergence of pathogens outside the core microorganisms of CAP; viral SCAP; the best empirical treatment; septic shock as the most lethal complication; and the need for new antibiotics. METHODS: For all topics, the authors describe current controversies and evidence and provide recommendations and suggestions for future research. Evidence was based on meta-analyses, most recent RCTs and recent interventional or observational studies. Recommendations were reached by consensus of all the authors. RESULTS AND CONCLUSIONS: The IDSA/ATS criteria remain the most pragmatic tool to predict ICU admission. The authors recommend a combination of a beta-lactam/beta-lactamase inhibitor or a third G cephalosporin plus a macrolide in most SCAP patients, and to empirically cover PES (P. aeruginosa, extended spectrum beta-lactamase producing Enterobacteriaceae, methicillin-resistant S. aureus) pathogens when at least two specific risk factors are present. In patients with influenza CAP, the authors recommend the use of oseltamivir and avoidance of the use of steroids. Corticosteroids can be used in case of refractory shock and high systemic inflammatory response.","Torres, Antoni; Chalmers, James D.; Dela Cruz, Charles S.; Dominedò, Cristina; Kollef, Marin; Martin-Loeches, Ignacio; Niederman, Michael; Wunderink, Richard G.",Intensive Care Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094947/,48
