,title_x,publish_time_x,abstract,authors,journal,url,category
68,An object simulation model for modeling hypothetical disease epidemics – EpiFlex,2006-08-23,"BACKGROUND: EpiFlex is a flexible, easy to use computer model for a single computer, intended to be operated by one user who need not be an expert. Its purpose is to study in-silico the epidemic behavior of a wide variety of diseases, both known and theoretical, by simulating their spread at the level of individuals contracting and infecting others. To understand the system fully, this paper must be read together in conjunction with study of the software and its results. EpiFlex is evaluated using results from modeling influenza A epidemics and comparing them with a variety of field data sources and other types of modeling. EpiFlex is an object-oriented Monte Carlo system, allocating entities to correspond to individuals, disease vectors, diseases, and the locations that hosts may inhabit. EpiFlex defines eight different contact types available for a disease. Contacts occur inside locations within the model. Populations are composed of demographic groups, each of which has a cycle of movement between locations. Within locations, superspreading is defined by skewing of contact distributions. RESULTS: EpiFlex indicates three phenomena of interest for public health: (1) R(0 )is variable, and the smaller the population, the larger the infected fraction within that population will be; (2) significant compression/synchronization between cities by a factor of roughly 2 occurs between the early incubation phase of a multi-city epidemic and the major manifestation phase; (3) if better true morbidity data were available, more asymptomatic hosts would be seen to spread disease than we currently believe is the case for influenza. These results suggest that field research to study such phenomena, while expensive, should be worthwhile. CONCLUSION: Since EpiFlex shows all stages of disease progression, detailed insight into the progress of epidemics is possible. EpiFlex shows the characteristic multimodality and apparently random variation characteristic of real world data, but does so as an emergent property of a carefully constructed model of disease dynamics and is not simply a stochastic system. EpiFlex can provide a better understanding of infectious diseases and strategies for response.","Hanley, Brian",Theor Biol Med Model,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1570461/,53
737,The 2011 Retrovirology Prize winner Masao Matsuoka: forward looking and antisense,2011-12-15,Masao Matsuoka wins the 2011 Retrovirology Prize.,"Jeang, Kuan-Teh",Retrovirology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3265421/,53
864,Application of Consensus Scoring and Principal Component Analysis for Virtual Screening against β-Secretase (BACE-1),2012-06-11,"BACKGROUND: In order to identify novel chemical classes of β-secretase (BACE-1) inhibitors, an alternative scoring protocol, Principal Component Analysis (PCA), was proposed to summarize most of the information from the original scoring functions and re-rank the results from the virtual screening against BACE-1. METHOD: Given a training set (50 BACE-1 inhibitors and 9950 inactive diverse compounds), three rank-based virtual screening methods, individual scoring, conventional consensus scoring and PCA, were judged by the hit number in the top 1% of the ranked list. The docking poses were generated by Surflex, five scoring functions (Surflex_Score, D_Score, G_Score, ChemScore, and PMF_Score) were used for pose extraction. For each pose group, twelve scoring functions (Surflex_Score, D_Score, G_Score, ChemScore, PMF_Score, LigScore1, LigScore2, PLP1, PLP2, jain, Ludi_1, and Ludi_2) were used for the pose rank. For a test set, 113,228 chemical compounds (Sigma-Aldrich® corporate chemical directory) were docked by Surflex, then ranked by the same three ranking methods motioned above to select the potential active compounds for experimental test. RESULTS: For the training set, the PCA approach yielded consistently superior rankings compared to conventional consensus scoring and single scoring. For the test set, the top 20 compounds according to conventional consensus scoring were experimentally tested, no inhibitor was found. Then, we relied on PCA scoring protocol to test another different top 20 compounds and two low micromolar inhibitors (S450588 and 276065) were emerged through the BACE-1 fluorescence resonance energy transfer (FRET) assay. CONCLUSION: The PCA method extends the conventional consensus scoring in a quantitative statistical manner and would appear to have considerable potential for chemical screening applications.","Liu, Shu; Fu, Rao; Zhou, Li-Hua; Chen, Sheng-Ping",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3372491/,53
1152,A Lattice Model for Influenza Spreading,2013-05-22,"We construct a stochastic SIR model for influenza spreading on a D-dimensional lattice, which represents the dynamic contact network of individuals. An age distributed population is placed on the lattice and moves on it. The displacement from a site to a nearest neighbor empty site, allows individuals to change the number and identities of their contacts. The dynamics on the lattice is governed by an attractive interaction between individuals belonging to the same age-class. The parameters, which regulate the pattern dynamics, are fixed fitting the data on the age-dependent daily contact numbers, furnished by the Polymod survey. A simple SIR transmission model with a nearest neighbors interaction and some very basic adaptive mobility restrictions complete the model. The model is validated against the age-distributed Italian epidemiological data for the influenza A(H1N1) during the [Image: see text] season, with sensible predictions for the epidemiological parameters. For an appropriate topology of the lattice, we find that, whenever the accordance between the contact patterns of the model and the Polymod data is satisfactory, there is a good agreement between the numerical and the experimental epidemiological data. This result shows how rich is the information encoded in the average contact patterns of individuals, with respect to the analysis of the epidemic spreading of an infectious disease.","Liccardo, Antonella; Fierro, Annalisa",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3661600/,53
1185,A Simulation Optimization Approach to Epidemic Forecasting,2013-06-27,"Reliable forecasts of influenza can aid in the control of both seasonal and pandemic outbreaks. We introduce a simulation optimization (SIMOP) approach for forecasting the influenza epidemic curve. This study represents the final step of a project aimed at using a combination of simulation, classification, statistical and optimization techniques to forecast the epidemic curve and infer underlying model parameters during an influenza outbreak. The SIMOP procedure combines an individual-based model and the Nelder-Mead simplex optimization method. The method is used to forecast epidemics simulated over synthetic social networks representing Montgomery County in Virginia, Miami, Seattle and surrounding metropolitan regions. The results are presented for the first four weeks. Depending on the synthetic network, the peak time could be predicted within a 95% CI as early as seven weeks before the actual peak. The peak infected and total infected were also accurately forecasted for Montgomery County in Virginia within the forecasting period. Forecasting of the epidemic curve for both seasonal and pandemic influenza outbreaks is a complex problem, however this is a preliminary step and the results suggest that more can be achieved in this area.","Nsoesie, Elaine O.; Beckman, Richard J.; Shashaani, Sara; Nagaraj, Kalyani S.; Marathe, Madhav V.",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3694918/,53
1439,Injection Route and TLR9 Agonist Addition Significantly Impact Heroin Vaccine Efficacy,2014-02-11,"[Image: see text] Active immunization is an effective means of blocking the pharmacodynamic effects of drugs and holds promise as a treatment for heroin addiction. Previously, we demonstrated the efficacy of our first-generation vaccine in blocking heroin self-administration in rats, however, many vaccine components can be modified to further improve performance. Herein we examine the effects of varying heroin vaccine injection route and adjuvant formulation. Mice immunized via subcutaneous (sc) injection exhibited inferior anti-heroin titers compared to intraperitoneal (ip) and sc/ip coadministration injection routes. Addition of TLR9 agonist cytosine-guanine oligodeoxynucleotide 1826 (CpG ODN 1826) to the original alum adjuvant elicited superior antibody titers and opioid affinities compared to alum alone. To thoroughly assess vaccine efficacy, full dose–response curves were generated for heroin-induced analgesia in both hot plate and tail immersion tests. Mice treated with CpG ODN 1826 exhibited greatly shifted dose–response curves (10–13-fold vs unvaccinated controls) while non-CpG ODN vaccine groups did not exhibit the same robust effect (2–7-fold shift for ip and combo, 2–3-fold shift for sc). Our results suggest that CpG ODN 1826 is a highly potent adjuvant, and injection routes should be considered for development of small molecule–protein conjugate vaccines. Lastly, this study has established a new standard for assessing drugs of abuse vaccines, wherein a full dose–response curve should be performed in an appropriate behavioral task.","Bremer, Paul T.; Schlosburg, Joel E.; Lively, Jenny M.; Janda, Kim D.",Mol Pharm,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3993894/,53
1810,"Haematology and Plasma Biochemistry of Wild Black Flying-Foxes, (Pteropus alecto) in Queensland, Australia",2015-05-04,"This paper establishes reference ranges for hematologic and plasma biochemistry values in wild Black flying-foxes (Pteropus alecto) captured in South East Queensland, Australia. Values were found to be consistent with those of other Pteropus species. Four hundred and forty-seven animals were sampled over 12 months and significant differences were found between age, sex, reproductive and body condition cohorts in the sample population. Mean values for each cohort fell within the determined normal adult reference range, with the exception of elevated levels of alkaline phosphatase in juvenile animals. Hematologic and biochemistry parameters of injured animals showed little or no deviation from the normal reference values for minor injuries, while two animals with more severe injury or abscessation showed leucocytosis, anaemia, thrombocytosis, hyperglobulinemia and hypoalbuminemia.","McMichael, Lee; Edson, Daniel; McLaughlin, Amanda; Mayer, David; Kopp, Steven; Meers, Joanne; Field, Hume",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4418720/,53
2172,Chasing Ebola through the Endosomal Labyrinth,2016-03-22,"During virus entry, the surface glycoprotein of Ebola virus (EBOV) undergoes a complex set of transformations within the endosomal network. Tools to study EBOV entry have been limited to static immunofluorescence or biochemical and functional analysis. In a recent article in mBio, Spence et al. reported a novel, live-cell-imaging method that tracks this transformational journey of EBOV in real time [J. S. Spence, T. B. Krause, E. Mittler, R. K. Jangra, and K. Chandran, mBio 7(1):e01857-15, 2016, http://dx.doi.org/10.1128/mBio.01857-15]. The assay validates known mechanisms of EBOV entry and sheds light on some novel intricacies. Direct evidence supports the hypothesis that fusion is a rare event that starts in maturing early endosomes, is completed in late endosomes, and occurs entirely in Niemann-Pick C1 (NPC1)-positive (NPC1(+)) compartments. The study demonstrated that lipid mixing and productive fusion are temporally decoupled, with different energetic barriers and a protease-dependent step between the two events. Analysis of the mechanism of action of an important class of EBOV neutralizing antibodies, such as KZ52 and ZMapp, provides direct evidence that these antibodies act by inhibiting the membrane fusion.","Aman, M. Javad",mBio,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4807365/,53
2204,Integrated sequence and immunology filovirus database at Los Alamos,2016-04-21,"The Ebola outbreak of 2013–15 infected more than 28 000 people and claimed more lives than all previous filovirus outbreaks combined. Governmental agencies, clinical teams, and the world scientific community pulled together in a multifaceted response ranging from prevention and disease control, to evaluating vaccines and therapeutics in human trials. As this epidemic is finally coming to a close, refocusing on long-term prevention strategies becomes paramount. Given the very real threat of future filovirus outbreaks, and the inherent uncertainty of the next outbreak virus and geographic location, it is prudent to consider the extent and implications of known natural diversity in advancing vaccines and therapeutic approaches. To facilitate such consideration, we have updated and enhanced the content of the filovirus portion of Los Alamos Hemorrhagic Fever Viruses Database. We have integrated and performed baseline analysis of all family Filoviridae sequences deposited into GenBank, with associated immune response data, and metadata, and we have added new computational tools with web-interfaces to assist users with analysis. Here, we (i) describe the main features of updated database, (ii) provide integrated views and some basic analyses summarizing evolutionary patterns as they relate to geo-temporal data captured in the database and (iii) highlight the most conserved regions in the proteome that may be useful for a T cell vaccine strategy. Database URL: www.hfv.lanl.gov","Yusim, Karina; Yoon, Hyejin; Foley, Brian; Feng, Shihai; Macke, Jennifer; Dimitrijevic, Mira; Abfalterer, Werner; Szinger, James; Fischer, Will; Kuiken, Carla; Korber, Bette",Database (Oxford),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4839628/,53
2514,Screening and Identification of APOC1 as a Novel Potential Biomarker for Differentiate of Mycoplasma pneumoniae in Children,2016-12-15,"Background: Although Mycoplasma pneumoniae (MP) is a common cause of community-acquired pneumonia (CAP) in children, the currently used diagnostic methods are not optimal. Proteomics is increasingly being used to study the biomarkers of infectious diseases. Methods: Label-free quantitative proteomics and liquid chromatography-mass/mass spectrometry were used to analyze the fold change of protein expression in plasma of children with MP pneumonia (MPP), infectious disease control (IDC), and healthy control (HC) groups. Selected proteins that can distinguish MPP from HC and IDC were further validated by enzyme-linked immunosorbent assay (ELISA). Results: After multivariate analyses, 27 potential plasma biomarkers were identified to be expressed differently among child MPP, HC, and IDC groups. Among these proteins, SERPINA3, APOC1, ANXA6, KNTC1, and CFLAR were selected for ELISA verification. SERPINA3, APOC1, and CFLAR levels were significantly different among the three groups and the ratios were consistent with the trends of proteomics results. A comparison of MPP patients and HC showed APOC1 had the largest area under the curve (AUC) of 0.853, with 77.6% sensitivity and 81.1% specificity. When APOC1 levels were compared between MPP and IDC patients, it also showed a relatively high AUC of 0.882, with 77.6% sensitivity and 85.3% specificity. Conclusion: APOC1 is a potential biomarker for the rapid and noninvasive diagnosis of MPP in children. The present finding may offer new insights into the pathogenesis and biomarker selection of MPP in children.","Li, Jieqiong; Sun, Lin; Xu, Fang; Qi, Hui; Shen, Chen; Jiao, Weiwei; Xiao, Jing; Li, Qinjing; Xu, Baoping; Shen, Adong",Front Microbiol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5156883/,53
