,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
59834,59834,59834,"Correction for Chaudhry et al., Cytomegalovirus inhibition of extrinsic apoptosis determines fitness and resistance to cytotoxic CD8 T cells.",6.5520606,5.9696007,2020-08-03,"This article is a review and US view of the State of the World's Nursing (SOWN) report, released in April 2020 during the COVID-19 pandemic and authored and promoted by nurses and nonnurses from the World Health Organization and Nursing Now. The report offers a comprehensive analysis of how national governments, educational, and health care institutions, public agencies, and private partners must collaborate over the coming decade to meet the anticipated growing stress on the nursing workforce. It also details the case to overcome geographic, economic, and demographic disparities that block access to effective, affordable universal health care. As an early participant in the research and preparation of this document, the National League for Nursing has been a vocal advocate for one of its key themes: serious investment in nursing education and leadership as a vital link in cocreating equitable, sustainable access to outstanding, inclusive, culturally sensitive universal health care.","Malone, Beverly",Nursing administration quarterly,831,1
61214,61214,61214,In situ bone regeneration of large cranial defects using synthetic ceramic implants with a tailored composition and design.,6.7750926,5.945,2020-10-12,"The scope of antimicrobial stewardship (AMS) surveys on community pharmacists (CPs) is uncertain. This study examines the breadth and quality of AMS survey tools measuring the stewardship knowledge, perceptions and practices (KPP) of CPs and analyse survey outcomes. Following PRISMA-ScR checklist and Arksey and O'Malley's methodological framework seven medical databases were searched. Two reviewers independently screened the literatures, assessed quality of surveys and KPP outcomes were analysed and described. Ten surveys were identified that assessed CPs' AMS perceptions (n = 7) and practices (n = 8) but none that assessed AMS knowledge. Three survey tools had been formally validated. Most CPs perceived that AMS improved patient care (median 86.0%, IQR, 83.3-93.5%, n = 6), and reduced inappropriate antibiotic use (84.0%, IQR, 83-85%, n = 2). CPs collaborated with prescribers for infection control (54.7%, IQR 34.8-63.2%, n = 4) and for uncertain antibiotic treatment (77.0%, IQR 55.2-77.8%, n = 5). CPs educated patients (53.0%, IQR, 43.2-67.4%, n = 5) and screened guideline-compliance of antimicrobial prescriptions (47.5%, IQR, 25.2-58.3%, n = 3). Guidelines, training, interactions with prescribers, and reimbursement models were major barriers to CP-led AMS implementation. A limited number of validated survey tools are available to assess AMS perceptions and practices of CPs. AMS survey tools require further development to assess stewardship knowledge, stewardship targets, and implementation by CPs.","Saha, Sajal K; Barton, Chris; Promite, Shukla; Mazza, Danielle",Antibiotics,831,1
61339,61339,61339,Neural interfacing architecture enables enhanced motor control and residual limb functionality postamputation.,6.754446,6.0330915,2021-03-02,"OBJECTIVE We sought to identify optimal strategies for integrating HIV- and opioid use disorder-(OUD) screening and treatment in diverse settings. DESIGN Systematic review. METHODS We searched Ovid MEDLINE, PubMed, Embase, and PsycINFO and pre-identified websites. Studies were included if they were published in English on or after 2002 through May 2017, and evaluated interventions that integrated, at an organizational level, screening and/or treatment for HIV and OUD in any care setting in any country. RESULTS Twenty-nine articles met criteria for inclusion, including 23 unique studies: six took place in HIV care settings, 12 in opioid treatment settings, and five elsewhere. Eight involved screening strategies, 22 involved treatment strategies, and seven involved strategies that encompassed screening and treatment. Randomized controlled studies demonstrated low to moderate risk of bias and observational studies demonstrated fair to good quality. Studies in HIV care settings (n = 6) identified HIV- and OUD-related clinical benefits with the use of buprenorphine/naloxone for OUD. No studies in HIV care settings focused on screening for OUD. Studies in opioid treatment settings (n = 12) identified improving HIV screening uptake and clinical benefits with antiretroviral therapy when provided on-site. Counseling intensity for OUD medication adherence or HIV-related risk reduction was not associated with clinical benefits. CONCLUSION Screening for HIV can be effectively delivered in opioid treatment settings, yet there is a need to identify optimal OUD screening strategies in HIV care settings. Strategies integrating the provision of medications for HIV and for OUD should be expanded and should not be contingent on resources available for behavioral interventions. REGISTRATION A protocol for record eligibility was developed a priori and was registered in the PROSPERO database of systematic reviews (registration number CRD42017069314).","Oldfield, Benjamin J; Muñoz, Nicolas; Mcgovern, Mark P; Funaro, Melissa; Villanueva, Merceditas; Tetrault, Jeanette M; Edelman, E Jennifer",AIDS,831,1
63612,63612,63612,Chemical and genetic rescue of in vivo progranulin-deficient lysosomal and autophagic defects.,6.6638694,6.039691,2021-06-22,,"Myles, Hannah; Large, Matthew",The Australian and New Zealand journal of psychiatry,831,12
64007,64007,64007,Hedgehog signaling is necessary and sufficient to mediate craniofacial plasticity in teleosts.,6.5680175,5.8910036,2020-07-27,"OBJECTIVE Timely access to definitive care is associated with improved outcomes in trauma patients. The goal of this study is to identify patient, institutional and paramedic risk factors for non-optimal resource utilization for interfacility transfers of injured adult patients transported by air ambulance to a LTC. METHODS This is a retrospective cohort study of adult emergent interfacility transports via Ornge with data collected on patient demographics, clinical status, sending facilities, transport details and paramedic qualifications. A logistic regression model was used to analyze data. RESULTS 1777 injured patients undergoing transport with Ornge were analyzed with 805 of these undergoing non-optimal transport. Patients who had an optimal resource use were found to be older and mechanically ventilated. Risk factors increasing odds of non-optimal transport included patients transported from a nursing station (OR 1.94), transport with primary or advanced care paramedics (OR 6.57 and 1.44, respectively) and transport between both 0800-1700 and 1700-0000 (OR 1.40 and 1.54, respectively). The median delay to arrival to receiving facility if a patient had a non-optimal resource use was 40 minutes. CONCLUSIONS Three main risk factors were identified in this study. We believe that nursing stations as a sending facility and type of paramedics crew transporting patients resulted in non-optimal resource utilization primarily due to triage of lower acuity patients. However the timing of day is more likely to be a resource availability issue and something that can be further studied and potentially improved moving forward.","Quirion, Andrew; Ahghari, Mahvareh; Nolan, Brodie",CJEM,831,5
65970,65970,65970,Reconstructing orogens without biostratigraphy: The Saharides and continental growth during the final assembly of Gondwana-Land.,6.6893234,6.0124483,2020-12-07,"Lay beliefs about scientist-employer relations may affect public attitudes toward science. A representative sample of US residents characterized scientists' relations with one of four employers: federal government agency, large business corporation, advocacy group (nonprofit seeking to influence policy), or university. Overall, they held moderate views of how much scientists and employers shared motivations, interests, and values, and of whether employers tried to change-and succeeded in changing-how scientist employees did their scientific work. Judgments differed little across employers. Best predictors of these views were belief in scientific positivism, subjective knowledge of science, and age. These findings suggest scientific authority in the United States is not immediately threatened by public beliefs that employers skew their scientific employees' work, although that might differ for specific topics or demographic sub-groups.","Johnson, Branden B; Dieckmann, Nathan F",Public understanding of science,831,31
68852,68852,68852,Wheat yield potential in controlled-environment vertical farms.,6.714438,6.0773683,2020-07-27,"Microanatomy of the vast majority of human organs at birth is characterized by marked differences as compared to adult organs, regarding their architecture and the cell types detectable at histology. In preterm neonates, these differences are even more evident, due to the lower level of organ maturation and to ongoing cell differentiation. One of the most remarkable finding in preterm tissues is the presence of huge amounts of stem/progenitor cells in multiple organs, including kidney, brain, heart, adrenals, and lungs. In other organs, such as liver, the completely different burden of cell types in preterm infants is mainly related to the different function of the liver during gestation, mainly focused on hematopoiesis, a function that is taken by bone marrow after birth. Our preliminary studies showed that the antigens expressed by stem/progenitors differ significantly from one organ to the next. Moreover, within each developing human tissue, reactivity for different stem cell markers also changes during gestation, according with the multiple differentiation steps encountered by each progenitor during development. A better knowledge of stem/progenitor cells of preterms will allow neonatologists to boost preterm organ maturation, favoring the differentiation of the multiple cells types that characterize each organ in at term neonates.","Fanni, D; Gerosa, C; Loddo, C; Castagnola, M; Fanos, V; Zaffanello, M; Faa, G",Cell regeneration,831,31
70897,70897,70897,Broad receptor engagement of an emerging global coronavirus may potentiate its diverse cross-species transmissibility.,6.741544,6.119031,2018,,"Murthy, Bhavini Patel; LeBlanc, Tanya Telfair; Vagi, Sara J; Avchen, Rachel Nonkin",Health security,831,1
70976,70976,70976,"Improved health and survival of FIV-infected cats is associated with the presence of autoantibodies to the primary receptor, CD134.",6.7952204,6.076447,2009,,"Du, Xinxin; Yu, Xiangyou",Zhonghua wei zhong bing ji jiu yi xue,831,26
71383,71383,71383,Hypothalamic extended synaptotagmin-3 contributes to the development of dietary obesity and related metabolic disorders.,6.62914,5.9793277,2020-08-03,"We demonstrate the emergence of circular collective motion in a system of spherical light-propelled Brownian particles. Light-propulsion occurs as consequence of the coupling between the chirality of polymeric particles - left (L)- or right (R)-type - and the circularly-polarized light that irradiates them. Irradiation with light that has the same helicity as the particle material leads to a circular cooperative vortical motion between the chiral Brownian particles. In contrast, opposite circular-polarization does not induce such coupling among the particles but only affects their Brownian motion. The mean angular momentum of each particle has a value and sign that distinguishes between chiral activity dynamics and typical Brownian motion. These outcomes have relevant implications for chiral separation technologies and provide new strategies for optical torque tunability in mesoscopic optical array systems, micro- and nanofabrication of light-activated engines with selective control and collective motion.","Hernández, Raúl Josué; Sevilla, Francisco J; Mazzulla, Alfredo; Pagliusi, Pasquale; Pellizzi, Nicola; Cipparrone, Gabriella",Soft matter,831,1
