,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
5987,5987,5987,Silentes CTG in der 32. Schwangerschaftswoche unter Midazolam oder peripartale Infektion?,11.582911,3.788381,1999-10-01,"OBJECTIVE: Systemic inflammation subsequent to polytrauma is connected to neutrophil (PMN) dysregulation characterized by reduced NF-kB-translocation and cytokine expression. The dynamics of NF-kB-activation as well as its down-stream regulation of IL-8-expression in PMN following major trauma remain unclear. The aim of this pilot study was to analyse NF-kB nuclear translocation in relation to IL- 8-mRNA-expression in PMN after major trauma. PATIENTS AND METHODS: PMN were isolated from blood samples of 15 major trauma patients (New Injury Severity Score, NISS > 16) drawn within 90 min and subsequently 6, 12, 24, 48, 72 h after trauma. NF-kB-translocation was analysed by Electrophoretic Mobility Shift Assay, EMSA and quantified by densitometry [arbitrary units], IL-8-mRNA-expression by RT-PCR, [copies/50 ng RNA]. Additionally, NF-kB-translocation and IL-8-expression in PMN of healthy volunteers were analysed natively (-control) and after LPS stimulation (+control). RESULTS: NF-kB-translocation and IL-8-mRNA-expression was significantly increased in polytrauma patients (n=15; NISS: 34 ± 8 [mean ± SEM]) initially. In non-survivors, NFkB- translocation was significantly increased on admission and subsequently reduced within 6 h, while it increased in the survivors group. After 24 h, a second significant increase in NF-kB-activity and IL-8-expression was found in survivors that was subsequently reduced in both groups. CONCLUSION: This pilot study has shown that a concomitant initial increase in transcriptional NF-kB-activity and IL-8 mRNA expression was observed in the early posttraumatic period which preceded the down-regulation of the innate immune system.","Stegmaier, J. C.; Kirchhoff, C.; Bogner, V.; Matz, M.; Kanz, K.-G.; Mutschler, W.; Biberthaler, P.",Inflamm Res,492,1
6553,6553,6553,Infektiöse obere Luftwegsobstruktion: Ein pädiatrischer Notfall,11.45028,3.6867392,2015-04-24,"A novel avian influenza A (H7N9) virus caused 5-10 % mild and 30.5 % fatal human infections as of December 10, 2015. In order to investigate the reason for the higher rate of fatal outcome of this infection, this study compared the molecular epidemiology and virology of avian influenza A (H7N9) viruses from mild (N = 14), severe (N = 50) and fatal (N = 35) cases, as well as from non-human hosts (N = 73). The epidemiological results showed that the average age of the people in the mild, severe and fatal groups was 27.6, 52 and 62 years old, respectively (p < 0.001). Males accounted for 42.9 % (6/14), 58.0 % (29/50), and 74.3 % (26/35) of cases in the mild, severe and fatal group respectively (p = 0.094). Median days from onset to start of antiviral treatment were 2, 5 and 7 days in the mild, severe and fatal group, respectively (p = 0.002). The median time from onset to discharge/death was 12, 40 and 19 days in the mild, severe and fatal group, respectively (p < 0.001). Analysis of whole genome sequences showed that PB2 (E627K), NA (R294K) and PA (V100A) mutations were markedly associated with an increased fatality rate, while HA (N276D) and PB2 (N559T) mutations were clearly related to mild cases. There were no differences in the genotypes, adaptation to mammalian hosts, and genetic identity between the three types of infection. In conclusion, advanced age and delayed confirmation of diagnosis and antiviral intervention were risk factors for death. Furthermore, PB2 (E627K), NA (R294K) and PA (V100A) mutations might contribute to a fatal outcome in human H7N9 infection. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00705-016-2781-3) contains supplementary material, which is available to authorized users.","Sha, Jianping; Chen, Xiaowen; Ren, Yajin; Chen, Haijun; Wu, Zuqun; Ying, Dong; Zhang, Zhiruo; Liu, Shelan",Arch Virol,492,1
6953,6953,6953,Trimethoprim and other nonclassical antifolates an excellent template for searching modifications of dihydrofolate reductase enzyme inhibitors,11.224208,4.0062437,2019-10-02,"PURPOSE: Human infections with avian influenza A (H7N9) virus manifested in China in March 2013. The first case infected with H7N9 virus in Beijing involved a family member of a chicken dealer and was reported in April 2013. The clinical and epidemiological characteristics of this case and her parents were examined to illustrate some key traits regarding this novel H7N9 virus. METHODS: The index case was subjected to intensive clinical examination in order to observed the clinical process. Real-time PCR was used to confirm cases infected with H7N9 virus. The index case was administered oseltamivir (45 mg, twice daily) at the early stage of the infection. Sera were collected from the index case and her parents from the onset of illness onwards. The subjects were followed for 4 weeks. RESULTS: The sera were confirmed by neutralizing antibody tests. The index case’s clinical manifestation progressed quickly. The pharyngeal swab tested positive for influenza A based on the detection of influenza A antigen (rapid influenza diagnostic test) 15 h after the onset of fever and was positive for H7N9 virus. The patient’s temperature dropped to 36.2 °C 18 h after treatment by oseltamivir (32 h after fever). Cough and other symptoms alleviated rapidly. A number of specimens from the environment of this cluster and from the feces specimens tested positive for viral RNA of the H7N9 virus on the fourth day following onset of the index case’s illness. Pharyngeal swabs of the mother tested positive for H7N9 virus twice, but she showed no clinical symptoms. Four weeks after disease onset, the family did not present any clinical symptoms, and the results of the physical examination and blood tests were normal. The mother and the case’s sera had a fourfold increased neutralizing antibody titer. CONCLUSION: Early diagnosis and early initiation of the treatment of confirmed infections is the most effective strategy for managing H7N9 virus infection. Human beings exposed to H7N9 virus may develop asymptomatic infection.","Song, R.; Pang, X.; Yang, P.; Shu, Y.; Zhang, Y.; Wang, Q.; Chen, Z.; Liu, J.; Cheng, J.; Jiao, Y.; Jiang, R.; Lu, L.; Chen, L.; Ma, J.; Li, C.; Zeng, H.; Peng, X.; Huang, L.; Zheng, Y.; Deng, Y.; Li, X.",Infection,492,1
9444,9444,9444,Krebspatienten in der operativen Intensivmedizin,11.323485,3.5328596,2018-02-27,"Thrombocytopenia is a frequent phenomenon in intensive care medicine. A variety of conditions can be responsible for low platelet counts. As platelets are part of the primary hemostatic system, bleeding is the most important complication of thrombocytopenia. Proper workup of the differential diagnosis to identify the cause of thrombocytopenia is essential because the various underlying disorders require different diagnostic and therapeutic management strategies. A low platelet count is a strong predictor of outcome in critically ill patients. This article summarizes the differential diagnosis and diagnostic workup of thrombocytopenia in the critically ill, describes the most important conditions, and gives an overview on therapeutic options and strategies.","Knöbl, Paul",Wien Klin Mag,492,1
10218,10218,10218,"46(th) Congress of the International Society of Paediatric Oncology (SIOP) 2014: Toronto, Canada 22(nd)–25(th) October, 2014 SIOP abstracts",11.358833,3.9760273,2014-10-16,"Rotavirus detection by direct electron microscopy was compared with direct and indirect immune electron microscopy techniques. The latter two approaches permitted the enumeration of 25 and 103 times more rotaviruses respectively, than direct electron microscopy. Also, 70% and 90% of the virus particles were aggregated by direct and indirect immune electron microscopy techniques respectively, thus facilitating their detection.","Trépanier, Pierre; Alain, Robert; Micusan, Valeriu; McLaughlin, Bernadette; Berthiaume, Laurent",Microbiol Immunol,492,1
10229,10229,10229,Could preventive intranasal interferon lower the morbidity in children prone to respiratory illness?,11.121892,3.9519527,1990-05-01,,"Ghosh, Amal",Inf Disp (1975),492,22
11761,11761,11761,Outcomes of Paraesophageal Hernia Repair: Analysis of the Veterans Affairs Surgical Quality Improvement Program Database,11.080005,3.9204655,2020-06-04,"Dog-transmitted rabies is responsible for more than 98% of human cases worldwide, remaining a persistent problem in developing countries. Mass vaccination targets predominantly major cities, often compromising disease control due to re-introductions. Previous work suggested that areas neighboring cities may behave as the source of these re-introductions. To evaluate this hypothesis, we introduce a spatially explicit metapopulation model for rabies diffusion in Central African Republic. Calibrated on epidemiological data for the capital city, Bangui, the model predicts that long-range movements are essential for continuous re-introductions of rabies-exposed dogs across settlements, eased by the large fluctuations of the incubation period. Bangui’s neighborhood, instead, would not be enough to self-sustain the epidemic, contrary to previous expectations. Our findings suggest that restricting long-range travels may be very efficient in limiting rabies persistence in a large and fragmented dog population. Our framework can be applied to other geographical contexts where dog rabies is endemic.","Colombi, Davide; Poletto, Chiara; Nakouné, Emmanuel; Bourhy, Hervé; Colizza, Vittoria",PLoS Negl Trop Dis,492,1
12038,12038,12038,The Finnish Canine Stifle Index: responsiveness to change and intertester reliability,11.538824,3.7502968,2020-06-13,"BACKGROUND: English springer spaniels (ESS) show an increased risk of chronic hepatitis (CH). In a previous study of 68 ESS with CH, in which only one dog received corticosteroids, a median survival time of 189 days was noted. Some ESS with CH appear to improve with prednisolone treatment; therefore, we aimed to investigate the response to prednisolone in this breed. PARTICIPANTS: ESS with histologically confirmed idiopathic CH were treated with prednisolone 1–2 mg/kg/day. Nine female and three male ESS were enrolled (median age at diagnosis of five years). Patients were monitored clinically and had biochemistry samples taken to assess markers of hepatocellular damage and function. RESULTS: The mean starting dose of prednisolone was 1.1 mg/kg/day. All symptomatic patients showed an initial clinical improvement. Two cases were euthanased while receiving prednisolone. The median time since diagnosis is 1715 days (range: 672–2105 days) and the remaining patients are clinically well, with seven patients still receiving a mean dose of 0.4 mg/kg prednisolone every other day. Statistical analysis demonstrated significant (P<0.05) reductions in serum alkaline phosphatase, alanine aminotransferase and bilirubin following 2–4 weeks of prednisolone treatment. CONCLUSION: This study demonstrates improved clinical and biochemical parameters when some ESS with CH are managed with prednisolone and standard supportive treatments.","Bayton, William; Watson, Penny J; Bexfield, Nicholas H",Vet Rec,492,1
19512,19512,19512,Multiple Sklerose Therapie Konsensus Gruppe (MSTKG): Positionspapier zur verlaufsmodifizierenden Therapie der Multiplen Sklerose 2021 (White Paper),11.475792,4.052591,2021-07-23,,"Fischman, David L.; Walsh, Mary Norine",JACC Case Rep,492,1
20759,20759,20759,"Inspirational Women in Surgery: Olga Jonasson, the Legacy of the First Female Chair of an Academic Department of Surgery",11.491356,4.0304832,2021-09-02,"BACKGROUND: Despite the widespread knowledge about social support and health, there is little information about the association between social support and HIV risk behaviors such as condom use among female sex workers (FSWs) in Iran. This study aimed to determine the association between social support and frequency of condom use among FSWs in Tehran, Iran. METHODS: Using mixed sampling methods, we recruited 170 FSWs in Tehran in 2017. We measured self-reported social support by face-to-face interviews using a standardized questionnaire. Linear regression was used to assess the association between socio-demographic characteristics (age, education level, marital status, and place of living), transactional sex characteristics (age at first transactional sex and frequency of transactional sex in the last month), HIV knowledge, social support network characteristics (social network size, duration of tie, intimacy, social support), and condom use behavior. RESULTS: Of the total of 1193 persons in FSW’s social networks, 615 (51%) were sexual partners, 529 (44%) were peer sex workers, and 36 (5%) were family members. The participants perceived moderate social support from sexual partners, low from peer sex workers, and very low from family members. Adjusted for individual and other network characteristics, peer sex worker social support (b = 0.28, 95%CI 0.06, 0.50), and family support (b = 1.12, 95%CI 0.028, 2.23) were significantly associated with condom use. CONCLUSION: Family and peer sex worker social support are associated with condom use, but less strongly than HIV knowledge or place of living. However, very few FSWs are socially connected with families. Interventions to promote condom use among this vulnerable population should also consider social and familial support.","Jorjoran Shushtari, Zahra; Mirzazadeh, Ali; SeyedAlinaghi, SeyedAhmad; Hosseini, Seyed Ali; Sajjadi, Homeira; Salimi, Yahya; Snijders, Tom A. B.",Int J Behav Med,492,31
22063,22063,22063,Update Thoraxpathologie 2021 – Bericht der Arbeitsgemeinschaft,11.357486,3.8164413,2021-10-05,"PURPOSE: South Africa has long endured a high prevalence of mental disorders at the national level, and its unique social and historical context could be a contributor to an increased risk of mental health problems. Our current understanding is limited regarding the relative importance of various social determinants to mental health challenges in South Africa, and how existing racial inequities may be explained by these determinants. METHODS: This study attempted to elucidate potential social determinants of mental health in South Africa using data from the nationally representative South African National Health and Nutrition Examination Survey (SANHANES-1). The main outcome of interest was psychological distress, measured with the Kessler-10 scale. Hierarchical linear regression models included covariates for demographic and socioeconomic factors, count of traumatic events, and a series of stress-related constructs. Analyses were conducted on two populations: the entire sample (n = 15,981), and the African subpopulation (n = 10,723). RESULTS: Regression models on the entire sample indicated racial disparities in psychological distress, with Africans experiencing higher distress than White and Coloured individuals. Results within the African sub-population indicated geo-spatial disparities, with Africans in formal urban settings experiencing higher psychological distress than those living in formal and informal rural locales. Across both samples, results indicated a cumulative association between count of stressors and traumatic events and distress. CONCLUSION: We found racial disparities across several mental health-related domains. Africans had greater exposure to traumatic events, social stressors, and psychological distress. This research is a necessary foundation for public health interventions and policy change to effectively reduce inequities in psychological distress. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s00127-021-02175-w.","Harriman, Nigel Walsh; Williams, David R.; Morgan, Justin Winston; Sewpaul, Ronel; Manyaapelo, Thabang; Sifunda, Sibusiso; Mabaso, Musawenkosi; Mbewu, Anthony David; Reddy, Sasiragha Priscilla",Soc Psychiatry Psychiatr Epidemiol,492,1
25954,25954,25954,Hygiene auf der IMC-Station,11.456952,3.6840496,2012-12-20,"Foodborne and waterborne viruses cause a range of illnesses, from acute gastroenteritis (caliciviruses –noroviruses and sapoviruses-, rotaviruses, astroviruses, and enteric adenoviruses), to hepatitis (hepatitis A virus and hepatitis E virus), and other diseases. Recently, next-generation sequencing technologies have allowed the discovery of new enteric viruses (novel astroviruses, kobuviruses, saliviruses, etc.). Noroviruses are the leading cause of acute gastroenteritis outbreaks and sporadic cases in children and adults worldwide and they still remain refractory to routine cell culture propagation. Recent studies have shown that histo-blood group antigens (HBGAs) are cellular carbohydrates that serve as receptors and host susceptibility factors for human noroviruses. They evolve based on antigenic changes and differential glycan binding specificities. In the last years there have been significant advances in the knowledge of their replication mechanisms, pathogenicity and genetic evolution. The strain diversity and the evolution of rotaviruses are also a matter of concern, despite the introduction of rotavirus vaccines. Similarly, molecular analyses of orally transmitted viruses causing hepatitis are clarifying the phylogenetic relationships between these viruses and other viral genera, as well as their pathophysiological mechanisms.","Buesa, Javier; Rodriguez-Díaz, Jesús",Viruses in Foods,492,12
26176,26176,26176,Pneumologie,11.564784,3.789495,2007,Bei HIV-infizierten Patienten hat sich durch die Einführung der antiretroviralen Kombinationstherapie die Langzeitprognose erheblich verbessert und das Spektrum der zum Intensivaufenthalt führenden Erkrankungen verschoben.,"Salzberger, Bernd",Klinikmanual Intensivmedizin,492,1
26260,26260,26260,Pneumologie,11.473595,3.628021,2011-09-22,"The final Chapter 8 offers practical policy suggestions towards (re)ordering health. It takes into account that not all health rights and threats are of the same caliber, that prioritization is a necessity. It also acknowledges that not all risks and threats can be anticipated or annulled. Bearing these limitations in mind, the chapter re-frames health risks in terms of a re-ordering of health security at the level of local, national, and global policy. It also offers theoretical as well as concrete suggestions on how it might be possible to conceptualize, communicate, and confront health risks and threats with states, non-state actors and other agents to facilitate health rights responsibility within and across borders.","Bindenagel Šehović, Annamarie",Coordinating Global Health Policy Responses,492,1
26313,26313,26313,Makroamputationsverletzungen im Bereich der oberen Extremität,11.321934,4.045268,2011-11-25,"Human interactions with wild animals may result in changes in behavior across generations with consequences for population trends and hence threat status. Exposure to humans and tameness of animals when exposed to humans may also imply significant costs such as the rapid spread of viruses and other microorganisms that constitute reservoirs or vectors of serious diseases. Ecotourism and nature-based tourism are factors that may affect the behavior of animals living in natural habitats, including their stress and fear responses. Here I review a scarce and scattered literature dealing with changes in animal behavior across generations and critically assess the relative importance of the mechanisms that potentially underlie these changes. Animals may show short-term changes in behavior across generations as a consequence of microevolution (a genetic change in behavior), nongenetic so-called epigenetic changes, reductions in the response to behavioral stimuli with repeated exposure to a stimulus (habituation), and the nonrandom distribution of animals that differ in behavior among sites (so-called phenotypic sorting). I conclude with a plea for future research to allow assessment of the underlying causes of long-term changes in behavior of animals exposed to human disturbance, particularly those changes caused by ecotourists’ activities.","Møller, Anders Pape",Ecotourism&#x02019;s Promise and Peril,492,28
26379,26379,26379,Pneumologie,11.56402,3.7301815,2011-07-12,"Passive immunity can be provided to animals by several sources of antibodies including from colostrum, avian eggs, and monoclonal sources. These antibodies have been shown protect production and companion animals from a number of pathogens. This chapter reviews the immune system for the principles of immune response to antigens and the synthesis of immunoglobulins of the five classes of antibodies in the body. Colostrum antibodies are described for passive immunity protection in animals such as calves. Chicken egg antibodies are another source of antibodies for passive immunity. Therapeutic monoclonal antibodies are also used to provide passive immunity in the veterinary field.","DuBourdieu, Dan",Nutraceuticals in Veterinary Medicine,492,1
