,title_x,publish_time_x,abstract,authors,journal,url,category
138,Epithelial Cell Apoptosis and Neutrophil Recruitment in Acute Lung Injury—A Unifying Hypothesis? What We Have Learned from Small Interfering RNAs,2008-03-18,"In spite of protective ventilatory strategies, Acute Lung Injury (ALI) remains associated with high morbidity and mortality. One reason for the lack of therapeutic options might be that ALI is a co-morbid event associated with a diverse family of diseases and, thus, may be the result of distinct pathological processes. Among them, activated neutrophil- (PMN-) induced tissue injury and epithelial cell apoptosis mediated lung damage represent two potentially important candidate pathomechanisms that have been put forward. Several approaches have been undertaken to test these hypotheses, with substantial success in the treatment of experimental forms of ALI. With this in mind, we will summarize these two current hypotheses of ALI briefly, emphasizing the role of apoptosis in regulating PMN and/or lung epithelial cell responses. In addition, the contribution that Fas-mediated inflammation may play as a potential biological link between lung cell apoptosis and PMN recruitment will be considered, as well as the in vivo application of small interfering RNA (siRNA) as a novel approach to the inhibition of ALI and its therapeutic implications.","Perl, Mario; Lomas-Neira, Joanne; Chung, Chun-Shiang; Ayala, Alfred",Molecular Medicine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2274893/,223
662,NNAlign: A Web-Based Prediction Method Allowing Non-Expert End-User Discovery of Sequence Motifs in Quantitative Peptide Data,2011-11-02,"Recent advances in high-throughput technologies have made it possible to generate both gene and protein sequence data at an unprecedented rate and scale thereby enabling entirely new “omics”-based approaches towards the analysis of complex biological processes. However, the amount and complexity of data that even a single experiment can produce seriously challenges researchers with limited bioinformatics expertise, who need to handle, analyze and interpret the data before it can be understood in a biological context. Thus, there is an unmet need for tools allowing non-bioinformatics users to interpret large data sets. We have recently developed a method, NNAlign, which is generally applicable to any biological problem where quantitative peptide data is available. This method efficiently identifies underlying sequence patterns by simultaneously aligning peptide sequences and identifying motifs associated with quantitative readouts. Here, we provide a web-based implementation of NNAlign allowing non-expert end-users to submit their data (optionally adjusting method parameters), and in return receive a trained method (including a visual representation of the identified motif) that subsequently can be used as prediction method and applied to unknown proteins/peptides. We have successfully applied this method to several different data sets including peptide microarray-derived sets containing more than 100,000 data points. NNAlign is available online at http://www.cbs.dtu.dk/services/NNAlign.","Andreatta, Massimo; Schafer-Nielsen, Claus; Lund, Ole; Buus, Søren; Nielsen, Morten",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3206854/,223
2715,Spread of competing viruses on heterogeneous networks,2017-06-28,"In this paper, we propose a model where two strains compete with each other at the expense of common susceptible individuals on heterogeneous networks by using pair-wise approximation closed by the probability-generating function (PGF). All of the strains obey the susceptible–infected–recovered (SIR) mechanism. From a special perspective, we first study the dynamical behaviour of an SIR model closed by the PGF, and obtain the basic reproduction number via two methods. Then we build a model to study the spreading dynamics of competing viruses and discuss the conditions for the local stability of equilibria, which is different from the condition obtained by using the heterogeneous mean-field approach. Finally, we perform numerical simulations on Barabási–Albert networks to complement our theoretical research, and show some dynamical properties of the model with competing viruses. This article is part of the themed issue ‘Mathematical methods in medicine: neuroscience, cardiology and pathology’.","Chen, Shanshan; Wang, Kaihua; Sun, Mengfeng; Fu, Xinchu",Philos Trans A Math Phys Eng Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5434075/,223
3441,Epidemic spreading in localized environments with recurrent mobility patterns,2018-05-03,"The spreading of epidemics is very much determined by the structure of the contact network, which may be impacted by the mobility dynamics of the individuals themselves. In confined scenarios where a small, closed population spends most of its time in localized environments and has easily identifiable mobility patterns—such as workplaces, university campuses, or schools—it is of critical importance to identify the factors controlling the rate of disease spread. Here, we present a discrete-time, metapopulation-based model to describe the transmission of susceptible-infected-susceptible-like diseases that take place in confined scenarios where the mobilities of the individuals are not random but, rather, follow clear recurrent travel patterns. This model allows analytical determination of the onset of epidemics, as well as the ability to discern which contact structures are most suited to prevent the infection to spread. It thereby determines whether common prevention mechanisms, as isolation, are worth implementing in such a scenario and their expected impact.","Granell, Clara; Mucha, Peter J.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6195814/,223
3473,Use of daily Internet search query data improves real-time projections of influenza epidemics,2018-10-10,"Seasonal influenza causes millions of illnesses and tens of thousands of deaths per year in the USA alone. While the morbidity and mortality associated with influenza is substantial each year, the timing and magnitude of epidemics are highly variable which complicates efforts to anticipate demands on the healthcare system. Better methods to forecast influenza activity would help policymakers anticipate such stressors. The US Centers for Disease Control and Prevention (CDC) has recognized the importance of improving influenza forecasting and hosts an annual challenge for predicting influenza-like illness (ILI) activity in the USA. The CDC data serve as the reference for ILI in the USA, but this information is aggregated by epidemiological week and reported after a one-week delay (and may be subject to correction even after this reporting lag). Therefore, there has been substantial interest in whether real-time Internet search data, such as Google, Twitter or Wikipedia could be used to improve influenza forecasting. In this study, we combine a previously developed calibration and prediction framework with an established humidity-based transmission dynamic model to forecast influenza. We then compare predictions based on only CDC ILI data with predictions that leverage the earlier availability and finer temporal resolution of Wikipedia search data. We find that both the earlier availability and the finer temporal resolution are important for increasing forecasting performance. Using daily Wikipedia search data leads to a marked improvement in prediction performance compared to weekly data especially for a three- to four-week forecasting horizon.","Zimmer, Christoph; Leuba, Sequoia I.; Yaesoubi, Reza; Cohen, Ted",J R Soc Interface,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6228485/,223
4273,Pediatric Airway Stent Designed to Facilitate Mucus Transport and Atraumatic Removal,2019-04-11,"Objective: The goal was to develop a pediatric airway stent for treating tracheobronchomalacia that could be used as an alternative to positive pressure ventilation. The design goals were for the stent to allow mucus flow and to resist migration inside the airways, while also enabling easy insertion and removal. Methods: A helical stent design, together with insertion and removal tools, is presented. A mechanics model of stent compression is derived to assist in selecting stent design parameters (pitch and wire diameter) that provide the desired amount of tracheal support, while introducing the minimal amount of foreign material into the airway. Worst-case airway area reduction with stent support is investigated experimentally using a pressurized tracheal phantom matched to porcine tracheal tissue properties. The stent design is then evaluated in a porcine in vivo experiment. Results: Phantom testing validated the mechanics model of stent compression. In vivo testing demonstrated that the stent was well tolerated by the animal. Since the helical design covers only a small portion of the epithelium, mucus transport through the stented region was minimally impeded. Furthermore, the screw-like stent resisted migration, while also providing for atraumatic removal through the use of an unscrewing motion during removal. Conclusion: The proposed stent design and tools represent a promising approach to prevent airway collapse in children with tracheobronchomalacia. Significance: The proposed technology overcomes the limitations of existing airway stents and may provide an alternative to maintaining children on a ventilator.",,IEEE Trans Biomed Eng,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6947666/,223
5327,The Problems with Forbidding Science,2009-04-07,"Gold-coated iron oxide nanoparticle Hepatitis B virus (HBV) DNA probes were prepared, and their application for HBV DNA measurement was studied. Gold-coated iron oxide nanoparticles were prepared by the citrate reduction of tetra-chloroauric acid in the presence of iron oxide nanoparticles which were added as seeds. With a fluorescence-based method, the maximal surface coverage of hexaethiol 30-mer oligonucleotides and the maximal percentage of hybridization strands on gold-coated iron oxide nanoparticles were (120 ± 8) oligonucleotides per nanoparticle, and (14 ± 2%), respectively, which were comparable with those of (132 ± 10) and (22 ± 3%) in Au nanoparticle groups. Large network aggregates were formed when gold-coated iron oxide nanoparticle HBV DNA gene probe was applied to detect HBV DNA molecules as evidenced by transmission electron microscopy and the high specificity was verified by blot hybridization. Our results further suggested that detecting DNA with iron oxide nanoparticles and magnetic separator was feasible and might be an alternative effective method.","Xi, Dong; Luo, XiaoPing; Lu, QiangHua; Yao, KaiLun; Liu, ZuLi; Ning, Qin",J Nanopart Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088703/,223
5393,The bane of “inhumane” weapons and overkill: An overview of increasingly lethal arms and the inadequacy of regulatory controls,2004,"Acinar cells have been difficult to maintain in primary or secondary cultures over extended periods of time. The most successful monolayer culture system reported to date requires basement membrane substrates. We report here a technique for culture of rat parotid acinar cells which does not rely upon basement membrane supports for maintenance and growth. The procedure involves gland excision, treatment to chelate metal ions, enzymatic digestion with collagenases and hyaluronidase, removal of fat and red blood cells by gravimetric separation, and nylon mesh filtration to yield a homogeneous suspension of small aggregates and single cells. The cells were examined for: a) morphology, identity, and growth; b) macromolecular synthesis; and c) secretory output. They were healthy, peroxidase positive, and growing for up to 10 d. Protein synthesis increased from the point of cell layer formation at 3 to 4 d, through 10 d, while DNA synthesis decreased. As in other studies, amylase secretion fell sharply between 2 and 4 d in culture and remained low. Although previous studies indicated that the initial isolation protocol left these acinar cells unable to thrive in monolayer culture except in the presence of basement membrane substrates, the modified technique reported herein allows these cells to attach, spread, and grow on a wide variety of commerically available plasticware. this method lends itself readily to long-term analysis of rat parotid acinar cell metabolism without the complications of dedifferentiation, cell loss through culture manipulation common in suspension cultures, or complex interactions between bioactive supports and cell surfaces.","Kiser, Cheryl S.; Rahemtulla, Firoz; Månsson-Rahemtulla, Britta",In Vitro Cell Dev Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7089145/,223
5501,"Mathematical Analysis of a Model for Assessing the Impact of Antiretroviral Therapy, Voluntary Testing and Condom Use in Curtailing the Spread of HIV",2011-05-05,"In this study we examine the possibility that TiO(2) nanoparticles and their conjugates can penetrate into cultivated cells without any special transfection procedures. Oligonucleotides and their derivates were conjugated with the TiO(2) nanoparticles, which were obtained as colloidal solutions at a concentration of TiO(2) 0.3M by TiCl(4) hydrolysis. The electronic microscopy of various cell cultures (KCT, Vero, and MDCK) treated with nanoparticle solutions (20 µg/µl) showed that nanoparticles could enter the cells and accumulate in the vacuoles and phagosomes and form inclusions in cytoplasm. Thus, we demonstrated the penetration of TiO(2) nanoparticles and their oligonucleotide conjugates into intracellular space without any auxiliary operations. Most other researches used electroporation techniques for similar purposes [1, 2, 5].","Zarytova, V. F.; Zinov’ev, V. V.; Ismagilov, Z. R.; Levina, A. S.; Repkova, M. N.; Shikina, N. V.; Evdokimov, A. A.; Belanov, E. F.; Balakhnin, S. M.; Serova, O. A.; Baiborodin, S. I.; Malygin, E. G.; Zagrebel’nyi, S. N.",Nanotechnol Russ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7090768/,223
5742,Gene patents and the public good,2003,Countries on the Arabian Peninsula are vying to attract young scientists to their universities.,"Schiermeier, Quirin",Nature,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094925/,223
