,title_x,publish_time_x,abstract,authors,journal,url,category
16,Herpes simplex virus type 1 and normal protein permeability in the lungs of critically ill patients: a case for low pathogenicity?,2004-03-31,"INTRODUCTION: The pathogenicity of late respiratory infections with herpes simplex virus type 1 (HSV-1) in the critically ill is unclear. METHODS: In four critically ill patients with persistent pulmonary infiltrates of unknown origin and isolation of HSV-1 from tracheal aspirate or bronchoalveolar lavage fluid, at 7 (1–11) days after start of mechanical ventilatory support, a pulmonary leak index (PLI) for (67)Gallium ((67)Ga)-transferrin (upper limit of normal 14.1 × 10(-3)/min) was measured. RESULTS: The PLI ranged between 7.5 and 14.0 × 10(-3)/min in the study patients. Two patients received a course of acyclovir and all survived. CONCLUSIONS: The normal capillary permeability observed in the lungs argues against pathogenicity of HSV-1 in the critically ill, and favors that isolation of the virus reflects reactivation in the course of serious illness and immunodepresssion, rather than primary or superimposed infection in the lungs.","Verheij, Joanne; Groeneveld, AB Johan; Beishuizen, Albertus; Lingen, Arthur van; Simoons-Smit, Alberdina M; van Schijndel, Rob JM Strack",Crit Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC468896/,185
450,Efficacy of Oseltamivir-Zanamivir Combination Compared to Each Monotherapy for Seasonal Influenza: A Randomized Placebo-Controlled Trial,2010-11-02,"BACKGROUND: Neuraminidase inhibitors are thought to be efficacious in reducing the time to alleviation of symptoms in outpatients with seasonal influenza. The objective of this study was to compare the short-term virological efficacy of oseltamivir-zanamivir combination versus each monotherapy plus placebo. METHODS AND FINDINGS: We conducted a randomized placebo-controlled trial with 145 general practitioners throughout France during the 2008–2009 seasonal influenza epidemic. Patients, general practitioners, and outcome assessors were all blinded to treatment assignment. Adult outpatients presenting influenza-like illness for less than 36 hours and a positive influenza A rapid test diagnosis were randomized to oseltamivir 75 mg orally twice daily plus zanamivir 10 mg by inhalation twice daily (OZ), oseltamivir plus inhaled placebo (O), or zanamivir plus oral placebo (Z). Treatment efficacy was assessed virologically according to the proportion of patients with nasal influenza reverse transcription (RT)-PCR below 200 copies genome equivalent (cgeq)/µl at day 2 (primary outcome), and clinically to the time to alleviation of symptoms until day 14. Overall 541 patients (of the 900 planned) were included (OZ, n = 192; O, n = 176; Z, n = 173), 49% male, mean age 39 years. In the intention-to-treat analysis conducted in the 447 patients with RT-PCR-confirmed influenza A, 46%, 59%, and 34% in OZ (n = 157), O (n = 141), and Z (n = 149) arms had RT-PCR<200 cgeq/µl (−13.0%, 95% confidence interval [CI] −23.1 to −2.9, p = 0.025; +12.3%, 95% CI 2.39–22.2, p = 0.028 for OZ/O and OZ/Z comparisons). Mean day 0 to day 2 viral load decrease was 2.14, 2.49, and 1.68 log(10) cgeq/µl (p = 0.060, p = 0.016 for OZ/O and OZ/Z). Median time to alleviation of symptoms was 4.0, 3.0, and 4.0 days (+1.0, 95% CI 0.0–4.0, p = 0.018; +0.0, 95% CI −3.0 to 3.0, p = 0.960 for OZ/O and OZ/Z). Four severe adverse events were observed. Nausea and/or vomiting tended to be more frequent in the combination arm (OZ, n = 13; O, n = 4; and Z, n = 5 patients, respectively). CONCLUSIONS: In adults with seasonal influenza A mainly H3N2 virus infection, the oseltamivir-zanamivir combination appeared less effective than oseltamivir monotherapy, and not significantly more effective than zanamivir monotherapy. Despite the theoretical potential for the reduction of the emergence of antiviral resistance, the lower effectiveness of this combination calls for caution in its use in clinical practice. TRIAL REGISTRATION: www.ClinicalTrials.gov NCT00799760 Please see later in the article for the Editors' Summary","Duval, Xavier; van der Werf, Sylvie; Blanchon, Thierry; Mosnier, Anne; Bouscambert-Duchamp, Maude; Tibi, Annick; Enouf, Vincent; Charlois-Ou, Cécile; Vincent, Corine; Andreoletti, Laurent; Tubach, Florence; Lina, Bruno; Mentré, France; Leport, Catherine",PLoS Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2970549/,185
1134,Risk factors for severe acute lower respiratory infections in children – a systematic review and meta-analysis,2013-04-11,"AIM: To identify the risk factors in children under five years of age for severe acute lower respiratory infections (ALRI), which are the leading cause of child mortality. METHODS: We performed a systematic review of published literature available in the public domain. We conducted a quality assessment of all eligible studies according to GRADE criteria and performed a meta-analysis to report the odds ratios for all risk factors identified in these studies. RESULTS: We identified 36 studies that investigated 19 risk factors for severe ALRI. Of these, 7 risk factors were significantly associated with severe ALRI in a consistent manner across studies, with the following meta-analysis estimates of odds ratios (with 95% confidence intervals): low birth weight 3.18 (1.02-9.90), lack of exclusive breastfeeding 2.34 (1.42-3.88), crowding – more than 7 persons per household 1.96 (1.53-2.52), exposure to indoor air pollution 1.57 (1.06-2.31), incomplete immunization 1.83 (1.32-2.52), undernutrition – weight-for-age less than 2 standard deviations 4.47 (2.10-9.49), and HIV infection 4.15 (2.57-9.74). CONCLUSION: This study highlights the role of the above seven risk factors in the development of severe pneumonia in under-five children. In addition, it emphasizes the need for further studies investigating other potential risk factors. Since these risk factors are potentially preventable, health policies targeted at reducing their prevalence provide a basis for decreasing the burden of childhood pneumonia.","Jackson, Stewart; Mathews, Kyle H.; Pulanić, Dražen; Falconer, Rachel; Rudan, Igor; Campbell, Harry; Nair, Harish",Croat Med J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3641871/,185
2391,Blood metal ion levels are not a useful test for adverse reactions to metal debris: A systematic review and meta-analysis,2016-09-09,"OBJECTIVES: Alarm over the reported high failure rates for metal-on-metal (MoM) hip implants as well as their potential for locally aggressive Adverse Reactions to Metal Debris (ARMDs) has prompted government agencies, internationally, to recommend the monitoring of patients with MoM hip implants. Some have advised that a blood ion level >7 µg/L indicates potential for ARMDs. We report a systematic review and meta-analysis of the performance of metal ion testing for ARMDs. METHODS: We searched MEDLINE and EMBASE to identify articles from which it was possible to reconstruct a 2 × 2 table. Two readers independently reviewed all articles and extracted data using explicit criteria. We computed a summary receiver operating curve using a Bayesian random-effects hierarchical model. RESULTS: Our literature search returned 575 unique articles; only six met inclusion criteria defined a priori. The discriminative capacity of ion tests was homogeneous across studies but that there was substantial cut-point heterogeneity. Our best estimate of the “true” area under curve (AUC) for metal ion testing is 0.615, with a 95% credible interval of 0.480 to 0.735, thus we can state that the probability that metal ion testing is actually clinically useful with an AUC ≥ 0.75 is 1.7%. CONCLUSION: Metal ion levels are not useful as a screening test for identifying high risk patients because ion testing will either lead to a large burden of false positive patients, or otherwise marginally modify the pre-test probability. With the availability of more accurate non-invasive tests, we did not find any evidence for using blood ion levels to diagnose symptomatic patients. Cite this article: M. Pahuta, J. M. Smolders, J. L. van Susante, J. Peck, P. R. Kim, P. E. Beaule. Blood metal ion levels are not a useful test for adverse reactions to metal debris: a systematic review and meta-analysis. Bone Joint Res 2016;5:379–386. DOI: 10.1302/2046-3758.59.BJR-2016-0027.R1.","Pahuta, M.; Smolders, J. M.; van Susante, J. L.; Peck, J.; Kim, P. R.; Beaule, P. E.",Bone Joint Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5027892/,185
4490,Evaluation of the effects of pycnogenol (French maritime pine bark extract) supplementation on inflammatory biomarkers and nutritional and clinical status in traumatic brain injury patients in an intensive care unit: A randomized clinical trial protocol,2020-02-11,"Infections by multidrug-resistant (MDR) Gram-negative organisms (GN) are associated with a high mortality rate and present an increasing challenge to the healthcare system worldwide. In recent years, increasing evidence supports the association between the healthcare environment and transmission of MDRGN to patients and healthcare workers. To better understand the role of the environment in transmission and acquisition of MDRGN, we conducted a utilitarian review based on literature published from 2014 until 2019.","Chia, Po Ying; Sengupta, Sharmila; Kukreja, Anjanna; S.L. Ponnampalavanar, Sasheela; Ng, Oon Tek; Marimuthu, Kalisvar",Antimicrob Resist Infect Control,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7014667/,185
6595,Neurological Management of Fulminant Hepatic Failure,2010-12-02,,"Verbsky, James W; Grossman, William J",Pediatr Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101811/,185
8033,Virus-Induced Demyelination: From Animal Models to Human Diseases,2012-12-13,,"Renz, Harald",J Allergy Clin Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7125795/,185
10726,Validation of RESP and PRESERVE score for ARDS patients with pumpless extracorporeal lung assist (pECLA),2020-05-02,"Contaminated hospital surfaces have been demonstrated to be an important environmental reservoir of microorganisms that can increase the risk of nosocomial infection in exposed patients. As a consequence, cleaning and disinfecting hospital environments play an important role among strategies for preventing healthcare-associated colonization and infections. The aim of the present study was to evaluate whether adenosine triphosphate (ATP) presence, measured by bioluminescence methods, can predict microbiological contamination of hospital surfaces. The study was carried out between September and December 2012 at the University Hospital “P. Giaccone” of Palermo. A total of 193 randomly selected surfaces (tables, lockers, furnishings) were sampled and analyzed in order to assess ATP levels (expressed as relative light units or RLU) and aerobic colony count (ACC) or presence of S. aureus. ACC had median values of 1.85 cfu/cm(2) (interquartile range = 4.16) whereas ATP median was 44.6 RLU/cm(2) (interquartile range = 92.3). Overall, 85 (44.0%) surfaces exceeded the established microbial benchmark: 73 (37.8%) exceeded the 2.5 cfu/cm(2) ACC standard, 5 (2.6%) surfaces were positive for S. aureus and 7 (3.6%) showed both the presence of S. aureus and an ACC of more than 2.5 cfu/cm(2). ACC and bioluminescence showed significant differences in the different surface sites (p < 0.001). A significant correlation was found between ACC and RLU values (p-value < 0.001; R(2) = 0.29) and increasing RLU values were significantly associated with a higher risk of failing the benchmark (p < 0.001). Our data suggest that bioluminescence could help in measuring hygienic quality of hospital surfaces using a quick and sensitive test that can be an useful proxy of microbial contamination; however, further analysis will be necessary to assess the cost-efficacy of this methodology before requiring incorporation in hospital procedures.","Harper, Martin; Amodio, Emanuele; Cannova, Lucia; Villafrate, Maria Rosaria; Merendino, Anna Maria; Aprea, Luigi; Calamusa, Giuseppe",J Occup Environ Hyg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196686/,185
10842,Early signs of right ventricular systolic and diastolic dysfunction in acute severe respiratory failure: the importance of diastolic restrictive pattern,2019-11-25,"BACKGROUND: The role of site of infection in sepsis has been poorly characterized. Additionally, sepsis epidemiology has evolved. Early mortality has decreased, but many survivors now progress into chronic critical illness (CCI). This study sought to determine if there were significant differences in the host response and current epidemiology of surgical sepsis categorized by site of infection. STUDY DESIGN: This is a longitudinal study of surgical sepsis patients characterized by baseline predisposition, insult characteristics, serial biomarkers, hospital outcomes, and long-term outcomes. Patients were categorized into five anatomic sites of infection. RESULTS: The 316 study patients were predominantly Caucasian; half were male, with a mean age of 62 years, high comorbidity burden, and low 30-day mortality (10%). The primary sites were abdominal (44%), pulmonary (19%), skin/soft tissue (S/ST, 17%), genitourinary (GU, 12%), and vascular (7%). Most abdominal infections were present on admission and required source control. Comparatively, they had more prolonged proinflammation, immunosuppression, and persistent organ dysfunction. Their long-term outcome was poor with 37% CCI (defined as > 14 in ICU with organ dysfunction), 49% poor discharge dispositions, and 30% 1-year mortality. Most pulmonary infections were hospital-acquired pneumonia. They had similar protracted proinflammation and organ dysfunction, but immunosuppression normalized. Long-term outcomes are similarly poor (54% CCI, 47% poor disposition, 32% 1-year mortality). S/ST and GU infections occurred in younger patients with fewer comorbidities, less perturbed immune responses, and faster resolution of organ dysfunction. Comparatively, S/ST had better long-term outcomes (23% CCI, 39% poor disposition, 13% 1-year mortality) and GU had the best (10% CCI, 20% poor disposition, 10% 1-year mortality). Vascular sepsis patients were older males, with more comorbidities. Proinflammation was blunted with baseline immunosuppression and organ dysfunction that persisted. They had the worst long-term outcomes (38% CCI, 67% poor disposition, 57% 1-year mortality). CONCLUSION: There are notable differences in baseline predisposition, host responses, and clinical outcomes by site of infection in surgical sepsis. While previous studies have focused on differences in hospital mortality, this study provides unique insights into the host response and long-term outcomes associated with different sites of infection.","Stortz, Julie A.; Cox, Michael C.; Hawkins, Russell B.; Ghita, Gabriela L.; Brumback, Babette A.; Mohr, Alicia M.; Moldawer, Lyle L.; Efron, Philip A.; Brakenridge, Scott C.; Moore, Frederick A.",Crit Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206740/,185
11323,"Chest Trauma: Current Recommendations for Rib Fractures, Pneumothorax, and Other Injuries",2020-01-15,"This study was designed to investigate the effect of low-temperature laminar flow ward (LTLFW) on the Acinetobacter baumannii pneumonia (MDR-ABP) in neurosurgical intensive care unit (NICU) patients. We evaluated whether patients in a LTLFW had significantly improved clinical outcomes as compared to those in nonconstant-temperature NICU (room temperature). The association of temperature with the prevalence of ABP and A. baumannii isolates (ABI) found in NICU patients was specifically investigated. In vitro microbiological experiments were conducted to measure the proliferation, antibiotic sensitivity, and genomic profiles of A. baumannii (AB) that grew in variable temperatures. MDR-ABP patients in LTLFW had significantly improved outcomes than those in the room temperature NICU. In addition, the numbers of ABI were positively associated with mean ambient outdoor temperatures (P = 0.002), with the incidence of ABP and average numbers of ABI among NICU patients being substantially lower in the winter as compared to other seasons. However, there were no significant seasonal variations in the other strains of the top five bacteria. Consistent with these clinical observations, AB growing at 20°C and 25°C had significantly reduced viability and antibiotic resistance compared to those growing at 35°C. The expression of genes related to AB survival ability, drug resistance, and virulence also differed between AB growing at 20°C and those at 35°C. LTLFW is effective in promoting the recovery of MDR-ABP patients because low temperatures reduced the density and virulence of AB and enhanced the efficacy of antibiotics, likely at the genetic level. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s10096-019-03790-x) contains supplementary material, which is available to authorized users.","Gong, Zhitao; Li, Jin; Luo, Hongliang; Zhan, Daqiang; Liu, Xuanhui; Gao, Chuang; Huang, Jinhao; Qian, Yu; Song, Yiming; Quan, Wei; An, Shuo; Tian, Ye; Hu, Zhidong; Sun, Jian; Yuan, Hengjie; Jiang, Rongcai",Eur J Clin Microbiol Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223702/,185
