,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
33707,33707,33707,Hydroxychloroquine- and azithromycin-related heart disorders,8.044204,4.868631,2020-06-06,,,,780,1
34851,34851,34851,Azithromycin/hydroxychloroquine: Prolongation of the QT interval: case report,8.017066,5.0600166,2020-06-20,"Rapid and low-cost diagnosis of COVID-19 is essential to identify the infected subjects, particularly the asymptomatic cases, primarily to arrest the spread of the disease through local transmission. Antibody-based chromatographic serological tests, as an alternative to RT-PCR, offer only limited help due to high false positives. We propose to exploit our field-deployable/portable plasmonic fiber-optic absorbance biosensor (P-FAB) platform for one-step, wash-free detection of SARS-CoV-2 virus particles directly in saliva sample with minimal sample pre-processing.","Murugan, Divagar; Bhatia, Himanshu; Sai, V. V. R.; Satija, Jitendra",Trans Indian Natl,780,0
36874,36874,36874,"Tocilizumab: Viral myocarditis, increased viral replication and worsening of COVID-19 following off-label use: 2 case reports",8.159541,5.094068,2020-07-18,"The outcome of allogeneic hematopoietic stem cell transplantation (allo-HSCT) for adult T-cell leukemia/lymphoma (ATL) is still unsatisfactory. To illustrate the advantages and disadvantages of each donor source, we performed a nationwide retrospective study of graft-versus-host disease (GVHD)-free, relapse-free survival (GRFS) of patients with allo-HSCT-treated ATL. One-year GRFS did not significantly differ between patients who received related bone marrow transplantation (R-BMT; 26%, n = 117), related peripheral blood stem cell transplantation (R-PBSCT; 22%, n = 225), unrelated bone marrow transplantation (UR-BMT; 26%, n = 619), and cord blood transplantation (CBT; 21%, n = 359; p = 0.09). This was attributable to a low incidence of systemically-treated chronic GVHD after CBT (9% at 1 year) and reduced non-GVHD/relapse mortality after R-PBSCT (9% at 1 year). Among patients transplanted in complete remission (CR), 1-year overall survival after CBT (52%, n = 132) was not inferior to that after R-BMT (55%, n = 51), R-PBSCT (57%, n = 79), and UR-BMT (58%, n = 280; p = 0.15), and relapse rates were equivalent among the four sources (p = 0.19). Our results suggest that all donor sources are feasible for CR patients and that GRFS provides important clues toward optimizing allo-HSCT for ATL.","Muranushi, Hiroyuki; Shindo, Takero; Hishizawa, Masakatsu; Tokunaga, Masahito; Wake, Atsushi; Nakano, Nobuaki; Eto, Tetsuya; Hidaka, Michihiro; Choi, Ilseung; Miyamoto, Toshihiro; Uchida, Naoyuki; Moriuchi, Yukiyoshi; Miyazaki, Yasuhiko; Fukuda, Takahiro; Ichinohe, Tatsuo; Atsuta, Yoshiko; Kato, Koji",Bone Marrow Transplant,780,0
37184,37184,37184,Anti-bacterials/hydroxychloroquine/voriconazole: Off label use and acute generalized exanthematous pustulosis: case report,7.995522,5.0083127,2020-07-25,"Cefiderocol (Fetroja(®)) is a siderophore cephalosporin and has demonstrated potent activity against extended-spectrum beta-lactamases producing Enterobacteriaceae, carbapenem-resistant Enterobacteriaceae, and nonfermenting Gram-negative bacilli, including Pseudomonas aeruginosa, Stenotrophomonas maltophilia, and Acinetobacter baumannii, Burkholderia cepacia, and Klebsiella pneumoniae. However, cefiderocol has limited activity against Gram-positive bacteria and anaerobes like Bacterodies fragilis. In the APEKS-cUTI study, 183 (73%) of 252 patients in the cefiderocol group versus 65 (55%) of 119 patients in the imipenem-cilastatin group achieved the composite outcome of clinical and microbiological eradication of Gram-negative bacteria (treatment difference of 18.58%; 95% CI 8.23–28.92, p = 0.0004) in complicated urinary tract infections (cUTIs). Cefiderocol was non-inferior to imipenem-cilastatin in cUTIs caused by Gram-negative bacteria such as E. coli, K. pneumoniae, P. aeruginosa, Proteus mirabilis, Enterobacter cloacae, Morganella morganii, and Citrobacter freundii. Cefiderocol required dose adjustment in patients with renal impairment and percentage of time that free drug concentrations above the minimum inhibitory concentration (%fT > MIC) best correlated with clinical outcomes. The most common adverse events with cefiderocol were gastrointestinal symptoms such as diarrhea, constipation, nausea, vomiting, or upper abdominal pain. Two phase III clinical trials, the CREDIBLE-CR study and the APEKS-NP study, investigated the efficacy and safety of cefiderocol for the treatment of pneumonia or cUTI, and both studies showed higher all-cause mortality associated with cefiderocol. Therefore, the use of cefiderocol should be limited only to the treatment of cUTIs from Gram-negative bacteria, especially in patients who have limited or no alternative treatment options.","Lee, Young Ran; Yeo, Suyeon",Clin Drug Investig,780,0
37193,37193,37193,Hydroxychloroquine: AV nodal reentry tachycardia and off label use: case report,8.082065,5.0228424,2020-07-25,,"Cinquini, Lino",J Manag Gov,780,0
37636,37636,37636,Hydroxychloroquine/lopinavir/ritonavir: Acute generalised exanthematous pustulosis with erythema multiforme-like lesions: case report,8.116929,5.1798325,2020-08-08,,"Lacorzana, Javier; Ortiz-Perez, Santiago; Rubio Prats, Marina",Med Clin (Engl Ed),780,0
38403,38403,38403,Azithromycin/hydroxychloroquine: Ventricular arrhythmias following off-label use in COVID-19: 2 case reports,7.9507394,4.8513975,2020-08-29,,"Radhakrishnan, Nita; Singh, Savitri",Indian Pediatr,780,0
38786,38786,38786,"Multiple drugs: Various toxicities, off-label use, and drug overdose due to drug interaction: case report",7.9449606,5.007285,2020-09-05,"Problem-based learning (PBL) has been effectively used within BME education, though there are several challenges in its implementation within courses with larger enrollments. Furthermore, the sudden transition to online learning from the COVID-19 pandemic introduced additional challenges in creating a similar PBL experience in an online environment. Online constrained PBL was implemented through asynchronous modules and synchronous web conferencing with rotating facilitators. Overall, facilitators perceived web conferencing facilitation to be similar to in-person, but noted that students were more easily “hidden” or distracted. Students did not comment on web conferencing facilitation specifically, but indicated the transition to online PBL was smooth. Course instructors identified that a fully synchronous delivery as well as modifications of Group Meeting Minutes assignments as potential modifications for future offerings. Future work will aim to address the perceptions and effectiveness of web conferencing facilitation for PBL courses within an undergraduate BME curriculum, as web conferencing could prove to be another significant breakthrough in addressing challenges of problem-based learning courses.","Arena, Sara L.; Lee, Yong W.; Verbridge, Scott S.; Muelenaer, Andre; VandeVord, Pamela J.; Arena, Christopher B.",Biomed Eng Education,780,0
39860,39860,39860,Azithromycin/hydroxychloroquine/oseltamivir: Urticarial reactions following off label use: case report,8.21493,4.876589,2020-09-26,,,,780,0
40695,40695,40695,Azithromycin/hydroxychloroquine/propofol: Off-label use and propofol infusion syndrome: case report,8.248245,5.0725784,2020-10-10,"Since emerging from a market in Wuhan China in December 2019, SARS-CoV-2, the pathogen causing COVID-19, has spread worldwide. On January 30th 2020 the World Health Organization declared the COVID19 outbreak a Public Health Emergency of International Concern, and declared it a pandemic on March 11th 2020. With over 2.4 million cases and 180,000 deaths reported by mid-June, Europe has been the second most affected region in the world. Individual countries such as Italy and the UK have been amongst the hardest hit in the world. However, the COVID19 situation in Europe is marked by wide variations both in terms of how countries have been affected, and in terms of how they have responded. The proposed workshop will provide compare and contrast the situation and response in five countries in the European region: The UK, Italy, Poland, Portugal and Sweden, moderated by a firm and charismatic chair. This interactive workshop will enable better understanding of the disease's spread and trajectory in different EU countries. International comparisons will help to describe the growth and scale of the pandemic in the selected EU countries. The choice of countries reflects those that have reported high and low incidence and mortality, as well as represent a range in the strictness of the control measures implemented, from full lockdown to the most permissive. The session will go beyond describing those and will be an opportunity to discuss the pros and cons of these different approaches and lessons learnt around the different components of the response such as case identification, contact tracing, testing, social distancing, mask use, health communication and inequalities. We plan to have short and effective 5 min presentations followed by a longer and constructively provocative moderated discussion. Importantly, the five European case studies will offer ground to discuss the public health principles behind outbreak management preparedness and balancing public health with other imperatives such as economic ones, but also social frustration. The audience will be engaged through a Q&A session. KEY MESSAGES: The approach to managing the COVID19 outbreak has varied among European countries, and the optimal approach is likely to be context specific. The effect of the pandemic will be long term and public health imperatives must take population attitudes and behavior as well as economic and indirect health effects into account.",,Eur J Public Health,780,0
