,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
2790,2790,2790,Dysregulation of pulmonary endothelial protein C receptor and thrombomodulin in severe falciparum malaria-associated ARDS relevant to hemozoin,17.306822,8.768117,2017-07-21,"To investigate the role of the protein C system, endothelial protein C receptor (EPCR) and thrombomodulin (TM) in the pathogenesis of malaria-associated acute respiratory distress syndrome (ARDS) in relation to hemozoin and proinflammatory cytokines-induced type II pneumocyte injury and -aggravated pulmonary resolution. A total of 29 left-over lung specimens that were obtained from patients who died from severe falciparum malaria were examined. Histopathological, immunohistochemical and electron microscopic analyses revealed that ARDS coexisted with pulmonary edema and systemic bleeding; the severity was dependent on the level of hemozoin deposition in the lung and internal alveolar hemorrhaging. The loss of EPCR and TM was primarily identified in ARDS patients and was related to the level of hemozoin, parasitized red blood cell (PRBC) and white blood cell accumulation in the lung. Moreover, an in vitro analysis demonstrated that interleukin-13 and -31 and hemozoin induced pneumocytic cell injury and apoptosis, as assessed by EB/AO staining, electron microscopy and the up-regulation of CARD-9 mRNA (caspase recruitment domain-9 messenger-ribonucleic acid). The dysregulation of EPCR and TM in the lung, especially in those with increased levels of hemozoin, may play an important role in the pathogenesis of malaria-associated ARDS through an apoptotic pathway.","Maknitikul, Sitang; Luplertlop, Natthanej; Grau, Georges E. R.; Ampawong, Sumate",PLoS One,373,1
4381,4381,4381,Effects of inhaled nitric oxide for postoperative hypoxemia in acute type A aortic dissection: a retrospective observational study,17.28331,8.638699,2020-01-22,"BACKGROUND: Postoperative hypoxemia in acute type A aortic dissection (AADA) is a common complication and is associated with negative outcomes. This study aimed to analyze the efficacy of low-dose (5–10 ppm) inhaled nitric oxide (iNO) in the management of hypoxemia after AADA surgery. METHODS: In this retrospective observational study, Medical records of patients who underwent AADA surgery at two institutions between January 2015 and January 2018 were collected. Patients with postoperative hypoxemia were classified as iNO and control groups. Clinical characteristics and outcomes were compared using a propensity score-matched (PSM) analysis. RESULTS: Among 436 patients who underwent surgical repair, 187 (42.9%) had hypoxemia and 43 were treated with low-dose iNO. After PSM, patients were included in the iNO treatment (n = 40) and PSM control (n = 94) groups in a 1:3 ratio. iNO ameliorated hypoxemia at 6, 24, 48, and 72 h after initiation, and shortened the durations of ventilator support (39.0 h (31.3–47.8) vs. 69.0 h (47.8–110.3), p < 0.001) and ICU stay (122.0 h (80.8–155.0) vs 179.5 h (114.0–258.0), p < 0.001). There were no significant between-group differences in mortality, complications, or length of hospital stay. CONCLUSIONS: In this study, we found that low-dose iNO improved oxygenation in patients with hypoxemia after AADA surgery and shortened the durations of mechanical ventilation and ICU stay. No significant side effects or increase in postoperative mortality or morbidities were observed with iNO treatment. These findings warrant a randomized multicenter controlled trial to assess the exact efficiency of iNO for hypoxemia after AADA.","Zhang, Hang; Liu, Yaoyang; Meng, Xiangdong; Yang, Dicheng; Shi, Sheng; Liu, Jian; Yuan, Zhongxiang; Gu, Tongtong; Han, Lin; Lu, Fanglin; Xu, Zhiyun; Liu, Yang; Yu, Min",J Cardiothorac Surg,373,1
6711,6711,6711,Radiological prognostic factors in patients with pandemic H1N1 (pH1N1) infection requiring hospital admission,17.644642,8.691471,2011-05-27,"Our aim was to clarify the significance of phenotype of circulating CD8 T(+) cells on the outcome of ABO-incompatible (ABO-I) living donor liver transplantation (LDLT). Twenty-six recipients undergoing ABO-I LDLT and 92 undergoing ABO-compatible (ABO-C) LDLT were classified into three groups according to preoperative proportion of CD8 T(+) cells: naive-dominant (group I), effector memory-dominant (group II), and effector-dominant (group III) recipients. The clinical courses were analyzed. The results showed that in ABO-C groups I and II and in ABO-I group I, effector cells remained above the pretransplant levels after tacrolimus administration. However, in ABO-C group III and ABO-I groups II and III, effector cells were down-regulated for a prolonged period, along with markedly decreased perforin expression and frequent life-threatening complications. ABO-I group II and group III recipients had higher infection rates. It was concluded that recipients with preexisting high effector CD8 T(+) cells are unfavorable candidates for ABO-I LDLT.","Egawa, Hiroto; Ozawa, Kazue; Takada, Yasutsugu; Teramukai, Satoshi; Mori, Akira; Kasahara, Mureo; Ogawa, Kohei; Ogura, Yasuhiro; Oike, Fumitaka; Kaido, Toshimi; Ono, Masako; Sato, Hiroshi; Takai, Kenji; Uemoto, Shinji",Dig Dis Sci,373,22
6934,6934,6934,Granulomatosis with polyangiitis: clinical course and outcome of 60 patients from a single center in South India,17.255726,8.391175,2018-02-28,"Clearance of apoptotic neutrophils by alveolar macrophages plays an important role in the resolution phase of lung inflammation. If not cleared, apoptotic neutrophils are postulated to release histotoxic granular contents. Since numerous cellular proteins are degraded during apoptosis, we sought to determine whether functional serine proteinases are indeed released by apoptosing neutrophils in vitro. In a coculture system, cytokine-activated neutrophils induced detachment in the human epithelial cell line, A549. This process was CD18- and serine proteinase-dependent. Early apoptotic neutrophils induced significant detachment, but live, senescent, resting neutrophils and terminal, secondary necrotic neutrophils had a different effect. This detachment process was CD18-independent but serine proteinase-dependent. Similarly, detachment occurred with primary human small airway epithelial cells. Notably, epithelial cell detachment correlated with the transition of early apoptotic neutrophils to secondary necrosis and with the accumulation of elastase in the supernatant. The membrane integrity of lung epithelial cells was damaged in advance of significant cell detachment. These observations suggest that not only live activated neutrophils but also apoptosing neutrophils can reveal functional elastase activities. Furthermore, the rapidity of the transition emphasizes the importance of the prompt clearance of apoptotic neutrophils before they progress to secondary necrosis at the site of lung inflammation.","Liu, Chien-Ying; Liu, Yun-Hen; Lin, Shu-Min; Yu, Chih-Ten; Wang, Chun-Hua; Lin, Horng-Chyuan; Lin, Chien-Huang; Kuo, Han-Pin",J Biomed Sci,373,22
7716,7716,7716,High justification for universal stringent precautions in lung function testing,17.207594,8.69525,2005-01-26,,"Lange, J.H.",J Hosp Infect,373,22
10770,10770,10770,Caring for Pediatric Patients with Diabetes amidst the COVID-19 Storm,17.697525,8.413049,2020-05-05,,"Chang, Hsu-Liang; Chen, Yen-Hsu; Yang, Chih-Jen",J Thorac Oncol,373,26
11066,11066,11066,Healthcare needs of vulnerable patient groups: available data and existing gaps in Germany with respect to long-term mechanical ventilation,17.19906,8.438724,2019-03-21,,"Jaffa, Matthew N.; Podell, Jamie E.; Motta, Melissa",Neurocrit Care,373,1
11374,11374,11374,Mother’s own milk dose is associated with decreased time from initiation of feedings to discharge and length of stay in infants with gastroschisis,17.452942,8.309299,2020-01-28,"BACKGROUND: The impact of pediatric intensive care unit (PICU) utilization and resource consumption among long-stay patients has not been characterized recently. This study aimed to describe the resource consumption and characteristics of long-stay patients in a PICU. METHODS: This was a single-center descriptive cohort study of 1309 patients admitted to a PICU in 2017. The main outcome was ICU length of stay (LOS). Patients were divided into prolonged LOS (PLS) and non-PLS groups if they had an LOS of ≥ 28 or < 28 days, respectively. Two groups were compared to characterize PLS. RESULTS: Thirty-two (2.4%) patients had a PLS and utilized 33% of PICU bed days. Factors associated with PLS with odds ratio [95% confidence interval (CI)] were being a neonate (7.8 [2.5–25.4], p = <0.001), being an infant (2.9 [1.0–9.0], p = 0.04), admission for a respiratory ailment (7.3 [1.6–44.2], p = 0.003), cardiovascular dysfunction (24.1 [4.8–152.1], p = <0.001), post-cardiac operation (8.0 [1.7–50.1], p = 0.003), post-cardiopulmonary arrest (22.8 [1.7–211.9], p = 0.01), and transfer from another facility (4.2 [1.8–10.7], p = 0.001). PLS patients developed more nosocomial infections and disproportionately received monitoring and therapeutic resources. CONCLUSIONS: A PLS was associated with substantial PICU utilization and complication rates. Future studies should aim to alleviate both institutional and patient-related issues in the affected population harboring possible risk factors for PLS.","Miura, S.; Fukushima, M.; Kurosawa, H.; Kimura, S.",Z Gesundh Wiss,373,1
12850,12850,12850,"Introduction of less invasive surfactant administration (LISA), impact on diagnostic and therapeutic procedures in early life: a historical cohort study",17.437033,8.493217,2020-09-03,"Following the formulation of operational criteria for the diagnosis of psychosis in Parkinson’s disease, a neurodegenerative disorder, the past decade has seen increasing interest in such nonmotor psychopathology that appears to be independent of dopaminergic therapy. Similarly, there has been a resurgence of interest in motor aspects of the neurodevelopmental disorder of schizophrenia, including spontaneous parkinsonism that appears to be independent of antipsychotic treatment. This review first addresses the clinical and nosological challenges of these superficially paradoxical insights and then considers pathobiological challenges. It proposes that diverse modes of disturbance to one or more element(s) in a cortical-striatal-thalamocortical neuronal network, whether neurodegenerative or neurodevelopmental, can result in movement disorder, psychosis or both. It then proposes that time- and site-dependent dysfunction in such a neuronal network may be a generic substrate for the emergence of psychosis not only in Parkinson’s disease and schizophrenia-spectrum disorders but also in other neuropsychiatric disorders in which psychosis, and sometimes movement disorders, can be encountered; these include substance abuse, cerebrovascular disease, cerebral trauma, cerebral neoplasia, epilepsy, Huntington’s disease, frontotemporal dementia, Alzheimer’s disease and multiple sclerosis.","Waddington, John L.",Acta Pharmacol Sin,373,1
14177,14177,14177,Effect of home-based high-intensity interval training using telerehabilitation among coronary heart disease patients,17.632372,8.711015,2020-11-20,"Progressive multifocal leukoencephalopathy (PML) is a devastating CNS infection caused by JC virus (JCV), a polyomavirus that commonly establishes persistent, asymptomatic infection in the general population. Emerging evidence that PML can be ameliorated with novel immunotherapeutic approaches calls for reassessment of PML pathophysiology and clinical course. PML results from JCV reactivation in the setting of impaired cellular immunity, and no antiviral therapies are available, so survival depends on reversal of the underlying immunosuppression. Antiretroviral therapies greatly reduce the risk of HIV-related PML, but many modern treatments for cancers, organ transplantation and chronic inflammatory disease cause immunosuppression that can be difficult to reverse. These treatments — most notably natalizumab for multiple sclerosis — have led to a surge of iatrogenic PML. The spectrum of presentations of JCV-related disease has evolved over time and may challenge current diagnostic criteria. Immunotherapeutic interventions, such as use of checkpoint inhibitors and adoptive T cell transfer, have shown promise but caution is needed in the management of immune reconstitution inflammatory syndrome, an exuberant immune response that can contribute to morbidity and death. Many people who survive PML are left with neurological sequelae and some with persistent, low-level viral replication in the CNS. As the number of people who survive PML increases, this lack of viral clearance could create challenges in the subsequent management of some underlying diseases.","Cortese, Irene; Reich, Daniel S.; Nath, Avindra",Nat Rev Neurol,373,19
