,title_x,publish_time_x,abstract,authors,journal,url,category
2229,Interventions in live poultry markets for the control of avian influenza: A systematic review,2016-03-22,"BACKGROUND: Live poultry markets (LPMs) pose a threat to public health by promoting the amplification and dissemination of avian influenza viruses (AIVs) and by providing the ideal setting for zoonotic influenza transmission. OBJECTIVE: This review assessed the impact of different interventions implemented in LPMs to control the emergence of zoonotic influenza. METHODS: Publications were identified through a systematic literature search in the PubMed, MEDLINE and Web of Science databases. Eligible studies assessed the impact of different interventions, such as temporary market closure or a ban on holding poultry overnight, in reducing i) AIV-detection rates in birds and the market environment or ii) influenza incidence in humans. Unpublished literature, reviews, editorials, cross-sectional studies, theoretical models and publications in languages other than English were excluded. Relevant findings were extracted and critically evaluated. For the comparative analysis of findings across studies, standardized outcome measures were computed as i) the relative risk reduction (RRR) of AIV-detection in LPMs and ii) incidence rate ratios (IRRs) of H7N9-incidence in humans. RESULTS: A total of 16 publications were identified and reviewed. Collectively, the data suggest that AIV-circulation can be significantly reduced in the LPM-environment and among market-birds through (i) temporary LPM closure, (ii) periodic rest days (iii) market depopulation overnight and (iv) improved hygiene and disinfection. Overall, the findings indicate that the length of stay of poultry in the market is a critical control point to interrupt the AIV-replication cycle within LPMs. In addition, temporary LPM closure was associated with a significant reduction of the incidence of zoonotic influenza. The interpretation of these findings is limited by variations in the implementation of interventions. In addition, some of the included studies were of ecologic nature or lacked an inferential framework, which might have lead to cosiderable confounding and bias. CONCLUSIONS: The evidence collected in this review endorses permanent LPM-closure as a long-term objective to reduce the zoonotic risk of avian influenza, although its economic and socio-political implications favour less drastic interventions, e.g. weekly rest days, for implementation in the short-term.","Offeddu, Vittoria; Cowling, Benjamin J.; Peiris, J.S. Malik",One Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4871622/,345
3261,mHealth Technology Use and Implications in Historically Underserved and Minority Populations in the United States: Systematic Literature Review,2018-06-18,"BACKGROUND: The proportion of people in the United States who are members of at least two ethnic groups is projected to increase to 10% by the year 2050. This makes addressing health disparities and health inequities in minority populations increasingly more difficult. Minority populations, including those who classify themselves as African American and Hispanic, are using mobile phones to access health information via the internet more frequently than those who classify themselves as white, providing unique opportunities for those in public health and health education to reach these traditionally underserved populations using mobile health (mHealth) interventions. OBJECTIVE: The objective of this review was to assess studies conducted in the United States that have used mHealth tools and strategies to develop and implement interventions in underserved populations. This review also examines the ways in which mHealth strategies are being employed in public health interventions to these priority population groups, as mobile phone capabilities include text messaging, mobile apps, internet access, emails, video streaming, social media, instant messaging, and more. METHODS: A systematic literature review was conducted using key search phrases, the matrix method, and Preferred Reporting Items for Systematic Reviews and Meta-Analyses flowchart diagram to identify key studies conducted between the years of 2009-2016 in the United States. These studies were reviewed for their use of mHealth interventions in historically underserved and minority populations. RESULTS: A total of 16,270 articles were initially identified using key search phrases in three databases. Titles were reviewed and articles not meeting criteria were excluded, leaving 156 articles for further review. After additional review for relevance and inclusion criteria, 16 articles were qualified and analyzed. CONCLUSIONS: mHealth is a promising area of development for public health and health education. While successful research has been done using text messaging (short message service, SMS) and other mHealth strategies, there is a need for more research using mobile phones and tablet applications. This literature review demonstrates mHealth technology has the ability to increase prevention and health education in health disparate communities and concludes that more specified research is needed.","Anderson-Lewis, Charkarra; Darville, Gabrielle; Mercado, Rebeccah Eve; Howell, Savannah; Di Maggio, Samantha",JMIR Mhealth Uhealth,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6028762/,345
4438,Mobile device use and the cognitive function and depressive symptoms of older adults living in residential care homes,2020-02-03,"BACKGROUND: With the fast-paced aging and increasing digitalization of society, there has been a growing interest in the effect of mobile device use on cognitive function and depression in older adults. However, research examining this issue among older adults in residential care homes (RCHs) is scant. Therefore, this study aimed to examine the impact of mobile device use on the cognitive function and depressive symptoms of older adults living in RCHs. METHODS: A cross-sectional survey was conducted using a sociodemographic questionnaire, the Montreal Cognitive Assessment (MoCA) and the 15-item Geriatric Depression Scale (GDS-15). RESULTS: A total of 235 senior residents (aged 82.58 ± 5.54) in four RCHs were surveyed. Users of mobile devices had a significantly higher total MoCA score (25.02 ± 4.14) and a significantly lower GDS-15 score (3.28 ± 2.74) than non-users (MoCA: 19.34 ± 5.21, GDS-15: 4.69 ± 2.90). Multivariate linear regression indicate that mobile device use is significantly associated with total MoCA score, six of the seven sub-scores (visuospatial abilities and execution functions, attention, language, abstraction, delayed recall, and orientation)(P < 0.05). Logistic regression showed that mobile device use was significantly associated with the level of depressive symptoms (OR = 0.458, 95%CI = 0.249–0.845). CONCLUSIONS: Use of mobile devices has a significant association with the cognitive function and depressive symptoms of older adults living in RCHs, and thus should be encouraged as a measure to maintain and improve cognition and prevent depression.","Lin, Lu; Jing, Xiu-Chen; Lv, Shu-Jiao; Liang, Jing-Hong; Tian, Li; Li, Hui-Ling; Puts, Martine; Xu, Yong",BMC Geriatr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6998827/,345
6103,Die Lungentuberkulose – aktuelle radiologische Diagnostik einer alten Krankheit,2000,"Pulmonary surfactant is synthesized and secreted by alveolar type II cells and constitutes an important component of the alveolar lining fluid. It comprises a unique mixture of phospholipids and surfactant-specific proteins. More than 30 years after its first biochemical characterization, knowledge of the composition and functions of the surfactant complex has grown considerably. Its classically known role is to decrease surface tension in alveolar air spaces to a degree that facilitates adequate ventilation of the peripheral lung. More recently, other important surfactant functions have come into view. Probably most notable among these, surfactant has been demonstrated to enhance local pulmonary defense mechanisms and to modulate immune responses in the alveolar milieu. These findings have prompted interest in the role and the possible alterations of the surfactant system in a variety of lung diseases and in environmental impacts on the lung. However, only a limited number of studies investigating surfactant changes in human lung disease have hitherto been published. Preliminary results suggest that surfactant analyses, e.g., from bronchoalveolar lavage fluids, may reveal quantitative and qualitative abnormalities of the surfactant system in human lung disorders. It is hypothesized that in the future, surfactant studies may become one of our clinical tools to evaluate the activity and severity of peripheral lung diseases. In certain disorders they may also gain diagnostic significance. Further clinical studies will be necessary to investigate the potential therapeutic benefits of surfactant substitution and the usefulness of pharmacologic manipulation of the secretory activity of alveolar type II cells in pulmonary medicine.","Hamm, H.; Fabel, H.; Bartsch, W.",Clin Investig,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095985/,345
6620,This journal issue contains abstracts that have been accepted for presentation as the 8th Annual Conference of the International Society for Quality of Life Research (ISOQOL),2001,,,Intensivmed Notfallmed,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101850/,345
11120,Preclinical Evaluation of Vaccines to Treat Opioid Use Disorders: How Close are We to a Clinically Viable Therapeutic?,2020-04-04,"Sepsis is being recognized as an important complication of extracorporeal membrane oxygenation (ECMO) and its presence is a poor prognostic marker and increases the overall mortality. The survival rate differs in the various types of cannulation techniques. Adult patients with prolonged duration of ECMO constitute the major risk population. Ventilator-associated pneumonia and bloodstream infections form the main sources of sepsis in these patients. It is important to know the most common etiological agents for sepsis in ECMO, which varies partly with the local epidemiology of the hospitals. A high index of suspicion, drawing adequate volumes for blood culture and early and timely administration of appropriate empirical antimicrobials can substantially decrease the morbidity and mortality in this high-risk population. The dosing of antimicrobials is influenced by the pharmacological variations on ECMO machine and is an important consideration. Infection control practices are of paramount importance and need to be followed meticulously to prevent sepsis in ECMO.","Gopalakrishnan, Ram; Vashisht, Rohit",Indian J Thorac Cardiovasc Surg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223121/,345
11217,Effects of Mindfulness-Based Interventions on Self-compassion in Health Care Professionals: a Meta-analysis,2020-03-05,,"Williamson, Emma; Gregory, Alison; Abrahams, Hilary; Aghtaie, Nadia; Walker, Sarah-Jane; Hester, Marianne",J Acad Ethics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223430/,345
11600,"A Multicenter Study into Burnout, Perceived Stress, Job Satisfaction, Coping Strategies, and General Health among Emergency Department Nursing Staff",2020-04-02,"OBJECTIVE: The primary objective was to determine the acceptability, feasibility and safety of a novel digital intervention (Entourage) for young people with prominent social anxiety symptoms, with a particular focus on the engagement of young men. The secondary aim was to explore whether the intervention was associated with clinically significant improvements to clinical and social variables known to co-occur with social anxiety. METHOD: A multidisciplinary team comprising of mental health clinicians, researchers, young adult fiction writers, a comic artist and young people with a lived experience of social anxiety developed the Entourage platform in collaboration. Entourage combines evidence-based therapeutic techniques for social anxiety with an engaging, social-media-based interface that allows users to build social connections, while also receiving expert clinical moderation and support from peer workers. Acceptability, feasibility and safety outcomes of Entourage were tested in a 12-week pilot study with 89 young people (48.3% male; age M = 19.8 years, SD = 3.3 years). Eligible participants were recruited via liaison with four headspace early-intervention centres in north-western Melbourne. RESULTS: 56.8% of the sample reported social anxiety symptoms in the severe or very severe range at baseline. Results demonstrated the Entourage intervention was feasible, safe, and potentially acceptable, with 98.6% of participants reporting they would recommend Entourage to another young person experiencing social anxiety. Usage results were also comparable across male and non-male participants. Results showed that young people reliably and significantly improved on clinical and social variables. In particular, young males showed a clinically significant improvement on social anxiety symptoms (d = 0.79, p < .001), depression (d = 0.71, p < .001), belongingness (d = 0.58, p = .001), increased feelings of social connectedness (d = 0.46, p = .004) and decreased loneliness (d = 0.46, p = .006). Non-male participants also experienced a significant increase in social connectedness (d = 0.76, p < .001), alongside reduced social anxiety (d = 0.78, p < .001) and experiential avoidance (d = 0.81, p < .001). CONCLUSIONS: Entourage is a highly engaging and potentially effective intervention that represents a novel combination of features designed both to reduce social anxiety symptoms and improve social connection among young people. Entourage demonstrated some acceptability, feasibility and safety, with encouraging benefits to clinical and social variables. Entourage also showed favorable results for the engagement and support of young men with social anxiety symptoms.","Rice, Simon; O'Bree, Bridget; Wilson, Michael; McEnery, Carla; Lim, Michelle H.; Hamilton, Matthew; Gleeson, John; Bendall, Sarah; D'Alfonso, Simon; Russon, Penni; Valentine, Lee; Cagliarini, Daniela; Howell, Simmone; Miles, Christopher; Pearson, Marc; Nicholls, Laura; Garland, Nicola; Mullen, Edward; McGorry, Patrick D.; Alvarez-Jimenez, Mario",Internet Interv,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7232094/,345
16794,Self-removal of skin suture using the slip knot technique,2021-03-26,"BACKGROUND: Macrophage migration inhibitory factor (MIF) is an important immuno-regulatory cytokine and is elevated in inflammatory conditions. Neutrophils are the first immune cells to migrate to sites of infection and inflammation, where they generate, among other mediators, the potent oxidant hypochlorous acid (HOCl). Here, we investigated the impact of MIF on HOCl production in neutrophils in response to phagocytic stimuli. METHODS: Production of HOCl during phagocytosis of zymosan was determined using the specific fluorescent probe R19-S in combination with flow cytometry and live cell microscopy. The rate of phagocytosis was monitored using fluorescently-labeled zymosan. Alternatively, HOCl production was assessed during phagocytosis of Pseudomonas aeruginosa by measuring the oxidation of bacterial glutathione to the HOCl-specific product glutathione sulfonamide. Formation of neutrophil extracellular traps (NETs), an oxidant-dependent process, was quantified using a SYTOX Green plate assay. RESULTS: Exposure of human neutrophils to MIF doubled the proportion of neutrophils producing HOCl during early stages of zymosan phagocytosis, and the concentration of HOCl produced was greater. During phagocytosis of P. aeruginosa, a greater fraction of bacterial glutathione was oxidized to glutathione sulfonamide in MIF-treated compared to control neutrophils. The ability of MIF to increase neutrophil HOCl production was independent of the rate of phagocytosis and could be blocked by the MIF inhibitor 4-IPP. Neutrophils pre-treated with MIF produced more NETs than control cells in response to PMA. CONCLUSION: Our results suggest a role for MIF in potentiating HOCl production in neutrophils in response to phagocytic stimuli. We propose that this newly discovered activity of MIF contributes to its role in mediating the inflammatory response and enhances host defence.","Schindler, Lisa; Smyth, Leon C.D.; Bernhagen, Jürgen; Hampton, Mark B.; Dickerhof, Nina",Redox Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8047225/,345
16970,"Hematological and CD(4)+ T- cell count reference interval for pregnant women attending antenatal care at Hawassa University Comprehensive Specialized Hospital, Hawassa Southern Ethiopia",2021-04-08,"Low-intensity psychological interventions that target cognitive risk factors for depressive relapse may improve access to relapse prevention programs and thereby reduce subsequent risk. This study provides the first evaluation of an autobiographical memory-based intervention for relapse prevention, to establish whether memory-training programs that are efficacious for acute depression may also aid those currently in remission. We also provide the longest follow-up to-date of the effects of autobiographical memory training on autobiographical memory processes themselves. This pre-registered randomized-controlled proof-of-concept trial (N = 74) compared an autobiographical Memory Flexibility (MemFlex) intervention to Psychoeducation about cognitive-behavioral mechanisms which maintain depression. Both interventions were primarily self-guided, and delivered via paper workbooks completed over four weeks. The key cognitive outcome was ability to retrieve and alternate between specific and general autobiographical memories. Co-primary clinical outcomes were time until depressive relapse and depression-free days in the twelve-months following intervention. Results indicated a small-moderate effect size (d = 0.35) in favor of MemFlex for the cognitive outcome. A small Hazard Ratio (1.08) was observed for time until depressive relapse, along with a negligible effect size for depression-free days (d = 0.11). Although MemFlex produced long-term improvement in memory retrieval skills, there was little support for MemFlex as a relapse prevention program for depression.","Hitchcock, Caitlin; Smith, Alicia J.; Elliott, Rachel; O'Leary, Cliodhna; Gormley, Siobhan; Parker, Jenna; Patel, Shivam D.; Esteves, Carlos V.; Rodrigues, Evangeline; Hammond, Emily; Watson, Peter; Werner-Seidler, Aliza; Dalgleish, Tim",Behav Res Ther,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8047774/,345
