,title_x,publish_time_x,abstract,authors,journal,url,category
64,Model-Based Design of Growth-Attenuated Viruses,2006-09-01,"Live-virus vaccines activate both humoral and cell-mediated immunity, require only a single boosting, and generally provide longer immune protection than killed or subunit vaccines. However, growth of live-virus vaccines must be attenuated to minimize their potential pathogenic effects, and mechanisms of attenuation by conventional serial-transfer viral adaptation are not well-understood. New methods of attenuation based on rational engineering of viral genomes may offer a potentially greater control if one can link defined genetic modifications to changes in virus growth. To begin to establish such links between genotype and growth phenotype, we developed a computer model for the intracellular growth of vesicular stomatitis virus (VSV), a well-studied, nonsegmented, negative-stranded RNA virus. Our model incorporated established regulatory mechanisms of VSV while integrating key wild-type infection steps: hijacking of host resources, transcription, translation, and replication, followed by assembly and release of progeny VSV particles. Generalization of the wild-type model to allow for genome rearrangements matched the experimentally observed attenuation ranking for recombinant VSV strains that altered the genome position of their nucleocapsid gene. Finally, our simulations captured previously reported experimental results showing how altering the positions of other VSV genes has the potential to attenuate the VSV growth while overexpressing the immunogenic VSV surface glycoprotein. Such models will facilitate the engineering of new live-virus vaccines by linking genomic manipulations to controlled changes in virus gene-expression and growth.","Lim, Kwang-il; Lang, Tobias; Lam, Vy; Yin, John",PLoS Comput Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1557587/,49
367,The Impact of Contact Tracing in Clustered Populations,2010-03-26,"The tracing of potentially infectious contacts has become an important part of the control strategy for many infectious diseases, from early cases of novel infections to endemic sexually transmitted infections. Here, we make use of mathematical models to consider the case of partner notification for sexually transmitted infection, however these models are sufficiently simple to allow more general conclusions to be drawn. We show that, when contact network structure is considered in addition to contact tracing, standard “mass action” models are generally inadequate. To consider the impact of mutual contacts (specifically clustering) we develop an improvement to existing pairwise network models, which we use to demonstrate that ceteris paribus, clustering improves the efficacy of contact tracing for a large region of parameter space. This result is sometimes reversed, however, for the case of highly effective contact tracing. We also develop stochastic simulations for comparison, using simple re-wiring methods that allow the generation of appropriate comparator networks. In this way we contribute to the general theory of network-based interventions against infectious disease.","House, Thomas; Keeling, Matt J.",PLoS Comput Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2845652/,49
374,Dynamics and Control of Diseases in Networks with Community Structure,2010-04-08,"The dynamics of infectious diseases spread via direct person-to-person transmission (such as influenza, smallpox, HIV/AIDS, etc.) depends on the underlying host contact network. Human contact networks exhibit strong community structure. Understanding how such community structure affects epidemics may provide insights for preventing the spread of disease between communities by changing the structure of the contact network through pharmaceutical or non-pharmaceutical interventions. We use empirical and simulated networks to investigate the spread of disease in networks with community structure. We find that community structure has a major impact on disease dynamics, and we show that in networks with strong community structure, immunization interventions targeted at individuals bridging communities are more effective than those simply targeting highly connected individuals. Because the structure of relevant contact networks is generally not known, and vaccine supply is often limited, there is great need for efficient vaccination algorithms that do not require full knowledge of the network. We developed an algorithm that acts only on locally available network information and is able to quickly identify targets for successful immunization intervention. The algorithm generally outperforms existing algorithms when vaccine supply is limited, particularly in networks with strong community structure. Understanding the spread of infectious diseases and designing optimal control strategies is a major goal of public health. Social networks show marked patterns of community structure, and our results, based on empirical and simulated data, demonstrate that community structure strongly affects disease dynamics. These results have implications for the design of control strategies.","Salathé, Marcel; Jones, James H.",PLoS Comput Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2851561/,49
967,"SEED Servers: High-Performance Access to the SEED Genomes, Annotations, and Metabolic Models",2012-10-24,"The remarkable advance in sequencing technology and the rising interest in medical and environmental microbiology, biotechnology, and synthetic biology resulted in a deluge of published microbial genomes. Yet, genome annotation, comparison, and modeling remain a major bottleneck to the translation of sequence information into biological knowledge, hence computational analysis tools are continuously being developed for rapid genome annotation and interpretation. Among the earliest, most comprehensive resources for prokaryotic genome analysis, the SEED project, initiated in 2003 as an integration of genomic data and analysis tools, now contains >5,000 complete genomes, a constantly updated set of curated annotations embodied in a large and growing collection of encoded subsystems, a derived set of protein families, and hundreds of genome-scale metabolic models. Until recently, however, maintaining current copies of the SEED code and data at remote locations has been a pressing issue. To allow high-performance remote access to the SEED database, we developed the SEED Servers (http://www.theseed.org/servers): four network-based servers intended to expose the data in the underlying relational database, support basic annotation services, offer programmatic access to the capabilities of the RAST annotation server, and provide access to a growing collection of metabolic models that support flux balance analysis. The SEED servers offer open access to regularly updated data, the ability to annotate prokaryotic genomes, the ability to create metabolic reconstructions and detailed models of metabolism, and access to hundreds of existing metabolic models. This work offers and supports a framework upon which other groups can build independent research efforts. Large integrations of genomic data represent one of the major intellectual resources driving research in biology, and programmatic access to the SEED data will provide significant utility to a broad collection of potential users.","Aziz, Ramy K.; Devoid, Scott; Disz, Terrence; Edwards, Robert A.; Henry, Christopher S.; Olsen, Gary J.; Olson, Robert; Overbeek, Ross; Parrello, Bruce; Pusch, Gordon D.; Stevens, Rick L.; Vonstein, Veronika; Xia, Fangfang",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3480482/,49
1533,ICoVax 2013: The 3(rd )ISV Pre-conference Computational Vaccinology Workshop,2014-03-19,"Following last year's computational vaccinology workshop in Shanghai, China, the third ISV Pre-conference Computational Vaccinology Workshop (ICoVax 2013) was held in Barcelona, Spain. ICoVax 2013 provided an international platform for the attendees to showcase their research and discuss problems and solutions in the development and application of computational vaccinology and vaccine informatics tools. The first of the three full-length papers presented at ICoVax discussed the discovery of viral ""camouflage"" through cross-conservation of T-cell epitopes using a tool called JanusMatrix. This important paper reports that viruses may camouflage their presence in the human body by incorporating sequences in their proteins that are highly cross-conserved at the T-cell receptor surface with human genome proteins, a discovery that has wide ranging implications for the development of vaccines against viruses that use the camouflage method. The other papers described a database for storing experimentally verified data on DNA vaccines and compared therapeutic targets of western drugs to Chinese herbal medicines for cardiovascular diseases. The short poster presentations covered various uses of informatics tools for processing the DNA and microRNA of pathogens to improve vaccine coverage, efficacy and development. A live (on-line) demonstration of the vaccine design toolkit, iVax, presented by Frances Terry of EpiVax, illustrated how computational vaccinology could be used in the design of next generation vaccines.","De Groot, Anne S; De Groot, Phoebe; He, Yongqun",BMC Bioinformatics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4094997/,49
1637,A model-based information sharing protocol for profile Hidden Markov Models used for HIV-1 recombination detection,2014-06-19,"BACKGROUND: In many applications, a family of nucleotide or protein sequences classified into several subfamilies has to be modeled. Profile Hidden Markov Models (pHMMs) are widely used for this task, modeling each subfamily separately by one pHMM. However, a major drawback of this approach is the difficulty of dealing with subfamilies composed of very few sequences. One of the most crucial bioinformatical tasks affected by the problem of small-size subfamilies is the subtyping of human immunodeficiency virus type 1 (HIV-1) sequences, i.e., HIV-1 subtypes for which only a small number of sequences is known. RESULTS: To deal with small samples for particular subfamilies of HIV-1, we introduce a novel model-based information sharing protocol. It estimates the emission probabilities of the pHMM modeling a particular subfamily not only based on the nucleotide frequencies of the respective subfamily but also incorporating the nucleotide frequencies of all available subfamilies. To this end, the underlying probabilistic model mimics the pattern of commonality and variation between the subtypes with regards to the biological characteristics of HI viruses. In order to implement the proposed protocol, we make use of an existing HMM architecture and its associated inference engine. CONCLUSIONS: We apply the modified algorithm to classify HIV-1 sequence data in the form of partial HIV-1 sequences and semi-artificial recombinants. Thereby, we demonstrate that the performance of pHMMs can be significantly improved by the proposed technique. Moreover, we show that our algorithm performs significantly better than Simplot and Bootscanning.","Bulla, Ingo; Schultz, Anne-Kathrin; Chesneau, Christophe; Mark, Tanya; Serea, Florin",BMC Bioinformatics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4230192/,49
1966,Disparities in Spatial Prevalence of Feline Retroviruses due to Data Aggregation: A Case of the Modifiable Areal Unit Problem,2014-02-19,"The knowledge of the spatial distribution feline immunodeficiency virus and feline leukemia virus infections, which are untreatable, can inform on their risk factors and high-risk areas to enhance control. However, when spatial analysis involves aggregated spatial data, results may be influenced by the spatial scale of aggregation, an effect known as the modifiable areal unit problem (MAUP). In this study, area level risk factors for both infections in 28,914 cats tested with ELISA were investigated by multivariable spatial Poisson regression models along with MAUP effect on spatial clustering and cluster detection (for postal codes, counties, and states) by Moran's I test and spatial scan test, respectively. The study results indicate that the significance and magnitude of the association of risk factors with both infections varied with aggregation scale. Further more, Moran's I test only identified spatial clustering at postal code and county levels of aggregation. Similarly, the spatial scan test indicated that the number, size, and location of clusters varied over aggregation scales. In conclusion, the association between infection and area was influenced by the choice of spatial scale and indicates the importance of study design and data analysis with respect to specific research questions.","Chhetri, Bimal K.; Berke, Olaf; Pearl, David L.; Bienzle, Dorothee",J Vet Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4590838/,49
2543,Functional community structure of African monodominant Gilbertiodendron dewevrei forest influenced by local environmental filtering,2016-12-20,"Monodominant patches of forest dominated by Gilbertiodendron dewevrei are commonly found in central African tropical forests, alongside forests with high species diversity. Although these forests are generally found sparsely distributed along rivers, their occurrence is not thought to be (clearly) driven by edaphic conditions but rather by trait combinations of G. dewevrei that aid in achieving monodominance. Functional community structure between these monodominant and mixed forests has, however, not yet been compared. Additionally, little is known about nondominant species in the monodominant forest community. These two topics are addressed in this study. We investigate the functional community structure of 10 one‐hectare plots of monodominant and mixed forests in a central region of the Congo basin, in DR Congo. Thirteen leaf and wood traits are measured, covering 95% (basal area weighted) of all species present in the plots, including leaf nutrient contents, leaf isotopic compositions, specific leaf area, wood density, and vessel anatomy. The trait‐based assessment of G. dewevrei shows an ensemble of traits related to water use and transport that could be favorable for its location near forest rivers. Moreover, indications have been found for N and P limitations in the monodominant forest, possibly related to ectomycorrhizal associations formed with G. dewevrei. Reduced leaf N and P contents are found at the community level for the monodominant forest and for different nondominant groups, as compared to those in the mixed forest. In summary, this work shows that environmental filtering does prevail in the monodominant G. dewevrei forest, leading to lower functional diversity in this forest type, with the dominant species showing beneficial traits related to its common riverine locations and with reduced soil N and P availability found in this environment, both coregulating the tree community assembly.","Kearsley, Elizabeth; Verbeeck, Hans; Hufkens, Koen; Van de Perre, Frederik; Doetterl, Sebastian; Baert, Geert; Beeckman, Hans; Boeckx, Pascal; Huygens, Dries",Ecol Evol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5216677/,49
2552,A Likelihood Approach for Real-Time Calibration of Stochastic Compartmental Epidemic Models,2017-01-17,"Stochastic transmission dynamic models are especially useful for studying the early emergence of novel pathogens given the importance of chance events when the number of infectious individuals is small. However, methods for parameter estimation and prediction for these types of stochastic models remain limited. In this manuscript, we describe a calibration and prediction framework for stochastic compartmental transmission models of epidemics. The proposed method, Multiple Shooting for Stochastic systems (MSS), applies a linear noise approximation to describe the size of the fluctuations, and uses each new surveillance observation to update the belief about the true epidemic state. Using simulated outbreaks of a novel viral pathogen, we evaluate the accuracy of MSS for real-time parameter estimation and prediction during epidemics. We assume that weekly counts for the number of new diagnosed cases are available and serve as an imperfect proxy of incidence. We show that MSS produces accurate estimates of key epidemic parameters (i.e. mean duration of infectiousness, R(0), and R(eff)) and can provide an accurate estimate of the unobserved number of infectious individuals during the course of an epidemic. MSS also allows for accurate prediction of the number and timing of future hospitalizations and the overall attack rate. We compare the performance of MSS to three state-of-the-art benchmark methods: 1) a likelihood approximation with an assumption of independent Poisson observations; 2) a particle filtering method; and 3) an ensemble Kalman filter method. We find that MSS significantly outperforms each of these three benchmark methods in the majority of epidemic scenarios tested. In summary, MSS is a promising method that may improve on current approaches for calibration and prediction using stochastic models of epidemics.","Zimmer, Christoph; Yaesoubi, Reza; Cohen, Ted",PLoS Comput Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5240920/,49
2922,A mechanistic spatio-temporal framework for modelling individual-to-individual transmission—With an application to the 2014-2015 West Africa Ebola outbreak,2017-10-30,"In recent years there has been growing availability of individual-level spatio-temporal disease data, particularly due to the use of modern communicating devices with GPS tracking functionality. These detailed data have been proven useful for inferring disease transmission to a more refined level than previously. However, there remains a lack of statistically sound frameworks to model the underlying transmission dynamic in a mechanistic manner. Such a development is particularly crucial for enabling a general epidemic predictive framework at the individual level. In this paper we propose a new statistical framework for mechanistically modelling individual-to-individual disease transmission in a landscape with heterogeneous population density. Our methodology is first tested using simulated datasets, validating our inferential machinery. The methodology is subsequently applied to data that describes a regional Ebola outbreak in Western Africa (2014-2015). Our results show that the methods are able to obtain estimates of key epidemiological parameters that are broadly consistent with the literature, while revealing a significantly shorter distance of transmission. More importantly, in contrast to existing approaches, we are able to perform a more general model prediction that takes into account the susceptible population. Finally, our results show that, given reasonable scenarios, the framework can be an effective surrogate for susceptible-explicit individual models which are often computationally challenging.","Lau, Max S. Y.; Gibson, Gavin J.; Adrakey, Hola; McClelland, Amanda; Riley, Steven; Zelner, Jon; Streftaris, George; Funk, Sebastian; Metcalf, Jessica; Dalziel, Benjamin D.; Grenfell, Bryan T.",PLoS Comput Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5679647/,49
