,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
1254,1254,1254,Low serum 25-hydroxyvitamin D levels are associated with increased risk of viral coinfections in wheezing children,14.609,12.218261,2010-11-02,,"Jartti, Tuomas; Ruuskanen, Olli; Mansbach, Jonathan M.; Vuorinen, Tytti; Camargo, Carlos A.",J Allergy Clin Immunol,278,1
1708,1708,1708,Point-of-Use Mixing of Influenza H5N1 Vaccine and MF59 Adjuvant for Pandemic Vaccination Preparedness: Antibody Responses and Safety. A Phase 1 Clinical Trial,14.365002,12.358281,2014-11-18,"BACKGROUND: Avian influenza A/H5N1 has threatened human health for nearly 2 decades. Avian influenza A vaccine without adjuvant is poorly immunogenic. A flexible rapid tactic for mass vaccination will be needed if a pandemic occurs. METHODS: A multicenter, randomized, blinded phase 1 clinical trial evaluated safety and antibody responses after point-of-use mixing of influenza A/Indonesia/05/2005 (H5N1) vaccine with MF59 adjuvant. Field-site pharmacies mixed 3.75, 7.5, or 15 mcg of antigen with or without MF59 adjuvant just prior to intramuscular administration on days 0 and 21 of healthy adults aged 18–49 years. RESULTS: Two hundred and seventy subjects were enrolled. After vaccination, titers of hemagglutination inhibition antibody ≥1:40 were achieved in 80% of subjects receiving 3.75 mcg + MF59 vs only 14% receiving 15 mcg without adjuvant (P < .0001). Peak hemagglutination inhibition antibody geometric mean titers for vaccine + MF59 were ∼65 regardless of antigen dose, and neutralizing titers were 2- to 3-fold higher. Vaccine + MF59 produced cross-reactive antibody responses against 4 heterologous H5N1 viruses. Excellent safety and tolerability were demonstrated. CONCLUSIONS: Point-of-use mixing of H5N1 antigen and MF59 adjuvant achieved target antibody titers in a high percentage of subjects and was safe. The feasibility of the point-of-use mixing should be studied further.","Mulligan, Mark J.; Bernstein, David I.; Frey, Sharon; Winokur, Patricia; Rouphael, Nadine; Dickey, Michelle; Edupuganti, Srilatha; Spearman, Paul; Anderson, Edwin; Graham, Irene; Noah, Diana L.; Mangal, Brian; Kim, Sonnie; Hill, Heather; Whitaker, Jenifer; Emery, William; Beck, Allison; Stephens, Kathy; Hartwell, Brooke; Ogilvie, Melinda; Rimann, Nayoka; Osinski, Eileen; Destefano, Ellen; Gajadhar, Theda; Strudwick, Amanda; Pierce, Karen; Lai, Lilin; Yue, Ling; Wang, Dongli; Ying, Carl; Cline, Amy; Foltz, Tara; Wagner, Nancy; Dull, Geraldine; Pacatte, Thomas; Taggart, Barbara; Johnson, Valerie; Haller, Logan; Looney, Candi; Li, Shixiong; May, Megan; Myers, Bridgette; May, Rachel; Parker, Lawanda; Cochran, Nertaissa; Bowen, Donna; Bell, Michelle; Scoggins, Jeffery; Burns, Angela; Stablein, Claire; Wolff, Mark; Jolles, Bernadette; Leung, Brenda; Lambert, Linda; Shorer, Shy; Buchanan, Wendy; Murray, Suzanne; Chang, Soju; Gorman, Richard",Open Forum Infect Dis,278,3
1832,1832,1832,Statin Treatment and Mortality: Propensity Score-Matched Analyses of 2007–2008 and 2009–2010 Laboratory-Confirmed Influenza Hospitalizations,14.553178,12.424125,2015-03-04,"Background. Annual influenza epidemics are responsible for substantial morbidity and mortality. The use of immunomodulatory agents such as statins to target host inflammatory responses in influenza virus infection has been suggested as an adjunct treatment, especially during pandemics, when antiviral quantities are limited or vaccine production can be delayed. Methods. We used population-based, influenza hospitalization surveillance data, propensity score-matched analysis, and Cox regression to determine whether there was an association between mortality (within 30 days of a positive influenza test) and statin treatment among hospitalized cohorts from 2 influenza seasons (October 1, 2007 to April 30, 2008 and September 1, 2009 to April 31, 2010). Results. Hazard ratios for death within the 30-day follow-up period were 0.41 (95% confidence interval [CI], .25–.68) for a matched sample from the 2007–2008 season and 0.77 (95% CI, .43–1.36) for a matched sample from the 2009 pandemic. Conclusions. The analysis suggests a protective effect against death from influenza among patients hospitalized in 2007–2008 but not during the pandemic. Sensitivity analysis indicates the findings for 2007–2008 may be influenced by unmeasured confounders. This analysis does not support using statins as an adjunct treatment for preventing death among persons hospitalized for influenza.","Laidler, Matthew R.; Thomas, Ann; Baumbach, Joan; Kirley, Pam Daily; Meek, James; Aragon, Deborah; Morin, Craig; Ryan, Patricia A.; Schaffner, William; Zansky, Shelley M.; Chaves, Sandra S.",Open Forum Infect Dis,278,3
2786,2786,2786,Surveillance Study of Influenza Occurrence and Immunity in a Wisconsin Cohort During the 2009 Pandemic,14.370354,12.19714,2017-02-12,"BACKGROUND. Antibody and T-cell immunity to conserved influenza virus antigens can protect animals against infection with diverse influenza strains. Although immunity against conserved antigens occurs in humans, whether such responses provide cross-protection in humans and could be harnessed as the basis for universal influenza vaccines is controversial. The 2009 pandemic provided an opportunity to investigate whether pre-existing cross-reactive immunity affected susceptibility to infection. METHODS. In 2009, we banked sera and peripheral blood mononuclear cells (PBMC) from blood donors, then monitored them for pandemic influenza infection (pH1N1) by polymerase chain reaction or seroconversion. Antibodies to hemagglutinin (HA), neuraminidase (NA), nucleoprotein (NP), matrix 2 (M2), and HA-pseudotypes were measured in sera. T-cell inteferon-γ enzyme-linked immunospot responses were measured in PBMC. RESULTS. There were 13 infections in 117 evaluable donors. Pre-existing T-cell reactivity to pH1N1 was substantial (of 153 donors tested, 146 had >100 spot-forming cells/10(6) cells). Antibodies reactive with pH1N1 were common: anti-NP (all donors) and anti-M2 (44% of donors). Pseudotype-neutralizing antibodies to H1 were detected, but not to highly conserved HA epitopes. Unexpectedly, donors with symptomatic pH1N1 infection had sharp rises in HA pseudotype-neutralizing antibodies, not only pH1N1 but also against multiple seasonal H1s. In addition, an exploratory study of a T-cell marker (response to NP(418-426)) identified probable infection missed by standard criteria. CONCLUSIONS. Although the number of infections was inadequate for conclusions about mechanisms of protection, this study documents the wide variety of pre-existing, cross-reactive, humoral and cellular immune responses to pandemic influenza virus antigens in humans. These responses can be compared with results of other studies and explored in universal influenza vaccine studies.","Lo, Chia-Yun; Strobl, Susan L.; Dunham, Kimberly; Wang, Wei; Stewart, Lucy; Misplon, Julia A.; Garcia, Mayra; Gao, Jin; Ozawa, Tatsuhiko; Price, Graeme E.; Navidad, Jose; Gradus, Steve; Bhattacharyya, Sanjib; Viboud, Cecile; Eichelberger, Maryna C.; Weiss, Carol D.; Gorski, Jack; Epstein, Suzanne L.",Open Forum Infect Dis,278,3
3230,3230,3230,Performance of TEM-PCR vs Culture for Bacterial Identification in Pediatric Musculoskeletal Infections,14.3348675,12.214842,2018-05-22,"Improved diagnostics are needed for children with musculoskeletal infections (MSKIs). We assessed the performance of target-enriched multiplex polymerase chain reaction (TEM-PCR) in children with MSKI. TEM-PCR was concordant with culture in pathogen identification and antibiotic susceptibility testing, while increasing the overall yield of pathogen detection. This technology has the potential to inform judicious antimicrobial use early in the disease course.","Wood, James B; Sesler, Cheryl; Stalons, Donald; Grigorenko, Elena; Schoenecker, Jonathan G; Creech, C Buddy; Thomsen, Isaac P",Open Forum Infect Dis,278,3
3736,3736,3736,Safety and Immunogenicity of MF59-Adjuvanted Cell Culture–Derived A/H5N1 Subunit Influenza Virus Vaccine: Dose-Finding Clinical Trials in Adults and the Elderly,14.26109,12.052889,2019-03-01,"BACKGROUND: A/H5N1 influenza viruses have high pandemic potential; consequently, vaccines need to be produced rapidly. MF59® adjuvant reduces the antigen required per dose, allowing for dose sparing and more rapid vaccine availability. METHODS: Two multicenter, phase II trials were conducted to evaluate the safety and immunogenicity of an MF59-adjuvanted, cell culture–derived, A/H5N1 vaccine (aH5N1c) among 979 adult (18–64 years old) and 1393 elderly (≥65 years old) subjects. Participants were equally randomized to receive 2 full-dose (7.5 μg of hemagglutinin antigen per dose) or 2 half-dose aH5N1c vaccinations 3 weeks apart. Outcomes were based on Center for Biologics Evaluation Research and Review (CBER) and Committee for Medicinal Products for Human Use (CHMP) licensure criteria (titers ≥1:40 and seroconversions on day 43). Solicited reactions and adverse events were assessed (www.clinicaltrials.gov: NCT01776541 and NCT01766921). RESULTS: CBER and CHMP criteria were met by both age groups. CBER criteria for hemagglutination titers were met for the full-dose formulation. Solicited reaction frequencies tended to be higher in the full-dose group and were of mild to moderate intensity. No vaccine-related serious adverse events occurred. CONCLUSIONS: In adult and elderly participants, the full-dose aH5N1c vaccine formulation was well tolerated and met US and European licensure criteria for pandemic vaccines.","Frey, Sharon E; Shakib, Sepehr; Chanthavanich, Pornthep; Richmond, Peter; Smith, Timothy; Tantawichien, Terapong; Kittel, Claudia; Jaehnig, Peter; Mojares, Zenaida; Verma, Bikash; Kanesa-thasan, Niranjan; Hohenboken, Matthew",Open Forum Infect Dis,278,3
4046,4046,4046,Prenatal exposure to acid-suppressant medications and the risk of recurrent wheeze at 3 years of age in children with a history of severe bronchiolitis,14.335211,12.092752,2019-03-13,,"Robinson, Lacey B.; Chen Arroyo, Anna J.; Dantas, Marina A.S.; Espinola, Janice A.; Sullivan, Ashley F.; Camargo, Carlos A.",J Allergy Clin Immunol Pract,278,22
8256,8256,8256,From Hajj services to Mass Gathering Medicine: Saudi Arabia formalizes a novel discipline,14.436746,12.419253,2018-07-18,,"Arabi, Yaseen M.; Fowler, Rob; Balkhy, Hanan H.",J Infect Public Health,278,3
8376,8376,8376,Infections in symptomatic travelers returning from the Arabian peninsula to France: A retrospective cross-sectional study,14.651275,12.374139,2016-05-14,,"Ebrahim, Shahul Hameed; Doumbia, Seydou; Elachola, Habida; Memish, Ziad A.",Travel Med Infect Dis,278,3
11904,11904,11904,Potential Demand for Respirators and Surgical Masks During a Hypothetical Influenza Pandemic in the United States,14.4091015,12.061813,2015-05-01,"This article examines how the epidemiologic transition and the reduction of the urban mortality penalty gave rise to the current mortality regime of the United States and demonstrates how the 1918 influenza pandemic signaled its advent. This article approaches those issues through the analysis of urban-rural mortality differentials from 1890 to 1930. Until 1910, infectious diseases dwarfed degenerative diseases in leading causes of death, and generally, the more urban the location was, the higher infectious disease and overall death rates were—a direct relationship. But by 1930, degenerative diseases had eclipsed infectious diseases, and infectious disease mortality had ceased to differ between cities and rural areas. The 1918 influenza pandemic broke out toward the end of these changes, and the larger the city was, the lower influenza and overall death rates were in that year—an inverse relationship. Such gradations characterized a new mortality regime emerging in the late 1910s and foreshadowed urban-rural mortality differentials in 1930 among persons aged 45 years or older, the group whose high rates of degenerative disease death would symbolize that regime. Thus, intertwined changes in the late 19th and early 20th centuries—a shift in leading causes of death from infectious diseases to degenerative diseases and a concomitant shift from a direct relationship to an inverse relationship between urban environment and mortality—produced the current mortality regime of the United States.","Maeda, Hiroshi",Am J Epidemiol,278,3
