,title_x,publish_time_x,abstract,authors,journal,url,category
135,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,2008-01-18,"BACKGROUND: With international concern over emerging infectious diseases (EID) and bioterrorist attacks, public health is being required to have early outbreak detection systems. A disease surveillance team was organized to establish a hospital emergency department-based syndromic surveillance system (ED-SSS) capable of automatically transmitting patient data electronically from the hospitals responsible for emergency care throughout the country to the Centers for Disease Control in Taiwan (Taiwan-CDC) starting March, 2004. This report describes the challenges and steps involved in developing ED-SSS and the timely information it provides to improve in public health decision-making. METHODS: Between June 2003 and March 2004, after comparing various surveillance systems used around the world and consulting with ED physicians, pediatricians and internal medicine physicians involved in infectious disease control, the Syndromic Surveillance Research Team in Taiwan worked with the Real-time Outbreak and Disease Surveillance (RODS) Laboratory at the University of Pittsburgh to create Taiwan's ED-SSS. The system was evaluated by analyzing daily electronic ED data received in real-time from the 189 hospitals participating in this system between April 1, 2004 and March 31, 2005. RESULTS: Taiwan's ED-SSS identified winter and summer spikes in two syndrome groups: influenza-like illnesses and respiratory syndrome illnesses, while total numbers of ED visits were significantly higher on weekends, national holidays and the days of Chinese lunar new year than weekdays (p < 0.001). It also identified increases in the upper, lower, and total gastrointestinal (GI) syndrome groups starting in November 2004 and two clear spikes in enterovirus-like infections coinciding with the two school semesters. Using ED-SSS for surveillance of influenza-like illnesses and enteroviruses-related infections has improved Taiwan's pandemic flu preparedness and disease control capabilities. CONCLUSION: Taiwan's ED-SSS represents the first nationwide real-time syndromic surveillance system ever established in Asia. The experiences reported herein can encourage other countries to develop their own surveillance systems. The system can be adapted to other cultural and language environments for better global surveillance of infectious diseases and international collaboration.","Wu, Tsung-Shu Joseph; Shih, Fuh-Yuan Frank; Yen, Muh-Yong; Wu, Jiunn-Shyan Julian; Lu, Shiou-Wen; Chang, Kevin Chi-Ming; Hsiung, Chao; Chou, Jr-How; Chu, Yu-Tseng; Chang, Hang; Chiu, Chan-Hsien; Tsui, Fu-Chiang Richard; Wagner, Michael M; Su, Ih-Jen; King, Chwan-Chuen",BMC Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2249581/,193
469,Clinical factors associated with severity in hospitalized children infected with avian influenza (H5N1),2010-06-22,"OBJECTIVE: The World Health organization received reports of 478 laboratory-confirmed cases of influenza A (H5N1) from 15 countries between November 2003 and February 2010. More than 50% of these cases involved patients <20 years of age. Determining an association between the clinical factors at the time of hospital admission and prognosis may be useful for timely and adequate consultation and treatment. It has been difficult to obtain these clinical factors adjusted with other confounding factors, such as age and sex, as published studies of H5N1 virus infection usually reported only a few cases. So, we performed a pooled analysis of the reported cases. METHODS: Five case reports (36 patients <18 years of age) of H5N1 infection from four countries published between 2004 and 2009 were assessed based on available individual clinical data. Using the pooled data for all patients, we investigated the associations between patients’ prognosis and available laboratory findings, such as white blood cell (WBC) counts, platelet (PLT) counts, and serum levels of aspartate aminotransferase (AST) and alanine aminotransferase (ALT) by adjusting for age and/or sex. RESULTS: The linear regression analysis revealed that mortality was negatively associated with WBC and PLT counts adjusted with age and sex. Increased log AST tended to be associated with a poor prognosis (p = 0.054), but there was no significant association between survival and log ALT level. CONCLUSIONS: Both decreased WBC and PLT counts can be considered to be common predictors of poor prognosis in H5N1 influenza patients <18 years of age. Further studies are needed for clarification.","Furuya, Hiroyuki; Kawachi, Shoji; Shigematsu, Mika; Suzuki, Kazuo; Watanabe, Tetsu",Environ Health Prev Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2999688/,193
2939,Ebola Preparedness in the Netherlands: The Need for Coordination Between the Public Health and the Curative Sector,2017-11-22,"CONTEXT: During the Ebola outbreak in West Africa in 2014-2015, close cooperation between the curative sector and the public health sector in the Netherlands was necessary for timely identification, referral, and investigation of patients with suspected Ebola virus disease (EVD). OBJECTIVE: In this study, we evaluated experiences in preparedness among stakeholders of both curative and public health sectors to formulate recommendations for optimizing preparedness protocols. Timeliness of referred patients with suspected EVD was used as indicator for preparedness. DESIGN: In focus group sessions and semistructured interviews, experiences of curative and public health stakeholders about the regional and national process of preparedness and response were listed. Timeliness recordings of all referred patients with suspected EVD (13) were collected from first date of illness until arrival in the referral academic hospital. RESULTS: Ebola preparedness was considered extensive compared with the risk of an actual patient, however necessary. Regional coordination varied between regions. More standardization of regional preparation and operational guidelines was requested, as well as nationally standardized contingency criteria, and the National Centre for Infectious Disease Control was expected to coordinate the development of these guidelines. For the timeliness of referred patients with suspected EVD, the median delay between first date of illness until triage was 2.0 days (range: 0-10 days), and between triage and arrival in the referral hospital, it was 5.0 hours (range: 2-7.5 hours). In none of these patients Ebola infection was confirmed. CONCLUSIONS: Coordination between the public health sector and the curative sector needs improvement to reduce delay in patient management in emerging infectious diseases. Standardization of preparedness and response practices, through guidelines for institutional preparedness and blueprints for regional and national coordination, is necessary, as preparedness for emerging infectious diseases needs a multidisciplinary approach overarching both the public health sector and the curative sector. In the Netherlands a national platform for preparedness is established, in which both the curative sector and public health sector participate, in order to implement the outcomes of this study.","Swaan, Corien M.; Öry, Alexander V.; Schol, Lianne G. C.; Jacobi, André; Richardus, Jan Hendrik; Timen, Aura",J Public Health Manag Pract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5704660/,193
5025,The spectrum of care for pediatric refugees and asylum seekers at a tertiary health care facility in Switzerland in 2015,2017-09-30,"The L1 family of long interspersed repetitive DNA in the rabbit genome (L1Oc) has been studied by determining the sequence of the five L1 repeats in the rabbit β-like globin gene cluster and by hybridization analysis of other L1 repeats in the genome. L1Oc repeats have a common 3′ end that terminates in a poly A addition signal and an A-rich tract, but individual repeats have different 5′ ends, indicating a polar truncation from the 5′ end during their synthesis or propagation. As a result of the polar truncations, the 5′ end of L1Oc is present in about 11,000 copies per haploid genome, whereas the 3′ end is present in at least 66,000 copies per haploid genome. One type of L1Oc repeat has internal direct repeats of 78 bp in the 3′ untranslated region, whereas other L1Oc repeats have only one copy of this sequence. The longest repeat sequenced, L1Oc5, is 6.5 kb long, and genomic blot-hybridization data using probes from the 5′ end of L1Oc5 indicate that a full length L1Oc repeat is about 7.5 kb long, extending about 1 kb 5′ to the sequenced region. The L1Oc5 sequence has long open reading frames (ORFs) that correspond to ORF-1 and ORF-2 described in the mouse L1 sequence. In contrast to the overlapping reading frames seen for mouse L1, ORF-1 and ORF-2 are in the same reading frame in rabbit and human L1s, resulting in a discistronic structure. The region between the likely stop codon for ORF-1 and the proposed start codon for ORF-2 is not conserved in interspecies comparisons, which is further evidence that this short region does not encode part of a protein. ORF-1 appears to be a hybrid of sequences, of which the 3′ half is unique to and conserved in mammalian L1 repeats. The 5′ half of ORF-1 is not conserved between mammalian L1 repeats, but this segment of L1Oc is related significantly to type II cytoskeletal keratin.","Demers, G. William; Matunis, Michael J.; Hardison, Ross C.",J Mol Evol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087506/,193
9210,Health-care workers in influenza pandemics,2007-07-26,,"Erikson, Susan L",Lancet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7135270/,193
10102,"Diversity and distribution of ferns in sub‐Saharan Africa, Madagascar and some islands of the South Atlantic",2004-09-13,"The effects of OK‐432 (streptococcal preparation) on murine fulminant hepatitis were investigated. Hepatitis was induced by injection of mouse hepatitis virus type 2 (MHV‐2) at a strength of either 1 times 10(3) or 1 times 10(4) plaque‐forming units (PFU). Mice without OK‐432 treatment died within 5 days, whereas mice pre‐inoculated with OK‐432 showed survival rates of 50% (1 times 10(3)PFU) or 10% (1 times 10(4)PFU) after 60 days. Survival time was not prolonged if OK‐432 was injected after MHV‐2. Examined histologically, mice not treated with OK‐432 showed severe haemorrhagic necrosis of the liver, often panlobular. Treated mice showed less necrosis; the least necrosis was observed in those injected with OK‐432 before MHV‐2. In those mice injected first with OK‐432 and then with 1 times 10(3)PFU of MHV‐2 that survived 7 days, autopsy showed a very slight and focal hepatic necrosis, with follicular infiltration by lymphocytes and macrophages. Mitogenic reaction of spleen cells was remarkably less than normal in mice with MHV‐2 injection. However, mice injected with OK‐432 before MHV‐2 (same treatment as mice showing high survival rates) showed relatively high reactivity in comparison with mice not treated with OK‐432.","SHIRAI, MUTSUNORI; WATANABE, SEISHIRO; NISHIOKA, MIKIO",J Gastroenterol Hepatol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7166864/,193
10313,"Infectivity of Cryptosporidium parvum oocysts is retained upon intestinal passage through a migratory water‐fowl species (Canada goose, Branta canadensis)",2007-08-01,"In order to keep subscribers up‐to‐date with the latest developments in their field, this current awareness service is provided by John Wiley & Sons and contains newly‐published material on yeasts. Each bibliography is divided into 10 sections. 1 Books, Reviews & Symposia; 2 General; 3 Biochemistry; 4 Biotechnology; 5 Cell Biology; 6 Gene Expression; 7 Genetics; 8 Physiology; 9 Medical Mycology; 10 Recombinant DNA Technology. Within each section, articles are listed in alphabetical order with respect to author. If, in the preceding period, no publications are located relevant to any one of these headings, that section will be omitted. (4 weeks journals ‐ search completed 10th. Nov. 2004)",,Yeast,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7169799/,193
10731,Health Care Workers’ Mobile Phones: A Potential Cause of Microbial Cross-Contamination Between Hospitals and Community,2012-07-13,"The nature of discomfort and level of exertion associated with wearing respiratory protection in the health care workplace are not well understood. Although a few studies have assessed these topics in a laboratory setting, little is known about the magnitude of discomfort and the level of exertion experienced by workers while they deliver health care to patients for prolonged periods. The purpose of this study was to determine the magnitude of discomfort and level of exertion experienced by health care workers while wearing respiratory protection for periods up to 8 hr when performing their typical occupational duties. This project was a multiple cross-over field trial of 27 health care workers, aged 24–65, performing their typical, hospital-based occupational duties. Each participant served as his/her own control and wore one of seven respirators or a medical mask for 8 hr (or as long as tolerable) with interposed doffing periods every 2 hr. Self-perceived discomfort and exertion were quantified before each doffing: self-perceived level of discomfort using a visual analog scale, and self-perceived level of exertion using a Borg scale. Overall, and as would be expected, discomfort increased over time with continual respirator use over an 8-hr period. Interestingly, exertion increased only marginally over the same time period. The relatively low level of exertion associated with eight respiratory protective devices, including models commonly used in the U.S. health care workplace, is not likely to substantially influence workers’ tolerability or occupational productivity. However, the magnitude of discomfort does appear to increase significantly over time with prolonged wear. These results suggest that respirator-related discomfort, but not exertion, negatively influences respirator tolerance over prolonged periods. Discomfort may also interfere with the occupational duties of workers.","Shenal, Brian V.; Radonovich, Lewis J.; Cheng, Jing; Hodgson, Michael; Bender, Bradley S.",J Occup Environ Hyg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196691/,193
10734,Discomfort and Exertion Associated with Prolonged Wear of Respiratory Protection in a Health Care Setting,2011-12-14,"The protection level offered by filtering facepiece particulate respirators and face masks is defined by the percentage of ambient particles penetrating inside the protection device. There are two penetration pathways: (1) through the faceseal leakage, and the (2) filter medium. This study aimed at differentiating the contributions of these two pathways for particles in the size range of 0.03–1 μm under actual breathing conditions. One N95 filtering facepiece respirator and one surgical mask commonly used in health care environments were tested on 25 subjects (matching the latest National Institute for Occupational Safety and Health fit testing panel) as the subjects performed conventional fit test exercises. The respirator and the mask were also tested with breathing manikins that precisely mimicked the prerecorded breathing patterns of the tested subjects. The penetration data obtained in the human subject- and manikin-based tests were compared for different particle sizes and breathing patterns. Overall, 5250 particle size- and exercise-specific penetration values were determined. For each value, the faceseal leakage-to-filter ratio was calculated to quantify the relative contributions of the two penetration pathways. The number of particles penetrating through the faceseal leakage of the tested respirator/mask far exceeded the number of those penetrating through the filter medium. For the N95 respirator, the excess was (on average) by an order of magnitude and significantly increased with an increase in particle size (p < 0.001): ∼7-fold greater for 0.04 μm, ∼10-fold for 0.1 μm, and ∼20-fold for 1 μm. For the surgical mask, the faceseal leakage-to-filter ratio ranged from 4.8 to 5.8 and was not significantly affected by the particle size for the tested submicrometer fraction. Facial/body movement had a pronounced effect on the relative contribution of the two penetration pathways. Breathing intensity and facial dimensions showed some (although limited) influence. Because most of the penetrated particles entered through the faceseal, the priority in respirator/mask development should be shifted from improving the efficiency of the filter medium to establishing a better fit that would eliminate or minimize faceseal leakage.","Grinshpun, Sergey A.; Haruta, Hiroki; Eninger, Robert M.; Reponen, Tiina; McKay, Roy T.; Lee, Shu-An",J Occup Environ Hyg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196699/,193
13119,Towards a conceptual framework of the working alliance in a blended low-intensity cognitive behavioural therapy intervention for depression in primary mental health care: a qualitative study,2020-09-23,The basolateral amygdala (BLA) is critical for associating initially neutral cues with appetitive and aversive stimuli and receives dense neuromodulatory acetylcholine (ACh) projections. We measured BLA ACh signaling and activity of neurons expressing CaMKIIα (a marker for glutamatergic principal cells) in mice during cue-reward learning using a fluorescent ACh sensor and calcium indicators. We found that ACh levels and nucleus basalis of Meynert (NBM) cholinergic terminal activity in the BLA (NBM-BLA) increased sharply in response to reward-related events and shifted as mice learned the cue-reward contingency. BLA CaMKIIα neuron activity followed reward retrieval and moved to the reward-predictive cue after task acquisition. Optical stimulation of cholinergic NBM-BLA terminal fibers led to a quicker acquisition of the cue-reward contingency. These results indicate BLA ACh signaling carries important information about salient events in cue-reward learning and provides a framework for understanding how ACh signaling contributes to shaping BLA responses to emotional stimuli.,"Crouse, Richard B; Kim, Kristen; Batchelor, Hannah M; Girardi, Eric M; Kamaletdinova, Rufina; Chan, Justin; Rajebhosale, Prithviraj; Pittenger, Steven T; Role, Lorna W; Talmage, David A; Jing, Miao; Li, Yulong; Gao, Xiao-Bing; Mineur, Yann S; Picciotto, Marina R",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7529459/,193
