,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
60,60,60,Reliability of case definitions for public health surveillance assessed by Round-Robin test methodology,20.961178,0.60300785,2006-05-10,"BACKGROUND: Case definitions have been recognized to be important elements of public health surveillance systems. They are to assure comparability and consistency of surveillance data and have crucial impact on the sensitivity and the positive predictive value of a surveillance system. The reliability of case definitions has rarely been investigated systematically. METHODS: We conducted a Round-Robin test by asking all 425 local health departments (LHD) and the 16 state health departments (SHD) in Germany to classify a selection of 68 case examples using case definitions. By multivariate analysis we investigated factors linked to classification agreement with a gold standard, which was defined by an expert panel. RESULTS: A total of 7870 classifications were done by 396 LHD (93%) and all SHD. Reporting sensitivity was 90.0%, positive predictive value 76.6%. Polio case examples had the lowest reporting precision, salmonellosis case examples the highest (OR = 0.008; CI: 0.005–0.013). Case definitions with a check-list format of clinical criteria resulted in higher reporting precision than case definitions with a narrative description (OR = 3.08; CI: 2.47–3.83). Reporting precision was higher among SHD compared to LHD (OR = 1.52; CI: 1.14–2.02). CONCLUSION: Our findings led to a systematic revision of the German case definitions and build the basis for general recommendations for the creation of case definitions. These include, among others, that testable yes/no criteria in a check-list format is likely to improve reliability, and that software used for data transmission should be designed in strict accordance with the case definitions. The findings of this study are largely applicable to case definitions in many other countries or international networks as they share the same structural and editorial characteristics of the case definitions evaluated in this study before their revision.","Krause, Gérard; Brodhun, Bonita; Altmann, Doris; Claus, Hermann; Benzler, Justus",BMC Public Health,46,30
62,62,62,"Sentinel surveillance for human enterovirus 71 in Sarawak, Malaysia: lessons from the first 7 years",20.939909,0.4413208,2006-07-07,"BACKGROUND: A major outbreak of human enterovirus 71-associated hand, foot and mouth disease in Sarawak in 1997 marked the beginning of a series of outbreaks in the Asia Pacific region. Some of these outbreaks had unusually high numbers of fatalities and this generated much fear and anxiety in the region. METHODS: We established a sentinel surveillance programme for hand, foot and mouth disease in Sarawak, Malaysia, in March 1998, and the observations of the first 7 years are described here. Virus isolation, serotyping and genotyping were performed on throat, rectal, vesicle and other swabs. RESULTS: During this period Sarawak had two outbreaks of human enterovirus 71, in 2000 and 2003. The predominant strains circulating in the outbreaks of 1997, 2000 and 2003 were all from genogroup B, but the strains isolated during each outbreak were genetically distinct from each other. Human enterovirus 71 outbreaks occurred in a cyclical pattern every three years and Coxsackievirus A16 co-circulated with human enterovirus 71. Although vesicles were most likely to yield an isolate, this sample was not generally available from most cases and obtaining throat swabs was thus found to be the most efficient way to obtain virological information. CONCLUSION: Knowledge of the epidemiology of human enterovirus 71 transmission will allow public health personnel to predict when outbreaks might occur and to plan interventions in an effective manner in order to reduce the burden of disease.","Podin, Yuwana; Gias, Edna LM; Ong, Flora; Leong, Yee-Wei; Yee, Siew-Fung; Yusof, Mohd Apandi; Perera, David; Teo, Bibiana; Wee, Thian-Yew; Yao, Sik-Chi; Yao, Sik-King; Kiyu, Andrew; Arif, Mohd Taha; Cardosa, Mary Jane",BMC Public Health,46,30
175,175,175,The geosimulation of West Nile virus propagation: a multi-agent and climate sensitive tool for risk management in public health,20.968073,0.8809364,2008-07-07,"BACKGROUND: Since 1999, the expansion of the West Nile virus (WNV) epizooty has led public health authorities to build and operate surveillance systems in North America. These systems are very useful to collect data, but cannot be used to forecast the probable spread of the virus in coming years. Such forecasts, if proven reliable, would permit preventive measures to be put into place at the appropriate level of expected risk and at the appropriate time. It is within this context that the Multi-Agent GeoSimulation approach has been selected to develop a system that simulates the interactions of populations of mosquitoes and birds over space and time in relation to the spread and transmission of WNV. This simulation takes place in a virtual mapping environment representing a large administrative territory (e.g. province, state) and carried out under various climate scenarios in order to simulate the effects of vector control measures such as larviciding at scales of 1/20 000 or smaller. RESULTS: After setting some hypotheses, a conceptual model and system architecture were developed to describe the population dynamics and interactions of mosquitoes (genus Culex) and American crows, which were chosen as the main actors in the simulation. Based on a mathematical compartment model used to simulate the population dynamics, an operational prototype was developed for the Southern part of Quebec (Canada). The system allows users to modify the parameters of the model, to select various climate and larviciding scenarios, to visualize on a digital map the progression (on a weekly or daily basis) of the infection in and around the crows' roosts and to generate graphs showing the evolution of the populations. The basic units for visualisation are municipalities. CONCLUSION: In all likelihood this system might be used to support short term decision-making related to WNV vector control measures, including the use of larvicides, according to climatic scenarios. Once fully calibrated in several real-life contexts, this promising approach opens the door to the study and management of other zoonotic diseases such as Lyme disease.","Bouden, Mondher; Moulin, Bernard; Gosselin, Pierre",Int J Health Geogr,46,30
188,188,188,"An analysis of hospital preparedness capacity for public health emergency in four regions of China: Beijing, Shandong, Guangxi, and Hainan",20.855862,0.6772932,2008-09-20,"BACKGROUND: Hospital preparedness is critical for the early detection and management of public health emergency (PHE). Understanding the current status of PHE preparedness is the first step in planning to enhance hospitals' capacities for emergency response. The objective of this study is to understand the current status of hospital PHE preparedness in China. METHODS: Four hundred hospitals in four city and provinces of China were surveyed using a standardized questionnaire. Data related to hospital demographic data; PHE preparation; response to PHE in community; stockpiles of drugs and materials; detection and identification of PHE; procedures for medical treatment; laboratory diagnosis and management; staff training; and risk communication were collected and analyzed. RESULTS: Valid responses were received from 318 (79.5%) of the 400 hospitals surveyed. Of the valid responses, 264 (85.2%) hospitals had emergency plans; 93.3% had command centres and personnel for PHE; 22.9% included community organisations during the training for PHE; 97.4% could transport needed medical staff to a PHE; 53.1% had evaluated stockpiles of drugs; 61.5% had evaluated their supply systems; 55.5% had developed surveillance systems; and 74.6% could monitor the abnormity(See in appendix). Physicians in 80.2% of the analyzed hospitals reported up-to-date knowledge of their institution's PHE protocol. Of the 318 respondents, 97.4% followed strict laboratory regulations, however, only about 33.5% had protocols for suspected samples. Furthermore, only 59.0% could isolate and identify salmonella and staphylococcus and less than 5% could isolate and identify human H5N1 avian flu and SARS. Staff training or drill programs were reported in 94.5% of the institutions; 50.3% periodically assessed the efficacy of staff training; 45% had experts to provide psychological counselling; 12.1% had provided training for their medical staff to assess PHE-related stress. All of the above capacities related to the demographic characteristics of hospitals and will be discussed in-depth in this paper. CONCLUSION: Our survey suggested that, at the time of the survey, hospital preparedness for PHE in China was at an early stage of development. Comprehensive measures should be taken to enhance hospital capacity in the prevention and management of PHE.","Li, Xingming; Huang, Jianshi; Zhang, Hui",BMC Public Health,46,30
1035,1035,1035,Indigenous populations health protection: A Canadian perspective,20.96665,0.8411172,2012-12-20,"The disproportionate effects of the 2009 H1N1 pandemic on many Canadian Aboriginal communities have drawn attention to the vulnerability of these communities in terms of health outcomes in the face of emerging and reemerging infectious diseases. Exploring the particular challenges facing these communities is essential to improving public health planning. In alignment with the objectives of the Pandemic Influenza Outbreak Research Modelling (Pan-InfORM) team, a Canadian public health workshop was held at the Centre for Disease Modelling (CDM) to: (i) evaluate post-pandemic research findings; (ii) identify existing gaps in knowledge that have yet to be addressed through ongoing research and collaborative activities; and (iii) build upon existing partnerships within the research community to forge new collaborative links with Aboriginal health organizations. The workshop achieved its objectives in identifying main research findings and emerging information post pandemic, and highlighting key challenges that pose significant impediments to the health protection and promotion of Canadian Aboriginal populations. The health challenges faced by Canadian indigenous populations are unique and complex, and can only be addressed through active engagement with affected communities. The academic research community will need to develop a new interdisciplinary framework, building upon concepts from ‘Communities of Practice’, to ensure that the research priorities are identified and targeted, and the outcomes are translated into the context of community health to improve policy and practice.","Richardson, Katya L; Driedger, Michelle S; Pizzi, Nick J; Wu, Jianhong; Moghadas, Seyed M",BMC Public Health,46,30
1103,1103,1103,Advanced Querying Features for Disease Surveillance Systems,20.809217,0.4585308,2010-04-09,"Most automated disease surveillance systems notify users of increases in the prevalence of reports in syndrome categories and allow users to view patient level data related to those increases. Occasionally, a more dynamic level of control is required to properly detect an emerging disease in a community. Dynamic querying features are invaluable when using existing surveillance systems to investigate outbreaks of newly emergent diseases or to identify cases of reportable diseases within data being captured for surveillance. The objective of the Advance Querying Tool (AQT) is to build a more flexible query interface for most web-based disease surveillance systems. This interface allows users to define and build their query as if they were writing a logical expression for a mathematical computation. The AQT allows users to develop, investigate, save, and share complex case definitions. It provides a flexible interface that accommodates both advanced and novice users, checks the validity of the expression as it is built, and marks errors for users.","Hashemian, Mohammad R.",Online J Public Health Inform,46,30
1192,1192,1192,Human H5N1 influenza infections in Cambodia 2005–2011: case series and cost-of-illness,21.002035,0.74758655,2013-06-06,"BACKGROUND: Southeast Asia has been identified as a potential epicentre of emerging diseases with pandemic capacity, including highly pathogenic influenza. Cambodia in particular has the potential for high rates of avoidable deaths from pandemic influenza due to large gaps in health system resources. This study seeks to better understand the course and cost-of-illness for cases of highly pathogenic avian influenza in Cambodia. METHODS: We studied the 18 laboratory-confirmed cases of avian influenza subtype H5N1 identified in Cambodia between January 2005 and August 2011. Medical records for all patients were reviewed to extract information on patient characteristics, travel to hospital, time to admission, diagnostic testing, treatment and disease outcomes. Further data related to costs was collected through interviews with key informants at district and provincial hospitals, the Ministry of Health and non-governmental organisations. An ingredient-based approach was used to estimate the total economic cost for each study patient. Costing was conducted from a societal perspective and included both financial and opportunity costs to the patient or carer. Sensitivity analysis was undertaken to evaluate potential change or variation in the cost-of-illness. RESULTS: Of the 18 patients studied, 11 (61%) were under the age of 18 years. The majority of patients (16, 89%) died, eight (44%) within 24 hours of hospital admission. There was an average delay of seven days between symptom onset and hospitalisation with patients travelling an average of 148 kilometres (8-476 km) to the admitting hospital. Five patients were treated with oseltamivir of whom two received the recommended dose. For the 16 patients who received all their treatment in Cambodia the average per patient cost of H5N1 influenza illness was US$300 of which 85.0% comprised direct medical provider costs, including diagnostic testing (41.2%), pharmaceuticals (28.4%), hospitalisation (10.4%), oxygen (4.4%) and outpatient consultations (0.6%). Patient or family costs were US$45 per patient (15.0%) of total economic cost. CONCLUSION: Cases of avian influenza in Cambodia were characterised by delays in hospitalisation, deficiencies in some aspects of treatment and a high fatality rate. The costs associated with medical care, particularly diagnostic testing and pharmaceutical therapy, were major contributors to the relatively high cost-of-illness.","Humphries-Waa, Karen; Drake, Tom; Huszar, Anthony; Liverani, Marco; Borin, Khieu; Touch, Sok; Srey, Teng; Coker, Richard",BMC Public Health,46,30
1348,1348,1348,Spatio-temporal analysis on enterovirus cases through integrated surveillance in Taiwan,20.882391,0.741383,2014-01-08,"BACKGROUND: Severe epidemics of enterovirus have occurred frequently in Malaysia, Singapore, Taiwan, Cambodia, and China, involving cases of pulmonary edema, hemorrhage and encephalitis, and an effective vaccine has not been available. The specific aim of this study was to understand the epidemiological characteristics of mild and severe enterovirus cases through integrated surveillance data. METHODS: All enterovirus cases in Taiwan over almost ten years from three main databases, including national notifiable diseases surveillance, sentinel physician surveillance and laboratory surveillance programs from July 1, 1999 to December 31, 2008 were analyzed. The Pearson’s correlation coefficient was applied for measuring the consistency of the trends in the cases between different surveillance systems. Cross correlation analysis in a time series model was applied for examining the capability to predict severe enterovirus infections. Poisson temporal, spatial and space-time scan statistics were used for identifying the most likely clusters of severe enterovirus outbreaks. The directional distribution method with two standard deviations of ellipse was applied to measure the size and the movement of the epidemic. RESULTS: The secular trend showed that the number of severe EV cases peaked in 2008, and the number of mild EV cases was significantly correlated with that of severe ones occurring in the same week [r = 0.553, p < 0.01]. These severe EV cases showed significantly higher association with the weekly positive isolation rates of EV-71 than the mild cases [severe: 0.498, p < 0.01 vs. mild: 0.278, p < 0.01]. In a time series model, the increase of mild EV cases was the significant predictor for the occurrence of severe EV cases. The directional distribution showed that both the mild and severe EV cases spread extensively during the peak. Before the detected spatio-temporal clusters in June 2008, the mild cases had begun to rise since May 2008, and the outbreak spread from south to north. CONCLUSIONS: Local public health professionals can monitor the temporal and spatial trends plus spatio-temporal clusters and isolation rate of EV-71 in mild and severe EV cases in a community when virus transmission is high, to provide early warning signals and to prevent subsequent severe epidemics.","Chan, Ta-Chien; Hwang, Jing-Shiang; Chen, Rung-Hung; King, Chwan-Chuen; Chiang, Po-Huang",BMC Public Health,46,30
1534,1534,1534,Capacity building efforts and perceptions for wildlife surveillance to detect zoonotic pathogens: comparing stakeholder perspectives,20.95565,0.6149154,2014-07-04,"BACKGROUND: The capacity to conduct zoonotic pathogen surveillance in wildlife is critical for the recognition and identification of emerging health threats. The PREDICT project, a component of United States Agency for International Development’s Emerging Pandemic Threats program, has introduced capacity building efforts to increase zoonotic pathogen surveillance in wildlife in global ‘hot spot’ regions where zoonotic disease emergence is likely to occur. Understanding priorities, challenges, and opportunities from the perspectives of the stakeholders is a key component of any successful capacity building program. METHODS: A survey was administered to wildlife officials and to PREDICT-implementing in-country project scientists in 16 participating countries in order to identify similarities and differences in perspectives between the groups regarding capacity needs for zoonotic pathogen surveillance in wildlife. RESULTS: Both stakeholder groups identified some human-animal interfaces (i.e. areas of high contact between wildlife and humans with the potential risk for disease transmission), such as hunting and markets, as important for ongoing targeting of wildlife surveillance. Similarly, findings regarding challenges across stakeholder groups showed some agreement in that a lack of sustainable funding across regions was the greatest challenge for conducting wildlife surveillance for zoonotic pathogens (wildlife officials: 96% and project scientists: 81%). However, the opportunity for improving zoonotic pathogen surveillance capacity identified most frequently by wildlife officials as important was increasing communication or coordination among agencies, sectors, or regions (100% of wildlife officials), whereas the most frequent opportunities identified as important by project scientists were increasing human capacity, increasing laboratory capacity, and the growing interest or awareness regarding wildlife disease or surveillance programs (all identified by 69% of project scientists). CONCLUSIONS: A One Health approach to capacity building applied at local and global scales will have the greatest impact on improving zoonotic pathogen surveillance in wildlife. This approach will involve increasing communication and cooperation across ministries and sectors so that experts and stakeholders work together to identify and mitigate surveillance gaps. Over time, this transdisciplinary approach to capacity building will help overcome existing challenges and promote efficient targeting of high risk interfaces for zoonotic pathogen transmission.","Schwind, Jessica S; Goldstein, Tracey; Thomas, Kate; Mazet, Jonna AK; Smith, Woutrina A",BMC Public Health,46,30
3095,3095,3095,Pandemic Zika: A Formidable Challenge to Medicine and Public Health,21.006647,0.7150548,2017-12-15,,"Morens, David M; Fauci, Anthony S",J Infect Dis,46,30
