,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
25846,25846,25846,Spread-of-Disease Modeling in a Microbiology Course,10.780785,0.38268685,2009,"The distribution of sequences which induce non-standard decoding, especially of shift-prone sequences, is very unusual. On one hand, since they can disrupt standard genetic readout, they are avoided within the coding regions of most genes. On the other hand, they play important regulatory roles for the expression of those genes where they do occur. As a result, they are preserved among homologs and exhibit deep phylogenetic conservation. The combination of these two constraints results in a characteristic distribution of recoding sequences across genomes: they are highly conserved at specific locations while they are very rare in other locations. We term such sequences singular genomic elements to signify their rare occurrence and biological importance.","Baranov, Pavel V.; Gurvich, Olga",Recoding: Expansion of Decoding Rules Enriches Gene Expression,738,7
34677,34677,34677,Automatic Management of Cloud Applications with Use of Proximal Policy Optimization,10.749838,0.3931006,2020-05-26,,,Berg Huttenmannische Monatshefte,738,7
34680,34680,34680,Identifying Influential Spreaders On a Weighted Network Using HookeRank Method,10.634396,0.41319206,2020-05-26,"To assess a future scenario of the world without a WTO, the present chapter projects the reader into the distant future of the year 2048 by which time the global community is aiming to establish GAIA, the so-called “Glocal Agency in Anthropocene”. GAIA is designed as the first truly integrated global institution with a universal character with the aim to tackle the complex and multiversal governance challenges of humanity and the planet as a whole. This chapter marks both a legally and a scientifically fictitious account of the years from 2020 until 2048, from a dystopian and a utopian perspective, with the aim of highlighting the importance of cognition for legal and institutional change. The need for cognitive change is driven by changes in the environment, and by the challenges resulting from a perceived acceleration of the pace of change and the unprecedented levels of technological complexity. Both change and complexity increase the relevance of cognition, as laws and policies adopted in one area are more likely to affect their success or failure and that of the global governance system as a whole. Thus, this chapter predicts that the foremost necessity for law in the future is to build on novel and enhanced modes of human cognition to deal better with complexity and rapid change.","Neuwirth, Rostam J.",A Post-WTO International Legal Order,738,7
34688,34688,34688,An Optimizing Multi-platform Source-to-source Compiler Framework for the NEURON MODeling Language,10.582157,0.40428218,2020-05-26,"Embracing technology in higher education has become a necessity, rather than a desired value-added addition to educational delivery.","Arity, Viktor; Vesty, Gillian",Tertiary Education in a Time of Change,738,7
34691,34691,34691,Estimation of Tipping Points for Critical and Transitional Regimes in the Evolution of Complex Interbank Network,10.730164,0.36501402,2020-05-26,,"Gray, Mikel",J Wound Ostomy Continence Nurs,738,7
34695,34695,34695,Improving Performance of the Hypre Iterative Solver for Uintah Combustion Codes on Manycore Architectures Using MPI Endpoints and Kernel Consolidation,10.677519,0.212808,2020-05-26,"am Ende dieses Kapitels sollten Sie: einen Überblick über die zentralen Elemente, Vorteile und Probleme bürokratischer Organisationen und Verfahren haben; deren Ausgestaltung auf der Ebene der Ministerien und Kommunen in der Bundesrepublik sowie die wichtigsten Kritikpunkte kennen; unterschiedliche Möglichkeiten von Planung und Entscheidung in der öffentlichen Verwaltung und wichtige klassische Entscheidungstheorien kennen; die vielfältigen Beziehungen zwischen Politik und Verwaltung und die dabei relevanten normativen Vorstellungen verstehen; sowie; erkennen, dass es in der Politikberatung meistens um Verwaltungsberatung geht.","Bogumil, Jörg; Jann, Werner",Verwaltung und Verwaltungswissenschaft in Deutschland,738,7
34701,34701,34701,An Efficient New Static Scheduling Heuristic for Accelerated Architectures,10.491318,0.36527193,2020-05-26,"Social networks have modified the way we communicate. It is now possible to talk to a large number of people we have never met. Knowing the traits of a person from what he/she writes has become a new area of computational linguistics called Author Profiling. In this paper, we introduce a method for applying transfer learning to address the gender identification problem, which is a subtask of Author Profiling. Systems that use transfer learning are trained in a large number of tasks and then tested in their ability to learn new tasks. An example is to classify a new image into different possible classes, giving an example of each class. This differs from the traditional approach of standard machine learning techniques, which are trained in a single task and are evaluated in new examples of that task. The aim is to train a gender identification model on Twitter users using only their text samples in Spanish. The difference with other related works consists in the evaluation of different preprocessing techniques so that the transfer learning-based fine-tuning is more efficient.","Sotelo, Aquilino Francisco; Gómez-Adorno, Helena; Esquivel-Flores, Oscar; Bel-Enguix, Gemma",Pattern Recognition,738,7
34704,34704,34704,Multilevel Parallel Computations for Solving Multistage Multicriteria Optimization Problems,10.635305,0.22931866,2020-05-26,"Vaginal cytology is a complementary economic method and of simple realization, an indicative to determine in which stage of the estrous cycle the dog is, to achieve a higher fertility and fertility rate. This method is based on determining the type and quantity of cells of the different stages of the estrous cycle, since the hormonal changes that the vaginal mucosa undergoes during the estrous cycle are shown in the morphology of its epithelial cells. The canine female in her reproductive life goes through different phases of activity and hormonal rest that are repeated cyclically. This is called the estrous cycle and consists of 4 stages: proestrus, estrus, diestrus and anestrus. The interpretation of vaginal cytology’s, is a process to which a considerable amount of time is dedicated by its observation in the microscope and the same interpretation by the doctor which can become subjective and poorly performed, causing economic losses for the owners. Therefore, this work proposes an automatic system that will identify six types of cells and the quantity of them in the glass slide, based on a Faster R-CNN to determine in which stage of the estrous cycle the dog is. Our results show an accuracy of 91.6%. The proposed system will improve the efficiency and speed of cytology’s to decreased from 1 h approximately to just a few seconds.","Calderón, Gustavo; Carrillo, Cesar; Nakano, Mariko; Acevedo, Jeanine; Hernández, José Ernesto",Pattern Recognition,738,7
34709,34709,34709,Modeling Helping Behavior in Emergency Evacuations Using Volunteer’s Dilemma Game,10.476581,0.47073275,2020-05-26,"One of the main characteristics of multi-agent systems is the ability to solve problems achieving objectives. This is possible because of the learning mechanisms that are embedded in the systems and go from neural networks up to vector support machines. Agent-based systems stand out for their autonomy and adaptation of dynamic conditions of the environment. This article presents the Hebbian theory, which is one of the learning methods from the neuroscience field. A particularity presented by the Hebbian theory from the computer since field perspective is the primary mechanism of synaptic plasticity where the value of a synaptic connection increases if neurons on both sides of a said synapse are activated repeatedly, creating a new one simultaneously. This mechanism is integrated into the Learning Classifier Systems (LCS) to validate its effectiveness in the solution task, and can be used in multi-agent systems.","Ramos, Marco; Muñoz-Jiménez, Vianney; Ramos, Félix F.",Pattern Recognition,738,7
34710,34710,34710,GPU-Accelerated RDP Algorithm for Data Segmentation,10.659058,0.41406366,2020-05-26,"Payment of fruits or vegetables in retail stores normally require them to be manually identified. This paper presents an image classification method, based on lightweight Convolutional Neural Networks (CNN), with the goal of speeding up the checkout process in stores. A new dataset of images is introduced that considers three classes of fruits, inside or without plastic bags. In order to increase the classification accuracy, different input features are added into the CNN architecture. Such inputs are, a single RGB color, the RGB histogram, and the RGB centroid obtained from K-means clustering. The results show an overall 95% classification accuracy for fruits with no plastic bag, and 93% for fruits in a plastic bag .","Rojas-Aranda, Jose Luis; Nunez-Varela, Jose Ignacio; Cuevas-Tello, J. C.; Rangel-Ramirez, Gabriela",Pattern Recognition,738,7
