,title_x,publish_time_x,abstract,authors,journal,url,category
61494,[Protective measures during tracheostomy for patients with novel coronavirus pneumonia: report of 4 cases].,2020-12-07,,,Anesthesia and analgesia,https://doi.org/10.1213/ane.0000000000005509; https://www.ncbi.nlm.nih.gov/pubmed/33591108/,850
64809,[Clinical analysis of 126 patients with coronavirus disease 2019 with pharyngeal symptoms].,2020-11-07,"BACKGROUND Waveform analysis by visual inspection can be a reliable, noninvasive, and useful tool for detecting patient-ventilator asynchrony. However, it is a skill that requires a properly trained professional. METHODS This observational study was conducted in 17 urban ICUs. Health-care professionals (HCPs) working in these ICUs were asked to recognize different types of asynchrony shown in 3 evaluation videos. The health-care professionals were categorized according to years of experience, prior training in mechanical ventilation, profession, and number of asynchronies identified correctly. RESULTS A total of 366 HCPs were evaluated. Statistically significant differences were found when HCPs with and without prior training in mechanical ventilation (trained vs non-trained HCPs) were compared according to the number of asynchronies detected correctly (of the HCPs who identified 3 asynchronies, 63 [81%] trained vs 15 [19%] non-trained, P < .001; 2 asynchronies, 72 [65%] trained vs 39 [35%] non-trained, P = .034; 1 asynchrony, 55 [47%] trained vs 61 [53%] non-trained, P = .02; 0 asynchronies, 17 [28%] trained vs 44 [72%] non-trained, P < .001). HCPs who had prior training in mechanical ventilation also increased, nearly 4-fold, their odds of identifying ≥2 asynchronies correctly (odds ratio 3.67, 95% CI 1.93-6.96, P < .001). However, neither years of experience nor profession were associated with the ability of HCPs to identify asynchrony. CONCLUSIONS HCPs who have specific training in mechanical ventilation increase their ability to identify asynchrony using waveform analysis. Neither experience nor profession proved to be a relevant factor to identify asynchrony correctly using waveform analysis.","Ramirez, Ivan I; Arellano, Daniel H; Adasme, Rodrigo S; Landeros, Jose M; Salinas, Francisco A; Vargas, Alvaro G; Vasquez, Francisco J; Lobos, Ignacio A; Oyarzun, Magdalena L; Restrepo, Ruben D",Respiratory care,https://doi.org/10.4187/respcare.04750; https://www.ncbi.nlm.nih.gov/pubmed/28108684/,850
65107,[Summary of experience in prevention and control management of electronic nasopharyngoscopy and laryngoscopy during the outbreak of Coronavirus Disease 2019].,2020-12-07,"Coronavirus disease 2019 (COVID-19) causes some people to develop severe disease associated with acute respiratory distress syndrome, hypercoagulability, and neurological disease amongst other complications [1]. There is increasing recognition that a proportion of patients who contract this acute infection will develop a subsequent long-term illness termed 'long-COVID,' thought to be secondary to chronic tissue inflammation.","Wilkins, James; Al-Inizi, Shamma",International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,https://doi.org/10.1002/ijgo.13719; https://www.ncbi.nlm.nih.gov/pubmed/33896002/,850
65769,[Research on the psychological status of patients with microtia and their families].,2020-09-07,"The use of intensive sampling methods, such as ecological momentary assessment (EMA), is increasingly prominent in medical research. However, inferences from such data are often limited to the subject-specific mean of the outcome and between-subject variance (i.e., random intercept), despite the capability to examine within-subject variance (i.e., random scale) and associations between covariates and subject-specific mean (i.e., random slope). MixWILD (Mixed model analysis With Intensive Longitudinal Data) is statistical software that tests the effects of subject-level parameters (variance and slope) of time-varying variables, specifically in the context of studies using intensive sampling methods, such as ecological momentary assessment. MixWILD combines estimation of a stage 1 mixed-effects location-scale (MELS) model, including estimation of the subject-specific random effects, with a subsequent stage 2 linear or binary/ordinal logistic regression in which values sampled from each subject's random effect distributions can be used as regressors (and then the results are aggregated across replications). Computations within MixWILD were written in FORTRAN and use maximum likelihood estimation, utilizing both the expectation-maximization (EM) algorithm and a Newton-Raphson solution. The mean and variance of each individual's random effects used in the sampling are estimated using empirical Bayes equations. This manuscript details the underlying procedures and provides examples illustrating standalone usage and features of MixWILD and its GUI. MixWILD is generalizable to a variety of data collection strategies (i.e., EMA, sensors) as a robust and reproducible method to test predictors of variability in level 1 outcomes and the associations between subject-level parameters (variances and slopes) and level 2 outcomes.","Dzubur, Eldin; Ponnada, Aditya; Nordgren, Rachel; Yang, Chih-Hsiang; Intille, Stephen; Dunton, Genevieve; Hedeker, Donald",Behavior research methods,https://doi.org/10.3758/s13428-019-01322-1; https://www.ncbi.nlm.nih.gov/pubmed/31898295/,850
66799,[The consensus of Chinese experts on evaluation of endolymphatic hydrops in the inner ear using MRI].,2020-09-07,"INTRODUCTION Peacekeeper-perpetrated sexual exploitation and abuse (SEA) in the Democratic Republic of Congo (DRC) account for 36% of the global reports of formal SEA allegations to the UN between 2007 and 2021. However, formally reported SEA represents only a fraction of that which occurs, and community experiences of peacekeeper-perpetrated SEA are likely different than those reflected in official UN documents. METHODS Using mixed-methods, cross-sectional data collected in the DRC in 2018, we used descriptive analysis and multivariate Poisson regression with robust error estimates to examine the participant and narrative characteristics associated with sharing an experience about peacekeeper-perpetrated SEA. RESULTS Participants in Bukavu (adjusted relative risk (aRR) 0.85, 95% CI 0.79 to 0.91) and Kalemie (aRR 0.75, 95% CI 0.69 to 0.81) were less likely to share narratives about sexual interactions, while civilian UN personnel (aRR 1.16, 95% CI 1.00 to 1.34) were slightly more likely to be implicated in narratives about sexual interactions. Narratives in which the outcome was deemed fair to the woman/girl were more likely to be about sexual interactions (aRR 1.07, 95% CI 1.02 to 1.12). Both the regression analysis and the participants' interpretation of the shared narratives illustrated the significant role poverty played in SEA, suggesting that the outcomes of sexual interactions may have been deemed fair since affected women/girls were perceived to have benefited financially/materially. CONCLUSION There is significant variation between host communities in the likelihood of sharing narratives about SEA, which could prove useful for informing more targeted SEA prevention initiatives. Narratives about sexual interactions with UN personnel were more often deemed to have fair outcomes for the affected women/girls, likely related to ongoing poverty in host communities and perceived financial/material gain. These findings highlight how extreme poverty may impact perceptions around informed consent as well as fairness and require further study. Perceptions around fair outcomes would disincentivise formal reporting, which needs to be considered when devising community-based complaint networks.","Bartels, Susan Andrea; Lusamba, Sandrine; Lee, Sabine",BMJ global health,https://doi.org/10.1136/bmjgh-2021-006631; https://www.ncbi.nlm.nih.gov/pubmed/34625457/,850
68464,[Guiding opinion for infection protection in Ear & Nose & Throat Department during the outbreak of coronavirus disease].,2020-03-01,,"Harnik, Erika; Lee, Rachel; Rampersad, Anjali",Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology,https://doi.org/10.1111/cea.13806; https://www.ncbi.nlm.nih.gov/pubmed/33386688/,850
68491,[Surgery technique of combined different infratemporal fossa approaches for lesions in lateral skull base].,2020-09-07,"All newly registered graduate nurses are required to have the appropriate knowledge and understanding to perform the skills required for patient care, specifically the competencies identified in the Nursing and Midwifery Council's essential skills clusters. This article focuses on the third essential skills cluster - infection prevention and control. It provides an overview and discussion of the key skills and behaviours that must be demonstrated to meet the standards set by the Nursing and Midwifery Council. In doing so, it considers the key principles of infection prevention and control, including local and national policies, standard infection control precautions, risk assessment, standard isolation measures and asepsis.","Pegram, Anne; Bloomfield, Jacqueline",Nursing standard (Royal College of Nursing (Great Britain) : 1987),https://doi.org/10.7748/ns.29.29.37.e7257; https://www.ncbi.nlm.nih.gov/pubmed/25783280/,850
72414,"[The protocol for prevention, diagnosis and treatment of liver injury in coronavirus disease 2019].",2020-03-20,,"Thwaites, R S",Clinical and experimental immunology,https://doi.org/10.1111/cei.13538; https://www.ncbi.nlm.nih.gov/pubmed/33125171/,850
73039,[Malignant and recurrent solitary fibroma of the neck: a case report].,2020-09-07,"There is uncertainty about the safety of kidney transplantation during the SARS-CoV-2 pandemic due to the risk of donor transmission, nosocomial infection and immunosuppression use. We describe organ donation and transplant practice in the UK and assess whether kidney transplantation conferred a substantial risk of harm. Data from the UK transplant registry were used to describe kidney donation and transplant activity in the UK, and a detailed analysis of short-term, single-centre, patient results in two periods: during the pre-pandemic era from 30th December 2019 to 8th March 2020 (""Pre-COVID era"") and the 9th March 2020 to 19th May 2020 (""COVID era""). Donor and recipient numbers fell by more than half in the COVID compared to the pre-COVID era in the UK, but there were more kidney transplants performed in our centre (42 vs 29 COVID vs pre-COVID respectively). Overall outcomes, including re-operation, delayed graft function, primary non function, acute rejection, length of stay and graft survival were similar between COVID and pre-COVID era. 6/71 patients became infected with SARS-CoV-2 but all were discharged without critical care requirement. Transplant outcomes have remained similar within the COVID period and no serious sequelae of SARS-CoV-2 infection were observed in the peri-transplant period.","Georgiades, Fanourios; Summers, Dominic M; Butler, Andrew J; Russell, Neil K I; Clatworthy, Menna R; Torpey, Nicholas",Clinical transplantation,https://doi.org/10.1111/ctr.14150; https://www.ncbi.nlm.nih.gov/pubmed/33170982/,850
78768,[Experience of tracheotomy for critical patients with COVID-19: a case report].,2020-04-07,"OBJECTIVE To describe clinically pertinent challenges of managing sedation in COVID-19 patients on venovenous extracorporeal membrane oxygenation (VV-ECMO) and describe considerations for enhanced safety and efficacy of pharmacological agents used. DATA SOURCES A PubMed search was performed using the following search terms: ECMO, ARDS, sedation, COVID-19, coronavirus, opioids, analgesia, fentanyl, hydromorphone, morphine, oxycodone, methadone, ketamine, propofol, dexmedetomidine, clonidine, benzodiazepines, midazolam, lorazepam, and diazepam. STUDY SELECTION AND DATA EXTRACTION Relevant clinical and pharmacokinetic studies were considered. All studies included were published between January 1988 and March 2021. DATA SYNTHESIS Patients with acute respiratory distress syndrome secondary to COVID-19 may progress to requiring VV-ECMO support. Agents frequently used for sedation and analgesia in these patients have been shown to have significant adsorption to ECMO circuitry, leading to possible diminished clinical efficacy. Use of hydromorphone-based analgesia has been associated with improved clinical outcomes in patients on VV-ECMO. However, safety and efficacy regarding use of other agents in this patient population remains an area of further research. RELEVANCE TO PATIENT CARE AND CLINICAL PRACTICE This review addresses clinical challenges associated with sedation management in COVID-19 patients requiring VV-ECMO support and provides potential strategies to overcome these challenges. CONCLUSIONS Historically, sedation and analgesia management in patients requiring ECMO support have posed a challenge for bedside clinicians given the unique physiological and pharmacokinetic changes in this patient population. A multimodal strategy to managing analgesia and sedation should be used, and the use of enteral agents may play a role in reducing parenteral agent requirements.","Dreucean, Diane; Harris, Jesse E; Voore, Prakruthi; Donahue, Kevin R",The Annals of pharmacotherapy,https://doi.org/10.1177/10600280211010751; https://www.ncbi.nlm.nih.gov/pubmed/33882694/,850
