,title_x,publish_time_x,abstract,authors,journal,url,category
4327,Continuous Vital Sign Analysis for Predicting and Preventing Neonatal Diseases in the 21(st) Century - Big Data to the Forefront,2019-08-04,"In the neonatal intensive care unit (NICU), heart rate, respiratory rate, and oxygen saturation are vital signs (VS) that are continuously monitored in infants, while blood pressure is often monitored continuously immediately after birth, or during critical illness. Although changes in VS can reflect infant physiology or circadian rhythms, persistent deviations in absolute values or complex changes in variability, can indicate acute or chronic pathology. Recent studies demonstrate that analysis of continuous VS trends can predict sepsis, necrotizing enterocolitis, brain injury, bronchopulmonary dysplasia, cardiorespiratory decompensation, and mortality. Subtle changes in continuous VS patterns may not be discerned even by experienced clinicians reviewing spot VS data or VS trends captured in the monitor. In contrast, objective analysis of continuous VS data can improve neonatal outcomes by allowing heightened vigilance or preemptive interventions. In this review, we provide an overview of the studies that have used continuous analysis of single or multiple VS, their interactions, and combined VS and clinical analytic tools, to predict or detect neonatal pathophysiology. We make the case that big-data analytics are promising, and with continued improvements, can become a powerful tool to mitigate neonatal diseases in the 21(st) century.","Kumar, Navin; Akangire, Gangaram; Sullivan, Brynne; Fairchild, Karen; Sampath, Venkatesh",Pediatr Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6962536/,438
7307,Understanding the effect of vector dynamics in epidemic models using center manifold analysis,2012-09-26,"Human immunodeficiency virus and acquired immune deficiency syndrome (HIV/AIDS) is pandemic. It has affected nearly 60 million people since the detection of the disease in 1981 to date. In this paper basic deterministic HIV/AIDS model with mass action incidence function are developed. Stability analysis is carried out. And the disease free equilibrium of the basic model was found to be locally asymptotically stable whenever the threshold parameter (RO) value is less than one, and unstable otherwise. The model is extended by introducing two optimal control strategies namely, CD4 counts and treatment for the infective using optimal control theory. Numerical simulation was carried out in order to illustrate the analytic results.","Sule, Amiru; Abdullah, Farah Aini",AIP Conf Proc,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7108779/,438
8300,Differential diagnosis of pandemic (H1N1) 2009 infection by detection of haemagglutinin with an enzyme-linked immunoassay,2014-12-12,,,Medicine (Abingdon),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7129105/,438
9818,AVP‐IC(50)Pred: Multiple machine learning techniques‐based prediction of peptide antiviral activity in terms of half maximal inhibitory concentration (IC(50)),2015-11-26,"Research has demonstrated that individual differences in numeracy may have important consequences for decision making. In the present paper, we develop a shorter, psychometrically improved measure of numeracy—the ability to understand, manipulate, and use numerical information, including probabilities. Across two large independent samples that varied widely in age and educational level, participants completed 18 items from existing numeracy measures. In Study 1, we conducted a Rasch analysis on the item pool and created an eight‐item numeracy scale that assesses a broader range of difficulty than previous scales. In Study 2, we replicated this eight‐item scale in a separate Rasch analysis using data from an independent sample. We also found that the new Rasch‐based numeracy scale, compared with previous measures, could predict decision‐making preferences obtained in past studies, supporting its predictive validity. In Study, 3, we further established the predictive validity of the Rasch‐based numeracy scale. Specifically, we examined the associations between numeracy and risk judgments, compared with previous scales. Overall, we found that the Rasch‐based scale was a better linear predictor of risk judgments than prior measures. Moreover, this study is the first to present the psychometric properties of several popular numeracy measures across a diverse sample of ages and educational level. We discuss the usefulness and the advantages of the new scale, which we feel can be used in a wide range of subject populations, allowing for a more clear understanding of how numeracy is associated with decision processes. Copyright © 2012 John Wiley & Sons, Ltd.","Weller, Joshua A.; Dieckmann, Nathan F.; Tusler, Martin; Mertz, C. K.; Burns, William J.; Peters, Ellen",J Behav Decis Mak,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7161838/,438
10415,The spectrum of severe wheezing in childhood(),2004-08-14,"A longitudinal clinical and microbiologic surveillance was conducted from October to May, 1971–1972, on 16 children with infectious asthma and 15 of their nonasthmatic siblings. Asthmaticchildren experienced a significantly greater frequency of viral respiratory infections than did nonasthmatic ones (5.1 vs. 3.8 per subject). This increased incidence appeared to be largely the result of a greater number of rhinovirus infections. While respiratory infections of identical etiology that occurred concurrently in an asthmatic and his sibling were equivalent in severity, illnesses were longer (but not significantly so) in asthmatic children.","Minor, Theodore E.; Baker, James W.; Dick, Elliot C.; DeMeo, Anthony N.; Ouellette, John J.; Cohen, Marcus; Reed, Charles E.",J Pediatr,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7172930/,438
10706,Land use affects the relationship between species diversity and productivity at the local scale in a semi‐arid steppe ecosystem,2006-07-25,"In the paper, the authors consider a ratio of finite many gamma functions and find its monotonicity properties such as complete monotonicity, the Bernstein function property, and logarithmically complete monotonicity.","Qi, Feng; Lim, Dongkyu",Adv Differ Equ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7194249/,438
12114,Big Data for Clinical Trials: Automated Collection of SpO(2) for a Trial of Oxygen Targets during Mechanical Ventilation,2020-07-31,"BACKGROUND: Aleutian mink disease parvovirus (AMDV) causes Aleutian mink disease (AMD), which is a serious infectious disease of mink. The aim of this study was to get a better understanding of the molecular epidemiology of AMDV in northeast China to control and prevent AMD from further spreading. This study for the first time isolated AMDV from fecal swab samples of mink in China. RESULTS: A total of 157/291 (54.0%) of the fecal swab samples were positive for AMDV. Of these, 23 AMDV positive samples were randomly selected for sequence alignment and phylogenetic analysis based on the acquired partial fragments of VP2 gene with the hypervariable region. Comparative DNA sequence analysis of 23 AMDV isolates with a reference nonpathogenic (AMDV-G) strain revealed 8.3% difference in partial VP2 nucleotide sequences. Amino acid alignment indicated the presence of several genetic variants, as well as one single amino acid residue deletion. The most concentrated area of variation was located in the hypervariable region of VP2 protein. According to phylogenetic analysis, the Chinese AMDV strains and the other reference AMDV strains from different countries clustered into three groups (clades A, B and C). Most of the newly sequenced strains were found to form a Chinese-specific group, which solely consisted of Chinese AMDV strains. CONCLUSION: These findings indicated that a high genetic diversity was found in Chinese AMDV strains and the virus distribution were not dependent on geographical origin. Both local and imported AMDV positive species were prevalent in the Chinese mink farming population. The genetic evidence of AMDV variety and epidemic isolates have importance in mink farming practice.","Tong, Mingwei; Sun, Na; Cao, Zhigang; Cheng, Yuening; Zhang, Miao; Cheng, Shipeng; Yi, Li",BMC Microbiol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7395569/,438
13220,Introduction to SI: Homeownership and housing divide in China,2020-10-10,"A.R.R.O.W. evaluated the superiority of once-weekly carfilzomib plus dexamethasone (Kd) 20/70 mg/m(2) vs. twice-weekly Kd 20/27 mg/m(2) based on progression-free survival (PFS) in relapsed and/or refractory multiple myeloma patients. Forty Japanese patients (once-weekly arm, n = 26; twice-weekly arm, n = 14) were randomized in A.R.R.O.W. In the Japanese subgroup of A.R.R.O.W., median PFS was 14.8 months (95% confidence interval [CI], 7.5–not evaluable [NE]) and 9.7 months (95% CI, 3.8–NE) in the once- and twice-weekly arms, respectively. The overall response rate (ORR) was 73.1% (19/26; 95% CI, 52.2–88.4) and 57.1% (8/14; 95% CI, 28.9–82.3) in each arm. The adverse events (AEs) incidence was 100% in both arms. Grade ≥ 3 AE incidence was 80.8% (21/26) and 78.6% (11/14) in each arm. Two fatal treatment-related AEs (acute lung injury and acute respiratory distress syndrome) occurred in the once-weekly arm. In exploratory unadjusted analyses of A.R.R.O.W. (once-weekly Kd 20/70 mg/m(2)) vs. ENDEAVOR (twice-weekly Kd 20/56 mg/m(2)), median PFS was 14.8 months vs. NE due to not yet being reached, and ORR was 73.1% (19/26) vs. 42.9% (3/7). In the Japanese subgroup, once-weekly Kd tended to improve ORR vs. twice-weekly Kd. Results from A.R.R.O.W. tended to be consistent with results from ENDEAVOR. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s12185-020-03013-6) contains supplementary material, which is available to authorized users.","Takezako, Naoki; Shibayama, Hirohiko; Handa, Hiroshi; Hagiwara, Shotaro; Ozaki, Shuji; Suzuki, Kenshi; Kosugi, Hiroshi; Ri, Masaki; Sugiura, Isamu; Choi, Ilseung; Miyamoto, Toshihiro; Iida, Shinsuke",Int J Hematol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7547551/,438
13405,A cautionary note on the use of unsupervised machine learning algorithms to characterise malaria parasite population structure from genetic distance matrices,2020-10-09,"PURPOSE: To evaluate the safety and feasibility of bedside percutaneous transhepatic biliary drainage (PTBD) as a salvage procedure in patients with severe cholangitis in the intensive care unit (ICU). METHODS: This retrospective study evaluated records of consecutive patients with severe cholangitis who were admitted in the ICU. Bedside PTBD was performed using ultrasound guidance. The level and cause of biliary obstruction were recorded. The technical success of the procedure and complications were recorded. RESULTS: Ten patients (six males, mean age 53.8 years) underwent bedside PTBD. Six patients had distal common bile duct blockade [periampullary carcinoma (n = 2), carcinoma pancreas (n = 2), choledocholithiasis (n = 1), and benign stricture (n = 1)]. Four patients had malignant hilar stricture [cholangiocarcinoma (n = 3) and carcinoma gallbladder (n = 1)]. Technical success was achieved in all. One patient underwent bilateral PTBD. Left and right PTBD were performed in 5 and 4 patients, respectively. There were no major complications. Transient hemobilia occurred in two patients. CONCLUSION: Bedside PTBD is safe and technically feasible. Prospective studies are required to establish this procedure into routine clinical practice.","Gupta, Pankaj; Maralakunte, Muniraju; Kalra, Naveen; Samanta, Jayanta; Sharma, Vishal; Mandavdhare, Harshal; Dutta, Usha; Kochhar, Rakesh; Sandhu, Manavjit Singh",Abdom Radiol (NY),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7583693/,438
14521,"Sustainability in the Aerospace, Naval, and Automotive Supply Chain 4.0: Descriptive Review",2020-12-10,"Glycoprotein G (gG) from herpes simplex virus type 1 and 2 (HSV-1 and HSV-2, respectively) functions as a viral chemokine binding protein (vCKBP). Soluble recombinant forms of gG of HSV-1 and HSV-2 (SgG1 and SgG2, respectively) enhance chemokine-mediated leukocyte migration, in contrast to most known vCKBPs, including those from animal alpha-herpesviruses. Furthermore, both proteins bind to nerve growth factor (NGF), but only SgG2 enhances NGF-dependent neurite outgrowth. The basis and implications of this functional difference between the two proteins are still unknown. While gG1 and gG2 are positional homologues in the genome, they share very limited sequence homology. In fact, US4, the open reading frame encoding gG is the most divergent genetic locus between these viruses. Full-length gG1 and gG2 are type I transmembrane proteins located on the plasma membrane of infected cells and at the viral envelope. However, gG2 is larger than gG1 and is cleaved during protein maturation, secreting the N-terminal domain to the supernatant of infected cells, whereas gG1 is not. The enzyme involved in gG2 cleavage and the functional relevance of gG2 cleavage and secretion are unknown. We aim to identify the gG2 sequence required for cleavage to determine its functional role in future experiments. Our results prove the existence of at least two cleavage motifs in gG2 within the amino acid region 314-343. Transfer of this sequence to a fusion protein results in cleavage. Finally, we show that propeptide convertases like furin are responsible for gG2 cleavage.","Kropp, Kai A.; Srivaratharajan, Sangar; Ritter, Birgit; Yu, Pengfei; Krooss, Simon; Polten, Felix; Pich, Andreas; Alcami, Antonio; Viejo-Borbolla, Abel",Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7763493/,438
14864,"Herpesvirus Antibodies, Vitamin D and Short-Chain Fatty Acids: Their Correlation with Cell Subsets in Multiple Sclerosis Patients and Healthy Controls",2021-01-10,"Industrial agriculture and food corporations have produced an abundance of food that is highly processed, nutritionally poor, and environmentally burdensome. As part of a healthy campus initiative, generated to address these and other food production and consumption dilemmas, a student-run “local and sustainable” food establishment called Food Next Door (FND) was created. This intrinsic case study evaluated food literacy in health science students, faculty, and staff first as a pilot to build the case for FND and further explicated customers’, volunteers’, and leads’ experiences with FND, identifying potential pathways from food literacy to citizenship. Ten returning customers, eight recurring nutrition student volunteers, and three graduate student leads participated in interviews that were analyzed for themes and subthemes. The findings show a progression in themes. Customers’ experiences highlight FND’s fresh, flavorful food, smiling and supportive staff, and personal transformation. Volunteers’ themes identified greater awareness of new foods and plant-based eating, acquiring new knowledge and skills in commercial kitchens, and deepening their connection to food, each other, and to where food comes from. Leads’ themes show opportunities to gain managerial skills, a deeper understanding of food and skills from being immersed in value-based food systems, and confidence in peer teaching. Experiencing and becoming part of the food value chain through FND built food literacy, shifted values, and transformed students into food citizens.","Meyer, Nanna; Kluge, Mary Ann; Svette, Sean; Shrader, Alyssa; Vanderwoude, Andrea; Frieler, Bethany",Int J Environ Res Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7827084/,438
15221,The cancer metabolic reprogramming and immune response,2021-02-05,"The constant progress in novel nanomaterials synthesis has contributed to the rapid development of nonenzymatic glucose sensors. For working electrodes preparation, drop casting proved to be the most convenient and thus most widely applied method. However, appropriate interpretation of obtained electrochemical signal requires in-depth knowledge of limitations related to this technique. In this study, we prepared solutions based on commonly reported polymers for nanostructures immobilization and investigated their influence on copper sulfides distribution on the electrode. Characterization of suspensions properties and behavior of particles during droplet drying revealed that nonionic polyvinylpyrrolidone (PVP) was favorable for electrodes modification with copper sulfides in comparison with Nafion and chitosan. It ensured homogeneity of the suspension as well as the uniform coverage of the electrode surface with particles, what resulted in increased active surface area and, therefore, higher signal from glucose addition. On the other hand, when cationic chitosan was used as a binder, suspensions were agglomerated and, within dry deposits, a coffee-ring effect was observed. Appropriate adjustment of material and polymer interactions led to enhanced electrode electrochemical performance.","Mazurków, Julia; Kusior, Anna; Radecka, Marta",Sensors (Basel),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7865286/,438
20153,"Proceedings of ‘FETP-ICON 2020’ Conference: Chennai, India. 3-5 March 2020",2021-08-19,"OBJECTIVES: Identifying whether the demand for medical services is catered to is an important issue. Given that depression is a major contributor to the overall global burden of disease, it could affect the use of healthcare. This study aims to examine the association between the severity of new-onset depression and unmet healthcare needs among South Korean adults. METHODS: Data from 15,588 participants, derived from the 2014, 2016, and 2018 Korean National Health and Nutrition Examination Survey, were examined. Only individuals who were not diagnosed with depression was included to exclude those who visited hospitals to treat depression or were experiencing unmet healthcare needs due to depression. Depression was measured using the Patient Health Questionnaire-9 and unmet healthcare needs acted as the dependent variable. A multiple/multinomial logistic regression analysis was built to analyze the association between the variables. RESULTS: Individuals with severe depression had a higher risk of having unmet healthcare needs compared to those without (men: adjusted OR = 2.05, 95% CI = 1.40–3.00; women: adjusted OR = 2.20, 95% CI = 1.72–2.82). White-collar men with severe depression also had a higher risk of having unmet healthcare needs (adjusted OR = 9.72, 95% CI = 4.73–20.00). Individuals with severe depression had a higher risk of having unmet healthcare needs due to economic hardship than those without depression (men: adjusted OR = 3.01, 95% CI = 1.76–5.14, women: adjusted OR = 2.93, 95% CI = 1.96–4.38). CONCLUSIONS: This study identified a significant relationship between the severity of new-onset depression and the risk of having unmet healthcare needs among South Korean adults. Our study suggests that having severe depression contributed to a higher risk of unmet healthcare needs. Proper care to manage depression can be promoted through future intervention programs that alleviate the risk of having unmet healthcare needs.","Kim, Su Yeon; Jeong, Wonjeong; Park, Eun-Cheol; Park, Sohee; Jang, Sung-In",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8375986/,438
21267,Communications to the International Sarcopenia Translational Research Conference 2021,2021-09-01,Synthetic biology has brought about a conceptual shift in our ability to redesign microbial metabolic networks. Combining metabolic pathway-modularization with growth-coupled selection schemes is a powerful tool that enables deep rewiring of the cell factories’ biochemistry for rational bioproduction.,"Orsi, Enrico; Claassens, Nico J.; Nikel, Pablo I.; Lindner, Steffen N.",Nat Commun,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421431/,438
21760,skillsChain: A Decentralized Application That Uses Educational Robotics and Blockchain to Disrupt the Educational Process,2021-09-16,"Despite marriage's health benefits, all couples experience stress that can increase morbidity and mortality risks. Marital stress can alter endocrine, cardiovascular, and immune function—key pathways from troubled relationships to poor health. This review discusses how partners “get under each other's skin” to influence psychological, behavioral, and biological health. Then, I offer a comprehensive Dyadic Biobehavioral Stress Model to build on this foundational work and inspire transdisciplinary research integrating psychoneuroimmunological and relational lenses. This conceptual and empirically driven model provides promising new directions to investigate mechanisms linking individuals' relationships behaviors to their own and their partners' health, with particular emphasis on biological pathways. These mechanisms may impact each partner's physical health outcomes, such as disease development, illness severity, and accelerated biological aging. Risk and protective factors across developmental stages and diverse contexts are also discussed to help explain how, and under what conditions, partners influence each other's health. Research applying this model can push the boundaries of our current understanding on dyadic stress its far-reaching health effects on self-report and biological markers across the lifespan.","Shrout, M. Rosie",Brain Behav Immun Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8474672/,438
23545,Neutrophil Activation in Infants Hospitalized With Severe Respiratory Viral Infection,2016-10-25,,"Dybas, Cheryl Lyn",Bioscience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7109812/,438
