,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
4017,4017,4017,"Improving adherence to lung cancer guidelines: a quality improvement project that uses chart review, audit and feedback approach",18.331886,6.635072,2019-08-26,"INTRODUCTION: The implementation of evidence-based clinical practice guidelines is one of the most effective interventions for improving quality of care. A gap between guidelines and clinical practice often exists, which may result in patients not receiving appropriate care. This project aimed at improving adherence to lung cancer guidelines at our institution. METHOD: The records of patients with lung cancer were evaluated for adherence to guidelines by using an auditing tool that was developed to capture pertinent information. The study team collected data about the following variables: compliance with documentation of pathological diagnosis, documentation of disease stage prior to treatment initiation, presentation at thoracic tumour board within 30 days of diagnosis, management course, and management of end of life in terms of early ‘no code’ initiation, stopping chemotherapy and referral to palliative care prior to 2 weeks of death. Annual audits were performed from 2012 to 2015. Education and discussion with team members to address the deviations were the main interventions to improve adherence. RESULTS: The baseline measurements were taken in 2012 (49 patients). Histological subtype identification improved from 94% to 100%. Presentation of new cases at the tumour board improved from 35% to 82%. Testing for epidermal growth factor receptor mutation for non-squamous cell lung cancer improved from 77% to 100%. The staging was documented in 100% of the cases. CONCLUSION: Running audits to monitor adherence to guidelines and discussions with the team have a positive effect on providing consistent evidence-based care for patients with lung cancer.","Jazieh, Abdulrahman; Alkaiyat, Mohammad Omar; Ali, Yosra; Hashim, Mohamed Ahmed; Abdelhafiz, Nafisa; Al Olayan, Ashwaq",BMJ Open Qual,431,1
4255,4255,4255,Gastrointestinal bleeding is associated with renal prognosis in adult patients with IgA vasculitis with nephritis,18.38949,6.4994326,2019-10-15,"BACKGROUND: Although the prediction of renal prognosis in patients with IgA vasculitis with nephritis (IgAVN) is important, the association between gastrointestinal bleeding (GIB) and its renal prognosis is unknown. This study investigated the effect of GIB on the progression to end‐stage kidney disease (ESKD) in patients with IgAVN. METHODS: We compared the clinicopathological findings at diagnosis, therapy, and clinical outcomes between 10 patients with GIB and 20 patients without GIB in 30 patients with IgAVN aged ≥18 years at the renal biopsy. The primary outcome was the incidence of ESKD. Secondary outcomes included clinical remission and all‐cause mortality. The outcomes and factors affecting the progression to ESKD were evaluated using the Kaplan‐Meier method with log‐rank test and Cox proportional hazards models. RESULTS: End‐stage kidney disease, clinical remission, and deaths from any related cause occurred in 6, 17, and 2 patients, respectively. In Kaplan‐Meier analyses, the GIB group showed a higher incidence of ESKD (50% vs 5%, P = .003) and a lower incidence of clinical remission (20% vs 75%, P = .003). Although the numbers were not statistically significant, this group tended to have a greater number of deaths than the non‐GIB group (7% vs 0%, P = .07). In a multivariable Cox model adjusted for hypertension and urinary proteinuria, GIB could not demonstrate a significant association with ESKD (hazard ratio, 4.51; 95% confidence interval, 0.39‐52.7; P = .23). CONCLUSION: IgAVN with GIB has worse renal outcome, but GIB does not have a statistically significant association with progression to ESKD.","Shimamura, Yoshinosuke; Maeda, Takuto; Nishizawa, Keitaro; Ogawa, Yayoi; Takizawa, Hideki",J Gen Fam Med,431,22
5864,5864,5864,Acute respiratory failure I. Morophology and pathophysiology,18.762527,11.459129,1983,"Blood filters have been available since the 1930s. In this review we evaluate the role of microaggregate filters (MF) in certain transfusion complications, namely non-haemolytic febrile transfusion reactions (NHFTR), pulmonary injury, thrombocytopenia, fibronectin depletion and histamine release. We review the latest generation of leucocyte depleting filters and discuss their role in preventing alloimmunisation, immunosuppression and CMV transmission. Finally, we provide a rationale for the role of blood microfiltration in the present day practice of intensive care medicine.","Kapadia, F.; Valentine, S.; Smith, G.",Intensive Care Med,431,12
6920,6920,6920,Pandemic H1N1 (2009) and renal failure: the experience of the Irish national tertiary referral centre,18.713766,6.543371,2010-10-20,"Paraneoplastic cerebellar degeneration is an uncommon autoimmune disorder characterized clinically by progressive, ultimately incapacitating ataxia and pathologically by destruction of cerebellar Purkinje cells, with variable loss of other cell populations. The disorder is most commonly associated with gynecological and breast carcinomas, small cell carcinoma of the lung, and Hodgkin’s disease and in most cases comes on prior to identification of the underlying neoplasm. The hallmark of paraneoplastic cerebellar degeneration is the presence of an immune response reactive with intracellular proteins of Purkinje or other neurons or, less commonly, against neuronal surface antigens. Evidence-based treatment strategies for paraneoplastic cerebellar degeneration do not exist; and approaches to therapy are thus speculative. Diagnosis and treatment of the underlying neoplasm is critical, and characterization of the antibody response involved may assist in tumor diagnosis. Most investigators have initiated treatment with corticosteroids, plasma exchange, or intravenous immunoglobulin G. Cyclophosphamide, tacrolimus, rituximab, or possibly mycophenolate mofetil may warrant consideration in patients who fail to stabilize or improve on less aggressive therapies. Plasma exchange has been of questionable benefit when used alone but should be considered at initiation of treatment to achieve rapid lowering of circulating paraneoplastic autoantibodies. Because the course of illness is one of relentless neuronal destruction, time is of the essence in initiating treatment. Likelihood of clinical improvement in patients with longstanding symptoms and extensive neuronal loss is poor.","Greenlee, John E.",Curr Treat Options Neurol,431,22
10403,10403,10403,"Seasonality and prevalence of rotavirus in Al-Ain, United Arab Emirates",18.770658,6.7004375,2002-11-05,"Reovirus type 1, strain Lang, and type 3, strain Dearing, induced site-specific intestinal lesions in the adult mouse after intravenous inoculation. Reovirus type 1 caused inflammation and epithelial changes such as loss of nuclear polarity, villus blunting and crypt hyperplasia restricted to the ileum. In contrast, reovirus type 3 induced duodenitis, jejunitis, and ulcerative colitis. In the duodenum and jejunum, the epithelial cells appeared normal, but hemorrhage and inflammation in the lamina propria was present. In the colon, superficial ulceration, crypt abscesses, and intraluminal hemorrhage was observed. Segregation analysis using reassorant clones derived from reoviruses 1 and 3, suggested the viral hemagglutinin, encoded by genome segment S1, to be the major viral determinant of site specific intestinal disease following intravenous inoculation.","Rubin, Donald H.; Eaton, Martha A.; Anderson, Arthur O.",Microb Pathog,431,1
10650,10650,10650,Economic Evaluation: Onsite HSV PCR Capabilities for Pediatric Care,18.415392,6.426008,2020-03-10,"INTRODUCTION: The dissemination of quality improvement (QI) interventions to a broader range of healthcare settings requires a proactive assessment of local work systems and processes. The objective of this study was to examine the feasibility of using a survey-based work system assessment (WSA) tool to facilitate the dissemination of a program for optimizing blood culture (BC) use. METHODS: Informed by findings from an onsite, interview-based WSA at 2 hospitals, a 50-item WSA survey was devised and administrated to 15 hospitals participating in a QI collaborative. WSA survey data were summarized, shared, and discussed with individual hospitals to inform the adaptation and implementation of the BC program. Physician champions leading the local QI team assessed the use of the WSA survey by completing an 8-item survey. RESULTS: A total of 347 clinicians completed the WSA survey, and physician champions at 12 hospitals evaluated the use of the WSA survey. Both the WSA survey data and the evaluation of the WSA survey showed that the survey-based WSA tool could help participating hospitals understand their current BC ordering practices and identify potential barriers to implementing the program from the perspectives of different clinicians. CONCLUSIONS: We demonstrated how a survey-based tool could be used to facilitate WSA in the dissemination of a program for improving BC use to a multisite collaborative. A survey-based WSA tool can be used to facilitate future large-scale intervention dissemination efforts.","Xie, Anping; Koontz, Danielle W.; Voskertchian, Annie; Fackler, James C.; Milstone, Aaron M.; Woods-Hill, Charlotte Z.",Pediatr Qual Saf,431,12
11232,11232,11232,Exploring oncology nurses’ perception of the consequences of clinical empathy in patients and nurses: a qualitative study,18.488697,6.6126776,2019-11-28,"Transgender women are at higher risk of HIV infection, however, there is a lack of information about HIV infection and related factors among transgender women in Vietnam. From February 2018 to June 2018, 456 transgender women were recruited in the study using Respondent-Driven Sampling technique. Participants completed the computer-based questionnaire and were tested for HIV serostatus. Multivariable logistic regression was used to identify factors related to HIV infection. The prevalence of HIV infection was 77 (16.5%), of which 19 (24.7%) were not aware of their HIV-positive status prior to the study. Factors associated with HIV infection included popper use (aOR 2.01, p = 0.044) and having regular male partner(s) (aOR 0.42, p = 0.006). More efforts are needed to reduce the high prevalence of HIV infection, such as expanding the reach of HIV screening and prevention programs to the transgender women population, particularly for substance users. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s10461-020-02867-5) contains supplementary material, which is available to authorized users.","Vi, Vu Thi Tuong; Long, Khuong Quynh; Hong, Le Huynh Thi Cam; Anh, Hoang Thi Ngoc; Ngoc, Nguyen Viet; Tam, Vo Van; Lai, Nguyen Ly; Hanh, Hoang Hong; Phuong, Tran Van Anh; Trang, Nguyen Nguyen Nhu; Dung, Do Van",AIDS Behav,431,12
11539,11539,11539,The role of physical exercise and rehabilitation in delirium,18.640232,6.5240674,2020-02-17,"BACKGROUND AND OBJECTIVE: Early management of traumatic brain injury (TBI) is essential. We aimed to evaluate the efficacy of vitamin D over early clinical outcome and serum cytokine levels in patients with moderate to severe brain injury. METHODS: Thirty-five patients with moderate to severe traumatic brain injury who were admitted to the ICU unit were recruited into the study. Subjects were randomly allocated to a treatment regimen comprising either a one-time oral dose of 120,000 IU (two tablets of 60,000 IU each) of vitamin D (n = 20) or 8 mg of saccharide (two tablets of 4 g each) as placebo (n = 15). The main parameters evaluated included duration of mechanical ventilation and ICU stay, Glasgow Coma Scale (GCS) and cytokine levels (interleukin (IL)-6, tumour necrosis factor (TNF)-α, interferon (IFN)-γ, IL-2). RESULTS: The results indicated an improvement in the level of consciousness after 7 days in the vitamin D-treated group compared with placebo. An elevation in GCS score by 3.86 units in the vitamin D-treated group with a 0.19-unit descent in the control group was recorded. Duration of mechanical ventilation was reduced in the vitamin D-treated group compared with the control group (4.7 days vs. 8.2 days, p value 0.0001). A noticeable reduction was recorded in inflammatory biomarkers (cytokines) in the vitamin D-treated group (IL-6 p = 0.08, TNF-α p = 0.02, IL-2 p = 0.36) with notable elevation in IFN-γ (p = 0.65) compared to the control group. CONCLUSION: In the acute phase of moderate to severe traumatic brain injury, vitamin D supplementation plays a vital role and has a favourable effect on the consciousness level of patients. Clinical trial Registry (CTRI) No. CTRI/2019/05/019259.","Sharma, Swapnil; Kumar, Ashok; Choudhary, Ajay; Sharma, Shallu; Khurana, Lipika; Sharma, Neera; Kumar, Vijender; Bisht, Akansha",Clin Drug Investig,431,22
11759,11759,11759,The role of diagnostic laparoscopy for trauma at a high-volume level one center,18.285593,6.533176,2020-06-04,,"Camden, Vera J.; Molloy, Eleanor J.; Bearer, Cynthia F.",Pediatr Res,431,1
13343,13343,13343,COVID-19 virus case fatality rate: how to avoid errors in calculation of data during the outbreak?,18.354504,6.2975736,2020-05-11,"Phylogenetic analysis based on alignment method meets huge challenges when dealing with whole-genome sequences, for example, recombination, shuffling, and rearrangement of sequences. Thus, various alignment-free methods for phylogeny construction have been proposed. However, most of these methods have not been implemented as tools or web servers. Researchers cannot use these methods easily with their data sets. To facilitate the usage of various alignment-free methods, we implemented most of the popular alignment-free methods and constructed a user-friendly web server for alignment-free genome phylogeny (AGP). AGP integrated the phylogenetic tree construction, visualization, and comparison functions together. Both AGP and all source code of the methods are available at http://www.herbbol.org:8000/agp (last accessed February 26, 2013). AGP will facilitate research in the field of whole-genome phylogeny and comparison.","Cheng, Jinkui; Cao, Fuliang; Liu, Zhihua",Mol Biol Evol,431,16
