,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
502,502,502,"Ketamine inhibits tumor necrosis factor secretion by RAW264.7 murine macrophages stimulated with antibiotic-exposed strains of community-associated, methicillin-resistant Staphylococcus aureus",13.394226,9.406643,2011-01-25,"BACKGROUND: Infections caused by community-associated strains of methicillin-resistant Staphylococcus aureus (CA-MRSA) are associated with a marked and prolonged host inflammatory response. In a sepsis simulation model, we tested whether the anesthetic ketamine inhibits the macrophage TNF response to antibiotic-exposed CA-MRSA bacteria via its antagonism of N-methyl-D-aspartate (NMDA) receptors. RAW264.7 cells were stimulated for 18 hrs with 10(5 )to 10(7 )CFU/mL inocula of either of two prototypical CA-MRSA isolates, USA300 strain LAC and USA400 strain MW2, in the presence of either vancomycin or daptomycin. One hour before bacterial stimulation, ketamine was added with or without MK-801 (dizocilpine, a chemically unrelated non-competitive NMDA receptor antagonist), APV (D-2-amino-5-phosphono-valerate, a competitive NMDA receptor antagonist), NMDA, or combinations of these agents. Supernatants were collected and assayed for TNF concentration by ELISA. RESULTS: RAW264.7 cells exposed to either LAC or MW2 in the presence of daptomycin secreted less TNF than in the presence of vancomycin. The addition of ketamine inhibited macrophage TNF secretion after stimulation with either of the CA-MRSA isolates (LAC, MW2) in the presence of either antibiotic. The NMDA inhibitors, MK-801 and APV, also suppressed macrophage TNF secretion after stimulation with either of the antibiotic-exposed CA-MRSA isolates, and the effect was not additive or synergistic with ketamine. The addition of NMDA substrate augmented TNF secretion in response to the CA-MRSA bacteria, and the addition of APV suppressed the effect of NMDA in a dose-dependent fashion. CONCLUSIONS: Ketamine inhibits TNF secretion by MRSA-stimulated RAW264.7 macrophages and the mechanism likely involves NMDA receptor antagonism. These findings may have therapeutic significance in MRSA sepsis.","Spentzas, Thomas; Shapley, Rebekah KH; Aguirre, Carlos Acuna; Meals, Elizabeth; Lazar, Lauren; Rayburn, Mark S; Walker, Brett S; English, B Keith",BMC Immunol,200,17
584,584,584,Human Bocavirus in Patients with Respiratory Tract Infection,13.249799,9.451589,2011-06-28,"BACKGROUND: Human bocavirus (HBoV) is a newly identified viral pathogen, and its clinical epidemiology and significance in respiratory infections have not yet been completely elucidated. We investigated the prevalence of HBoV infection and the association between viral (HBoV) load and clinical features of the infection in patients of all age-groups. METHODS: Nasopharyngeal aspirates from patients with symptoms of respiratory infection were tested for presence of HBoV by using real-time polymerase chain reaction. HBoV-positive patients were categorized into low- and high-viral-load groups using 1.0×10(6) copies/mL as the threshold value of viral load. RESULTS: Detection rate of HBoV was 4.8% (N=93) in a total of 1,926 samples with peak incidence of infection being observed in patients aged 6-12 months. HBoV infection was more frequently observed in young children, especially, in children aged less than 5 yr, and the HBoV load decreased with increase in age. HBoV was codetected with other respiratory viruses in 17 (18.3%) of the 93 HBoV-positive patients and 15 patients (88.2%) belonged to the low-viral-load group. Patients infected with HBoV alone showed a higher viral load than those patients in whom HBoV was codetected with other respiratory viruses (median load, 3.78×10(5) copies/mL vs. 1.94×10(4) copies/mL, P=0.014). Higher pulse rate (P=0.007) and respiratory rate (P=0.021) were observed in patients with a high-viral-load. CONCLUSIONS: Our results suggest that HBoV may be the causative agent of respiratory infection in the high-viral-load group.","Kim, Jang Su; Lim, Chae Seung; Kim, Young Kee; Lee, Kap No; Lee, Chang Kyu",Korean J Lab Med,200,11
742,742,742,Molecular Mimicry as a Mechanism of Autoimmune Disease,13.365583,9.53013,2011-11-19,"A variety of mechanisms have been suggested as the means by which infections can initiate and/or exacerbate autoimmune diseases. One mechanism is molecular mimicry, where a foreign antigen shares sequence or structural similarities with self-antigens. Molecular mimicry has typically been characterized on an antibody or T cell level. However, structural relatedness between pathogen and self does not account for T cell activation in a number of autoimmune diseases. A proposed mechanism that could have been misinterpreted for molecular mimicry is the expression of dual T cell receptors (TCR) on a single T cell. These T cells have dual reactivity to both foreign and self-antigens leaving the host vulnerable to foreign insults capable of triggering an autoimmune response. In this review, we briefly discuss what is known about molecular mimicry followed by a discussion of the current understanding of dual TCRs. Finally, we discuss three mechanisms, including molecular mimicry, dual TCRs, and chimeric TCRs, by which dual reactivity of the T cell may play a role in autoimmune diseases.","Cusick, Matthew F.; Libbey, Jane E.; Fujinami, Robert S.",Clin Rev Allergy Immunol,200,17
909,909,909,Association of Fcγ Receptor IIB Polymorphism with Cryptococcal Meningitis in HIV-Uninfected Chinese Patients,13.177246,9.58334,2012-08-03,"BACKGROUND: As important regulators of the immune system, the human Fcγ receptors (FcγRs) have been demonstrated to play important roles in the pathogenesis of various infectious diseases. The aim of the present study was to identify the association between FCGR polymorphisms and cryptococcal meningitis. METHODOLOGY/PRINCIPAL FINDINGS: In this case control genetic association study, we genotyped four functional polymorphisms in low-affinity FcγRs, including FCGR2A 131H/R, FCGR3A 158F/V, FCGR3B NA1/NA2, and FCGR2B 232I/T, in 117 patients with cryptococcal meningitis and 190 healthy controls by multiplex SNaPshot technology. Among the 117 patients with cryptococcal meningitis, 59 had predisposing factors. In patients with cryptococcal meningitis, the FCGR2B 232I/I genotype was over-presented (OR = 1.652, 95% CI [1.02–2.67]; P = 0.039) and the FCGR2B 232I/T genotype was under-presented (OR = 0.542, 95% CI [0.33–0.90]; P = 0.016) in comparison with control group. In cryptococcal meningitis patients without predisposing factors, FCGR2B 232I/I genotype was also more frequently detected (OR = 1.958, 95% CI [1.05–3.66]; P = 0.033), and the FCGR2B 232I/T genotype was also less frequently detected (OR = 0.467, 95% CI [0.24–0.91]; P = 0.023) than in controls. No significant difference was found among FCGR2A 131H/R, FCGR3A 158F/V, and FCGR3B NA1/NA2 genotype frequencies between patients and controls. CONCLUSION/SIGNIFICANCE: We found for the first time associations between cryptococcal meningitis and FCGR2B 232I/T genotypes, which suggested that FcγRIIB might play an important role in the central nervous system infection by Cryptococcus in HIV-uninfected individuals.","Hu, Xiu-Ping; Wu, Ji-Qin; Zhu, Li-Ping; Wang, Xuan; Xu, Bin; Wang, Rui-Ying; Ou, Xue-Ting; Weng, Xin-Hua",PLoS One,200,1
1446,1446,1446,Parainfluenza Virus Lower Respiratory Tract Disease After Hematopoietic Cell Transplant: Viral Detection in the Lung Predicts Outcome,13.093601,9.335155,2014-03-05,"Background. Parainfluenza virus (PIV) commonly infects patients following hematopoietic cell transplantation (HCT), frequently causing lower respiratory tract disease (LRTD). The definition of LRTD significantly differs among studies evaluating the impact of PIV after HCT. Methods. We retrospectively evaluated 544 HCT recipients with laboratory-confirmed PIV and classified LRTD into 3 groups: possible (PIV detection in upper respiratory tract with new pulmonary infiltrates with/without LRTD symptoms), probable (PIV detection in lung with LRTD symptoms without new pulmonary infiltrates), and proven (PIV detection in lung with new pulmonary infiltrates with/without LRTD symptoms). Results. Probabilities of 90-day survival after LRTD were 87%, 58%, and 45% in possible, probable, and proven cases, respectively. Patients with probable and proven LRTD had significantly worse survival than those with upper respiratory tract infection (probable: hazard ratio [HR], 5.87 [P < .001]; proven: HR, 9.23 [P < .001]), whereas possible LRTD did not (HR, 1.49 [P = .27]). Among proven/probable cases, oxygen requirement at diagnosis, low monocyte counts, and high-dose steroid use (>2 mg/kg/day) were associated with high mortality in multivariable analysis. Conclusions. PIV LRTD with viral detection in lungs (proven/probable LRTD) was associated with worse outcomes than was PIV LRTD with viral detection in upper respiratory samples alone (possible LRTD). This new classification should impact clinical trial design and permit comparability of results among centers.","Seo, Sachiko; Xie, Hu; Campbell, Angela P.; Kuypers, Jane M.; Leisenring, Wendy M.; Englund, Janet A.; Boeckh, Michael",Clinical Infectious Diseases,200,28
1629,1629,1629,Bone Marrow Dendritic Cells from Mice with an Altered Microbiota Provide Interleukin 17A-Dependent Protection against Entamoeba histolytica Colitis,13.215936,9.79091,2014-11-04,"There is an emerging paradigm that the human microbiome is central to many aspects of health and may have a role in preventing enteric infection. Entamoeba histolytica is a major cause of amebic diarrhea in developing countries. It colonizes the colon lumen in close proximity to the gut microbiota. Interestingly, not all individuals are equally susceptible to E. histolytica infection. Therefore, as the microbiota is highly variable within individuals, we sought to determine if a component of the microbiota could regulate susceptibility to infection. In studies utilizing a murine model, we demonstrated that colonization of the gut with the commensal Clostridia-related bacteria known as segmented filamentous bacteria (SFB) is protective during E. histolytica infection. SFB colonization in this model was associated with elevated cecal levels of interleukin 17A (IL-17A), dendritic cells, and neutrophils. Bone marrow-derived dendritic cells (BMDCs) from SFB-colonized mice had higher levels of IL-23 production in response to stimulation with trophozoites. Adoptive transfer of BMDCs from an SFB(+) to an SFB(−) mouse was sufficient to provide protection against E. histolytica. IL-17A induction during BMDC transfer was necessary for this protection. This work demonstrates that intestinal colonization with a specific commensal bacterium can provide protection during amebiasis in a murine model. Most importantly, this work demonstrates that the microbiome can mediate protection against an enteric infection via extraintestinal effects on bone marrow-derived dendritic cells.","Burgess, Stacey L.; Buonomo, Erica; Carey, Maureen; Cowardin, Carrie; Naylor, Caitlin; Noor, Zannatun; Wills-Karp, Marsha; Petri, William A.",mBio,200,1
1739,1739,1739,Prevalence and Correlation of Infectious Agents in Hospitalized Children with Acute Respiratory Tract Infections in Central China,13.252434,9.788207,2015-03-09,"Acute respiratory tract infections (ARTIs) are associated with significant morbidity and mortality worldwide, especially in children under the age of 5 years. Almost 2 million children die from ARTIs each year, and most of them are from developing countries. The prevalence and correlation of pathogens in ARTIs are poorly understood, but are critical for improving case prevention, treatment, and management. In this study, we investigated the prevalence and correlation of infectious agents in children with ARTIs. A total of 39,756 children with one or more symptoms, including fever, cough, sore throat, tonsillitis, pharyngitis, herpangina, pneumonia, and bronchiolitis, were enrolled in the study. All patients were hospitalized in Wuhan Children’s Hospital between October 1, 2010 and September 30, 2012, and were evaluated for infectious agents. Pathogens, including Mycoplasma pneumoniae, influenza A virus, influenza B virus, adenoviruses, respiratory syncytial virus, parainfluenza virus, Legionella pneumophila, Chlamydophila pneumoniae, and Coxiella burnetii, were screened simultaneously in patient blood samples using anti-pathogen IgM tests. Regression analysis was used to reveal correlations among the pathogens. Our results showed that one or more pathogens were identified in 10,206 patients, and that Mycoplasma pneumoniae, adenoviruses, and influenza B virus were the leading infectious agents. Mixed-infections of pathogens were detected in 2,391 cases, with Mycoplasma pneumoniae as the most frequent pathogen. The most common agents in the co-infections were Mycoplasma pneumoniae and influenza B virus. Regression analysis revealed a linear correlation between the proportion of mixed infections and the incidence of multi-pathogen infections. The prevalence of infectious agents in children with ARTIs was determined. Equations were established to estimate multiple infections by single-pathogen detection. This revealed a linear correlation for pathogens in children with ARTIs. This study provides useful information for improving case prevention and management.","Liu, Jia; Ai, Hongwu; Xiong, Ying; Li, Fu; Wen, Zhou; Liu, Weiyong; Li, Tongya; Qin, Kai; Wu, Jianguo; Liu, Yingle",PLoS One,200,1
2170,2170,2170,Determinants and Drivers of Infectious Disease Threat Events in Europe,13.207908,9.645757,2016-04-11,"Infectious disease threat events (IDTEs) are increasing in frequency worldwide. We analyzed underlying drivers of 116 IDTEs detected in Europe during 2008–2013 by epidemic intelligence at the European Centre of Disease Prevention and Control. Seventeen drivers were identified and categorized into 3 groups: globalization and environment, sociodemographic, and public health systems. A combination of >2 drivers was responsible for most IDTEs. The driver category globalization and environment contributed to 61% of individual IDTEs, and the top 5 individual drivers of all IDTEs were travel and tourism, food and water quality, natural environment, global trade, and climate. Hierarchical cluster analysis of all drivers identified travel and tourism as a distinctly separate driver. Monitoring and modeling such disease drivers can help anticipate future IDTEs and strengthen control measures. More important, intervening directly on these underlying drivers can diminish the likelihood of the occurrence of an IDTE and reduce the associated human and economic costs.","Semenza, Jan C.; Lindgren, Elisabet; Balkanyi, Laszlo; Espinosa, Laura; Almqvist, My S.; Penttinen, Pasi; Rocklöv, Joacim",Emerg Infect Dis,200,3
2360,2360,2360,"AAV8-Mediated Angiotensin-Converting Enzyme 2 Gene Delivery Prevents Experimental Autoimmune Uveitis by Regulating MAPK, NF-κB and STAT3 Pathways",13.072861,9.461067,2016-08-25,"Renin angiotensin system (RAS) is a key hormonal system which regulates the cardiovascular function and is implicated in several autoimmune diseases. With the discovery of the angiotensin-converting enzyme 2 (ACE2), a protective axis of RAS namely ACE2/Ang-(1–7)/Mas that counteracts the deleterious ACE/AngII/AT1R axis has been established. This axis is emerging as a novel target to attenuate ocular inflammation. However, the underlying molecular mechanisms remain unclear. We investigated the hypothesis that enhancing the activity of the protective axis of RAS by subretinal delivery of an AAV8 (Y733F)-ACE2 vector would protect against the ocular inflammation in experimental autoimmune uveitis (EAU) mice through regulating the local immune responses. Our studies demonstrated that increased ACE2 expression exerts protective effects on inflammation in EAU mouse by modulating ocular immune responses, including the differentiation of Th1/Th17 cells and the polarization of M1/M2 macrophages; whereas the systemic immune responses appeared not affected. These effects were mediated by activating the Ang-(1–7)/Mas and inhibiting the MAPK, NF-κB and STAT3 signaling pathways. This proof-of-concept study suggests that activation of ocular ACE2/Ang-(1–7)/Mas axis with AAV gene transfer modulates local immune responses and may be a promising, long-lasting therapeutic strategy for refractory and recurrent uveitis, as well as other inflammatory eye diseases.","Qiu, Yiguo; Tao, Lifei; Zheng, Shijie; Lin, Ru; Fu, Xinyu; Chen, Zihe; Lei, Chunyan; Wang, Jiaming; Li, Hongwei; Li, Qiuhong; Lei, Bo",Sci Rep,200,1
2367,2367,2367,Detection of Common Respiratory Viruses and Mycoplasma pneumoniae in Patient-Occupied Rooms in Pediatric Wards,13.283252,9.483651,2016-04-08,"Few studies have assessed viral contamination in the rooms of hospital wards. This cross-sectional study evaluated the air and objects in patient-occupied rooms in pediatric wards for the presence of common respiratory viruses and Mycoplasma pneumoniae. Air samplers were placed at a short (60–80 cm) and long (320 cm) distance from the head of the beds of 58 pediatric patients, who were subsequently confirmed to be infected with enterovirus (n = 17), respiratory syncytial virus (RSV) (n = 13), influenza A virus (n = 13), adenovirus (n = 9), or M pneumoniae (n = 6). Swab samples were collected from the surfaces of 5 different types of objects in the patients’ rooms. All air and swab samples were analyzed via real-time quantitative polymerase chain reaction assay for the presence of the above pathogens. All pathogens except enterovirus were detected in the air, on the objects, or in both locations in the patients’ rooms. The detection rates of influenza A virus, adenovirus, and M pneumoniae for the long distance air sampling were 15%, 67%, and 17%, respectively. Both adenovirus and M pneumoniae were detected at very high rates, with high concentrations, on all sampled objects. The respiratory pathogens RSV, influenza A virus, adenovirus, and M pneumoniae were detected in the air and/or on the objects in the pediatric ward rooms. Appropriate infection control measures should be strictly implemented when caring for such patients.","Wan, Gwo-Hwa; Huang, Chung-Guei; Chung, Fen-Fang; Lin, Tzou-Yien; Tsao, Kuo-Chien; Huang, Yhu-Chering",Medicine (Baltimore),200,19
