,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
30638,30638,30638,3D printed parts: calling all dentists and technicians,14.820225,1.27758,2020-04-17,,"Reimer, JM",Aust Vet J,953,1
89261,89261,89261,The clinical characteristics of Mycoplasma pneumoniae pneumonia and its relationship between hypokalemia in west China.,15.063275,10.114143,2021-02-01,,"Renshaw, James; Caulkin, Ruth; Cox, Sarah; Dave, Dijay; McAleny, Lisa",Clinical medicine,953,16
208106,208106,208106,"Trophic opportunism of Geophagus brasiliensis (Quoy and Gaimard, 1824) (Osteichthyes, Cichlidae) in Capivari Reservoir, state of Paraná, Brazil - DOI: 10.4025/actascibiolsci.v26i1.1657/ Oportunismo trófico de Geophagus brasiliensis (Quoy & Gaimard, 1824) (Osteichthyes, Cichlidae) no reservatório de Capivari, Estado do Paraná, Brasil - DOI: 10.4025/actascibiolsci.v26i1.1657",14.88931,-2.2853377,2004,"On December 31, 2019, the World Health Organization was informed of a cluster of cases of pneumonia of unknown cause detected in Wuhan City, Hubei Province, China. The pneumonia was caused by a virus called SARS-Cov-2 (severe acute respiratory syndrome coronavirus 2), which was later named coronavirus infectious disease 2019 (COVID-19). The symptoms most commonly reported by patients affected by COVID-19 include fever, dry cough, and shortness of breath. In this report, we present a case of a 57-year-old woman who presented to the clinic's infectious department with swelling, pain, warmth, and redness in the left leg who was treated with therapeutic heparin. There were no typical and distinguished symptoms of COVID-19, and she had no risk factor for deep vein thrombosis. Then chest X-ray revealed bilateral patchy ground-glass opacity, and computed tomography angiography was performed to rule out pulmonary thromboembolism, which showed no evidence of thrombosis. Left lower limb venous color Doppler ultrasound revealed dilatation and thrombosis in the external iliac and left iliac veins up to the level of the bifurcation of the common iliac veins, as well as thrombosis to the superficial and small saphenous veins. Because of ground-glass opacity and lymphopenia, nasal swabs were used for sampling, and SARS-CoV-2 nucleic acid was detected by reverse transcription polymerase chain reaction (RT-PCR). This case aims to arouse the medical staff's awareness of deep vein thrombosis as a clinical symptom of COVID-19 even if the patient has no typical symptoms of COVID-19.","Davoodi, Lotfollah; Jafarpour, Hamed; Taghavi, Morteza; Razavi, Alireza",J Investig Med High Impact Case Rep,953,16
215981,215981,215981,"Ecological aspects of the Procamallanus (Spirocamallanus) pintoi parasite of Corydoras paleatus (Jenyns, 1842) (Siluriformes: Callichthyidae) in reservoirs of the State of Paraná, Brazil - DOI: 10.4025/actascibiolsci.v27i3.1280/ Aspectos ecológicos de Procamallanus (Spirocamallanus) pintoi parasita de Corydoras paleatus (Jenyns, 1842) (Siluriformes: Callichthyidae) em reservatórios do Estado do Paraná, Brasil - DOI: 10.4025/actascibiolsci.v27i3.1280",14.862326,-2.2545874,2005,"OBJECTIVE: We aim to evaluate the prevalence of depression and anxiety among general public and healthcare workers during COVID-19 in China and the changes of prevalence before and after the peak of the epidemic occurred. METHODS: Studies were searched from following database: PubMed, Web of Science, Cochrane Library, China National Knowledge Infrastructure (CNKI), WANGFANG DATA, from inception to 1 st May 2020. Random-effects model was applied to pool the prevalence. Comparative analysis was also applied to evaluate the changes of prevalence before and after the peak of the epidemic occurred. RESULTS: 34 articles were finally included. Prevalence of depression and anxiety was higher among healthcare worker than general public. Among general public, 26 % (95 %CI: 17 %-36 %) were suffering from depression and 22 % (95 %CI: 15 %-30 %) were having anxiety during COVID-19, while the prevalence of depression and anxiety among healthcare workers was 31 % (95 %CI: 25 %-37 %) and 40 % (95 %CI: 33 %-46 %) respectively. Comparative analysis showed healthcare workers (depression: 40 %, anxiety: 38 %) had higher percentage of having depression and anxiety than the general public (depression: 33 %, anxiety: 24 %) before the peak. Then a descended prevalence among healthcare workers (depression: 22 %, anxiety: 22 %) was detected compared with that before, while the prevalence among the general public raised (depression: 62 %, anxiety: 44 %) after the peak occurred. CONCLUSION: The COVID-19 epidemic had a potential psychiatric impact on general public and healthcare workers in China, which is more severer among healthcare workers. However, the psychiatric status of the general public trend to deteriorated, while healthcare workers trend to improve after the peak of epidemic.","Deng, Yongyan; Chen, Yifang; Zhang, Bin",Asian J Psychiatr,953,18
235287,235287,235287,"Growth of marine shrimp Farfantepenaeus subtilis (Pérez-Farfante, 1967) in tanks under different organic fertilization protocols - DOI: 10.4025/actascibiolsci.v31i3.7565/ Crescimento do camarão marinho Farfantepenaeus subtilis (Pérez-Farfante, 1967) cultivado em tanques com diferentes protocolos de fertilização orgânica - DOI: 10.4025/actascibiolsci.v31i3.7565",14.874628,-2.1627517,2009,"An evaluation of colleges and universities affiliated with the Jed Foundation (JED), a nonprofit that protects emotional health and prevents suicide in teens and young adults in colleges and universities in this country, reveals evidence of improvement across programs, policies and systems change indicators that support and protect student mental health",,Mental Health Weekly,953,16
240598,240598,240598,Intake and apparent digestibility of fibrous fractions of forage sorghum silage (Sorghum bicolor [L.] moench) in sheep - DOI: 10.4025/actascianimsci.v30i3.5716/ Consumo e digestibilidade aparente das frações fibrosas de silagem de sorgo (Sorghum bicolor [L.] Moench) por ovinos - DOI: 10.4025/actascianimsci.v30i3.5716,15.217083,-2.3640752,2008,"EU health policy is a policy forged in crisis Whilst maintaining the strict limitations on the EU’s role that are described in the treaties, crises have historically been followed by incremental but integrative policy change Given this trend, should we be expecting a radical expansion of EU health policy in the aftermath of Covid-19? And, if so, what parameters and characteristics might this new agenda have? As we enter the period in which the EU will try to elaborate its new health policy, this paper uses a Complexity perspective to assess how the emerging agenda compares to existing and historical EU action on health, the kind of decision-making that we are likely to see in the different areas of action, and the limitations of EU health policy development as it pushes into more political and complex areas of policy © 2020 Informa UK Limited, trading as Taylor & Francis Group","Brooks, E.; Geyer, R.",Journal of European Integration,953,29
240856,240856,240856,Using the same CIDR up to three times for estrus synchronization and artificial insemination in dairy goats - doi: 10.4025/actascianimsci.v33i3.10120/ Using the same CIDR up to three times for estrus synchronization and artificial insemination in dairy goats - doi: 10.4025/actascianimsci.v33i3.10120,14.899787,-2.2276404,2011,"BACKGROUND: Coronavirus has serially overtaken our metropolitan hospitals. At peak, patients with acute respiratory distress syndrome may outnumber mechanical ventilators. In our Miami Hospital System, COVID-19 cases have multiplied for 4 weeks and elective surgery has been suspended. METHODS: An Otolaryngologic Triage Committee was created to appropriately allocate resources to patients. Hospital ethicists provided support. Our tumor conference screened patients for nonsurgical options. Patients were tested twice for coronavirus before performing urgent contaminated operations. N95 masks and protective equipment were conserved when possible. Patients with low-grade cancers were advised to delay surgery, and other difficult decisions were made. RESULTS: Hundreds of surgeries were canceled. Sixty-five cases screened over 3 weeks are tabulated. Physicians and patients expressed discomfort regarding perceived deviations from standards, but risk of COVID-19 exposure tempered these discussions. CONCLUSIONS: We describe the use of actively managed surgical triage to fairly balance our patient's health with public health concerns.","Civantos, Francisco J; Leibowitz, Jason M; Arnold, David J; Stubbs, Vanessa C; Gross, Jennifer H; Thomas, Giovana R; Sargi, Zoukaa; Casiano, Roy R; Franzmann, Elizabeth J; Weed, Donald; Perez, Cesar; Samuels, Michael; Goodman, Kenneth W; Goodwin, W Jarrard",Head Neck,953,26
268548,268548,268548,Liver Transplantation in an ICU Dominated by COVID-19,15.217083,8.89472,2020,,"Hansmann, Kellia J; Kind, Amy J H",Health Aff (Millwood),953,20
286469,286469,286469,Dietary fiber levels on rabbit does performance on the first and second reproductive cycles - DOI: 10.4025/actascianimsci.v26i1.1930/ Níveis de fibra da dieta sobre o desempenho de coelhas no primeiro e segundo ciclos reprodutivos - DOI: 10.4025/actascianimsci.v26i1.1930,15.140886,-2.304245,2004,"Colorectal cancer (CRC) is one of the top three leading causes of death in both men and women However, screening can help detect and prevent CRC Multiple guidelines recommend CRC screening using stool-based screening and direct visualization via colonoscopy Anatomically, women have a longer total colonic length, especially in the transverse colon, which makes it redundant;thus it is more difficult to perform complete endoscopy in women Women also have a higher risk of developing right-sided colon cancer of the flat and depressed type, which is harder to detect than the other types Moreover, women are less likely to undergo colonoscopy due to embarrassment, especially when the procedure is performed by male gastroenterologists, and the lack of available female gastroenterologists further complicates the problem The current COVID-19 pandemic also decreases patients' willingness to undergo screening due to the fear of contracting the COVID-19 Delay in diagnosis leads to more advanced tumors upon detection and ultimately decreases the survival rate, especially in women, as they have lower 1-year survival rate when CRC is detected in its later stages than in men Innovative options for CRC screening have recently emerged, including colon capsule endoscopy, which can be performed in a clinic and may reduce the need for colonoscopy However, sex-specific CRC screening guidelines and tools are not available The objective of this review is to identify the barriers and challenges faced when performing screening colonoscopy in women, especially during the pandemic and to encourage the development of sex-specific CRC screening","Bestari, M. B.; Joewono, I. R.",Acta Medica Indonesiana,953,16
288366,288366,288366,Yeast culture or monensin in the diet of cattle and buffalos on ruminal fermentation and microbial efficiency - doi: 10.4025/actascianimsci.v33i4.11264/ Levedura ou monensina na dieta de bovinos e bubalinos sobre a fermentação ruminal e eficiência microbiana - doi: 10.4025/actascianimsci.v33i4.11264,15.108074,-2.3326573,2011,"Covid-19 has had an impact on everyone in extremely different ways;understanding this, and subsequently approaching everyone's challenges individually, is the starting point to getting your team back on track","Kemkaran-Thompson, L.",In Practice,953,29
