,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
7169,7169,7169,Folate malnutrition in tropical diarrhoeas,22.328684,7.8274546,2004-04-21,"Fowl adenovirus serotype 4 (FAdV-4) is the causative agent of hydropericardium syndrome. To clarify the effects of FAdV-4 on immune organs in birds, we conducted a detailed examination of dynamic morphology and damage mechanisms in chickens randomly divided into 4 groups (FAdV-4, vaccination, FAdV-4 plus vaccination, and control). FAdV-4 caused the depletion of lymphocytes and subsequent growth impairment in the thymus and bursa. Chickens infected with FAdV-4 and subjected to vaccination experienced greater inhibition of antibody responses to inactivated vaccines against Newcastle disease and avian influenza virus subtype H9 than uninfected and vaccinated chickens. The mechanisms underlying adenovirus-mediated lymphoid organ damage were further investigated via transferase-mediated dUTP nick-end labeling and apoptotic genes transcription analyses. Notably, lymphocytes apoptosis in lymphoid organs and expression of specific gene transcripts was significantly upregulated after infection (P < 0.05). Furthermore, increased expression of interleukin (IL)-6, IL-8, and tumor necrosis factor (TNF)-α mRNA was observed (P < 0.05), compared to the control group. Our collective findings suggested that FAdV-4 caused structural and functional damage of immune organs via apoptosis along with induction of a severe inflammatory response.","Niu, Yujuan; Sun, Qinqin; Shi, Yongyong; Ding, Yonghe; Li, Zhiqiang; Sun, Yuanchao; Li, Meihang; Liu, Sidang",Poult Sci,528,22
27589,27589,27589,Announcement,22.35289,7.853079,2004-03-23,,,Vaccine,528,22
27675,27675,27675,"Endoscopic intranasal frontal sinusotomy: Har-El G, Lucente F. Laryngoscope 105:440, 1995",22.297775,8.089589,2004-07-08,"INTRODUCTION ET OBJECTIFS: Évaluer l’efficacité de la stratégie thérapeutique dans la prise en charge de l’EABC en pratique courante. MATÉRIELS ET MÉTHODES: Cohorte prospective observationnelle auprès d’un échantillon aléatoire de médecins généralistes (MG) et pneumologues libéraux. L’efficacité était évaluée par le % de patients sans nouvelle consultation pour EABC à 3 mois. Le modèle de Cox a été utilisé pour la recherche de facteurs pronostiques. RÉSULTATS: 951 mg et 89 pneumologues ont inclus 4 994 patients. L’âge moyen était de 64,4 ans, avec 61,4 % d’hommes, 38,7 % d’anciens fumeurs, 35,7 % de fumeurs actuels. 2 ou 3 critères d’Anthonisen dont une expectoration muco-purulente étaient retrouvés chez 71,8 % des patients, 2 ou 3 critères hors expectoration mucopurulente chez 12,8 % et < 2 critères chez 15,4 %. Prescriptions : antibiothérapie (AB) à 91,9 % des patients, corticoïdes systémiques (41,5 %), mucolytiques (41,0 %) et bronchodilatateurs beta2-adrénergiques (30,7 %). L’absence d’une nouvelle consultation pour EABC à 3 mois concerne 63,8 % des patients. L’AB réduit le risque de survenue d’une nouvelle consultation (RR [IC 95 %] = 0,35 [0,13 ; 0,94]) chez les fumeurs actuels ayant au moins 2 critères dont une expectoration mucopurulente. Une corticothérapie systémique augmente le risque chez les patients ayant au moins 2 critères d’Anthonisen dont l’expectoration muco-purulente (1,16 [1,03 ; 1,30]) et chez les patients ayant deux critères d’Anthonisen hors expectoration muco-purulente ou moins de 2 critères (1,29 [1,06 ; 1,57]). CONCLUSION: Chez les fumeurs actuels ayant au moins deux critères d’Anthonisen dont l’expectoration muco-purulente, l’AB réduit de 65 % le risque de nouvelle consultation. La corticothérapie par voie générale augmente ce risque de 16 % à 29 % selon le groupe de patients.","Peyramond, D.; Demeaux, J.-L.; Housset, B.; Mayaud, C.; Pouchain, D.; Molimard, M.; Moore, N.",Med Mal Infect,528,1
50901,50901,50901,Re: COVID-19: could CT provide the best population level biomarker? Incidental COVID-19 in major trauma patients suggests higher than predicted rates of infection in London,22.719187,8.192124,2021-03-26,"Despite advances in medical knowledge, parasitic diseases remain a significant global health burden and their pharmacological treatment is often hampered by drug toxicity. Therefore, drug delivery systems may provide useful advantages when used in combination with conventional therapeutic compounds. Dendrimers are three-dimensional polymeric structures, characterized by a central core, branches and terminal functional groups. These nanostructures are known for their defined structure, great water solubility, biocompatibility and high encapsulation ability against a wide range of molecules. Furthermore, the high ratio between terminal groups and molecular volume render them a hopeful vector for drug delivery. These nanostructures offer several advantages compared to conventional drugs for the treatment of parasitic infection. Dendrimers deliver drugs to target sites with reduced dosage, solving side effects that occur with accepted marketed drugs. In recent years, extensive progress has been made towards the use of dendrimers for therapeutic, prophylactic and diagnostic purposes for the management of parasitic infections. The present review highlights the potential of several dendrimers in the management of parasitic diseases.","Folliero, Veronica; Zannella, Carla; Chianese, Annalisa; Stelitano, Debora; Ambrosino, Annalisa; De Filippis, Anna; Galdiero, Marilena; Franci, Gianluigi; Galdiero, Massimiliano",Pharmaceutics,528,16
61761,61761,61761,"Clinical characteristics, prognostic factors, and maternal and neonatal outcomes of SARS-CoV-2 infection among hospitalized pregnant women: a systematic review.",22.6235,8.02342,2020-07-24,,"Prachand, Vivek; Tseng, Jennifer; Milner, Ross; Posner, Mitchell; Matthews, Jeffrey",Journal of the American College of Surgeons,528,1
62943,62943,62943,Impact of System-Wide King LT Airway Implementation on Orotracheal Intubation.,22.536194,7.985466,2016,"Background Natural orifice transluminal endoscopic surgery (NOTES) has theoretical advantages over other approaches. Methods This was a prospective cohort study of colorectal cancers operated on by NOTES (transanally for rectal tumours, transvaginally for sigmoid tumours) between December 2013 and December 2015, with a minimum follow-up of 1 year. Eligibility criteria included ASA fitness grade I-III, BMI below 25 kg/m2 and TNM stage T3 N0 M0. Exclusion criteria included pregnancy or distant metastasis. The anastomosis was either handsewn or performed mechanically. Results Sixteen patients were operated on by a transanal and four by a transvaginal approach. There were ten men and ten women, with a mean(s.d.) age of 55·6(12·1) years. Mean BMI was 22·4(2·6) kg/m2. Four anterior, 11 low anterior and five intersphincteric resections were performed for 16 rectal and four low sigmoid tumours. The mean duration of surgery was 258(11) min. No conversion to laparotomy was needed, and there were no deaths. Five patients required additional ports, for intraoperative bleeding (1), suture of an intraoperative urethral injury with covering ileostomy (1) and difficulty in dissection (3). One patient had an anastomotic leak requiring transanal closure and ileostomy on day 7. Both ileostomies were closed after 2 months. The mean hospital stay was 6·4(1·8) days. All resections were R0. Conclusion In carefully selected patients NOTES for colorectal cancer resection was feasible and effective.","Hiep, P N; Thien, H H; Vu, P A; Thanh, P H; Xuan, N T",BJS open,528,16
63367,63367,63367,A descriptive analysis of occupational health exposures in an urban emergency medical services system: 2007-2009.,22.345833,7.803919,2011,"OBJECTIVE To evaluate the effect of the COVID-19 pandemic on anxiety and depression of women during pregnancy and perinatal period. METHODS We systematically searched online databases to identify any report on maternal depression during pregnancy or postpartum using the Edinburgh Postnatal Depression Survey (EPDS) and maternal anxiety using the State-Trait Anxiety Inventory (STAI) until 5th July 2020. The random-effects model was used to pool the effect sizes and standardized mean differences (SMDs) and the corresponding 95% confidence intervals (CIs). RESULTS Eight studies reported depressive and anxiety states of 7750 women, either pregnant or postpartum were included. The overall pooled EPDS score was higher among women during pandemic (SMD= 0.40, 95% CI: -0.05 - 0.86, p = .083) compared to previous non-pandemic times, without reaching a statistically significant difference. However, the overall pooled STAI score was significantly higher during pandemic (SMD= 0.82, 95% CI: 0.49 - 1.16, p < .001). No significant publication bias existed in selected studies (p > .05). CONCLUSION The present meta-analysis provides evidence that the COVID-19 pandemic significantly increases the risk of anxiety among women during pregnancy and perinatal period. Support measures should be considered for women during pregnancy or perinatal period to guarantee mental health for this susceptible population.","Hessami, Kamran; Romanelli, Chiara; Chiurazzi, Martina; Cozzolino, Mauro","The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians",528,31
64000,64000,64000,Global interim guidance on coronavirus disease 2019 (COVID-19) during pregnancy and puerperium from FIGO and allied partners: Information for healthcare professionals.,22.477512,8.239475,2020-04-04,"During its fourth year of existence, Cochrane Rehabilitation went on to promote evidence-informed health decision-making in rehabilitation. In 2020, the outbreak of the COVID-19 pandemic has made it necessary to alter priorities. In these challenging times, Cochrane Rehabilitation has firstly changed its internal organisation and established a new relevant project in line with pandemic needs: the REH-COVER (Rehabilitation - COVID-19 evidence-based response) action. The aim was to focus on the timely collection, review and dissemination of summarised and synthesised evidence relating to COVID-19 and rehabilitation. Cochrane Rehabilitation REH-COVER action has included in 2020 five main initiatives: 1) rapid living systematic reviews on rehabilitation and COVID-19; 2) interactive living evidence map on rehabilitation and COVID-19; 3) definition of the research topics on ""rehabilitation and COVID-19"" in collaboration with the World Health Organization (WHO) rehabilitation programme; 4) Cochrane Library special collection on Coronavirus (COVID-19) rehabilitation; and 5) collaboration with COVID-END for the topics ""rehabilitation"" and ""disability."" Furthermore, we are still carrying on five different special projects: Be4rehab; RCTRACK; definition of rehabilitation for research purposes; ebook project; and a prioritization exercise for Cochrane Reviews production. The Review Working Area continued to identify and ""tag"" the rehabilitation-relevant reviews published in the Cochrane library; the Publication Working Area went on to publish Cochrane Corners, working more closely with the Cochrane Review Groups (CRGs) and Cochrane Networks, particularly with Cochrane Musculoskeletal, Oral, Skin and Sensory Network; the Education Working Area, the most damaged in 2020, tried to continue performing educational activities such as workshops in different online meetings; the Methodology Working Area organized the third and fourth Cochrane Rehabilitation Methodological (CRM) meetings respectively in Milan and Orlando; the Communication Working Area spread rehabilitation evidences through different channels and translated the contents in different languages.","Arienti, Chiara; Kiekens, Carlotte; Bettinsoli, Roberta; Engkasan, Julia P; Frischknecht, Rolf; Gimigliano, Francesca; Grubisic, Frane; Howe, Tracey; Iannicelli, Valerio; Ilieva, Elena; Lazzarini, Stefano G; Levack, William M; Meyer, Thorsten; Oral, Aydan; Patrini, Michele; Pollini, Elisa; Rathore, Farooq A; Negrini, Stefano",European journal of physical and rehabilitation medicine,528,20
64896,64896,64896,Correction.,22.286192,7.956908,2021-01-19,,"Iwasaki, Kentaro; Arimura, Shogo; Takamura, Yoshihiro; Inatani, Masaru",Acta ophthalmologica,528,1
71475,71475,71475,COVID-19 Preliminary Case Series: Characteristics of EMS Encounters with Linked Hospital Diagnoses.,22.289984,8.045229,2020-07-17,"OBJECTIVES To identify factors which influence the intraoral prevalence of human herpes viruses using mucosal swabs, saliva samples and qPCR analysis. METHODOLOGY In this cross-sectional observational study, matched saliva and oral swabs were collected from a total of 115 subjects: 70 immunocompetent subjects with no mucosal abnormalities, 22 with mucosal abnormalities and 23 therapeutically immunocompromised individuals. Extracted DNA was analysed by multiplex qPCR for detection and quantification of human herpes viruses 1-6. RESULTS At least one human herpes virus was detected in 77.1% of immunocompetent individuals with no mucosal abnormalities, with EBV the most commonly detected at 61.4%. HHV-6 was detected in 17.1%, HSV-1 in 4.3% and CMV in 1.1%. Detection was higher in saliva than in oral swabs. There was no detection of HSV-2 or VZV. Neither presence of oral mucosal abnormality nor therapeutic immunocompromise was related to increased detection of human herpes virus. CONCLUSION Commensal detection rates of EBV are high and caution in clinical correlation of positive detection is warranted. Commensal CMV rates are low and detection is likely to be clinically relevant. This study presents a comprehensive commensal detection rate of human herpes viruses 1-6 by qPCR in saliva and swabs.","Yap, Tami; Khor, Shuan; Kim, Jung Seo; Kim, Jaeyoung; Kim, Sung Yun; Kern, Johannes S; Martyres, Raymond; Varigos, George; Chan, Hiu Tat; McCullough, Michael J; Thomas, Melissa L; Scardamaglia, Laura",Oral diseases,528,30
