,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
10755,10755,10755,Correction to Lancet Oncol 2020; published online April 30. https://doi.org/10.1016/S1470-2045(20)30265-5,22.604385,1.0624954,2020-05-04,,"Wood, David A.; Mahmud, Ehtisham; Thourani, Vinod H.; Sathananthan, Janarthanan; Virani, Alice; Poppas, Athena; Harrington, Robert; Dearani, Joseph A.; Swaminathan, Madhav; Russo, Andrea M.; Blankstein, Ron; Dorbala, Sharmila; Carr, James; Virani, Sean; Gin, Kenneth; Packard, Alan; Dilsizian, Vasken; Légaré, Jean-François; Leipsic, Jonathon; Webb, John G.; Krahn, Andrew D.",Ann Thorac Surg,603,1
203827,203827,203827,2019 Coronavirus Disease Applications Made During an Outbreak in a Chemotherapy Center: The Case of Turkey,22.59266,1.2199714,2020,"The COVID-19 pandemic and associated restrictive measures implemented may considerably affect people's lives. This study aimed to assess the well-being of Vietnamese people after COVID-19 lockdown measures were lifted and life gradually returned to normal. An online survey was organized from 21 to 25 April 2020 among Vietnamese residents aged 18 and over. The survey was launched by the Hue University of Medicine and Pharmacy. The WHO-5 Well-Being Index (scored 0-25) was used to score participants' well-being. A multivariate logistic regression model was used to determine the predictors of well-being. A total of 1922 responses were analyzed (mean age: 31 years; 30.5% male; 88.2% health professionals or students in the health sector). The mean well-being score was 17.35 ± 4.97. Determinants of a high well-being score (&#8805;13) included older age, eating healthy food, practicing physical exercise, working from home, and adhering to the COVID-19 preventive measures. Female participants, persons worried about their relatives' health, and smokers were more likely to have a low well-being score. In conclusion, after the lockdown measures were lifted, the Vietnamese have people continued to follow COVID-19 preventive measures, and most of them scored high on the well-being scale. Waiting to achieve large-scale COVID-19 vaccine coverage, promoting preventive COVID-19 measures remains important, together with strategies to guarantee the well-being of the Vietnamese people.","Hoang, Tuyen Dinh; Colebunders, Robert; Fodjo, Joseph Nelson Siewe; Nguyen, Nhan Phuc Thanh; Tran, Trung Dinh; Vo, Thang Van",Int. j. environ. res. public health (Online),603,6
204138,204138,204138,South Korea's COVID-19 Infection Status: From the Perspective of Re-positive Test Results After Viral Clearance Evidenced by Negative Test Results,22.76343,1.3032719,2020,"The worldwide shortage of single-use N95 respirators and surgical masks due to the COVID-19 pandemic has forced many health care personnel to use their existing equipment for as long as possible. In many cases, workers cover respirators with available masks in an attempt to extend their effectiveness against the virus. Due to low mask supplies, many people instead are using face coverings improvised from common fabrics. Our goal was to determine what fabrics would be most effective in both practices. Under laboratory conditions, we examined the hydrophobicity of fabrics (cotton, polyester, silk), as measured by their resistance to the penetration of small and aerosolized water droplets, an important transmission avenue for the virus causing COVID-19. We also examined the breathability of these fabrics and their ability to maintain hydrophobicity despite undergoing repeated cleaning. Laboratory-based tests were conducted when fabrics were fashioned as an overlaying barrier for respirators and when constructed as face coverings. When used as material in these two situations, silk was more effective at impeding the penetration and absorption of droplets due to its greater hydrophobicity relative to other tested fabrics. We found that silk face coverings repelled droplets in spray tests as well as disposable single-use surgical masks, and silk face coverings have the added advantage over masks such that they can be sterilized for immediate reuse. We show that silk is a hydrophobic barrier to droplets, can be more breathable than other fabrics that trap humidity, and are re-useable via cleaning. We suggest that silk can serve as an effective material for making hydrophobic barriers that protect respirators, and silk can now be tested under clinical conditions to verify its efficacy for this function. Although respirators are still the most appropriate form of protection, silk face coverings possess properties that make them capable of repelling droplets.","Parlin, Adam F; Stratton, Samuel M; Culley, Theresa M; Guerra, Patrick A",PLoS One,603,30
208529,208529,208529,Experience of the Coronavirus (COVID-19) patient care in the Amsterdam region: optimization of acute care organization,22.59579,1.306663,2020,,"Ockey, Gary J.",Language Assessment Quarterly,603,21
226234,226234,226234,Correction to Lancet Rheumatol 2020; published online June 25. https://doi.org/10.1016/S2665-9913(20)30173-9,22.767702,0.9538375,2020,,"Rodriguez Escobedo, Raul; Alonso Felgueroso, Carlos; Martinez Tames, Gema; Sanchez Ragnarsson, Cecilia; Menendez Torre, Edelmiro Luis",Endocrinol. diabetes nutr. (Ed. impr.),603,1
226235,226235,226235,Correction to Lancet Rheumatol 2020; published online June 25. https://doi.org/10.1016/S2665-9913(20)30173-9,22.879463,1.029403,2020,"On March 11, 2020 World Health Organization (WHO) declared corona virus disease (COVID-19) to be a pandemic disease, which is caused by a novel coronavirus ""severe acute respiratory syndrome coronavirus-2 (SARS CoV- 2)"" and till now it has affected about 213 countries A nationwide lockdown was announced by the Honorable Prime Minister of India on 24th March 2020 for 21 days to prevent the spread of the COVID-19 Our nation, being a developing nation and emerging market, there was a vast socio-economic consequence of this lockdown Our health care services were at the war front Due to this step, there was a reduction in the rate of the spread of COVID- 19 Other health hazards due to pollution, road traffic accidents, crimes including robberies, rapes, murders, thefts, etc , were decreased substantially People learned good hygiene and family bonding, which was further strengthened Negatively affected sectors were trading companies, schools, and education, economy, stock markets, ongoing events in sports, politics, entertainment industry, transportation, and activities related to religious places, tourists, and hotels Due to starvation, poor people were worst affected as they were daily bread earners though, the government tried to provide money and food Finally, it was the primary care physician, termed ""corona warriors,"" who suffered socially, economically, mentally, and physically Despite all these hardships, the primary care physician learned the innovative way to help patients and ease their suffering with proper advice and awareness","Satish, Kumar Sonkar S. K.; Isha, Atam Harish Gupta Parmar K. S.; Verma, S. K.; Virendra, Atam",Journal of Family Medicine and Primary Care,603,1
237743,237743,237743,Emergence of Coronavirus (COVID-19) Outbreak: Anthropological and Social Science Perspectives,22.54555,1.04234,2020,"This article conceptualizes social distancing in the wake of disasters, such as pandemics, which affect the way actors perceive themselves in relation to the world around them It advances that social distancing goes beyond the mere notion of being physically distant by drawing on work in psychology This article introduces the term actor distance and applies the four domains of temporal, hypothetical, physical and social distance to the construct Moreover, this work embeds actor distance in earlier work on actor wellbeing and the notion of a resources-challenges equilibrium (RCE) concept of wellbeing Expanding on the framework of RCE, this article coins the term of actor safe zone and infuses it into Transformative Service Research It discusses the connection of actor distance, RCE and actor safe zone in the light of major incidents and derives implications for service research and practice","Finsterwalder, Jorg",Service Industries Journal,603,30
245144,245144,245144,"Epidemiologic Features of 135 Patients With Coronavirus Disease (COVID-19) in Tianjin, China",22.527618,1.2803464,2020,"Severe Acute Respiratory Syndrome (SARS) Coronavirus (CoV)-2 is a recently identified positive sense single-strand RNA (ssRNA) β-coronavirus. The viral spike proteins infect human hosts by binding to the cellular receptor angiotensin-converting enzyme 2 (ACE2). The infection causes a systemic illness involving cell metabolism. This widespread involvement is implicated in the pathophysiology of the illness which ranges from mild to severe, requiring multi organ support, ranging from oxygen supplementation to full cardiovascular and respiratory support. Patients with multiple co-existing comorbidities are also at a higher risk. The aim of this review is to explore the exact mechanisms by which COVID-19 affects patients systemically with a primary focus on the bleeding and thrombotic complications linked with the disease. Issues surrounding the thrombotic complications following administration of the ChAdOx1 nCoV-19 (Astra-Zeneca-Oxford) vaccine have also been illustrated. Risk stratification and treatment options in these patients should be tailored according to clinical severity with input from a multidisciplinary team.","Nappi, Francesco Iervolino Adelaide Avtaar Singh Sanjeet Singh",Metabolites,603,24
245146,245146,245146,"Epidemiologic Features of 135 Patients With Coronavirus Disease (COVID-19) in Tianjin, China",22.582972,1.1949469,2020,"The COVID-19 pandemic has brought health professionals face to face with great challenges both personal and professional. They were called to deal with unprecedented situations related to the illness itself, health system’s weaknesses, manage their own stress, cope with social prejudice and stigmatization and more recently deal with the dilemma of getting the COVID-19 vaccine or not. The purpose of the present critical review is to describe challenges faced by health professionals during the COVID-19 pandemic, make suggestions on self care techniques and indicate ways to augment their empowerment. However, not all health professionals develop the same level of stress and/or burnout, since they differ in their ways of reacting to various challenges. In the context of self-care, during the COVID-19 pandemic, psychological empowerment can strengthen resilience, optimize the quality of care provided, contribute to health professionals’ personal development and enhance their sense of personal control. It is important for health professionals to forge their own “shield” of self care that will help them protect against adversities. Future crosssectional and qualitative studies should focus on investigating secondary stress disorders and post traumatic growth, as a result of experiencing COVID-19 pandemic whereas suggest ways to improve health professionals’ physical and mental health during and after the pandemic. © 2020, Society of Nursing Studies. All rights reserved.","Bellali, T.; Manomenidis, G.; Papazisis, G.",Nursing Care and Research,603,30
248711,248711,248711,The Deployment and Operation of Outdoor Treatment Tents During the COVID-19 Pandemic,22.598259,1.140655,2020,"Since the onset of the Coronavirus disease 2019 (COVID-19) pandemic, there has been substantial research and information in media about the mechanisms, and health and economic impacts of COVID-19 There is, however, less information about the possible consequences of this stressful period in developing countries, such as in sub-Saharan Africa;and even less so among lesbian, gay, bisexual, and transgender (LGBT) individuals in these regions In this commentary, we briefly describe the consequences of the COVID-19 pandemic in Nigeria and explore added sources of stress unique to LGBT Nigerians during this period-including exacerbation of preexisting minority stress, financial difficulty, and worries pertaining HIV treatment and COVID-19 infection risk We also highlight some positive outcomes including a stronger sense of community and conclude by recognizing the support from Nigerian LGBT organizations and the need for clinical support and research (PsycInfo Database Record (c) 2021 APA, all rights reserved) Impact Statement Public Significance Statement: In this commentary, we draw attention to possible negative impacts of the COVID-19 pandemic on the mental health of lesbian, gay, bisexual, and transgender (LGBT) Nigerians;and positive aspects of the pandemic such as increased online communication which can make the LGBT community more visible in Nigeria We conclude by recommending more support from clinicians and research into the well-being of LGBT Nigerians (PsycInfo Database Record (c) 2021 APA, all rights reserved)","Oginni, Olakunle Ayokunmi Okanlawon Kehinde Ogunbajo Adedotun",Psychology of Sexual Orientation and Gender Diversity,603,12
