,title_x,publish_time_x,abstract,authors,journal,url,category
5270,Neue Grippe (H1N1): Phantom oder intensivmedizinischer Super-GAU? – Ein Blick auf die österreichische Realität,2010,"Pneumoviruses have been identified as causative agents in several respiratory disease outbreaks in habituated wild great apes. Based on phylogenetic evidence, transmission from humans is likely. However, the pathogens have never been detected in the local human population prior to or at the same time as an outbreak. Here, we report the first simultaneous detection of a human respiratory syncytial virus (HRSV) infection in western lowland gorillas (Gorilla gorilla gorilla) and in the local human population at a field program in the Central African Republic. A total of 15 gorilla and 15 human fecal samples and 80 human throat swabs were tested for HRSV, human metapneumovirus, and other respiratory viruses. We were able to obtain identical sequences for HRSV A from four gorillas and four humans. In contrast, we did not detect HRSV or any other classic human respiratory virus in gorilla fecal samples in two other outbreaks in the same field program. Enterovirus sequences were detected but the implication of these viruses in the etiology of these outbreaks remains speculative. Our findings of HRSV in wild but human-habituated gorillas underline, once again, the risk of interspecies transmission from humans to endangered great apes.","Grützmacher, Kim S.; Köndgen, Sophie; Keil, Verena; Todd, Angelique; Feistner, Anna; Herbinger, Ilka; Petrzelkova, Klara; Fuh, Terrence; Leendertz, Siv Aina; Calvignac-Spencer, Sébastien; Leendertz, Fabian H.",Ecohealth,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088376/,477
6951,Zur Medienberichterstattung über den in Österreich verfügbaren Impfstoff gegen pandemische Influenza A/H1N1,2009,"Members of the fibroblast growth factor (FGF) family play pleiotropic roles in cellular and metabolic homeostasis. During evolution, the ancestor FGF expands into multiple members by acquiring divergent structural elements that enable functional divergence and specification. Heparan sulfate-binding FGFs, which play critical roles in embryonic development and adult tissue remodeling homeostasis, adapt to an autocrine/paracrine mode of action to promote cell proliferation and population growth. By contrast, FGF19, 21, and 23 coevolve through losing binding affinity for extracellular matrix heparan sulfate while acquiring affinity for transmembrane α-Klotho (KL) or β-KL as a coreceptor, thereby adapting to an endocrine mode of action to drive interorgan crosstalk that regulates a broad spectrum of metabolic homeostasis. FGF19 metabolic axis from the ileum to liver negatively controls diurnal bile acid biosynthesis. FGF21 metabolic axes play multifaceted roles in controlling the homeostasis of lipid, glucose, and energy metabolism. FGF23 axes from the bone to kidney and parathyroid regulate metabolic homeostasis of phosphate, calcium, vitamin D, and parathyroid hormone that are important for bone health and systemic mineral balance. The significant divergence in structural elements and multiple functional specifications of FGF19, 21, and 23 in cellular and organismal metabolism instead of cell proliferation and growth sufficiently necessitate a new unified and specific term for these three endocrine FGFs. Thus, the term “FGF Metabolic Axis,” which distinguishes the unique pathways and functions of endocrine FGFs from other autocrine/paracrine mitogenic FGFs, is coined.","Li, Xiaokun",Front Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102389/,477
7102,"Vorbereitungsfragen zur Facharztprüfung, Hefte 1/2006 – 3-4/2009",2009,"Infectious disease outbreaks occurred many times in the past and are more likely to happen in the future. In this paper the problem of allocating and scheduling limited multiple, identical or non-identical, resources employed in parallel, when there are several infected areas, is considered. A heuristic algorithm, based on Shih’s (1974) and Pappis and Rachaniotis’ (2010) algorithms, is proposed as the solution methodology. A numerical example implementing the proposed methodology in the context of a specific disease outbreak, namely influenza, is presented. The proposed methodology could be of significant value to those drafting contingency plans and healthcare policy agendas.","Rachaniotis, Nikolaos; Dasaklis, Thomas K.; Pappis, Costas",J Syst Sci Syst Eng,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7104597/,477
10827,Modern diagnostics in emergency medicine,2020-04-30,"Radioactively labeled mouse mammary tumor virus (MuMTV) 60-70S RNA, obtained from virions grown In both murine and feline cells, was employed In molecular hybridization experiments to detect MuMTV-related sequences In the DNA’s of rats (Rattus norveglcus). With the use of relaxed conditions of hybridization and assay for RNA-DNA duplexes, all strains of laboratory rats and feral rats examined were shown to possess endogenous MuMTV-related DNA sequences In the low repetitive range. These sequences were related to approximately 20% of the MuMTV genome and exhibited a melting temperature (Tm) approximately 5° C lower than MuMTV-specific proviral sequences In murine (Mus musculus) DNA’s. Certain colonies of the F344 strain of rat (Fischer) contained animals whose DNA’s possessed additional MuMTV-related sequences. These sequences were related to the non-germ-line-transmitted, tumorassociated (TA) sequences of the highly oncogenic MuMTV (C3H). They were found In the DNA of some F344 rats and a cloned established F344 rat embryo cell line at a frequency of approximately one copy per haploid genome and exhibited a Tm 9° C lower than that of hybrid duplexes formed between radioactive MuMTV TA-sequence RNA and C3H mouse mammary tumor DNA. The DNA’s of rats, therefore, contained two sets of sequences that were related to sequences of the MuMTV genome: One set was germ-line transmitted, whereas the other set appeared to be transmitted in some rats via a non-germ line or infectious process.","Drohan, W.; Schlom, J.",J Natl Cancer Inst,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7204499/,477
14171,Veranstaltungstipps:,2020-11-20,"Large-area X-ray imaging is one of the most widely used imaging modalities that spans several scientific and technological fields. Currently, the direct X-ray conversion materials that are being commercially used for large-area (> 8 cm × 4 cm without tiling) flat panel applications, such as amorphous selenium (a-Se), have usable sensitivities of up to only 30 keV. Although there have been many promising candidates (such as polycrystalline HgI(2) and CdTe), none of the semiconductors were able to assuage the requirement for high energy (> 40 keV) large-area X-ray imaging applications due to inadequate cost, manufacturability, and long-term performance metrics. In this study, we successfully demonstrate the potential of the hybrid Methylammonium lead iodide (MAPbI(3)) perovskite-based semiconductor detectors in satisfying all the requirements for its successful commercialization in synchrotron and medical imaging. This new generation of hybrid detectors demonstrates low dark current under electric fields needed for high sensitivity X-ray imaging applications. The detectors have a linear response to X-ray energy and applied bias, no polarization effects at a moderate bias, and signal stability over long usage durations. Also, these detectors have demonstrated a stable detection response under BNL’s National Synchrotron Light Source II (NSLS-II) 70 keV monochromatic synchrotron beamline.","Datta, A.; Zhong, Z.; Motakef, S.",Sci Rep,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7676260/,477
14400,Veranstaltungstipps:,2020-12-11,"No studies have addressed the way the effectiveness of fear and hope advertisements differs across differently characterized individuals. The present study aims to find out in which situations related to different individual characteristics do fear and hope advertisements work as tools in generating healthy eating intention and physical activity intention. This study conducted an experiment using 283 adults from Chile. The results suggest that fear versus hope appeals in health advertisements have a more positive influence on healthy eating intention. The results suggest that the effect of fear advertisements on healthy eating intention is positively moderated by the frequency of fast food consumption and is negatively moderated by self-efficacy. The results suggest that fear versus hope appeals in health advertisements have no main effect on physical activity intention. However, the results suggest that the effect of fear advertisements on physical activity intention is positively moderated by perceived body weight and past healthy eating behavior and is negatively moderated by subjective norms. The results indicate that when making health advertising, homogenous messages are not persuasive for heterogeneous audiences. The present study results suggest that fear and hope advertisements should be delivered considering the individual characteristics identified in the present study.","Farías, Pablo",Int J Environ Res Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7730075/,477
15327,Ecological model of health behavior as a methodology for reducing anti-vaccination trends,2021-02-10,"BACKGROUND: Comorbid chronic conditions are common among people with type 2 diabetes. We developed an artificial intelligence algorithm, based on reinforcement learning (RL), for personalized diabetes and multimorbidity management, with strong potential to improve health outcomes relative to current clinical practice. METHODS: We modeled glycemia, blood pressure, and cardiovascular disease (CVD) risk as health outcomes, using a retrospective cohort of 16,665 patients with type 2 diabetes from New York University Langone Health ambulatory care electronic health records in 2009–2017. We trained an RL prescription algorithm that recommends a treatment regimen optimizing patients’ cumulative health outcomes using their individual characteristics and medical history at each encounter. The RL recommendations were evaluated on an independent subset of patients. RESULTS: The single-outcome optimization RL algorithms, RL–glycemia, RL–blood pressure, and RL–CVD, recommended consistent prescriptions as that observed by clinicians in 86.1%, 82.9%, and 98.4% of the encounters, respectively. For patient encounters in which the RL recommendations differed from the clinician prescriptions, significantly fewer encounters showed uncontrolled glycemia (A1c > 8% in 35% of encounters), uncontrolled hypertension (blood pressure > 140 mmHg in 16% of encounters), and high CVD risk (risk > 20% in 25% of encounters) under RL algorithms compared with those observed under clinicians (43%, 27%, and 31% of encounters, respectively; all p < 0.001). CONCLUSIONS: A personalized RL prescriptive framework for type 2 diabetes yielded high concordance with clinicians’ prescriptions, and substantial improvements in glycemia, blood pressure, and CVD risk outcomes. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s40265-020-01435-4) contains supplementary material, which is available to authorized users.","Zheng, Hua; Ryzhov, Ilya O.; Xie, Wei; Zhong, Judy",Drugs,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7876533/,477
16899,Veranstaltungstipps:,2021-04-23,,,Br Dent J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8063183/,477
17728,Österreichische Kardiologische Gesellschaft Jahrestagung 2021: „Alte Herzen – Neue Perspektiven“,2021-05-24,,"Siow, Isabel; Lee, Keng Siang; Zhang, John J.Y.; Saffari, Seyed Ehsan; Ng, Adeline; Young, Barnaby",J Stroke Cerebrovasc Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8141905/,477
20147,Veranstaltungstipps,2021-08-18,"BACKGROUND: Few studies examined time-to-time changes of cuff pressure of an endotracheal tube during surgery. We retrospectively analyzed the changes of cuff pressure during thyroid surgery and examined its relationships with postoperative airway complications. CASE PRESENTATION: Cuff pressure was initially adjusted at 26 cmH(2)O and continuously measured in 61 patients. The cuff pressure-time curve dynamically fluctuated, and exceeded 30 cmH(2)O in all patients, whereas decreased to ≤ 20 cmH(2)0 in 42 (69%) patients. Ratio of the period with such an increase and decrease of cuff pressure to the total duration of surgery were 40% (28–66%) and 9% (0–21%), respectively (median, interquartile range). No patients showed symptoms of airway stenosis requiring treatment except one who developed recurrent laryngeal nerve palsy. No patients had lower respiratory tract infection. CONCLUSIONS: Cuff pressure dynamically fluctuated during thyroid surgery. Preventing an increase as well as decrease of cuff pressure is required.","Adachi, Koko; Kameyama, Yoshinobu; Andoh, Kohkichi",JA Clin Rep,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8374418/,477
