,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
1791,1791,1791,Procalcitonin and C-reactive protein cannot differentiate bacterial or viral infection in COPD exacerbation requiring emergency department visits,8.518428,5.2087436,2015-04-13,"BACKGROUND: Viral and bacterial infections are the most common causes of chronic obstructive pulmonary disease (COPD) exacerbations. Whether serum inflammatory markers can differentiate bacterial from virus infection in patients with COPD exacerbation requiring emergency department (ED) visits remains controversial. METHODS: Viral culture and polymerase chain reaction (PCR) were used to identify the viruses in the oropharynx of patients with COPD exacerbations. The bacteria were identified by the semiquantitative culture of the expectorated sputum. The peripheral blood white blood cell (WBC) counts, serum C-reactive protein (CRP), procalcitonin (PCT), and clinical symptoms were compared among patients with different types of infections. RESULTS: Viruses were isolated from 16 (22.2%) of the 72 patients enrolled. The most commonly identified viruses were parainfluenza type 3, influenza A, and rhinovirus. A total of 30 (41.7%) patients had positive bacterial cultures, with the most commonly found bacteria being Haemophilus influenzae and Haemophilus parainfluenzae. Five patients (6.9%) had both positive sputum cultures and virus identification. The WBC, CRP, and PCT levels of the bacteria-positive and bacteria-negative groups were not statistically different. Multivariate analysis showed that patients with increased sputum volumes during the COPD exacerbations had higher risks of recurrent exacerbations in the 1-year period following the first exacerbation. CONCLUSION: WBC, CRP, or PCT could not differentiate between bacterial and viral infections in patients with COPD exacerbation requiring ED visits. Those with increased sputum during a COPD exacerbation had higher risks for recurrent exacerbations.","Chang, Chih-Hao; Tsao, Kuo-Chien; Hu, Han-Chung; Huang, Chung-Chi; Kao, Kuo-Chin; Chen, Ning-Hung; Yang, Cheng-Ta; Tsai, Ying-Huang; Hsieh, Meng-Jer",Int J Chron Obstruct Pulmon Dis,321,1
21127,21127,21127,Lung Features in Individuals with Biomass Smoke Exposure Characterized by CT Scan and Changes in Pulmonary Function,8.535021,5.1665907,2021-09-10,"Delirium is a clinical syndrome occurring in heterogeneous patient populations. It affects 45–87% of critical care patients and is often associated with adverse outcomes including acquired dementia, institutionalisation, and death. Despite an exponential increase in delirium research in recent years, the pathophysiological mechanisms resulting in the clinical presentation of delirium are still hypotheses. Efforts have been made to categorise the delirium spectrum into clinically meaningful subgroups (subphenotypes), using psychomotor subtypes such as hypoactive, hyperactive, and mixed, for example, and also inflammatory and non-inflammatory delirium. Delirium remains, however, a constellation of symptoms resulting from a variety of risk factors and precipitants with currently no successful targeted pharmacological treatment. Identifying specific clinical and biological subphenotypes will greatly improve understanding of the relationship between the clinical symptoms and the putative pathways and thus risk factors, precipitants, natural history, and biological mechanism. This will facilitate risk factor mitigation, identification of potential methods for interventional studies, and informed patient and family counselling. Here, we review evidence to date and propose a framework to identify subphenotypes. Endotype identification may be done by clustering symptoms with their biological mechanism, which will facilitate research of targeted treatments. In order to achieve identification of delirium subphenotypes, the following steps must be taken: (1) robust records of symptoms must be kept at a clinical level. (2) Global collaboration must facilitate large, heterogeneous research cohorts. (3) Patients must be clustered for identification, validation, and mapping of subphenotype stability.","Bowman, Emily M. L.; Cunningham, Emma L.; Page, Valerie J.; McAuley, Daniel F.",Crit Care,321,1
29876,29876,29876,Market Trends and Output 2003-2006,8.132457,5.510318,2012-12-02,,"Crowe, James E.",Kendig & Chernick's Disorders of the Respiratory Tract in Children,321,1
32360,32360,32360,Hydroxychloroquine-associated QT interval prolongation,8.576557,5.3638625,2020-05-09,"Feature Engineering (FE) is one of the most beneficial, yet most difficult and time-consuming tasks of machine learning projects, and requires strong expert knowledge. It is thus significant to design generalized ways to perform FE. The primary difficulties arise from the multiform information to consider, the potentially infinite number of possible features and the high computational cost of feature generation and evaluation. We present a framework called Cross-data Automatic Feature Engineering Machine (CAFEM), which formalizes the FE problem as an optimization problem over a Feature Transformation Graph (FTG). CAFEM contains two components: a FE learner (FeL) that learns fine-grained FE strategies on one single dataset by Double Deep Q-learning (DDQN) and a Cross-data Component (CdC) that speeds up FE learning on an unseen dataset by the generalized FE policies learned by Meta-Learning on a collection of datasets. We compare the performance of FeL with several existing state-of-the-art automatic FE techniques on a large collection of datasets. It shows that FeL outperforms existing approaches and is robust on the selection of learning algorithms. Further experiments also show that CdC can not only speed up FE learning but also increase learning performance.","Zhang, Jianyu; Hao, Jianye; Fogelman-Soulié, Françoise",Advances in Knowledge Discovery and Data Mining,321,1
35502,35502,35502,Norepinephrine: Severe acute dried gangrene: case report,8.292896,5.678575,2020-06-27,"Recent research focus more and more on IoT systems and their applications in order to make people life easier and controllable. The main aim is to expand IoT applications and services into various domains while ensuring communication and automated exchange between them. Recent research handles many issues related to IoT especially implementation, modeling, and deployment. However, many challenges need more deep and thorough analysis especially in terms of flexible modeling, extensible implementation, with respect to the privacy issue. This work focuses principally on modeling IoT systems dedicated to smart healthcare case. We attempt to address the emergency service by initiating a modeling mechanism for Healthcare Management System (HMS) by using UML diagrams, and propose an appropriate access control in order to reinforce it. Then, we ensure the correctness of the developed HMS by relying on the verification and validation based on a formal analysis that showed significant results by using Alloy tool.","Ouchani, Samir; Krichen, Moez",The Impact of Digital Technologies on Public Health in Developed and Developing Countries,321,0
36463,36463,36463,Tocilizumab: Neutropenia: case report,8.350559,5.596255,2020-07-11,"In this extended abstract, we present how to compute and visualize phase portraits of bi-dimensional Zeta Values. Such technology is useful to explore bi-dimensional Zeta Values and in long-term quest to discover a 2D-Riemann hypothesis. To reach this goal, we need two preliminary steps: [Formula: see text] the notion of phase portraits and a general tool to visualize phase portrait based on interactive Jupyter widgets. [Formula: see text] the ability to compute numerical approximations of bi-dimensional Zeta values, using mpmath, a Python library for arbitrary-precision floating-point arithmetic. To this end, we develop a theory to numerically compute double sums and produce the first algorithm to compute bi-dimensional Zeta Values with complex parameters.","Bouillot, Olivier",Mathematical Software - ICMS 2020,321,0
37177,37177,37177,Chloroquine: Psychosis: case report,8.389604,5.7386527,2020-07-25,,"Zhao, Hanson; Souders, Colby; Freedman, Andrew; Breyer, Benjamin N.; Anger, Jennifer T.",Urology,321,0
37408,37408,37408,Chloroquine: Psychiatric adverse events: case report,8.287915,5.4267087,2020-08-01,"This conceptual article looks at some benchmarks about the need to develop a social policy on leisure(s)/recreation in Canada. In fact, there is a fundamental movement to ensure that this global earthly reality with many dimensions, including sporting practices, are subject to a more rigorous legislation by meeting the urgency of the situation caused firstly by the misunderstanding of the monochrone and polychrone time as well as the episodic socio-economical problems. Relationships between three humanity models, namely —the homo faber –person at work, the homo religious –person-related-to-the-religious/spiritual, and the homo ludens –person at play— are inextricably linked and implied the spiritual model of leisure(s) entitled the homo faber-religious-ludens where persons can identify themselves through the specificity of this continuum within the post-secular era. Some pragmatic stance is finally taken to create a better synergy of leisure(s)/recreation and sporting practices regenerating the social fabric about the Canadian mosaic perspective in the communities of the social world especially from the personalist point of view which will also have a beneficial health outcome during this sanitary crisis cause by the Covid-19 pandemic context on Earth.","Deschênes, Gervais; Gravelle, François",Int J Sociol Leis,321,0
37418,37418,37418,Antivirals/immunosuppressants: COVID-19 infection and off label use: case report,8.5931835,5.544345,2020-08-01,"Negation has occupied a unique place in the history of ideas. Negation as opposed to truth-conditional affirmation has been very much present in Indian and Western thought from very early times. R. S. Bhatnagar of happy memory (1933–2019) in his “Many Splendoured Negation” (Bhatnagar in J Indian Counc Philos Res XXII(3):83–906, 2006) had shown many a facet that could be construed in “negation”. This paper is an attempt to revisit the notion of negation that R. S. Bhatnagar brought to light and to further the germane thought that he had outlined in his concise exposé. Though Bhatnagar had stated that there could be negative and positive functions of negations, a vigilant reading of his article shows that the primary import of Bhatnagar is to examine the positive function of negation. According to R. S. Bhatnagar, even death, which could be the negative in its most feared form, the reality of which, has the positive effect on the soul force in its commitment to live well and die well. R. S. Bhatnagar’s engagement with negation is not complete unless one takes into consideration “negation” as an integral part of philosophizing in India, whether it is the Buddhist tradition or any other tradition. One encounters the philosophical “exercise” on negation enormously in Buddhist thought. The first part of the paper is a brief discussion on the views of Bhatnagar in his essay mentioned with the author’s considerable add-on, while the second part brings home the Buddhist facet and paradigm of negation, the missing link in Bhatnagar. The third part of the paper is an unveilment of the cogitation of R. S. Bhatnagar on “death” in terms of negation.","Sebastian, C. D.",J,321,0
37878,37878,37878,Methylprednisolone: No improvement in acute transverse myelitis symptoms: case report,8.131433,5.5318613,2020-08-01,"Literature has proven that COVID-19 patients develop pneumonia. Prognosis of this is poor in case of COVID-19 patients developing the following: low lymphocyte count (< 16%) which gets lower with active COVID-19 infection, sedentary lifestyle, obesity, and uncontrolled diabetes mellitus with no exercise. A lot of dilemmas and myths in this nascent COVID-19 pandemic period exist regarding the use of ECMO. Perplexities such as do we treat the COVID-19 patients on ECMO, as a pulmonary ARDS pneumonia, and/or do we need high PEEP or moderate PEEP, during ECMO for this ARDS; are some common COVID-19 ECMO myths which this short review aims to cover in a question-answer format.","Sharma, Amita; Sharan, Sandeep; Kapoor, Poonam Malhotra; Chowdhury, Ujjwal Kumar",,321,0
