,title_x,publish_time_x,abstract,authors,journal,url,category
1180,A Literature Review and Survey of Childhood Pneumonia Etiology Studies: 2000–2010,2012-04-01,"The Pneumonia Etiology Research for Child Health (PERCH) project is the largest multicountry etiology study of childhood pneumonia since the Board on Science and Technology in International Development studies of the 1980s. However, it is not the only recent or ongoing pneumonia etiology study, and even with seven sites, it cannot capture all epidemiologic settings in the developing world. Funding providers, researchers and policymakers rely on the best available evidence to strategically plan programs, new research directions and interventions. We aimed to describe the current landscape of recent pneumonia etiology studies in children under 5 years of age in the developed and developing world, as ascertained by a literature review of relevant studies with data since the year 2000 and a survey of researchers in the field of childhood pneumonia. We collected information on the study population, study design, case definitions, laboratory samples and methods and identified pathogens. A literature review identified 88 studies with child pneumonia etiology results. As of June 2010, our survey of researchers identified an additional 65 ongoing and recently completed child pneumonia etiology studies. This demonstrates the broad existing context into which the PERCH study must be placed. However, the landscape analysis also reveals a multiplicity of case definitions, levels of clinician involvement, facility types, specimen collection, and laboratory techniques. It reinforces the need for the standardization of methods and analyses for present and future pneumonia etiology studies in order to optimize their cumulative potential to accurately describe the microbial causes of childhood pneumonia.","Gilani, Zunera; Kwong, Yuenting D.; Levine, Orin S.; Deloria-Knoll, Maria; Scott, J. Anthony G.; O’Brien, Katherine L.; Feikin, Daniel R.",Clin Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3693495/,271
1560,"Etiology of Severe Childhood Pneumonia in The Gambia, West Africa, Determined by Conventional and Molecular Microbiological Analyses of Lung and Pleural Aspirate Samples",2014-09-01,"Molecular analyses of lung aspirates from Gambian children with severe pneumonia detected pathogens more frequently than did culture and showed a predominance of bacteria, principally Streptococcus pneumoniae, >75% being of serotypes covered by current pneumococcal conjugate vaccines. Multiple pathogens were detected frequently, notably Haemophilus influenzae (mostly nontypeable) together with S. pneumoniae.","Howie, Stephen R. C.; Morris, Gerard A. J.; Tokarz, Rafal; Ebruke, Bernard E.; Machuka, Eunice M.; Ideh, Readon C.; Chimah, Osaretin; Secka, Ousman; Townend, John; Dione, Michel; Oluwalana, Claire; Njie, Malick; Jallow, Mariatou; Hill, Philip C.; Antonio, Martin; Greenwood, Brian; Briese, Thomas; Mulholland, Kim; Corrah, Tumani; Lipkin, W. Ian; Adegbola, Richard A.",Clin Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4130311/,271
7218,Review of the Literature and Proposed Guidelines for the Use of Oral Ribavirin as Postexposure Prophylaxis for Lassa Fever,2010-12-15,"Background. Induction of heat shock proteins (HSP), i.e. of the major family member HSP70, is an important cytoprotective-resistance mechanism for monocytes/ macrophages (Mphi). Patients on haemodialysis present with a high infectious morbidity and enhanced carcinoma incidence. Renal insufficiency-related alteration of microbicidal and tumoricidal functions of Mphi, major effectors of the immune system, might promote these diseases. Methods. Freshly isolated Mphi from Sprague–Dawley rats 2 weeks after 5/6-nephrectomy and from patients on intermittent haemodialysis (IHD) were stimulated by heat shock (HS) and compared to stimulated Mphi of control rats or healthy volunteers (CTR). Expression of HSP72 (inducible HSP70) was assessed by RT-PCR, and/or flow cytometry. Apoptosis of Mphi was detected by flow cytometry (CD14/annexin V-labelling). Results. In rat Mphi, baseline HSP72 expression was similar in both groups, but its induction was significantly impaired in renal insufficiency (214 ± 68% less HSP70-mRNA versus CTR, n = 6). In patients, HSF-1-mRNA and HSP72-mRNA/protein response to HS was significantly lower, but not affected by dialysis session itself. In parallel, apoptosis of Mphi of patients was enhanced (+83 ± 29% constitutive apoptotic Mphi versus CTR, n = 8), and HS-dependent protection from apoptosis with and without serum depletion (48 h depletion: HS, +275 ± 37% apoptotic Mphi versus CTR, n = 6; full medium: +166 ± 62% versus CTR, n = 8, P < 0.05) was inferior. Conclusions. Impaired HSP72 stress response of Mphi in patients on haemodialysis might contribute to the observed immune dysfunction and, therefore, to the increased susceptibility to infection and malignancy. Stress impairment is not restricted to uraemia but is already present in a rat model of chronic kidney disease.","Reuter, Stefan; Bangen, Philip; Edemir, Bayram; Hillebrand, Uta; Pavenstädt, Hermann; Heidenreich, Stefan; Lang, Detlef",Nephrol Dial Transplant,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7107957/,271
7229,Clinical Significance of Human Herpesvirus 6 Positivity on the FilmArray Meningitis/Encephalitis Panel,2018-10-01,"BACKGROUND: Recent reports have described the contribution of adult respiratory syncytial virus (RSV) infections to the use of advanced healthcare resources and death. METHODS: Data regarding patients aged ≥18 years admitted to any of Maryland’s 50 acute-care hospitals were evaluated over 12 consecutive years (2001–2013). We examined RSV and influenza (flu) surveillance data from the US National Respiratory and Enteric Virus Surveillance System and the Centers for Disease Control and Prevention and used this information to define RSV and flu outbreak periods in the Maryland area. Outbreak periods consisted of consecutive individual weeks during which at least 10% of RSV and/or flu diagnostic tests were positive. We examined relationships of RSV and flu outbreaks to occurrence of 4 advanced medical outcomes (hospitalization, intensive care unit admission, intubated mechanical ventilation, and death) due to medically attended acute respiratory illness (MAARI). RESULTS: Occurrences of all 4 MAARI-related hospital advanced medical outcomes were consistently greater for all adult ages during RSV, flu, and combined RSV–flu outbreak periods compared to nonoutbreak periods and tended to be greatest in adults aged ≥65 years during combined RSV–flu outbreak periods. Rate ratios for all 4 MAARI-related advanced medical outcomes ranged from 1.04 to 1.38 during the RSV, flu, or combined RSV–flu outbreaks compared to the nonoutbreak periods, with all 95% lower confidence limits >1. CONCLUSIONS: Both RSV and flu outbreaks were associated with surges in MAARI-related advanced medical outcomes (hospitalization, intensive care unit admission, intubated mechanical ventilation, and death) for adults of all ages.","Zhou, James A; Schweinle, Jo Ellen; Lichenstein, Richard; Walker, Robert E; King, James C",Clin Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7108153/,271
7243,Metagenomic Virome Sequencing in Living Donor and Recipient Kidney Transplant Pairs Revealed JC Polyomavirus Transmission,2019-09-15,,"Niesters, Hubert G.M.; Puchhammer-Stöckl, Elisabeth",J Clin Virol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7108328/,271
7464,Variant Effect of First- and Second-Generation Antihistamines as Clues to Their Mechanism of Action on the Sneeze Reflex in the Common Cold,2001-11-01,"Factors affecting immunogenicity of the first 2 doses of oral poliovirus vaccine (OPV) among unimmunized Mayan infants were prospectively evaluated. The relative impact of multiple variables, including mass or routine vaccination, concurrent enteric bacterial (salmonella, shigella, and campylobacter) and viral (adenovirus 40/41, astrovirus, nonpolio enteroviruses, and rotavirus) infections, interference among Sabin vaccine viruses, and preexisting poliovirus antibodies were studied. Sera were available from 181 infants after 2 OPV doses. Seroresponses were 86% to Sabin type 1, 97% to Sabin type 2, and 61% to Sabin type 3 vaccines. Mass versus routine vaccination and preexisting poliovirus antibodies did not affect immunogenicity. By multiple logistic regression analysis, fecal shedding of homologous Sabin strains was associated with increased seroresponses to all Sabin types, especially to Sabin type 3. Decreased OPV immunogenicity was primarily attributable to interference of Sabin type 3 by Sabin type 2. OPV formulations with higher doses of Sabin type 3 could improve immunogenicity among infants in developing countries.","Maldonado, Yvonne A.; Peña-Cruz, Victor; de la Luz Sanchez, Maria; Logan, Linda; Blandón, Stewart; Cantwell, Michael F.; Matsui, Suzanne M.; Millan-Velasco, Francisco; Valdespino, Jose Luis; Sepulveda, Jaime",J Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7110245/,271
7493,CNS Manifestations Associated with Mycoplasma pneumoniae Infections: Summary of Cases at the University of Helsinki and Review,1993-08-11,"We have assessed several age-sensitive indicators of immune status in young (i.e., 6 to 11-month-old) mice of a genetically heterogeneous population to see if these varied in parallel and to determine if one or more of the status indices predicted life span or cancer incidence. We report that the number of memory (i.e., CD44(hi)) T cells within the CD8 subset is correlated with number of memory cells in the CD4 population, and inversely correlated with the number of naive (i.e., CD45RB(hi)) CD4 cells at both 6 and 11 months of age, suggesting that the conversion of naive to memory cells may occur at similar rates in both T cell subsets. Mice that ranked high in the proportion of memory T cells (within the CD4 and CD8 pools) at 6 months of age tended to retain their ranking at 11 months, suggesting that the pace or extent of memory cell formation may be a consistent trait that distinguishes mice at least within a genetically heterogeneous population. Mice that at 6 months of age exhibited high levels ofCD4 or CD8 memory T cells, low levels of naive CD4 cells, or low levels of T cells able to proliferate in response to con a and 1l-2 were found to be significantly more likely than their littermates to die within the first 18 months of life. Cases offollicular cell lymphoma, lymphocytic and lymphoblastic lymphoma, and hepatic hemangiosarcoma were seen within the group of mice dying at early ages. Since each of the prognostic immune indices is characteristically seen in aged mice, we suggest that relatively precocious aging of the immune system may predispose a mouse to early death, particularly from lymphoma","Miller, Richard A.; Turke, Paul; Chrisp, Clarence; Ruger, Jennifer; Luciano, Ann; Peterson, Joyce; Chalmers, Kathy; Gorgas, Gayle; Vancise, Simi",J Gerontol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7110387/,271
8085,Twenty-four hour pattern in symptom intensity of viral and allergic rhinitis: Treatment implications()()(),2005-11-30,"The 5′ nontranslated region (5′NTR) and nonstructural region nucleotide sequences of nine enzootic Venezuelan equine encephalitis (VEE) virus strains were determined, thus completing the genomic RNA sequences of all prototype strains. The full-length genomes, representing VEE virus antigenic subtypes I–VI, range in size from 11.3 to 11.5 kilobases, with 48–53% overall G+C contents. Size disparities result from subtype-related differences in the number and length of direct repeats in the C-terminal nonstructural protein 3 (nsP3) domain coding sequence and the 3′NTR, while G+C content disparities are attributable to strain-specific variations in base composition at the wobble position of the polyprotein codons. Highly-conserved protein components and one nonconserved protein domain constitute the VEE virus replicase polyproteins. Approximately 80% of deduced nsP1 and nsP4 amino acid residues are invariant, compared to less than 20% of C-terminal nsP3 domain residues. In two enzootic strains, C-terminal nsP3 domain sequences degenerate into little more than repetitive serine-rich blocks. Nonstructural region sequence information drawn from a cross-section of VEE virus subtypes clarifies features of alphavirus conserved sequence elements and proteinase recognition signals. As well, whole-genome comparative analysis supports the reclassification of VEE subtype-variety IF and subtype II viruses.","Meissner, John D.; Huang, Claire Y.-H.; Pfeffer, Martin; Kinney, Richard M.",Virus Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7126981/,271
8175,The emerging utility of neopterin?,2005-04-22,,"Brinton, Margo A; Plemper, Richard K",Curr Opin Virol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7128362/,271
9114,Screening for severe acute respiratory syndrome in the emergency department,2004-09-21,,"Baker, Simon J",Lancet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7134885/,271
10438,Human bocavirus 1 may suppress rhinovirus-associated immune response in wheezing children,2013-12-24,"The hepatoprotection induced by synthetic muramyl peptides was investigated using a model of lethal murine mouse hepatitis MHV-3 virus infection. MDP and a nonpyrogenic analog, Murametide, inhibited the steep elevation of serum transaminases induced by MHV-3 irrespective of whether the immunomodulators were administered before or after the infection. A significant proportion of MDP or Murametide-treated animals, in contrast to controls, survived the MHV-3 infection. The histopathological examination of the liver revealed marked necrosis of the hepatic parenchymal cells and infiltration of the inflammatory cells in controls but not in MDP-treated animals.","Masihi, K.Noel; Kröger, Hans; Lange, Werner; Chedid, Louis",Int J Immunopharmacol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7173131/,271
11894,Editorial Commentary: Flying Under the Radar: The Stealth Pandemic of Escherichia coli Sequence Type 131,2013-11-01,"The emergence of the H7N9 virus in China is another reminder of the threat of a global influenza pandemic. Many believe we could confront a pandemic by expanding our capacity to provide timely supplies of affordable pandemic vaccines and antiviral agents. Experience in 2009 demonstrated that this cannot and will not be done. Consequently, physicians may have little more to offer their patients than they had in the 1918 pandemic. Fortunately, several modern drugs (eg, statins, angiotensin II receptor blockers, angiotensin-converting enzyme inhibitors) can modify the host response to inflammatory illness, and laboratory and clinical studies suggest they might be used to treat pandemic patients. Unfortunately, little attention has been given to the research needed to support their use in patient care. There is no guarantee these drugs will work, but physicians will never know unless those responsible for pandemic preparedness recognize and act on the extraordinary possibility that they might save lives.","Fedson, David S.",Clin Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314160/,271
11901,Editorial Commentary: Is Prepandemic Vaccination a Wise Investment?,2016-02-15,"Background. To inform planning for an influenza pandemic, we estimated US demand for N95 filtering facepiece respirators (respirators) by healthcare and emergency services personnel and need for surgical masks by pandemic patients seeking care. Methods. We used a spreadsheet-based model to estimate demand for 3 scenarios of respirator use: base case (usage approximately follows epidemic curve), intermediate demand (usage rises to epidemic peak and then remains constant), and maximum demand (all healthcare workers use respirators from pandemic onset). We assumed that in the base case scenario, up to 16 respirators would be required per day per intensive care unit patient and 8 per day per general ward patient. Outpatient healthcare workers and emergency services personnel would require 4 respirators per day. Patients would require 1.2 surgical masks per day. Results and Conclusions. Assuming that 20% to 30% of the population would become ill, 1.7 to 3.5 billion respirators would be needed in the base case scenario, 2.6 to 4.3 billion in the intermediate demand scenario, and up to 7.3 billion in the maximum demand scenario (for all scenarios, between 0.1 and 0.4 billion surgical masks would be required for patients). For pandemics with a lower attack rate and fewer cases (eg, 2009-like pandemic), the number of respirators needed would be higher because the pandemic would have longer duration. Providing these numbers of respirators and surgical masks represents a logistic challenge for US public health agencies. Public health officials must urgently consider alternative use strategies for respirators and surgical masks during a pandemic that may vary from current practices.","Carias, Cristina; Rainisch, Gabriel; Shankar, Manjunath; Adhikari, Bishwa B.; Swerdlow, David L.; Bower, William A.; Pillai, Satish K.; Meltzer, Martin I.; Koonin, Lisa M.",Clin Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314226/,271
18315,Modelling the Impact of Vector Control on Lymphatic Filariasis Programs: Current Approaches and Limitations,2021-06-14,"Surfactants, whose existence has been recognized as early as 2800 BC, have had a long history with the development of human civilization. With the rapid development of nanotechnology in the latter half of the 20th century, breakthroughs in nanomedicine and food nanotechnology using nanoparticles have been remarkable, and new applications have been developed. The technology of surfactant-coated nanoparticles, which provides new functions to nanoparticles for use in the fields of nanomedicine and food nanotechnology, is attracting a lot of attention in the fields of basic research and industry. This review systematically describes these “surfactant-coated nanoparticles” through various sections in order: 1) surfactants, 2) surfactant-coated nanoparticles, application of surfactant-coated nanoparticles to 3) nanomedicine, and 4) food nanotechnology. Furthermore, current progress and problems of the technology using surfactant-coated nanoparticles through recent research reports have been discussed.","Miyazawa, Taiki; Itaya, Mayuko; Burdeos, Gregor C; Nakagawa, Kiyotaka; Miyazawa, Teruo",Int J Nanomedicine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8203100/,271
18436,Impact of Key Assumptions About the Population Biology of Soil-Transmitted Helminths on the Sustainable Control of Morbidity,2021-06-14,"Domestic and captive animals and cultivated plants should be recognised as integral components in contemporary ecosystems. They interact with wild organisms through such mechanisms as hybridization, predation, herbivory, competition and disease transmission and, in many cases, define ecosystem properties. Nevertheless, it is widespread practice for data on domestic, captive and cultivated organisms to be excluded from biodiversity repositories, such as natural history collections. Furthermore, there is a lack of integration of data collected about biodiversity in disciplines, such as agriculture, veterinary science, epidemiology and invasion science. Discipline-specific data are often intentionally excluded from integrative databases in order to maintain the “purity” of data on natural processes. Rather than being beneficial, we argue that this practise of data exclusivity greatly limits the utility of discipline-specific data for applications ranging from agricultural pest management to invasion biology, infectious disease prevention and community ecology. This problem can be resolved by data providers using standards to indicate whether the observed organism is of wild or domestic origin and by integrating their data with other biodiversity data (e.g. in the Global Biodiversity Information Facility). Doing so will enable efforts to integrate the full panorama of biodiversity knowledge across related disciplines to tackle pressing societal questions.","Groom, Quentin; Adriaens, Tim; Bertolino, Sandro; Phelps, Kendra; Poelen, Jorrit H; Reeder, DeeAnn Marie; Richardson, David M; Simmons, Nancy B; Upham, Nathan",Biodivers Data J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8219659/,271
22012,Clinical Observation on the Nursing Effect of Mindfulness-Based Stress Reduction Combined with Solution-Focused Brief Therapy in Uremic Peritoneal Dialysis Patients and Influence on Nutritional Status,2021-09-24,"PURPOSE: Oral chlorhexidine is used widely for mechanically ventilated patients to prevent pneumonia, but recent studies show an association with excess mortality. We examined whether de-adoption of chlorhexidine and parallel implementation of a standardized oral care bundle reduces intensive care unit (ICU) mortality in mechanically ventilated patients. METHODS: A stepped wedge cluster-randomized controlled trial with concurrent process evaluation in 6 ICUs in Toronto, Canada. Clusters were randomized to de-adopt chlorhexidine and implement a standardized oral care bundle at 2-month intervals. The primary outcome was ICU mortality. Secondary outcomes were time to infection-related ventilator-associated complications (IVACs), oral procedural pain and oral health dysfunction. An exploratory post hoc analysis examined time to extubation in survivors. RESULTS: A total of 3260 patients were enrolled; 1560 control, 1700 intervention. ICU mortality for the intervention and control periods were 399 (23.5%) and 330 (21.2%), respectively (adjusted odds ratio [aOR], 1.13; 95% confidence interval [CI] 0.82 to 1.54; P = 0.46). Time to IVACs (adjusted hazard ratio [aHR], 1.06; 95% CI 0.44 to 2.57; P = 0.90), time to extubation (aHR 1.03; 95% CI 0.85 to 1.23; P = 0.79) (survivors) and oral procedural pain (aOR, 0.62; 95% CI 0.34 to 1.10; P = 0.10) were similar between control and intervention periods. However, oral health dysfunction scores (− 0.96; 95% CI − 1.75 to − 0.17; P = 0.02) improved in the intervention period. CONCLUSION: Among mechanically ventilated ICU patients, no benefit was observed for de-adoption of chlorhexidine and implementation of an oral care bundle on ICU mortality, IVACs, oral procedural pain, or time to extubation. The intervention may improve oral health. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s00134-021-06475-2.","Dale, Craig M.; Rose, Louise; Carbone, Sarah; Pinto, Ruxandra; Smith, Orla M.; Burry, Lisa; Fan, Eddy; Amaral, Andre Carlos Kajdacsy-Balla; McCredie, Victoria A.; Scales, Damon C.; Cuthbertson, Brian H.",Intensive Care Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8490143/,271
22286,Computerised tomography (CT) in severe acute respiratory syndrome (SARS): late-stage acute respiratory disease syndrome (ARDS) and follow-up findings,2004-03-15,"Acute kidney injury (AKI) is commonly present in critically ill patients with sepsis. Early prediction of short-term reversibility of AKI is beneficial to risk stratification and clinical treatment decision. The study sought to use machine learning methods to discriminate between transient and persistent sepsis-associated AKI. Septic patients who developed AKI within the first 48 h after ICU admission were identified from the Medical Information Mart for Intensive Care III database. AKI was classified as transient or persistent according to the Acute Disease Quality Initiative workgroup consensus. Five prediction models using logistic regression, random forest, support vector machine, artificial neural network and extreme gradient boosting were constructed, and their performance was evaluated by out-of-sample testing. A simplified risk prediction model was also derived based on logistic regression and features selected by machine learning algorithms. A total of 5984 septic patients with AKI were included, 3805 (63.6%) of whom developed persistent AKI. The artificial neural network and logistic regression models achieved the highest area under the receiver operating characteristic curve (AUC) among the five machine learning models (0.76, 95% confidence interval [CI] 0.74–0.78). The simplified 14-variable model showed adequate discrimination, with the AUC being 0.76 (95% CI 0.73–0.78). At the optimal cutoff of 0.63, the sensitivity and specificity of the simplified model were 63% and 76% respectively. In conclusion, a machine learning-based simplified prediction model including routine clinical variables could be used to differentiate between transient and persistent AKI in critically ill septic patients. An easy-to-use risk calculator can promote its widespread application in daily clinical practice.","Luo, Xiao-Qin; Yan, Ping; Zhang, Ning-Ya; Luo, Bei; Wang, Mei; Deng, Ying-Hao; Wu, Ting; Wu, Xi; Liu, Qian; Wang, Hong-Shen; Wang, Lin; Kang, Yi-Xin; Duan, Shao-Bin",Sci Rep,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8511088/,271
22287,Critically ill patients with severe acute respiratory syndrome (SARS) in a designated national SARS ICU: clinical features and predictors for mortality,2004-03-15,,"Hanly, Paul; Ahern, Michelle; Sharp, Linda; Ursul, Diana; Loughnane, Gerard",Eur J Health Econ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8511277/,271
22676,The characteristics and dynamic changes of X-ray chest film in 50 patients with severe acute respiratory syndrome,2003,"Background: The CDC42 (Cell Division Cycle 42) gene product, CDC42, is a member of the family of small Rho GTPases, which are implicated in a broad spectrum of physiological functions in cell cycle regulation, including establishing and controlling of the cell actin cytoskeleton, vesicle trafficking, cell polarity, proliferation, motility and migration, transcription activation, reactive oxygen species production, and tumorigenesis. The CDC42 gene mutations are associated with distinct clinical phenotypes characterized by neurodevelopmental, growth, hematological, and immunological disturbances. Case presentation: We report the case of an 11-year-old boy with syndromic features, immunodeficiency, and autoinflammation who developed hemophagocytic lymphohistiocytosis and malignant lymphoproliferation. In this patient, a novel heterozygous p.Cys81Tyr mutation in the CDC42 gene was found by whole exome sequencing. Conclusions: The Cdc42 molecule plays a pivotal role in cell cycle regulation and a wide array of tissue-specific functions, and its deregulation may result in a broad spectrum of molecular and cellular dysfunctions, making patients with CDC42 gene mutations susceptible to infections, immune dysregulation, and malignancy. In the patient studied, a syndromic phenotype with facial dysmorphism, neurodevelopmental delay, immunodeficiency, autoinflammation, and hemophagocytic lymphohistiocytosis shares common features with Takenouchi–Kosaki syndrome and with C-terminal variants in CDC42. It is important to emphasize that Hodgkin's lymphoma is described for the first time in the medical literature in a pediatric patient with the novel p.Cys81Tyr mutation in the CDC42 gene. Further studies are required to delineate precisely the CDC42 genotype–phenotype correlations.","Szczawinska-Poplonyk, Aleksandra; Ploski, Rafal; Bernatowska, Ewa; Pac, Malgorzata",Front Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7082228/,271
23296,"Bennett & Brachman's Hospital Infections Edited by William R. Jarvis Philadelphia: Wolters Kluwer/Lippincott Williams & Wilkins, 2007. 832 pp., Illustrated. $210.00 (hardcover)",2008-09-15,"Root explants ofArmoracia rusticana were cultivatedin vitro on theMurashige, andSkoog 1962 nutrient medium with addition of 2,4 D (2,4-Dichlorophenoxyacetic acid). Under such conditions callus tissue containing several apical meristems developed. Without 2,4 D the explants were growing to aseptic small plants; when further cultivated in soil they developed into big plants showing leaves with different deformations. These leaves, aseptically cultivated plants and callus tissue were examined by light and electron microscopy. There occured two types of inclusions consisting of isometric and elongated particles, respectively. Those of the isometric type were observed in the cytoplasm of meristematic cells of the callus; the isometric particles had a diameter of about 20–22 nm and were arranged hexagonally or in curvilinear arrays. In all other tissues that were examined such aggregates were to be seen only in vacuoles. Isometric particles were also found in plasmodesmata of all tissues examined. They lay in a tubulus which protrudes into the cytoplasm on one side of the cell wall. Desmotubuli appeared only in particle-free plasmodesmata. Protrusions of the cell wall into the cytoplasm containing tubuli and isometric particles within were observed only in callus tissue and in epidermic cells of leaves. In the cell wall of callus cells, conspicuous cavities connected with the cytoplasm by plasmodesmata contained many particles which were arranged in hexagonal structures. It seemed as if they had been put away into the cell walls or into the vacuoles. The occurence of fibrillar inclusions together with those consisting of isometric particles in the same cell was extremely rare. The fibrillar inclusions were observed in the cytoplasm and in the nucleus. The diameter of one fibril is about 12 nm. The thylacoids in well differentiated chloroplasts in callus and in cells of leaves are curved; single swelled thylacoids lie as vesicles in peripheral stroma. As tissues ofArmoracia rusticana plants from different localities do not contain such inclusions we assume that the root segment examined was infected with two different viruses. The isolation of the viruses has not yet been possible.","Gailhofer, M.; Thaler, I.; Rücker, W.",Protoplasma,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7101820/,271
