,title_x,publish_time_x,abstract,authors,journal,url,category
495,"Spatial dynamics of the 1918 influenza pandemic in England, Wales and the United States",2011-02-06,"There is still limited understanding of key determinants of spatial spread of influenza. The 1918 pandemic provides an opportunity to elucidate spatial determinants of spread on a large scale. To better characterize the spread of the 1918 major wave, we fitted a range of city-to-city transmission models to mortality data collected for 246 population centres in England and Wales and 47 cities in the US. Using a gravity model for city-to-city contacts, we explored the effect of population size and distance on the spread of disease and tested assumptions regarding density dependence in connectivity between cities. We employed Bayesian Markov Chain Monte Carlo methods to estimate parameters of the model for population, infectivity, distance and density dependence. We inferred the most likely transmission trees for both countries. For England and Wales, a model that estimated the degree of density dependence in connectivity between cities was preferable by deviance information criterion comparison. Early in the major wave, long distance infective interactions predominated, with local infection events more likely as the epidemic became widespread. For the US, with fewer more widely dispersed cities, statistical power was lacking to estimate population size dependence or the degree of density dependence, with the preferred model depending on distance only. We find that parameters estimated from the England and Wales dataset can be applied to the US data with no likelihood penalty.","Eggo, Rosalind M.; Cauchemez, Simon; Ferguson, Neil M.",J R Soc Interface,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3033019/,199
12447,"Prostate cancer risk related to foods, food groups, macronutrients and micronutrients derived from the UK Dietary Cohort Consortium food diaries",2017-03-15,,"Blanco-Redondo, Andrea; de Sterke, C. Martijn; Sipe, J. E.; Krauss, Thomas F.; Eggleton, Benjamin J.; Husko, Chad",Nat Commun,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5426513/,199
12691,"COVID‐19, Black Lives Matter and making a difference",2020-08-16,,"Kyle-Sidell, Cameron",Ann Am Thorac Soc,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7462329/,199
13255,Exploring Language Learning as a Potential Tool against Cognitive Impairment in Late-Life Depression: Two Meta-Analyses and Suggestions for Future Research,2020-08-31,"Influenza A virus (IAV) in swine, so-called swine influenza A virus (swIAV), causes respiratory illness in pigs around the globe. In Danish pig herds, a H1N2 subtype named H1N2dk is one of the main circulating swIAV. In this cohort study, the infection dynamic of swIAV was evaluated in a Danish pig herd by sampling and PCR testing of pigs from two weeks of age until slaughter at 22 weeks of age. In addition, next generation sequencing (NGS) was used to identify and characterize the complete genome of swIAV circulating in the herd, and to examine the antigenic variability in the antigenic sites of the virus hemagglutinin (HA) and neuraminidase (NA) proteins. Overall, 76.6% of the pigs became PCR positive for swIAV during the study, with the highest prevalence at four weeks of age. Detailed analysis of the virus sequences obtained showed that the majority of mutations occurred at antigenic sites in the HA and NA proteins of the virus. At least two different H1N2 variants were found to be circulating in the herd; one H1N2 variant was circulating at the sow and nursery sites, while another H1N2 variant was circulating at the finisher site. Furthermore, it was demonstrated that individual pigs had recurrent swIAV infections with the two different H1N2 variants, but re-infection with the same H1N2 variant was also observed. Better understandings of the epidemiology, genetic and antigenic diversity of swIAV may help to design better health interventions for the prevention and control of swIAV infections in the herds.","Bhatta, Tarka Raj; Ryt-Hansen, Pia; Nielsen, Jens Peter; Larsen, Lars Erik; Larsen, Inge; Chamings, Anthony; Goecke, Nicole B.; Alexandersen, Soren",Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551734/,199
16319,Sugammadex is associated with shorter hospital length of stay after open lobectomy for lung cancer: a retrospective observational study,2021-03-23,"BACKGROUND: The Clinical Institute Withdrawal Assessment for Alcohol-Revised (CIWA-Ar) is commonly used in hospitals to titrate medications for alcohol withdrawal syndrome (AWS), but may be difficult to apply to intensive care unit (ICU) patients who are too sick or otherwise unable to communicate. OBJECTIVES: To evaluate the frequency of CIWA-Ar monitoring among ICU patients with AWS and variation in CIWA-Ar monitoring across patient demographic and clinical characteristics. METHODS: The study included all adults admitted to an ICU in 2017 after treatment for AWS in the Emergency Department of an academic hospital that standardly uses the CIWA-Ar to assess AWS severity and response to treatment. Demographic and clinical data, including Richmond Agitation-Sedation Scale (RASS) assessments (an alternative measure of agitation/sedation), were obtained via chart review. Associations between patient characteristics and CIWA-Ar monitoring were tested using logistic regression. RESULTS: After treatment for AWS, only 56% (n = 54/97) of ICU patients were evaluated using the CIWA-Ar; 94% of patients had a documented RASS assessment (n = 91/97). Patients were significantly less likely to receive CIWA-Ar monitoring if they were intubated or identified as Black. CONCLUSIONS: CIWA-Ar monitoring was used inconsistently in ICU patients with AWS and completed less often in those who were intubated or identified as Black. These hypothesis-generating findings raise questions about the utility of the CIWA-Ar in ICU settings. Future studies should assess alternative measures for titrating AWS medications in the ICU that do not require verbal responses from patients and further explore the association of race with AWS monitoring.","Steel, Tessa L.; Giovanni, Shewit P.; Katsandres, Sarah C.; Cohen, Shawn M.; Stephenson, Kevin B.; Murray, Ben; Sobeck, Hillary; Hough, Catherine L.; Bradley, Katharine A.; Williams, Emily C.",Addict Sci Clin Pract,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7988382/,199
19299,Multivariate meta-analysis of critical care meta-analyses: a meta-epidemiological study,2021-07-18,"This article provides an overview of diagnostic evaluation and ablation treatment assessment in Hepatocellular Carcinoma (HCC). Only studies, in the English language from January 2010 to January 202, evaluating the diagnostic tools and assessment of ablative therapies in HCC patients were included. We found 173 clinical studies that satisfied the inclusion criteria. HCC may be noninvasively diagnosed by imaging findings. Multiphase contrast-enhanced imaging is necessary to assess HCC. Intravenous extracellular contrast agents are used for CT, while the agents used for MRI may be extracellular or hepatobiliary. Both gadoxetate disodium and gadobenate dimeglumine may be used in hepatobiliary phase imaging. For treatment-naive patients undergoing CT, unenhanced imaging is optional; however, it is required in the post treatment setting for CT and all MRI studies. Late arterial phase is strongly preferred over early arterial phase. The choice of modality (CT, US/CEUS or MRI) and MRI contrast agent (extracelllar or hepatobiliary) depends on patient, institutional, and regional factors. MRI allows to link morfological and functional data in the HCC evaluation. Also, Radiomics is an emerging field in the assessment of HCC patients. Postablation imaging is necessary to assess the treatment results, to monitor evolution of the ablated tissue over time, and to evaluate for complications. Post- thermal treatments, imaging should be performed at regularly scheduled intervals to assess treatment response and to evaluate for new lesions and potential complications.","Granata, Vincenza; Grassi, Roberta; Fusco, Roberta; Belli, Andrea; Cutolo, Carmen; Pradella, Silvia; Grazzini, Giulia; La Porta, Michelearcangelo; Brunese, Maria Chiara; De Muzio, Federica; Ottaiano, Alessandro; Avallone, Antonio; Izzo, Francesco; Petrillo, Antonella",Infect Agent Cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8287696/,199
29562,Emergency Preparedness—Planning and Management,2010-03-17,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151414/,199
31015,CCD urges government support to treat disability population,2020-03-27,,,J Cell Biochem,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7166554/,199
31826,"COVID-19 Preparedness in a Neonatal Unit at a Tertiary Hospital in Johannesburg, South Africa",2020-04-11,"Mathematical modeling of the UV disinfection process provides a basis for sizing ultraviolet disinfection equipment and for interpreting test results. It also allows for adaptation of UV systems to specific disinfection processes and for the disinfection of specific microorganisms. Disinfection is generally modeled in terms of the survival, or its converse the inactivation rate, and may be rendered as a fraction or a percentage. Disinfection is invariably a logarithmic process, as is microbial growth. The disinfection rate of the microorganisms varies widely and is subject to many complexities, including shoulder effects, second stage decay, relative humidity effects, and photoreactivation. Not all these processes need be considered for every design application, but a familiarity with these effects is essential for understanding UV disinfection. Furthermore, not all of these processes can be completely and accurately modeled at present, but enough is known to adequately design reliable UV disinfection systems. All of these processes can be modeled with basic exponential equations and by using computational methods if necessary. For more detailed background information on theoretical decay models for general disinfection purposes see Kowalski (2006), Chick et al. (1963), or Hiatt (1964).","Kowalski, Wladyslaw",Ultraviolet Germicidal Irradiation Handbook,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7176239/,199
32344,The state of ophthalmology medical student education in the United States: An update,2020-05-11,"Filter feature selection methods play an important role in machine learning tasks when low computational costs, classifier independence or simplicity is important. Existing filter methods predominantly focus only on the input data and do not take advantage of the external sources of correlations within feature groups to improve the classification accuracy. We propose a framework which facilitates supervised filter feature selection methods to exploit feature group information from external sources of knowledge and use this framework to incorporate feature group information into minimum Redundancy Maximum Relevance (mRMR) algorithm, resulting in GroupMRMR algorithm. We show that GroupMRMR achieves high accuracy gains over mRMR (up to [Formula: see text]35%) and other popular filter methods (up to [Formula: see text]50%). GroupMRMR has same computational complexity as that of mRMR, therefore, does not incur additional computational costs. Proposed method has many real world applications, particularly the ones that use genomic, text and image data whose features demonstrate strong group structures.","Perera, Kushani; Chan, Jeffrey; Karunasekera, Shanika",Advances in Knowledge Discovery and Data Mining,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7206161/,199
