,title_x,publish_time_x,abstract,authors,journal,url,category
9532,Vers un vaccin thérapeutique contre les bilharzioses,2010-02-25,,"Fulginiti, Vincent A.",Infect Dis Newsl (N Y),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7146803/,587
9547,Des épizooties plus nombreuses,2010-02-25,"Infections in children in day care are common, but can be limited by education of providers and staff in standards of hygiene, maintenance of basic techniques of infection control, appropriate use of the physical facilities of the day care unit, and maintenance of recommended levels of children and staff.","Pickering, Larry K.",Infect Dis Newsl (N Y),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7146839/,587
10665,Actualités profession,2020-04-29,,"Dalman, Ronald L.",J Vasc Surg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7190521/,587
23112,Traumatologie II,2002,,,Experientia,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095825/,587
27680,"Cumulative Index: 1980, 1981, and 1982",2016-04-11,,"Hamzelou, Jessica",New Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7130868/,587
28568,Imagerie moderne des pneumonies infectieuses aiguës,2004-05-27,,"M, J.-M.",Rev Francoph Lab,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7140286/,587
28763,SARS: premier pas vers un vaccin,2005-03-30,,"Kleines, Michael",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7147922/,587
33659,Gastrointestinal complications of secondary immunodeficiency syndromes,2009-05-15,"Human resource allocation decisions have a direct impact on the performance of a business process. Many approaches to optimal resource allocation have been proposed in the Business Process Management community. The majority of these approaches aim to optimise process performance; hence, recommend activities to experienced employees. To remain competitive, modern organisations also need to grow the capabilities of their employees and offer them upskilling opportunities. In this article, we propose an approach for recommending unfamiliar activities to employees by comparing their work histories with work histories of other similar employees. The aim of the proposed approach is to put employees on a gradual path of multi-skilling whereby they are provided with an opportunity to perform unfamiliar process activities and thus gain their experience through learning-by-doing. The approach is based on the analysis of process execution data and has been implemented. In the evaluation, we compared recommendations provided by the approach with actual activity executions of different employees recorded in process data. The evaluation demonstrated the effectiveness of the approach for different publicly available event logs and configuration settings.","Pika, Anastasiia; Wynn, Moe T.",Advanced Information Systems Engineering,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7266442/,587
35847,Zoeken naar het nieuwe normaal,2020-07-10,"Uniform interpolants were largely studied in non-classical propositional logics since the nineties, and their connection to model completeness was pointed out in the literature. A successive parallel research line inside the automated reasoning community investigated uniform quantifier-free interpolants (sometimes referred to as “covers”) in first-order theories. In this paper, we investigate cover transfer to theory combinations in the disjoint signatures case. We prove that, for convex theories, cover algorithms can be transferred to theory combinations under the same hypothesis needed to transfer quantifier-free interpolation (i.e., the equality interpolating property, aka strong amalgamation property). The key feature of our algorithm relies on the extensive usage of the Beth definability property for primitive fragments to convert implicitly defined variables into their explicitly defining terms. In the non-convex case, we show by a counterexample that cover may not exist in the combined theories, even in case combined quantifier-free interpolants do exist.","Calvanese, Diego; Ghilardi, Silvio; Gianola, Alessandro; Montali, Marco; Rivkin, Andrey",Automated Reasoning,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7324127/,587
38137,Axalta Releases 2Q 2020 Results,2020-08-21,,,Br Dent J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7431735/,587
