,title_x,publish_time_x,abstract,authors,journal,url,category
4275,Effect of trauma-informed care on hair cortisol concentration in youth welfare staff and client physical aggression towards staff: results of a longitudinal study,2020-01-07,"BACKGROUND: Professional caregivers working in child and youth welfare institutions are frequently faced with the complex mental health issues, emotional needs and challenging coping strategies of clients with cumulated traumatic experiences, leaving them prone to developing high levels of stress, burn-out and compassion fatigue. Trauma-informed care (TIC) is a milieu-therapeutic approach that aims to promote the self-efficacy and self-care of youth welfare staff by guiding them to a better understanding of their own and their clients’ stress symptoms and countertransference. Despite increasing efforts to implement TIC practices, and more widespread recognition of their value in youth welfare systems, there is a lack of studies evaluating the effectiveness of this approach. The aim of this study was to assess the effects of TIC practices in youth welfare institutions on both the physiological stress of staff members and clients’ physical aggression towards their caregivers. . METHODS: Data was obtained from a longitudinal study investigating the effectiveness of TIC in 14 residential youth welfare institutions. Our sample consisted of 47 youth welfare employees (66.0% female) aged from 23 to 60 years (M = 37.4, SD = 10.4 years). Hair cortisol concentration (HCC) and occurrences of client physical aggression were assessed at four annual measurement time points (T1 to T4). RESULTS: Participants in five institutions employing TIC practices (intervention group) showed significantly lower HCC at T4 than staff members from institutions who did not receive training in TIC (control group), indicating reduced physiological stress levels. At T4, the intervention group reported significantly less physical aggression than the control group. CONCLUSIONS: TIC might be a promising approach for reducing the emotional burden of employees and institutions should invest in training their staff in TIC practices. More research is necessary, to investigate the benefits and efficacy of TIC, both to youths and staff members, and to foster a better understanding of which specific factors may contribute to stress reduction.","Schmid, Marc; Lüdtke, Janine; Dolitzsch, Claudia; Fischer, Sophia; Eckert, Anne; Fegert, Jörg M.",BMC Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6947862/,419
11555,Digital exercise interventions for improving measures of central obesity: a systematic review,2020-05-14,,"Hatchimonji, Justin S.; Swendiman, Robert A.; Seamon, Mark J.; Nance, Michael L.",Ann Surg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224619/,419
17371,Impact of Firearm Surveillance on Gun Control Policy: Regression Discontinuity Analysis,2021-04-22,"To assess the safety of Auxora in patients with acute pancreatitis (AP), systemic inflammatory response syndrome (SIRS), and hypoxemia, and identify efficacy endpoints to prospectively test in future studies. METHODS: This phase 2, open-label, dose-response study randomized patients with AP, accompanying SIRS, and hypoxemia (n = 21) to receive low-dose or high-dose Auxora plus standard of care (SOC) or SOC alone. All patients received pancreatic contrast-enhanced computed tomography scans at screenings, day 5/discharge, and as clinically required 90 days postrandomization; scans were blinded and centrally read to determine AP severity using computed tomography severity index. Solid food tolerance was assessed at every meal and SIRS every 12 hours. RESULTS: The number of patients experiencing serious adverse events was not increased with Auxora versus SOC alone. Three (36.5%) patients with moderate AP receiving low-dose Auxora improved to mild AP; no computed tomography severity index improvements were observed with SOC. By study end, patients receiving Auxora better tolerated solid foods, had less persistent SIRS, and had reduced hospitalization versus SOC. CONCLUSIONS: The favorable safety profile and patient outcomes suggest Auxora may be an appropriate early treatment for patients with AP and SIRS. Clinical development will continue in a randomized, controlled, blinded, dose-ranging study.","Bruen, Charles; Miller, Joseph; Wilburn, John; Mackey, Caleb; Bollen, Thomas L.; Stauderman, Kenneth; Hebbar, Sudarshan",Pancreas,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104014/,419
29661,Future Biologic and Chemical Weapons,2009-05-15,,"Wynn, Susan G.; Fougère, Barbara J.",Veterinary Herbal Medicine,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151902/,419
37368,"Operationalising resilience for disaster medicine practitioners: capability development through training, simulation and reflection",2019-09-12,,,Reactions Weekly,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7378997/,419
39960,Physical activity barriers according to social stratification in Europe,2020-09-28,,,J Vasc Surg Cases Innov Tech,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7511847/,419
61607,"Occurrence of clinically relevant antimicrobial resistance genes, including mcr-3 and mcr-7.1, in soil and water from a recreation club.",2020-07-31,"Postoperative pancreatic fistula (POPF) is a major source of morbidity following pancreatic resection. Surgically placed drains under suction or gravity are routinely used to help mitigate the complications associated with POPF. Controversy exists as to whether one of these drain management strategies is superior. The objective was to identify and compare the incidence of POPF, adverse events, and resource utilization associated with passive gravity (PG) versus active suction (AS) drainage following pancreatic resection. MEDLINE, EMBASE, CINAHL, and Cochrane Library databases were searched from inception to May 18, 2020. Outcomes of interest included POPF, post-pancreatectomy hemorrhage (PPH), surgical site infection (SSI), other major morbidity, and resource utilization. Descriptive qualitative and pooled quantitative meta-analyses were performed. One randomized control trial and five cohort studies involving 10 663 patients were included. Meta-analysis found no difference in the odds of developing POPF between AS and PG (p = 0.78). There were no differences in other endpoints including PPH (p = 0.58), SSI (wound p = 0.21, organ space p = 0.05), major morbidity (p = 0.71), or resource utilization (p = 0.72). The risk of POPF or other adverse outcomes is not impacted by drain management following pancreatic resection. Based on current evidence, a suggestion cannot be made to support the use of one drain over another at this time. There is a trend toward increased intra-abdominal wound infections with AS drains (p = 0.05) that merits further investigation.","Park, Lily J; Baker, Laura; Smith, Heather; Lemke, Madeline; Davis, Alexandra; Abou-Khalil, Jad; Martel, Guillaume; Balaa, Fady K; Bertens, Kimberly A",World journal of surgery,https://doi.org/10.1007/s00268-021-06158-5; https://www.ncbi.nlm.nih.gov/pubmed/34046692/,419
62441,Opportunities for recruiting international graduates of doctor of pharmacy programs for residency training: an academic health center perspective.,2021-03-31,"Specific guidance on the size and composition of respiratory protective device (RPD) stockpiles for use during a pandemic is lacking. We explore the economic aspects of stockpiling various types and combinations of RPDs by adapting a pandemic model that estimates the impact of a severe pandemic on a defined population, the number of potential interactions between patients and health care personnel, and the potential number of health care personnel needed to fulfill those needs. Our model calculates the number of the different types of RPDs that should be stockpiled and the consequent cost of purchase and storage, prorating this cost over the shelf life of the inventory. Compared with disposable N95 or powered air-purifying respirators, we show that stockpiling reusable elastomeric half-face respirators is the least costly approach. Disposable N95 respirators take up significantly more storage space, which increases relative costs. Reusing or extending the usable period of disposable devices may diminish some of these costs. We conclude that stockpiling a combination of disposable N95 and reusable half-face RPDs is the best approach to preparedness for most health care organizations. We recommend against stockpiling powered air-purifying respirators as they are much more costly than alternative approaches.","Baracco, Gio; Eisert, Sheri; Eagan, Aaron; Radonovich, Lewis",Disaster medicine and public health preparedness,https://doi.org/10.1017/dmp.2015.12; https://www.ncbi.nlm.nih.gov/pubmed/25874891/,419
66637,A case study of food handler hand hygiene compliance in high-care and high-risk food manufacturing environments using covert-observation.,2020-07-07,,"Phillips, Nicky; Mallapaty, Smriti; Cyranoski, David",Nature,https://doi.org/10.1038/d41586-020-00146-w; https://www.ncbi.nlm.nih.gov/pubmed/33469202/,419
69086,Tennessee pharmacist finds niche in dental office.,2021-04-01,"The COVID-19 pandemic may be experienced as traumatogenic and may fuel or exacerbate psychological distress and trauma-related symptoms. Based on trauma research, one might expect that survivors of childhood abuse would be susceptible to these negative outcomes during the pandemic, and that among this population a stronger relation between emotion regulation difficulties and symptomatology would be found. Aiming to explore these suppositions, an online survey was conducted among 710 Israeli adults. Of them, 370 were childhood abuse survivors. A history of childhood abuse, COVID-19-related stressors, overall psychological distress, and peritraumatic stress symptoms during the pandemic were assessed via self-report measures. Participants with a history of childhood abuse had elevated overall psychological distress as well as peritraumatic stress symptoms during the pandemic, compared to nonabused participants, above and beyond demographic characteristics and COVID-19-related stressors. Emotion regulation difficulties were related to elevated psychological distress and peritraumatic stress symptoms among both childhood abuse survivors and nonabused participants. Nonetheless, a history of childhood abuse moderated the relations between the emotion regulation difficulty of being unable to engage in goal-directed behaviors when distressed (on one hand) and mental outcomes (on the other): Although the associations between inability to engage in goal-directed behaviors, overall psychological distress, and peritraumatic stress symptoms were nonsignificant among nonabused participants, they were significant among childhood abuse survivors. The current findings suggest that a history of childhood abuse might be a risk factor for distress in the face of COVID-19, and that childhood abuse survivors would benefit from clinical interventions that promote emotion regulation skills during this ongoing global health crisis.","Siegel, Alana; Lahav, Yael",Journal of interpersonal violence,https://doi.org/10.1177/08862605211021968; https://www.ncbi.nlm.nih.gov/pubmed/34088243/,419
70418,Factors influencing likelihood of COVID-19 vaccination: A survey of Tennessee adults.,2021-05-06,"The main goal of Natural Orifice Transluminal Endoscopic Surgery (NOTES) is performing surgery avoiding skin incisions. Theoretical advantages of NOTES include decreased postoperative pain, reduction/elimination of general anesthesia, improved cosmetic outcomes, elimination of skin incision-related complications such as wound infections and hernias, and increased overall patient satisfaction. Although various forms of port creation to accomplish thoracic NOTES procedures have been proposed, transesophageal NOTES has been shown to be the most reliable one. The evolution of endoscopic submucosal transesophageal access resulted in the development of per-oral endoscopic myotomy (POEM), which had a fast transition to clinical practice. The authors present a review of the current state of the art concerning transesophageal NOTES, looking at its potential for diagnostic and therapeutic interventions as well as the hurdles yet to be overcome.","Moreira-Pinto, João; Ferreira, Aníbal; Rolanda, Carla; Correia-Pinto, Jorge",Minimally invasive surgery,https://doi.org/10.1155/2012/896952; https://www.ncbi.nlm.nih.gov/pubmed/22567228/,419
71741,RFID technology may improve contrast agent safety.,2008,,"Coursindel, Thibault; Järver, Peter; Gait, Michael J",Nucleic acid therapeutics,https://doi.org/10.1089/nat.2012.0341; https://www.ncbi.nlm.nih.gov/pubmed/22409235/,419
72877,Diffuse alveolar hemorrhage associated with ustekinumab treatment.,2021-04-04,"Initially discovered in the context of immunomodulation, peptidyl-prolyl cis/trans isomerases (PPIases) were soon identified as enzymes catalyzing the rate-limiting protein folding step at peptidyl bonds preceding proline residues. Intense searches revealed that PPIases are a superfamily of proteins consisting of three structurally distinguishable families with representatives in every described species of prokaryote and eukaryote and, recently, even in some giant viruses. Despite the clear-cut enzymatic activity and ubiquitous distribution of PPIases, reports on solely PPIase-dependent biological roles remain scarce. Nevertheless, they have been found to be involved in a plethora of biological processes, such as gene expression, signal transduction, protein secretion, development, and tissue regeneration, underscoring their general importance. Hence, it is not surprising that PPIases have also been identified as virulence-associated proteins. The extent of contribution to virulence is highly variable and dependent on the pleiotropic roles of a single PPIase in the respective pathogen. The main objective of this review is to discuss this variety in virulence-related bacterial and protozoan PPIases as well as the involvement of host PPIases in infectious processes. Moreover, a special focus is given to Legionella pneumophila macrophage infectivity potentiator (Mip) and Mip-like PPIases of other pathogens, as the best-characterized virulence-related representatives of this family. Finally, the potential of PPIases as alternative drug targets and first tangible results are highlighted.","Ünal, Can M; Steinert, Michael",Microbiology and molecular biology reviews : MMBR,https://doi.org/10.1128/mmbr.00015-14; https://www.ncbi.nlm.nih.gov/pubmed/25184565/,419
73913,"Organizational commitment to diversity, equity, and inclusion: A strategic path forward.",2021-08-09,"As a major analytical method for outbreak detection, Kulldorff's space-time scan statistic (2001, Journal of the Royal Statistical Society, Series A 164, 61-72) has been implemented in many syndromic surveillance systems. Since, however, it is based on circular windows in space, it has difficulty correctly detecting actual noncircular clusters. Takahashi et al. (2008, International Journal of Health Geographics 7, 14) proposed a flexible space-time scan statistic with the capability of detecting noncircular areas. It seems to us, however, that the detection of the most likely cluster defined in these space-time scan statistics is not the same as the detection of localized emerging disease outbreaks because the former compares the observed number of cases with the conditional expected number of cases. In this article, we propose a new space-time scan statistic which compares the observed number of cases with the unconditional expected number of cases, takes a time-to-time variation of Poisson mean into account, and implements an outbreak model to capture localized emerging disease outbreaks more timely and correctly. The proposed models are illustrated with data from weekly surveillance of the number of absentees in primary schools in Kitakyushu-shi, Japan, 2006.","Tango, Toshiro; Takahashi, Kunihiko; Kohriyama, Kazuaki",Biometrics,https://doi.org/10.1111/j.1541-0420.2010.01412.x; https://www.ncbi.nlm.nih.gov/pubmed/20374242/,419
75358,Efficient removal of selenate in water by cationic poly(allyltrimethylammonium) grafted chitosan and biochar composite.,2021-01-02,"BACKGROUND Non-invasive ventilation (NIV) is preferred as the initial ventilatory support to treat acute hypercapnic respiratory failure in patients with chronic obstructive pulmonary disease (COPD). High-flow nasal cannula (HFNC) may be an alternative method; however, the effects of HFNC in hypercapnic COPD are not well known. This preliminary study aimed at assessing the physiologic effects of HFNC at different flow rates in hypercapnic COPD and to compare it with NIV. METHODS A prospective physiologic study enrolled 12 hypercapnic COPD patients who had initially required NIV, and were ventilated with HFNC at flow rates increasing from 10 to 50 L/min for 15 min in each step. The primary outcome was the effort to breathe estimated by a simplified esophageal pressure-time product (sPTPes). The other studied variables were respiratory rate, oxygen saturation (SpO2), and transcutaneous CO2 pressure (PtcCO2). RESULTS Before NIV initiation, the median [interquartile range] pH was 7.36 [7.28-7.37] with a PaCO2 of 51 [42-60] mmHg. sPTPes per minute was significantly lower with HFNC at 30 L/min than 10 and 20 L/min (p < 0.001), and did not significantly differ with NIV (median inspiratory/expiratory positive airway pressure of 11 [10-12] and [5-5] cmH2O, respectively). At 50 L/min, sPTPes per minute increased compared to 30 L/min half of the patients. Respiratory rate was lower (p = 0.003) and SpO2 was higher (p = 0.028) with higher flows (30-50 L/min) compared to flow rate of 10 L/min and not different than with NIV. No significant differences in PtcCO2 between NIV and HFNC at different flow rates were observed (p = 0.335). CONCLUSIONS Applying HFNC at 30 L/min for a short duration reduces inspiratory effort in comparison to 10 and 20 L/min, and resulted in similar effect than NIV delivered at modest levels of pressure support in hypercapnic COPD with mild to moderate exacerbation. Higher flow rates reduce respiratory rate but sometimes increase the effort to breathe. Using HFNC at 30 L/min in hypercapnic COPD patients should be further evaluated. Trial registration Thai Clinical Trials Registry, TCTR20160902001. Registered 31 August 2016, http://www.clinicaltrials.in.th/index.php?tp=regtrials&menu=trialsearch&smenu=fulltext&task=search&task2=view1&id=2008 .","Rittayamai, Nuttapol; Phuangchoei, Prapinpa; Tscheikuna, Jamsak; Praphruetkit, Nattakarn; Brochard, Laurent",Annals of intensive care,https://doi.org/10.1186/s13613-019-0597-5; https://www.ncbi.nlm.nih.gov/pubmed/31641959/,419
76062,Characterization of rhodolith beds-related backscatter facies from the western Pontine Archipelago (Mediterranean Sea).,2021-04-26,,"James, Martin; Ford, Gary A; Robinson, Thompson; Al-Shahi Salman, Rustam",BMJ,https://doi.org/10.1136/bmj.m2155; https://www.ncbi.nlm.nih.gov/pubmed/32471855/,419
