,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
174,174,174,Mathematical Analysis of Copy Number Variation in a DNA Sample Using Digital PCR on a Nanofluidic Device,13.377748,5.8262053,2008-08-06,"Copy Number Variations (CNVs) of regions of the human genome have been associated with multiple diseases. We present an algorithm which is mathematically sound and computationally efficient to accurately analyze CNV in a DNA sample utilizing a nanofluidic device, known as the digital array. This numerical algorithm is utilized to compute copy number variation and the associated statistical confidence interval and is based on results from probability theory and statistics. We also provide formulas which can be used as close approximations.","Dube, Simant; Qin, Jian; Ramakrishnan, Ramesh",PLoS One,100,1
512,512,512,Implications of copy number variation in people with chromosomal abnormalities: potential for greater variation in copy number state may contribute to variability of phenotype,13.329265,5.795318,2010-08-10,"Copy number variation is common in the human genome with many regions, overlapping thousands of genes, now known to be deleted or amplified. Aneuploidies and other forms of chromosomal imbalance have a wide range of adverse phenotypes and are a common cause of birth defects resulting in significant morbidity and mortality. “Normal” copy number variants (CNVs) embedded within the regions of chromosome imbalance may affect the clinical outcomes by altering the local copy number of important genes or regulatory regions: this could alleviate or exacerbate certain phenotypes. In this way CNVs may contribute to the clinical variability seen in many disorders caused by chromosomal abnormalities, such as the congenital heart defects (CHD) seen in ~40% of Down’s syndrome (DS) patients. Investigation of CNVs may therefore help to pinpoint critical genes or regulatory elements, elucidating the molecular mechanisms underlying these conditions, also shedding light on the aetiology of such phenotypes in people without major chromosome imbalances, and ultimately leading to their improved detection and treatment.","de Smith, Adam J.; Trewick, Anne L.; Blakemore, Alexandra I. F.",Hugo J,100,1
896,896,896,ESP Abstracts 2012,13.608485,5.8246303,2012-08-22,,,Virchows Arch,100,1
898,898,898,"The Dynamics, Causes and Possible Prevention of Hepatitis E Outbreaks",13.618276,5.971586,2012-07-24,"Rapidly spreading infectious diseases are a serious risk to public health. The dynamics and the factors causing outbreaks of these diseases can be better understood using mathematical models, which are fit to data. Here we investigate the dynamics of a Hepatitis E outbreak in the Kitgum region of northern Uganda during 2007 to 2009. First, we use the data to determine that [Image: see text] is approximately 2.25 for the outbreak. Secondly, we use a model to estimate that the critical level of latrine and bore hole coverages needed to eradicate the epidemic is at least [Image: see text] and [Image: see text] respectively. Lastly, we further investigate the relationship between the co-infection factor for malaria and Hepatitis E on the value of [Image: see text] for Hepatitis E. Taken together, these results provide us with a better understanding of the dynamics and possible causes of Hepatitis E outbreaks.","Nannyonga, Betty; Sumpter, David J. T.; Mugisha, Joseph Y. T.; Luboobi, Livingstone S.",PLoS One,100,1
1108,1108,1108,"Using GPS Technology to Quantify Human Mobility, Dynamic Contacts and Infectious Disease Dynamics in a Resource-Poor Urban Environment",13.226381,5.864137,2013-04-08,"Empiric quantification of human mobility patterns is paramount for better urban planning, understanding social network structure and responding to infectious disease threats, especially in light of rapid growth in urbanization and globalization. This need is of particular relevance for developing countries, since they host the majority of the global urban population and are disproportionally affected by the burden of disease. We used Global Positioning System (GPS) data-loggers to track the fine-scale (within city) mobility patterns of 582 residents from two neighborhoods from the city of Iquitos, Peru. We used ∼2.3 million GPS data-points to quantify age-specific mobility parameters and dynamic co-location networks among all tracked individuals. Geographic space significantly affected human mobility, giving rise to highly local mobility kernels. Most (∼80%) movements occurred within 1 km of an individual’s home. Potential hourly contacts among individuals were highly irregular and temporally unstructured. Only up to 38% of the tracked participants showed a regular and predictable mobility routine, a sharp contrast to the situation in the developed world. As a case study, we quantified the impact of spatially and temporally unstructured routines on the dynamics of transmission of an influenza-like pathogen within an Iquitos neighborhood. Temporally unstructured daily routines (e.g., not dominated by a single location, such as a workplace, where an individual repeatedly spent significant amount of time) increased an epidemic’s final size and effective reproduction number by 20% in comparison to scenarios modeling temporally structured contacts. Our findings provide a mechanistic description of the basic rules that shape human mobility within a resource-poor urban center, and contribute to the understanding of the role of fine-scale patterns of individual movement and co-location in infectious disease dynamics. More generally, this study emphasizes the need for careful consideration of human social interactions when designing infectious disease mitigation strategies, particularly within resource-poor urban environments.","Vazquez-Prokopec, Gonzalo M.; Bisanzio, Donal; Stoddard, Steven T.; Paz-Soldan, Valerie; Morrison, Amy C.; Elder, John P.; Ramirez-Paredes, Jhon; Halsey, Eric S.; Kochel, Tadeusz J.; Scott, Thomas W.; Kitron, Uriel",PLoS One,100,11
1113,1113,1113,Widespread Divergence of the CEACAM/PSG Genes in Vertebrates and Humans Suggests Sensitivity to Selection,13.476274,5.692614,2013-04-16,"In mammals, carcinoembryonic antigen cell adhesion molecules (CEACAMs) and pregnancy-specific glycoproteins (PSGs) play important roles in the regulation of pathogen transmission, tumorigenesis, insulin signaling turnover, and fetal–maternal interactions. However, how these genes evolved and to what extent they diverged in humans remain to be investigated specifically. Based on syntenic mapping of chordate genomes, we reveal that diverging homologs with a prototypic CEACAM architecture–including an extracellular domain with immunoglobulin variable and constant domain-like regions, and an intracellular domain containing ITAM motif–are present from cartilaginous fish to humans, but are absent in sea lamprey, cephalochordate or urochordate. Interestingly, the CEACAM/PSG gene inventory underwent radical divergence in various vertebrate lineages: from zero in avian species to dozens in therian mammals. In addition, analyses of genetic variations in human populations showed the presence of various types of copy number variations (CNVs) at the CEACAM/PSG locus. These copy number polymorphisms have 3–80% frequency in select populations, and encompass single to more than six PSG genes. Furthermore, we found that CEACAM/PSG genes contain a significantly higher density of nonsynonymous single nucleotide polymorphism (SNP) compared to the chromosome average, and many CEACAM/PSG SNPs exhibit high population differentiation. Taken together, our study suggested that CEACAM/PSG genes have had a more dynamic evolutionary history in vertebrates than previously thought. Given that CEACAM/PSGs play important roles in maternal–fetal interaction and pathogen recognition, these data have laid the groundwork for future analysis of adaptive CEACAM/PSG genotype-phenotypic relationships in normal and complicated pregnancies as well as other etiologies.","Chang, Chia Lin; Semyonov, Jenia; Cheng, Po Jen; Huang, Shang Yu; Park, Jae Il; Tsai, Huai-Jen; Lin, Cheng-Yung; Grützner, Frank; Soong, Yung Kuei; Cai, James J.; Hsu, Sheau Yu Teddy",PLoS One,100,1
1157,1157,1157,ECR 2013 Book of Abstracts - A - Postgraduate Educational Programme,13.529546,5.71133,2013-03-07,,,Insights Imaging,100,1
1159,1159,1159,Monitoring Influenza Epidemics in China with Search Query from Baidu,13.465928,5.662307,2013-05-30,"Several approaches have been proposed for near real-time detection and prediction of the spread of influenza. These include search query data for influenza-related terms, which has been explored as a tool for augmenting traditional surveillance methods. In this paper, we present a method that uses Internet search query data from Baidu to model and monitor influenza activity in China. The objectives of the study are to present a comprehensive technique for: (i) keyword selection, (ii) keyword filtering, (iii) index composition and (iv) modeling and detection of influenza activity in China. Sequential time-series for the selected composite keyword index is significantly correlated with Chinese influenza case data. In addition, one-month ahead prediction of influenza cases for the first eight months of 2012 has a mean absolute percent error less than 11%. To our knowledge, this is the first study on the use of search query data from Baidu in conjunction with this approach for estimation of influenza activity in China.","Yuan, Qingyu; Nsoesie, Elaine O.; Lv, Benfu; Peng, Geng; Chunara, Rumi; Brownstein, John S.",PLoS One,100,1
1455,1455,1455,Haemoproteus iwa in Great Frigatebirds (Fregata minor) in the Islands of the Western Indian Ocean,13.249719,5.798618,2014-05-08,"Blood parasites of the sub-genus Haemoproteus have been reported in seabirds, in particular in species in the Suliformes order. These parasites are transmitted by hippoboscid flies of the genus Olfersia; strong specificity has been suggested between the vector and its vertebrate host. We investigated the prevalence of Haemoproteus infection in Suliformes and hippoboscid flies in two oceanic islands of the Western Indian Ocean: Europa and Tromelin. In total, 209 blood samples were collected from great frigatebirds (Fregata minor), masked boobies (Sula dactylatra) and red-footed boobies (Sula sula). Forty-one hippoboscid flies were also collected from birds. Seventeen frigatebirds and one fly collected on Europa tested positive for the presence of Haemoproteus parasites by polymerase chain reaction. Phylogenetic analyses based on partial sequences of the Cytochrome b gene showed that parasites were closely related to Haemoproteus iwa reported from frigatebirds in the Pacific Ocean and in the Caribbean. Plasmodium was also detected in a frigatebird on Europa; however, its placement on the phylogenetic tree could not be resolved. We provide strong support for transmission of blood parasites in seabirds in the Western Indian Ocean and suggest that migrations between the Pacific and the Indian oceans could favor the large-scale distribution of Haemoproteus iwa in frigatebird populations.","Bastien, Matthieu; Jaeger, Audrey; Le Corre, Matthieu; Tortosa, Pablo; Lebarbenchon, Camille",PLoS One,100,1
1748,1748,1748,Chest radiographic data acquisition and quality assurance in multicenter studies,13.200835,5.7382727,1997,"Background. Multicenter studies rely on data derived from different institutions. Forms can be designed to standardize the reporting process allowing reliable comparison of data. Objective. The purpose of the report is to provide a standardized method, developed as a part of a multicenter study of vertically transmitted HIV, for assessing chest radiographic results. Materials and methods. Eight hundred and five infants and children were studied at five centers; 3057 chest radiographs were scored. Data were entered using a forced-choice, graded response for 12 findings. Quality assurance measures and inter-rater agreement statistics are reported. Results. The form used for reporting chest radiographic results is presented. Inter-rater agreement was moderate to high for most findings, with the best correlation reported for the presence of bronchovascular markings and/or reticular densities addressed as a composite question (kappa = 0.71). The presence of nodular densities (kappa = 0.56) and parenchymal consolidation (kappa = 0.57) had moderate agreement. Agreement for lung volume was low. Conclusion. The current tool, developed for use in the pediatric population, is applicable to any study involving the assessment of pediatric chest radiographs for a large population, whether at one or many centers.","Cleveland, R. H.; Schluchter, Mark; Wood, Beverly P.; Berdon, Walter E.; Boechat, M. Ines; Easley, Kirk A.; Meziane, Moulay; Mellins, Robert B.; Norton, Karen I.; Singleton, Edward; Trautwein, Lynn",Pediatr Radiol,100,1
