,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
65,65,65,Delivery Systems for the Direct Application of siRNAs to Induce RNA Interference (RNAi) In Vivo,11.203737,6.9639654,2006-05-18,"RNA interference (RNAi) is a powerful method for specific gene silencing which may also lead to promising novel therapeutic strategies. It is mediated through small interfering RNAs (siRNAs) which sequence-specifically trigger the cleavage and subsequent degradation of their target mRNA. One critical factor is the ability to deliver intact siRNAs into target cells/organs in vivo. This review highlights the mechanism of RNAi and the guidelines for the design of optimal siRNAs. It gives an overview of studies based on the systemic or local application of naked siRNAs or the use of various nonviral siRNA delivery systems. One promising avenue is the the complexation of siRNAs with the polyethylenimine (PEI), which efficiently stabilizes siRNAs and, upon systemic administration, leads to the delivery of the intact siRNAs into different organs. The antitumorigenic effects of PEI/siRNA-mediated in vivo gene-targeting of tumor-relevant proteins like in mouse tumor xenograft models are described.","Aigner, Achim",J Biomed Biotechnol,50,1
103,103,103,Rapid Identification of Malaria Vaccine Candidates Based on α-Helical Coiled Coil Protein Motif,11.53158,7.0905046,2007-07-25,"To identify malaria antigens for vaccine development, we selected α-helical coiled coil domains of proteins predicted to be present in the parasite erythrocytic stage. The corresponding synthetic peptides are expected to mimic structurally “native” epitopes. Indeed the 95 chemically synthesized peptides were all specifically recognized by human immune sera, though at various prevalence. Peptide specific antibodies were obtained both by affinity-purification from malaria immune sera and by immunization of mice. These antibodies did not show significant cross reactions, i.e., they were specific for the original peptide, reacted with native parasite proteins in infected erythrocytes and several were active in inhibiting in vitro parasite growth. Circular dichroism studies indicated that the selected peptides assumed partial or high α-helical content. Thus, we demonstrate that the bioinformatics/chemical synthesis approach described here can lead to the rapid identification of molecules which target biologically active antibodies, thus identifying suitable vaccine candidates. This strategy can be, in principle, extended to vaccine discovery in a wide range of other pathogens.","Villard, Viviane; Agak, George W.; Frank, Géraldine; Jafarshad, Ali; Servis, Catherine; Nébié, Issa; Sirima, Sodiomon B.; Felger, Ingrid; Arevalo-Herrera, Myriam; Herrera, Socrates; Heitz, Frederic; Bäcker, Volker; Druilhe, Pierre; Kajava, Andrey V.; Corradin, Giampietro",PLoS One,50,1
122,122,122,Species-specific evolution of immune receptor tyrosine based activation motif-containing CEACAM1-related immune receptors in the dog,11.461342,7.0092936,2007-10-18,"BACKGROUND: Although the impact of pathogens on the evolution of the mammalian immune system is still under debate, proteins, which both regulate immune responses and serve as cellular receptors for pathogens should be at the forefront of pathogen-driven host evolution. The CEA (carcinoembryonic antigen) gene family codes for such proteins and indeed shows tremendous species-specific variation between human and rodents. Since little is known about the CEA gene family in other lineages of placental mammals, we expected to gain new insights into the evolution of the rapidly diverging CEA family by analyzing the CEA family of the dog. RESULTS: Here we describe the complete CEA gene family in the dog. We found that the gene coding for the ITIM-bearing immunoregulatory molecule CEACAM1 gave rise to a recent expansion of the canine CEA gene family by gene duplication, similar to that previously found in humans and mice. However, while the murine and human CEACAMs (carcinoembryonic antigen-related cell adhesion molecules) are predominantly secreted and GPI-anchored, respectively, in the dog, most of the CEACAMs represent ITAM-bearing transmembrane proteins. One of these proteins, CEACAM28, exhibits nearly complete sequence identity with the ligand-binding N domain of CEACAM1, but antagonizing signaling motifs in the cytoplasmic tail. Comparison of nonsynonymous and synonymous substitutions indicates that the CEACAM28 N domain is under the strongest purifying selection of all canine CEACAM1-related CEACAMs. In addition, CEACAM28 shows a similar expression pattern in resting immune cells and tissues as CEACAM1. However, upon activation CEACAM28 mRNA and CEACAM1 mRNA are differentially regulated. CONCLUSION: Thus, CEACAM1 and CEACAM28 are the first paired immune receptors identified within the CEA gene family, which are expressed on T cells and are most likely involved in the fine-tuning of T cell responses. The direction of gene conversion accompanied by purifying selection and expression in immune cells suggests the possibility that CEACAM28 evolved in response to selective pressure imposed by species-specific pathogens.","Kammerer, Robert; Popp, Tanja; Härtle, Stefan; Singer, Bernhard B; Zimmermann, Wolfgang",BMC Evol Biol,50,1
275,275,275,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,11.487985,7.042769,2009-08-10,"Maintenance of endoplasmic reticulum (ER) function is achieved in part through Ire1 (inositol-requiring enzyme 1), a transmembrane protein activated by protein misfolding in the ER. The cytoplasmic nuclease domain of Ire1 cleaves the messenger RNA (mRNA) encoding XBP-1 (X-box–binding protein 1), enabling splicing and production of this active transcription factor. We recently showed that Ire1 activation independently induces the rapid turnover of mRNAs encoding membrane and secreted proteins in Drosophila melanogaster cells through a pathway we call regulated Ire1-dependent decay (RIDD). In this study, we show that mouse fibroblasts expressing wild-type Ire1 but not an Ire1 variant lacking nuclease activity also degrade mRNAs in response to ER stress. Using a second variant of Ire1 that is activated by a small adenosine triphosphate analogue, we show that although XBP-1 splicing can be artificially induced in the absence of ER stress, RIDD appears to require both Ire1 activity and ER stress. Our data suggest that cells use a multitiered mechanism by which different conditions in the ER lead to distinct outputs from Ire1.","Hollien, Julie; Lin, Jonathan H.; Li, Han; Stevens, Nicole; Walter, Peter; Weissman, Jonathan S.",J Cell Biol,50,8
326,326,326,Listeriolysin O Is Necessary and Sufficient to Induce Autophagy during Listeria monocytogenes Infection,11.326919,7.1924314,2010-01-06,"BACKGROUND: Recent studies have suggested that autophagy is utilized by cells as a protective mechanism against Listeria monocytogenes infection. METHODOLOGY/PRINCIPAL FINDINGS: However we find autophagy has no measurable role in vacuolar escape and intracellular growth in primary cultured bone marrow derived macrophages (BMDMs) deficient for autophagy (atg5(−/−)). Nevertheless, we provide evidence that the pore forming activity of the cholesterol-dependent cytolysin listeriolysin O (LLO) can induce autophagy subsequent to infection by L. monocytogenes. Infection of BMDMs with L. monocytogenes induced microtubule-associated protein light chain 3 (LC3) lipidation, consistent with autophagy activation, whereas a mutant lacking LLO did not. Infection of BMDMs that express LC3-GFP demonstrated that wild-type L. monocytogenes was encapsulated by LC3-GFP, consistent with autophagy activation, whereas a mutant lacking LLO was not. Bacillus subtilis expressing either LLO or a related cytolysin, perfringolysin O (PFO), induced LC3 colocalization and LC3 lipidation. Further, LLO-containing liposomes also recruited LC3-GFP, indicating that LLO was sufficient to induce targeted autophagy in the absence of infection. The role of autophagy had variable effects depending on the cell type assayed. In atg5(−/−) mouse embryonic fibroblasts, L. monocytogenes had a primary vacuole escape defect. However, the bacteria escaped and grew normally in atg5(−/−) BMDMs. CONCLUSIONS/SIGNIFICANCE: We propose that membrane damage, such as that caused by LLO, triggers bacterial-targeted autophagy, although autophagy does not affect the fate of wild-type intracellular L. monocytogenes in primary BMDMs.","Meyer-Morse, Nicole; Robbins, Jennifer R.; Rae, Chris S.; Mochegova, Sofia N.; Swanson, Michele S.; Zhao, Zijiang; Virgin, Herbert W.; Portnoy, Daniel",PLoS One,50,1
379,379,379,The Effect of Vaccination on the Evolution and Population Dynamics of Avian Paramyxovirus-1,11.127826,6.8650827,2010-04-22,"Newcastle Disease Virus (NDV) is a pathogenic strain of avian paramyxovirus (aPMV-1) that is among the most serious of disease threats to the poultry industry worldwide. Viral diversity is high in aPMV-1; eight genotypes are recognized based on phylogenetic reconstruction of gene sequences. Modified live vaccines have been developed to decrease the economic losses caused by this virus. Vaccines derived from avirulent genotype II strains were developed in the 1950s and are in use globally, whereas Australian strains belonging to genotype I were developed as vaccines in the 1970s and are used mainly in Asia. In this study, we evaluated the consequences of attenuated live virus vaccination on the evolution of aPMV-1 genotypes. There was phylogenetic incongruence among trees based on individual genes and complete coding region of 54 full length aPMV-1 genomes, suggesting that recombinant sequences were present in the data set. Subsequently, five recombinant genomes were identified, four of which contained sequences from either genotype I or II. The population history of vaccine-related genotype II strains was distinct from other aPMV-1 genotypes; genotype II emerged in the late 19(th) century and is evolving more slowly than other genotypes, which emerged in the 1960s. Despite vaccination efforts, genotype II viruses have experienced constant population growth to the present. In contrast, other contemporary genotypes showed population declines in the late 1990s. Additionally, genotype I and II viruses, which are circulating in the presence of homotypic vaccine pressure, have unique selection profiles compared to nonvaccine-related strains. Collectively, these data show that vaccination with live attenuated viruses has changed the evolution of aPMV-1 by maintaining a large effective population size of a vaccine-related genotype, allowing for coinfection and recombination of vaccine and wild type strains, and by applying unique selective pressures on viral glycoproteins.","Chong, Yee Ling; Padhi, Abinash; Hudson, Peter J.; Poss, Mary",PLoS Pathog,50,1
480,480,480,Conserved epitopes of influenza A virus inducing protective immunity and their prospects for universal vaccine development,11.413135,6.9879923,2010-11-30,"Influenza A viruses belong to the best studied viruses, however no effective prevention against influenza infection has been developed. The emerging of still new escape variants of influenza A viruses causing epidemics and periodic worldwide pandemics represents a threat for human population. Therefore, current, hot task of influenza virus research is to look for a way how to get us closer to a universal vaccine. Combination of chosen conserved antigens inducing cross-protective antibody response with epitopes activating also cross-protective cytotoxic T-cells would offer an attractive strategy for improving protection against drift variants of seasonal influenza viruses and reduces the impact of future pandemic strains. Antigenically conserved fusion-active subunit of hemagglutinin (HA2 gp) and ectodomain of matrix protein 2 (eM2) are promising candidates for preparation of broadly protective HA2- or eM2-based vaccine that may aid in pandemic preparedness. Overall protective effect could be achieved by contribution of epitopes recognized by cytotoxic T-lymphocytes (CTL) that have been studied extensively to reach much broader control of influenza infection. In this review we present the state-of-art in this field. We describe known adaptive immune mechanisms mediated by influenza specific B- and T-cells involved in the anti-influenza immune defense together with the contribution of innate immunity. We discuss the mechanisms of neutralization of influenza infection mediated by antibodies, the role of CTL in viral elimination and new approaches to develop epitope based vaccine inducing cross-protective influenza virus-specific immune response.","Staneková, Zuzana; Varečková, Eva",Virol J,50,28
481,481,481,The intracellular dynamic of protein palmitoylation,11.400454,6.927643,2010-12-27,"S-palmitoylation describes the reversible attachment of fatty acids (predominantly palmitate) onto cysteine residues via a labile thioester bond. This posttranslational modification impacts protein functionality by regulating membrane interactions, intracellular sorting, stability, and membrane micropatterning. Several recent findings have provided a tantalizing insight into the regulation and spatiotemporal dynamics of protein palmitoylation. In mammalian cells, the Golgi has emerged as a possible super-reaction center for the palmitoylation of peripheral membrane proteins, whereas palmitoylation reactions on post-Golgi compartments contribute to the regulation of specific substrates. In addition to palmitoylating and depalmitoylating enzymes, intracellular palmitoylation dynamics may also be controlled through interplay with distinct posttranslational modifications, such as phosphorylation and nitrosylation.","Salaun, Christine; Greaves, Jennifer; Chamberlain, Luke H.",J Cell Biol,50,8
550,550,550,The Multifaceted Poliovirus 2A Protease: Regulation of Gene Expression by Picornavirus Proteases,11.414458,6.9823103,2011-04-14,"After entry into animal cells, most viruses hijack essential components involved in gene expression. This is the case of poliovirus, which abrogates cellular translation soon after virus internalization. Abrogation is achieved by cleavage of both eIF4GI and eIF4GII by the viral protease 2A. Apart from the interference of poliovirus with cellular protein synthesis, other gene expression steps such as RNA and protein trafficking between nucleus and cytoplasm are also altered. Poliovirus 2A(pro) is capable of hydrolyzing components of the nuclear pore, thus preventing an efficient antiviral response by the host cell. Here, we compare in detail poliovirus 2A(pro) with other viral proteins (from picornaviruses and unrelated families) as regard to their activity on key host factors that control gene expression. It is possible that future analyses to determine the cellular proteins targeted by 2A(pro) will uncover other cellular functions ablated by poliovirus infection. Further understanding of the cellular proteins hydrolyzed by 2A(pro) will add further insight into the molecular mechanism by which poliovirus and other viruses interact with the host cell.","Castelló, Alfredo; Álvarez, Enrique; Carrasco, Luis",J Biomed Biotechnol,50,1
1038,1038,1038,"Pandemic influenza A virus codon usage revisited: biases, adaptation and implications for vaccine strain development",11.548505,7.054837,2012-11-08,"BACKGROUND: Influenza A virus (IAV) is a member of the family Orthomyxoviridae and contains eight segments of a single-stranded RNA genome with negative polarity. The first influenza pandemic of this century was declared in April of 2009, with the emergence of a novel H1N1 IAV strain (H1N1pdm) in Mexico and USA. Understanding the extent and causes of biases in codon usage is essential to the understanding of viral evolution. A comprehensive study to investigate the effect of selection pressure imposed by the human host on the codon usage of an emerging, pandemic IAV strain and the trends in viral codon usage involved over the pandemic time period is much needed. RESULTS: We performed a comprehensive codon usage analysis of 310 IAV strains from the pandemic of 2009. Highly biased codon usage for Ala, Arg, Pro, Thr and Ser were found. Codon usage is strongly influenced by underlying biases in base composition. When correspondence analysis (COA) on relative synonymous codon usage (RSCU) is applied, the distribution of IAV ORFs in the plane defined by the first two major dimensional factors showed that different strains are located at different places, suggesting that IAV codon usage also reflects an evolutionary process. CONCLUSIONS: A general association between codon usage bias, base composition and poor adaptation of the virus to the respective host tRNA pool, suggests that mutational pressure is the main force shaping H1N1 pdm IAV codon usage. A dynamic process is observed in the variation of codon usage of the strains enrolled in these studies. These results suggest a balance of mutational bias and natural selection, which allow the virus to explore and re-adapt its codon usage to different environments. Recoding of IAV taking into account codon bias, base composition and adaptation to host tRNA may provide important clues to develop new and appropriate vaccines.","Goñi, Natalia; Iriarte, Andrés; Comas, Victoria; Soñora, Martín; Moreno, Pilar; Moratorio, Gonzalo; Musto, Héctor; Cristina, Juan",Virol J,50,28
