,title_x,publish_time_x,abstract,authors,journal,url,category
309,Early Assessment of Anxiety and Behavioral Response to Novel Swine-Origin Influenza A(H1N1),2009-12-03,"BACKGROUND: Since late April, 2009, a novel influenza virus A (H1N1), generally referred to as the “swine flu,” has spread around the globe and infected hundreds of thousands of people. During the first few days after the initial outbreak in Mexico, extensive media coverage together with a high degree of uncertainty about the transmissibility and mortality rate associated with the virus caused widespread concern in the population. The spread of an infectious disease can be strongly influenced by behavioral changes (e.g., social distancing) during the early phase of an epidemic, but data on risk perception and behavioral response to a novel virus is usually collected with a substantial delay or after an epidemic has run its course. METHODOLOGY/PRINCIPAL FINDINGS: Here, we report the results from an online survey that gathered data (n = 6,249) about risk perception of the Influenza A(H1N1) outbreak during the first few days of widespread media coverage (April 28 - May 5, 2009). We find that after an initially high level of concern, levels of anxiety waned along with the perception of the virus as an immediate threat. Overall, our data provide evidence that emotional status mediates behavioral response. Intriguingly, principal component analysis revealed strong clustering of anxiety about swine flu, bird flu and terrorism. All three of these threats receive a great deal of media attention and their fundamental uncertainty is likely to generate an inordinate amount of fear vis-a-vis their actual threat. CONCLUSIONS/SIGNIFICANCE: Our results suggest that respondents' behavior varies in predictable ways. Of particular interest, we find that affective variables, such as self-reported anxiety over the epidemic, mediate the likelihood that respondents will engage in protective behavior. Understanding how protective behavior such as social distancing varies and the specific factors that mediate it may help with the design of epidemic control strategies.","Jones, James Holland; Salathé, Marcel",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2779851/,144
535,Wide Prevalence of Heterosubtypic Broadly Neutralizing Human Anti-Influenza A Antibodies,2011-04-01,"(See the editorial commentary by Donis and Cox, on pages 1010–1012.) Background. Lack of life-long immunity against influenza viruses represents a major global health care problem with profound medical and economic consequences. A greater understanding of the broad-spectrum “heterosubtypic” neutralizing human antibody (BnAb) response to influenza should bring us closer toward a universal influenza vaccine. Methods. Serum samples obtained from 77 volunteers in an H5N1 vaccine study were analyzed for cross-reactive antibodies (Abs) against both subtype hemagglutinins (HAs) and a highly conserved pocket on the HA stem of Group 1 viruses. Cross-reactive Abs in commercial intravenous immunoglobulin were affinity purified using H5-coupled beads followed by step-wise monoclonal antibody competition or acid elution. Enzyme-linked immunosorbent assays were used to quantify cross-binding, and neutralization activity was determined with HA-pseudotyped viruses. Results. Prevaccination serum samples have detectable levels of heterosubtypic HA binding activity to both Group 1 and 2 influenza A viruses, including subtypes H5 and H7, respectively, to which study subjects had not been vaccinated. Two different populations of Broadly neutralizing Abs (BnAbs) were purified from intravenous immunoglobulin by H5 beads: ∼0.01% of total immunoglobulin G can bind to HAs from both Group 1 and 2 and neutralize H1N1 and H5N1 viruses; ∼0.001% is F10-like Abs directed against the HA stem pocket on Group 1 viruses. Conclusion. These data—to our knowledge, for the first time—quantitatively show the presence, albeit at low levels, of two populations of heterosubtypic BnAbs against influenza A in human serum. These observations warrant further investigation to determine their origin, host polymorphism(s) that may affect their expression levels and how to boost these BnAb responses by vaccination to reach sustainable protective levels.","Sui, Jianhua; Sheehan, Jared; Hwang, William C.; Bankston, Laurie A.; Burchett, Sandra K.; Huang, Chiung-Yu; Liddington, Robert C.; Beigel, John H.; Marasco, Wayne A.",Clinical Infectious Diseases,https://academic.oup.com/cid/article-pdf/52/8/1003/810545/cir121.pdf,144
667,Immunogenetic Factors Associated with Severe Respiratory Illness Caused by Zoonotic H1N1 and H5N1 Influenza Viruses,2011-11-03,"Following the 2009 H1N1 pandemic and ongoing sporadic avian-to-human transmission of H5N1 viruses, an emphasis has been placed on better understanding the determinants and pathogenesis of severe influenza infections. Much of the current literature has focused on viral genetics and its impact on host immunity as well as novel risk factors for severe infection (particularly within the H1N1 pandemic). An understanding of the host genetic determinants of susceptibility and severe respiratory illness, however, is currently lacking. By better defining the role of genetic variability in influenza infection and identifying key polymorphisms that impair the host immune response or correlate with protection, we will be able to better identify at-risk populations and new targets for therapeutic interventions and vaccines. This paper will summarize known immunogenetic factors associated with susceptibility or severity of both pH1N1 and H5N1 infections and will also identify genetic pathways and polymorphisms of high relevance for future study.","Juno, Jennifer; Fowke, Keith R.; Keynan, Yoav",Clin Dev Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3216312/,144
870,UNC93B1 Mediates Innate Inflammation and Antiviral Defense in the Liver during Acute Murine Cytomegalovirus Infection,2012-06-18,"Antiviral defense in the liver during acute infection with the hepatotropic virus murine cytomegalovirus (MCMV) involves complex cytokine and cellular interactions. However, the mechanism of viral sensing in the liver that promotes these cytokine and cellular responses has remained unclear. Studies here were undertaken to investigate the role of nucleic acid-sensing Toll-like receptors (TLRs) in initiating antiviral immunity in the liver during infection with MCMV. We examined the host response of UNC93B1 mutant mice, which do not signal properly through TLR3, TLR7 and TLR9, to acute MCMV infection to determine whether liver antiviral defense depends on signaling through these molecules. Infection of UNC93B1 mutant mice revealed reduced production of systemic and liver proinflammatory cytokines including IFN-α, IFN-γ, IL-12 and TNF-α when compared to wild-type. UNC93B1 deficiency also contributed to a transient hepatitis later in acute infection, evidenced by augmented liver pathology and elevated systemic alanine aminotransferase levels. Moreover, viral clearance was impaired in UNC93B1 mutant mice, despite intact virus-specific CD8+ T cell responses in the liver. Altogether, these results suggest a combined role for nucleic acid-sensing TLRs in promoting early liver antiviral defense during MCMV infection.","Crane, Meredith J.; Gaddi, Pamela J.; Salazar-Mather, Thais P.",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3377622/,144
1104,Monoclonal antibody against CXCL-10/IP-10 ameliorates influenza A (H1N1) virus induced acute lung injury,2013-02-19,,"Wang, Wei; Yang, Penghui; Zhong, Ying; Zhao, Zhongpeng; Xing, Li; Zhao, Yan; Zou, Zhen; Zhang, Yanli; Li, Chenggang; Li, Taisheng; Wang, Chen; Wang, Zhong; Yu, Xuezhong; Cao, Bin; Gao, Xiang; Penninger, Josef M; Wang, Xiliang; Jiang, Chengyu",Cell Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3616436/,144
1344,"Immunomorphologic Manifestations in Mice Liver Infected with Influenza A/H5N1, A/Goose/Krasnoozerskoye/627/05 Strain",2013-12-23,"Highly pathogenic avian influenza H5N1 (HPAI H5N1) viruses can infect mammals, including humans, causing severe systemic disease with the inhibition of the immune system and a high mortality rate. In conditions of lymphoid tissue depletion, the liver plays an important role in host defence against viruses. The changes in mice liver infected with HPAI H5N1 virus A/goose/Krasnoozerskoye/627/05 have been studied. It has been shown that the virus persistence in the liver leads to the expression of proinflammatory cytokines (TNF-α, IL-6) and intracellular proteases (lysozyme, cathepsin D, and myeloperoxidase) by Kupffer cells. Defective antiviral response exacerbates destructive processes in the liver accelerating the development of liver failure.","Potapova, Oxana V.; Sharkova, Tatyana V.; Shkurupiy, Vyacheslav A.; Shestopalov, Alexander M.",Clin Dev Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3886489/,144
1416,Respiratory Syncytial Virus in Hematopoietic Cell Transplant Recipients: Factors Determining Progression to Lower Respiratory Tract Disease,2013-12-23,"Background. Respiratory syncytial virus (RSV) lower respiratory tract disease (LRD) is a life-threatening complication in hematopoietic cell transplant (HCT) recipients. Lymphopenia has been associated with an increased risk of progression from upper respiratory tract infection (URI) to LRD. Methods. This study retrospectively analyzed the significance of lymphocyte engraftment dynamics, lung function, smoking history, corticosteroids, antiviral treatment, viral subtypes, and RSV-specific neutralizing antibodies for the progression to LRD in 181 HCT recipients with RSV URI. Results. In multivariable models, smoking history, conditioning with high-dose total body irradiation, and an absolute lymphocyte count (ALC) ≤100/mm(3) at the time of URI onset were significantly associated with disease progression. No progression occurred in patients with ALCs of >1000/mm(3) at URI onset. Lymphocyte engraftment dynamics were similar in progressors and nonprogressors. Pre- and posttransplant donor and posttransplant recipient RSV subtype-specific neutralizing antibody levels, RSV viral subtypes, and corticosteroids also were not significantly associated with LRD progression. Conclusions. Host and transplant related factors appear to determine the risk of progression to LRD more than viral factors. Dysfunctional cell-mediated immunity appears to be important in the pathogenesis of progressive RSV disease after HCT. A characterization of RSV-specific T-cell immunity is warranted.","Kim, Yae-Jean; Guthrie, Katherine A.; Waghmare, Alpana; Walsh, Edward E.; Falsey, Ann R.; Kuypers, Jane; Cent, Anne; Englund, Janet A.; Boeckh, Michael",The Journal of Infectious Diseases,https://academic.oup.com/jid/article-pdf/209/8/1195/13804446/jit832.pdf,144
1931,A Multiple Antigenic Peptide Mimicking Peptidoglycan Induced T Cell Responses to Protect Mice from Systemic Infection with Staphylococcus aureus,2015-08-28,"Due to the enormous capacity of Staphylococcus aureus to acquire antibiotic resistance, it becomes imperative to develop vaccines for decreasing the risk of its life-threatening infections. Peptidoglycan (PGN) is a conserved and major component of S. aureus cell wall. However, it has not been used as a vaccine candidate since it is a thymus-independent antigen. In this study, we synthesized a multiple antigenic peptide, named MAP27, which comprised four copies of a peptide that mimics the epitope of PGN. After immunization with MAP27 five times and boosting with heat-inactivated bacterium one time, anti-MAP27 serum bound directly to S. aureus or PGN. Immunization with MAP27 decreased the bacterial burden in organs of BALB/c mice and significantly prolonged their survival time after S. aureus lethal-challenge. The percentage of IFN-γ(+)CD3(+) T cells and IL-17(+)CD4(+) T cells in spleen, as well as the levels of IFN-γ, IL-17A/F and CCL3 in spleen and lung, significantly increased in the MAP27-immunized mice after infection. Moreover, in vitro incubation of heat-inactivated S. aureus with splenocytes isolated from MAP27-immunized mice stimulated the production of IFN-γ and IL-17A/F. Our findings demonstrated that MAP27, as a thymus-dependent antigen, is efficient at eliciting T cell-mediated responses to protect mice from S. aureus infection. This study sheds light on a possible strategy to design vaccines against S. aureus.","Wang, Xiang-Yu; Huang, Zhao-Xia; Chen, Yi-Guo; Lu, Xiao; Zhu, Ping; Wen, Kun; Fu, Ning; Liu, Bei-Yi",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4552945/,144
2094,Rhinoviruses and Respiratory Enteroviruses: Not as Simple as ABC,2016-01-11,"Rhinoviruses (RVs) and respiratory enteroviruses (EVs) are leading causes of upper respiratory tract infections and among the most frequent infectious agents in humans worldwide. Both are classified in the Enterovirus genus within the Picornaviridae family and they have been assigned to seven distinct species, RV-A, B, C and EV-A, B, C, D. As viral infections of public health significance, they represent an important financial burden on health systems worldwide. However, the lack of efficient antiviral treatment or vaccines against these highly prevalent pathogens prevents an effective management of RV-related diseases. Current advances in molecular diagnostic techniques have revealed the presence of RV in the lower respiratory tract and its role in lower airway diseases is increasingly reported. In addition to an established etiological role in the common cold, these viruses demonstrate an unexpected capacity to spread to other body sites under certain conditions. Some of these viruses have received particular attention recently, such as EV-D68 that caused a large outbreak of respiratory illness in 2014, respiratory EVs from species C, or viruses within the newly-discovered RV-C species. This review provides an update of the latest findings on clinical and fundamental aspects of RV and respiratory EV, including a summary of basic knowledge of their biology.","Royston, Léna; Tapparel, Caroline",Viruses,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728576/,144
2324,Influenza A (H10N7) Virus Causes Respiratory Tract Disease in Harbor Seals and Ferrets,2016-07-22,"Avian influenza viruses sporadically cross the species barrier to mammals, including humans, in which they may cause epidemic disease. Recently such an epidemic occurred due to the emergence of avian influenza virus of the subtype H10N7 (Seal/H10N7) in harbor seals (Phoca vitulina). This epidemic caused high mortality in seals along the north-west coast of Europe and represented a potential risk for human health. To characterize the spectrum of lesions and to identify the target cells and viral distribution, findings in 16 harbor seals spontaneously infected with Seal/H10N7 are described. The seals had respiratory tract inflammation extending from the nasal cavity to bronchi associated with intralesional virus antigen in respiratory epithelial cells. Virus infection was restricted to the respiratory tract. The fatal outcome of the viral infection in seals was most likely caused by secondary bacterial infections. To investigate the pathogenic potential of H10N7 infection for humans, we inoculated the seal virus intratracheally into six ferrets and performed pathological and virological analyses at 3 and 7 days post inoculation. These experimentally inoculated ferrets displayed mild clinical signs, virus excretion from the pharynx and respiratory tract inflammation extending from bronchi to alveoli that was associated with virus antigen expression exclusively in the respiratory epithelium. Virus was isolated only from the respiratory tract. In conclusion, Seal/H10N7 infection in naturally infected harbor seals and experimentally infected ferrets shows that respiratory epithelial cells are the permissive cells for viral replication. Fatal outcome in seals was caused by secondary bacterial pneumonia similar to that in fatal human cases during influenza pandemics. Productive infection of ferrets indicates that seal/H10N7 may possess a zoonotic potential. This outbreak of LPAI from wild birds to seals demonstrates the risk of such occasions for mammals and thus humans.","van den Brand, Judith M. A.; Wohlsein, Peter; Herfst, Sander; Bodewes, Rogier; Pfankuche, Vanessa M.; van de Bildt, Marco W. G.; Seehusen, Frauke; Puff, Christina; Richard, Mathilde; Siebert, Ursula; Lehnert, Kristina; Bestebroer, Theo; Lexmond, Pascal; Fouchier, Ron A. M.; Prenger-Berninghoff, Ellen; Herbst, Werner; Koopmans, Marion; Osterhaus, Albert D. M. E.; Kuiken, Thijs; Baumgärtner, Wolfgang",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4957826/,144
