,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
87149,87149,87149,SARS-CoV-2 safety: Guidelines for shielding frontline nurses.,9.200605,10.986404,2021-03-01,"The effector function of tumor-infiltrated CD4+ T cells is readily suppressed by many types of immune regulators in the tumor microenvironment, which is one of the major mechanisms of immune tolerance against cancer. Cathelicidin-related antimicrobial peptide (CRAMP), the mouse analog of LL-37 peptide in humans, is a cationic antimicrobial peptide belonging to the cathelicidin family; however, its secretion by cancer cells and role in the tumor microenvironment (TME) remain unclear. In this study, we explored the possibility of an interaction between effector CD4+ T cells and CRAMP using in vitro-generated mouse Th17 cells. We found that CRAMP stimulates Th17 cells to express the ectonucleotidase CD73, while simultaneously inducing cell death. This finding suggested that CD73-expressing Th17 cells may function as immune suppressor cells instead of effector cells. In addition, treatment of pharmacological inhibitors of the transforming growth factor-beta (TGF-β) signaling pathway showed that induction of CD73 expression is mediated by the p38 signaling pathway. Overall, our findings suggest that tumor-derived LL-37 likely functions as an immune suppressor that induces immune tolerance against tumors through shaping effector Th17 cells into suppressor Th17 cells, suggesting a new intervention target to improve cancer immunotherapy.","Lee, Jeonghyun; Shin, Kyong-Oh; Kim, Yesol; Cho, Jaewon; Lim, Hyung W; Yoon, Sung-Il; Lee, Geun-Shik; Ko, Hyun-Jeong; Kim, Pyeung-Hyeun; Uchida, Yoshikazu; Park, Kyungho; Kang, Seung Goo",Cells,900,24
165973,165973,165973,"SARS-CoV-2 variants of concern, Gamma (P.1) and Delta (B.1.617), sensitive detection and quantification in wastewater employing direct RT-qPCR",9.327845,10.966688,2021-07-16,"We present a novel dynamic microsimulation model that undertakes stochastic transition modelling of a rich set of developmental, economic, social and health outcomes from birth to death for each child in the Millennium Birth Cohort (MCS) in England. The model is implemented in R and draws initial conditions from the MCS by re-sampling a population of 100,000 children born in the year 2000, and simulates long-term outcomes using life-stage specific stochastic equations. Our equations are parameterised using effect estimates from existing studies combined with target outcome levels from up-to-date administrative and survey data. We present our baseline projections and a simple validation check against external data from the British Cohort Study 1970 and Understanding Society survey.","Skarda, I.; Asaria, M.; Cookson, R.",,900,26
168321,168321,168321,Enhanced Detection of Recently Emerged SARS-CoV-2 Variants of Concern in Wastewater,9.307539,10.976915,2021-09-12,"Genetic profiling of germline adaptive immune receptor repertoire (AIRR), including T cell receptor (TR) and immunoglobulin (IG), is imaginably relevant to numerous immune-related conditions, but currently insurmountable due to high genetic complexity. Our gAIRR Suite comprises three modules. gAIRR-seq, a probe capture-based targeted sequencing pipeline, profiles AIRR from individual DNA samples. gAIRR-call and gAIRR-annotate call alleles from gAIRR-seq reads and annotate whole-genome assemblies respectively. We gAIRR-seqed TRV and TRJ of seven Genome in a Bottle (GIAB) DNA samples with 100% accuracy, and discovered novel alleles. We gAIRR-annotated 36 genomes to cumulatively unearth 325 novel TRV alleles and 29 novel TRJ alleles. We could further profile the flanking sequences, including the recombination signal sequence (RSS). We validated two structural variants for HG002. We uncovered substantial conflicts of AIRR genes in references GRCh37 and GRCh38. The gAIRR Suite can potentially benefit future genetic study and clinical applications of various immune-related phenotypes.","Lin, Mao-Jan; Lin, Yu-Chun; Chen, Nae-Chyun; Luo, Allen Chilun; Lai, Sheng-Kai; Hsu, Chia-Lang; Hsu, Jacob Shujui; Chen, Chien-Yu; Yang, Wei-Shiung; Chen, Pei-Lung",bioRxiv,900,16
176300,176300,176300,Structure-selected RBM immunogens prime polyclonal memory responses that neutralize SARS-CoV-2 variants of concern,9.446742,11.250126,2021-10-04,"IntroductionAs a consequence of the impact of COVID-19 there are suggestions and projections that suicide rates will rise, although this is not inevitable. It is intriguing what impact it will have on Kosovo as a country with the lowest suicide rate in Europe.ObjectivesThe objective of this study was to understand the level of suicidal thinking as a result of the COVID-19 situation and possible associations with sociodemographic variables.MethodsIt’s a comparative study. We examined data of two cross-sectional online surveys conducted during the one-month periods 20.03.20 until 23.04.20 and 27.04.2020 until 05.06.2020. The participants were online respondents, N = 194 (first period) and N = 155 (second period);who completed the Albanian version of PHQ-9. We used the statement number 9 of questionnaire indicative of suicide.ResultsMean score of suicidal thinking resulted 0.58 (SD = .98) in the first period and 0.84 (SD = 1.16) in the second period. 10.1% of participants in March/April and 18.2% in May/June period scored that almost every day thoughts that would be better off dead, or of hurting yourself in some way. Significantly higher suicidal thinking resulted for females and for respondents who had previously had depression in both periods. Compared to two previous studies (2018 and 2019) in different settings only the results of the second period show an increase in suicidal thinking.ConclusionsFurther studies are needed to better scientifically elaborate these findings. It is important enhanced surveillance of COVID-19-related risk factors contributing to suicidal behaviors and timely preventive efforts.DisclosureNo significant relationships.","Fanaj, N.; Mustafa, S.; Ajradini, A.; Kabashaj, B.; Poniku, I.",European Psychiatry,900,16
177061,177061,177061,Human Milk Antibodies Elicited by BNT162b2 Vaccination Target have reduced activity against SARS-CoV-2 Variants of Concern,9.35653,11.110311,2021-09-22,"Many researchers have tried to predict the impact of the COVID-19 outbreak on morbidity, in order to help policy-makers find optimal isolation policies. However, despite the development and use of many models and sophisticated tools, these forecasting attempts have largely failed. We present a model that considers the severity of the disease and the heterogeneity of contacts between the population in complex space–time dynamics. Using mathematical and computational methods, the applied tool was developed to analyze and manage the COVID-19 pandemic (from an epidemiological point of view), with a particular focus on population heterogeneity in terms of age, susceptibility, and symptom severity. We show improved strategies to prevent an epidemic outbreak. We evaluated the model in three countries, obtaining an average mean square error of 0.067 over a full month of the basic reproduction number (R0). The goal of this study is to create a theoretical framework for crisis management that integrates accumulated epidemiological considerations. An applied result is an open-source program for predicting the outcome of an isolation strategy for future researchers and developers who can use and extend our model. [ABSTRACT FROM AUTHOR] Copyright of International Journal of Nonlinear Sciences & Numerical Simulation is the property of De Gruyter and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)","Lazebnik, Teddy Bunimovich-Mendrazitsky Svetlana Shami Labib",International Journal of Nonlinear Sciences & Numerical Simulation,900,16
178210,178210,178210,Protection of Hamsters Challenged with SARS-CoV-2 Variants of Concern by Two Doses of MVC-COV1901 Vaccine Followed by a Single Dose of Beta Variant Version of MVC-COV1901,9.381109,11.264217,2021-09-29,"Introduction: This study aimed to assess the impact of the COVID-19 pandemic on emergency operations during the first phase of lockdown in the United Kingdom, compared to the equivalent population in the same calendar period in 2019 Method: We retrospectively reviewed patients undergoing surgery in emergency theatres at our district general hospital between March 23rd and May 11th in 2019 and 2020. Data collected included demographics National Confidential Enquiry into Patient Outcome and Death (NCEPOD) category and procedure. The primary outcome was 90-day post-operative mortality;secondary outcomes included time to intervention and length of inpatient stay Result: 132 patients (2020) versus 141 (2019) patients were included with no significant difference in age (P=0.676), sex (P=0.230), or overall 90-day postoperative mortality (P=0.196). Notably, time to intervention was faster for NCEPOD code 3 patients in 2020 than 2019 (P=0.027) Time to intervention in 2020 was longer for those dying within 90 days post-operatively compared to survivors (P=0.02). There was no difference in length of stay between years, both overall and when comparing subgroups by NCEPOD category or procedures (fractured neck of femur (P=0.776), laparoscopies (P=0.866), laparotomies (P=0.252)), except for upper limb trauma (P=0.007) Conclusion: This study is amongst the first describing the general case mix in emergency theatres in the UK. Patient pre-operative characteristics and demographics did not change. Our data confirms patient prioritisation according to NCEPOD recommendations and streamlining of surgical services, with no difference in overall mortality time to intervention or length of stay compared to 2019 Take-home Message: At this district general hospital, patients were appropriately prioritised, and our results show adaptation of hospital practice to emerging national guidelines during the first phase of lockdown A national validation audit assessing morbidity and mortality outcomes for all NCEPOD patients may be facilitate further understanding of risks posed to patients requiring urgent surgery during these unprecedented times .","Luo, W.; Limb, R.; Aslam, A.; Kattimani, R.; Karthikappallil, D.; Paramasivan, A.; Waseem, M.",British Journal of Surgery,900,5
237408,237408,237408,Safety and efficacy of meplazumab in healthy volunteers and COVID-19 patients: a randomized phase 1 and an exploratory phase 2 trial,9.169499,10.884247,2021,"The COVID-19 pandemic and subsequent state of public emergency have significantly affected older adults in Canada and worldwide. It is imperative that the gerontological response be efficient and effective. In this statement, the board members of the Canadian Association on Gerontology/L'Association canadienne de gérontologie (CAG/ACG) and the Canadian Journal on Aging/La revue canadienne du vieillissement (CJA/RCV) acknowledge the contributions of CAG/ACG members and CJA/RCV readers. We also profile the complex ways that COVID-19 is affecting older adults, from individual to population levels, and advocate for the adoption of multidisciplinary collaborative teams to bring together different perspectives, areas of expertise, and methods of evaluation in the COVID-19 response.","Meisner, Brad A; Boscart, Veronique; Gaudreau, Pierrette; Stolee, Paul; Ebert, Patricia; Heyer, Michelle; Kadowaki, Laura; Kelly, Christine; Levasseur, Mélanie; Massie, Ariane S; Menec, Verena; Middleton, Laura; Sheiban Taucar, Linda; Thornton, Wendy Loken; Tong, Catherine; van den Hoonaard, Deborah K; Wilson, Kimberley",Can J Aging,900,16
245607,245607,245607,"An in vitro model for assessment of SARS-CoV-2 infectivity by defining the correlation between virus isolation and quantitative PCR value: isolation success of SARS-CoV-2 from oropharyngeal swabs correlates negatively with Cq value (vol 18, 71, 2021)",9.394475,11.209332,2021,"Enveloped viruses, such as SARS-CoV-2, infect cells via fusion of their envelope with the host membrane By employing molecular simulations to characterize viral envelopes, researchers can gain insights into key determinants of infection Here, the Frontera supercomputer is leveraged for large-scale modeling and analysis of authentic viral envelopes, whose lipid compositions are complex and realistic Visual Molecular Dynamics (VMD) with support for MPI is employed, overcoming previous computational limitations and enabling investigation into virus biology at an unprecedented scale The techniques applied here to an authentic HIV-1 envelope at two levels of spatial resolution (29 million particles and 280 million atoms) are broadly applicable to the study of other viruses The authors are actively employing these techniques to develop and characterize an authentic SARS-CoV-2 envelope A general framework for carrying out scalable analysis of simulation trajectories on Frontera is presented, expanding the utility of the machine in humanity's ongoing fight against infectious diseases","Gonzalez-Arias, F.; Reddy, T.; Stone, J. E.; Hadden-Perilla, J. A.; Perilla, J. R.",Computing in Science &amp; Engineering,900,22
245609,245609,245609,"An in vitro model for assessment of SARS-CoV-2 infectivity by defining the correlation between virus isolation and quantitative PCR value: isolation success of SARS-CoV-2 from oropharyngeal swabs correlates negatively with Cq value (vol 18, 71, 2021)",9.374114,11.005287,2021,"Introduction Si les infections bactériennes nosocomiales font l’objet d’une surveillance au sein des établissements de santé, il n’en est pas de même pour les infections virales respiratoires Pour ces infections, seules les épidémies nosocomiales sont rapportées et signalées Nous avons souhaité mettre en oeuvre une surveillance rétrospective des infections respiratoires virales nosocomiales (IRVN) dans notre établissement afin d’en mesurer l’incidence Matériels et méthodes L’étude descriptive monocentrique s’est déroulée sur le 1er trimestre des années 2016, 2017, 2018 et 2019 à partir des résultats virologiques positifs disponibles dans le logiciel du laboratoire de notre établissement (1700 lits) La surveillance a porté sur les virus suivants : influenzae A et B, parainfluenza, rhinovirus, virus respiratoire syncytial (VRS), metapneumovirus, adenovirus et coronavirus Pour chaque virus, une durée maximale d’incubation a été déterminée à partir de données de la littérature Une origine nosocomiale a été retenue lorsque le prélèvement positif a été réalisé plus de x jours (x=durée maximale d’incubation) après l’admission du patient La gravité des cas nosocomiaux a été évaluée sur les critères d’une admission en Réanimation ou d’un décès dans les 30jours suivant le diagnostic puis par l’analyse des courriers médicaux Ont été mesuré pour chaque virus : la fréquence de l’infection/100 patients admis, la densité d’incidence des IRVN/1000 journées d’hospitalisation (JH), la fréquence des admissions dans un service de Réanimation et la létalité des IRVN Résultats Nous avons relevé 3 957 cas d’infections virales respiratoires soit une fréquence de 5,8 infections/100 admissions (3 957/67 286) Le nombre de cas d’IRVN était de 374 soit une densité d’incidence de 0,65/1000 JH (374/572 231) La répartition par odes virus impliqués dans les cas nosocomiaux est la suivante : influenza virus 44,5 % (166/374), coronavirus 17,5 % (65/374), rhinovirus 17 % (64/374), VRS 11 % (42/374), metapneumovirus 7 % (25/374), parainfluenza 3 % (11/374), adenovirus 0,6 %(1/166) Concernant la gravité des cas d’IRVN sur les 4 périodes : 17 patients atteints d’IRVN ont été admis en Réanimation Le lien entre l’IRVN et cette admission a été établi pour 3 d’entre eux (2 IRVN à coronavirus et 1 à rhinovirus) Soixante-douze patients atteints d’IRVN sont décédés avec un lien établi entre le décès et l’IRVN pour 4 cas de grippe La létalité par grippe nosocomiale parmi les 166 patients ateints était donc de 2,4 % Conclusion Le suivi des IRVN va être pérennisé au sein de notre établissement afin de mettre en évidence des infections nosocomiales non détectées par le système actuel de surveillance Ces éléments permettront de sensibiliser les professionnels à la prévention de la transmission des infections respiratoires en général et à la vaccination concernant la grippe en particulier",,Médecine et Maladies Infectieuses,900,20
491238,491238,491238,A retrospective cohort study of methylprednisolone therapy in severe patients with COVID-19 pneumonia,9.314953,10.899778,2020,"The COVID-19 pandemic resulted in unprecedented disruption to everyday life, including widespread social distancing and self-quarantining aimed at reducing the virus spread. The Mental Health Checklist (MHCL) is a measure developed to assess psychological health during extended periods of isolation and confinement, and has shown strong psychometric properties in community samples and during Antarctic missions. This study validated the MHCL in a sample of 359 U.S. and U.K adults during the peak of the COVID-19 lockdown. Confirmatory factor analysis (CFA) tested model fit, and convergent validity analyses were conducted to compare the MHCL with validated measures of depression, anxiety and stress, as well as insomnia. The MHCL exhibited good model fit for most CFA indices, and showed strong convergent validity with other measures of psychological well-being. Findings suggest that the MHCL is useful for assessing mental health in a variety of environments and conditions.","So, Christine J; Kim, Jinu; Cifre, Anthony B; Gonzalez, Rogelio D; Bower, Joanne L; Alfano, Candice A",,900,16
