,title_x,publish_time_x,abstract,authors,journal,url,category
170977,The nuts and bolts of SARS-CoV-2 Spike Receptor Binding Domain heterologous expression,2021-09-17,"A generalization of the Susceptible-Infectious model is made to include a time-dependent transmission rate, which leads to a close analytical expression in terms of a logistic function. The solution can be applied to any continuous function chosen to describe the evolution of the transmission rate with time. Taking inspiration from real data of the Covid-19, for the case of cumulative confirmed positives and deaths, we propose an exponentially decaying transmission rate with two free parameters, one for its initial amplitude and another one for its decaying rate. The resultant time-dependent SI model, which under extra conditions recovers the standard Gompertz functional form, is then compared with data from selected countries and its parameters fit using Bayesian inference. We make predictions about the asymptotic number of confirmed positives and deaths and discuss the possible evolution of the disease in each country in terms of our parametrization of the transmission rate.","Urena-Lopez, L. A.; Gonzalez-Moralesa, A. X.",Revista Mexicana De Fisica,https://doi.org/10.31349/revmexfis.67.050706,932
202800,A computational study on active constituents of Habb-ul-aas and Tabasheer as inhibitors of SARS-CoV-2 main protease,2021,"Background It has been acknowledged and recognised internationally that the community pharmacy team has a major role to play in antimicrobial stewardship programmes, particularly regarding patient engagement. However, there is a paucity of published research on community pharmacy-based activities in antimicrobial stewardship, and views and perceptions of the community pharmacy team on their role in antimicrobial stewardship. Objective To explore views and experiences of community pharmacy teams across Scotland on antimicrobial stewardship, activities related to European Antibiotic Awareness Day, and a self-help guide to treating infection. Setting Community pharmacy, Scotland. Methods Qualitative, semi-structured in-depth telephone interviews were undertaken with a purposive sample of community pharmacy team members over a six week period between November and December in 2016. Interviews were audio-recorded, transcribed verbatim and data analysed thematically using the framework approach. Main outcome measure Views and perceptions of antimicrobial stewardship and European Antibiotic Awareness Day activities and role of the pharmacy team. Results Twenty-seven participants were interviewed-20 pharmacists, five pharmacy graduates completing their pre-registration year, and members of the pharmacy support team including two pharmacy technicians and one medicines counter assistant. They were working mainly in urban areas and across five regions of Scotland. Most were aware of antimicrobial stewardship but some were not familiar with the term. Participants identified roles for the community pharmacy team in antimicrobial stewardship including the importance of the pharmacy as a first port of call for self-care advice. Some participants, including pharmacists, showed lack of awareness of European Antibiotic Awareness Day; those who were aware thought it may not have the desired impact on educating the public. Most participants, irrespective of role within the team, were not familiar with the self-help guide but they perceived this as a useful resource for the pharmacy team. Conclusion The participants recognised and identified roles for the community pharmacist within antimicrobial stewardship. However, the lack of awareness of European Antibiotic Awareness Day shows a need for European Antibiotic Awareness Day tools and other materials to be more effectively disseminated and for more training to be provided.","Tonna, Antonella Pia; Weidmann, Anita Elaine; Sneddon, Jacqueline; Stewart, Derek",Int. j. clin. pharm,,932
228941,One or two injections of MVA-vectored vaccine shields hACE2 transgenic mice from SARS-CoV-2 upper and lower respiratory tract infection,2021,,"Sookaromdee, Pathum; Wiwanitkit, Viroj",Saudi J Kidney Dis Transpl,,932
228942,One or two injections of MVA-vectored vaccine shields hACE2 transgenic mice from SARS-CoV-2 upper and lower respiratory tract infection,2021,"The purpose of the study was to assess the efficiency and accessibility of microcredits for small Ukrainian enterprises and to justify the feasibility of strengthening government contributions in lending to ensure the sustainable development of small businesses Indicators for evaluating the efficiency and accessibility of microcredits are systematized Methodological approaches to assessing the efficiency of lending for the creation and development of microenterprises have been improved A model for evaluating the efficiency of microcredits aimed at the survival of microenterprises in a deteriorating environment was developed It has been revealed that the level of efficiency of microcredit creation for firms in some time intervals depends quadratically on the share of microcredits in the total amount of funds directed to the creation of firms A linear relationship between the relative amount of credit received and the growth rate of firms' assets has also been established However, there is no significant impact of the microcredit's amount on labor productivity A method has been developed for evaluating the budgetary efficiency of microcredits when such a lending is carried out using funds from state or local budgets It was found that improving these lending conditions through budget financing can significantly increase its attractiveness for microenterprises without significantly reducing the budgetary efficiency of microcredits This article substantiates the need to strengthen state support for microcrediting of small Ukrainian enterprises in the context of the COVID-19 pandemic","Yemelyanov, Olexandr; Petrushka, Tetyana; Symak, Anastasiya; Trevoho, Olena; Turylo, Anatolii; Kurylo, Oksana; Danchak, Lesia; Symak, Dmytro; Lesyk, Lilia",Sustainability,,932
229678,Impact of sars-cov-2 interventions on dengue transmission,2020,,"Hotez, Emily; Hotez, Peter J; Rosenau, Kashia A; Kuo, Alice A",EClinicalMedicine,,932
241006,Seroprevalence and asymptomatic carrier status of SARS-CoV-2 in Wuhan City and other places of China,2021,"SARS-CoV-2 is the novel coronavirus that is the causative agent of COVID-19, a sometimes-lethal respiratory infection responsible for a world-wide pandemic. The envelope (E) protein, one of four structural proteins encoded in the viral genome, is a 75-residue integral membrane protein whose transmembrane domain exhibits ion channel activity and whose cytoplasmic domain participates in protein-protein interactions. These activities contribute to several aspects of the viral replication-cycle, including virion assembly, budding, release, and pathogenesis. Here, we describe the structure and dynamics of full-length SARS-CoV-2 E protein in hexadecylphosphocholine micelles by NMR spectroscopy. We also characterized its interactions with four putative ion channel inhibitors. The chemical shift index and dipolar wave plots establish that E protein consists of a long transmembrane helix (residues 8-43) and a short cytoplasmic helix (residues 53-60) connected by a complex linker that exhibits some internal mobility. The conformations of the N-terminal transmembrane domain and the C-terminal cytoplasmic domain are unaffected by truncation from the intact protein. The chemical shift perturbations of E protein spectra induced by the addition of the inhibitors demonstrate that the N-terminal region (residues 6-18) is the principal binding site. The binding affinity of the inhibitors to E protein in micelles correlates with their antiviral potency in Vero E6 cells: HMA &#8776; EIPA > DMA >> Amiloride, suggesting that bulky hydrophobic groups in the 5' position of the amiloride pyrazine ring play essential roles in binding to E protein and in antiviral activity. An N15A mutation increased the production of virus-like particles, induced significant chemical shift changes from residues in the inhibitor binding site, and abolished HMA binding, suggesting that Asn15 plays a key role in maintaining the protein conformation near the binding site. These studies provide the foundation for complete structure determination of E protein and for structure-based drug discovery targeting this protein.","Park, Sang Ho; Siddiqi, Haley; Castro, Daniela V; De Angelis, Anna A; Oom, Aaron L; Stoneham, Charlotte A; Lewinski, Mary K; Clark, Alex E; Croker, Ben A; Carlin, Aaron F; Guatelli, John; Opella, Stanley J",PLoS Pathog,,932
247854,"Reply to Sánchez-Pacheco et al., Chookajorn, and Mavian et al.: Explaining phylogenetic network analysis of SARS-CoV-2 genomes",2020,,"Fowler, Peter",J. Pharm. Pract. Res.,,932
258616,RNA sequence and ligand binding alter conformational profile of SARS-CoV-2 stem loop II motif,2021,"Objective The study investigates psychological and social moderators of anxiety, depression, and personal stress in Saudi Arabian residents quarantined for COVID-19 Methods Data were collected from 200 participants quarantined in Saudi Arabia using the Emotion Regulation Scale (ERQ), Satisfaction With Life Scale (SWLS), Multidimensional Scale of Perceived Social Support (MSPSS), and the Hospital Anxiety and Depression Scale (HADS) Multiple regression analyses were carried out in SPSS Results The results indicated that the overall prevalence of anxiety symptoms, depressive symptoms, and stress were 40 5%, 57 5%, and 55 5%, respectively Cognitive reappraisal, satisfaction with life, and the social support of friends reduced depression and stress in quarantine Additionally, females were more likely to be anxious but less likely to be depressed, while older residents generally experienced fewer anxiety and depression symptoms Conclusion The findings indicate that residents in quarantine, especially younger people, experienced high levels of anxiety and depression Therefore, continuous psychological monitoring and mental health support may need to be integrated into health care during pandemics","El Keshky, Mogeda El Sayed; Basyouni, Sawzan; Al Sabban, Abeer",Archives of Psychiatric Nursing,,932
258617,RNA sequence and ligand binding alter conformational profile of SARS-CoV-2 stem loop II motif,2021,,"Lawrentschuk, Nathan",BJU Int,,932
261074,SARS-CoV-2 Serological testing in frontline health workers in Zimbabwe,2021,"From the Document:In response to the ongoing Coronavirus Disease 2019 (COVID-19) pandemic, the federal government has taken several actions to deter persons with potential COVID-19 infection from entering the country This Legal Sidebar examines the legal authorities underlying two categories of these actions: First, restrictions on the entry of many non-U S nationals (aliens) who recently have been physically present in mainland China, Iran, much of Europe, and Brazil;and second, quarantine requirements imposed on all persons entering the United States, regardless of citizenship status A separate Sidebar discusses additional actions the federal government has taken to restrict the movement of foreign nationals through ports of entry on the land borders with Canada and Mexico COVID-19 (Disease);Travel restrictions","Liu, Edward C.; Congressional Research, Service",,,932
