,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
7693,7693,7693,Conduite et complications de l’oxygénation extracorporelle veinoveineuse,16.9449,-1.1832426,2014-03-21,"OBJECTIVE: To identify differences in feeding skill performance among preterm infants at term equivalent age compared with full-term infants. STUDY DESIGN: Ninety-two infants (44 preterm infants born ≤32 weeks gestation at term equivalent age and 48 full-term infants within 4 days of birth) had a standardized oral feeding assessment. RESULT: Preterm infants at term equivalent age had lower Neonatal Eating Outcome Assessment scores (67.8 ± 13.6 compared with 82.2 ± 8.1; p < 0.001) and were more likely to have poor arousal (p = 0.04), poor tongue positioning (p = 0.04), suck–swallow–breathe discoordination (p < 0.001), inadequate sucking bursts (p = 0.01), tonal abnormalities (p < 0.001), discoordination of the jaw and tongue during sucking (p < 0.001), lack of positive engagement with the feeder and/or discomfort (p < 0.001), signs of aspiration (p < 0.001), difficulty regulating breathing (p < 0.001), and have an inability to maintain an appropriate state (p < 0.001), and complete the feeding (<0.001). CONCLUSION: A broad range of feeding-related difficulties appear to remain evident in preterm infants at term equivalent age.","Pineda, Roberta; Prince, Danielle; Reynolds, Jenny; Grabill, Molly; Smith, Joan",J Perinatol,547,4
14650,14650,14650,Surgical Timing and Outcomes of Unilateral Versus Bilateral Superior Cavopulmonary Anastomosis: An Analysis of Pediatric Heart Network Public Databases,17.296108,6.2874274,2021-01-08,"T cells are a critical part of the adaptive immune system that are able to distinguish between healthy and unhealthy cells. Upon recognition of protein fragments (peptides), activated T cells will contribute to the immune response and help clear infection. The major histocompatibility complex (MHC) molecules, or human leukocyte antigens (HLA) in humans, bind these peptides to present them to T cells that recognise them with their surface T cell receptors (TCR). This recognition event is the first step that leads to T cell activation, and in turn can dictate disease outcomes. The visualisation of TCR interaction with pMHC using structural biology has been crucial in understanding this key event, unravelling the parameters that drive this interaction and their impact on the immune response. The last five years has been the most productive within the field, wherein half of current unique TCR–pMHC-I structures to date were determined within this time. Here, we review the new insights learned from these recent TCR–pMHC-I structures and their impact on T cell activation.","Szeto, Christopher; Lobos, Christian A.; Nguyen, Andrea T.; Gras, Stephanie",Int J Mol Sci,547,1
14720,14720,14720,EUROPREV (Red Europea de Prevención y Promoción de la Salud)(),17.077818,-1.6102777,2020-12-30,,"Wijdicks, Eelco",Intensive Care Med,547,4
17708,17708,17708,Función de los profesionales de la salud de rectificar la información errónea que tienen los pacientes más allá de corregir los hechos,16.970755,-1.4960537,2021-05-18,"BACKGROUND: Government of Rajasthan has undertaken a series of e-Health initiatives, especially under various programs of National Health Mission in the past few years. There is a paucity of studies which document and provide appraisal of these initiatives in Rajasthan. AIM: To document ongoing e-Health Initiatives based on technologies and approaches used, coverage by the region and population, services provided and scope. MATERIALS AND METHODS: Primary data collection in form of key-informant interviews while secondary data collection in form of internet-based search of peer and non-peer reviewed literature was conducted to achieve the study objectives. Appropriate documents, records, and reports were reviewed to ensure that all necessary information was obtained. RESULTS: A total of 13 e-Health initiatives were included in the study. The e-Health programs were classified with the use of WHO's classification of Digital Health Interventions v1.0. Most of the initiatives perceived in the study were found to be beneficial to the community, covering the entire population targeted. Supporting agencies, technologies used, and challenges faced during the implementation were identified and documented. Lack of trained manpower, technical and software glitches and deficiency of awareness activities were few obstacles that were found consistent across all user groups. CONCLUSIONS: The overview from this study augmented the knowledge about further scopes and sustainability of these initiatives. Deploying dedicated professionals may improve the functioning of these initiatives. Since e-Health interventions significantly influence healthcare systems, further scale-up of such studies with appropriate evaluation should be planned to guide policy decisions.","Joshi, Nitin Kumar; Bhardwaj, Pankaj; Suthar, Praveen; Jain, Yogesh Kumar; Joshi, Vibha; Singh, Kuldeep",J Family Med Prim Care,547,4
17819,17819,17819,Validación del Mini-Z para la detección de burnout en personal sanitario colombiano,17.34844,-1.3948096,2021-05-26,"BACKGROUND: Exhaled propofol concentrations correlate with propofol concentrations in adult human blood and the brain tissue of rats, as well as with electroencephalography (EEG) based indices of anesthetic depth. The pharmacokinetics of propofol are however different in children compared to adults. The value of exhaled propofol measurements in pediatric anesthesia has not yet been investigated. Breathing system filters and breathing circuits can also interfere with the measurements. In this study, we investigated correlations between exhaled propofol (exP) concentrations and the Narkotrend Index (NI) as well as calculated propofol plasma concentrations. METHODS: A multi-capillary-column (MCC) combined with ion mobility spectrometry (IMS) was used to determine exP. Optimal positioning of breathing system filters (near-patient or patient-distant) and sample line (proximal or distal to filter) were investigated. Measurements were taken during induction (I), maintenance (M) and emergence (E) of children under total intravenous anesthesia (TIVA). Correlations between ExP concentrations and NI and predicted plasma propofol concentrations (using pediatric pharmacokinetic models Kataria and Paedfusor) were assessed using Pearson correlation and regression analysis. RESULTS: Near-patient positioning of breathing system filters led to continuously rising exP values when exP was measured proximal to the filters, and lower concentrations when exP was measured distal to the filters. The breathing system filters were therefore subsequently attached between the breathing system tubes and the inspiratory and expiratory limbs of the anesthetic machine. ExP concentrations significantly correlated with NI and propofol concentrations predicted by pharmacokinetic models during induction and maintenance of anesthesia. During emergence, exP significantly correlated with predicted propofol concentrations, but not with NI. CONCLUSION: In this study, we demonstrated that exP correlates with calculated propofol concentrations and NI during induction and maintenance in pediatric patients. However, the correlations are highly variable and there are substantial obstacles: Without patient proximal placement of filters, the breathing circuit tubing must be changed after each patient, and furthermore, during ventilation, a considerable additional loss of heat and moisture can occur. Adhesion of propofol to plastic parts (endotracheal tube, breathing circle) may especially be problematic during emergence. TRIAL REGISTRATION: The study was registered in the German registry of clinical studies (DRKS-ID: DRKS00015795).","Heiderich, Sebastian; Ghasemi, Tara; Dennhardt, Nils; Sümpelmann, Robert; Rigterink, Vanessa; Nickel, Katja; Keil, Oliver; Böthig, Dietmar; Beck, Christiane E.",BMC Anesthesiol,547,4
18841,18841,18841,Human reliability analysis in de-energization of power line using HEART in the context of Z-numbers,16.953838,-1.5335716,2021-07-01,"BACKGROUND: Evidence for interventions promoting oral health amongst care home residents is weak. The National Institute for Health and Care Excellence (NICE) guideline NG48 aims to maintain and improve the oral health of care home residents. A co-design process that worked with residents and care home staff to understand how the NG48 guideline could be best implemented in practice has been undertaken to refine a complex intervention. The aim of this study is to assess the feasibility of the intervention to inform a future larger scale definitive trial. METHODS: This is a protocol for a pragmatic cluster randomised controlled trial with a 12-month follow-up that will be undertaken in 12 care homes across two sites (six in London, six in Northern Ireland). Care homes randomised to the intervention arm (n = 6) will receive the complex intervention based on the NG48 guideline, whilst care homes randomised to the control arm (n = 6) will continue with routine practice. The intervention will include a training package for care home staff to promote knowledge and skills in oral health promotion, the use of the Oral Health Assessment Tool on residents by trained care home staff, and a ‘support worker assisted’ daily tooth-brushing regime with toothpaste containing 1500 ppm fluoride. An average of ten residents, aged 65 years or over who have at least one natural tooth, will be recruited in each care home resulting in a recruited sample of 120 participants. Assessments will be undertaken at baseline, 6 months and 12 months, and will include a dental examination and questionnaires on general health and oral health administered by a research assistant. A parallel process evaluation involving semi-structured interviews will be undertaken to explore how the intervention could be embedded in standard practice. Rates of recruitment and retention, and intervention fidelity will also be recorded. A cost-consequence model will determine the relevance of different outcome measures in the decision-making context. DISCUSSION: The study will provide valuable information for trialists, policymakers, clinicians and care home staff on the feasibility and associated costs of oral health promotion in UK care homes. TRIAL REGISTRATION: ISRCTN10276613. Registered on 17th April 2020. http://www.isrctn.com/ISRCTN10276613.","Tsakos, Georgios; Brocklehurst, Paul R.; Watson, Sinead; Verey, Anna; Goulden, Nia; Jenkins, Alison; Hoare, Zoe; Pye, Kirstie; Wassall, Rebecca R.; Sherriff, Andrea; Heilmann, Anja; O’Neill, Ciaran; Smith, Craig J.; Langley, Joe; Venturelli, Renato; Cairns, Peter; Lievesley, Nat; Watt, Richard G.; Kee, Frank; McKenna, Gerald",Pilot Feasibility Stud,547,11
24134,24134,24134,Infectieziekten,17.01704,-1.2292076,2013-05-07,"Until today, computed tomography (CT) is the most important and valuable radiological modality to detect, analyze, and diagnose diffuse interstitial lung diseases (DILD), based on the unsurpassed morphological detail provided by high-resolution CT technique. In the past decade, there has been a shift from an isolated histopathological diagnosis to a multidisciplinary acquired diagnosis consensus that is nowadays regarded to provide the highest level of diagnostic accuracy in patients with diffuse interstitial lung diseases. The 2002 ATS/ERS statement on classification of idiopathic interstitial pneumonias assigned a central role to high-resolution CT (HRCT) in the diagnostic workup of idiopathic interstitial pneumonias (ATS/ERS consensus classification 2002). The more recent 2013 ERS/ATS statement reinforced that combined clinical data (presentation, exposures, smoking status, associated diseases, lung function, and laboratory findings) and radiological findings are essential for a multidisciplinary diagnosis (Travis et al., Am J Respir Crit Care Med 188(6):733–748, 2013). The traditional HRCT consisted of discontinuous 1 mm high-resolution axial slices. The primary focus was on visual pattern analysis demanding for the highest possible spatial resolution. Because of the intrinsic high structural contrast of the lung, it has been possible to substantially reduce dose without losing diagnostic information. This development has been supported by new detection and reconstruction techniques. Not only detection of subtle disease and visual comparison of disease stage but also disease classification and quantification nowadays take advantage of continuous volumetric data acquisition provided by multidetector row (MD) CT technique. The following book chapter will focus on acquisition technique with special emphasis on dose and reconstruction, advantages, and new diagnostic options of volumetric MDCT technique for interstitial lung diseases. Based on evidence from the literature, certain diseases will be covered more specifically, but it has to be noted that for the pattern analysis of the various interstitial lung diseases, the plethora of other publications and books is recommended.","Hovinga, Marieke; Sprengers, Ralf; Kauczor, Hans-Ulrich; Schaefer-Prokop, Cornelia",Multidetector-Row CT of the Thorax,547,15
24641,24641,24641,Walging: ‘Het went nooit helemaal’,17.03833,-1.2608386,2008-09-01,Human infected H5N6 avian influenza is an acute respiratory infectious disease caused by H5N6 subtype of avian influenza virus.,"Lu, Puxuan; Zeng, Qingsi; Zeng, Yue; An, Qi",Radiology of Influenza,547,4
25640,25640,25640,13 Infectieziekten,17.137342,-1.2291807,2012-03-01,"Luchtweginfecties in het algemeen en infecties van de bovenste luchtwegen in het bijzonder komen wereldwijd zeer veel voor en zijn de voornaamste reden om een arts te consulteren. In de niet-geïndustrialiseerde landen zijn luchtweginfecties bovendien nog steeds de belangrijkste doodsoorzaak op de kinderleeftijd. Infecties van de bovenste luchtwegen worden meestal veroorzaakt door virussen, en ook zijn er bacteriële verwekkers. Deze behoren meestal tot de eigen flora; S. pneumoniae is de belangrijkste. Op klinische gronden kan geen onderscheid worden gemaakt tussen de verschillende verwekkers van bovenste luchtweginfecties. Antibiotische behandeling van bovenste luchtweginfecties is slechts zelden nodig. Etiologische laboratoriumdiagnostiek voor influenza-achtige ziektebeelden is vooral van belang bij risicogroepen en in gezondheidsinstellingen vanwege de beschikbaarheid van antivirale behandeling en eventuele maatregelen ter voorkoming van nosocomiale verspreiding van influenzavirussen. Jaarlijkse griepvaccinatie is geïndiceerd bij risicogroepen ter voorkoming van een ernstig ziektebeloop en bij gezondheidswerkers ter voorkoming van nosocomiale verspreiding. ELEKTRONISCH AANVULLEND MATERIAAL: De online versie van dit hoofdstuk (doi:10.1007/978-90-368-1117-0_2) bevat aanvullend materiaal, dat beschikbaar is voor geautoriseerde gebruikers.","de Jong, M. D.; Wolfs, T. F. W.",Leerboek microbiologie en infectieziekten,547,4
28868,28868,28868,"Revista de Senología y Patología Mamaria. Nueva década, nuevos retos y declaración de intenciones",17.139357,-1.5962737,2020-04-04,"Transcribing structured data into natural language descriptions has emerged as a challenging task, referred to as “data-to-text”. These structures generally regroup multiple elements, as well as their attributes. Most attempts rely on translation encoder-decoder methods which linearize elements into a sequence. This however loses most of the structure contained in the data. In this work, we propose to overpass this limitation with a hierarchical model that encodes the data-structure at the element-level and the structure level. Evaluations on RotoWire show the effectiveness of our model w.r.t. qualitative and quantitative metrics.","Rebuffel, Clément; Soulier, Laure; Scoutheeten, Geoffrey; Gallinari, Patrick",Advances in Information Retrieval,547,4
